year,age_gr,quintil_oecd,pli0094_h,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
1992,46-65 y.,1st Quintile,At least once per week,0.23278,194,748,0.20248,0.26309
1992,46-65 y.,1st Quintile,At least once per month,0.35576,265,748,0.32143,0.39010
1992,46-65 y.,1st Quintile,Seldom,0.31878,234,748,0.28537,0.35220
1992,46-65 y.,1st Quintile,Never,0.08832,55,748,0.06797,0.10867
1992,46-65 y.,2nd Quintile,At least once per week,0.25753,202,689,0.22485,0.29020
1992,46-65 y.,2nd Quintile,At least once per month,0.39462,268,689,0.35809,0.43114
1992,46-65 y.,2nd Quintile,Seldom,0.29062,219,689,0.25669,0.32455
1992,46-65 y.,3rd Quintile,At least once per week,0.23471,211,738,0.20412,0.26531
1992,46-65 y.,3rd Quintile,At least once per month,0.38845,290,738,0.35326,0.42364
1992,46-65 y.,3rd Quintile,Seldom,0.31151,237,738,0.27808,0.34495
1992,46-65 y.,4th Quintile,At least once per week,0.29245,294,867,0.26215,0.32275
1992,46-65 y.,4th Quintile,At least once per month,0.42301,358,867,0.39010,0.45591
1992,46-65 y.,4th Quintile,Seldom,0.24472,215,867,0.21609,0.27336
1992,46-65 y.,5th Quintile,At least once per week,0.27340,255,848,0.24338,0.30342
1992,46-65 y.,5th Quintile,At least once per month,0.43995,376,848,0.40653,0.47338
1992,46-65 y.,5th Quintile,Seldom,0.25604,217,848,0.22665,0.28543
1992,66 and older,1st Quintile,At least once per week,0.29140,137,504,0.25169,0.33111
1992,66 and older,1st Quintile,At least once per month,0.26536,146,504,0.22678,0.30395
1992,66 and older,1st Quintile,Seldom,0.25283,140,504,0.21485,0.29082
1992,66 and older,1st Quintile,Never,0.16981,81,504,0.13700,0.20263
1992,66 and older,2nd Quintile,At least once per week,0.30039,82,263,0.24488,0.35590
1992,66 and older,2nd Quintile,At least once per month,0.33166,106,263,0.27465,0.38867
1992,66 and older,2nd Quintile,Seldom,0.24359,75,263,0.19162,0.29557
1992,66 and older,3rd Quintile,At least once per week,0.34848,78,203,0.28277,0.41419
1992,66 and older,3rd Quintile,At least once per month,0.37251,84,203,0.30584,0.43919
1992,66 and older,3rd Quintile,Seldom,0.16617,41,203,0.11483,0.21750
1992,66 and older,4th Quintile,At least once per week,0.35306,80,203,0.28715,0.41897
1992,66 and older,4th Quintile,At least once per month,0.34393,74,203,0.27842,0.40944
1992,66 and older,4th Quintile,Seldom,0.23444,49,203,0.17602,0.29286
1992,66 and older,5th Quintile,At least once per week,0.38043,68,175,0.30829,0.45257
1992,66 and older,5th Quintile,At least once per month,0.31654,63,175,0.24743,0.38565
1992,66 and older,5th Quintile,Seldom,0.20728,44,175,0.14704,0.26751
1994,17-29 y.,1st Quintile,At least once per week,0.61513,418,668,0.57821,0.65206
1994,17-29 y.,1st Quintile,At least once per month,0.22407,161,668,0.19242,0.25571
1994,17-29 y.,1st Quintile,Seldom,0.13289,89,668,0.10713,0.15865
1994,17-29 y.,2nd Quintile,At least once per week,0.63193,432,690,0.59592,0.66794
1994,17-29 y.,2nd Quintile,At least once per month,0.24023,180,690,0.20833,0.27213
1994,17-29 y.,2nd Quintile,Seldom,0.11382,78,690,0.09011,0.13754
1994,17-29 y.,3rd Quintile,At least once per week,0.60602,422,704,0.56990,0.64214
1994,17-29 y.,3rd Quintile,At least once per month,0.26913,203,704,0.23634,0.30192
1994,17-29 y.,3rd Quintile,Seldom,0.10627,79,704,0.08349,0.12905
1994,17-29 y.,4th Quintile,At least once per week,0.66055,455,713,0.62577,0.69533
1994,17-29 y.,4th Quintile,At least once per month,0.26313,199,713,0.23079,0.29548
1994,17-29 y.,4th Quintile,Seldom,0.07197,59,713,0.05299,0.09096
1994,17-29 y.,5th Quintile,At least once per week,0.66091,329,508,0.61970,0.70212
1994,17-29 y.,5th Quintile,At least once per month,0.24850,136,508,0.21088,0.28612
1994,17-29 y.,5th Quintile,Seldom,0.07812,43,508,0.05476,0.10148
1994,30-45 y.,1st Quintile,At least once per week,0.33362,216,722,0.29921,0.36804
1994,30-45 y.,1st Quintile,At least once per month,0.37008,263,722,0.33484,0.40533
1994,30-45 y.,1st Quintile,Seldom,0.25900,210,722,0.22703,0.29098
1994,30-45 y.,1st Quintile,Never,0.03695,33,722,0.02318,0.05072
1994,30-45 y.,2nd Quintile,At least once per week,0.31671,282,921,0.28665,0.34677
1994,30-45 y.,2nd Quintile,At least once per month,0.43145,391,921,0.39945,0.46346
1994,30-45 y.,2nd Quintile,Seldom,0.23486,248,921,0.20747,0.26225
1994,30-45 y.,3rd Quintile,At least once per week,0.34213,300,931,0.31164,0.37263
1994,30-45 y.,3rd Quintile,At least once per month,0.43661,417,931,0.40473,0.46849
1994,30-45 y.,3rd Quintile,Seldom,0.21030,214,931,0.18411,0.23650
1994,30-45 y.,4th Quintile,At least once per week,0.35404,272,754,0.31988,0.38820
1994,30-45 y.,4th Quintile,At least once per month,0.38911,316,754,0.35428,0.42393
1994,30-45 y.,4th Quintile,Seldom,0.23067,166,754,0.20059,0.26076
1994,30-45 y.,5th Quintile,At least once per week,0.41503,314,762,0.38002,0.45004
1994,30-45 y.,5th Quintile,At least once per month,0.44072,328,762,0.40544,0.47599
1994,30-45 y.,5th Quintile,Seldom,0.13484,120,762,0.11057,0.15911
1994,46-65 y.,1st Quintile,At least once per week,0.28169,211,692,0.24815,0.31523
1994,46-65 y.,1st Quintile,At least once per month,0.33072,226,692,0.29564,0.36580
1994,46-65 y.,1st Quintile,Seldom,0.30205,212,692,0.26781,0.33628
1994,46-65 y.,1st Quintile,Never,0.06821,43,692,0.04941,0.08701
1994,46-65 y.,2nd Quintile,At least once per week,0.20180,162,636,0.17058,0.23301
1994,46-65 y.,2nd Quintile,At least once per month,0.37649,251,636,0.33881,0.41418
1994,46-65 y.,2nd Quintile,Seldom,0.35964,223,636,0.32231,0.39696
1994,46-65 y.,3rd Quintile,At least once per week,0.25183,208,764,0.22103,0.28263
1994,46-65 y.,3rd Quintile,At least once per month,0.34822,264,764,0.31442,0.38203
1994,46-65 y.,3rd Quintile,Seldom,0.34780,260,764,0.31401,0.38160
1994,46-65 y.,3rd Quintile,Never,0.04269,32,764,0.02834,0.05703
1994,46-65 y.,4th Quintile,At least once per week,0.24037,215,802,0.21078,0.26997
1994,46-65 y.,4th Quintile,At least once per month,0.38950,327,802,0.35573,0.42327
1994,46-65 y.,4th Quintile,Seldom,0.33432,260,802,0.30164,0.36699
1994,46-65 y.,5th Quintile,At least once per week,0.28192,248,893,0.25239,0.31144
1994,46-65 y.,5th Quintile,At least once per month,0.41978,378,893,0.38739,0.45217
1994,46-65 y.,5th Quintile,Seldom,0.28068,267,893,0.25119,0.31017
1994,66 and older,1st Quintile,At least once per week,0.29042,116,396,0.24565,0.33519
1994,66 and older,1st Quintile,At least once per month,0.27782,109,396,0.23364,0.32199
1994,66 and older,1st Quintile,Seldom,0.29128,122,396,0.24647,0.33608
1994,66 and older,1st Quintile,Never,0.11918,49,396,0.08723,0.15114
1994,66 and older,2nd Quintile,At least once per week,0.31802,113,355,0.26951,0.36654
1994,66 and older,2nd Quintile,At least once per month,0.32116,123,355,0.27252,0.36980
1994,66 and older,2nd Quintile,Seldom,0.27313,119,355,0.22672,0.31955
1994,66 and older,3rd Quintile,At least once per week,0.31764,85,259,0.26083,0.37445
1994,66 and older,3rd Quintile,At least once per month,0.33545,95,259,0.27784,0.39307
1994,66 and older,3rd Quintile,Seldom,0.26674,79,259,0.21277,0.32070
1994,66 and older,4th Quintile,At least once per week,0.29092,63,197,0.22733,0.35451
1994,66 and older,4th Quintile,At least once per month,0.30165,71,197,0.23740,0.36591
1994,66 and older,4th Quintile,Seldom,0.30465,63,197,0.24021,0.36908
1994,66 and older,5th Quintile,At least once per week,0.26624,54,184,0.20220,0.33028
1994,66 and older,5th Quintile,At least once per month,0.33522,71,184,0.26682,0.40362
1994,66 and older,5th Quintile,Seldom,0.28812,59,184,0.22250,0.35374
1996,17-29 y.,1st Quintile,At least once per week,0.64831,474,741,0.61390,0.68271
1996,17-29 y.,1st Quintile,At least once per month,0.23867,190,741,0.20796,0.26938
1996,17-29 y.,1st Quintile,Seldom,0.09812,77,741,0.07669,0.11955
1996,17-29 y.,2nd Quintile,At least once per week,0.64599,448,682,0.61007,0.68190
1996,17-29 y.,2nd Quintile,At least once per month,0.27129,176,682,0.23789,0.30468
1996,17-29 y.,2nd Quintile,Seldom,0.07452,58,682,0.05479,0.09424
1996,17-29 y.,3rd Quintile,At least once per week,0.70524,415,592,0.66848,0.74200
1996,17-29 y.,3rd Quintile,At least once per month,0.21011,132,592,0.17727,0.24296
1996,17-29 y.,3rd Quintile,Seldom,0.06947,45,592,0.04897,0.08997
1996,17-29 y.,4th Quintile,At least once per week,0.71626,475,659,0.68182,0.75071
1996,17-29 y.,4th Quintile,At least once per month,0.20598,136,659,0.17507,0.23688
1996,17-29 y.,4th Quintile,Seldom,0.07219,48,659,0.05241,0.09196
1996,17-29 y.,5th Quintile,At least once per week,0.71096,317,421,0.66761,0.75431
1996,17-29 y.,5th Quintile,At least once per month,0.23149,104,421,0.19115,0.27183
1996,30-45 y.,1st Quintile,At least once per week,0.43275,344,798,0.39836,0.46715
1996,30-45 y.,1st Quintile,At least once per month,0.31711,273,798,0.28480,0.34941
1996,30-45 y.,1st Quintile,Seldom,0.22353,181,798,0.19460,0.25245
1996,30-45 y.,2nd Quintile,At least once per week,0.35275,355,998,0.32309,0.38241
1996,30-45 y.,2nd Quintile,At least once per month,0.40439,419,998,0.37393,0.43486
