year,quintil_oecd_hh,regtyp,n,mean,mean_lower_confidence,mean_upper_confidence,lower_quartile,boxplot_median,upper_quartile,lower_whisker,upper_whisker,median,median_lower_confidence,median_upper_confidence
1988,4th Quintile,Urban regions,478,61.98491323002067,57.90890274881809,64.98436617826468,43.0,51.0,76.0,0.0,125.5,51.0,45.94999999999999,51.0
1988,4th Quintile,Rural regions,84,66.15769104305524,57.1901238156815,76.59815793164103,51.0,56.0,79.0745267467038,8.888209879944306,121.18631686675948,56.0,36.0,61.0
1988,5th Quintile,Urban regions,360,70.35852107482336,65.62816085861178,74.5756733643341,46.0,61.0,83.17090873731819,0.0,138.92727184329547,61.0,56.0,66.0
1988,5th Quintile,Rural regions,52,73.3220313632191,63.582759999303036,81.07673851769636,51.0,71.0,97.0,0.0,153.0,71.0,66.0,81.0
1989,1st Quintile,Urban regions,579,56.092098573737566,52.103890333503884,59.61369220479944,33.0,51.0,69.0,0.0,123.0,51.0,51.0,54.0
1989,1st Quintile,Rural regions,117,53.41650885621335,45.112127912013094,60.160014984529425,30.0,51.0,61.0,0.0,107.5,51.0,51.0,62.0
1989,2nd Quintile,Urban regions,572,56.90335605240666,53.47731370704974,60.10089984119917,38.0,51.0,66.0,0.0,108.0,51.0,51.0,51.0
1989,2nd Quintile,Rural regions,110,54.74243792593571,48.289938920518,59.704300524745015,34.06647989154994,51.0,71.80734732968219,0.0,128.41864848688056,51.0,51.0,54.05
1989,3rd Quintile,Urban regions,513,62.11444258252314,57.08465022092477,66.5957173077393,38.98057297633143,51.0,76.0,0.0,131.52914053550285,51.0,51.0,51.0
1989,3rd Quintile,Rural regions,86,58.106361261822485,50.97622388634548,63.98514202164997,40.0,51.0,76.0,0.0,127.0,51.0,41.0,51.0
1989,4th Quintile,Urban regions,474,63.06013705280029,57.422544050744236,67.62666285652142,40.0,51.0,76.0,0.0,130.0,51.0,45.94999999999999,51.0
1989,4th Quintile,Rural regions,79,62.87915296637366,54.76018156776587,71.8863523832564,35.0,51.0,76.0,15.0,137.5,51.0,41.0,51.0
1989,5th Quintile,Urban regions,341,66.46068663689223,62.64518250505655,70.23033408562169,43.0,61.0,81.0,0.0,138.0,61.0,56.0,68.07499999999999
1989,5th Quintile,Rural regions,46,70.08713334880008,57.771834935361284,79.36155355964114,49.78659603258645,76.0,92.43415519859285,0.0,156.40549394760245,76.0,76.0,91.0
1990,1st Quintile,Urban regions,685,18.835813238378957,17.77325103326736,19.84826778334105,10.0,15.0,23.0,0.0,42.5,15.0,14.0,15.0
1990,1st Quintile,Rural regions,818,18.383432199395315,17.262259012025126,19.3383994737518,10.0,15.0,23.0,2.0,42.5,15.0,15.0,15.0
1990,2nd Quintile,Urban regions,708,56.05122487253869,52.39068867837986,58.659901481626584,35.0,51.0,71.0,0.0,125.0,51.0,51.0,51.0
1990,2nd Quintile,Rural regions,145,54.41328017503982,48.9159552168583,60.531691129030854,35.0,51.0,70.58422646490432,0.0,123.96056616226079,51.0,51.0,56.074999999999996
1990,3rd Quintile,Urban regions,672,57.72766893746011,54.67235534506276,60.32207711495832,40.0,51.0,76.0,0.0,130.0,51.0,51.0,51.0
1990,3rd Quintile,Rural regions,125,55.846339233405104,49.862432315518575,62.48851813927131,35.0,51.0,71.0,10.0,125.0,51.0,49.0,51.0
1990,4th Quintile,Urban regions,574,62.8176937099572,58.13179024874616,66.66606350635325,40.0,51.0,76.0,0.0,130.0,51.0,46.0,51.0
1990,4th Quintile,Rural regions,99,61.407818394695035,49.16153182536904,71.96975200877502,35.0,51.0,76.0,0.0,137.5,51.0,43.92499999999998,62.0
1990,5th Quintile,Urban regions,424,66.51181869175309,62.908944473145624,70.19221987682226,46.0,56.0,80.9289336897537,0.0,133.32233422438426,56.0,51.0,61.0
1990,5th Quintile,Rural regions,67,66.78759159803896,57.00528951772229,76.53404895711606,40.0,62.05700147341439,99.17285435809593,0.0,153.0,61.0,46.0,71.0
1991,1st Quintile,Urban regions,617,34.35744427694262,31.95315751220887,36.845308476816925,14.0,25.0,51.0,2.0,106.5,25.0,25.0,30.0
1991,1st Quintile,Rural regions,784,31.423350740321258,28.759626322683268,33.58288183513463,12.0,20.0,40.0,0.0,82.0,20.0,19.974999999999994,22.0
1991,2nd Quintile,Urban regions,697,55.40481695220493,53.23612679759916,57.83542575132584,35.0,51.0,71.0,0.0,125.0,51.0,51.0,51.0
1991,2nd Quintile,Rural regions,146,64.1991506243395,56.600834326140884,71.11186070597597,40.22061880960283,54.21467893480455,76.0,0.0,129.66907178559575,55.0,49.0,59.0
1991,3rd Quintile,Urban regions,657,58.72498936336988,55.94070699927213,61.1934944282786,40.0,51.0,76.0,0.0,130.0,51.0,47.0,51.0
1991,3rd Quintile,Rural regions,127,56.94945480406119,50.89499648618718,62.147066334433376,35.0,51.0,76.0,0.0,137.5,51.0,42.94999999999999,51.0
1991,4th Quintile,Urban regions,570,63.36907724765148,59.9380403172065,66.71179427722741,40.0,58.0,76.0,0.0,130.0,58.0,55.0,65.0
1991,4th Quintile,Rural regions,105,62.40476190321767,55.431043265671875,69.88223971648324,40.0,53.0,76.0,15.0,130.0,53.0,40.0,55.0
1991,5th Quintile,Urban regions,448,66.68857799006992,62.9733858001193,69.89064971600929,43.0,58.754447747788774,81.0,0.0,138.0,59.0,57.0,65.0
1991,5th Quintile,Rural regions,57,88.18934726010627,74.70400848557166,101.42730683946385,56.35498353441185,76.0,127.0,12.0,181.0,76.0,50.0,76.0
1992,1st Quintile,Urban regions,600,56.83692592206952,53.80037492910214,59.429239331445466,35.0,51.0,74.86502339051609,7.0,134.6625584762902,51.0,50.0,51.0
1992,1st Quintile,Rural regions,409,62.188476986033265,57.89545065879817,65.79000082693915,40.0,56.0,76.0,5.0,130.0,56.0,51.0,61.0
1992,2nd Quintile,Urban regions,653,64.79246334801825,62.34174267775329,67.36874866773042,46.0,56.382998257622916,76.0,5.0,121.0,56.0,51.0,58.0
1992,2nd Quintile,Rural regions,324,65.15394459591295,60.11273556675992,70.13290552169718,40.0,56.0,81.0,5.0,142.5,56.0,51.0,61.0
1992,3rd Quintile,Urban regions,659,64.43255918548931,61.92121281224402,67.09177202027274,40.0,58.58892881347233,76.0,10.0,130.0,60.0,59.0,69.0
1992,3rd Quintile,Rural regions,204,71.85305175344267,64.88519760280984,78.78338393597947,40.0,74.75074876201744,101.32498409635714,15.0,178.0,75.0,74.0,85.1
1992,4th Quintile,Urban regions,594,69.04482974680323,65.32597875678265,72.63859901577763,43.0,61.0,84.36427413944344,7.0,146.41068534860858,61.0,59.0,66.0
1992,4th Quintile,Rural regions,137,67.6237110895325,61.06478911501162,73.66121399407757,46.0,61.0,83.1303031251596,15.0,138.82575781289898,61.0,48.0,71.0
1992,5th Quintile,Urban regions,413,73.055190549941,68.76757079018344,77.43449798134523,48.0,67.0,102.0,5.0,183.0,67.0,58.0,73.0
1992,5th Quintile,Rural regions,51,81.61166735500011,69.76457824341031,94.66637583062762,51.0,76.0,102.0,20.0,178.5,76.0,54.87499999999997,81.0
1993,1st Quintile,Urban regions,586,60.79507125289757,57.93379170453923,63.57617386348242,40.0,51.0,76.0,10.0,130.0,51.0,49.0,51.0
1993,1st Quintile,Rural regions,387,59.451429101388584,56.07031716698193,63.01172479150088,38.0,51.0,76.0,0.0,133.0,51.0,45.974999999999994,51.0
1993,2nd Quintile,Urban regions,678,68.05202006551306,64.77159310478528,71.12514944911327,40.0,61.0,86.0,10.0,155.0,61.0,56.0,66.0
1993,2nd Quintile,Rural regions,334,66.21927310999324,61.38773685437825,70.70064959710629,40.0,59.13701603331001,81.0,10.0,142.5,59.0,53.94999999999999,67.0
1993,3rd Quintile,Urban regions,639,66.83838384825677,63.239879183080234,69.99228414971705,43.0,61.0,81.0,7.0,138.0,61.0,61.0,71.0
1993,3rd Quintile,Rural regions,219,69.1550691278749,62.584639115270434,74.81653616521825,51.0,68.7250262817647,92.0,10.0,153.5,69.0,62.0,82.0
1993,4th Quintile,Urban regions,574,69.44686667092155,65.64161739795395,72.84202995374804,43.0,61.0,89.0,0.0,158.0,61.0,59.0,66.0
1993,4th Quintile,Rural regions,157,71.59436623870178,65.54294181428428,78.94273835595378,46.0,66.0,93.3177774663022,15.0,164.29444366575552,66.0,56.0,81.0
1993,5th Quintile,Urban regions,421,74.12549862484792,69.96360920433592,77.26319887841187,51.0,69.0,96.98044428697972,15.0,165.9511107174493,69.0,62.0,75.0
1993,5th Quintile,Rural regions,60,77.96055807070957,66.71446288845472,89.5438182142478,51.0,76.0,102.0,25.0,153.0,76.0,75.0,86.0
1994,1st Quintile,Urban regions,694,61.79312865238633,59.11702335224524,64.28343814153405,40.0,52.56288565420631,76.0,5.0,130.0,53.0,45.0,55.0
1994,1st Quintile,Rural regions,333,62.05413703040482,57.60493839803121,66.2640308228381,40.0,51.0,76.0,7.0,130.0,51.0,41.0,51.0
1994,2nd Quintile,Urban regions,628,64.1818354184021,60.838131459786226,66.84638634198879,40.0,56.0,78.0937269054275,0.0,135.23431726356876,56.0,51.0,61.0
1994,2nd Quintile,Rural regions,320,63.16900452935251,57.11956432738624,68.14078730806087,39.98944109001684,61.0,76.0,1.0,130.01583836497474,61.0,59.0,71.0
1994,3rd Quintile,Urban regions,575,65.75260006958128,62.93216193384548,68.97588270833548,46.0,61.0,76.0,5.0,121.0,61.0,56.0,71.0
1994,3rd Quintile,Rural regions,230,67.24494740854337,61.916830852767575,71.98152416027006,50.45230424535307,62.06871167514243,81.0,12.0,126.8215436319704,62.0,49.0,63.0
1994,4th Quintile,Urban regions,552,67.32599306354732,63.57819698882999,70.48064531518843,43.0,61.0,81.0,0.0,138.0,61.0,59.0,66.0
1994,4th Quintile,Rural regions,160,71.40735985123435,64.57516031425834,78.07936423616314,51.0,66.0,86.0,17.0,138.5,66.0,58.0,79.0
1994,5th Quintile,Urban regions,407,74.42556757545904,70.23980386781086,78.39607583383668,51.0,66.0,99.0,10.0,171.0,66.0,57.94999999999999,71.0
1994,5th Quintile,Rural regions,77,70.27413852093977,61.46920003141453,78.42129608758772,40.0,63.66477707567169,92.53118675558206,25.0,153.0,63.0,50.0,69.0
1995,1st Quintile,Urban regions,750,59.94926313633066,57.16361465006992,62.54117106848075,39.0,51.0,76.0,0.0,131.5,51.0,47.0,51.0
1995,1st Quintile,Rural regions,361,59.846057241878974,55.480868479918755,63.849490679331296,38.82691465083871,51.0,76.0,0.0,131.75962802374193,51.0,46.0,51.0
1995,2nd Quintile,Urban regions,700,66.52389240685325,63.673254935217074,69.62777135230624,43.0,61.0,81.0,0.0,138.0,61.0,60.974999999999994,66.0
1995,2nd Quintile,Rural regions,307,64.13707997924696,60.31327311616522,67.78833162715247,46.0,58.0,76.0,10.0,121.0,58.0,55.0,65.0
1995,3rd Quintile,Urban regions,588,66.29053419282403,62.44350560100989,69.55423598054921,40.0,61.0,81.0,11.0,142.5,61.0,59.0,69.0
1995,3rd Quintile,Rural regions,248,61.830739536638845,56.63413338668374,65.8329252438764,40.0,60.80655156679435,76.0,7.0,130.0,61.0,61.0,71.0
1995,4th Quintile,Urban regions,523,67.98578735596315,63.98935277925712,70.6700612725682,44.0,61.0,83.0,10.0,141.5,61.0,58.92499999999998,66.0
1995,4th Quintile,Rural regions,177,74.38553879089255,67.16891280097089,80.26434693853734,51.0,72.16165836621174,92.08430594293038,17.0,153.71076485732596,72.0,68.0,83.0
1995,5th Quintile,Urban regions,389,76.03015943137576,71.47743084037953,80.44096249793085,51.0,75.0,102.0,12.0,178.5,75.0,74.0,88.025
1995,5th Quintile,Rural regions,84,70.86812603130757,63.10312281953834,77.16356221575579,51.0,61.0,85.6529217481258,17.0,137.6323043703145,61.0,46.0,66.0
1996,1st Quintile,Urban regions,755,55.19891990621082,52.265434066056066,57.68726265043562,35.0,51.0,69.0,0.0,120.0,51.0,51.0,52.0
1996,1st Quintile,Rural regions,351,53.17099926987659,50.315046160338916,56.2731575755188,35.0,51.0,62.0,0.0,102.5,51.0,51.0,52.025
1996,2nd Quintile,Urban regions,673,56.22765850671725,53.288556312065666,58.904164881044636,38.0,51.0,71.0,0.0,120.5,51.0,51.0,54.0
1996,2nd Quintile,Rural regions,300,59.39146488398248,55.15186210653687,63.31383793784435,40.0,51.0,76.0,5.0,130.0,51.0,41.0,51.0
1996,3rd Quintile,Urban regions,569,57.985835144918035,55.07156617613404,61.351133077622684,40.0,51.0,76.0,0.0,130.0,51.0,51.0,51.0
1996,3rd Quintile,Rural regions,249,56.11006559650547,51.27070908686672,59.51340777745429,38.163831546546454,51.0,69.08871289037404,0.0,115.47603490611542,51.0,42.0,51.0
1996,4th Quintile,Urban regions,517,58.30138559623466,55.46211933781103,61.11311546658783,39.30919076608267,51.0,76.0,0.0,131.03621385087598,51.0,48.974999999999994,51.0
1996,4th Quintile,Rural regions,156,60.18951971736195,54.715507590472185,65.46928837406975,37.441182264094145,51.0,76.0,6.0,133.8382266038588,51.0,41.974999999999994,51.0
1996,5th Quintile,Urban regions,376,65.29663309129572,61.40166566885833,68.74073503675748,45.60731403856742,56.0,76.0,0.01828509641854481,121.58902894214887,56.0,51.0,61.0
1996,5th Quintile,Rural regions,83,64.86857442530403,55.784745601342806,71.91268395867458,44.450222657782646,58.27209371824759,76.0,20.0,123.32466601332604,58.0,55.0,65.0
1997,1st Quintile,Urban regions,719,53.282762398237466,50.653193996738075,55.768572228962874,35.0,51.0,66.0,7.0,112.5,51.0,51.0,56.0
1997,1st Quintile,Rural regions,324,53.146856827593695,49.25774140156073,56.451626134246645,34.0,51.0,71.0,10.0,126.5,51.0,51.0,56.0
1997,2nd Quintile,Urban regions,664,57.93577659336466,55.451395135624956,60.792526225730164,39.0,51.0,76.0,11.0,131.5,51.0,51.0,51.0
1997,2nd Quintile,Rural regions,306,59.46340133150901,54.48026350148319,64.37613563487882,40.0,51.0,72.0,9.0,120.0,51.0,49.974999999999994,51.0
1997,3rd Quintile,Urban regions,567,57.04113098328105,53.80300017061282,59.95230348186335,38.0,51.0,71.0,4.0,120.5,51.0,51.0,51.0
1997,3rd Quintile,Rural regions,229,56.86978004200312,52.408745951771664,60.84628193004317,38.0,51.0,76.0,10.0,133.0,51.0,46.0,51.0
1997,4th Quintile,Urban regions,502,55.64064874493941,52.75812353433469,58.92657709510548,38.0,51.0,66.35467818401175,12.0,108.88669546002936,51.0,50.0,51.0
1997,4th Quintile,Rural regions,162,57.21876194164379,51.54446501645987,62.19269207665126,40.0,51.0,70.0,15.0,115.0,51.0,46.0,51.0
1997,5th Quintile,Urban regions,350,68.54372008404162,64.15230233782727,73.26127335506942,46.0,56.130876297074266,86.0,15.0,146.0,56.0,51.0,60.0
1997,5th Quintile,Rural regions,75,58.897483544431275,49.05038682642339,66.70975316083137,40.0,51.0,72.03054063068689,20.0,120.07635157671722,51.0,43.974999999999994,56.0
1998,1st Quintile,Urban regions,837,51.393291338100305,48.84794910021081,53.84797121539569,30.0,46.258140202200295,61.0,2.0,107.5,46.0,41.0,48.0
1998,1st Quintile,Rural regions,390,49.30923955470694,45.92740229545181,51.89421310093641,30.0,50.0,61.0,2.0,107.5,50.0,49.0,60.0
1998,2nd Quintile,Urban regions,726,56.22164406019462,53.84591024791957,59.20295681524868,38.0,51.0,71.0,0.0,120.5,51.0,51.0,52.0
1998,2nd Quintile,Rural regions,308,55.07449570710947,50.77838929715491,58.745209028588015,35.0,50.52584761305873,69.0,7.0,120.0,50.0,49.0,55.0
1998,3rd Quintile,Urban regions,607,54.51635184448373,51.71064315214539,57.01729492979101,35.0,51.0,66.0,4.0,112.5,51.0,51.0,56.0
1998,3rd Quintile,Rural regions,239,55.11055027843259,50.472872713322744,59.21915055279968,35.0,51.0,73.01832764225635,2.0,130.04581910564087,51.0,50.89999999999998,54.025
1998,4th Quintile,Urban regions,552,56.828960753382006,54.52964414343011,59.66298697113682,40.0,51.0,71.0,14.0,117.5,51.0,51.0,51.0
1998,4th Quintile,Rural regions,170,57.14393191429877,48.651038084069185,63.919069401758705,35.61972685126437,51.0,71.0,15.0,124.07040972310345,51.0,46.0,54.0
1998,5th Quintile,Urban regions,398,62.46708868113744,58.439253026896324,66.28319963875089,40.0,51.0,76.0,10.0,130.0,51.0,46.0,51.0
1998,5th Quintile,Rural regions,66,62.74311636250415,54.46580915617086,71.64701960151373,43.0,56.0,76.0,7.0,125.5,56.0,51.0,66.0
1999,1st Quintile,Urban regions,806,50.88077125577945,48.161179044785094,53.03924755225276,30.0,47.0,61.0,4.0,107.5,47.0,43.0,52.025
1999,1st Quintile,Rural regions,362,50.472479862173095,47.79782699521779,54.015720596561415,34.0,50.41344069436759,61.0,5.0,101.5,51.0,51.0,61.0
1999,2nd Quintile,Urban regions,684,54.414219584084314,52.013186586235236,57.15766876028356,35.0,51.0,66.0,5.0,112.5,51.0,51.0,56.0
1999,2nd Quintile,Rural regions,319,51.206637428805806,47.66896817240088,53.95627583282518,35.0,51.0,61.0,7.0,100.0,51.0,51.0,56.0
1999,3rd Quintile,Urban regions,589,55.20469437777608,53.01944055664574,57.77331129679728,39.582613457049696,51.0,66.0,9.0,105.62607981442545,51.0,51.0,51.0
1999,3rd Quintile,Rural regions,228,54.059074069952715,49.474190405311106,58.146992729693046,35.0,51.0,64.0,2.0,107.5,51.0,51.0,56.0
1999,4th Quintile,Urban regions,486,58.15672713287817,55.268994909159616,61.64393534150124,40.0,51.0,73.0,10.0,122.5,51.0,51.0,51.0
1999,4th Quintile,Rural regions,160,54.454091463824525,49.874581196205035,58.85066299302009,35.35810318783742,51.0,63.0,10.0,104.46284521824387,51.0,50.974999999999994,51.0
1999,5th Quintile,Urban regions,371,63.24304209334786,59.582436037932695,66.7834199074274,40.0,52.0,76.0,15.0,130.0,52.0,43.0,53.0
1999,5th Quintile,Rural regions,71,49.60087731673971,42.94930936609188,55.82767267774352,32.0,49.676105470431935,59.598480138399,7.0,100.9962003459975,50.0,49.0,60.0
2000,1st Quintile,Urban regions,1310,51.40472624498565,49.171985169782126,53.033304707987796,30.0,46.0,61.0,7.0,107.5,46.0,44.974999999999994,46.025
2000,1st Quintile,Rural regions,632,51.63734903925428,49.75357628094453,53.72113913413563,35.0,48.0,61.0,9.0,100.0,48.0,45.0,50.0
2000,2nd Quintile,Urban regions,1170,54.89086711303539,52.92361571797147,56.624665479548916,35.0,51.0,68.0,1.0,117.5,51.0,51.0,54.0
2000,2nd Quintile,Rural regions,523,54.85175819388919,52.070973396852246,57.86389646190555,35.0,51.0,69.0,8.0,120.0,51.0,51.0,51.0
2000,3rd Quintile,Urban regions,953,57.26163418747019,55.12342147485475,59.27879748020275,36.0,51.0,71.0,9.0,123.5,51.0,51.0,51.0
2000,3rd Quintile,Rural regions,358,57.92557398840602,53.226396754011915,61.89034755089748,36.27093937925724,51.0,66.0,11.0,110.59359093111414,51.0,51.0,51.0
2000,4th Quintile,Urban regions,840,58.519675664436775,56.749882347561226,60.603612538943565,39.77678464426962,51.0,76.0,7.0,130.33482303359557,51.0,51.0,51.0
2000,4th Quintile,Rural regions,249,57.751779708233606,54.22182666241603,61.80456988070286,40.0,51.0,72.4642100219012,15.0,121.16052505475298,51.0,46.0,51.0
2000,5th Quintile,Urban regions,617,65.62710982304839,62.077700072422076,69.16062175332831,40.0,52.64617157492945,76.0,15.0,130.0,53.0,45.0,55.0
2000,5th Quintile,Rural regions,113,61.234767108114724,52.838617347047546,67.77494008543192,36.878555708187484,51.0,71.07858048523632,5.0,122.37861765080956,51.0,46.0,51.0
2001,1st Quintile,Urban regions,1211,55.67274903423598,53.823040396704634,57.86960691839245,35.0,51.0,67.0,10.0,115.0,51.0,51.0,53.0
2001,1st Quintile,Rural regions,535,55.44272123541555,52.410489823601,58.2564985985413,36.89845811234322,51.0,68.0,10.0,114.65231283148518,51.0,51.0,51.0
2001,2nd Quintile,Urban regions,1040,60.107803330062325,57.608817434756794,62.51670657662925,38.0,51.0,76.0,1.0,133.0,51.0,49.0,51.0
2001,2nd Quintile,Rural regions,460,58.62113162442414,55.67025916322347,61.45880283811215,40.0,51.0,74.89143761495012,8.0,127.2285940373753,51.0,46.974999999999994,51.0
2001,3rd Quintile,Urban regions,890,61.52569951375444,58.84282497743297,64.20384286629418,40.0,51.0,76.0,5.0,130.0,51.0,51.0,51.0
2001,3rd Quintile,Rural regions,315,59.213096550195246,55.80166403134899,62.25361186851911,40.0,51.0,76.0,10.0,130.0,51.0,45.974999999999994,51.0
2001,4th Quintile,Urban regions,734,61.839207298094756,59.65690962309844,64.49155993845272,40.0,51.0,76.0,15.0,130.0,51.0,42.0,51.0
2001,4th Quintile,Rural regions,232,63.95783161090634,60.68777796746777,68.0759874169515,46.0,56.0,76.0,20.0,121.0,56.0,51.0,61.0
2001,5th Quintile,Urban regions,565,70.0035053400074,66.16636656711285,73.57327678855346,46.0,61.0,81.0,10.0,133.5,61.0,61.0,66.0
2001,5th Quintile,Rural regions,100,60.72718185221483,53.294625090099046,67.18310803662763,37.932185063047534,51.0,76.0,20.0,133.1017224054287,51.0,41.0,59.0
2002,1st Quintile,Urban regions,1096,55.22439717072572,52.70677227240143,57.402966054509214,35.0,50.0,70.0,5.0,122.5,50.0,50.0,50.0
2002,1st Quintile,Rural regions,542,57.96963997247127,55.10706109516684,61.45418475477316,40.0,50.0,75.0,10.0,127.5,50.0,48.0,50.0
2002,2nd Quintile,Urban regions,914,59.082390716497585,56.87356383218389,61.30650923424795,35.0,50.0,75.0,1.0,135.0,50.0,50.0,50.0
2002,2nd Quintile,Rural regions,418,60.14574601015483,56.845497536242924,63.389900527837625,40.0,50.0,75.0,10.0,127.5,50.0,43.0,50.0
2002,3rd Quintile,Urban regions,860,60.962045202226356,58.32288033158205,63.212003126306854,40.0,50.0,75.0,10.0,127.5,50.0,45.0,50.0
2002,3rd Quintile,Rural regions,294,61.191093241752455,57.08613966482652,65.402144481563,40.0,50.0,75.0,9.0,127.5,50.0,44.0,50.0
2002,4th Quintile,Urban regions,721,62.96143785008518,59.69865066950567,65.72076673688437,40.0,53.0,76.43786905298072,5.0,131.0946726324518,53.0,46.0,56.0
2002,4th Quintile,Rural regions,244,63.28476326222081,58.38268658026192,67.85095764823204,40.0,55.0,80.0,19.0,140.0,55.0,50.0,60.0
2002,5th Quintile,Urban regions,780,68.41784334535349,65.02434465579,72.10332815656396,42.0,56.0,80.0,14.0,137.0,56.0,52.0,62.0
2002,5th Quintile,Rural regions,132,73.5101024773693,63.2565325915448,81.63974945265737,44.79755597237998,61.17463538271079,100.0,20.0,182.80366604143003,61.0,47.0,72.0
2003,1st Quintile,Urban regions,1084,58.32648304982267,55.9893354128172,60.646173089980245,40.0,50.0,70.0,6.0,115.0,50.0,50.0,50.0
2003,1st Quintile,Rural regions,499,64.15336500729892,60.06411453942995,68.6733251778383,40.0,53.870067460413,78.0,6.0,135.0,53.0,46.0,56.0
