year,pgisced97,ple0009,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2013,Pre-primary Level,"No, not limited at all",0.53484,565,618,0.49549,0.57420
2013,Primary Level,"Yes, strongly limited",0.20868,97,628,0.17688,0.24049
2013,Primary Level,"Yes, somewhat limited",0.23481,161,628,0.20163,0.26799
2013,Primary Level,"No, not limited at all",0.54199,370,628,0.50299,0.58099
2013,Lower Secondary Level,"Yes, strongly limited",0.15488,441,3676,0.14318,0.16658
2013,Lower Secondary Level,"Yes, somewhat limited",0.26648,883,3676,0.25219,0.28078
2013,Lower Secondary Level,"No, not limited at all",0.55095,2352,3676,0.53487,0.56703
2013,Upper Secondary Level,"Yes, strongly limited",0.11846,1380,14004,0.11310,0.12381
2013,Upper Secondary Level,"Yes, somewhat limited",0.25550,3343,14004,0.24827,0.26272
2013,Upper Secondary Level,"No, not limited at all",0.60712,9281,14004,0.59903,0.61521
2013,Post-secondary Non-tertiary Level,"Yes, strongly limited",0.06161,140,2347,0.05188,0.07134
2013,Post-secondary Non-tertiary Level,"Yes, somewhat limited",0.17768,421,2347,0.16221,0.19315
2013,Post-secondary Non-tertiary Level,"No, not limited at all",0.74112,1786,2347,0.72339,0.75884
2013,First Stage of Tertiary Education,"Yes, strongly limited",0.08908,136,1701,0.07554,0.10263
2013,First Stage of Tertiary Education,"Yes, somewhat limited",0.26157,448,1701,0.24068,0.28246
2013,First Stage of Tertiary Education,"No, not limited at all",0.62293,1117,1701,0.59989,0.64597
2013,Second Stage of Tertiary Education,"Yes, strongly limited",0.05616,335,6805,0.05069,0.06163
2013,Second Stage of Tertiary Education,"Yes, somewhat limited",0.20921,1305,6805,0.19954,0.21887
2013,Second Stage of Tertiary Education,"No, not limited at all",0.72431,5165,6805,0.71369,0.73492
2015,Pre-primary Level,"Yes, somewhat limited",0.04983,40,361,0.02735,0.07230
2015,Pre-primary Level,"No, not limited at all",0.46650,321,361,0.41496,0.51803
2015,Primary Level,"Yes, strongly limited",0.23707,87,528,0.20076,0.27339
2015,Primary Level,"Yes, somewhat limited",0.25084,117,528,0.21383,0.28785
2015,Primary Level,"No, not limited at all",0.48732,324,528,0.44464,0.52999
2015,Lower Secondary Level,"Yes, strongly limited",0.15029,365,2925,0.13733,0.16324
2015,Lower Secondary Level,"Yes, somewhat limited",0.26482,717,2925,0.24883,0.28082
2015,Lower Secondary Level,"No, not limited at all",0.53909,1843,2925,0.52103,0.55716
2015,Upper Secondary Level,"Yes, strongly limited",0.12208,1235,11925,0.11621,0.12796
2015,Upper Secondary Level,"Yes, somewhat limited",0.27045,3101,11925,0.26247,0.27842
2015,Upper Secondary Level,"No, not limited at all",0.57873,7589,11925,0.56987,0.58759
2015,Post-secondary Non-tertiary Level,"Yes, strongly limited",0.06325,119,2141,0.05294,0.07357
2015,Post-secondary Non-tertiary Level,"Yes, somewhat limited",0.20976,402,2141,0.19251,0.22701
2015,Post-secondary Non-tertiary Level,"No, not limited at all",0.71133,1620,2141,0.69213,0.73053
2015,First Stage of Tertiary Education,"Yes, strongly limited",0.10318,136,1493,0.08774,0.11861
2015,First Stage of Tertiary Education,"Yes, somewhat limited",0.24824,396,1493,0.22632,0.27016
2015,First Stage of Tertiary Education,"No, not limited at all",0.60705,961,1493,0.58227,0.63183
2015,Second Stage of Tertiary Education,"Yes, strongly limited",0.05999,310,6335,0.05414,0.06584
2015,Second Stage of Tertiary Education,"Yes, somewhat limited",0.20064,1225,6335,0.19078,0.21051
2015,Second Stage of Tertiary Education,"No, not limited at all",0.72651,4800,6335,0.71553,0.73748
2019,Pre-primary Level,"Yes, somewhat limited",0.05722,32,327,0.03201,0.08243
2019,Pre-primary Level,"No, not limited at all",0.51344,295,327,0.45918,0.56770
2019,Primary Level,"Yes, strongly limited",0.17099,167,1645,0.15279,0.18919
2019,Primary Level,"Yes, somewhat limited",0.31930,312,1645,0.29676,0.34183
2019,Primary Level,"No, not limited at all",0.48448,1166,1645,0.46032,0.50864
2019,Lower Secondary Level,"Yes, strongly limited",0.15561,356,3068,0.14278,0.16844
2019,Lower Secondary Level,"Yes, somewhat limited",0.27050,724,3068,0.25478,0.28622
2019,Lower Secondary Level,"No, not limited at all",0.53618,1988,3068,0.51853,0.55383
2019,Upper Secondary Level,"Yes, strongly limited",0.11975,1223,11614,0.11385,0.12566
2019,Upper Secondary Level,"Yes, somewhat limited",0.29638,3229,11614,0.28808,0.30469
2019,Upper Secondary Level,"No, not limited at all",0.57844,7162,11614,0.56946,0.58742
2019,Post-secondary Non-tertiary Level,"Yes, strongly limited",0.08631,149,2252,0.07470,0.09791
2019,Post-secondary Non-tertiary Level,"Yes, somewhat limited",0.21921,492,2252,0.20212,0.23630
2019,Post-secondary Non-tertiary Level,"No, not limited at all",0.69101,1611,2252,0.67193,0.71010
2019,First Stage of Tertiary Education,"Yes, strongly limited",0.08398,118,1654,0.07061,0.09735
2019,First Stage of Tertiary Education,"Yes, somewhat limited",0.28326,440,1654,0.26154,0.30498
2019,First Stage of Tertiary Education,"No, not limited at all",0.62457,1096,1654,0.60123,0.64791
2019,Second Stage of Tertiary Education,"Yes, strongly limited",0.05594,372,7554,0.05076,0.06112
2019,Second Stage of Tertiary Education,"Yes, somewhat limited",0.20787,1572,7554,0.19871,0.21702
2019,Second Stage of Tertiary Education,"No, not limited at all",0.72734,5610,7554,0.71729,0.73738
2021,Pre-primary Level,"No, not limited at all",0.42389,171,171,0.34960,0.49818
2021,Primary Level,"Yes, strongly limited",0.18963,94,1019,0.16555,0.21371
2021,Primary Level,"Yes, somewhat limited",0.26122,197,1019,0.23423,0.28820
2021,Primary Level,"No, not limited at all",0.53744,728,1019,0.50681,0.56807
2021,Lower Secondary Level,"Yes, strongly limited",0.17564,206,1818,0.15814,0.19313
2021,Lower Secondary Level,"Yes, somewhat limited",0.28037,438,1818,0.25971,0.30102
2021,Lower Secondary Level,"No, not limited at all",0.51557,1174,1818,0.49259,0.53855
2021,Upper Secondary Level,"Yes, strongly limited",0.10942,705,7383,0.10230,0.11654
2021,Upper Secondary Level,"Yes, somewhat limited",0.28125,1939,7383,0.27099,0.29151
2021,Upper Secondary Level,"No, not limited at all",0.60558,4739,7383,0.59443,0.61672
2021,Post-secondary Non-tertiary Level,"Yes, strongly limited",0.07151,92,1598,0.05887,0.08415
2021,Post-secondary Non-tertiary Level,"Yes, somewhat limited",0.24921,349,1598,0.22799,0.27042
2021,Post-secondary Non-tertiary Level,"No, not limited at all",0.67842,1157,1598,0.65551,0.70133
2021,First Stage of Tertiary Education,"Yes, strongly limited",0.09185,81,1001,0.07395,0.10975
2021,First Stage of Tertiary Education,"Yes, somewhat limited",0.24352,264,1001,0.21692,0.27013
2021,First Stage of Tertiary Education,"No, not limited at all",0.65465,656,1001,0.62518,0.68412
2021,Second Stage of Tertiary Education,"Yes, strongly limited",0.04438,223,5695,0.03903,0.04972
2021,Second Stage of Tertiary Education,"Yes, somewhat limited",0.18937,1074,5695,0.17919,0.19955
2021,Second Stage of Tertiary Education,"No, not limited at all",0.76312,4398,5695,0.75208,0.77417
