year,age_gr,regtyp,ple0009,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2013,66 and older,Urban regions,"No, not limited at all",0.40340,1376,3184,0.38636,0.42044
2013,66 and older,Rural regions,"Yes, strongly limited",0.20422,360,1768,0.18543,0.22302
2013,66 and older,Rural regions,"Yes, somewhat limited",0.39803,704,1768,0.37521,0.42086
2013,66 and older,Rural regions,"No, not limited at all",0.37067,704,1768,0.34815,0.39319
2015,17-29 y.,Urban regions,"Yes, strongly limited",0.01640,53,3008,0.01186,0.02094
2015,17-29 y.,Urban regions,"Yes, somewhat limited",0.09677,323,3008,0.08621,0.10734
2015,17-29 y.,Urban regions,"No, not limited at all",0.80711,2632,3008,0.79301,0.82122
2015,17-29 y.,Rural regions,"Yes, strongly limited",0.02018,33,1393,0.01279,0.02757
2015,17-29 y.,Rural regions,"Yes, somewhat limited",0.12000,169,1393,0.10292,0.13707
2015,17-29 y.,Rural regions,"No, not limited at all",0.75489,1191,1393,0.73229,0.77749
2015,30-45 y.,Urban regions,"Yes, strongly limited",0.04190,206,5467,0.03659,0.04721
2015,30-45 y.,Urban regions,"Yes, somewhat limited",0.14301,851,5467,0.13373,0.15229
2015,30-45 y.,Urban regions,"No, not limited at all",0.80235,4410,5467,0.79179,0.81291
2015,30-45 y.,Rural regions,"Yes, strongly limited",0.03789,114,2731,0.03072,0.04505
2015,30-45 y.,Rural regions,"Yes, somewhat limited",0.17927,438,2731,0.16488,0.19366
2015,30-45 y.,Rural regions,"No, not limited at all",0.76440,2179,2731,0.74848,0.78031
2015,46-65 y.,Urban regions,"Yes, strongly limited",0.12376,603,5707,0.11522,0.13231
2015,46-65 y.,Urban regions,"Yes, somewhat limited",0.26256,1494,5707,0.25114,0.27398
2015,46-65 y.,Urban regions,"No, not limited at all",0.58951,3610,5707,0.57674,0.60227
2015,46-65 y.,Rural regions,"Yes, strongly limited",0.11360,363,3250,0.10268,0.12451
2015,46-65 y.,Rural regions,"Yes, somewhat limited",0.28327,926,3250,0.26777,0.29876
2015,46-65 y.,Rural regions,"No, not limited at all",0.57232,1961,3250,0.55531,0.58933
2015,66 and older,Urban regions,"Yes, strongly limited",0.20653,581,3029,0.19211,0.22095
2015,66 and older,Urban regions,"Yes, somewhat limited",0.37719,1176,3029,0.35993,0.39446
2015,66 and older,Urban regions,"No, not limited at all",0.38688,1272,3029,0.36953,0.40423
2015,66 and older,Rural regions,"Yes, strongly limited",0.20336,345,1761,0.18455,0.22216
2015,66 and older,Rural regions,"Yes, somewhat limited",0.39471,718,1761,0.37187,0.41754
2015,66 and older,Rural regions,"No, not limited at all",0.36660,698,1761,0.34409,0.38912
2019,17-29 y.,Urban regions,"Yes, strongly limited",0.02653,89,3286,0.02103,0.03202
2019,17-29 y.,Urban regions,"Yes, somewhat limited",0.12735,392,3286,0.11595,0.13875
2019,17-29 y.,Urban regions,"No, not limited at all",0.77719,2805,3286,0.76296,0.79142
2019,17-29 y.,Rural regions,"Yes, strongly limited",0.02420,40,1418,0.01620,0.03220
2019,17-29 y.,Rural regions,"Yes, somewhat limited",0.11473,162,1418,0.09813,0.13132
2019,17-29 y.,Rural regions,"No, not limited at all",0.74827,1216,1418,0.72568,0.77087
2019,30-45 y.,Urban regions,"Yes, strongly limited",0.04188,224,5241,0.03645,0.04730
2019,30-45 y.,Urban regions,"Yes, somewhat limited",0.14915,834,5241,0.13950,0.15880
2019,30-45 y.,Urban regions,"No, not limited at all",0.80460,4183,5241,0.79386,0.81534
2019,30-45 y.,Rural regions,"Yes, strongly limited",0.04474,120,2545,0.03671,0.05278
2019,30-45 y.,Rural regions,"Yes, somewhat limited",0.17752,466,2545,0.16267,0.19237
2019,30-45 y.,Rural regions,"No, not limited at all",0.77658,1959,2545,0.76039,0.79277
2019,46-65 y.,Urban regions,"Yes, strongly limited",0.10668,647,6949,0.09942,0.11393
2019,46-65 y.,Urban regions,"Yes, somewhat limited",0.29506,1853,6949,0.28433,0.30578
2019,46-65 y.,Urban regions,"No, not limited at all",0.59164,4449,6949,0.58008,0.60319
2019,46-65 y.,Rural regions,"Yes, strongly limited",0.11070,370,3849,0.10079,0.12062
2019,46-65 y.,Rural regions,"Yes, somewhat limited",0.31030,1106,3849,0.29569,0.32492
2019,46-65 y.,Rural regions,"No, not limited at all",0.57319,2373,3849,0.55757,0.58882
2019,66 and older,Urban regions,"Yes, strongly limited",0.20761,566,3220,0.19360,0.22162
2019,66 and older,Urban regions,"Yes, somewhat limited",0.35846,1159,3220,0.34189,0.37502
2019,66 and older,Urban regions,"No, not limited at all",0.42167,1495,3220,0.40461,0.43873
2019,66 and older,Rural regions,"Yes, strongly limited",0.19757,330,1865,0.17950,0.21565
2019,66 and older,Rural regions,"Yes, somewhat limited",0.46088,785,1865,0.43825,0.48351
2019,66 and older,Rural regions,"No, not limited at all",0.33410,750,1865,0.31269,0.35552
2021,17-29 y.,Urban regions,"Yes, strongly limited",0.02975,48,2397,0.02295,0.03655
2021,17-29 y.,Urban regions,"Yes, somewhat limited",0.11264,287,2397,0.09998,0.12529
2021,17-29 y.,Urban regions,"No, not limited at all",0.79388,2062,2397,0.77768,0.81008
2021,17-29 y.,Rural regions,"Yes, somewhat limited",0.12134,119,855,0.09944,0.14324
2021,17-29 y.,Rural regions,"No, not limited at all",0.77386,736,855,0.74580,0.80192
2021,30-45 y.,Urban regions,"Yes, strongly limited",0.04182,138,3770,0.03543,0.04821
2021,30-45 y.,Urban regions,"Yes, somewhat limited",0.15959,574,3770,0.14790,0.17128
2021,30-45 y.,Urban regions,"No, not limited at all",0.79562,3058,3770,0.78275,0.80849
2021,30-45 y.,Rural regions,"Yes, strongly limited",0.04872,57,1576,0.03809,0.05935
2021,30-45 y.,Rural regions,"Yes, somewhat limited",0.20052,285,1576,0.18074,0.22029
2021,30-45 y.,Rural regions,"No, not limited at all",0.74595,1234,1576,0.72445,0.76745
2021,46-65 y.,Urban regions,"Yes, strongly limited",0.09349,401,4846,0.08530,0.10169
2021,46-65 y.,Urban regions,"Yes, somewhat limited",0.25255,1158,4846,0.24032,0.26478
2021,46-65 y.,Urban regions,"No, not limited at all",0.64983,3287,4846,0.63640,0.66327
2021,46-65 y.,Rural regions,"Yes, strongly limited",0.11923,231,2468,0.10644,0.13202
2021,46-65 y.,Rural regions,"Yes, somewhat limited",0.27008,661,2468,0.25256,0.28760
2021,46-65 y.,Rural regions,"No, not limited at all",0.61045,1576,2468,0.59120,0.62969
2021,66 and older,Urban regions,"Yes, strongly limited",0.16750,339,2254,0.15208,0.18292
2021,66 and older,Urban regions,"Yes, somewhat limited",0.37780,797,2254,0.35778,0.39782
2021,66 and older,Urban regions,"No, not limited at all",0.45208,1118,2254,0.43153,0.47263
2021,66 and older,Rural regions,"Yes, strongly limited",0.18015,214,1326,0.15945,0.20084
2021,66 and older,Rural regions,"Yes, somewhat limited",0.40664,531,1326,0.38019,0.43308
2021,66 and older,Rural regions,"No, not limited at all",0.40459,581,1326,0.37816,0.43102
