"plh0039","year","bildungsniveau","sex","n","percent","lower_confidence_percent","upper_confidence_percent"
"Grosse Sorgen","2009","AkademikerIn","maennlich","543","0.251043677995363","0.232841526096935","0.269245829893791"
"Grosse Sorgen","2009","AkademikerIn","weiblich","544","0.301366475325387","0.280406374032876","0.322326576617899"
"Einige Sorgen","2009","(noch) kein Abschluss","maennlich","114","","",""
"Einige Sorgen","2009","(noch) kein Abschluss","weiblich","127","","",""
"Einige Sorgen","2009","Hauptschule","maennlich","1418","","",""
"Einige Sorgen","2009","Hauptschule","weiblich","1469","","",""
"Einige Sorgen","2009","Realschule","maennlich","1047","","",""
"Einige Sorgen","2009","Realschule","weiblich","1448","","",""
"Einige Sorgen","2009","(Fach-)Abitur","maennlich","472","0.521999352292585","0.489126642499614","0.554872062085557"
"Einige Sorgen","2009","(Fach-)Abitur","weiblich","633","0.55880599564394","0.529648459332128","0.587963531955752"
"Einige Sorgen","2009","AkademikerIn","maennlich","1221","","",""
"Einige Sorgen","2009","AkademikerIn","weiblich","1048","","",""
"Keine Sorgen","2009","(noch) kein Abschluss","maennlich","64","0.259482928346555","0.204254543715231","0.314711312977878"
"Keine Sorgen","2009","(noch) kein Abschluss","weiblich","33","0.14373019520769","0.0987812520777342","0.188679138337645"
"Keine Sorgen","2009","Hauptschule","maennlich","421","0.139346523840491","0.126939804274642","0.15175324340634"
"Keine Sorgen","2009","Hauptschule","weiblich","326","0.0930020764934175","0.0828980587811433","0.103106094205692"
"Keine Sorgen","2009","Realschule","maennlich","332","0.158325915178895","0.142387007796633","0.174264822561156"
"Keine Sorgen","2009","Realschule","weiblich","324","0.113398602070753","0.101605495927409","0.125191708214096"
"Keine Sorgen","2009","(Fach-)Abitur","maennlich","197","","",""
"Keine Sorgen","2009","(Fach-)Abitur","weiblich","155","","",""
"Keine Sorgen","2009","AkademikerIn","maennlich","416","0.19253814393395","0.175986572125967","0.209089715741933"
"Keine Sorgen","2009","AkademikerIn","weiblich","249","","",""
"Grosse Sorgen","2010","(noch) kein Abschluss","maennlich","49","0.252960508476415","0.194988364954788","0.310932651998042"
"Grosse Sorgen","2010","(noch) kein Abschluss","weiblich","57","0.294348705814568","0.230544957698675","0.358152453930461"
"Grosse Sorgen","2010","Hauptschule","maennlich","1059","","",""
"Grosse Sorgen","2010","Hauptschule","weiblich","1255","","",""
"Grosse Sorgen","2010","Realschule","maennlich","559","0.299852618683678","0.279113222290001","0.320592015077356"
"Grosse Sorgen","2010","Realschule","weiblich","964","0.396488295170597","0.377601906805593","0.415374683535601"
"Grosse Sorgen","2010","(Fach-)Abitur","maennlich","194","","",""
"Grosse Sorgen","2010","(Fach-)Abitur","weiblich","308","0.326914549938377","0.298460108288671","0.355368991588083"
"Grosse Sorgen","2010","AkademikerIn","maennlich","568","0.27433382501508","0.255061769537481","0.29360588049268"
"Grosse Sorgen","2010","AkademikerIn","weiblich","520","0.293329569469611","0.272065088091707","0.314594050847516"
"Einige Sorgen","2010","(noch) kein Abschluss","maennlich","113","","",""
"Einige Sorgen","2010","(noch) kein Abschluss","weiblich","109","","",""
"Einige Sorgen","2010","Hauptschule","maennlich","1251","","",""
"Einige Sorgen","2010","Hauptschule","weiblich","1314","","",""
"Einige Sorgen","2010","Realschule","maennlich","954","0.509293703162343","0.48666589835305","0.531921507971637"
"Einige Sorgen","2010","Realschule","weiblich","1321","","",""
"Einige Sorgen","2010","(Fach-)Abitur","maennlich","469","0.507069544641468","0.473420188852476","0.540718900430459"
"Einige Sorgen","2010","(Fach-)Abitur","weiblich","572","0.532921309292948","0.502657442839366","0.56318517574653"
"Einige Sorgen","2010","AkademikerIn","maennlich","1092","","",""
"Einige Sorgen","2010","AkademikerIn","weiblich","983","0.545748359800617","0.522493545027045","0.569003174574189"
"Keine Sorgen","2010","(noch) kein Abschluss","maennlich","54","0.184919810017006","0.133145644980823","0.236693975053189"
"Keine Sorgen","2010","(noch) kein Abschluss","weiblich","30","0.167999980210856","0.115659664378296","0.220340296043415"
"Keine Sorgen","2010","Hauptschule","maennlich","375","0.138070529803659","0.12502197822416","0.151119081383159"
"Keine Sorgen","2010","Hauptschule","weiblich","307","0.105134658061721","0.0939246623219082","0.116344653801534"
"Keine Sorgen","2010","Realschule","maennlich","362","0.190853678153978","0.173066328011392","0.208641028296564"
"Keine Sorgen","2010","Realschule","weiblich","292","","",""
"Keine Sorgen","2010","(Fach-)Abitur","maennlich","185","","",""
"Keine Sorgen","2010","(Fach-)Abitur","weiblich","164","","",""
"Keine Sorgen","2010","AkademikerIn","maennlich","399","0.213947887923237","0.196234583401533","0.231661192444941"
"Keine Sorgen","2010","AkademikerIn","weiblich","258","","",""
"Grosse Sorgen","2011","(noch) kein Abschluss","maennlich","67","0.323269432226129","0.266634072602326","0.379904791849932"
"Grosse Sorgen","2011","(noch) kein Abschluss","weiblich","97","0.308335006991373","0.25453105349149","0.362138960491256"
"Grosse Sorgen","2011","Hauptschule","maennlich","1289","","",""
"Grosse Sorgen","2011","Hauptschule","weiblich","1535","","",""
"Grosse Sorgen","2011","Realschule","maennlich","715","0.328858172195778","0.309591286816492","0.348125057575065"
"Grosse Sorgen","2011","Realschule","weiblich","1239","","",""
"Grosse Sorgen","2011","(Fach-)Abitur","maennlich","270","","",""
"Grosse Sorgen","2011","(Fach-)Abitur","weiblich","408","0.299914714796757","0.275543758668077","0.324285670925437"
"Grosse Sorgen","2011","AkademikerIn","maennlich","597","0.21957189408315","0.203193714201421","0.235950073964879"
"Grosse Sorgen","2011","AkademikerIn","weiblich","585","0.267080575652161","0.248175671013794","0.285985480290528"
"Einige Sorgen","2011","(noch) kein Abschluss","maennlich","119","","",""
"Einige Sorgen","2011","(noch) kein Abschluss","weiblich","139","","",""
"Einige Sorgen","2011","Hauptschule","maennlich","1593","","",""
"Einige Sorgen","2011","Hauptschule","weiblich","1700","","",""
"Einige Sorgen","2011","Realschule","maennlich","1131","","",""
"Einige Sorgen","2011","Realschule","weiblich","1555","","",""
"Einige Sorgen","2011","(Fach-)Abitur","maennlich","527","0.49202788866126","0.461846266349315","0.522209510973206"
"Einige Sorgen","2011","(Fach-)Abitur","weiblich","741","0.564272877726766","0.537900451204042","0.59064530424949"
"Einige Sorgen","2011","AkademikerIn","maennlich","1348","","",""
"Einige Sorgen","2011","AkademikerIn","weiblich","1200","","",""
"Keine Sorgen","2011","(noch) kein Abschluss","maennlich","76","0.250996876495896","0.198495170184634","0.303498582807157"
"Keine Sorgen","2011","(noch) kein Abschluss","weiblich","47","0.186077994924305","0.140736714826609","0.231419275022001"
"Keine Sorgen","2011","Hauptschule","maennlich","481","0.139775745643597","0.128056317839453","0.151495173447742"
"Keine Sorgen","2011","Hauptschule","weiblich","413","0.103243960782475","0.0933700281491876","0.113117893415763"
"Keine Sorgen","2011","Realschule","maennlich","438","0.184118830012755","0.168223754352634","0.200013905672875"
"Keine Sorgen","2011","Realschule","weiblich","382","0.120568787631723","0.109244100077018","0.131893475186429"
"Keine Sorgen","2011","(Fach-)Abitur","maennlich","257","","",""
"Keine Sorgen","2011","(Fach-)Abitur","weiblich","209","","",""
"Keine Sorgen","2011","AkademikerIn","maennlich","509","0.221174209560852","0.204753261931481","0.237595157190223"
"Keine Sorgen","2011","AkademikerIn","weiblich","319","0.170071209296924","0.154018030656825","0.186124387937023"
"Grosse Sorgen","2012","(noch) kein Abschluss","maennlich","67","0.32288059410361","0.26503572636162","0.3807254618456"
"Grosse Sorgen","2012","(noch) kein Abschluss","weiblich","83","0.283814107708265","0.231654176101","0.33597403931553"
"Grosse Sorgen","2012","Hauptschule","maennlich","1214","","",""
"Grosse Sorgen","2012","Hauptschule","weiblich","1442","","",""
"Grosse Sorgen","2012","Realschule","maennlich","619","0.257336958094829","0.239341234313675","0.275332681875982"
"Grosse Sorgen","2012","Realschule","weiblich","1108","","",""
"Grosse Sorgen","2012","(Fach-)Abitur","maennlich","229","","",""
"Grosse Sorgen","2012","(Fach-)Abitur","weiblich","382","0.279414959903228","0.255576045376442","0.303253874430014"
"Grosse Sorgen","2012","AkademikerIn","maennlich","508","0.193010215920462","0.177401827053533","0.20861860478739"
"Grosse Sorgen","2012","AkademikerIn","weiblich","565","0.278360444952309","0.259529046548651","0.297191843355967"
"Einige Sorgen","2012","(noch) kein Abschluss","maennlich","122","","",""
"Einige Sorgen","2012","(noch) kein Abschluss","weiblich","156","","",""
"Einige Sorgen","2012","Hauptschule","maennlich","1573","","",""
"Einige Sorgen","2012","Hauptschule","weiblich","1700","","",""
"Einige Sorgen","2012","Realschule","maennlich","1167","","",""
"Einige Sorgen","2012","Realschule","weiblich","1618","","",""
"Einige Sorgen","2012","(Fach-)Abitur","maennlich","525","0.48660257552796","0.456470805661201","0.516734345394719"
"Einige Sorgen","2012","(Fach-)Abitur","weiblich","761","0.556266661702497","0.529871667301989","0.582661656103005"
"Einige Sorgen","2012","AkademikerIn","maennlich","1329","","",""
"Einige Sorgen","2012","AkademikerIn","weiblich","1222","","",""
"Keine Sorgen","2012","(noch) kein Abschluss","maennlich","62","0.196589058305156","0.147423636155128","0.245754480455183"
"Keine Sorgen","2012","(noch) kein Abschluss","weiblich","48","0.159277589616148","0.116941495094628","0.201613684137669"
"Keine Sorgen","2012","Hauptschule","maennlich","541","0.161651583324414","0.149144423838773","0.174158742810055"
"Keine Sorgen","2012","Hauptschule","weiblich","416","0.107962418510025","0.0977654049383043","0.118159432081746"
"Keine Sorgen","2012","Realschule","maennlich","481","0.221409024794698","0.204317741485666","0.23850030810373"
"Keine Sorgen","2012","Realschule","weiblich","434","0.141990753015138","0.129821033604831","0.154160472425446"
"Keine Sorgen","2012","(Fach-)Abitur","maennlich","303","0.296552425701069","0.269017924976411","0.324086926425726"
"Keine Sorgen","2012","(Fach-)Abitur","weiblich","218","","",""
"Keine Sorgen","2012","AkademikerIn","maennlich","619","0.272462593637388","0.254854391434828","0.290070795839948"
"Keine Sorgen","2012","AkademikerIn","weiblich","389","0.192127601575091","0.175574289173366","0.208680913976816"
"Grosse Sorgen","2013","(noch) kein Abschluss","maennlich","66","0.252329370276425","0.196073297329021","0.308585443223828"
"Grosse Sorgen","2013","(noch) kein Abschluss","weiblich","77","0.285273833333906","0.229633638699661","0.340914027968151"
"Grosse Sorgen","2013","Hauptschule","maennlich","1078","","",""
"Grosse Sorgen","2013","Hauptschule","weiblich","1311","","",""
"Grosse Sorgen","2013","Realschule","maennlich","569","0.269481920247325","0.250395929122915","0.288567911371734"
"Grosse Sorgen","2013","Realschule","weiblich","994","0.344835885841993","0.327672103520843","0.361999668163144"
"Grosse Sorgen","2013","(Fach-)Abitur","maennlich","214","","",""
"Grosse Sorgen","2013","(Fach-)Abitur","weiblich","350","0.28536121813086","0.26016523687239","0.310557199389331"
"Grosse Sorgen","2013","AkademikerIn","maennlich","517","0.215520028030548","0.198877802041183","0.232162254019914"
"Grosse Sorgen","2013","AkademikerIn","weiblich","515","0.260099331849415","0.241350043738422","0.278848619960408"
"Einige Sorgen","2013","(noch) kein Abschluss","maennlich","109","","",""
"Einige Sorgen","2013","(noch) kein Abschluss","weiblich","118","","",""
"Einige Sorgen","2013","Hauptschule","maennlich","1380","","",""
"Einige Sorgen","2013","Hauptschule","weiblich","1474","","",""
"Einige Sorgen","2013","Realschule","maennlich","1023","","",""
"Einige Sorgen","2013","Realschule","weiblich","1512","","",""
"Einige Sorgen","2013","(Fach-)Abitur","maennlich","482","0.499933698104415","0.468500761323099","0.531366634885732"
"Einige Sorgen","2013","(Fach-)Abitur","weiblich","659","0.553967844883205","0.526233630138281","0.581702059628129"
"Einige Sorgen","2013","AkademikerIn","maennlich","1280","","",""
"Einige Sorgen","2013","AkademikerIn","weiblich","1182","","",""
"Keine Sorgen","2013","(noch) kein Abschluss","maennlich","54","0.233464728352972","0.178674001718504","0.288255454987439"
"Keine Sorgen","2013","(noch) kein Abschluss","weiblich","58","0.241755974816641","0.188998872133482","0.2945130774998"
"Keine Sorgen","2013","Hauptschule","maennlich","493","0.166403878756659","0.152966237226254","0.179841520287064"
"Keine Sorgen","2013","Hauptschule","weiblich","423","0.127674667595642","0.116126248891929","0.139223086299356"
"Keine Sorgen","2013","Realschule","maennlich","484","0.240431285965759","0.222048410707406","0.258814161224112"
"Keine Sorgen","2013","Realschule","weiblich","440","0.134438356493068","0.12212029639862","0.146756416587517"
"Keine Sorgen","2013","(Fach-)Abitur","maennlich","276","","",""
"Keine Sorgen","2013","(Fach-)Abitur","weiblich","225","","",""
"Keine Sorgen","2013","AkademikerIn","maennlich","548","0.241582059588442","0.224257456001168","0.258906663175717"
"Keine Sorgen","2013","AkademikerIn","weiblich","406","0.207001662850578","0.189685506037342","0.224317819663814"
"Grosse Sorgen","2014","(noch) kein Abschluss","maennlich","","","",""
"Grosse Sorgen","2014","(noch) kein Abschluss","weiblich","","","",""
"Grosse Sorgen","2014","Hauptschule","maennlich","","","",""
"Grosse Sorgen","2014","Hauptschule","weiblich","","","",""
"Grosse Sorgen","2014","Realschule","maennlich","","","",""
"Grosse Sorgen","2014","Realschule","weiblich","","","",""
"Grosse Sorgen","2014","(Fach-)Abitur","maennlich","","","",""
"Grosse Sorgen","2014","(Fach-)Abitur","weiblich","","","",""
"Grosse Sorgen","2014","AkademikerIn","maennlich","","","",""
"Grosse Sorgen","2014","AkademikerIn","weiblich","","","",""
"Einige Sorgen","2014","(noch) kein Abschluss","maennlich","","","",""
"Einige Sorgen","2014","(noch) kein Abschluss","weiblich","","","",""
"Einige Sorgen","2014","Hauptschule","maennlich","","","",""
"Einige Sorgen","2014","Hauptschule","weiblich","","","",""
"Einige Sorgen","2014","Realschule","maennlich","","","",""
"Einige Sorgen","2014","Realschule","weiblich","","","",""
"Einige Sorgen","2014","(Fach-)Abitur","maennlich","","","",""
"Einige Sorgen","2014","(Fach-)Abitur","weiblich","","","",""
"Einige Sorgen","2014","AkademikerIn","maennlich","","","",""
"Einige Sorgen","2014","AkademikerIn","weiblich","","","",""
"Keine Sorgen","2014","(noch) kein Abschluss","maennlich","","","",""
"Keine Sorgen","2014","(noch) kein Abschluss","weiblich","","","",""
"Keine Sorgen","2014","Hauptschule","maennlich","","","",""
"Keine Sorgen","2014","Hauptschule","weiblich","","","",""
"Keine Sorgen","2014","Realschule","maennlich","","","",""
"Keine Sorgen","2014","Realschule","weiblich","","","",""
"Keine Sorgen","2014","(Fach-)Abitur","maennlich","","","",""
"Keine Sorgen","2014","(Fach-)Abitur","weiblich","","","",""
"Keine Sorgen","2014","AkademikerIn","maennlich","","","",""
"Keine Sorgen","2014","AkademikerIn","weiblich","","","",""
"Grosse Sorgen","2015","(noch) kein Abschluss","maennlich","","","",""
"Grosse Sorgen","2015","(noch) kein Abschluss","weiblich","","","",""
"Grosse Sorgen","2015","Hauptschule","maennlich","","","",""
"Grosse Sorgen","2015","Hauptschule","weiblich","","","",""
"Grosse Sorgen","2015","Realschule","maennlich","","","",""
"Grosse Sorgen","2015","Realschule","weiblich","","","",""
"Grosse Sorgen","2015","(Fach-)Abitur","maennlich","","","",""
"Grosse Sorgen","2015","(Fach-)Abitur","weiblich","","","",""
"Grosse Sorgen","2015","AkademikerIn","maennlich","","","",""
"Grosse Sorgen","2015","AkademikerIn","weiblich","","","",""
"Einige Sorgen","2015","(noch) kein Abschluss","maennlich","","","",""
"Einige Sorgen","2015","(noch) kein Abschluss","weiblich","","","",""
"Einige Sorgen","2015","Hauptschule","maennlich","","","",""
"Einige Sorgen","2015","Hauptschule","weiblich","","","",""
"Einige Sorgen","2015","Realschule","maennlich","","","",""
"Einige Sorgen","2015","Realschule","weiblich","","","",""
"Einige Sorgen","2015","(Fach-)Abitur","maennlich","","","",""
"Einige Sorgen","2015","(Fach-)Abitur","weiblich","","","",""
"Einige Sorgen","2015","AkademikerIn","maennlich","","","",""
"Einige Sorgen","2015","AkademikerIn","weiblich","","","",""
"Keine Sorgen","2015","(noch) kein Abschluss","maennlich","","","",""
"Keine Sorgen","2015","(noch) kein Abschluss","weiblich","","","",""
"Keine Sorgen","2015","Hauptschule","maennlich","","","",""
"Keine Sorgen","2015","Hauptschule","weiblich","","","",""
"Keine Sorgen","2015","Realschule","maennlich","","","",""
"Keine Sorgen","2015","Realschule","weiblich","","","",""
"Keine Sorgen","2015","(Fach-)Abitur","maennlich","","","",""
"Keine Sorgen","2015","(Fach-)Abitur","weiblich","","","",""
"Keine Sorgen","2015","AkademikerIn","maennlich","","","",""
"Keine Sorgen","2015","AkademikerIn","weiblich","","","",""
"Grosse Sorgen","2016","(noch) kein Abschluss","maennlich","","","",""
"Grosse Sorgen","2016","(noch) kein Abschluss","weiblich","","","",""
"Grosse Sorgen","2016","Hauptschule","maennlich","","","",""
"Grosse Sorgen","2016","Hauptschule","weiblich","","","",""
"Grosse Sorgen","2016","Realschule","maennlich","","","",""
"Grosse Sorgen","2016","Realschule","weiblich","","","",""
"Grosse Sorgen","2016","(Fach-)Abitur","maennlich","","","",""
"Grosse Sorgen","2016","(Fach-)Abitur","weiblich","","","",""
"Grosse Sorgen","2016","AkademikerIn","maennlich","","","",""
"Grosse Sorgen","2016","AkademikerIn","weiblich","","","",""
"Einige Sorgen","2016","(noch) kein Abschluss","maennlich","","","",""
"Einige Sorgen","2016","(noch) kein Abschluss","weiblich","","","",""
"Einige Sorgen","2016","Hauptschule","maennlich","","","",""
"Einige Sorgen","2016","Hauptschule","weiblich","","","",""
"Einige Sorgen","2016","Realschule","maennlich","","","",""
"Einige Sorgen","2016","Realschule","weiblich","","","",""
"Einige Sorgen","2016","(Fach-)Abitur","maennlich","","","",""
"Einige Sorgen","2016","(Fach-)Abitur","weiblich","","","",""
"Einige Sorgen","2016","AkademikerIn","maennlich","","","",""
"Einige Sorgen","2016","AkademikerIn","weiblich","","","",""
"Keine Sorgen","2016","(noch) kein Abschluss","maennlich","","","",""
"Keine Sorgen","2016","(noch) kein Abschluss","weiblich","","","",""
"Keine Sorgen","2016","Hauptschule","maennlich","","","",""
"Keine Sorgen","2016","Hauptschule","weiblich","","","",""
"Keine Sorgen","2016","Realschule","maennlich","","","",""
"Keine Sorgen","2016","Realschule","weiblich","","","",""
"Keine Sorgen","2016","(Fach-)Abitur","maennlich","","","",""
"Keine Sorgen","2016","(Fach-)Abitur","weiblich","","","",""
"Keine Sorgen","2016","AkademikerIn","maennlich","","","",""
"Keine Sorgen","2016","AkademikerIn","weiblich","","","",""
"Grosse Sorgen","2017","(noch) kein Abschluss","maennlich","","","",""
"Grosse Sorgen","2017","(noch) kein Abschluss","weiblich","","","",""
"Grosse Sorgen","2017","Hauptschule","maennlich","","","",""
"Grosse Sorgen","2017","Hauptschule","weiblich","","","",""
"Grosse Sorgen","2017","Realschule","maennlich","","","",""
"Grosse Sorgen","2017","Realschule","weiblich","","","",""
"Grosse Sorgen","2017","(Fach-)Abitur","maennlich","","","",""
"Grosse Sorgen","2017","(Fach-)Abitur","weiblich","","","",""
"Grosse Sorgen","2017","AkademikerIn","maennlich","","","",""
"Grosse Sorgen","2017","AkademikerIn","weiblich","","","",""
"Einige Sorgen","2017","(noch) kein Abschluss","maennlich","","","",""
"Einige Sorgen","2017","(noch) kein Abschluss","weiblich","","","",""
"Einige Sorgen","2017","Hauptschule","maennlich","","","",""
"Einige Sorgen","2017","Hauptschule","weiblich","","","",""
"Einige Sorgen","2017","Realschule","maennlich","","","",""
"Einige Sorgen","2017","Realschule","weiblich","","","",""
"Einige Sorgen","2017","(Fach-)Abitur","maennlich","","","",""
"Einige Sorgen","2017","(Fach-)Abitur","weiblich","","","",""
"Einige Sorgen","2017","AkademikerIn","maennlich","","","",""
"Einige Sorgen","2017","AkademikerIn","weiblich","","","",""
"Keine Sorgen","2017","(noch) kein Abschluss","maennlich","","","",""
"Keine Sorgen","2017","(noch) kein Abschluss","weiblich","","","",""
"Keine Sorgen","2017","Hauptschule","maennlich","","","",""
"Keine Sorgen","2017","Hauptschule","weiblich","","","",""
"Keine Sorgen","2017","Realschule","maennlich","","","",""
"Keine Sorgen","2017","Realschule","weiblich","","","",""
"Keine Sorgen","2017","(Fach-)Abitur","maennlich","","","",""
"Keine Sorgen","2017","(Fach-)Abitur","weiblich","","","",""
"Keine Sorgen","2017","AkademikerIn","maennlich","","","",""
"Keine Sorgen","2017","AkademikerIn","weiblich","","","",""
"Grosse Sorgen","2018","(noch) kein Abschluss","maennlich","145","","",""
"Grosse Sorgen","2018","(noch) kein Abschluss","weiblich","218","","",""
"Grosse Sorgen","2018","Hauptschule","maennlich","1601","","",""
"Grosse Sorgen","2018","Hauptschule","weiblich","1810","","",""
"Grosse Sorgen","2018","Realschule","maennlich","1063","","",""
"Grosse Sorgen","2018","Realschule","weiblich","1891","","",""
"Grosse Sorgen","2018","(Fach-)Abitur","maennlich","472","0.253730893592126","0.233064001438503","0.274397785745749"
"Grosse Sorgen","2018","(Fach-)Abitur","weiblich","867","0.389557506500513","0.369697152697563","0.409417860303464"
"Grosse Sorgen","2018","AkademikerIn","maennlich","788","0.243519269890119","0.228537893786961","0.258500645993278"
"Grosse Sorgen","2018","AkademikerIn","weiblich","978","0.314417258353699","0.298305762052732","0.330528754654665"
"Einige Sorgen","2018","(noch) kein Abschluss","maennlich","166","","",""
"Einige Sorgen","2018","(noch) kein Abschluss","weiblich","200","","",""
"Einige Sorgen","2018","Hauptschule","maennlich","1368","","",""
"Einige Sorgen","2018","Hauptschule","weiblich","1262","","",""
"Einige Sorgen","2018","Realschule","maennlich","1245","","",""
"Einige Sorgen","2018","Realschule","weiblich","1733","","",""
"Einige Sorgen","2018","(Fach-)Abitur","maennlich","860","0.517634197235566","0.493901860462063","0.541366534009069"
"Einige Sorgen","2018","(Fach-)Abitur","weiblich","1199","","",""
"Einige Sorgen","2018","AkademikerIn","maennlich","1685","","",""
"Einige Sorgen","2018","AkademikerIn","weiblich","1813","","",""
"Keine Sorgen","2018","(noch) kein Abschluss","maennlich","92","0.226867862286669","0.185978633385065","0.267757091188273"
"Keine Sorgen","2018","(noch) kein Abschluss","weiblich","69","0.142250961286509","0.11122742249618","0.173274500076838"
"Keine Sorgen","2018","Hauptschule","maennlich","396","0.100258826778613","0.0901109388283702","0.110406714728855"
"Keine Sorgen","2018","Hauptschule","weiblich","330","0.0894939405715507","0.0799017196587685","0.099086161484333"
"Keine Sorgen","2018","Realschule","maennlich","370","0.129891444484254","0.117158765277017","0.142624123691491"
"Keine Sorgen","2018","Realschule","weiblich","344","0.0805786421867611","0.072109693026935","0.0890475913465872"
"Keine Sorgen","2018","(Fach-)Abitur","maennlich","371","0.228634909172308","0.208689542350608","0.248580275994008"
"Keine Sorgen","2018","(Fach-)Abitur","weiblich","250","","",""
"Keine Sorgen","2018","AkademikerIn","maennlich","680","0.221136583942178","0.206650631454826","0.23562253642953"
"Keine Sorgen","2018","AkademikerIn","weiblich","399","0.125388509275095","0.113896678859876","0.136880339690315"
