year,quintil_oecd,plh0039,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2010,4th Quintile,Very concerned,0.34263,1196,3461,0.32682,0.35845
2010,4th Quintile,Somewhat concerned,0.50930,1787,3461,0.49265,0.52596
2010,4th Quintile,Not concerned at all,0.14806,478,3461,0.13623,0.15990
2010,5th Quintile,Very concerned,0.30413,1260,4353,0.29046,0.31779
2010,5th Quintile,Somewhat concerned,0.52711,2386,4353,0.51228,0.54194
2010,5th Quintile,Not concerned at all,0.16876,707,4353,0.15764,0.17989
2011,1st Quintile,Very concerned,0.38901,905,2465,0.36976,0.40826
2011,1st Quintile,Somewhat concerned,0.46223,1169,2465,0.44254,0.48191
2011,1st Quintile,Not concerned at all,0.14876,391,2465,0.13471,0.16281
2011,2nd Quintile,Very concerned,0.37328,981,2697,0.35502,0.39154
2011,2nd Quintile,Somewhat concerned,0.48170,1317,2697,0.46283,0.50056
2011,2nd Quintile,Not concerned at all,0.14502,399,2697,0.13173,0.15831
2011,3rd Quintile,Very concerned,0.36719,1074,3048,0.35007,0.38431
2011,3rd Quintile,Somewhat concerned,0.49531,1511,3048,0.47755,0.51306
2011,3rd Quintile,Not concerned at all,0.13750,463,3048,0.12528,0.14973
2011,4th Quintile,Very concerned,0.34952,1149,3273,0.33318,0.36586
2011,4th Quintile,Somewhat concerned,0.52927,1707,3273,0.51217,0.54637
2011,4th Quintile,Not concerned at all,0.12121,417,3273,0.11002,0.13239
2011,5th Quintile,Very concerned,0.27675,1101,4071,0.26300,0.29049
2011,5th Quintile,Somewhat concerned,0.54745,2270,4071,0.53216,0.56274
2011,5th Quintile,Not concerned at all,0.17581,700,4071,0.16411,0.18750
2012,1st Quintile,Very concerned,0.34486,1050,3008,0.32787,0.36185
2012,1st Quintile,Somewhat concerned,0.47394,1400,3008,0.45609,0.49179
2012,1st Quintile,Not concerned at all,0.18120,558,3008,0.16743,0.19497
2012,2nd Quintile,Very concerned,0.33136,1087,3141,0.31490,0.34782
2012,2nd Quintile,Somewhat concerned,0.49876,1543,3141,0.48127,0.51625
2012,2nd Quintile,Not concerned at all,0.16988,511,3141,0.15674,0.18301
2012,3rd Quintile,Very concerned,0.31400,1092,3462,0.29854,0.32946
2012,3rd Quintile,Somewhat concerned,0.52326,1798,3462,0.50662,0.53990
2012,3rd Quintile,Not concerned at all,0.16274,572,3462,0.15044,0.17503
2012,4th Quintile,Very concerned,0.29501,1119,3793,0.28049,0.30952
2012,4th Quintile,Somewhat concerned,0.54651,2064,3793,0.53066,0.56235
2012,4th Quintile,Not concerned at all,0.15848,610,3793,0.14686,0.17011
2012,5th Quintile,Very concerned,0.25706,1146,4522,0.24432,0.26980
2012,5th Quintile,Somewhat concerned,0.52305,2463,4522,0.50849,0.53761
2012,5th Quintile,Not concerned at all,0.21989,913,4522,0.20782,0.23196
2013,1st Quintile,Very concerned,0.34557,1043,3079,0.32877,0.36237
2013,1st Quintile,Somewhat concerned,0.46370,1415,3079,0.44608,0.48131
2013,1st Quintile,Not concerned at all,0.19074,621,3079,0.17686,0.20462
2013,2nd Quintile,Very concerned,0.33216,1169,3418,0.31637,0.34795
2013,2nd Quintile,Somewhat concerned,0.48365,1625,3418,0.46689,0.50040
2013,2nd Quintile,Not concerned at all,0.18419,624,3418,0.17119,0.19719
2013,3rd Quintile,Very concerned,0.34432,1201,3578,0.32875,0.35989
2013,3rd Quintile,Somewhat concerned,0.48903,1752,3578,0.47265,0.50541
2013,3rd Quintile,Not concerned at all,0.16665,625,3578,0.15444,0.17886
2013,4th Quintile,Very concerned,0.30095,1192,3901,0.28655,0.31534
2013,4th Quintile,Somewhat concerned,0.52481,2032,3901,0.50913,0.54048
2013,4th Quintile,Not concerned at all,0.17425,677,3901,0.16234,0.18615
2013,5th Quintile,Very concerned,0.25532,1197,4776,0.24296,0.26769
2013,5th Quintile,Somewhat concerned,0.53346,2613,4776,0.51931,0.54761
2013,5th Quintile,Not concerned at all,0.21122,966,4776,0.19964,0.22280
2018,1st Quintile,Very concerned,0.42029,2006,4716,0.40620,0.43438
2018,1st Quintile,Somewhat concerned,0.43342,2016,4716,0.41928,0.44757
2018,1st Quintile,Not concerned at all,0.14629,694,4716,0.13620,0.15637
2018,2nd Quintile,Very concerned,0.45539,2191,5101,0.44172,0.46906
2018,2nd Quintile,Somewhat concerned,0.41609,2224,5101,0.40257,0.42962
2018,2nd Quintile,Not concerned at all,0.12851,686,5101,0.11933,0.13770
2018,3rd Quintile,Very concerned,0.44739,1966,4732,0.43322,0.46156
2018,3rd Quintile,Somewhat concerned,0.43872,2161,4732,0.42458,0.45286
2018,3rd Quintile,Not concerned at all,0.11389,605,4732,0.10484,0.12295
2018,4th Quintile,Very concerned,0.39478,1782,4701,0.38081,0.40876
2018,4th Quintile,Somewhat concerned,0.48795,2333,4701,0.47366,0.50224
2018,4th Quintile,Not concerned at all,0.11727,586,4701,0.10807,0.12647
2018,5th Quintile,Very concerned,0.34453,1638,5055,0.33143,0.35763
2018,5th Quintile,Somewhat concerned,0.51577,2706,5055,0.50199,0.52954
2018,5th Quintile,Not concerned at all,0.13971,711,5055,0.13015,0.14926
