year,pgisced97,sampreg,plh0039,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2010,Lower Secondary Level,West,Somewhat concerned,0.45388,650,1382,0.42762,0.48014
2010,Lower Secondary Level,West,Not concerned at all,0.13923,207,1382,0.12097,0.15749
2010,Lower Secondary Level,East,Very concerned,0.39146,75,219,0.32667,0.45626
2010,Lower Secondary Level,East,Somewhat concerned,0.43661,104,219,0.37077,0.50245
2010,Lower Secondary Level,East,Not concerned at all,0.17192,40,219,0.12184,0.22201
2010,Upper Secondary Level,West,Very concerned,0.38098,2263,6090,0.36879,0.39318
2010,Upper Secondary Level,West,Somewhat concerned,0.48950,3069,6090,0.47695,0.50206
2010,Upper Secondary Level,West,Not concerned at all,0.12951,758,6090,0.12108,0.13794
2010,Upper Secondary Level,East,Very concerned,0.37324,796,2170,0.35289,0.39360
2010,Upper Secondary Level,East,Somewhat concerned,0.44682,1000,2170,0.42590,0.46775
2010,Upper Secondary Level,East,Not concerned at all,0.17993,374,2170,0.16377,0.19610
2010,Post-secondary Non-tertiary Level,West,Very concerned,0.32533,239,789,0.29262,0.35804
2010,Post-secondary Non-tertiary Level,West,Somewhat concerned,0.50394,432,789,0.46903,0.53885
2010,Post-secondary Non-tertiary Level,West,Not concerned at all,0.17073,118,789,0.14445,0.19700
2010,Post-secondary Non-tertiary Level,East,Very concerned,0.27651,38,117,0.19512,0.35791
2010,Post-secondary Non-tertiary Level,East,Somewhat concerned,0.53970,79,117,0.44900,0.63041
2010,First Stage of Tertiary Education,West,Very concerned,0.34093,297,900,0.30995,0.37192
2010,First Stage of Tertiary Education,West,Somewhat concerned,0.51290,464,900,0.48022,0.54557
2010,First Stage of Tertiary Education,West,Not concerned at all,0.14617,139,900,0.12308,0.16926
2010,First Stage of Tertiary Education,East,Very concerned,0.42919,143,347,0.37703,0.48134
2010,First Stage of Tertiary Education,East,Somewhat concerned,0.44541,160,347,0.39304,0.49778
2010,First Stage of Tertiary Education,East,Not concerned at all,0.12540,44,347,0.09051,0.16030
2010,Second Stage of Tertiary Education,West,Very concerned,0.26351,705,2698,0.24689,0.28014
2010,Second Stage of Tertiary Education,West,Somewhat concerned,0.53637,1493,2698,0.51755,0.55519
2010,Second Stage of Tertiary Education,West,Not concerned at all,0.20012,500,2698,0.18502,0.21522
2010,Second Stage of Tertiary Education,East,Very concerned,0.34380,383,1122,0.31599,0.37160
2010,Second Stage of Tertiary Education,East,Somewhat concerned,0.49720,582,1122,0.46793,0.52647
2010,Second Stage of Tertiary Education,East,Not concerned at all,0.15900,157,1122,0.13759,0.18041
2011,No answer / don't know,West,Very concerned,0.31077,71,254,0.25374,0.36780
2011,No answer / don't know,West,Somewhat concerned,0.46638,130,254,0.40491,0.52785
2011,No answer / don't know,West,Not concerned at all,0.22285,53,254,0.17157,0.27413
2011,Pre-primary Level,West,Very concerned,0.25264,72,276,0.20128,0.30400
2011,Pre-primary Level,West,Somewhat concerned,0.48016,141,276,0.42111,0.53921
2011,Pre-primary Level,West,Not concerned at all,0.26720,63,276,0.21490,0.31950
2011,Primary Level,West,Very concerned,0.35231,68,188,0.28385,0.42078
2011,Primary Level,West,Somewhat concerned,0.50292,84,188,0.43126,0.57459
2011,Primary Level,West,Not concerned at all,0.14476,36,188,0.09433,0.19520
2011,Lower Secondary Level,West,Very concerned,0.39383,692,1818,0.37136,0.41629
2011,Lower Secondary Level,West,Somewhat concerned,0.46995,868,1818,0.44700,0.49290
2011,Lower Secondary Level,West,Not concerned at all,0.13623,258,1818,0.12045,0.15200
2011,Lower Secondary Level,East,Very concerned,0.34566,88,286,0.29045,0.40088
2011,Lower Secondary Level,East,Somewhat concerned,0.39848,128,286,0.34164,0.45532
2011,Lower Secondary Level,East,Not concerned at all,0.25586,70,286,0.20520,0.30652
2011,Upper Secondary Level,West,Very concerned,0.37787,2948,7767,0.36709,0.38866
2011,Upper Secondary Level,West,Somewhat concerned,0.49411,3819,7767,0.48299,0.50523
2011,Upper Secondary Level,West,Not concerned at all,0.12801,1000,7767,0.12058,0.13544
2011,Upper Secondary Level,East,Very concerned,0.36700,907,2586,0.34842,0.38558
2011,Upper Secondary Level,East,Somewhat concerned,0.44311,1185,2586,0.42396,0.46226
2011,Upper Secondary Level,East,Not concerned at all,0.18989,494,2586,0.17477,0.20501
2011,Post-secondary Non-tertiary Level,West,Very concerned,0.31128,309,1016,0.28279,0.33976
2011,Post-secondary Non-tertiary Level,West,Somewhat concerned,0.56783,562,1016,0.53735,0.59830
2011,Post-secondary Non-tertiary Level,West,Not concerned at all,0.12089,145,1016,0.10084,0.14095
2011,Post-secondary Non-tertiary Level,East,Very concerned,0.29388,46,175,0.22619,0.36157
2011,Post-secondary Non-tertiary Level,East,Somewhat concerned,0.57282,89,175,0.49931,0.64632
2011,Post-secondary Non-tertiary Level,East,Not concerned at all,0.13330,40,175,0.08280,0.18381
2011,First Stage of Tertiary Education,West,Very concerned,0.36407,350,1031,0.33469,0.39346
2011,First Stage of Tertiary Education,West,Somewhat concerned,0.48826,524,1031,0.45774,0.51879
2011,First Stage of Tertiary Education,West,Not concerned at all,0.14766,157,1031,0.12600,0.16933
2011,First Stage of Tertiary Education,East,Very concerned,0.45916,171,399,0.41021,0.50812
2011,First Stage of Tertiary Education,East,Somewhat concerned,0.37903,174,399,0.33136,0.42669
2011,First Stage of Tertiary Education,East,Not concerned at all,0.16181,54,399,0.12563,0.19799
2011,Second Stage of Tertiary Education,West,Very concerned,0.22338,798,3281,0.20913,0.23763
2011,Second Stage of Tertiary Education,West,Somewhat concerned,0.56081,1834,3281,0.54383,0.57780
2011,Second Stage of Tertiary Education,West,Not concerned at all,0.21581,649,3281,0.20173,0.22989
2011,Second Stage of Tertiary Education,East,Very concerned,0.30363,384,1277,0.27840,0.32886
2011,Second Stage of Tertiary Education,East,Somewhat concerned,0.56044,714,1277,0.53321,0.58768
2011,Second Stage of Tertiary Education,East,Not concerned at all,0.13592,179,1277,0.11712,0.15473
2012,No answer / don't know,West,Very concerned,0.23519,56,233,0.18061,0.28976
2012,No answer / don't know,West,Somewhat concerned,0.53521,122,233,0.47103,0.59939
2012,No answer / don't know,West,Not concerned at all,0.22960,55,233,0.17548,0.28372
2012,Pre-primary Level,West,Very concerned,0.21973,57,246,0.16788,0.27158
2012,Pre-primary Level,West,Somewhat concerned,0.54267,134,246,0.48029,0.60505
2012,Pre-primary Level,West,Not concerned at all,0.23760,55,246,0.18430,0.29089
2012,Primary Level,West,Very concerned,0.32681,68,192,0.26029,0.39333
2012,Primary Level,West,Somewhat concerned,0.51762,91,192,0.44675,0.58848
2012,Primary Level,West,Not concerned at all,0.15558,33,192,0.10417,0.20698
2012,Lower Secondary Level,West,Very concerned,0.32308,606,1810,0.30153,0.34463
2012,Lower Secondary Level,West,Somewhat concerned,0.51565,902,1810,0.49262,0.53868
2012,Lower Secondary Level,West,Not concerned at all,0.16127,302,1810,0.14432,0.17822
2012,Lower Secondary Level,East,Very concerned,0.35142,92,274,0.29479,0.40805
2012,Lower Secondary Level,East,Somewhat concerned,0.41590,114,274,0.35743,0.47437
2012,Lower Secondary Level,East,Not concerned at all,0.23268,68,274,0.18256,0.28280
2012,Upper Secondary Level,West,Very concerned,0.34625,2738,7648,0.33559,0.35691
2012,Upper Secondary Level,West,Somewhat concerned,0.50775,3811,7648,0.49654,0.51895
2012,Upper Secondary Level,West,Not concerned at all,0.14600,1099,7648,0.13809,0.15392
2012,Upper Secondary Level,East,Very concerned,0.32620,826,2579,0.30810,0.34429
2012,Upper Secondary Level,East,Somewhat concerned,0.46657,1250,2579,0.44732,0.48583
2012,Upper Secondary Level,East,Not concerned at all,0.20723,503,2579,0.19158,0.22287
2012,Post-secondary Non-tertiary Level,West,Very concerned,0.28365,282,1011,0.25585,0.31145
2012,Post-secondary Non-tertiary Level,West,Somewhat concerned,0.52672,545,1011,0.49593,0.55751
2012,Post-secondary Non-tertiary Level,West,Not concerned at all,0.18963,184,1011,0.16545,0.21380
2012,Post-secondary Non-tertiary Level,East,Very concerned,0.19001,42,189,0.13393,0.24608
2012,Post-secondary Non-tertiary Level,East,Somewhat concerned,0.58199,97,189,0.51149,0.65250
2012,Post-secondary Non-tertiary Level,East,Not concerned at all,0.22800,50,189,0.16803,0.28797
2012,First Stage of Tertiary Education,West,Very concerned,0.29828,309,1029,0.27032,0.32625
2012,First Stage of Tertiary Education,West,Somewhat concerned,0.52234,546,1029,0.49180,0.55287
2012,First Stage of Tertiary Education,West,Not concerned at all,0.17938,174,1029,0.15593,0.20283
2012,First Stage of Tertiary Education,East,Very concerned,0.36363,161,407,0.31684,0.41042
2012,First Stage of Tertiary Education,East,Somewhat concerned,0.45748,190,407,0.40902,0.50594
2012,First Stage of Tertiary Education,East,Not concerned at all,0.17889,56,407,0.14161,0.21617
2012,Second Stage of Tertiary Education,West,Very concerned,0.21024,707,3371,0.19648,0.22400
2012,Second Stage of Tertiary Education,West,Somewhat concerned,0.53774,1867,3371,0.52091,0.55458
2012,Second Stage of Tertiary Education,West,Not concerned at all,0.25202,797,3371,0.23736,0.26667
2012,Second Stage of Tertiary Education,East,Very concerned,0.31281,366,1261,0.28721,0.33841
2012,Second Stage of Tertiary Education,East,Somewhat concerned,0.51425,684,1261,0.48665,0.54184
2012,Second Stage of Tertiary Education,East,Not concerned at all,0.17294,211,1261,0.15206,0.19382
2013,No answer / don't know,West,Very concerned,0.21209,56,228,0.15891,0.26526
2013,No answer / don't know,West,Somewhat concerned,0.51495,111,228,0.44994,0.57997
2013,No answer / don't know,West,Not concerned at all,0.27296,61,228,0.21501,0.33091
2013,Pre-primary Level,West,Very concerned,0.20859,52,227,0.15562,0.26156
2013,Pre-primary Level,West,Somewhat concerned,0.54757,120,227,0.48268,0.61247
2013,Pre-primary Level,West,Not concerned at all,0.24384,55,227,0.18786,0.29982
2013,Primary Level,West,Very concerned,0.31694,56,158,0.24416,0.38972
2013,Primary Level,West,Somewhat concerned,0.42598,63,158,0.34863,0.50334
2013,Primary Level,West,Not concerned at all,0.25708,39,158,0.18872,0.32544
2013,Lower Secondary Level,West,Very concerned,0.33620,551,1580,0.31289,0.35950
2013,Lower Secondary Level,West,Somewhat concerned,0.47783,734,1580,0.45319,0.50246
2013,Lower Secondary Level,West,Not concerned at all,0.18598,295,1580,0.16679,0.20517
2013,Lower Secondary Level,East,Very concerned,0.27994,60,245,0.22360,0.33627
2013,Lower Secondary Level,East,Somewhat concerned,0.41722,115,245,0.35534,0.47909
2013,Lower Secondary Level,East,Not concerned at all,0.30284,70,245,0.24519,0.36050
2013,Upper Secondary Level,West,Very concerned,0.34863,2475,7010,0.33747,0.35979
2013,Upper Secondary Level,West,Somewhat concerned,0.49375,3425,7010,0.48205,0.50546
2013,Upper Secondary Level,West,Not concerned at all,0.15762,1110,7010,0.14909,0.16615
2013,Upper Secondary Level,East,Very concerned,0.34202,768,2348,0.32283,0.36121
2013,Upper Secondary Level,East,Somewhat concerned,0.46248,1097,2348,0.44230,0.48265
2013,Upper Secondary Level,East,Not concerned at all,0.19550,483,2348,0.17946,0.21155
2013,Post-secondary Non-tertiary Level,West,Very concerned,0.26636,257,923,0.23783,0.29490
2013,Post-secondary Non-tertiary Level,West,Somewhat concerned,0.55818,491,923,0.52612,0.59023
2013,Post-secondary Non-tertiary Level,West,Not concerned at all,0.17546,175,923,0.15090,0.20001
2013,Post-secondary Non-tertiary Level,East,Very concerned,0.22744,37,170,0.16424,0.29064
2013,Post-secondary Non-tertiary Level,East,Somewhat concerned,0.58263,89,170,0.50828,0.65698
2013,Post-secondary Non-tertiary Level,East,Not concerned at all,0.18993,44,170,0.13080,0.24907
2013,First Stage of Tertiary Education,West,Very concerned,0.31575,285,946,0.28612,0.34539
2013,First Stage of Tertiary Education,West,Somewhat concerned,0.52081,513,946,0.48895,0.55266
2013,First Stage of Tertiary Education,West,Not concerned at all,0.16344,148,946,0.13986,0.18702
2013,First Stage of Tertiary Education,East,Very concerned,0.39882,148,370,0.34886,0.44878
2013,First Stage of Tertiary Education,East,Somewhat concerned,0.42734,167,370,0.37686,0.47781
2013,First Stage of Tertiary Education,East,Not concerned at all,0.17384,55,370,0.13517,0.21251
2013,Second Stage of Tertiary Education,West,Very concerned,0.21567,697,3248,0.20153,0.22982
2013,Second Stage of Tertiary Education,West,Somewhat concerned,0.53860,1798,3248,0.52146,0.55575
2013,Second Stage of Tertiary Education,West,Not concerned at all,0.24572,753,3248,0.23091,0.26053
2013,Second Stage of Tertiary Education,East,Very concerned,0.29553,335,1200,0.26970,0.32135
2013,Second Stage of Tertiary Education,East,Somewhat concerned,0.54555,664,1200,0.51737,0.57374
2013,Second Stage of Tertiary Education,East,Not concerned at all,0.15892,201,1200,0.13823,0.17962
2018,No answer / don't know,West,Very concerned,0.35028,178,532,0.30971,0.39086
2018,No answer / don't know,West,Somewhat concerned,0.50588,252,532,0.46335,0.54840
2018,No answer / don't know,West,Not concerned at all,0.14384,102,532,0.11399,0.17369
2018,No answer / don't know,East,Somewhat concerned,0.62364,46,46,0.48209,0.76519
2018,Pre-primary Level,West,Very concerned,0.31462,85,287,0.26081,0.36844
2018,Pre-primary Level,West,Somewhat concerned,0.42347,136,287,0.36620,0.48074
2018,Pre-primary Level,West,Not concerned at all,0.26191,66,287,0.21095,0.31286
2018,Primary Level,West,Very concerned,0.57739,216,427,0.53048,0.62430
2018,Primary Level,West,Somewhat concerned,0.28890,149,427,0.24586,0.33195
2018,Primary Level,West,Not concerned at all,0.13371,62,427,0.10139,0.16603
2018,Lower Secondary Level,West,Very concerned,0.45856,1011,2292,0.43816,0.47896
2018,Lower Secondary Level,West,Somewhat concerned,0.42574,980,2292,0.40550,0.44599
2018,Lower Secondary Level,West,Not concerned at all,0.11570,301,2292,0.10260,0.12879
2018,Lower Secondary Level,East,Very concerned,0.39779,168,396,0.34953,0.44606
2018,Lower Secondary Level,East,Somewhat concerned,0.41757,154,396,0.36894,0.46620
2018,Lower Secondary Level,East,Not concerned at all,0.18464,74,396,0.14637,0.22290
2018,Upper Secondary Level,West,Very concerned,0.46357,3928,8733,0.45311,0.47403
2018,Upper Secondary Level,West,Somewhat concerned,0.43653,3861,8733,0.42613,0.44693
2018,Upper Secondary Level,West,Not concerned at all,0.09990,944,8733,0.09361,0.10619
2018,Upper Secondary Level,East,Very concerned,0.49366,1313,2765,0.47502,0.51230
2018,Upper Secondary Level,East,Somewhat concerned,0.38085,1101,2765,0.36274,0.39895
2018,Upper Secondary Level,East,Not concerned at all,0.12549,351,2765,0.11314,0.13784
2018,Post-secondary Non-tertiary Level,West,Very concerned,0.34363,650,1802,0.32170,0.36556
2018,Post-secondary Non-tertiary Level,West,Somewhat concerned,0.50992,899,1802,0.48683,0.53301
2018,Post-secondary Non-tertiary Level,West,Not concerned at all,0.14645,253,1802,0.13012,0.16278
2018,Post-secondary Non-tertiary Level,East,Very concerned,0.36911,119,322,0.31632,0.42190
2018,Post-secondary Non-tertiary Level,East,Somewhat concerned,0.49576,158,322,0.44106,0.55045
2018,Post-secondary Non-tertiary Level,East,Not concerned at all,0.13513,45,322,0.09773,0.17253
2018,First Stage of Tertiary Education,West,Very concerned,0.45712,433,1053,0.42702,0.48722
2018,First Stage of Tertiary Education,West,Somewhat concerned,0.42299,510,1053,0.39314,0.45284
2018,First Stage of Tertiary Education,West,Not concerned at all,0.11989,110,1053,0.10026,0.13952
2018,First Stage of Tertiary Education,East,Very concerned,0.51899,195,386,0.46909,0.56890
2018,First Stage of Tertiary Education,East,Somewhat concerned,0.42119,155,386,0.37187,0.47051
2018,First Stage of Tertiary Education,East,Not concerned at all,0.05981,36,386,0.03613,0.08350
2018,Second Stage of Tertiary Education,West,Very concerned,0.25336,1245,4952,0.24124,0.26547
2018,Second Stage of Tertiary Education,West,Somewhat concerned,0.56086,2799,4952,0.54704,0.57469
2018,Second Stage of Tertiary Education,West,Not concerned at all,0.18578,908,4952,0.17494,0.19661
2018,Second Stage of Tertiary Education,East,Very concerned,0.38771,521,1390,0.36209,0.41334
2018,Second Stage of Tertiary Education,East,Somewhat concerned,0.48481,698,1390,0.45853,0.51109
2018,Second Stage of Tertiary Education,East,Not concerned at all,0.12748,171,1390,0.10994,0.14502
