year,pgisced97,quintil_oecd,plh0039,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2008,Upper Secondary Level,1st Quintile,Not concerned at all,0.15979,252,1590,0.14178,0.17781
2008,Upper Secondary Level,2nd Quintile,Very concerned,0.40315,793,1978,0.38153,0.42477
2008,Upper Secondary Level,2nd Quintile,Somewhat concerned,0.45482,916,1978,0.43287,0.47677
2008,Upper Secondary Level,2nd Quintile,Not concerned at all,0.14203,269,1978,0.12664,0.15742
2008,Upper Secondary Level,3rd Quintile,Very concerned,0.39908,830,2113,0.37819,0.41996
2008,Upper Secondary Level,3rd Quintile,Somewhat concerned,0.47599,1003,2113,0.45469,0.49729
2008,Upper Secondary Level,3rd Quintile,Not concerned at all,0.12494,280,2113,0.11084,0.13904
2008,Upper Secondary Level,4th Quintile,Very concerned,0.39285,775,2079,0.37186,0.41385
2008,Upper Secondary Level,4th Quintile,Somewhat concerned,0.51195,1062,2079,0.49046,0.53344
2008,Upper Secondary Level,4th Quintile,Not concerned at all,0.09520,242,2079,0.08258,0.10782
2008,Upper Secondary Level,5th Quintile,Very concerned,0.36463,688,1923,0.34312,0.38615
2008,Upper Secondary Level,5th Quintile,Somewhat concerned,0.52281,1025,1923,0.50048,0.54514
2008,Upper Secondary Level,5th Quintile,Not concerned at all,0.11256,210,1923,0.09843,0.12669
2008,Post-secondary Non-tertiary Level,1st Quintile,Very concerned,0.35914,49,114,0.27068,0.44759
2008,Post-secondary Non-tertiary Level,1st Quintile,Somewhat concerned,0.48778,65,114,0.39562,0.57994
2008,Post-secondary Non-tertiary Level,2nd Quintile,Very concerned,0.31629,52,138,0.23842,0.39416
2008,Post-secondary Non-tertiary Level,2nd Quintile,Somewhat concerned,0.54169,86,138,0.45825,0.62512
2008,Post-secondary Non-tertiary Level,3rd Quintile,Very concerned,0.30563,59,172,0.23658,0.37468
2008,Post-secondary Non-tertiary Level,3rd Quintile,Somewhat concerned,0.57960,113,172,0.50561,0.65359
2008,Post-secondary Non-tertiary Level,4th Quintile,Very concerned,0.30899,82,227,0.24874,0.36923
2008,Post-secondary Non-tertiary Level,4th Quintile,Somewhat concerned,0.57670,145,227,0.51229,0.64112
2008,Post-secondary Non-tertiary Level,5th Quintile,Very concerned,0.29178,96,334,0.24296,0.34061
2008,Post-secondary Non-tertiary Level,5th Quintile,Somewhat concerned,0.56755,179,334,0.51434,0.62076
2008,Post-secondary Non-tertiary Level,5th Quintile,Not concerned at all,0.14067,59,334,0.10333,0.17801
2008,First Stage of Tertiary Education,1st Quintile,Very concerned,0.39368,48,99,0.29695,0.49041
2008,First Stage of Tertiary Education,1st Quintile,Somewhat concerned,0.45330,51,99,0.35474,0.55186
2008,First Stage of Tertiary Education,2nd Quintile,Very concerned,0.50540,98,190,0.43412,0.57668
2008,First Stage of Tertiary Education,2nd Quintile,Somewhat concerned,0.39700,92,190,0.32725,0.46676
2008,First Stage of Tertiary Education,3rd Quintile,Very concerned,0.33254,104,319,0.28076,0.38433
2008,First Stage of Tertiary Education,3rd Quintile,Somewhat concerned,0.57707,182,319,0.52277,0.63137
2008,First Stage of Tertiary Education,3rd Quintile,Not concerned at all,0.09039,33,319,0.05887,0.12190
2008,First Stage of Tertiary Education,4th Quintile,Very concerned,0.38354,126,345,0.33215,0.43492
2008,First Stage of Tertiary Education,4th Quintile,Somewhat concerned,0.45792,170,345,0.40527,0.51057
2008,First Stage of Tertiary Education,4th Quintile,Not concerned at all,0.15854,49,345,0.11994,0.19714
2008,First Stage of Tertiary Education,5th Quintile,Very concerned,0.35346,145,418,0.30758,0.39935
2008,First Stage of Tertiary Education,5th Quintile,Somewhat concerned,0.51819,218,418,0.47023,0.56615
2008,First Stage of Tertiary Education,5th Quintile,Not concerned at all,0.12835,55,418,0.09624,0.16045
2008,Second Stage of Tertiary Education,1st Quintile,Very concerned,0.32722,60,203,0.26252,0.39193
2008,Second Stage of Tertiary Education,1st Quintile,Somewhat concerned,0.51037,105,203,0.44143,0.57931
2008,Second Stage of Tertiary Education,1st Quintile,Not concerned at all,0.16241,38,203,0.11154,0.21327
2008,Second Stage of Tertiary Education,2nd Quintile,Very concerned,0.31783,107,338,0.26811,0.36754
2008,Second Stage of Tertiary Education,2nd Quintile,Somewhat concerned,0.41969,156,338,0.36700,0.47238
2008,Second Stage of Tertiary Education,2nd Quintile,Not concerned at all,0.26248,75,338,0.21551,0.30946
2008,Second Stage of Tertiary Education,3rd Quintile,Very concerned,0.34599,220,594,0.30771,0.38428
2008,Second Stage of Tertiary Education,3rd Quintile,Somewhat concerned,0.49785,289,594,0.45760,0.53809
2008,Second Stage of Tertiary Education,3rd Quintile,Not concerned at all,0.15616,85,594,0.12694,0.18538
2008,Second Stage of Tertiary Education,4th Quintile,Very concerned,0.25591,223,777,0.22521,0.28661
2008,Second Stage of Tertiary Education,4th Quintile,Somewhat concerned,0.56298,431,777,0.52808,0.59788
2008,Second Stage of Tertiary Education,4th Quintile,Not concerned at all,0.18111,123,777,0.15401,0.20821
2008,Second Stage of Tertiary Education,5th Quintile,Very concerned,0.26269,621,2268,0.24458,0.28081
2008,Second Stage of Tertiary Education,5th Quintile,Somewhat concerned,0.55477,1283,2268,0.53431,0.57523
2008,Second Stage of Tertiary Education,5th Quintile,Not concerned at all,0.18254,364,2268,0.16664,0.19844
2009,No answer / don't know,1st Quintile,Very concerned,0.37580,34,89,0.27461,0.47699
2009,No answer / don't know,1st Quintile,Somewhat concerned,0.39274,55,89,0.29070,0.49478
2009,No answer / don't know,4th Quintile,Somewhat concerned,0.50263,31,31,0.32371,0.68155
2009,Pre-primary Level,3rd Quintile,Somewhat concerned,0.72027,36,36,0.57156,0.86898
2009,Pre-primary Level,4th Quintile,Somewhat concerned,0.43663,36,36,0.27232,0.60095
2009,Pre-primary Level,5th Quintile,Somewhat concerned,0.61428,47,47,0.47361,0.75495
2009,Primary Level,1st Quintile,Very concerned,0.34894,36,83,0.24577,0.45210
2009,Primary Level,1st Quintile,Somewhat concerned,0.53408,47,83,0.42611,0.64205
2009,Lower Secondary Level,1st Quintile,Very concerned,0.40657,232,587,0.36680,0.44634
2009,Lower Secondary Level,1st Quintile,Somewhat concerned,0.43765,266,587,0.39748,0.47782
2009,Lower Secondary Level,1st Quintile,Not concerned at all,0.15578,89,587,0.12642,0.18515
2009,Lower Secondary Level,2nd Quintile,Very concerned,0.38015,173,456,0.33554,0.42475
2009,Lower Secondary Level,2nd Quintile,Somewhat concerned,0.46185,213,456,0.41604,0.50766
2009,Lower Secondary Level,2nd Quintile,Not concerned at all,0.15800,70,456,0.12449,0.19152
2009,Lower Secondary Level,3rd Quintile,Very concerned,0.36279,128,358,0.31292,0.41267
2009,Lower Secondary Level,3rd Quintile,Somewhat concerned,0.46750,174,358,0.41574,0.51926
2009,Lower Secondary Level,3rd Quintile,Not concerned at all,0.16971,56,358,0.13077,0.20865
2009,Lower Secondary Level,4th Quintile,Very concerned,0.35071,83,245,0.29083,0.41058
2009,Lower Secondary Level,4th Quintile,Somewhat concerned,0.52403,122,245,0.46136,0.58670
2009,Lower Secondary Level,4th Quintile,Not concerned at all,0.12526,40,245,0.08373,0.16680
2009,Lower Secondary Level,5th Quintile,Very concerned,0.38967,43,104,0.29549,0.48386
2009,Lower Secondary Level,5th Quintile,Somewhat concerned,0.50714,61,104,0.41059,0.60369
2009,Upper Secondary Level,1st Quintile,Very concerned,0.38751,598,1551,0.36326,0.41176
2009,Upper Secondary Level,1st Quintile,Somewhat concerned,0.45052,703,1551,0.42575,0.47529
2009,Upper Secondary Level,1st Quintile,Not concerned at all,0.16197,250,1551,0.14363,0.18031
2009,Upper Secondary Level,2nd Quintile,Very concerned,0.40806,730,1865,0.38574,0.43037
2009,Upper Secondary Level,2nd Quintile,Somewhat concerned,0.46477,891,1865,0.44213,0.48741
2009,Upper Secondary Level,2nd Quintile,Not concerned at all,0.12717,244,1865,0.11205,0.14230
2009,Upper Secondary Level,3rd Quintile,Very concerned,0.36773,674,1896,0.34602,0.38944
2009,Upper Secondary Level,3rd Quintile,Somewhat concerned,0.51425,965,1896,0.49175,0.53675
2009,Upper Secondary Level,3rd Quintile,Not concerned at all,0.11802,257,1896,0.10349,0.13255
2009,Upper Secondary Level,4th Quintile,Very concerned,0.36988,728,1977,0.34860,0.39117
2009,Upper Secondary Level,4th Quintile,Somewhat concerned,0.52558,1015,1977,0.50356,0.54760
2009,Upper Secondary Level,4th Quintile,Not concerned at all,0.10454,234,1977,0.09105,0.11803
2009,Upper Secondary Level,5th Quintile,Very concerned,0.34497,590,1729,0.32256,0.36738
2009,Upper Secondary Level,5th Quintile,Somewhat concerned,0.53085,922,1729,0.50732,0.55438
2009,Upper Secondary Level,5th Quintile,Not concerned at all,0.12418,217,1729,0.10863,0.13973
2009,Post-secondary Non-tertiary Level,1st Quintile,Very concerned,0.35729,34,101,0.26337,0.45121
2009,Post-secondary Non-tertiary Level,1st Quintile,Somewhat concerned,0.54574,67,101,0.44815,0.64333
2009,Post-secondary Non-tertiary Level,2nd Quintile,Very concerned,0.43697,56,127,0.35036,0.52358
2009,Post-secondary Non-tertiary Level,2nd Quintile,Somewhat concerned,0.43301,71,127,0.34649,0.51953
2009,Post-secondary Non-tertiary Level,3rd Quintile,Very concerned,0.23762,55,194,0.17757,0.29766
2009,Post-secondary Non-tertiary Level,3rd Quintile,Somewhat concerned,0.57389,107,194,0.50412,0.64365
2009,Post-secondary Non-tertiary Level,3rd Quintile,Not concerned at all,0.18850,32,194,0.13332,0.24368
2009,Post-secondary Non-tertiary Level,4th Quintile,Very concerned,0.32540,72,229,0.26458,0.38622
2009,Post-secondary Non-tertiary Level,4th Quintile,Somewhat concerned,0.55214,126,229,0.48759,0.61668
2009,Post-secondary Non-tertiary Level,4th Quintile,Not concerned at all,0.12246,31,229,0.07991,0.16502
2009,Post-secondary Non-tertiary Level,5th Quintile,Very concerned,0.27225,80,310,0.22262,0.32188
2009,Post-secondary Non-tertiary Level,5th Quintile,Somewhat concerned,0.59057,186,310,0.53574,0.64540
2009,Post-secondary Non-tertiary Level,5th Quintile,Not concerned at all,0.13718,44,310,0.09882,0.17554
2009,First Stage of Tertiary Education,1st Quintile,Very concerned,0.50156,54,102,0.40405,0.59908
2009,First Stage of Tertiary Education,1st Quintile,Somewhat concerned,0.37062,48,102,0.27643,0.46481
2009,First Stage of Tertiary Education,2nd Quintile,Very concerned,0.37603,75,179,0.30487,0.44719
2009,First Stage of Tertiary Education,2nd Quintile,Somewhat concerned,0.48604,104,179,0.41262,0.55947
2009,First Stage of Tertiary Education,3rd Quintile,Very concerned,0.39253,104,285,0.33574,0.44932
2009,First Stage of Tertiary Education,3rd Quintile,Somewhat concerned,0.48279,145,285,0.42467,0.54091
2009,First Stage of Tertiary Education,3rd Quintile,Not concerned at all,0.12468,36,285,0.08626,0.16310
2009,First Stage of Tertiary Education,4th Quintile,Very concerned,0.32682,113,343,0.27711,0.37653
2009,First Stage of Tertiary Education,4th Quintile,Somewhat concerned,0.52918,185,343,0.47628,0.58208
2009,First Stage of Tertiary Education,4th Quintile,Not concerned at all,0.14400,45,343,0.10679,0.18121
2009,First Stage of Tertiary Education,5th Quintile,Very concerned,0.35220,129,368,0.30333,0.40107
2009,First Stage of Tertiary Education,5th Quintile,Somewhat concerned,0.53428,196,368,0.48324,0.58531
2009,First Stage of Tertiary Education,5th Quintile,Not concerned at all,0.11352,43,368,0.08107,0.14598
2009,Second Stage of Tertiary Education,1st Quintile,Very concerned,0.27677,59,216,0.21697,0.33658
2009,Second Stage of Tertiary Education,1st Quintile,Somewhat concerned,0.54122,114,216,0.47461,0.60783
2009,Second Stage of Tertiary Education,1st Quintile,Not concerned at all,0.18201,43,216,0.13043,0.23359
2009,Second Stage of Tertiary Education,2nd Quintile,Very concerned,0.32285,97,317,0.27130,0.37441
2009,Second Stage of Tertiary Education,2nd Quintile,Somewhat concerned,0.48908,162,317,0.43397,0.54420
2009,Second Stage of Tertiary Education,2nd Quintile,Not concerned at all,0.18806,58,317,0.14498,0.23115
2009,Second Stage of Tertiary Education,3rd Quintile,Very concerned,0.31089,177,544,0.27196,0.34982
2009,Second Stage of Tertiary Education,3rd Quintile,Somewhat concerned,0.50638,284,544,0.46433,0.54844
2009,Second Stage of Tertiary Education,3rd Quintile,Not concerned at all,0.18273,83,544,0.15022,0.21523
2009,Second Stage of Tertiary Education,4th Quintile,Very concerned,0.28351,246,816,0.25257,0.31446
2009,Second Stage of Tertiary Education,4th Quintile,Somewhat concerned,0.58206,456,816,0.54820,0.61592
2009,Second Stage of Tertiary Education,4th Quintile,Not concerned at all,0.13443,114,816,0.11101,0.15785
2009,Second Stage of Tertiary Education,5th Quintile,Very concerned,0.24501,508,2128,0.22673,0.26329
2009,Second Stage of Tertiary Education,5th Quintile,Somewhat concerned,0.57698,1253,2128,0.55598,0.59797
2009,Second Stage of Tertiary Education,5th Quintile,Not concerned at all,0.17802,367,2128,0.16176,0.19427
2010,No answer / don't know,1st Quintile,Somewhat concerned,0.48637,57,57,0.35546,0.61728
2010,No answer / don't know,2nd Quintile,Somewhat concerned,0.46017,32,32,0.28472,0.63563
2010,No answer / don't know,3rd Quintile,Somewhat concerned,0.57431,32,32,0.40025,0.74836
2010,Pre-primary Level,3rd Quintile,Somewhat concerned,0.46174,34,34,0.29165,0.63184
2010,Pre-primary Level,4th Quintile,Somewhat concerned,0.70142,39,39,0.55592,0.84693
2010,Pre-primary Level,5th Quintile,Somewhat concerned,0.62545,42,42,0.47730,0.77361
2010,Primary Level,1st Quintile,Somewhat concerned,0.65712,47,47,0.51995,0.79429
2010,Lower Secondary Level,1st Quintile,Very concerned,0.43092,210,532,0.38880,0.47304
2010,Lower Secondary Level,1st Quintile,Somewhat concerned,0.44303,245,532,0.40078,0.48528
2010,Lower Secondary Level,1st Quintile,Not concerned at all,0.12605,77,532,0.09782,0.15428
2010,Lower Secondary Level,2nd Quintile,Very concerned,0.36245,160,435,0.31722,0.40767
2010,Lower Secondary Level,2nd Quintile,Somewhat concerned,0.46320,203,435,0.41629,0.51012
2010,Lower Secondary Level,2nd Quintile,Not concerned at all,0.17435,72,435,0.13865,0.21004
2010,Lower Secondary Level,3rd Quintile,Very concerned,0.40481,115,306,0.34973,0.45990
2010,Lower Secondary Level,3rd Quintile,Somewhat concerned,0.45323,141,306,0.39736,0.50910
2010,Lower Secondary Level,3rd Quintile,Not concerned at all,0.14196,50,306,0.10279,0.18113
2010,Lower Secondary Level,4th Quintile,Very concerned,0.45780,79,219,0.39167,0.52394
2010,Lower Secondary Level,4th Quintile,Somewhat concerned,0.41173,109,219,0.34640,0.47707
2010,Lower Secondary Level,4th Quintile,Not concerned at all,0.13046,31,219,0.08575,0.17517
2010,Lower Secondary Level,5th Quintile,Very concerned,0.35857,36,92,0.26003,0.45710
2010,Lower Secondary Level,5th Quintile,Somewhat concerned,0.53917,56,92,0.43675,0.64158
2010,Upper Secondary Level,1st Quintile,Very concerned,0.39584,521,1410,0.37031,0.42138
2010,Upper Secondary Level,1st Quintile,Somewhat concerned,0.42602,649,1410,0.40020,0.45184
2010,Upper Secondary Level,1st Quintile,Not concerned at all,0.17814,240,1410,0.15816,0.19812
2010,Upper Secondary Level,2nd Quintile,Very concerned,0.39031,704,1781,0.36765,0.41297
2010,Upper Secondary Level,2nd Quintile,Somewhat concerned,0.46941,841,1781,0.44622,0.49259
2010,Upper Secondary Level,2nd Quintile,Not concerned at all,0.14028,236,1781,0.12415,0.15641
2010,Upper Secondary Level,3rd Quintile,Very concerned,0.37539,663,1804,0.35304,0.39774
2010,Upper Secondary Level,3rd Quintile,Somewhat concerned,0.51071,910,1804,0.48763,0.53378
2010,Upper Secondary Level,3rd Quintile,Not concerned at all,0.11390,231,1804,0.09924,0.12857
2010,Upper Secondary Level,4th Quintile,Very concerned,0.35514,644,1742,0.33266,0.37762
2010,Upper Secondary Level,4th Quintile,Somewhat concerned,0.51084,881,1742,0.48736,0.53432
2010,Upper Secondary Level,4th Quintile,Not concerned at all,0.13402,217,1742,0.11802,0.15002
2010,Upper Secondary Level,5th Quintile,Very concerned,0.38433,526,1522,0.35988,0.40878
2010,Upper Secondary Level,5th Quintile,Somewhat concerned,0.47579,788,1522,0.45069,0.50089
2010,Upper Secondary Level,5th Quintile,Not concerned at all,0.13988,208,1522,0.12245,0.15731
2010,Post-secondary Non-tertiary Level,1st Quintile,Very concerned,0.31168,32,84,0.21203,0.41132
2010,Post-secondary Non-tertiary Level,1st Quintile,Somewhat concerned,0.52343,52,84,0.41598,0.63089
2010,Post-secondary Non-tertiary Level,2nd Quintile,Very concerned,0.30619,39,121,0.22373,0.38866
2010,Post-secondary Non-tertiary Level,2nd Quintile,Somewhat concerned,0.43750,82,121,0.34874,0.52626
2010,Post-secondary Non-tertiary Level,3rd Quintile,Very concerned,0.38550,49,137,0.30370,0.46731
2010,Post-secondary Non-tertiary Level,3rd Quintile,Somewhat concerned,0.43923,88,137,0.35582,0.52265
2010,Post-secondary Non-tertiary Level,4th Quintile,Very concerned,0.28816,70,242,0.23098,0.34534
2010,Post-secondary Non-tertiary Level,4th Quintile,Somewhat concerned,0.54276,135,242,0.47987,0.60566
2010,Post-secondary Non-tertiary Level,4th Quintile,Not concerned at all,0.16908,37,242,0.12176,0.21640
2010,Post-secondary Non-tertiary Level,5th Quintile,Very concerned,0.32233,87,287,0.26817,0.37650
2010,Post-secondary Non-tertiary Level,5th Quintile,Somewhat concerned,0.54024,154,287,0.48248,0.59800
2010,Post-secondary Non-tertiary Level,5th Quintile,Not concerned at all,0.13743,46,287,0.09753,0.17733
2010,First Stage of Tertiary Education,1st Quintile,Very concerned,0.42759,43,91,0.32538,0.52980
2010,First Stage of Tertiary Education,1st Quintile,Somewhat concerned,0.46860,48,91,0.36551,0.57170
2010,First Stage of Tertiary Education,2nd Quintile,Very concerned,0.46439,81,173,0.38986,0.53893
2010,First Stage of Tertiary Education,2nd Quintile,Somewhat concerned,0.40818,92,173,0.33472,0.48163
2010,First Stage of Tertiary Education,3rd Quintile,Very concerned,0.39279,95,264,0.33377,0.45181
2010,First Stage of Tertiary Education,3rd Quintile,Somewhat concerned,0.49559,129,264,0.43516,0.55601
2010,First Stage of Tertiary Education,3rd Quintile,Not concerned at all,0.11163,40,264,0.07357,0.14968
2010,First Stage of Tertiary Education,4th Quintile,Very concerned,0.33762,121,335,0.28691,0.38834
2010,First Stage of Tertiary Education,4th Quintile,Somewhat concerned,0.50714,166,335,0.45352,0.56076
2010,First Stage of Tertiary Education,4th Quintile,Not concerned at all,0.15524,48,335,0.11640,0.19407
2010,First Stage of Tertiary Education,5th Quintile,Very concerned,0.27204,100,344,0.22495,0.31914
2010,First Stage of Tertiary Education,5th Quintile,Somewhat concerned,0.55199,189,344,0.49936,0.60462
2010,First Stage of Tertiary Education,5th Quintile,Not concerned at all,0.17597,55,344,0.13567,0.21627
2010,Second Stage of Tertiary Education,1st Quintile,Very concerned,0.24974,56,197,0.18914,0.31034
2010,Second Stage of Tertiary Education,1st Quintile,Somewhat concerned,0.53848,101,197,0.46868,0.60827
2010,Second Stage of Tertiary Education,1st Quintile,Not concerned at all,0.21179,40,197,0.15459,0.26899
2010,Second Stage of Tertiary Education,2nd Quintile,Very concerned,0.39535,113,313,0.34109,0.44960
2010,Second Stage of Tertiary Education,2nd Quintile,Somewhat concerned,0.43438,146,313,0.37938,0.48939
2010,Second Stage of Tertiary Education,2nd Quintile,Not concerned at all,0.17027,54,313,0.12856,0.21198
2010,Second Stage of Tertiary Education,3rd Quintile,Very concerned,0.35067,177,535,0.31020,0.39114
2010,Second Stage of Tertiary Education,3rd Quintile,Somewhat concerned,0.48483,274,535,0.44245,0.52722
2010,Second Stage of Tertiary Education,3rd Quintile,Not concerned at all,0.16450,84,535,0.13305,0.19594
2010,Second Stage of Tertiary Education,4th Quintile,Very concerned,0.30825,251,797,0.27617,0.34033
2010,Second Stage of Tertiary Education,4th Quintile,Somewhat concerned,0.51945,421,797,0.48474,0.55416
2010,Second Stage of Tertiary Education,4th Quintile,Not concerned at all,0.17230,125,797,0.14606,0.19853
2010,Second Stage of Tertiary Education,5th Quintile,Very concerned,0.22978,491,1977,0.21123,0.24833
2010,Second Stage of Tertiary Education,5th Quintile,Somewhat concerned,0.56110,1132,1977,0.53922,0.58298
2010,Second Stage of Tertiary Education,5th Quintile,Not concerned at all,0.20912,354,1977,0.19119,0.22705
2011,No answer / don't know,1st Quintile,Somewhat concerned,0.59025,46,46,0.44656,0.73394
2011,No answer / don't know,3rd Quintile,Somewhat concerned,0.42461,31,31,0.24773,0.60149
2011,Pre-primary Level,4th Quintile,Somewhat concerned,0.57859,38,38,0.41948,0.73770
2011,Pre-primary Level,5th Quintile,Somewhat concerned,0.55038,32,32,0.37526,0.72550
2011,Lower Secondary Level,1st Quintile,Very concerned,0.41116,183,467,0.36648,0.45583
2011,Lower Secondary Level,1st Quintile,Somewhat concerned,0.43471,219,467,0.38970,0.47972
2011,Lower Secondary Level,1st Quintile,Not concerned at all,0.15413,65,467,0.12134,0.18691
2011,Lower Secondary Level,2nd Quintile,Very concerned,0.41903,147,362,0.36813,0.46992
2011,Lower Secondary Level,2nd Quintile,Somewhat concerned,0.44249,161,362,0.39126,0.49373
2011,Lower Secondary Level,2nd Quintile,Not concerned at all,0.13848,54,362,0.10285,0.17411
2011,Lower Secondary Level,3rd Quintile,Very concerned,0.35162,99,306,0.29804,0.40521
2011,Lower Secondary Level,3rd Quintile,Somewhat concerned,0.54453,157,306,0.48864,0.60042
2011,Lower Secondary Level,3rd Quintile,Not concerned at all,0.10385,50,306,0.06961,0.13808
2011,Lower Secondary Level,4th Quintile,Very concerned,0.42778,71,163,0.35159,0.50397
2011,Lower Secondary Level,4th Quintile,Somewhat concerned,0.48356,92,163,0.40660,0.56051
2011,Lower Secondary Level,5th Quintile,Very concerned,0.33287,31,86,0.23269,0.43305
2011,Lower Secondary Level,5th Quintile,Somewhat concerned,0.44086,55,86,0.33531,0.54641
2011,Upper Secondary Level,1st Quintile,Very concerned,0.39863,537,1413,0.37309,0.42417
2011,Upper Secondary Level,1st Quintile,Somewhat concerned,0.45812,660,1413,0.43213,0.48411
2011,Upper Secondary Level,1st Quintile,Not concerned at all,0.14325,216,1413,0.12497,0.16152
2011,Upper Secondary Level,2nd Quintile,Very concerned,0.35558,568,1573,0.33192,0.37924
2011,Upper Secondary Level,2nd Quintile,Somewhat concerned,0.49958,781,1573,0.47486,0.52430
2011,Upper Secondary Level,2nd Quintile,Not concerned at all,0.14484,224,1573,0.12744,0.16224
2011,Upper Secondary Level,3rd Quintile,Very concerned,0.39075,645,1728,0.36774,0.41376
2011,Upper Secondary Level,3rd Quintile,Somewhat concerned,0.48082,836,1728,0.45725,0.50438
2011,Upper Secondary Level,3rd Quintile,Not concerned at all,0.12844,247,1728,0.11266,0.14422
2011,Upper Secondary Level,4th Quintile,Very concerned,0.39983,637,1631,0.37605,0.42361
2011,Upper Secondary Level,4th Quintile,Somewhat concerned,0.50416,817,1631,0.47989,0.52844
2011,Upper Secondary Level,4th Quintile,Not concerned at all,0.09601,177,1631,0.08170,0.11031
2011,Upper Secondary Level,5th Quintile,Very concerned,0.34304,485,1423,0.31837,0.36772
2011,Upper Secondary Level,5th Quintile,Somewhat concerned,0.51408,729,1423,0.48810,0.54006
2011,Upper Secondary Level,5th Quintile,Not concerned at all,0.14287,209,1423,0.12468,0.16106
2011,Post-secondary Non-tertiary Level,1st Quintile,Very concerned,0.40525,32,85,0.30026,0.51024
2011,Post-secondary Non-tertiary Level,1st Quintile,Somewhat concerned,0.47626,53,85,0.36945,0.58307
2011,Post-secondary Non-tertiary Level,2nd Quintile,Very concerned,0.30168,42,107,0.21430,0.38906
2011,Post-secondary Non-tertiary Level,2nd Quintile,Somewhat concerned,0.58673,65,107,0.49299,0.68047
2011,Post-secondary Non-tertiary Level,3rd Quintile,Very concerned,0.26345,53,159,0.19476,0.33214
2011,Post-secondary Non-tertiary Level,3rd Quintile,Somewhat concerned,0.61653,106,159,0.54071,0.69235
2011,Post-secondary Non-tertiary Level,4th Quintile,Very concerned,0.34716,73,199,0.28085,0.41348
2011,Post-secondary Non-tertiary Level,4th Quintile,Somewhat concerned,0.57481,126,199,0.50595,0.64367
2011,Post-secondary Non-tertiary Level,5th Quintile,Very concerned,0.30673,66,266,0.25121,0.36225
2011,Post-secondary Non-tertiary Level,5th Quintile,Somewhat concerned,0.58731,151,266,0.52803,0.64659
2011,Post-secondary Non-tertiary Level,5th Quintile,Not concerned at all,0.10596,49,266,0.06890,0.14302
2011,First Stage of Tertiary Education,1st Quintile,Very concerned,0.52893,46,87,0.42343,0.63443
2011,First Stage of Tertiary Education,1st Quintile,Somewhat concerned,0.29196,41,87,0.19587,0.38806
2011,First Stage of Tertiary Education,2nd Quintile,Very concerned,0.47562,86,173,0.40098,0.55025
2011,First Stage of Tertiary Education,2nd Quintile,Somewhat concerned,0.38369,87,173,0.31102,0.45637
2011,First Stage of Tertiary Education,3rd Quintile,Very concerned,0.40959,88,199,0.34109,0.47808
2011,First Stage of Tertiary Education,3rd Quintile,Somewhat concerned,0.41908,111,199,0.35035,0.48781
2011,First Stage of Tertiary Education,4th Quintile,Very concerned,0.38057,116,318,0.32712,0.43402
