year,regtyp,sex,plh0039,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2011,Rural regions,female,Not concerned at all,0.11630,472,3753,0.10604,0.12656
2012,Urban regions,male,Very concerned,0.27288,1699,6096,0.26169,0.28406
2012,Urban regions,male,Somewhat concerned,0.49796,3057,6096,0.48541,0.51052
2012,Urban regions,male,Not concerned at all,0.22916,1340,6096,0.21861,0.23971
2012,Urban regions,female,Very concerned,0.33483,2319,6896,0.32369,0.34597
2012,Urban regions,female,Somewhat concerned,0.52163,3596,6896,0.50984,0.53342
2012,Urban regions,female,Not concerned at all,0.14354,981,6896,0.13527,0.15182
2012,Rural regions,male,Very concerned,0.28489,993,3510,0.26996,0.29983
2012,Rural regions,male,Somewhat concerned,0.50935,1781,3510,0.49281,0.52589
2012,Rural regions,male,Not concerned at all,0.20575,736,3510,0.19238,0.21913
2012,Rural regions,female,Very concerned,0.34913,1323,3862,0.33409,0.36416
2012,Rural regions,female,Somewhat concerned,0.51257,1972,3862,0.49680,0.52834
2012,Rural regions,female,Not concerned at all,0.13830,567,3862,0.12741,0.14919
2013,Urban regions,male,Very concerned,0.27446,1575,5602,0.26277,0.28615
2013,Urban regions,male,Somewhat concerned,0.50165,2794,5602,0.48856,0.51475
2013,Urban regions,male,Not concerned at all,0.22388,1233,5602,0.21297,0.23480
2013,Urban regions,female,Very concerned,0.34796,2170,6413,0.33630,0.35962
2013,Urban regions,female,Somewhat concerned,0.50467,3259,6413,0.49243,0.51691
2013,Urban regions,female,Not concerned at all,0.14737,984,6413,0.13869,0.15605
2013,Rural regions,male,Very concerned,0.29933,922,3193,0.28344,0.31522
2013,Rural regions,male,Somewhat concerned,0.48319,1583,3193,0.46586,0.50053
2013,Rural regions,male,Not concerned at all,0.21748,688,3193,0.20317,0.23179
2013,Rural regions,female,Very concerned,0.32353,1136,3547,0.30813,0.33893
2013,Rural regions,female,Somewhat concerned,0.51687,1803,3547,0.50042,0.53331
2013,Rural regions,female,Not concerned at all,0.15960,608,3547,0.14755,0.17166
2018,Urban regions,male,Very concerned,0.35133,2597,7628,0.34061,0.36204
2018,Urban regions,male,Somewhat concerned,0.47675,3676,7628,0.46554,0.48796
2018,Urban regions,male,Not concerned at all,0.17192,1355,7628,0.16345,0.18039
2018,Urban regions,female,Very concerned,0.44107,3790,9012,0.43082,0.45132
2018,Urban regions,female,Somewhat concerned,0.46319,4290,9012,0.45289,0.47349
2018,Urban regions,female,Not concerned at all,0.09574,932,9012,0.08967,0.10182
2018,Rural regions,male,Very concerned,0.40874,1610,4142,0.39376,0.42371
2018,Rural regions,male,Somewhat concerned,0.44625,1867,4142,0.43111,0.46139
2018,Rural regions,male,Not concerned at all,0.14501,665,4142,0.13429,0.15574
2018,Rural regions,female,Very concerned,0.47014,2130,4763,0.45596,0.48431
2018,Rural regions,female,Somewhat concerned,0.43049,2117,4763,0.41643,0.44455
2018,Rural regions,female,Not concerned at all,0.09937,516,4763,0.09088,0.10787
