year,sampreg,sex,plh0039,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2012,East,female,Very concerned,0.36797,884,2538,0.34921,0.38674
2012,East,female,Somewhat concerned,0.47631,1248,2538,0.45688,0.49575
2012,East,female,Not concerned at all,0.15572,406,2538,0.14161,0.16983
2013,West,male,Very concerned,0.28004,1900,6699,0.26929,0.29080
2013,West,male,Somewhat concerned,0.50111,3363,6699,0.48913,0.51308
2013,West,male,Not concerned at all,0.21885,1436,6699,0.20894,0.22875
2013,West,female,Very concerned,0.33577,2529,7621,0.32516,0.34637
2013,West,female,Somewhat concerned,0.51292,3892,7621,0.50170,0.52414
2013,West,female,Not concerned at all,0.15131,1200,7621,0.14327,0.15936
2013,East,male,Very concerned,0.29497,597,2096,0.27544,0.31450
2013,East,male,Somewhat concerned,0.47174,1014,2096,0.45036,0.49312
2013,East,male,Not concerned at all,0.23329,485,2096,0.21518,0.25140
2013,East,female,Very concerned,0.35731,777,2339,0.33789,0.37674
2013,East,female,Somewhat concerned,0.49069,1170,2339,0.47043,0.51095
2013,East,female,Not concerned at all,0.15200,392,2339,0.13745,0.16655
2018,West,male,Very concerned,0.36254,3204,9249,0.35274,0.37234
2018,West,male,Somewhat concerned,0.47109,4436,9249,0.46092,0.48127
2018,West,male,Not concerned at all,0.16636,1609,9249,0.15877,0.17396
2018,West,female,Very concerned,0.43999,4542,10829,0.43064,0.44934
2018,West,female,Somewhat concerned,0.46520,5150,10829,0.45580,0.47459
2018,West,female,Not concerned at all,0.09481,1137,10829,0.08929,0.10033
2018,East,male,Very concerned,0.40169,1003,2521,0.38255,0.42083
2018,East,male,Somewhat concerned,0.44855,1107,2521,0.42914,0.46797
2018,East,male,Not concerned at all,0.14976,411,2521,0.13583,0.16369
2018,East,female,Very concerned,0.49865,1378,2946,0.48060,0.51671
2018,East,female,Somewhat concerned,0.39458,1257,2946,0.37693,0.41224
2018,East,female,Not concerned at all,0.10676,311,2946,0.09561,0.11792
