year,migback,sex,plh0039,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2013,No migration background,male,Somewhat concerned,0.50022,3884,7715,0.48906,0.51137
2013,No migration background,male,Not concerned at all,0.21771,1658,7715,0.20850,0.22692
2013,No migration background,female,Very concerned,0.34162,2822,8618,0.33161,0.35163
2013,No migration background,female,Somewhat concerned,0.50976,4426,8618,0.49920,0.52031
2013,No migration background,female,Not concerned at all,0.14862,1370,8618,0.14111,0.15613
2013,Direct migration background,male,Very concerned,0.31410,237,745,0.28075,0.34746
2013,Direct migration background,male,Somewhat concerned,0.45823,344,745,0.42242,0.49403
2013,Direct migration background,male,Not concerned at all,0.22767,164,745,0.19754,0.25780
2013,Direct migration background,female,Very concerned,0.34844,370,981,0.31861,0.37828
2013,Direct migration background,female,Somewhat concerned,0.48134,445,981,0.45006,0.51262
2013,Direct migration background,female,Not concerned at all,0.17022,166,981,0.14669,0.19375
2013,Indirect migration background,male,Very concerned,0.22157,87,335,0.17703,0.26611
2013,Indirect migration background,male,Somewhat concerned,0.45318,149,335,0.39980,0.50657
2013,Indirect migration background,male,Not concerned at all,0.32525,99,335,0.27501,0.37549
2013,Indirect migration background,female,Very concerned,0.24947,114,361,0.20477,0.29417
2013,Indirect migration background,female,Somewhat concerned,0.56879,191,361,0.51763,0.61994
2013,Indirect migration background,female,Not concerned at all,0.18175,56,361,0.14191,0.22158
2018,No migration background,male,Very concerned,0.36847,3168,8986,0.35849,0.37844
2018,No migration background,male,Somewhat concerned,0.47087,4307,8986,0.46055,0.48119
2018,No migration background,male,Not concerned at all,0.16066,1511,8986,0.15307,0.16826
2018,No migration background,female,Very concerned,0.45061,4371,10362,0.44103,0.46019
2018,No migration background,female,Somewhat concerned,0.45629,4941,10362,0.44670,0.46588
2018,No migration background,female,Not concerned at all,0.09310,1050,10362,0.08751,0.09870
2018,Direct migration background,male,Very concerned,0.41199,810,2040,0.39062,0.43335
2018,Direct migration background,male,Somewhat concerned,0.43544,890,2040,0.41392,0.45696
2018,Direct migration background,male,Not concerned at all,0.15257,340,2040,0.13696,0.16818
2018,Direct migration background,female,Very concerned,0.47154,1193,2546,0.45215,0.49094
2018,Direct migration background,female,Somewhat concerned,0.42267,1050,2546,0.40348,0.44186
2018,Direct migration background,female,Not concerned at all,0.10579,303,2546,0.09384,0.11774
2018,Indirect migration background,male,Very concerned,0.27563,229,744,0.24350,0.30776
2018,Indirect migration background,male,Somewhat concerned,0.49672,346,744,0.46077,0.53267
2018,Indirect migration background,male,Not concerned at all,0.22765,169,744,0.19750,0.25780
2018,Indirect migration background,female,Very concerned,0.38154,356,867,0.34919,0.41389
2018,Indirect migration background,female,Somewhat concerned,0.49308,416,867,0.45978,0.52637
2018,Indirect migration background,female,Not concerned at all,0.12538,95,867,0.10333,0.14744
