year,pgisced97,regtyp,plh0039,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2008,Post-secondary Non-tertiary Level,Rural regions,Very concerned,0.33854,83,276,0.28261,0.39447
2008,Post-secondary Non-tertiary Level,Rural regions,Somewhat concerned,0.53430,146,276,0.47535,0.59326
2008,Post-secondary Non-tertiary Level,Rural regions,Not concerned at all,0.12715,47,276,0.08778,0.16653
2008,First Stage of Tertiary Education,Urban regions,Very concerned,0.37636,324,873,0.34421,0.40852
2008,First Stage of Tertiary Education,Urban regions,Somewhat concerned,0.50553,446,873,0.47235,0.53872
2008,First Stage of Tertiary Education,Urban regions,Not concerned at all,0.11810,103,873,0.09668,0.13952
2008,First Stage of Tertiary Education,Rural regions,Very concerned,0.40522,197,534,0.36354,0.44690
2008,First Stage of Tertiary Education,Rural regions,Somewhat concerned,0.45494,267,534,0.41267,0.49722
2008,First Stage of Tertiary Education,Rural regions,Not concerned at all,0.13984,70,534,0.11039,0.16928
2008,Second Stage of Tertiary Education,Urban regions,Very concerned,0.27350,840,2972,0.25747,0.28953
2008,Second Stage of Tertiary Education,Urban regions,Somewhat concerned,0.53485,1626,2972,0.51692,0.55279
2008,Second Stage of Tertiary Education,Urban regions,Not concerned at all,0.19165,506,2972,0.17750,0.20581
2008,Second Stage of Tertiary Education,Rural regions,Very concerned,0.31699,391,1208,0.29074,0.34324
2008,Second Stage of Tertiary Education,Rural regions,Somewhat concerned,0.51706,638,1208,0.48887,0.54525
2008,Second Stage of Tertiary Education,Rural regions,Not concerned at all,0.16596,179,1208,0.14497,0.18694
2009,No answer / don't know,Urban regions,Very concerned,0.37364,72,210,0.30806,0.43923
2009,No answer / don't know,Urban regions,Somewhat concerned,0.44374,102,210,0.37638,0.51109
2009,No answer / don't know,Urban regions,Not concerned at all,0.18262,36,210,0.13024,0.23500
2009,No answer / don't know,Rural regions,Somewhat concerned,0.52391,67,67,0.40342,0.64441
2009,Pre-primary Level,Urban regions,Very concerned,0.25770,50,216,0.19924,0.31616
2009,Pre-primary Level,Urban regions,Somewhat concerned,0.55387,121,216,0.48743,0.62032
2009,Pre-primary Level,Urban regions,Not concerned at all,0.18843,45,216,0.13615,0.24070
2009,Pre-primary Level,Rural regions,Somewhat concerned,0.42850,48,48,0.28702,0.56998
2009,Primary Level,Urban regions,Very concerned,0.40858,46,102,0.31271,0.50445
2009,Primary Level,Urban regions,Somewhat concerned,0.42676,56,102,0.33030,0.52322
2009,Lower Secondary Level,Urban regions,Very concerned,0.39652,456,1183,0.36863,0.42441
2009,Lower Secondary Level,Urban regions,Somewhat concerned,0.45514,551,1183,0.42675,0.48353
2009,Lower Secondary Level,Urban regions,Not concerned at all,0.14834,176,1183,0.12807,0.16860
2009,Lower Secondary Level,Rural regions,Very concerned,0.35478,204,587,0.31604,0.39352
2009,Lower Secondary Level,Rural regions,Somewhat concerned,0.48351,286,587,0.44305,0.52397
2009,Lower Secondary Level,Rural regions,Not concerned at all,0.16171,97,587,0.13190,0.19152
2009,Upper Secondary Level,Urban regions,Very concerned,0.38600,2099,5573,0.37321,0.39878
2009,Upper Secondary Level,Urban regions,Somewhat concerned,0.48692,2743,5573,0.47380,0.50005
2009,Upper Secondary Level,Urban regions,Not concerned at all,0.12708,731,5573,0.11833,0.13582
2009,Upper Secondary Level,Rural regions,Very concerned,0.36235,1223,3447,0.34630,0.37840
2009,Upper Secondary Level,Rural regions,Somewhat concerned,0.51214,1753,3447,0.49545,0.52883
2009,Upper Secondary Level,Rural regions,Not concerned at all,0.12551,471,3447,0.11445,0.13658
2009,Post-secondary Non-tertiary Level,Urban regions,Very concerned,0.31931,224,736,0.28561,0.35302
2009,Post-secondary Non-tertiary Level,Urban regions,Somewhat concerned,0.55779,414,736,0.52189,0.59370
2009,Post-secondary Non-tertiary Level,Urban regions,Not concerned at all,0.12290,98,736,0.09916,0.14663
2009,Post-secondary Non-tertiary Level,Rural regions,Very concerned,0.30071,73,259,0.24475,0.35667
2009,Post-secondary Non-tertiary Level,Rural regions,Somewhat concerned,0.51281,143,259,0.45182,0.57380
2009,Post-secondary Non-tertiary Level,Rural regions,Not concerned at all,0.18648,43,259,0.13895,0.23401
2009,First Stage of Tertiary Education,Urban regions,Very concerned,0.37769,288,802,0.34412,0.41127
2009,First Stage of Tertiary Education,Urban regions,Somewhat concerned,0.50167,416,802,0.46704,0.53629
2009,First Stage of Tertiary Education,Urban regions,Not concerned at all,0.12064,98,802,0.09809,0.14320
2009,First Stage of Tertiary Education,Rural regions,Very concerned,0.37041,187,520,0.32886,0.41196
2009,First Stage of Tertiary Education,Rural regions,Somewhat concerned,0.48395,262,520,0.44096,0.52695
2009,First Stage of Tertiary Education,Rural regions,Not concerned at all,0.14564,71,520,0.11529,0.17599
2009,Second Stage of Tertiary Education,Urban regions,Very concerned,0.26264,720,2816,0.24639,0.27890
2009,Second Stage of Tertiary Education,Urban regions,Somewhat concerned,0.55760,1603,2816,0.53925,0.57594
2009,Second Stage of Tertiary Education,Urban regions,Not concerned at all,0.17976,493,2816,0.16558,0.19395
2009,Second Stage of Tertiary Education,Rural regions,Very concerned,0.30345,367,1205,0.27748,0.32942
2009,Second Stage of Tertiary Education,Rural regions,Somewhat concerned,0.55128,666,1205,0.52318,0.57937
2009,Second Stage of Tertiary Education,Rural regions,Not concerned at all,0.14527,172,1205,0.12537,0.16518
2010,No answer / don't know,Urban regions,Very concerned,0.28028,46,197,0.21740,0.34316
2010,No answer / don't know,Urban regions,Somewhat concerned,0.53935,116,197,0.46957,0.60914
2010,No answer / don't know,Urban regions,Not concerned at all,0.18037,35,197,0.12654,0.23420
2010,No answer / don't know,Rural regions,Somewhat concerned,0.49786,58,58,0.36806,0.62767
2010,Pre-primary Level,Urban regions,Very concerned,0.20665,45,199,0.15025,0.26305
2010,Pre-primary Level,Urban regions,Somewhat concerned,0.54198,104,199,0.47258,0.61138
2010,Pre-primary Level,Urban regions,Not concerned at all,0.25137,50,199,0.19094,0.31179
2010,Pre-primary Level,Rural regions,Somewhat concerned,0.62122,41,41,0.47089,0.77155
2010,Primary Level,Urban regions,Very concerned,0.39896,36,91,0.29779,0.50013
2010,Primary Level,Urban regions,Somewhat concerned,0.53226,55,91,0.42917,0.63535
2010,Lower Secondary Level,Urban regions,Very concerned,0.40960,402,1081,0.38027,0.43893
2010,Lower Secondary Level,Urban regions,Somewhat concerned,0.43986,502,1081,0.41025,0.46946
2010,Lower Secondary Level,Urban regions,Not concerned at all,0.15054,177,1081,0.12922,0.17187
2010,Lower Secondary Level,Rural regions,Very concerned,0.39574,198,520,0.35367,0.43782
2010,Lower Secondary Level,Rural regions,Somewhat concerned,0.47866,252,520,0.43568,0.52164
2010,Lower Secondary Level,Rural regions,Not concerned at all,0.12559,70,520,0.09708,0.15411
2010,Upper Secondary Level,Urban regions,Very concerned,0.38001,1906,5128,0.36672,0.39330
2010,Upper Secondary Level,Urban regions,Somewhat concerned,0.47710,2523,5128,0.46343,0.49077
2010,Upper Secondary Level,Urban regions,Not concerned at all,0.14289,699,5128,0.13331,0.15247
2010,Upper Secondary Level,Rural regions,Very concerned,0.37840,1153,3132,0.36142,0.39539
2010,Upper Secondary Level,Rural regions,Somewhat concerned,0.48851,1546,3132,0.47101,0.50602
2010,Upper Secondary Level,Rural regions,Not concerned at all,0.13308,433,3132,0.12118,0.14498
2010,Post-secondary Non-tertiary Level,Urban regions,Very concerned,0.32190,212,687,0.28693,0.35686
2010,Post-secondary Non-tertiary Level,Urban regions,Somewhat concerned,0.52248,376,687,0.48510,0.55986
2010,Post-secondary Non-tertiary Level,Urban regions,Not concerned at all,0.15562,99,687,0.12849,0.18275
2010,Post-secondary Non-tertiary Level,Rural regions,Very concerned,0.31295,65,247,0.25500,0.37089
2010,Post-secondary Non-tertiary Level,Rural regions,Somewhat concerned,0.46419,135,247,0.40187,0.52651
2010,Post-secondary Non-tertiary Level,Rural regions,Not concerned at all,0.22286,47,247,0.17086,0.27487
2010,First Stage of Tertiary Education,Urban regions,Very concerned,0.35403,265,764,0.32010,0.38796
2010,First Stage of Tertiary Education,Urban regions,Somewhat concerned,0.49207,383,764,0.45660,0.52755
2010,First Stage of Tertiary Education,Urban regions,Not concerned at all,0.15390,116,764,0.12829,0.17950
2010,First Stage of Tertiary Education,Rural regions,Very concerned,0.37335,175,483,0.33017,0.41654
2010,First Stage of Tertiary Education,Rural regions,Somewhat concerned,0.50930,241,483,0.46467,0.55393
2010,First Stage of Tertiary Education,Rural regions,Not concerned at all,0.11735,67,483,0.08861,0.14608
2010,Second Stage of Tertiary Education,Urban regions,Very concerned,0.27050,732,2706,0.25376,0.28724
2010,Second Stage of Tertiary Education,Urban regions,Somewhat concerned,0.52386,1471,2706,0.50504,0.54269
2010,Second Stage of Tertiary Education,Urban regions,Not concerned at all,0.20564,503,2706,0.19041,0.22087
2010,Second Stage of Tertiary Education,Rural regions,Very concerned,0.31320,356,1114,0.28595,0.34045
2010,Second Stage of Tertiary Education,Rural regions,Somewhat concerned,0.53751,604,1114,0.50822,0.56680
2010,Second Stage of Tertiary Education,Rural regions,Not concerned at all,0.14929,154,1114,0.12835,0.17023
2011,No answer / don't know,Urban regions,Very concerned,0.30538,59,213,0.24338,0.36738
2011,No answer / don't know,Urban regions,Somewhat concerned,0.46298,110,213,0.39586,0.53010
2011,No answer / don't know,Urban regions,Not concerned at all,0.23165,44,213,0.17485,0.28844
2011,No answer / don't know,Rural regions,Somewhat concerned,0.45685,46,46,0.31131,0.60240
2011,Pre-primary Level,Urban regions,Very concerned,0.25947,59,230,0.20269,0.31624
2011,Pre-primary Level,Urban regions,Somewhat concerned,0.46499,113,230,0.40039,0.52959
2011,Pre-primary Level,Urban regions,Not concerned at all,0.27554,58,230,0.21767,0.33341
2011,Pre-primary Level,Rural regions,Somewhat concerned,0.59863,50,50,0.46138,0.73588
2011,Primary Level,Urban regions,Very concerned,0.34556,52,122,0.26082,0.43029
2011,Primary Level,Urban regions,Somewhat concerned,0.50906,70,122,0.41999,0.59814
2011,Lower Secondary Level,Urban regions,Very concerned,0.40535,525,1386,0.37950,0.43121
2011,Lower Secondary Level,Urban regions,Somewhat concerned,0.44216,650,1386,0.41600,0.46831
2011,Lower Secondary Level,Urban regions,Not concerned at all,0.15249,211,1386,0.13356,0.17142
2011,Lower Secondary Level,Rural regions,Very concerned,0.35303,255,718,0.31805,0.38801
2011,Lower Secondary Level,Rural regions,Somewhat concerned,0.50378,346,718,0.46718,0.54038
2011,Lower Secondary Level,Rural regions,Not concerned at all,0.14319,117,718,0.11755,0.16883
2011,Upper Secondary Level,Urban regions,Very concerned,0.37836,2425,6335,0.36641,0.39030
2011,Upper Secondary Level,Urban regions,Somewhat concerned,0.48602,3056,6335,0.47371,0.49833
2011,Upper Secondary Level,Urban regions,Not concerned at all,0.13562,854,6335,0.12719,0.14405
2011,Upper Secondary Level,Rural regions,Very concerned,0.37094,1430,4018,0.35600,0.38588
2011,Upper Secondary Level,Rural regions,Somewhat concerned,0.48041,1948,4018,0.46496,0.49586
2011,Upper Secondary Level,Rural regions,Not concerned at all,0.14866,640,4018,0.13765,0.15966
2011,Post-secondary Non-tertiary Level,Urban regions,Very concerned,0.30236,258,868,0.27178,0.33293
2011,Post-secondary Non-tertiary Level,Urban regions,Somewhat concerned,0.56265,472,868,0.52963,0.59567
2011,Post-secondary Non-tertiary Level,Urban regions,Not concerned at all,0.13500,138,868,0.11225,0.15775
2011,Post-secondary Non-tertiary Level,Rural regions,Very concerned,0.33020,97,323,0.27883,0.38156
2011,Post-secondary Non-tertiary Level,Rural regions,Somewhat concerned,0.58563,179,323,0.53183,0.63944
2011,Post-secondary Non-tertiary Level,Rural regions,Not concerned at all,0.08417,47,323,0.05384,0.11449
2011,First Stage of Tertiary Education,Urban regions,Very concerned,0.37158,296,857,0.33920,0.40395
2011,First Stage of Tertiary Education,Urban regions,Somewhat concerned,0.48191,444,857,0.44844,0.51539
2011,First Stage of Tertiary Education,Urban regions,Not concerned at all,0.14651,117,857,0.12282,0.17020
2011,First Stage of Tertiary Education,Rural regions,Very concerned,0.41190,225,573,0.37156,0.45223
2011,First Stage of Tertiary Education,Rural regions,Somewhat concerned,0.42916,254,573,0.38860,0.46972
2011,First Stage of Tertiary Education,Rural regions,Not concerned at all,0.15895,94,573,0.12898,0.18891
2011,Second Stage of Tertiary Education,Urban regions,Very concerned,0.22734,785,3215,0.21285,0.24183
2011,Second Stage of Tertiary Education,Urban regions,Somewhat concerned,0.55003,1782,3215,0.53283,0.56723
2011,Second Stage of Tertiary Education,Urban regions,Not concerned at all,0.22263,648,3215,0.20824,0.23701
2011,Second Stage of Tertiary Education,Rural regions,Very concerned,0.27801,397,1343,0.25404,0.30198
2011,Second Stage of Tertiary Education,Rural regions,Somewhat concerned,0.59077,766,1343,0.56446,0.61708
2011,Second Stage of Tertiary Education,Rural regions,Not concerned at all,0.13122,180,1343,0.11316,0.14928
2012,No answer / don't know,Urban regions,Very concerned,0.20507,47,186,0.14689,0.26325
2012,No answer / don't know,Urban regions,Somewhat concerned,0.56848,94,186,0.49711,0.63985
2012,No answer / don't know,Urban regions,Not concerned at all,0.22645,45,186,0.16614,0.28676
2012,No answer / don't know,Rural regions,Somewhat concerned,0.42479,50,50,0.28638,0.56320
2012,Pre-primary Level,Urban regions,Very concerned,0.21897,46,200,0.16152,0.27643
2012,Pre-primary Level,Urban regions,Somewhat concerned,0.56306,111,200,0.49414,0.63197
2012,Pre-primary Level,Urban regions,Not concerned at all,0.21797,43,200,0.16060,0.27533
2012,Pre-primary Level,Rural regions,Somewhat concerned,0.47257,42,42,0.31975,0.62539
2012,Primary Level,Urban regions,Very concerned,0.32853,55,130,0.24748,0.40959
2012,Primary Level,Urban regions,Somewhat concerned,0.53958,75,130,0.45356,0.62559
2012,Lower Secondary Level,Urban regions,Very concerned,0.33726,456,1337,0.31190,0.36261
2012,Lower Secondary Level,Urban regions,Somewhat concerned,0.49056,644,1337,0.46375,0.51736
2012,Lower Secondary Level,Urban regions,Not concerned at all,0.17219,237,1337,0.15194,0.19243
2012,Lower Secondary Level,Rural regions,Very concerned,0.30486,242,747,0.27183,0.33790
2012,Lower Secondary Level,Rural regions,Somewhat concerned,0.53275,372,747,0.49695,0.56855
2012,Lower Secondary Level,Rural regions,Not concerned at all,0.16239,133,747,0.13592,0.18885
2012,Upper Secondary Level,Urban regions,Very concerned,0.34549,2196,6140,0.33359,0.35738
2012,Upper Secondary Level,Urban regions,Somewhat concerned,0.49604,3040,6140,0.48353,0.50855
2012,Upper Secondary Level,Urban regions,Not concerned at all,0.15847,904,6140,0.14934,0.16761
2012,Upper Secondary Level,Rural regions,Very concerned,0.33680,1368,4087,0.32231,0.35130
2012,Upper Secondary Level,Rural regions,Somewhat concerned,0.50630,2021,4087,0.49097,0.52163
2012,Upper Secondary Level,Rural regions,Not concerned at all,0.15690,698,4087,0.14575,0.16805
2012,Post-secondary Non-tertiary Level,Urban regions,Very concerned,0.28006,233,863,0.25008,0.31003
2012,Post-secondary Non-tertiary Level,Urban regions,Somewhat concerned,0.52676,464,863,0.49343,0.56009
2012,Post-secondary Non-tertiary Level,Urban regions,Not concerned at all,0.19318,166,863,0.16683,0.21954
2012,Post-secondary Non-tertiary Level,Rural regions,Very concerned,0.25095,91,337,0.20459,0.29731
2012,Post-secondary Non-tertiary Level,Rural regions,Somewhat concerned,0.55201,178,337,0.49884,0.60519
2012,Post-secondary Non-tertiary Level,Rural regions,Not concerned at all,0.19704,68,337,0.15451,0.23957
2012,First Stage of Tertiary Education,Urban regions,Very concerned,0.29410,271,847,0.26340,0.32481
2012,First Stage of Tertiary Education,Urban regions,Somewhat concerned,0.53251,440,847,0.49888,0.56613
2012,First Stage of Tertiary Education,Urban regions,Not concerned at all,0.17339,136,847,0.14788,0.19890
2012,First Stage of Tertiary Education,Rural regions,Very concerned,0.34907,199,589,0.31054,0.38760
2012,First Stage of Tertiary Education,Rural regions,Somewhat concerned,0.46119,296,589,0.42090,0.50148
2012,First Stage of Tertiary Education,Rural regions,Not concerned at all,0.18974,94,589,0.15805,0.22144
2012,Second Stage of Tertiary Education,Urban regions,Very concerned,0.21880,714,3265,0.20462,0.23299
2012,Second Stage of Tertiary Education,Urban regions,Somewhat concerned,0.52969,1785,3265,0.51257,0.54681
2012,Second Stage of Tertiary Education,Urban regions,Not concerned at all,0.25151,766,3265,0.23662,0.26639
2012,Second Stage of Tertiary Education,Rural regions,Very concerned,0.26786,359,1367,0.24437,0.29134
2012,Second Stage of Tertiary Education,Rural regions,Somewhat concerned,0.54296,766,1367,0.51655,0.56938
2012,Second Stage of Tertiary Education,Rural regions,Not concerned at all,0.18918,242,1367,0.16841,0.20995
2013,No answer / don't know,Urban regions,Very concerned,0.19281,45,181,0.13518,0.25045
2013,No answer / don't know,Urban regions,Somewhat concerned,0.54579,90,181,0.47306,0.61853
2013,No answer / don't know,Urban regions,Not concerned at all,0.26139,46,181,0.19720,0.32558
2013,No answer / don't know,Rural regions,Somewhat concerned,0.45783,44,44,0.30891,0.60674
2013,Pre-primary Level,Urban regions,Very concerned,0.21224,43,183,0.15283,0.27165
2013,Pre-primary Level,Urban regions,Somewhat concerned,0.56003,97,183,0.48792,0.63215
2013,Pre-primary Level,Urban regions,Not concerned at all,0.22773,43,183,0.16680,0.28866
2013,Pre-primary Level,Rural regions,Somewhat concerned,0.55426,40,40,0.39826,0.71026
2013,Primary Level,Urban regions,Very concerned,0.33310,45,96,0.23832,0.42788
2013,Primary Level,Urban regions,Somewhat concerned,0.42780,51,96,0.32831,0.52729
2013,Lower Secondary Level,Urban regions,Very concerned,0.34200,426,1191,0.31505,0.36896
2013,Lower Secondary Level,Urban regions,Somewhat concerned,0.47350,547,1191,0.44513,0.50187
2013,Lower Secondary Level,Urban regions,Not concerned at all,0.18450,218,1191,0.16246,0.20653
2013,Lower Secondary Level,Rural regions,Very concerned,0.30677,185,634,0.27084,0.34269
2013,Lower Secondary Level,Rural regions,Somewhat concerned,0.46600,302,634,0.42714,0.50487
2013,Lower Secondary Level,Rural regions,Not concerned at all,0.22723,147,634,0.19458,0.25987
2013,Upper Secondary Level,Urban regions,Very concerned,0.36080,2026,5614,0.34823,0.37336
2013,Upper Secondary Level,Urban regions,Somewhat concerned,0.48361,2707,5614,0.47054,0.49669
2013,Upper Secondary Level,Urban regions,Not concerned at all,0.15559,881,5614,0.14611,0.16507
2013,Upper Secondary Level,Rural regions,Very concerned,0.32473,1217,3744,0.30973,0.33973
2013,Upper Secondary Level,Rural regions,Somewhat concerned,0.49330,1815,3744,0.47729,0.50932
2013,Upper Secondary Level,Rural regions,Not concerned at all,0.18197,712,3744,0.16961,0.19433
2013,Post-secondary Non-tertiary Level,Urban regions,Very concerned,0.26919,216,786,0.23816,0.30021
2013,Post-secondary Non-tertiary Level,Urban regions,Somewhat concerned,0.53800,406,786,0.50313,0.57288
2013,Post-secondary Non-tertiary Level,Urban regions,Not concerned at all,0.19281,164,786,0.16521,0.22041
2013,Post-secondary Non-tertiary Level,Rural regions,Very concerned,0.23877,78,307,0.19100,0.28654
2013,Post-secondary Non-tertiary Level,Rural regions,Somewhat concerned,0.63040,174,307,0.57631,0.68448
2013,Post-secondary Non-tertiary Level,Rural regions,Not concerned at all,0.13083,55,307,0.09305,0.16861
2013,First Stage of Tertiary Education,Urban regions,Very concerned,0.32210,253,783,0.28935,0.35485
2013,First Stage of Tertiary Education,Urban regions,Somewhat concerned,0.51055,409,783,0.47551,0.54558
2013,First Stage of Tertiary Education,Urban regions,Not concerned at all,0.16735,121,783,0.14119,0.19352
2013,First Stage of Tertiary Education,Rural regions,Very concerned,0.36077,180,533,0.31996,0.40158
2013,First Stage of Tertiary Education,Rural regions,Somewhat concerned,0.47569,271,533,0.43325,0.51812
2013,First Stage of Tertiary Education,Rural regions,Not concerned at all,0.16355,82,533,0.13212,0.19498
2013,Second Stage of Tertiary Education,Urban regions,Very concerned,0.21654,691,3155,0.20217,0.23092
2013,Second Stage of Tertiary Education,Urban regions,Somewhat concerned,0.54415,1746,3155,0.52677,0.56154
2013,Second Stage of Tertiary Education,Urban regions,Not concerned at all,0.23931,718,3155,0.22441,0.25420
2013,Second Stage of Tertiary Education,Rural regions,Very concerned,0.27780,341,1293,0.25338,0.30223
2013,Second Stage of Tertiary Education,Rural regions,Somewhat concerned,0.52858,716,1293,0.50136,0.55580
2013,Second Stage of Tertiary Education,Rural regions,Not concerned at all,0.19362,236,1293,0.17207,0.21517
2018,No answer / don't know,Urban regions,Very concerned,0.34693,145,433,0.30205,0.39182
2018,No answer / don't know,Urban regions,Somewhat concerned,0.51257,209,433,0.46543,0.55970
2018,No answer / don't know,Urban regions,Not concerned at all,0.14050,79,433,0.10773,0.17327
2018,No answer / don't know,Rural regions,Very concerned,0.28068,61,193,0.21712,0.34424
2018,No answer / don't know,Rural regions,Somewhat concerned,0.53776,89,193,0.46724,0.60829
2018,No answer / don't know,Rural regions,Not concerned at all,0.18156,43,193,0.12703,0.23608
2018,Pre-primary Level,Urban regions,Very concerned,0.34232,79,259,0.28442,0.40021
2018,Pre-primary Level,Urban regions,Somewhat concerned,0.41074,120,259,0.35070,0.47077
2018,Pre-primary Level,Urban regions,Not concerned at all,0.24695,60,259,0.19433,0.29957
2018,Pre-primary Level,Rural regions,Somewhat concerned,0.51848,46,46,0.37249,0.66447
2018,Primary Level,Urban regions,Very concerned,0.58891,182,354,0.53758,0.64024
2018,Primary Level,Urban regions,Somewhat concerned,0.27710,122,354,0.23041,0.32379
2018,Primary Level,Urban regions,Not concerned at all,0.13399,50,354,0.09845,0.16952
2018,Primary Level,Rural regions,Very concerned,0.45218,54,103,0.35559,0.54877
2018,Primary Level,Rural regions,Somewhat concerned,0.32894,49,103,0.23777,0.42012
2018,Lower Secondary Level,Urban regions,Very concerned,0.46193,759,1718,0.43834,0.48551
2018,Lower Secondary Level,Urban regions,Somewhat concerned,0.42360,732,1718,0.40023,0.44697
2018,Lower Secondary Level,Urban regions,Not concerned at all,0.11447,227,1718,0.09941,0.12953
2018,Lower Secondary Level,Rural regions,Very concerned,0.43326,420,970,0.40206,0.46446
2018,Lower Secondary Level,Rural regions,Somewhat concerned,0.42764,402,970,0.39649,0.45879
2018,Lower Secondary Level,Rural regions,Not concerned at all,0.13911,148,970,0.11732,0.16090
2018,Upper Secondary Level,Urban regions,Very concerned,0.47223,3179,6923,0.46047,0.48399
2018,Upper Secondary Level,Urban regions,Somewhat concerned,0.43302,3030,6923,0.42135,0.44469
2018,Upper Secondary Level,Urban regions,Not concerned at all,0.09475,714,6923,0.08785,0.10165
2018,Upper Secondary Level,Rural regions,Very concerned,0.46429,2062,4575,0.44984,0.47875
2018,Upper Secondary Level,Rural regions,Somewhat concerned,0.41277,1932,4575,0.39850,0.42704
2018,Upper Secondary Level,Rural regions,Not concerned at all,0.12294,581,4575,0.11342,0.13245
2018,Post-secondary Non-tertiary Level,Urban regions,Very concerned,0.33470,531,1516,0.31094,0.35847
2018,Post-secondary Non-tertiary Level,Urban regions,Somewhat concerned,0.51268,758,1516,0.48751,0.53785
2018,Post-secondary Non-tertiary Level,Urban regions,Not concerned at all,0.15262,227,1516,0.13451,0.17073
2018,Post-secondary Non-tertiary Level,Rural regions,Very concerned,0.38454,238,608,0.34584,0.42324
2018,Post-secondary Non-tertiary Level,Rural regions,Somewhat concerned,0.49409,299,608,0.45431,0.53386
2018,Post-secondary Non-tertiary Level,Rural regions,Not concerned at all,0.12137,71,608,0.09539,0.14735
2018,First Stage of Tertiary Education,Urban regions,Very concerned,0.43787,349,838,0.40425,0.47148
2018,First Stage of Tertiary Education,Urban regions,Somewhat concerned,0.42621,393,838,0.39271,0.45971
2018,First Stage of Tertiary Education,Urban regions,Not concerned at all,0.13593,96,838,0.11271,0.15914
2018,First Stage of Tertiary Education,Rural regions,Very concerned,0.52823,279,601,0.48828,0.56817
2018,First Stage of Tertiary Education,Rural regions,Somewhat concerned,0.41647,272,601,0.37703,0.45592
2018,First Stage of Tertiary Education,Rural regions,Not concerned at all,0.05530,50,601,0.03701,0.07359
2018,Second Stage of Tertiary Education,Urban regions,Very concerned,0.24839,1163,4599,0.23590,0.26088
2018,Second Stage of Tertiary Education,Urban regions,Somewhat concerned,0.55899,2602,4599,0.54464,0.57334
2018,Second Stage of Tertiary Education,Urban regions,Not concerned at all,0.19262,834,4599,0.18122,0.20402
2018,Second Stage of Tertiary Education,Rural regions,Very concerned,0.37048,603,1743,0.34780,0.39316
2018,Second Stage of Tertiary Education,Rural regions,Somewhat concerned,0.50995,895,1743,0.48648,0.53343
2018,Second Stage of Tertiary Education,Rural regions,Not concerned at all,0.11957,245,1743,0.10433,0.13480
