year,age_gr,sex,plh0039,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2009,46-65 y.,male,Very concerned,0.34280,956,3006,0.32583,0.35977
2009,46-65 y.,male,Somewhat concerned,0.50902,1576,3006,0.49115,0.52690
2009,46-65 y.,male,Not concerned at all,0.14817,474,3006,0.13547,0.16088
2009,46-65 y.,female,Very concerned,0.40649,1228,3299,0.38973,0.42325
2009,46-65 y.,female,Somewhat concerned,0.49871,1726,3299,0.48165,0.51578
2009,46-65 y.,female,Not concerned at all,0.09480,345,3299,0.08480,0.10479
2009,66 and older,male,Very concerned,0.42392,823,1970,0.40209,0.44574
2009,66 and older,male,Somewhat concerned,0.46422,940,1970,0.44219,0.48625
2009,66 and older,male,Not concerned at all,0.11186,207,1970,0.09794,0.12579
2009,66 and older,female,Very concerned,0.47029,1011,2159,0.44924,0.49135
2009,66 and older,female,Somewhat concerned,0.44099,957,2159,0.42004,0.46194
2009,66 and older,female,Not concerned at all,0.08872,191,2159,0.07672,0.10071
2010,17-29 y.,male,Very concerned,0.19838,246,1233,0.17612,0.22065
2010,17-29 y.,male,Somewhat concerned,0.54150,652,1233,0.51368,0.56932
2010,17-29 y.,male,Not concerned at all,0.26011,335,1233,0.23562,0.28461
2010,17-29 y.,female,Very concerned,0.26704,307,1269,0.24269,0.29139
2010,17-29 y.,female,Somewhat concerned,0.54435,730,1269,0.51694,0.57176
2010,17-29 y.,female,Not concerned at all,0.18861,232,1269,0.16708,0.21014
2010,30-45 y.,male,Very concerned,0.26508,474,1911,0.24529,0.28488
2010,30-45 y.,male,Somewhat concerned,0.48555,1021,1911,0.46313,0.50796
2010,30-45 y.,male,Not concerned at all,0.24937,416,1911,0.22997,0.26877
2010,30-45 y.,female,Very concerned,0.29782,659,2179,0.27862,0.31703
2010,30-45 y.,female,Somewhat concerned,0.54688,1215,2179,0.52597,0.56778
2010,30-45 y.,female,Not concerned at all,0.15530,305,2179,0.14009,0.17051
2010,46-65 y.,male,Very concerned,0.34029,916,2849,0.32288,0.35769
2010,46-65 y.,male,Somewhat concerned,0.49662,1459,2849,0.47826,0.51499
2010,46-65 y.,male,Not concerned at all,0.16309,474,2849,0.14952,0.17666
2010,46-65 y.,female,Very concerned,0.40743,1213,3137,0.39023,0.42463
2010,46-65 y.,female,Somewhat concerned,0.48687,1568,3137,0.46937,0.50436
2010,46-65 y.,female,Not concerned at all,0.10571,356,3137,0.09494,0.11647
2010,66 and older,male,Very concerned,0.44456,845,1908,0.42226,0.46687
2010,66 and older,male,Somewhat concerned,0.45205,856,1908,0.42971,0.47439
2010,66 and older,male,Not concerned at all,0.10339,207,1908,0.08972,0.11705
2010,66 and older,female,Very concerned,0.48662,973,2072,0.46509,0.50814
2010,66 and older,female,Somewhat concerned,0.43123,920,2072,0.40990,0.45256
2010,66 and older,female,Not concerned at all,0.08216,179,2072,0.07033,0.09398
2011,17-29 y.,male,Very concerned,0.22948,303,1444,0.20778,0.25117
2011,17-29 y.,male,Somewhat concerned,0.48269,702,1444,0.45691,0.50847
2011,17-29 y.,male,Not concerned at all,0.28783,439,1444,0.26447,0.31119
2011,17-29 y.,female,Very concerned,0.29155,405,1516,0.26866,0.31444
2011,17-29 y.,female,Somewhat concerned,0.51342,821,1516,0.48825,0.53858
2011,17-29 y.,female,Not concerned at all,0.19503,290,1516,0.17508,0.21499
2011,30-45 y.,male,Very concerned,0.25929,585,2176,0.24087,0.27771
2011,30-45 y.,male,Somewhat concerned,0.51888,1097,2176,0.49789,0.53988
2011,30-45 y.,male,Not concerned at all,0.22183,494,2176,0.20437,0.23929
2011,30-45 y.,female,Very concerned,0.31016,853,2629,0.29247,0.32784
2011,30-45 y.,female,Somewhat concerned,0.54993,1403,2629,0.53091,0.56895
2011,30-45 y.,female,Not concerned at all,0.13991,373,2629,0.12665,0.15317
2011,46-65 y.,male,Very concerned,0.33138,1155,3637,0.31608,0.34668
2011,46-65 y.,male,Somewhat concerned,0.51339,1883,3637,0.49715,0.52964
2011,46-65 y.,male,Not concerned at all,0.15523,599,3637,0.14346,0.16700
2011,46-65 y.,female,Very concerned,0.38683,1522,4062,0.37185,0.40181
2011,46-65 y.,female,Somewhat concerned,0.50710,2068,4062,0.49172,0.52248
2011,46-65 y.,female,Not concerned at all,0.10607,472,4062,0.09659,0.11554
2011,66 and older,male,Very concerned,0.40854,958,2412,0.38891,0.42816
2011,66 and older,male,Somewhat concerned,0.46977,1163,2412,0.44984,0.48969
2011,66 and older,male,Not concerned at all,0.12170,291,2412,0.10865,0.13475
2011,66 and older,female,Very concerned,0.44470,1147,2589,0.42555,0.46384
2011,66 and older,female,Somewhat concerned,0.44839,1167,2589,0.42923,0.46755
2011,66 and older,female,Not concerned at all,0.10692,275,2589,0.09501,0.11882
2012,17-29 y.,male,Very concerned,0.17297,245,1412,0.15323,0.19270
2012,17-29 y.,male,Somewhat concerned,0.50295,705,1412,0.47686,0.52904
2012,17-29 y.,male,Not concerned at all,0.32408,462,1412,0.29966,0.34850
2012,17-29 y.,female,Very concerned,0.20260,326,1451,0.18192,0.22329
2012,17-29 y.,female,Somewhat concerned,0.59435,806,1451,0.56908,0.61963
2012,17-29 y.,female,Not concerned at all,0.20304,319,1451,0.18234,0.22375
2012,30-45 y.,male,Very concerned,0.22106,453,2072,0.20319,0.23893
2012,30-45 y.,male,Somewhat concerned,0.50973,1051,2072,0.48820,0.53126
2012,30-45 y.,male,Not concerned at all,0.26921,568,2072,0.25010,0.28831
2012,30-45 y.,female,Very concerned,0.28508,738,2499,0.26738,0.30278
2012,30-45 y.,female,Somewhat concerned,0.54081,1354,2499,0.52127,0.56036
2012,30-45 y.,female,Not concerned at all,0.17411,407,2499,0.15924,0.18898
2012,46-65 y.,male,Very concerned,0.28829,1039,3626,0.27355,0.30304
2012,46-65 y.,male,Somewhat concerned,0.50918,1861,3626,0.49290,0.52545
2012,46-65 y.,male,Not concerned at all,0.20253,726,3626,0.18944,0.21561
2012,46-65 y.,female,Very concerned,0.35728,1445,4175,0.34274,0.37182
2012,46-65 y.,female,Somewhat concerned,0.51505,2175,4175,0.49989,0.53021
2012,46-65 y.,female,Not concerned at all,0.12767,555,4175,0.11755,0.13779
2012,66 and older,male,Very concerned,0.38848,955,2496,0.36936,0.40761
2012,66 and older,male,Somewhat concerned,0.48117,1221,2496,0.46157,0.50078
2012,66 and older,male,Not concerned at all,0.13035,320,2496,0.11713,0.14356
2012,66 and older,female,Very concerned,0.42622,1133,2633,0.40732,0.44511
2012,66 and older,female,Somewhat concerned,0.46854,1233,2633,0.44947,0.48760
2012,66 and older,female,Not concerned at all,0.10525,267,2633,0.09352,0.11697
2013,17-29 y.,male,Very concerned,0.19910,233,1225,0.17673,0.22147
2013,17-29 y.,male,Somewhat concerned,0.44499,570,1225,0.41715,0.47283
2013,17-29 y.,male,Not concerned at all,0.35591,422,1225,0.32909,0.38273
2013,17-29 y.,female,Very concerned,0.21157,295,1298,0.18934,0.23379
2013,17-29 y.,female,Somewhat concerned,0.57178,701,1298,0.54485,0.59871
2013,17-29 y.,female,Not concerned at all,0.21665,302,1298,0.19423,0.23907
2013,30-45 y.,male,Very concerned,0.18815,387,1809,0.17013,0.20616
2013,30-45 y.,male,Somewhat concerned,0.53008,933,1809,0.50707,0.55308
2013,30-45 y.,male,Not concerned at all,0.28178,489,1809,0.26104,0.30251
2013,30-45 y.,female,Very concerned,0.27122,636,2245,0.25283,0.28962
2013,30-45 y.,female,Somewhat concerned,0.52799,1179,2245,0.50733,0.54864
2013,30-45 y.,female,Not concerned at all,0.20079,430,2245,0.18422,0.21736
2013,46-65 y.,male,Very concerned,0.28357,953,3388,0.26839,0.29875
2013,46-65 y.,male,Somewhat concerned,0.51723,1727,3388,0.50040,0.53406
2013,46-65 y.,male,Not concerned at all,0.19920,708,3388,0.18575,0.21265
2013,46-65 y.,female,Very concerned,0.35577,1330,3903,0.34075,0.37080
2013,46-65 y.,female,Somewhat concerned,0.51251,2017,3903,0.49682,0.52819
2013,46-65 y.,female,Not concerned at all,0.13172,556,3903,0.12111,0.14233
2013,66 and older,male,Very concerned,0.40989,924,2373,0.39010,0.42968
2013,66 and older,male,Somewhat concerned,0.46267,1147,2373,0.44261,0.48274
2013,66 and older,male,Not concerned at all,0.12744,302,2373,0.11402,0.14086
2013,66 and older,female,Very concerned,0.41606,1045,2514,0.39679,0.43533
2013,66 and older,female,Somewhat concerned,0.46588,1165,2514,0.44637,0.48538
2013,66 and older,female,Not concerned at all,0.11806,304,2514,0.10545,0.13068
2018,17-29 y.,male,Very concerned,0.25404,529,2090,0.23538,0.27271
2018,17-29 y.,male,Somewhat concerned,0.48358,1006,2090,0.46215,0.50501
2018,17-29 y.,male,Not concerned at all,0.26237,555,2090,0.24351,0.28124
2018,17-29 y.,female,Very concerned,0.34025,750,2156,0.32025,0.36025
2018,17-29 y.,female,Somewhat concerned,0.53254,1123,2156,0.51148,0.55361
2018,17-29 y.,female,Not concerned at all,0.12721,283,2156,0.11314,0.14127
2018,30-45 y.,male,Very concerned,0.29691,845,2796,0.27997,0.31385
2018,30-45 y.,male,Somewhat concerned,0.49176,1347,2796,0.47323,0.51029
2018,30-45 y.,male,Not concerned at all,0.21133,604,2796,0.19620,0.22647
2018,30-45 y.,female,Very concerned,0.37981,1528,3924,0.36463,0.39500
2018,30-45 y.,female,Somewhat concerned,0.49741,1935,3924,0.48176,0.51305
2018,30-45 y.,female,Not concerned at all,0.12278,461,3924,0.11251,0.13305
2018,46-65 y.,male,Very concerned,0.39130,1639,4449,0.37695,0.40564
2018,46-65 y.,male,Somewhat concerned,0.47560,2162,4449,0.46093,0.49028
2018,46-65 y.,male,Not concerned at all,0.13310,648,4449,0.12312,0.14308
2018,46-65 y.,female,Very concerned,0.47181,2284,5158,0.45818,0.48543
2018,46-65 y.,female,Somewhat concerned,0.44772,2376,5158,0.43415,0.46129
2018,46-65 y.,female,Not concerned at all,0.08048,498,5158,0.07305,0.08790
2018,66 and older,male,Very concerned,0.49543,1194,2435,0.47556,0.51529
2018,66 and older,male,Somewhat concerned,0.41562,1028,2435,0.39604,0.43520
2018,66 and older,male,Not concerned at all,0.08895,213,2435,0.07764,0.10026
2018,66 and older,female,Very concerned,0.54164,1358,2537,0.52224,0.56103
2018,66 and older,female,Somewhat concerned,0.37886,973,2537,0.35998,0.39774
2018,66 and older,female,Not concerned at all,0.07951,206,2537,0.06898,0.09003
