year,migback,pgisced97,plh0039,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2010,No migration background,Lower Secondary Level,Somewhat concerned,0.43839,537,1157,0.40979,0.46700
2010,No migration background,Lower Secondary Level,Not concerned at all,0.14725,185,1157,0.12682,0.16768
2010,No migration background,Upper Secondary Level,Very concerned,0.38738,2779,7458,0.37632,0.39843
2010,No migration background,Upper Secondary Level,Somewhat concerned,0.47350,3643,7458,0.46217,0.48483
2010,No migration background,Upper Secondary Level,Not concerned at all,0.13913,1036,7458,0.13127,0.14698
2010,No migration background,Post-secondary Non-tertiary Level,Very concerned,0.32196,220,754,0.28859,0.35533
2010,No migration background,Post-secondary Non-tertiary Level,Somewhat concerned,0.48696,408,754,0.45126,0.52266
2010,No migration background,Post-secondary Non-tertiary Level,Not concerned at all,0.19108,126,754,0.16300,0.21917
2010,No migration background,First Stage of Tertiary Education,Very concerned,0.36692,399,1133,0.33884,0.39500
2010,No migration background,First Stage of Tertiary Education,Somewhat concerned,0.49225,566,1133,0.46313,0.52138
2010,No migration background,First Stage of Tertiary Education,Not concerned at all,0.14083,168,1133,0.12056,0.16109
2010,No migration background,Second Stage of Tertiary Education,Very concerned,0.26866,975,3465,0.25390,0.28342
2010,No migration background,Second Stage of Tertiary Education,Somewhat concerned,0.53788,1899,3465,0.52128,0.55449
2010,No migration background,Second Stage of Tertiary Education,Not concerned at all,0.19346,591,3465,0.18030,0.20661
2010,Direct migration background,Primary Level,Somewhat concerned,0.47936,35,35,0.31143,0.64728
2010,Direct migration background,Lower Secondary Level,Very concerned,0.37870,122,326,0.32597,0.43144
2010,Direct migration background,Lower Secondary Level,Somewhat concerned,0.48566,156,326,0.43132,0.54000
2010,Direct migration background,Lower Secondary Level,Not concerned at all,0.13563,48,326,0.09841,0.17286
2010,Direct migration background,Upper Secondary Level,Very concerned,0.34597,205,535,0.30563,0.38632
2010,Direct migration background,Upper Secondary Level,Somewhat concerned,0.51990,269,535,0.47752,0.56227
2010,Direct migration background,Upper Secondary Level,Not concerned at all,0.13413,61,535,0.10522,0.16303
2010,Direct migration background,Post-secondary Non-tertiary Level,Very concerned,0.34930,49,129,0.26671,0.43189
2010,Direct migration background,Post-secondary Non-tertiary Level,Somewhat concerned,0.54802,80,129,0.46180,0.63424
2010,Direct migration background,First Stage of Tertiary Education,Somewhat concerned,0.52366,41,41,0.36888,0.67844
2010,Direct migration background,Second Stage of Tertiary Education,Very concerned,0.38206,96,271,0.32410,0.44002
2010,Direct migration background,Second Stage of Tertiary Education,Somewhat concerned,0.47484,131,271,0.41528,0.53441
2010,Direct migration background,Second Stage of Tertiary Education,Not concerned at all,0.14310,44,271,0.10133,0.18487
2010,Indirect migration background,No answer / don't know,Somewhat concerned,0.59737,35,35,0.43251,0.76222
2010,Indirect migration background,Lower Secondary Level,Very concerned,0.40835,43,104,0.31342,0.50328
2010,Indirect migration background,Lower Secondary Level,Somewhat concerned,0.47471,61,104,0.37827,0.57115
2010,Indirect migration background,Upper Secondary Level,Very concerned,0.26593,75,267,0.21283,0.31903
2010,Indirect migration background,Upper Secondary Level,Somewhat concerned,0.57199,157,267,0.51253,0.63146
2010,Indirect migration background,Upper Secondary Level,Not concerned at all,0.16207,35,267,0.11779,0.20636
2010,Indirect migration background,Second Stage of Tertiary Education,Somewhat concerned,0.40569,45,45,0.26060,0.55078
2011,No migration background,No answer / don't know,Very concerned,0.19985,48,206,0.14511,0.25459
2011,No migration background,No answer / don't know,Somewhat concerned,0.49796,108,206,0.42951,0.56640
2011,No migration background,No answer / don't know,Not concerned at all,0.30219,50,206,0.23933,0.36506
2011,No migration background,Pre-primary Level,Very concerned,0.22472,60,242,0.17202,0.27741
2011,No migration background,Pre-primary Level,Somewhat concerned,0.50192,125,242,0.43879,0.56504
2011,No migration background,Pre-primary Level,Not concerned at all,0.27337,57,242,0.21710,0.32964
2011,No migration background,Primary Level,Very concerned,0.42104,42,79,0.31147,0.53061
2011,No migration background,Primary Level,Somewhat concerned,0.34776,37,79,0.24207,0.45345
2011,No migration background,Lower Secondary Level,Very concerned,0.39241,559,1561,0.36818,0.41665
2011,No migration background,Lower Secondary Level,Somewhat concerned,0.45367,747,1561,0.42897,0.47838
2011,No migration background,Lower Secondary Level,Not concerned at all,0.15391,255,1561,0.13601,0.17182
2011,No migration background,Upper Secondary Level,Very concerned,0.38085,3453,9255,0.37095,0.39074
2011,No migration background,Upper Secondary Level,Somewhat concerned,0.47810,4452,9255,0.46792,0.48828
2011,No migration background,Upper Secondary Level,Not concerned at all,0.14106,1350,9255,0.13396,0.14815
2011,No migration background,Post-secondary Non-tertiary Level,Very concerned,0.29420,261,939,0.26503,0.32336
2011,No migration background,Post-secondary Non-tertiary Level,Somewhat concerned,0.57476,520,939,0.54312,0.60640
2011,No migration background,Post-secondary Non-tertiary Level,Not concerned at all,0.13104,158,939,0.10945,0.15264
2011,No migration background,First Stage of Tertiary Education,Very concerned,0.38580,474,1301,0.35934,0.41227
2011,No migration background,First Stage of Tertiary Education,Somewhat concerned,0.46536,636,1301,0.43825,0.49248
2011,No migration background,First Stage of Tertiary Education,Not concerned at all,0.14883,191,1301,0.12949,0.16818
2011,No migration background,Second Stage of Tertiary Education,Very concerned,0.23562,1041,4084,0.22260,0.24863
2011,No migration background,Second Stage of Tertiary Education,Somewhat concerned,0.56712,2310,4084,0.55192,0.58232
2011,No migration background,Second Stage of Tertiary Education,Not concerned at all,0.19726,733,4084,0.18506,0.20947
2011,Direct migration background,Primary Level,Very concerned,0.34325,34,75,0.23507,0.45143
2011,Direct migration background,Primary Level,Somewhat concerned,0.52224,41,75,0.40843,0.63605
2011,Direct migration background,Lower Secondary Level,Very concerned,0.36060,166,411,0.31412,0.40708
2011,Direct migration background,Lower Secondary Level,Somewhat concerned,0.51285,192,411,0.46447,0.56124
2011,Direct migration background,Lower Secondary Level,Not concerned at all,0.12655,53,411,0.09436,0.15873
2011,Direct migration background,Upper Secondary Level,Very concerned,0.36886,292,760,0.33453,0.40318
2011,Direct migration background,Upper Secondary Level,Somewhat concerned,0.50436,371,760,0.46879,0.53993
2011,Direct migration background,Upper Secondary Level,Not concerned at all,0.12678,97,760,0.10311,0.15045
2011,Direct migration background,Post-secondary Non-tertiary Level,Very concerned,0.36814,82,186,0.29864,0.43764
2011,Direct migration background,Post-secondary Non-tertiary Level,Somewhat concerned,0.54514,104,186,0.47338,0.61690
2011,Direct migration background,First Stage of Tertiary Education,Very concerned,0.39691,35,80,0.28902,0.50480
2011,Direct migration background,First Stage of Tertiary Education,Somewhat concerned,0.42676,45,80,0.31769,0.53582
2011,Direct migration background,Second Stage of Tertiary Education,Very concerned,0.29418,119,366,0.24743,0.34093
2011,Direct migration background,Second Stage of Tertiary Education,Somewhat concerned,0.52104,181,366,0.46979,0.57229
2011,Direct migration background,Second Stage of Tertiary Education,Not concerned at all,0.18478,66,366,0.14497,0.22460
2011,Indirect migration background,Pre-primary Level,Somewhat concerned,0.47541,32,32,0.29961,0.65121
2011,Indirect migration background,Lower Secondary Level,Very concerned,0.45491,55,112,0.36227,0.54755
2011,Indirect migration background,Lower Secondary Level,Somewhat concerned,0.35867,57,112,0.26945,0.44790
2011,Indirect migration background,Upper Secondary Level,Very concerned,0.27281,110,338,0.22526,0.32037
2011,Indirect migration background,Upper Secondary Level,Somewhat concerned,0.57260,181,338,0.51978,0.62542
2011,Indirect migration background,Upper Secondary Level,Not concerned at all,0.15459,47,338,0.11599,0.19319
2011,Indirect migration background,Second Stage of Tertiary Education,Somewhat concerned,0.52802,57,57,0.39726,0.65877
2012,No migration background,No answer / don't know,Very concerned,0.23326,46,204,0.17508,0.29143
2012,No migration background,No answer / don't know,Somewhat concerned,0.51965,107,204,0.45092,0.58838
2012,No migration background,No answer / don't know,Not concerned at all,0.24710,51,204,0.18776,0.30643
2012,No migration background,Pre-primary Level,Very concerned,0.25352,50,212,0.19482,0.31222
2012,No migration background,Pre-primary Level,Somewhat concerned,0.52889,117,212,0.46154,0.59624
2012,No migration background,Pre-primary Level,Not concerned at all,0.21759,45,212,0.16191,0.27326
2012,No migration background,Primary Level,Very concerned,0.39530,50,100,0.29899,0.49161
2012,No migration background,Primary Level,Somewhat concerned,0.43027,50,100,0.33274,0.52780
2012,No migration background,Lower Secondary Level,Very concerned,0.32608,509,1547,0.30272,0.34945
2012,No migration background,Lower Secondary Level,Somewhat concerned,0.49572,761,1547,0.47079,0.52064
2012,No migration background,Lower Secondary Level,Not concerned at all,0.17820,277,1547,0.15912,0.19728
2012,No migration background,Upper Secondary Level,Very concerned,0.34023,3159,9142,0.33051,0.34994
2012,No migration background,Upper Secondary Level,Somewhat concerned,0.50040,4541,9142,0.49015,0.51065
2012,No migration background,Upper Secondary Level,Not concerned at all,0.15937,1442,9142,0.15187,0.16688
2012,No migration background,Post-secondary Non-tertiary Level,Very concerned,0.24501,227,933,0.21740,0.27262
2012,No migration background,Post-secondary Non-tertiary Level,Somewhat concerned,0.54234,509,933,0.51035,0.57432
2012,No migration background,Post-secondary Non-tertiary Level,Not concerned at all,0.21265,197,933,0.18638,0.23893
2012,No migration background,First Stage of Tertiary Education,Very concerned,0.30514,429,1313,0.28022,0.33005
2012,No migration background,First Stage of Tertiary Education,Somewhat concerned,0.51865,678,1313,0.49161,0.54568
2012,No migration background,First Stage of Tertiary Education,Not concerned at all,0.17622,206,1313,0.15560,0.19683
2012,No migration background,Second Stage of Tertiary Education,Very concerned,0.21984,928,4126,0.20720,0.23248
2012,No migration background,Second Stage of Tertiary Education,Somewhat concerned,0.54833,2323,4126,0.53314,0.56352
2012,No migration background,Second Stage of Tertiary Education,Not concerned at all,0.23183,875,4126,0.21895,0.24471
2012,Direct migration background,Primary Level,Somewhat concerned,0.57115,46,46,0.42655,0.71575
2012,Direct migration background,Lower Secondary Level,Very concerned,0.32013,144,411,0.27497,0.36529
2012,Direct migration background,Lower Secondary Level,Somewhat concerned,0.54449,202,411,0.49628,0.59270
2012,Direct migration background,Lower Secondary Level,Not concerned at all,0.13538,65,411,0.10226,0.16850
2012,Direct migration background,Upper Secondary Level,Very concerned,0.40027,305,751,0.36520,0.43533
2012,Direct migration background,Upper Secondary Level,Somewhat concerned,0.47388,341,751,0.43814,0.50962
2012,Direct migration background,Upper Secondary Level,Not concerned at all,0.12585,105,751,0.10211,0.14959
2012,Direct migration background,Post-secondary Non-tertiary Level,Very concerned,0.39046,86,189,0.32072,0.46019
2012,Direct migration background,Post-secondary Non-tertiary Level,Somewhat concerned,0.47290,103,189,0.40154,0.54427
2012,Direct migration background,First Stage of Tertiary Education,Very concerned,0.43713,33,71,0.32093,0.55334
2012,Direct migration background,First Stage of Tertiary Education,Somewhat concerned,0.35478,38,71,0.24269,0.46686
2012,Direct migration background,Second Stage of Tertiary Education,Very concerned,0.32875,131,393,0.28225,0.37525
2012,Direct migration background,Second Stage of Tertiary Education,Somewhat concerned,0.43447,168,393,0.38540,0.48355
2012,Direct migration background,Second Stage of Tertiary Education,Not concerned at all,0.23678,94,393,0.19469,0.27886
2012,Indirect migration background,Pre-primary Level,Somewhat concerned,0.67862,32,32,0.51422,0.84302
2012,Indirect migration background,Lower Secondary Level,Very concerned,0.35519,45,98,0.25995,0.45043
2012,Indirect migration background,Lower Secondary Level,Somewhat concerned,0.45022,53,98,0.35121,0.54923
2012,Indirect migration background,Upper Secondary Level,Very concerned,0.23693,100,334,0.19126,0.28259
2012,Indirect migration background,Upper Secondary Level,Somewhat concerned,0.55362,179,334,0.50023,0.60701
2012,Indirect migration background,Upper Secondary Level,Not concerned at all,0.20945,55,334,0.16575,0.25316
2012,Indirect migration background,Second Stage of Tertiary Education,Somewhat concerned,0.52411,60,99,0.42523,0.62299
2012,Indirect migration background,Second Stage of Tertiary Education,Not concerned at all,0.35430,39,99,0.25960,0.44900
2013,No migration background,No answer / don't know,Very concerned,0.18829,41,194,0.13313,0.24344
2013,No migration background,No answer / don't know,Somewhat concerned,0.55182,106,194,0.48166,0.62198
2013,No migration background,No answer / don't know,Not concerned at all,0.25989,47,194,0.19802,0.32177
2013,No migration background,Pre-primary Level,Very concerned,0.23474,51,196,0.17525,0.29423
2013,No migration background,Pre-primary Level,Somewhat concerned,0.58312,104,196,0.51392,0.65233
2013,No migration background,Pre-primary Level,Not concerned at all,0.18213,41,196,0.12796,0.23631
2013,No migration background,Primary Level,Very concerned,0.28266,35,80,0.18336,0.38196
2013,No migration background,Primary Level,Somewhat concerned,0.46629,45,80,0.35628,0.57630
2013,No migration background,Lower Secondary Level,Very concerned,0.32929,452,1368,0.30438,0.35420
2013,No migration background,Lower Secondary Level,Somewhat concerned,0.47401,637,1368,0.44754,0.50048
2013,No migration background,Lower Secondary Level,Not concerned at all,0.19670,279,1368,0.17563,0.21777
2013,No migration background,Upper Secondary Level,Very concerned,0.34694,2890,8406,0.33676,0.35712
2013,No migration background,Upper Secondary Level,Somewhat concerned,0.48728,4082,8406,0.47659,0.49797
2013,No migration background,Upper Secondary Level,Not concerned at all,0.16578,1434,8406,0.15783,0.17373
2013,No migration background,Post-secondary Non-tertiary Level,Very concerned,0.25274,212,869,0.22383,0.28165
2013,No migration background,Post-secondary Non-tertiary Level,Somewhat concerned,0.56745,473,869,0.53449,0.60041
2013,No migration background,Post-secondary Non-tertiary Level,Not concerned at all,0.17982,184,869,0.15427,0.20536
2013,No migration background,First Stage of Tertiary Education,Very concerned,0.33055,396,1215,0.30409,0.35701
2013,No migration background,First Stage of Tertiary Education,Somewhat concerned,0.50563,637,1215,0.47750,0.53375
2013,No migration background,First Stage of Tertiary Education,Not concerned at all,0.16382,182,1215,0.14300,0.18464
2013,No migration background,Second Stage of Tertiary Education,Very concerned,0.23773,918,3975,0.22449,0.25096
2013,No migration background,Second Stage of Tertiary Education,Somewhat concerned,0.54248,2226,3975,0.52699,0.55796
2013,No migration background,Second Stage of Tertiary Education,Not concerned at all,0.21980,831,3975,0.20692,0.23267
2013,Direct migration background,Lower Secondary Level,Very concerned,0.33216,117,342,0.28217,0.38215
2013,Direct migration background,Lower Secondary Level,Somewhat concerned,0.47885,163,342,0.42583,0.53188
2013,Direct migration background,Lower Secondary Level,Not concerned at all,0.18898,62,342,0.14743,0.23054
2013,Direct migration background,Upper Secondary Level,Very concerned,0.37439,258,654,0.33727,0.41151
2013,Direct migration background,Upper Secondary Level,Somewhat concerned,0.45822,286,654,0.42001,0.49644
2013,Direct migration background,Upper Secondary Level,Not concerned at all,0.16738,110,654,0.13875,0.19602
2013,Direct migration background,Post-secondary Non-tertiary Level,Very concerned,0.33845,73,161,0.26513,0.41178
2013,Direct migration background,Post-secondary Non-tertiary Level,Somewhat concerned,0.50684,88,161,0.42937,0.58431
2013,Direct migration background,First Stage of Tertiary Education,Somewhat concerned,0.39028,34,34,0.22384,0.55672
2013,Direct migration background,Second Stage of Tertiary Education,Very concerned,0.22338,98,364,0.18053,0.26623
2013,Direct migration background,Second Stage of Tertiary Education,Somewhat concerned,0.52062,175,364,0.46922,0.57201
2013,Direct migration background,Second Stage of Tertiary Education,Not concerned at all,0.25601,91,364,0.21111,0.30090
2013,Indirect migration background,Lower Secondary Level,Very concerned,0.32904,42,91,0.23197,0.42612
2013,Indirect migration background,Lower Secondary Level,Somewhat concerned,0.37186,49,91,0.27201,0.47171
2013,Indirect migration background,Upper Secondary Level,Very concerned,0.28457,95,298,0.23325,0.33589
2013,Indirect migration background,Upper Secondary Level,Somewhat concerned,0.56624,154,298,0.50988,0.62261
2013,Indirect migration background,Upper Secondary Level,Not concerned at all,0.14919,49,298,0.10867,0.18971
2013,Indirect migration background,Second Stage of Tertiary Education,Somewhat concerned,0.52074,61,93,0.41865,0.62282
2013,Indirect migration background,Second Stage of Tertiary Education,Not concerned at all,0.39096,32,93,0.29124,0.49067
2018,No migration background,No answer / don't know,Very concerned,0.31022,117,389,0.26419,0.35625
2018,No migration background,No answer / don't know,Somewhat concerned,0.52891,191,389,0.47924,0.57858
2018,No migration background,No answer / don't know,Not concerned at all,0.16087,81,389,0.12431,0.19743
2018,No migration background,Pre-primary Level,Very concerned,0.32784,56,218,0.26538,0.39030
2018,No migration background,Pre-primary Level,Somewhat concerned,0.42715,113,218,0.36133,0.49297
2018,No migration background,Pre-primary Level,Not concerned at all,0.24501,49,218,0.18779,0.30224
2018,No migration background,Primary Level,Very concerned,0.49737,78,168,0.42154,0.57320
2018,No migration background,Primary Level,Somewhat concerned,0.31470,57,168,0.24426,0.38513
2018,No migration background,Primary Level,Not concerned at all,0.18793,33,168,0.12868,0.24718
2018,No migration background,Lower Secondary Level,Very concerned,0.45293,708,1656,0.42895,0.47691
2018,No migration background,Lower Secondary Level,Somewhat concerned,0.42590,714,1656,0.40208,0.44972
2018,No migration background,Lower Secondary Level,Not concerned at all,0.12117,234,1656,0.10545,0.13689
2018,No migration background,Upper Secondary Level,Very concerned,0.47810,4270,9305,0.46795,0.48825
2018,No migration background,Upper Secondary Level,Somewhat concerned,0.41997,4034,9305,0.40995,0.43000
2018,No migration background,Upper Secondary Level,Not concerned at all,0.10192,1001,9305,0.09577,0.10807
2018,No migration background,Post-secondary Non-tertiary Level,Very concerned,0.31667,439,1403,0.29232,0.34102
2018,No migration background,Post-secondary Non-tertiary Level,Somewhat concerned,0.53923,756,1403,0.51314,0.56533
2018,No migration background,Post-secondary Non-tertiary Level,Not concerned at all,0.14409,208,1403,0.12571,0.16248
2018,No migration background,First Stage of Tertiary Education,Very concerned,0.46280,564,1305,0.43574,0.48986
2018,No migration background,First Stage of Tertiary Education,Somewhat concerned,0.43534,608,1305,0.40842,0.46225
2018,No migration background,First Stage of Tertiary Education,Not concerned at all,0.10187,133,1305,0.08545,0.11828
2018,No migration background,Second Stage of Tertiary Education,Very concerned,0.26981,1307,4904,0.25738,0.28223
2018,No migration background,Second Stage of Tertiary Education,Somewhat concerned,0.55714,2775,4904,0.54324,0.57105
2018,No migration background,Second Stage of Tertiary Education,Not concerned at all,0.17305,822,4904,0.16246,0.18364
2018,Direct migration background,No answer / don't know,Very concerned,0.40729,54,106,0.31331,0.50127
2018,Direct migration background,No answer / don't know,Somewhat concerned,0.47428,52,106,0.37877,0.56979
2018,Direct migration background,Primary Level,Very concerned,0.59424,136,276,0.53621,0.65228
2018,Direct migration background,Primary Level,Somewhat concerned,0.28481,101,276,0.23147,0.33815
2018,Direct migration background,Primary Level,Not concerned at all,0.12095,39,276,0.08241,0.15949
2018,Direct migration background,Lower Secondary Level,Very concerned,0.46259,354,746,0.42679,0.49840
2018,Direct migration background,Lower Secondary Level,Somewhat concerned,0.43896,294,746,0.40332,0.47459
2018,Direct migration background,Lower Secondary Level,Not concerned at all,0.09845,98,746,0.07706,0.11985
2018,Direct migration background,Upper Secondary Level,Very concerned,0.44936,701,1519,0.42434,0.47439
2018,Direct migration background,Upper Secondary Level,Somewhat concerned,0.43012,622,1519,0.40522,0.45503
2018,Direct migration background,Upper Secondary Level,Not concerned at all,0.12051,196,1519,0.10414,0.13689
