year,age_gr,plh0039,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2011,46-65 y.,Not concerned at all,0.13054,1071,7699,0.12302,0.13807
2011,66 and older,Very concerned,0.42896,2105,5001,0.41524,0.44267
2011,66 and older,Somewhat concerned,0.45769,2330,5001,0.44388,0.47150
2011,66 and older,Not concerned at all,0.11335,566,5001,0.10456,0.12214
2012,17-29 y.,Very concerned,0.18717,571,2863,0.17288,0.20146
2012,17-29 y.,Somewhat concerned,0.54676,1511,2863,0.52852,0.56499
2012,17-29 y.,Not concerned at all,0.26607,781,2863,0.24988,0.28226
2012,30-45 y.,Very concerned,0.25145,1191,4571,0.23887,0.26403
2012,30-45 y.,Somewhat concerned,0.52449,2405,4571,0.51001,0.53897
2012,30-45 y.,Not concerned at all,0.22406,975,4571,0.21197,0.23615
2012,46-65 y.,Very concerned,0.32308,2484,7801,0.31270,0.33345
2012,46-65 y.,Somewhat concerned,0.51214,4036,7801,0.50105,0.52323
2012,46-65 y.,Not concerned at all,0.16479,1281,7801,0.15655,0.17302
2012,66 and older,Very concerned,0.40964,2088,5129,0.39618,0.42310
2012,66 and older,Somewhat concerned,0.47409,2454,5129,0.46042,0.48776
2012,66 and older,Not concerned at all,0.11627,587,5129,0.10750,0.12505
2013,17-29 y.,Very concerned,0.20509,528,2523,0.18934,0.22085
2013,17-29 y.,Somewhat concerned,0.50596,1271,2523,0.48644,0.52547
2013,17-29 y.,Not concerned at all,0.28895,724,2523,0.27126,0.30664
2013,30-45 y.,Very concerned,0.22762,1023,4054,0.21471,0.24053
2013,30-45 y.,Somewhat concerned,0.52908,2112,4054,0.51372,0.54445
2013,30-45 y.,Not concerned at all,0.24329,919,4054,0.23008,0.25650
2013,46-65 y.,Very concerned,0.32006,2283,7291,0.30935,0.33077
2013,46-65 y.,Somewhat concerned,0.51484,3744,7291,0.50337,0.52632
2013,46-65 y.,Not concerned at all,0.16510,1264,7291,0.15657,0.17362
2013,66 and older,Very concerned,0.41333,1969,4887,0.39953,0.42714
2013,66 and older,Somewhat concerned,0.46446,2312,4887,0.45048,0.47844
2013,66 and older,Not concerned at all,0.12221,606,4887,0.11302,0.13139
2018,17-29 y.,Very concerned,0.29536,1279,4246,0.28163,0.30908
2018,17-29 y.,Somewhat concerned,0.50705,2129,4246,0.49201,0.52209
2018,17-29 y.,Not concerned at all,0.19760,838,4246,0.18562,0.20958
2018,30-45 y.,Very concerned,0.33816,2373,6720,0.32685,0.34948
2018,30-45 y.,Somewhat concerned,0.49457,3282,6720,0.48262,0.50653
2018,30-45 y.,Not concerned at all,0.16727,1065,6720,0.15834,0.17619
2018,46-65 y.,Very concerned,0.43167,3923,9607,0.42176,0.44158
2018,46-65 y.,Somewhat concerned,0.46162,4538,9607,0.45165,0.47159
2018,46-65 y.,Not concerned at all,0.10671,1146,9607,0.10054,0.11288
2018,66 and older,Very concerned,0.52098,2552,4972,0.50709,0.53487
2018,66 and older,Somewhat concerned,0.39529,2001,4972,0.38170,0.40888
2018,66 and older,Not concerned at all,0.08373,419,4972,0.07603,0.09143
