year,bula_h,pgisced97,plh0039,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2008,North Rhine-Westphalia,Upper Secondary Level,Very concerned,0.41733,793,1894,0.39511,0.43954
2008,North Rhine-Westphalia,Upper Secondary Level,Somewhat concerned,0.48969,937,1894,0.46717,0.51221
2008,North Rhine-Westphalia,Upper Secondary Level,Not concerned at all,0.09298,164,1894,0.07990,0.10606
2008,North Rhine-Westphalia,Post-secondary Non-tertiary Level,Very concerned,0.34289,104,297,0.28881,0.39697
2008,North Rhine-Westphalia,Post-secondary Non-tertiary Level,Somewhat concerned,0.51619,152,297,0.45926,0.57312
2008,North Rhine-Westphalia,Post-secondary Non-tertiary Level,Not concerned at all,0.14092,41,297,0.10129,0.18056
2008,North Rhine-Westphalia,First Stage of Tertiary Education,Very concerned,0.35048,102,247,0.29086,0.41010
2008,North Rhine-Westphalia,First Stage of Tertiary Education,Somewhat concerned,0.53234,145,247,0.46998,0.59469
2008,North Rhine-Westphalia,Second Stage of Tertiary Education,Very concerned,0.28470,245,780,0.25301,0.31639
2008,North Rhine-Westphalia,Second Stage of Tertiary Education,Somewhat concerned,0.55211,416,780,0.51719,0.58703
2008,North Rhine-Westphalia,Second Stage of Tertiary Education,Not concerned at all,0.16319,119,780,0.13724,0.18914
2008,Hesse,Lower Secondary Level,Very concerned,0.40192,52,104,0.30723,0.49660
2008,Hesse,Lower Secondary Level,Somewhat concerned,0.40329,52,104,0.30855,0.49802
2008,Hesse,Upper Secondary Level,Very concerned,0.38908,254,619,0.35064,0.42752
2008,Hesse,Upper Secondary Level,Somewhat concerned,0.50709,305,619,0.46767,0.54651
2008,Hesse,Upper Secondary Level,Not concerned at all,0.10383,60,619,0.07978,0.12788
2008,Hesse,Post-secondary Non-tertiary Level,Very concerned,0.31549,31,86,0.21669,0.41428
2008,Hesse,Post-secondary Non-tertiary Level,Somewhat concerned,0.58272,55,86,0.47789,0.68756
2008,Hesse,First Stage of Tertiary Education,Very concerned,0.36131,34,72,0.24957,0.47305
2008,Hesse,First Stage of Tertiary Education,Somewhat concerned,0.57053,38,72,0.45539,0.68567
2008,Hesse,Second Stage of Tertiary Education,Very concerned,0.18843,67,325,0.14585,0.23101
2008,Hesse,Second Stage of Tertiary Education,Somewhat concerned,0.63468,197,325,0.58224,0.68711
2008,Hesse,Second Stage of Tertiary Education,Not concerned at all,0.17689,61,325,0.13534,0.21844
2008,"Rhineland-Palatinate, Saarland",Lower Secondary Level,Very concerned,0.35786,61,150,0.28089,0.43483
2008,"Rhineland-Palatinate, Saarland",Lower Secondary Level,Somewhat concerned,0.51026,89,150,0.42999,0.59053
2008,"Rhineland-Palatinate, Saarland",Upper Secondary Level,Very concerned,0.40886,232,560,0.36811,0.44962
2008,"Rhineland-Palatinate, Saarland",Upper Secondary Level,Somewhat concerned,0.46934,266,560,0.42797,0.51071
2008,"Rhineland-Palatinate, Saarland",Upper Secondary Level,Not concerned at all,0.12180,62,560,0.09469,0.14891
2008,"Rhineland-Palatinate, Saarland",Post-secondary Non-tertiary Level,Somewhat concerned,0.65392,31,31,0.48369,0.82416
2008,"Rhineland-Palatinate, Saarland",First Stage of Tertiary Education,Very concerned,0.36697,32,75,0.25716,0.47679
2008,"Rhineland-Palatinate, Saarland",First Stage of Tertiary Education,Somewhat concerned,0.44424,43,75,0.33103,0.55746
2008,"Rhineland-Palatinate, Saarland",Second Stage of Tertiary Education,Very concerned,0.29751,55,156,0.22553,0.36948
2008,"Rhineland-Palatinate, Saarland",Second Stage of Tertiary Education,Somewhat concerned,0.56755,101,156,0.48955,0.64554
2008,Baden-Wuerttemberg,No answer / don't know,Somewhat concerned,0.43693,31,31,0.25943,0.61442
2008,Baden-Wuerttemberg,Pre-primary Level,Somewhat concerned,0.50208,32,32,0.32607,0.67809
2008,Baden-Wuerttemberg,Lower Secondary Level,Very concerned,0.33796,98,303,0.28461,0.39131
2008,Baden-Wuerttemberg,Lower Secondary Level,Somewhat concerned,0.51830,154,303,0.46194,0.57465
2008,Baden-Wuerttemberg,Lower Secondary Level,Not concerned at all,0.14374,51,303,0.10417,0.18331
2008,Baden-Wuerttemberg,Upper Secondary Level,Very concerned,0.36670,391,1135,0.33865,0.39475
2008,Baden-Wuerttemberg,Upper Secondary Level,Somewhat concerned,0.50802,587,1135,0.47893,0.53712
2008,Baden-Wuerttemberg,Upper Secondary Level,Not concerned at all,0.12528,157,1135,0.10601,0.14455
2008,Baden-Wuerttemberg,Post-secondary Non-tertiary Level,Very concerned,0.30876,42,118,0.22505,0.39247
2008,Baden-Wuerttemberg,Post-secondary Non-tertiary Level,Somewhat concerned,0.59777,76,118,0.50892,0.68663
2008,Baden-Wuerttemberg,First Stage of Tertiary Education,Very concerned,0.38353,52,152,0.30597,0.46109
2008,Baden-Wuerttemberg,First Stage of Tertiary Education,Somewhat concerned,0.52817,100,152,0.44854,0.60779
2008,Baden-Wuerttemberg,Second Stage of Tertiary Education,Very concerned,0.25746,132,455,0.21724,0.29768
2008,Baden-Wuerttemberg,Second Stage of Tertiary Education,Somewhat concerned,0.53028,255,455,0.48437,0.57619
2008,Baden-Wuerttemberg,Second Stage of Tertiary Education,Not concerned at all,0.21226,68,455,0.17464,0.24987
2008,Bavaria,Lower Secondary Level,Very concerned,0.43798,129,274,0.37913,0.49684
2008,Bavaria,Lower Secondary Level,Somewhat concerned,0.46909,145,274,0.40989,0.52829
2008,Bavaria,Upper Secondary Level,Very concerned,0.40451,548,1439,0.37914,0.42987
2008,Bavaria,Upper Secondary Level,Somewhat concerned,0.46595,713,1439,0.44016,0.49173
2008,Bavaria,Upper Secondary Level,Not concerned at all,0.12955,178,1439,0.11219,0.14690
2008,Bavaria,Post-secondary Non-tertiary Level,Very concerned,0.29088,37,112,0.20639,0.37537
2008,Bavaria,Post-secondary Non-tertiary Level,Somewhat concerned,0.55505,75,112,0.46260,0.64751
2008,Bavaria,First Stage of Tertiary Education,Very concerned,0.37476,68,184,0.30462,0.44489
2008,Bavaria,First Stage of Tertiary Education,Somewhat concerned,0.49212,116,184,0.41969,0.56456
2008,Bavaria,Second Stage of Tertiary Education,Very concerned,0.26727,152,555,0.23042,0.30412
2008,Bavaria,Second Stage of Tertiary Education,Somewhat concerned,0.54011,309,555,0.49861,0.58161
2008,Bavaria,Second Stage of Tertiary Education,Not concerned at all,0.19262,94,555,0.15978,0.22546
2008,Berlin,Upper Secondary Level,Very concerned,0.42750,118,285,0.36996,0.48504
2008,Berlin,Upper Secondary Level,Somewhat concerned,0.45228,126,285,0.39439,0.51017
2008,Berlin,Upper Secondary Level,Not concerned at all,0.12022,41,285,0.08239,0.15804
2008,Berlin,Second Stage of Tertiary Education,Very concerned,0.42383,103,258,0.36341,0.48425
2008,Berlin,Second Stage of Tertiary Education,Somewhat concerned,0.42633,122,258,0.36587,0.48679
2008,Berlin,Second Stage of Tertiary Education,Not concerned at all,0.14984,33,258,0.10620,0.19348
2008,Brandenburg,Upper Secondary Level,Very concerned,0.24202,123,402,0.20010,0.28394
2008,Brandenburg,Upper Secondary Level,Somewhat concerned,0.58434,214,402,0.53611,0.63258
2008,Brandenburg,Upper Secondary Level,Not concerned at all,0.17364,65,402,0.13656,0.21071
2008,Brandenburg,Second Stage of Tertiary Education,Very concerned,0.36646,85,238,0.30512,0.42781
2008,Brandenburg,Second Stage of Tertiary Education,Somewhat concerned,0.45227,115,238,0.38890,0.51564
2008,Brandenburg,Second Stage of Tertiary Education,Not concerned at all,0.18127,38,238,0.13222,0.23031
2008,Mecklenburg-Western Pomerania,Upper Secondary Level,Very concerned,0.41684,96,210,0.35000,0.48369
2008,Mecklenburg-Western Pomerania,Upper Secondary Level,Somewhat concerned,0.46117,114,210,0.39358,0.52875
2008,Mecklenburg-Western Pomerania,Second Stage of Tertiary Education,Very concerned,0.39431,47,126,0.30864,0.47999
2008,Mecklenburg-Western Pomerania,Second Stage of Tertiary Education,Somewhat concerned,0.51697,79,126,0.42936,0.60457
2008,Saxony,Upper Secondary Level,Very concerned,0.29364,231,770,0.26145,0.32583
2008,Saxony,Upper Secondary Level,Somewhat concerned,0.50398,386,770,0.46864,0.53932
2008,Saxony,Upper Secondary Level,Not concerned at all,0.20238,153,770,0.17398,0.23077
2008,Saxony,Post-secondary Non-tertiary Level,Somewhat concerned,0.54113,35,35,0.37363,0.70863
2008,Saxony,First Stage of Tertiary Education,Very concerned,0.40910,52,101,0.31273,0.50546
2008,Saxony,First Stage of Tertiary Education,Somewhat concerned,0.45694,49,101,0.35931,0.55458
2008,Saxony,Second Stage of Tertiary Education,Very concerned,0.27216,97,358,0.22599,0.31832
2008,Saxony,Second Stage of Tertiary Education,Somewhat concerned,0.49169,190,358,0.43983,0.54355
2008,Saxony,Second Stage of Tertiary Education,Not concerned at all,0.23615,71,358,0.19210,0.28021
2008,Saxony-Anhalt,Upper Secondary Level,Very concerned,0.40349,154,417,0.35635,0.45064
2008,Saxony-Anhalt,Upper Secondary Level,Somewhat concerned,0.45166,194,417,0.40383,0.49948
2008,Saxony-Anhalt,Upper Secondary Level,Not concerned at all,0.14485,69,417,0.11103,0.17867
2008,Saxony-Anhalt,First Stage of Tertiary Education,Somewhat concerned,0.41806,33,33,0.24716,0.58896
2008,Saxony-Anhalt,Second Stage of Tertiary Education,Very concerned,0.34786,71,175,0.27709,0.41863
2008,Saxony-Anhalt,Second Stage of Tertiary Education,Somewhat concerned,0.53821,104,175,0.46413,0.61228
2008,Thuringa,Lower Secondary Level,Somewhat concerned,0.48967,36,36,0.32405,0.65528
2008,Thuringa,Upper Secondary Level,Very concerned,0.37175,201,519,0.33013,0.41337
2008,Thuringa,Upper Secondary Level,Somewhat concerned,0.48000,250,519,0.43698,0.52302
2008,Thuringa,Upper Secondary Level,Not concerned at all,0.14825,68,519,0.11765,0.17885
2008,Thuringa,First Stage of Tertiary Education,Somewhat concerned,0.48205,32,32,0.30615,0.65794
2008,Thuringa,Second Stage of Tertiary Education,Very concerned,0.25402,48,182,0.19060,0.31744
2008,Thuringa,Second Stage of Tertiary Education,Somewhat concerned,0.52767,102,182,0.45494,0.60041
2008,Thuringa,Second Stage of Tertiary Education,Not concerned at all,0.21831,32,182,0.15812,0.27849
2009,Schleswig-Holstein,Upper Secondary Level,Very concerned,0.36219,84,276,0.30538,0.41899
2009,Schleswig-Holstein,Upper Secondary Level,Somewhat concerned,0.49089,135,276,0.43180,0.54997
2009,Schleswig-Holstein,Upper Secondary Level,Not concerned at all,0.14692,57,276,0.10508,0.18877
2009,Schleswig-Holstein,Second Stage of Tertiary Education,Somewhat concerned,0.65613,44,44,0.51415,0.79810
2009,Hamburg,Upper Secondary Level,Very concerned,0.30032,35,97,0.20862,0.39201
2009,Hamburg,Upper Secondary Level,Somewhat concerned,0.51819,62,97,0.41823,0.61814
2009,Hamburg,Second Stage of Tertiary Education,Somewhat concerned,0.52253,47,47,0.37819,0.66688
2009,Lower Saxony,Lower Secondary Level,Very concerned,0.43382,79,162,0.35726,0.51037
2009,Lower Saxony,Lower Secondary Level,Somewhat concerned,0.39231,83,162,0.31688,0.46773
2009,Lower Saxony,Upper Secondary Level,Very concerned,0.40849,358,863,0.37568,0.44131
2009,Lower Saxony,Upper Secondary Level,Somewhat concerned,0.47241,403,863,0.43908,0.50574
2009,Lower Saxony,Upper Secondary Level,Not concerned at all,0.11910,102,863,0.09747,0.14072
2009,Lower Saxony,Post-secondary Non-tertiary Level,Very concerned,0.43646,33,89,0.33284,0.54008
2009,Lower Saxony,Post-secondary Non-tertiary Level,Somewhat concerned,0.49569,56,89,0.39123,0.60016
2009,Lower Saxony,First Stage of Tertiary Education,Very concerned,0.37561,32,86,0.27266,0.47856
2009,Lower Saxony,First Stage of Tertiary Education,Somewhat concerned,0.43697,54,86,0.33152,0.54242
2009,Lower Saxony,Second Stage of Tertiary Education,Very concerned,0.25438,74,306,0.20550,0.30325
2009,Lower Saxony,Second Stage of Tertiary Education,Somewhat concerned,0.57361,183,306,0.51810,0.62911
2009,Lower Saxony,Second Stage of Tertiary Education,Not concerned at all,0.17201,49,306,0.12966,0.21437
2009,North Rhine-Westphalia,No answer / don't know,Somewhat concerned,0.55248,41,41,0.39838,0.70658
2009,North Rhine-Westphalia,Pre-primary Level,Somewhat concerned,0.53167,42,42,0.37892,0.68441
2009,North Rhine-Westphalia,Lower Secondary Level,Very concerned,0.37912,166,407,0.33192,0.42631
2009,North Rhine-Westphalia,Lower Secondary Level,Somewhat concerned,0.43432,174,407,0.38610,0.48253
2009,North Rhine-Westphalia,Lower Secondary Level,Not concerned at all,0.18657,67,407,0.14867,0.22446
2009,North Rhine-Westphalia,Upper Secondary Level,Very concerned,0.40741,717,1739,0.38431,0.43051
2009,North Rhine-Westphalia,Upper Secondary Level,Somewhat concerned,0.48331,840,1739,0.45982,0.50681
2009,North Rhine-Westphalia,Upper Secondary Level,Not concerned at all,0.10927,182,1739,0.09461,0.12394
2009,North Rhine-Westphalia,Post-secondary Non-tertiary Level,Very concerned,0.34312,85,245,0.28355,0.40269
2009,North Rhine-Westphalia,Post-secondary Non-tertiary Level,Somewhat concerned,0.55378,160,245,0.49141,0.61616
2009,North Rhine-Westphalia,First Stage of Tertiary Education,Very concerned,0.39923,98,227,0.33538,0.46308
2009,North Rhine-Westphalia,First Stage of Tertiary Education,Somewhat concerned,0.48130,129,227,0.41616,0.54644
2009,North Rhine-Westphalia,Second Stage of Tertiary Education,Very concerned,0.27034,210,741,0.23834,0.30234
2009,North Rhine-Westphalia,Second Stage of Tertiary Education,Somewhat concerned,0.56142,412,741,0.52567,0.59717
2009,North Rhine-Westphalia,Second Stage of Tertiary Education,Not concerned at all,0.16824,119,741,0.14128,0.19519
2009,Hesse,Lower Secondary Level,Very concerned,0.34144,42,99,0.24756,0.43533
2009,Hesse,Lower Secondary Level,Somewhat concerned,0.51216,57,99,0.41320,0.61113
2009,Hesse,Upper Secondary Level,Very concerned,0.41828,231,571,0.37779,0.45878
2009,Hesse,Upper Secondary Level,Somewhat concerned,0.46162,280,571,0.42069,0.50255
2009,Hesse,Upper Secondary Level,Not concerned at all,0.12010,60,571,0.09341,0.14679
2009,Hesse,Post-secondary Non-tertiary Level,Very concerned,0.31746,35,78,0.21348,0.42143
2009,Hesse,Post-secondary Non-tertiary Level,Somewhat concerned,0.58438,43,78,0.47430,0.69446
2009,Hesse,First Stage of Tertiary Education,Somewhat concerned,0.39628,33,33,0.22681,0.56576
2009,Hesse,Second Stage of Tertiary Education,Very concerned,0.19988,67,316,0.15572,0.24405
2009,Hesse,Second Stage of Tertiary Education,Somewhat concerned,0.62872,192,316,0.57537,0.68208
2009,Hesse,Second Stage of Tertiary Education,Not concerned at all,0.17139,57,316,0.12977,0.21301
2009,"Rhineland-Palatinate, Saarland",Lower Secondary Level,Very concerned,0.32963,51,139,0.25120,0.40806
2009,"Rhineland-Palatinate, Saarland",Lower Secondary Level,Somewhat concerned,0.51254,88,139,0.42915,0.59594
2009,"Rhineland-Palatinate, Saarland",Upper Secondary Level,Very concerned,0.41169,201,515,0.36914,0.45424
2009,"Rhineland-Palatinate, Saarland",Upper Secondary Level,Somewhat concerned,0.48994,260,515,0.44673,0.53316
2009,"Rhineland-Palatinate, Saarland",Upper Secondary Level,Not concerned at all,0.09837,54,515,0.07262,0.12411
2009,"Rhineland-Palatinate, Saarland",First Stage of Tertiary Education,Somewhat concerned,0.61793,46,46,0.47596,0.75990
2009,"Rhineland-Palatinate, Saarland",Second Stage of Tertiary Education,Very concerned,0.29820,43,164,0.22797,0.36843
2009,"Rhineland-Palatinate, Saarland",Second Stage of Tertiary Education,Somewhat concerned,0.54858,90,164,0.47218,0.62497
2009,"Rhineland-Palatinate, Saarland",Second Stage of Tertiary Education,Not concerned at all,0.15322,31,164,0.09792,0.20852
2009,Baden-Wuerttemberg,Lower Secondary Level,Very concerned,0.40229,101,273,0.34402,0.46057
2009,Baden-Wuerttemberg,Lower Secondary Level,Somewhat concerned,0.48671,131,273,0.42731,0.54611
2009,Baden-Wuerttemberg,Lower Secondary Level,Not concerned at all,0.11100,41,273,0.07367,0.14833
2009,Baden-Wuerttemberg,Upper Secondary Level,Very concerned,0.36027,345,1001,0.33052,0.39003
2009,Baden-Wuerttemberg,Upper Secondary Level,Somewhat concerned,0.51697,512,1001,0.48600,0.54795
2009,Baden-Wuerttemberg,Upper Secondary Level,Not concerned at all,0.12275,144,1001,0.10241,0.14309
2009,Baden-Wuerttemberg,Post-secondary Non-tertiary Level,Very concerned,0.34334,33,104,0.25164,0.43504
2009,Baden-Wuerttemberg,Post-secondary Non-tertiary Level,Somewhat concerned,0.57739,71,104,0.48199,0.67279
2009,Baden-Wuerttemberg,First Stage of Tertiary Education,Very concerned,0.39424,44,127,0.30891,0.47957
2009,Baden-Wuerttemberg,First Stage of Tertiary Education,Somewhat concerned,0.50145,83,127,0.41415,0.58876
2009,Baden-Wuerttemberg,Second Stage of Tertiary Education,Very concerned,0.30920,120,442,0.26607,0.35234
2009,Baden-Wuerttemberg,Second Stage of Tertiary Education,Somewhat concerned,0.54464,259,442,0.49816,0.59112
2009,Baden-Wuerttemberg,Second Stage of Tertiary Education,Not concerned at all,0.14616,63,442,0.11318,0.17913
2009,Bavaria,Lower Secondary Level,Very concerned,0.38754,97,239,0.32564,0.44943
2009,Bavaria,Lower Secondary Level,Somewhat concerned,0.50692,142,239,0.44340,0.57044
2009,Bavaria,Upper Secondary Level,Very concerned,0.32895,453,1361,0.30398,0.35392
2009,Bavaria,Upper Secondary Level,Somewhat concerned,0.55007,740,1361,0.52363,0.57651
2009,Bavaria,Upper Secondary Level,Not concerned at all,0.12099,168,1361,0.10365,0.13832
2009,Bavaria,Post-secondary Non-tertiary Level,Very concerned,0.28980,36,106,0.20303,0.37658
2009,Bavaria,Post-secondary Non-tertiary Level,Somewhat concerned,0.52347,70,106,0.42794,0.61900
2009,Bavaria,First Stage of Tertiary Education,Very concerned,0.29037,65,177,0.22331,0.35744
2009,Bavaria,First Stage of Tertiary Education,Somewhat concerned,0.58598,112,177,0.51321,0.65875
2009,Bavaria,Second Stage of Tertiary Education,Very concerned,0.23820,116,528,0.20183,0.27457
2009,Bavaria,Second Stage of Tertiary Education,Somewhat concerned,0.52607,301,528,0.48344,0.56870
2009,Bavaria,Second Stage of Tertiary Education,Not concerned at all,0.23573,111,528,0.19949,0.27197
2009,Berlin,Upper Secondary Level,Very concerned,0.45837,118,268,0.39861,0.51814
2009,Berlin,Upper Secondary Level,Somewhat concerned,0.42869,116,268,0.36933,0.48805
2009,Berlin,Upper Secondary Level,Not concerned at all,0.11294,34,268,0.07497,0.15090
2009,Berlin,Second Stage of Tertiary Education,Very concerned,0.29695,75,246,0.23974,0.35417
2009,Berlin,Second Stage of Tertiary Education,Somewhat concerned,0.55869,134,246,0.49651,0.62086
2009,Berlin,Second Stage of Tertiary Education,Not concerned at all,0.14436,37,246,0.10035,0.18837
2009,Brandenburg,Upper Secondary Level,Very concerned,0.30948,121,383,0.26312,0.35584
2009,Brandenburg,Upper Secondary Level,Somewhat concerned,0.50088,200,383,0.45073,0.55102
2009,Brandenburg,Upper Secondary Level,Not concerned at all,0.18964,62,383,0.15033,0.22895
2009,Brandenburg,Second Stage of Tertiary Education,Very concerned,0.32468,77,237,0.26493,0.38442
2009,Brandenburg,Second Stage of Tertiary Education,Somewhat concerned,0.54025,127,237,0.47666,0.60384
2009,Brandenburg,Second Stage of Tertiary Education,Not concerned at all,0.13507,33,237,0.09146,0.17868
2009,Mecklenburg-Western Pomerania,Upper Secondary Level,Very concerned,0.42115,92,213,0.35468,0.48761
2009,Mecklenburg-Western Pomerania,Upper Secondary Level,Somewhat concerned,0.51001,121,213,0.44272,0.57730
2009,Mecklenburg-Western Pomerania,Second Stage of Tertiary Education,Very concerned,0.40146,45,121,0.31375,0.48916
2009,Mecklenburg-Western Pomerania,Second Stage of Tertiary Education,Somewhat concerned,0.47471,76,121,0.38537,0.56406
2009,Saxony,Lower Secondary Level,Somewhat concerned,0.39721,33,33,0.22767,0.56675
2009,Saxony,Upper Secondary Level,Very concerned,0.32674,217,745,0.29303,0.36044
2009,Saxony,Upper Secondary Level,Somewhat concerned,0.49462,383,745,0.45870,0.53055
2009,Saxony,Upper Secondary Level,Not concerned at all,0.17864,145,745,0.15111,0.20616
2009,Saxony,First Stage of Tertiary Education,Very concerned,0.35965,42,101,0.26559,0.45371
2009,Saxony,First Stage of Tertiary Education,Somewhat concerned,0.49981,59,101,0.40181,0.59781
2009,Saxony,Second Stage of Tertiary Education,Very concerned,0.26011,94,344,0.21369,0.30654
2009,Saxony,Second Stage of Tertiary Education,Somewhat concerned,0.57233,190,344,0.51997,0.62469
2009,Saxony,Second Stage of Tertiary Education,Not concerned at all,0.16756,60,344,0.12803,0.20708
2009,Saxony-Anhalt,Upper Secondary Level,Very concerned,0.35236,143,395,0.30519,0.39953
2009,Saxony-Anhalt,Upper Secondary Level,Somewhat concerned,0.45617,191,395,0.40699,0.50535
2009,Saxony-Anhalt,Upper Secondary Level,Not concerned at all,0.19148,61,395,0.15262,0.23033
2009,Saxony-Anhalt,First Stage of Tertiary Education,Somewhat concerned,0.38902,33,33,0.22010,0.55794
2009,Saxony-Anhalt,Second Stage of Tertiary Education,Very concerned,0.36010,71,171,0.28794,0.43226
2009,Saxony-Anhalt,Second Stage of Tertiary Education,Somewhat concerned,0.51807,100,171,0.44296,0.59318
2009,Thuringa,Upper Secondary Level,Very concerned,0.36547,181,489,0.32275,0.40820
2009,Thuringa,Upper Secondary Level,Somewhat concerned,0.45628,226,489,0.41209,0.50048
2009,Thuringa,Upper Secondary Level,Not concerned at all,0.17824,82,489,0.14429,0.21220
2009,Thuringa,Second Stage of Tertiary Education,Very concerned,0.29128,53,154,0.21929,0.36328
2009,Thuringa,Second Stage of Tertiary Education,Somewhat concerned,0.55206,101,154,0.47326,0.63086
2010,Schleswig-Holstein,Upper Secondary Level,Very concerned,0.36967,92,216,0.30515,0.43420
2010,Schleswig-Holstein,Upper Secondary Level,Somewhat concerned,0.50469,124,216,0.43786,0.57152
2010,Schleswig-Holstein,Second Stage of Tertiary Education,Somewhat concerned,0.52131,37,37,0.35813,0.68450
2010,Hamburg,Upper Secondary Level,Very concerned,0.30742,31,89,0.21101,0.40382
2010,Hamburg,Upper Secondary Level,Somewhat concerned,0.45610,58,89,0.35204,0.56017
2010,Hamburg,Second Stage of Tertiary Education,Somewhat concerned,0.57527,54,54,0.44220,0.70835
2010,Lower Saxony,Lower Secondary Level,Very concerned,0.45876,76,139,0.37562,0.54190
2010,Lower Saxony,Lower Secondary Level,Somewhat concerned,0.41240,63,139,0.33026,0.49453
2010,Lower Saxony,Upper Secondary Level,Very concerned,0.39538,321,787,0.36120,0.42957
2010,Lower Saxony,Upper Secondary Level,Somewhat concerned,0.47645,374,787,0.44153,0.51137
2010,Lower Saxony,Upper Secondary Level,Not concerned at all,0.12817,92,787,0.10480,0.15154
2010,Lower Saxony,Post-secondary Non-tertiary Level,Somewhat concerned,0.45329,47,47,0.30943,0.59715
2010,Lower Saxony,First Stage of Tertiary Education,Very concerned,0.43552,37,82,0.32754,0.54350
2010,Lower Saxony,First Stage of Tertiary Education,Somewhat concerned,0.39620,45,82,0.28969,0.50272
2010,Lower Saxony,Second Stage of Tertiary Education,Very concerned,0.28236,78,293,0.23073,0.33399
2010,Lower Saxony,Second Stage of Tertiary Education,Somewhat concerned,0.53100,167,293,0.47376,0.58824
2010,Lower Saxony,Second Stage of Tertiary Education,Not concerned at all,0.18664,48,293,0.14195,0.23133
2010,North Rhine-Westphalia,No answer / don't know,Somewhat concerned,0.50963,40,40,0.35274,0.66653
2010,North Rhine-Westphalia,Pre-primary Level,Somewhat concerned,0.61043,38,38,0.45330,0.76756
2010,North Rhine-Westphalia,Lower Secondary Level,Very concerned,0.36483,141,371,0.31578,0.41388
2010,North Rhine-Westphalia,Lower Secondary Level,Somewhat concerned,0.45649,164,371,0.40573,0.50724
2010,North Rhine-Westphalia,Lower Secondary Level,Not concerned at all,0.17868,66,371,0.13965,0.21772
2010,North Rhine-Westphalia,Upper Secondary Level,Very concerned,0.41118,649,1615,0.38717,0.43519
2010,North Rhine-Westphalia,Upper Secondary Level,Somewhat concerned,0.45780,762,1615,0.43349,0.48211
2010,North Rhine-Westphalia,Upper Secondary Level,Not concerned at all,0.13102,204,1615,0.11456,0.14748
2010,North Rhine-Westphalia,Post-secondary Non-tertiary Level,Very concerned,0.36293,94,259,0.30426,0.42161
2010,North Rhine-Westphalia,Post-secondary Non-tertiary Level,Somewhat concerned,0.46979,130,259,0.40889,0.53069
2010,North Rhine-Westphalia,Post-secondary Non-tertiary Level,Not concerned at all,0.16728,35,259,0.12174,0.21282
2010,North Rhine-Westphalia,First Stage of Tertiary Education,Very concerned,0.32585,77,236,0.26592,0.38577
2010,North Rhine-Westphalia,First Stage of Tertiary Education,Somewhat concerned,0.45600,120,236,0.39232,0.51968
2010,North Rhine-Westphalia,First Stage of Tertiary Education,Not concerned at all,0.21815,39,236,0.16535,0.27096
2010,North Rhine-Westphalia,Second Stage of Tertiary Education,Very concerned,0.29157,209,690,0.25763,0.32551
