year,regtyp,sampreg,plh0106,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2012,Urban regions,East,Less important,0.23118,482,2082,0.21307,0.24929
2012,Urban regions,East,Unimportant,0.04745,73,2082,0.03832,0.05658
2012,Rural regions,West,Very important,0.15453,946,5982,0.14537,0.16370
2012,Rural regions,West,Important,0.53914,3297,5982,0.52651,0.55178
2012,Rural regions,West,Less important,0.25997,1527,5982,0.24886,0.27109
2012,Rural regions,West,Unimportant,0.04635,212,5982,0.04102,0.05168
2012,Rural regions,East,Very important,0.17086,737,4064,0.15929,0.18244
2012,Rural regions,East,Important,0.57305,2380,4064,0.55784,0.58826
2012,Rural regions,East,Less important,0.22994,858,4064,0.21700,0.24288
2012,Rural regions,East,Unimportant,0.02615,89,4064,0.02124,0.03106
2016,Urban regions,West,Very important,0.18089,2569,13916,0.17449,0.18728
2016,Urban regions,West,Important,0.51265,7250,13916,0.50435,0.52096
2016,Urban regions,West,Less important,0.26988,3667,13916,0.26250,0.27726
2016,Urban regions,West,Unimportant,0.03658,430,13916,0.03346,0.03970
2016,Urban regions,East,Very important,0.17018,304,1761,0.15262,0.18773
2016,Urban regions,East,Important,0.52545,931,1761,0.50212,0.54878
2016,Urban regions,East,Less important,0.26530,460,1761,0.24468,0.28593
2016,Urban regions,East,Unimportant,0.03908,66,1761,0.03002,0.04813
2016,Rural regions,West,Very important,0.16445,896,5197,0.15437,0.17453
2016,Rural regions,West,Important,0.52785,2790,5197,0.51428,0.54142
2016,Rural regions,West,Less important,0.27477,1365,5197,0.26263,0.28691
2016,Rural regions,West,Unimportant,0.03293,146,5197,0.02808,0.03778
2016,Rural regions,East,Very important,0.17217,578,3251,0.15919,0.18515
2016,Rural regions,East,Important,0.56441,1820,3251,0.54736,0.58146
2016,Rural regions,East,Less important,0.24169,774,3251,0.22698,0.25641
2016,Rural regions,East,Unimportant,0.02173,79,3251,0.01672,0.02674
2021,Urban regions,West,Very important,0.17729,1976,9996,0.16980,0.18477
2021,Urban regions,West,Important,0.52118,5193,9996,0.51139,0.53098
2021,Urban regions,West,Less important,0.26550,2568,9996,0.25684,0.27416
2021,Urban regions,West,Unimportant,0.03603,259,9996,0.03238,0.03969
2021,Urban regions,East,Very important,0.21101,284,1307,0.18888,0.23314
2021,Urban regions,East,Important,0.52868,685,1307,0.50161,0.55575
2021,Urban regions,East,Less important,0.24126,338,1307,0.21805,0.26446
2021,Rural regions,West,Very important,0.14495,548,3478,0.13325,0.15665
2021,Rural regions,West,Important,0.53812,1869,3478,0.52155,0.55469
2021,Rural regions,West,Less important,0.28361,957,3478,0.26863,0.29859
2021,Rural regions,West,Unimportant,0.03332,104,3478,0.02736,0.03929
2021,Rural regions,East,Very important,0.14705,343,2249,0.13241,0.16169
2021,Rural regions,East,Important,0.56435,1260,2249,0.54385,0.58485
2021,Rural regions,East,Less important,0.25835,583,2249,0.24026,0.27645
2021,Rural regions,East,Unimportant,0.03025,63,2249,0.02317,0.03733
