"plh0106","year","bildungsniveau","sex","n","percent","lower_confidence_percent","upper_confidence_percent"
"Sehr wichtig","1992","(noch) kein Abschluss","männlich","23","","",""
"Sehr wichtig","1992","(noch) kein Abschluss","weiblich","40","0.274336057159352","0.196737177900819","0.351934936417884"
"Sehr wichtig","1992","Hauptschule","männlich","388","0.150982272395712","0.136693964594613","0.165270580196812"
"Sehr wichtig","1992","Hauptschule","weiblich","337","0.107728339606113","0.0962833846980781","0.119173294514148"
"Sehr wichtig","1992","Realschule","männlich","345","0.237866982047636","0.214967190806693","0.260766773288579"
"Sehr wichtig","1992","Realschule","weiblich","377","0.206709131449289","0.18706268211857","0.226355580780009"
"Sehr wichtig","1992","(Fach-)Abitur","männlich","120","0.301200068070387","0.255373040802904","0.34702709533787"
"Sehr wichtig","1992","(Fach-)Abitur","weiblich","127","0.392909473972379","0.338629344528054","0.447189603416704"
"Sehr wichtig","1992","AkademikerIn","männlich","223","0.246251366789601","0.217672594845724","0.274830138733478"
"Sehr wichtig","1992","AkademikerIn","weiblich","201","0.266005497452848","0.23397371456156","0.298037280344135"
"Wichtig","1992","(noch) kein Abschluss","männlich","70","0.679635814516768","0.592436743881627","0.76683488515191"
"Wichtig","1992","(noch) kein Abschluss","weiblich","56","0.442892202449043","0.356501925517149","0.529282479380937"
"Wichtig","1992","Hauptschule","männlich","1237","0.503312557410147","0.483359019413899","0.523266095406394"
"Wichtig","1992","Hauptschule","weiblich","1377","0.470964705729652","0.452538451558526","0.489390959900779"
"Wichtig","1992","Realschule","männlich","716","0.528985453045186","0.502138928082426","0.555831978007946"
"Wichtig","1992","Realschule","weiblich","901","0.541067509368444","0.51689130355212","0.565243715184769"
"Wichtig","1992","(Fach-)Abitur","männlich","193","0.476117454658575","0.426229954483933","0.526004954833217"
"Wichtig","1992","(Fach-)Abitur","weiblich","131","0.421667735774871","0.366784236522825","0.476551235026917"
"Wichtig","1992","AkademikerIn","männlich","454","0.510879199171765","0.477719686020864","0.544038712322667"
"Wichtig","1992","AkademikerIn","weiblich","394","0.523276086972648","0.487069439342964","0.559482734602333"
"Weniger wichtig","1992","(noch) kein Abschluss","männlich","16","","",""
"Weniger wichtig","1992","(noch) kein Abschluss","weiblich","21","","",""
"Weniger wichtig","1992","Hauptschule","männlich","650","0.279517809475555","0.261608625148038","0.297426993803072"
"Weniger wichtig","1992","Hauptschule","weiblich","856","0.314708593538585","0.297565369649668","0.331851817427503"
"Weniger wichtig","1992","Realschule","männlich","240","0.202835040772284","0.181208122179507","0.224461959365062"
"Weniger wichtig","1992","Realschule","weiblich","301","0.199166892683224","0.179790737806071","0.218543047560377"
"Weniger wichtig","1992","(Fach-)Abitur","männlich","57","0.175939382866056","0.137904784202451","0.213973981529661"
"Weniger wichtig","1992","(Fach-)Abitur","weiblich","46","0.15309969554602","0.11308023735966","0.193119153732381"
"Weniger wichtig","1992","AkademikerIn","männlich","167","0.197830944947959","0.171405577553236","0.224256312342683"
"Weniger wichtig","1992","AkademikerIn","weiblich","121","0.181124067021718","0.153205923414665","0.20904221062877"
"Ganz unwichtig","1992","(noch) kein Abschluss","männlich","1","","",""
"Ganz unwichtig","1992","(noch) kein Abschluss","weiblich","10","","",""
"Ganz unwichtig","1992","Hauptschule","männlich","137","0.0661873607185863","0.0562658719520869","0.0761088494850858"
"Ganz unwichtig","1992","Hauptschule","weiblich","249","0.106598361125649","0.0952063817672368","0.117990340484062"
"Ganz unwichtig","1992","Realschule","männlich","27","","",""
"Ganz unwichtig","1992","Realschule","weiblich","53","0.0530564664990424","0.0421817181275887","0.0639312148704961"
"Ganz unwichtig","1992","(Fach-)Abitur","männlich","15","","",""
"Ganz unwichtig","1992","(Fach-)Abitur","weiblich","7","","",""
"Ganz unwichtig","1992","AkademikerIn","männlich","29","","",""
"Ganz unwichtig","1992","AkademikerIn","weiblich","15","","",""
"Sehr wichtig","1993","(noch) kein Abschluss","männlich","","","",""
"Sehr wichtig","1993","(noch) kein Abschluss","weiblich","","","",""
"Sehr wichtig","1993","Hauptschule","männlich","","","",""
"Sehr wichtig","1993","Hauptschule","weiblich","","","",""
"Sehr wichtig","1993","Realschule","männlich","","","",""
"Sehr wichtig","1993","Realschule","weiblich","","","",""
"Sehr wichtig","1993","(Fach-)Abitur","männlich","","","",""
"Sehr wichtig","1993","(Fach-)Abitur","weiblich","","","",""
"Sehr wichtig","1993","AkademikerIn","männlich","","","",""
"Sehr wichtig","1993","AkademikerIn","weiblich","","","",""
"Wichtig","1993","(noch) kein Abschluss","männlich","","","",""
"Wichtig","1993","(noch) kein Abschluss","weiblich","","","",""
"Wichtig","1993","Hauptschule","männlich","","","",""
"Wichtig","1993","Hauptschule","weiblich","","","",""
"Wichtig","1993","Realschule","männlich","","","",""
"Wichtig","1993","Realschule","weiblich","","","",""
"Wichtig","1993","(Fach-)Abitur","männlich","","","",""
"Wichtig","1993","(Fach-)Abitur","weiblich","","","",""
"Wichtig","1993","AkademikerIn","männlich","","","",""
"Wichtig","1993","AkademikerIn","weiblich","","","",""
"Weniger wichtig","1993","(noch) kein Abschluss","männlich","","","",""
"Weniger wichtig","1993","(noch) kein Abschluss","weiblich","","","",""
"Weniger wichtig","1993","Hauptschule","männlich","","","",""
"Weniger wichtig","1993","Hauptschule","weiblich","","","",""
"Weniger wichtig","1993","Realschule","männlich","","","",""
"Weniger wichtig","1993","Realschule","weiblich","","","",""
"Weniger wichtig","1993","(Fach-)Abitur","männlich","","","",""
"Weniger wichtig","1993","(Fach-)Abitur","weiblich","","","",""
"Weniger wichtig","1993","AkademikerIn","männlich","","","",""
"Weniger wichtig","1993","AkademikerIn","weiblich","","","",""
"Ganz unwichtig","1993","(noch) kein Abschluss","männlich","","","",""
"Ganz unwichtig","1993","(noch) kein Abschluss","weiblich","","","",""
"Ganz unwichtig","1993","Hauptschule","männlich","","","",""
"Ganz unwichtig","1993","Hauptschule","weiblich","","","",""
"Ganz unwichtig","1993","Realschule","männlich","","","",""
"Ganz unwichtig","1993","Realschule","weiblich","","","",""
"Ganz unwichtig","1993","(Fach-)Abitur","männlich","","","",""
"Ganz unwichtig","1993","(Fach-)Abitur","weiblich","","","",""
"Ganz unwichtig","1993","AkademikerIn","männlich","","","",""
"Ganz unwichtig","1993","AkademikerIn","weiblich","","","",""
"Sehr wichtig","1994","(noch) kein Abschluss","männlich","","","",""
"Sehr wichtig","1994","(noch) kein Abschluss","weiblich","","","",""
"Sehr wichtig","1994","Hauptschule","männlich","","","",""
"Sehr wichtig","1994","Hauptschule","weiblich","","","",""
"Sehr wichtig","1994","Realschule","männlich","","","",""
"Sehr wichtig","1994","Realschule","weiblich","","","",""
"Sehr wichtig","1994","(Fach-)Abitur","männlich","","","",""
"Sehr wichtig","1994","(Fach-)Abitur","weiblich","","","",""
"Sehr wichtig","1994","AkademikerIn","männlich","","","",""
"Sehr wichtig","1994","AkademikerIn","weiblich","","","",""
"Wichtig","1994","(noch) kein Abschluss","männlich","","","",""
"Wichtig","1994","(noch) kein Abschluss","weiblich","","","",""
"Wichtig","1994","Hauptschule","männlich","","","",""
"Wichtig","1994","Hauptschule","weiblich","","","",""
"Wichtig","1994","Realschule","männlich","","","",""
"Wichtig","1994","Realschule","weiblich","","","",""
"Wichtig","1994","(Fach-)Abitur","männlich","","","",""
"Wichtig","1994","(Fach-)Abitur","weiblich","","","",""
"Wichtig","1994","AkademikerIn","männlich","","","",""
"Wichtig","1994","AkademikerIn","weiblich","","","",""
"Weniger wichtig","1994","(noch) kein Abschluss","männlich","","","",""
"Weniger wichtig","1994","(noch) kein Abschluss","weiblich","","","",""
"Weniger wichtig","1994","Hauptschule","männlich","","","",""
"Weniger wichtig","1994","Hauptschule","weiblich","","","",""
"Weniger wichtig","1994","Realschule","männlich","","","",""
"Weniger wichtig","1994","Realschule","weiblich","","","",""
"Weniger wichtig","1994","(Fach-)Abitur","männlich","","","",""
"Weniger wichtig","1994","(Fach-)Abitur","weiblich","","","",""
"Weniger wichtig","1994","AkademikerIn","männlich","","","",""
"Weniger wichtig","1994","AkademikerIn","weiblich","","","",""
"Ganz unwichtig","1994","(noch) kein Abschluss","männlich","","","",""
"Ganz unwichtig","1994","(noch) kein Abschluss","weiblich","","","",""
"Ganz unwichtig","1994","Hauptschule","männlich","","","",""
"Ganz unwichtig","1994","Hauptschule","weiblich","","","",""
"Ganz unwichtig","1994","Realschule","männlich","","","",""
"Ganz unwichtig","1994","Realschule","weiblich","","","",""
"Ganz unwichtig","1994","(Fach-)Abitur","männlich","","","",""
"Ganz unwichtig","1994","(Fach-)Abitur","weiblich","","","",""
"Ganz unwichtig","1994","AkademikerIn","männlich","","","",""
"Ganz unwichtig","1994","AkademikerIn","weiblich","","","",""
"Sehr wichtig","1995","(noch) kein Abschluss","männlich","57","0.356684924489931","0.284250053398196","0.429119795581665"
"Sehr wichtig","1995","(noch) kein Abschluss","weiblich","66","0.34456031666942","0.275518630086404","0.413602003252435"
"Sehr wichtig","1995","Hauptschule","männlich","369","0.143238253059334","0.12910469096637","0.157371815152298"
"Sehr wichtig","1995","Hauptschule","weiblich","357","0.127706898458815","0.11507297964501","0.14034081727262"
"Sehr wichtig","1995","Realschule","männlich","344","0.246910808187105","0.223515105535202","0.270306510839007"
"Sehr wichtig","1995","Realschule","weiblich","389","0.219858119732368","0.199965177421231","0.239751062043505"
"Sehr wichtig","1995","(Fach-)Abitur","männlich","130","0.272722817311732","0.231710934425122","0.313734700198343"
"Sehr wichtig","1995","(Fach-)Abitur","weiblich","141","0.310625398976217","0.266630761117459","0.354620036834975"
"Sehr wichtig","1995","AkademikerIn","männlich","201","0.221032788449006","0.194249088527327","0.247816488370684"
"Sehr wichtig","1995","AkademikerIn","weiblich","184","0.212783539922712","0.184005999039135","0.241561080806289"
"Wichtig","1995","(noch) kein Abschluss","männlich","84","0.47558848585173","0.400071399514006","0.551105572189454"
"Wichtig","1995","(noch) kein Abschluss","weiblich","86","0.482029269352478","0.40943510477616","0.554623433928796"
"Wichtig","1995","Hauptschule","männlich","1307","0.532661565873942","0.512532041202495","0.552791090545388"
"Wichtig","1995","Hauptschule","weiblich","1380","0.493687208106423","0.474762243708413","0.512612172504434"
"Wichtig","1995","Realschule","männlich","714","0.511305743639021","0.484184987841329","0.538426499436713"
"Wichtig","1995","Realschule","weiblich","908","0.504778744650044","0.480763271908914","0.528794217391175"
"Wichtig","1995","(Fach-)Abitur","männlich","255","0.553718044983657","0.507940974977575","0.599495114989739"
"Wichtig","1995","(Fach-)Abitur","weiblich","205","0.488962817690076","0.441438291737297","0.536487343642854"
"Wichtig","1995","AkademikerIn","männlich","516","0.523395493690832","0.49115685520635","0.555634132175315"
"Wichtig","1995","AkademikerIn","weiblich","457","0.584066525198757","0.549410346301331","0.618722704096184"
"Weniger wichtig","1995","(noch) kein Abschluss","männlich","21","","",""
"Weniger wichtig","1995","(noch) kein Abschluss","weiblich","25","","",""
"Weniger wichtig","1995","Hauptschule","männlich","571","0.264716781854198","0.246917185503667","0.28251637820473"
"Weniger wichtig","1995","Hauptschule","weiblich","754","0.291273835370305","0.274075371658666","0.308472299081943"
"Weniger wichtig","1995","Realschule","männlich","224","0.204579828666928","0.182693518956952","0.226466138376903"
"Weniger wichtig","1995","Realschule","weiblich","323","0.232345924228444","0.212060164304528","0.252631684152359"
"Weniger wichtig","1995","(Fach-)Abitur","männlich","58","0.137450676300805","0.105743001157863","0.169158351443747"
"Weniger wichtig","1995","(Fach-)Abitur","weiblich","73","0.184345116414094","0.147479401114066","0.221210831714123"
"Weniger wichtig","1995","AkademikerIn","männlich","175","0.210878259166297","0.18454706602334","0.237209452309254"
"Weniger wichtig","1995","AkademikerIn","weiblich","119","0.170018407508525","0.143605282675151","0.1964315323419"
"Ganz unwichtig","1995","(noch) kein Abschluss","männlich","6","","",""
"Ganz unwichtig","1995","(noch) kein Abschluss","weiblich","5","","",""
"Ganz unwichtig","1995","Hauptschule","männlich","113","0.0593833992125261","0.0498481744183078","0.0689186240067444"
"Ganz unwichtig","1995","Hauptschule","weiblich","190","0.0873320580644568","0.0766453750067535","0.0980187411221601"
"Ganz unwichtig","1995","Realschule","männlich","23","","",""
"Ganz unwichtig","1995","Realschule","weiblich","45","0.0430172113891441","0.0332714861666647","0.0527629366116235"
"Ganz unwichtig","1995","(Fach-)Abitur","männlich","10","","",""
"Ganz unwichtig","1995","(Fach-)Abitur","weiblich","6","","",""
"Ganz unwichtig","1995","AkademikerIn","männlich","30","0.044693458693865","0.0313559109023927","0.0580310064853373"
"Ganz unwichtig","1995","AkademikerIn","weiblich","17","","",""
"Sehr wichtig","1996","(noch) kein Abschluss","männlich","","","",""
"Sehr wichtig","1996","(noch) kein Abschluss","weiblich","","","",""
"Sehr wichtig","1996","Hauptschule","männlich","","","",""
"Sehr wichtig","1996","Hauptschule","weiblich","","","",""
"Sehr wichtig","1996","Realschule","männlich","","","",""
"Sehr wichtig","1996","Realschule","weiblich","","","",""
"Sehr wichtig","1996","(Fach-)Abitur","männlich","","","",""
"Sehr wichtig","1996","(Fach-)Abitur","weiblich","","","",""
"Sehr wichtig","1996","AkademikerIn","männlich","","","",""
"Sehr wichtig","1996","AkademikerIn","weiblich","","","",""
"Wichtig","1996","(noch) kein Abschluss","männlich","","","",""
"Wichtig","1996","(noch) kein Abschluss","weiblich","","","",""
"Wichtig","1996","Hauptschule","männlich","","","",""
"Wichtig","1996","Hauptschule","weiblich","","","",""
"Wichtig","1996","Realschule","männlich","","","",""
"Wichtig","1996","Realschule","weiblich","","","",""
"Wichtig","1996","(Fach-)Abitur","männlich","","","",""
"Wichtig","1996","(Fach-)Abitur","weiblich","","","",""
"Wichtig","1996","AkademikerIn","männlich","","","",""
"Wichtig","1996","AkademikerIn","weiblich","","","",""
"Weniger wichtig","1996","(noch) kein Abschluss","männlich","","","",""
"Weniger wichtig","1996","(noch) kein Abschluss","weiblich","","","",""
"Weniger wichtig","1996","Hauptschule","männlich","","","",""
"Weniger wichtig","1996","Hauptschule","weiblich","","","",""
"Weniger wichtig","1996","Realschule","männlich","","","",""
"Weniger wichtig","1996","Realschule","weiblich","","","",""
"Weniger wichtig","1996","(Fach-)Abitur","männlich","","","",""
"Weniger wichtig","1996","(Fach-)Abitur","weiblich","","","",""
"Weniger wichtig","1996","AkademikerIn","männlich","","","",""
"Weniger wichtig","1996","AkademikerIn","weiblich","","","",""
"Ganz unwichtig","1996","(noch) kein Abschluss","männlich","","","",""
"Ganz unwichtig","1996","(noch) kein Abschluss","weiblich","","","",""
"Ganz unwichtig","1996","Hauptschule","männlich","","","",""
"Ganz unwichtig","1996","Hauptschule","weiblich","","","",""
"Ganz unwichtig","1996","Realschule","männlich","","","",""
"Ganz unwichtig","1996","Realschule","weiblich","","","",""
"Ganz unwichtig","1996","(Fach-)Abitur","männlich","","","",""
"Ganz unwichtig","1996","(Fach-)Abitur","weiblich","","","",""
"Ganz unwichtig","1996","AkademikerIn","männlich","","","",""
"Ganz unwichtig","1996","AkademikerIn","weiblich","","","",""
"Sehr wichtig","1997","(noch) kein Abschluss","männlich","","","",""
"Sehr wichtig","1997","(noch) kein Abschluss","weiblich","","","",""
"Sehr wichtig","1997","Hauptschule","männlich","","","",""
"Sehr wichtig","1997","Hauptschule","weiblich","","","",""
"Sehr wichtig","1997","Realschule","männlich","","","",""
"Sehr wichtig","1997","Realschule","weiblich","","","",""
"Sehr wichtig","1997","(Fach-)Abitur","männlich","","","",""
"Sehr wichtig","1997","(Fach-)Abitur","weiblich","","","",""
"Sehr wichtig","1997","AkademikerIn","männlich","","","",""
"Sehr wichtig","1997","AkademikerIn","weiblich","","","",""
"Wichtig","1997","(noch) kein Abschluss","männlich","","","",""
"Wichtig","1997","(noch) kein Abschluss","weiblich","","","",""
"Wichtig","1997","Hauptschule","männlich","","","",""
"Wichtig","1997","Hauptschule","weiblich","","","",""
"Wichtig","1997","Realschule","männlich","","","",""
"Wichtig","1997","Realschule","weiblich","","","",""
"Wichtig","1997","(Fach-)Abitur","männlich","","","",""
"Wichtig","1997","(Fach-)Abitur","weiblich","","","",""
"Wichtig","1997","AkademikerIn","männlich","","","",""
"Wichtig","1997","AkademikerIn","weiblich","","","",""
"Weniger wichtig","1997","(noch) kein Abschluss","männlich","","","",""
"Weniger wichtig","1997","(noch) kein Abschluss","weiblich","","","",""
"Weniger wichtig","1997","Hauptschule","männlich","","","",""
"Weniger wichtig","1997","Hauptschule","weiblich","","","",""
"Weniger wichtig","1997","Realschule","männlich","","","",""
"Weniger wichtig","1997","Realschule","weiblich","","","",""
"Weniger wichtig","1997","(Fach-)Abitur","männlich","","","",""
"Weniger wichtig","1997","(Fach-)Abitur","weiblich","","","",""
"Weniger wichtig","1997","AkademikerIn","männlich","","","",""
"Weniger wichtig","1997","AkademikerIn","weiblich","","","",""
"Ganz unwichtig","1997","(noch) kein Abschluss","männlich","","","",""
"Ganz unwichtig","1997","(noch) kein Abschluss","weiblich","","","",""
"Ganz unwichtig","1997","Hauptschule","männlich","","","",""
"Ganz unwichtig","1997","Hauptschule","weiblich","","","",""
"Ganz unwichtig","1997","Realschule","männlich","","","",""
"Ganz unwichtig","1997","Realschule","weiblich","","","",""
"Ganz unwichtig","1997","(Fach-)Abitur","männlich","","","",""
"Ganz unwichtig","1997","(Fach-)Abitur","weiblich","","","",""
"Ganz unwichtig","1997","AkademikerIn","männlich","","","",""
"Ganz unwichtig","1997","AkademikerIn","weiblich","","","",""
"Sehr wichtig","1998","(noch) kein Abschluss","männlich","","","",""
"Sehr wichtig","1998","(noch) kein Abschluss","weiblich","","","",""
"Sehr wichtig","1998","Hauptschule","männlich","","","",""
"Sehr wichtig","1998","Hauptschule","weiblich","","","",""
"Sehr wichtig","1998","Realschule","männlich","","","",""
"Sehr wichtig","1998","Realschule","weiblich","","","",""
"Sehr wichtig","1998","(Fach-)Abitur","männlich","","","",""
"Sehr wichtig","1998","(Fach-)Abitur","weiblich","","","",""
"Sehr wichtig","1998","AkademikerIn","männlich","","","",""
"Sehr wichtig","1998","AkademikerIn","weiblich","","","",""
"Wichtig","1998","(noch) kein Abschluss","männlich","","","",""
"Wichtig","1998","(noch) kein Abschluss","weiblich","","","",""
"Wichtig","1998","Hauptschule","männlich","","","",""
"Wichtig","1998","Hauptschule","weiblich","","","",""
"Wichtig","1998","Realschule","männlich","","","",""
"Wichtig","1998","Realschule","weiblich","","","",""
"Wichtig","1998","(Fach-)Abitur","männlich","","","",""
"Wichtig","1998","(Fach-)Abitur","weiblich","","","",""
"Wichtig","1998","AkademikerIn","männlich","","","",""
"Wichtig","1998","AkademikerIn","weiblich","","","",""
"Weniger wichtig","1998","(noch) kein Abschluss","männlich","","","",""
"Weniger wichtig","1998","(noch) kein Abschluss","weiblich","","","",""
"Weniger wichtig","1998","Hauptschule","männlich","","","",""
"Weniger wichtig","1998","Hauptschule","weiblich","","","",""
"Weniger wichtig","1998","Realschule","männlich","","","",""
"Weniger wichtig","1998","Realschule","weiblich","","","",""
"Weniger wichtig","1998","(Fach-)Abitur","männlich","","","",""
"Weniger wichtig","1998","(Fach-)Abitur","weiblich","","","",""
"Weniger wichtig","1998","AkademikerIn","männlich","","","",""
"Weniger wichtig","1998","AkademikerIn","weiblich","","","",""
"Ganz unwichtig","1998","(noch) kein Abschluss","männlich","","","",""
"Ganz unwichtig","1998","(noch) kein Abschluss","weiblich","","","",""
"Ganz unwichtig","1998","Hauptschule","männlich","","","",""
"Ganz unwichtig","1998","Hauptschule","weiblich","","","",""
"Ganz unwichtig","1998","Realschule","männlich","","","",""
"Ganz unwichtig","1998","Realschule","weiblich","","","",""
"Ganz unwichtig","1998","(Fach-)Abitur","männlich","","","",""
"Ganz unwichtig","1998","(Fach-)Abitur","weiblich","","","",""
"Ganz unwichtig","1998","AkademikerIn","männlich","","","",""
"Ganz unwichtig","1998","AkademikerIn","weiblich","","","",""
"Sehr wichtig","1999","(noch) kein Abschluss","männlich","","","",""
"Sehr wichtig","1999","(noch) kein Abschluss","weiblich","","","",""
"Sehr wichtig","1999","Hauptschule","männlich","","","",""
"Sehr wichtig","1999","Hauptschule","weiblich","","","",""
"Sehr wichtig","1999","Realschule","männlich","","","",""
"Sehr wichtig","1999","Realschule","weiblich","","","",""
"Sehr wichtig","1999","(Fach-)Abitur","männlich","","","",""
"Sehr wichtig","1999","(Fach-)Abitur","weiblich","","","",""
"Sehr wichtig","1999","AkademikerIn","männlich","","","",""
"Sehr wichtig","1999","AkademikerIn","weiblich","","","",""
"Wichtig","1999","(noch) kein Abschluss","männlich","","","",""
"Wichtig","1999","(noch) kein Abschluss","weiblich","","","",""
"Wichtig","1999","Hauptschule","männlich","","","",""
"Wichtig","1999","Hauptschule","weiblich","","","",""
"Wichtig","1999","Realschule","männlich","","","",""
"Wichtig","1999","Realschule","weiblich","","","",""
"Wichtig","1999","(Fach-)Abitur","männlich","","","",""
"Wichtig","1999","(Fach-)Abitur","weiblich","","","",""
"Wichtig","1999","AkademikerIn","männlich","","","",""
"Wichtig","1999","AkademikerIn","weiblich","","","",""
"Weniger wichtig","1999","(noch) kein Abschluss","männlich","","","",""
"Weniger wichtig","1999","(noch) kein Abschluss","weiblich","","","",""
"Weniger wichtig","1999","Hauptschule","männlich","","","",""
"Weniger wichtig","1999","Hauptschule","weiblich","","","",""
"Weniger wichtig","1999","Realschule","männlich","","","",""
"Weniger wichtig","1999","Realschule","weiblich","","","",""
"Weniger wichtig","1999","(Fach-)Abitur","männlich","","","",""
