year,pgisced97,quintil_oecd,plh0106,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
1992,Lower Secondary Level,2nd Quintile,Important,0.45510,206,429,0.40792,0.50227
1992,Lower Secondary Level,2nd Quintile,Less important,0.30637,119,429,0.26270,0.35004
1992,Lower Secondary Level,2nd Quintile,Unimportant,0.12501,44,429,0.09368,0.15635
1992,Lower Secondary Level,3rd Quintile,Very important,0.15008,64,340,0.11206,0.18810
1992,Lower Secondary Level,3rd Quintile,Important,0.48225,180,340,0.42906,0.53544
1992,Lower Secondary Level,3rd Quintile,Less important,0.28768,96,340,0.23949,0.33587
1992,Lower Secondary Level,4th Quintile,Very important,0.13131,56,341,0.09541,0.16721
1992,Lower Secondary Level,4th Quintile,Important,0.55000,198,341,0.49712,0.60288
1992,Lower Secondary Level,4th Quintile,Less important,0.24568,87,341,0.19992,0.29144
1992,Lower Secondary Level,5th Quintile,Very important,0.15499,37,214,0.10639,0.20359
1992,Lower Secondary Level,5th Quintile,Important,0.48201,109,214,0.41490,0.54911
1992,Lower Secondary Level,5th Quintile,Less important,0.29611,68,214,0.23480,0.35742
1992,Upper Secondary Level,1st Quintile,Very important,0.18395,234,1264,0.16259,0.20532
1992,Upper Secondary Level,1st Quintile,Important,0.49227,662,1264,0.46470,0.51984
1992,Upper Secondary Level,1st Quintile,Less important,0.23854,295,1264,0.21503,0.26204
1992,Upper Secondary Level,1st Quintile,Unimportant,0.08524,73,1264,0.06984,0.10064
1992,Upper Secondary Level,2nd Quintile,Very important,0.17223,242,1290,0.15162,0.19285
1992,Upper Secondary Level,2nd Quintile,Important,0.52630,709,1290,0.49904,0.55355
1992,Upper Secondary Level,2nd Quintile,Less important,0.25499,304,1290,0.23120,0.27879
1992,Upper Secondary Level,2nd Quintile,Unimportant,0.04648,35,1290,0.03499,0.05797
1992,Upper Secondary Level,3rd Quintile,Very important,0.15829,211,1114,0.13685,0.17974
1992,Upper Secondary Level,3rd Quintile,Important,0.50875,576,1114,0.47938,0.53812
1992,Upper Secondary Level,3rd Quintile,Less important,0.26988,271,1114,0.24380,0.29596
1992,Upper Secondary Level,3rd Quintile,Unimportant,0.06308,56,1114,0.04880,0.07737
1992,Upper Secondary Level,4th Quintile,Very important,0.18616,248,1200,0.16412,0.20819
1992,Upper Secondary Level,4th Quintile,Important,0.50754,610,1200,0.47925,0.53584
1992,Upper Secondary Level,4th Quintile,Less important,0.26469,296,1200,0.23971,0.28966
1992,Upper Secondary Level,4th Quintile,Unimportant,0.04161,46,1200,0.03031,0.05292
1992,Upper Secondary Level,5th Quintile,Very important,0.18997,218,1103,0.16681,0.21313
1992,Upper Secondary Level,5th Quintile,Important,0.52459,590,1103,0.49510,0.55408
1992,Upper Secondary Level,5th Quintile,Less important,0.23811,253,1103,0.21296,0.26325
1992,Upper Secondary Level,5th Quintile,Unimportant,0.04733,42,1103,0.03479,0.05987
1992,Post-secondary Non-tertiary Level,5th Quintile,Important,0.52920,47,47,0.38496,0.67345
1992,First Stage of Tertiary Education,1st Quintile,Important,0.46471,44,44,0.31563,0.61378
1992,First Stage of Tertiary Education,2nd Quintile,Important,0.51028,75,110,0.41643,0.60413
1992,First Stage of Tertiary Education,2nd Quintile,Less important,0.26010,35,110,0.17775,0.34246
1992,First Stage of Tertiary Education,3rd Quintile,Very important,0.18216,31,115,0.11131,0.25302
1992,First Stage of Tertiary Education,3rd Quintile,Important,0.51702,84,115,0.42529,0.60876
1992,First Stage of Tertiary Education,4th Quintile,Very important,0.28689,41,111,0.20236,0.37142
1992,First Stage of Tertiary Education,4th Quintile,Important,0.47317,70,111,0.37986,0.56647
1992,First Stage of Tertiary Education,5th Quintile,Very important,0.17609,50,202,0.12343,0.22875
1992,First Stage of Tertiary Education,5th Quintile,Important,0.50025,105,202,0.43112,0.56937
1992,First Stage of Tertiary Education,5th Quintile,Less important,0.25418,47,202,0.19398,0.31437
1992,Second Stage of Tertiary Education,1st Quintile,Very important,0.26160,58,232,0.20492,0.31828
1992,Second Stage of Tertiary Education,1st Quintile,Important,0.53633,134,232,0.47202,0.60064
1992,Second Stage of Tertiary Education,1st Quintile,Less important,0.17634,40,232,0.12720,0.22549
1992,Second Stage of Tertiary Education,2nd Quintile,Very important,0.27843,86,304,0.22796,0.32890
1992,Second Stage of Tertiary Education,2nd Quintile,Important,0.55020,170,304,0.49419,0.60622
1992,Second Stage of Tertiary Education,2nd Quintile,Less important,0.16421,48,304,0.12250,0.20593
1992,Second Stage of Tertiary Education,3rd Quintile,Very important,0.28142,92,317,0.23183,0.33100
1992,Second Stage of Tertiary Education,3rd Quintile,Important,0.49653,162,317,0.44141,0.55166
1992,Second Stage of Tertiary Education,3rd Quintile,Less important,0.20829,63,317,0.16351,0.25306
1992,Second Stage of Tertiary Education,4th Quintile,Very important,0.25295,60,251,0.19907,0.30684
1992,Second Stage of Tertiary Education,4th Quintile,Important,0.52323,151,251,0.46132,0.58515
1992,Second Stage of Tertiary Education,4th Quintile,Less important,0.16615,40,251,0.12001,0.21229
1992,Second Stage of Tertiary Education,5th Quintile,Very important,0.23339,128,456,0.19452,0.27225
1992,Second Stage of Tertiary Education,5th Quintile,Important,0.50275,231,456,0.45681,0.54870
1992,Second Stage of Tertiary Education,5th Quintile,Less important,0.20831,97,456,0.17100,0.24563
1995,Pre-primary Level,3rd Quintile,Important,0.51154,35,35,0.34352,0.67956
1995,Lower Secondary Level,1st Quintile,Very important,0.14266,93,473,0.11111,0.17421
1995,Lower Secondary Level,1st Quintile,Important,0.47977,222,473,0.43470,0.52484
1995,Lower Secondary Level,1st Quintile,Less important,0.27074,118,473,0.23065,0.31082
1995,Lower Secondary Level,1st Quintile,Unimportant,0.10683,40,473,0.07896,0.13470
1995,Lower Secondary Level,2nd Quintile,Very important,0.13727,64,420,0.10432,0.17023
1995,Lower Secondary Level,2nd Quintile,Important,0.44820,199,420,0.40058,0.49582
1995,Lower Secondary Level,2nd Quintile,Less important,0.27671,112,420,0.23387,0.31954
1995,Lower Secondary Level,2nd Quintile,Unimportant,0.13782,45,420,0.10481,0.17082
1995,Lower Secondary Level,3rd Quintile,Very important,0.16724,68,369,0.12911,0.20537
1995,Lower Secondary Level,3rd Quintile,Important,0.46111,199,369,0.41018,0.51204
1995,Lower Secondary Level,3rd Quintile,Less important,0.29704,102,369,0.25035,0.34373
1995,Lower Secondary Level,4th Quintile,Very important,0.17314,61,293,0.12974,0.21654
1995,Lower Secondary Level,4th Quintile,Important,0.48492,162,293,0.42760,0.54224
1995,Lower Secondary Level,4th Quintile,Less important,0.23273,70,293,0.18426,0.28120
1995,Lower Secondary Level,5th Quintile,Very important,0.12935,32,179,0.08005,0.17865
1995,Lower Secondary Level,5th Quintile,Important,0.48106,94,179,0.40765,0.55446
1995,Lower Secondary Level,5th Quintile,Less important,0.27749,53,179,0.21171,0.34327
1995,Upper Secondary Level,1st Quintile,Very important,0.18629,191,1001,0.16216,0.21042
1995,Upper Secondary Level,1st Quintile,Important,0.54421,568,1001,0.51334,0.57508
1995,Upper Secondary Level,1st Quintile,Less important,0.20382,194,1001,0.17885,0.22878
1995,Upper Secondary Level,1st Quintile,Unimportant,0.06568,48,1001,0.05033,0.08104
1995,Upper Secondary Level,2nd Quintile,Very important,0.17252,244,1325,0.15217,0.19288
1995,Upper Secondary Level,2nd Quintile,Important,0.52107,741,1325,0.49416,0.54797
1995,Upper Secondary Level,2nd Quintile,Less important,0.25278,297,1325,0.22937,0.27619
1995,Upper Secondary Level,2nd Quintile,Unimportant,0.05363,43,1325,0.04150,0.06577
1995,Upper Secondary Level,3rd Quintile,Very important,0.16718,233,1286,0.14678,0.18759
1995,Upper Secondary Level,3rd Quintile,Important,0.52527,728,1286,0.49797,0.55258
1995,Upper Secondary Level,3rd Quintile,Less important,0.26863,290,1286,0.24440,0.29287
1995,Upper Secondary Level,3rd Quintile,Unimportant,0.03891,35,1286,0.02834,0.04948
1995,Upper Secondary Level,4th Quintile,Very important,0.18312,266,1309,0.16216,0.20408
1995,Upper Secondary Level,4th Quintile,Important,0.53339,713,1309,0.50635,0.56043
1995,Upper Secondary Level,4th Quintile,Less important,0.24319,288,1309,0.21994,0.26644
1995,Upper Secondary Level,4th Quintile,Unimportant,0.04030,42,1309,0.02964,0.05096
1995,Upper Secondary Level,5th Quintile,Very important,0.19502,229,1108,0.17168,0.21836
1995,Upper Secondary Level,5th Quintile,Important,0.48914,575,1108,0.45969,0.51859
1995,Upper Secondary Level,5th Quintile,Less important,0.27168,267,1108,0.24548,0.29789
1995,Upper Secondary Level,5th Quintile,Unimportant,0.04415,37,1108,0.03205,0.05626
1995,Post-secondary Non-tertiary Level,1st Quintile,Important,0.47481,37,37,0.31169,0.63794
1995,Post-secondary Non-tertiary Level,2nd Quintile,Important,0.56771,37,37,0.40589,0.72954
1995,Post-secondary Non-tertiary Level,3rd Quintile,Important,0.66172,53,53,0.53312,0.79032
1995,Post-secondary Non-tertiary Level,4th Quintile,Important,0.48541,44,44,0.33603,0.63480
1995,Post-secondary Non-tertiary Level,5th Quintile,Important,0.51235,36,36,0.34675,0.67795
1995,First Stage of Tertiary Education,1st Quintile,Important,0.58171,39,39,0.42487,0.73855
1995,First Stage of Tertiary Education,2nd Quintile,Important,0.61472,80,80,0.50740,0.72204
1995,First Stage of Tertiary Education,3rd Quintile,Very important,0.21255,43,162,0.14936,0.27575
1995,First Stage of Tertiary Education,3rd Quintile,Important,0.49080,87,162,0.41358,0.56802
1995,First Stage of Tertiary Education,3rd Quintile,Less important,0.23032,32,162,0.16528,0.29536
1995,First Stage of Tertiary Education,4th Quintile,Very important,0.15434,32,165,0.09905,0.20963
1995,First Stage of Tertiary Education,4th Quintile,Important,0.54769,95,165,0.47152,0.62387
1995,First Stage of Tertiary Education,4th Quintile,Less important,0.24542,38,165,0.17956,0.31128
1995,First Stage of Tertiary Education,5th Quintile,Very important,0.21667,43,197,0.15899,0.27434
1995,First Stage of Tertiary Education,5th Quintile,Important,0.51421,104,197,0.44423,0.58418
1995,First Stage of Tertiary Education,5th Quintile,Less important,0.25325,50,197,0.19237,0.31414
1995,Second Stage of Tertiary Education,1st Quintile,Very important,0.29381,39,120,0.21197,0.37565
1995,Second Stage of Tertiary Education,1st Quintile,Important,0.53533,81,120,0.44571,0.62494
1995,Second Stage of Tertiary Education,2nd Quintile,Very important,0.20066,58,236,0.14945,0.25187
1995,Second Stage of Tertiary Education,2nd Quintile,Important,0.56575,138,236,0.50238,0.62912
1995,Second Stage of Tertiary Education,2nd Quintile,Less important,0.16630,40,236,0.11870,0.21391
1995,Second Stage of Tertiary Education,3rd Quintile,Very important,0.22472,62,301,0.17749,0.27196
1995,Second Stage of Tertiary Education,3rd Quintile,Important,0.59382,186,301,0.53824,0.64939
1995,Second Stage of Tertiary Education,3rd Quintile,Less important,0.16366,53,301,0.12179,0.20552
1995,Second Stage of Tertiary Education,4th Quintile,Very important,0.21973,88,381,0.17810,0.26136
1995,Second Stage of Tertiary Education,4th Quintile,Important,0.57107,233,381,0.52131,0.62083
1995,Second Stage of Tertiary Education,4th Quintile,Less important,0.19266,60,381,0.15301,0.23231
1995,Second Stage of Tertiary Education,5th Quintile,Very important,0.20385,138,600,0.17159,0.23611
1995,Second Stage of Tertiary Education,5th Quintile,Important,0.51990,335,600,0.47989,0.55991
1995,Second Stage of Tertiary Education,5th Quintile,Less important,0.22089,127,600,0.18766,0.25411
2004,No answer / don't know,1st Quintile,Important,0.46647,42,42,0.31376,0.61917
2004,No answer / don't know,2nd Quintile,Important,0.54995,32,32,0.37481,0.72508
2004,No answer / don't know,3rd Quintile,Important,0.62311,31,31,0.44970,0.79653
2004,Pre-primary Level,1st Quintile,Very important,0.40820,39,94,0.30830,0.50809
2004,Pre-primary Level,1st Quintile,Important,0.49456,55,94,0.39294,0.59617
2004,Pre-primary Level,2nd Quintile,Very important,0.47802,55,110,0.38424,0.57179
2004,Pre-primary Level,2nd Quintile,Important,0.50132,55,110,0.40745,0.59518
2004,Pre-primary Level,3rd Quintile,Very important,0.37821,46,113,0.28839,0.46802
2004,Pre-primary Level,3rd Quintile,Important,0.55535,67,113,0.46331,0.64738
2004,Pre-primary Level,4th Quintile,Very important,0.48277,50,111,0.38939,0.57616
2004,Pre-primary Level,4th Quintile,Important,0.41990,61,111,0.32767,0.51214
2004,Pre-primary Level,5th Quintile,Very important,0.42484,74,160,0.34801,0.50168
2004,Pre-primary Level,5th Quintile,Important,0.50908,86,160,0.43137,0.58679
2004,Primary Level,1st Quintile,Important,0.40056,48,91,0.29933,0.50180
2004,Primary Level,1st Quintile,Less important,0.36325,43,91,0.26389,0.46261
2004,Lower Secondary Level,1st Quintile,Very important,0.12535,105,768,0.10192,0.14879
2004,Lower Secondary Level,1st Quintile,Important,0.47564,364,768,0.44030,0.51099
2004,Lower Secondary Level,1st Quintile,Less important,0.29814,221,768,0.26576,0.33051
2004,Lower Secondary Level,1st Quintile,Unimportant,0.10087,78,768,0.07955,0.12218
2004,Lower Secondary Level,2nd Quintile,Very important,0.16011,114,665,0.13222,0.18800
2004,Lower Secondary Level,2nd Quintile,Important,0.45489,308,665,0.41701,0.49277
2004,Lower Secondary Level,2nd Quintile,Less important,0.29171,189,665,0.25713,0.32628
2004,Lower Secondary Level,2nd Quintile,Unimportant,0.09329,54,665,0.07117,0.11542
2004,Lower Secondary Level,3rd Quintile,Very important,0.13780,74,462,0.10633,0.16927
2004,Lower Secondary Level,3rd Quintile,Important,0.47701,243,462,0.43141,0.52260
2004,Lower Secondary Level,3rd Quintile,Less important,0.30142,145,462,0.25953,0.34330
2004,Lower Secondary Level,4th Quintile,Very important,0.13982,54,339,0.10285,0.17679
2004,Lower Secondary Level,4th Quintile,Important,0.48578,181,339,0.43250,0.53906
2004,Lower Secondary Level,4th Quintile,Less important,0.30373,104,339,0.25470,0.35276
2004,Lower Secondary Level,5th Quintile,Very important,0.13912,50,240,0.09524,0.18299
2004,Lower Secondary Level,5th Quintile,Important,0.45918,111,240,0.39600,0.52236
2004,Lower Secondary Level,5th Quintile,Less important,0.34533,79,240,0.28505,0.40561
2004,Upper Secondary Level,1st Quintile,Very important,0.15908,267,1658,0.14147,0.17669
2004,Upper Secondary Level,1st Quintile,Important,0.53698,910,1658,0.51297,0.56099
2004,Upper Secondary Level,1st Quintile,Less important,0.24960,404,1658,0.22876,0.27044
2004,Upper Secondary Level,1st Quintile,Unimportant,0.05435,77,1658,0.04343,0.06526
2004,Upper Secondary Level,2nd Quintile,Very important,0.15151,315,2157,0.13637,0.16664
2004,Upper Secondary Level,2nd Quintile,Important,0.52925,1189,2157,0.50818,0.55032
2004,Upper Secondary Level,2nd Quintile,Less important,0.27044,563,2157,0.25169,0.28919
2004,Upper Secondary Level,2nd Quintile,Unimportant,0.04880,90,2157,0.03971,0.05790
2004,Upper Secondary Level,3rd Quintile,Very important,0.15002,355,2249,0.13525,0.16478
2004,Upper Secondary Level,3rd Quintile,Important,0.52113,1195,2249,0.50048,0.54178
2004,Upper Secondary Level,3rd Quintile,Less important,0.28144,608,2249,0.26285,0.30003
2004,Upper Secondary Level,3rd Quintile,Unimportant,0.04742,91,2249,0.03863,0.05620
2004,Upper Secondary Level,4th Quintile,Very important,0.15178,351,2277,0.13704,0.16652
2004,Upper Secondary Level,4th Quintile,Important,0.52623,1216,2277,0.50571,0.54674
2004,Upper Secondary Level,4th Quintile,Less important,0.27734,631,2277,0.25895,0.29573
2004,Upper Secondary Level,4th Quintile,Unimportant,0.04465,79,2277,0.03617,0.05314
2004,Upper Secondary Level,5th Quintile,Very important,0.15792,385,2340,0.14314,0.17270
2004,Upper Secondary Level,5th Quintile,Important,0.50479,1185,2340,0.48453,0.52505
2004,Upper Secondary Level,5th Quintile,Less important,0.29937,694,2340,0.28081,0.31793
2004,Upper Secondary Level,5th Quintile,Unimportant,0.03792,76,2340,0.03018,0.04566
2004,Post-secondary Non-tertiary Level,1st Quintile,Very important,0.27658,37,110,0.19261,0.36056
2004,Post-secondary Non-tertiary Level,1st Quintile,Important,0.49281,73,110,0.39896,0.58667
2004,Post-secondary Non-tertiary Level,2nd Quintile,Very important,0.27220,35,126,0.19417,0.35023
2004,Post-secondary Non-tertiary Level,2nd Quintile,Important,0.53824,91,126,0.45084,0.62564
2004,Post-secondary Non-tertiary Level,3rd Quintile,Very important,0.17962,41,185,0.12415,0.23508
2004,Post-secondary Non-tertiary Level,3rd Quintile,Important,0.50189,96,185,0.42965,0.57414
2004,Post-secondary Non-tertiary Level,3rd Quintile,Less important,0.24812,48,185,0.18571,0.31053
2004,Post-secondary Non-tertiary Level,4th Quintile,Very important,0.24481,62,249,0.19130,0.29833
2004,Post-secondary Non-tertiary Level,4th Quintile,Important,0.56204,139,249,0.50029,0.62379
2004,Post-secondary Non-tertiary Level,4th Quintile,Less important,0.18151,48,249,0.13354,0.22949
2004,Post-secondary Non-tertiary Level,5th Quintile,Very important,0.20317,85,397,0.16354,0.24280
2004,Post-secondary Non-tertiary Level,5th Quintile,Important,0.56533,224,397,0.51650,0.61415
2004,Post-secondary Non-tertiary Level,5th Quintile,Less important,0.21074,88,397,0.17057,0.25091
2004,First Stage of Tertiary Education,1st Quintile,Important,0.50170,72,104,0.40514,0.59826
2004,First Stage of Tertiary Education,1st Quintile,Less important,0.24261,32,104,0.15982,0.32539
2004,First Stage of Tertiary Education,2nd Quintile,Very important,0.12856,36,223,0.08453,0.17259
2004,First Stage of Tertiary Education,2nd Quintile,Important,0.53199,122,223,0.46635,0.59763
2004,First Stage of Tertiary Education,2nd Quintile,Less important,0.29253,65,223,0.23269,0.35237
2004,First Stage of Tertiary Education,3rd Quintile,Very important,0.19570,75,367,0.15505,0.23634
2004,First Stage of Tertiary Education,3rd Quintile,Important,0.50053,184,367,0.44930,0.55175
2004,First Stage of Tertiary Education,3rd Quintile,Less important,0.27560,108,367,0.22983,0.32138
2004,First Stage of Tertiary Education,4th Quintile,Very important,0.13226,59,381,0.09820,0.16632
2004,First Stage of Tertiary Education,4th Quintile,Important,0.58757,229,381,0.53807,0.63706
2004,First Stage of Tertiary Education,4th Quintile,Less important,0.24161,93,381,0.19857,0.28465
2004,First Stage of Tertiary Education,5th Quintile,Very important,0.19804,88,487,0.16261,0.23348
2004,First Stage of Tertiary Education,5th Quintile,Important,0.49941,256,487,0.45496,0.54386
2004,First Stage of Tertiary Education,5th Quintile,Less important,0.28645,143,487,0.24626,0.32665
2004,Second Stage of Tertiary Education,1st Quintile,Very important,0.25546,51,194,0.19393,0.31699
2004,Second Stage of Tertiary Education,1st Quintile,Important,0.50766,108,194,0.43712,0.57819
2004,Second Stage of Tertiary Education,1st Quintile,Less important,0.19451,35,194,0.13866,0.25035
2004,Second Stage of Tertiary Education,2nd Quintile,Very important,0.22589,68,297,0.17825,0.27352
2004,Second Stage of Tertiary Education,2nd Quintile,Important,0.56543,170,297,0.50896,0.62190
2004,Second Stage of Tertiary Education,2nd Quintile,Less important,0.18562,59,297,0.14132,0.22991
2004,Second Stage of Tertiary Education,3rd Quintile,Very important,0.16589,73,448,0.13141,0.20038
2004,Second Stage of Tertiary Education,3rd Quintile,Important,0.58668,272,448,0.54103,0.63233
2004,Second Stage of Tertiary Education,3rd Quintile,Less important,0.21282,103,448,0.17488,0.25077
2004,Second Stage of Tertiary Education,4th Quintile,Very important,0.17642,152,825,0.15040,0.20245
2004,Second Stage of Tertiary Education,4th Quintile,Important,0.54259,464,825,0.50857,0.57661
2004,Second Stage of Tertiary Education,4th Quintile,Less important,0.24889,209,825,0.21937,0.27841
2004,Second Stage of Tertiary Education,5th Quintile,Very important,0.19230,455,2458,0.17672,0.20789
2004,Second Stage of Tertiary Education,5th Quintile,Important,0.53428,1360,2458,0.51455,0.55400
2004,Second Stage of Tertiary Education,5th Quintile,Less important,0.24363,584,2458,0.22666,0.26060
2004,Second Stage of Tertiary Education,5th Quintile,Unimportant,0.02979,59,2458,0.02307,0.03651
2008,No answer / don't know,1st Quintile,Very important,0.34786,37,87,0.24719,0.44853
2008,No answer / don't know,1st Quintile,Important,0.45250,50,87,0.34730,0.55770
2008,Pre-primary Level,1st Quintile,Important,0.59543,33,33,0.42538,0.76549
2008,Pre-primary Level,2nd Quintile,Important,0.59075,33,33,0.42039,0.76111
2008,Pre-primary Level,3rd Quintile,Very important,0.53200,36,75,0.41831,0.64569
2008,Pre-primary Level,3rd Quintile,Important,0.39772,39,75,0.28621,0.50923
2008,Pre-primary Level,4th Quintile,Important,0.66117,42,42,0.51629,0.80605
2008,Pre-primary Level,5th Quintile,Very important,0.42490,45,78,0.31449,0.53532
2008,Pre-primary Level,5th Quintile,Important,0.45384,33,78,0.34264,0.56505
2008,Primary Level,1st Quintile,Less important,0.32737,38,38,0.17617,0.47857
2008,Lower Secondary Level,1st Quintile,Very important,0.13686,93,619,0.10976,0.16396
2008,Lower Secondary Level,1st Quintile,Important,0.42481,269,619,0.38584,0.46379
2008,Lower Secondary Level,1st Quintile,Less important,0.30708,176,619,0.27071,0.34345
2008,Lower Secondary Level,1st Quintile,Unimportant,0.13124,81,619,0.10462,0.15787
2008,Lower Secondary Level,2nd Quintile,Very important,0.11222,56,522,0.08511,0.13932
2008,Lower Secondary Level,2nd Quintile,Important,0.44483,235,522,0.40216,0.48751
2008,Lower Secondary Level,2nd Quintile,Less important,0.32294,177,522,0.28279,0.36309
2008,Lower Secondary Level,2nd Quintile,Unimportant,0.12001,54,522,0.09210,0.14791
2008,Lower Secondary Level,3rd Quintile,Very important,0.12494,57,392,0.09217,0.15772
2008,Lower Secondary Level,3rd Quintile,Important,0.49989,207,392,0.45033,0.54945
2008,Lower Secondary Level,3rd Quintile,Less important,0.30443,128,392,0.25882,0.35005
2008,Lower Secondary Level,4th Quintile,Very important,0.12668,36,242,0.08469,0.16868
2008,Lower Secondary Level,4th Quintile,Important,0.48084,129,242,0.41776,0.54392
2008,Lower Secondary Level,4th Quintile,Less important,0.30702,77,242,0.24878,0.36525
2008,Lower Secondary Level,5th Quintile,Important,0.37984,64,122,0.29336,0.46632
2008,Lower Secondary Level,5th Quintile,Less important,0.37682,58,122,0.29047,0.46316
2008,Upper Secondary Level,1st Quintile,Very important,0.15263,234,1580,0.13489,0.17037
2008,Upper Secondary Level,1st Quintile,Important,0.49389,799,1580,0.46923,0.51855
2008,Upper Secondary Level,1st Quintile,Less important,0.26141,417,1580,0.23974,0.28309
2008,Upper Secondary Level,1st Quintile,Unimportant,0.09207,130,1580,0.07781,0.10633
2008,Upper Secondary Level,2nd Quintile,Very important,0.11821,233,1971,0.10395,0.13246
2008,Upper Secondary Level,2nd Quintile,Important,0.50232,983,1971,0.48024,0.52440
2008,Upper Secondary Level,2nd Quintile,Less important,0.29996,615,1971,0.27973,0.32020
2008,Upper Secondary Level,2nd Quintile,Unimportant,0.07951,140,1971,0.06756,0.09145
2008,Upper Secondary Level,3rd Quintile,Very important,0.12764,268,2114,0.11341,0.14187
2008,Upper Secondary Level,3rd Quintile,Important,0.51428,1113,2114,0.49297,0.53559
2008,Upper Secondary Level,3rd Quintile,Less important,0.29271,613,2114,0.27331,0.31212
2008,Upper Secondary Level,3rd Quintile,Unimportant,0.06537,120,2114,0.05483,0.07591
2008,Upper Secondary Level,4th Quintile,Very important,0.13656,279,2069,0.12176,0.15136
