year,pgisced97,plh0106,proportion,n,N,proportion_lower_confidence,proportion_upper_confidence
2004,First Stage of Tertiary Education,Very important,0.013405707204888958,282,21086,0.013378058759850585,0.01343335564992733
2004,First Stage of Tertiary Education,Important,0.041278973996387795,864,21086,0.04123114765932325,0.04132680033345234
2004,First Stage of Tertiary Education,Less important,0.021019313808299606,441,21086,0.020984827010072444,0.021053800606526767
2004,First Stage of Tertiary Education,Unimportant,0.0025969311623932176,46,21086,0.0025846956512721882,0.002609166673514247
2004,Second Stage of Tertiary Education,Very important,0.030934300128565066,799,21086,0.030892675218755866,0.030975925038374267
2004,Second Stage of Tertiary Education,Important,0.0869428270591109,2374,21086,0.08687509061217698,0.08701056350604482
2004,Second Stage of Tertiary Education,Less important,0.037023121045206955,990,21086,0.03697772678000854,0.03706851531040537
2004,Second Stage of Tertiary Education,Unimportant,0.004988313238574285,107,21086,0.004971375809232549,0.00500525066791602
2008,Pre-primary Level,Very important,0.005983105908952638,148,18794,0.005964521317949131,0.006001690499956145
2008,Pre-primary Level,Important,0.00806552156657773,180,18794,0.008043966443783667,0.008087076689371793
2008,Primary Level,Important,0.0036845430478914766,51,18794,0.003669942033423066,0.0036991440623598873
2008,Primary Level,Less important,0.004161498712717003,66,18794,0.0041459851295353916,0.0041770122958986146
2008,Primary Level,Unimportant,0.00225415844555295,36,18794,0.002242729794762918,0.002265587096342982
2008,Lower Secondary Level,Very important,0.01594432003606802,264,18794,0.01591413403260497,0.015974506039531072
2008,Lower Secondary Level,Important,0.05654547096880348,904,18794,0.05648980981822046,0.056601132119386506
2008,Lower Secondary Level,Less important,0.03968458712501806,616,18794,0.039637542429438954,0.03973163182059716
2008,Lower Secondary Level,Unimportant,0.013659900592008412,201,18794,0.013631928181438175,0.013687873002578649
2008,Upper Secondary Level,Very important,0.07071904632258896,1276,18794,0.07065726822995727,0.07078082441522066
2008,Upper Secondary Level,Important,0.27087542975088813,4915,18794,0.2707683324678699,0.27098252703390635
2008,Upper Secondary Level,Less important,0.15688828727280912,2927,18794,0.15680064157520007,0.15697593297041817
2008,Upper Secondary Level,Unimportant,0.03435583292372153,536,18794,0.034311939285317616,0.03439972656212545
2008,Post-secondary Non-tertiary Level,Very important,0.0118491921927621,202,18794,0.01182311572476866,0.011875268660755538
2008,Post-secondary Non-tertiary Level,Important,0.031994917061705944,588,18794,0.031952506688611985,0.0320373274347999
2008,Post-secondary Non-tertiary Level,Less important,0.015116268760842877,267,18794,0.015086864682981347,0.015145672838704407
2008,Post-secondary Non-tertiary Level,Unimportant,0.0022366273991494454,31,18794,0.002225243176556831,0.00224801162174206
2008,First Stage of Tertiary Education,Very important,0.009774040837678487,185,18794,0.009750332723609886,0.009797748951747088
2008,First Stage of Tertiary Education,Important,0.03952653136366092,783,18794,0.039479576582745125,0.03957348614457671
2008,First Stage of Tertiary Education,Less important,0.02057199201961286,388,18794,0.02053778484433785,0.020606199194887872
2008,First Stage of Tertiary Education,Unimportant,0.003639108239148239,54,18794,0.0036245971970272762,0.0036536192812692014
2008,Second Stage of Tertiary Education,Very important,0.032570135294541086,693,18794,0.03252735809927978,0.032612912489802394
2008,Second Stage of Tertiary Education,Important,0.09768972802595503,2290,18794,0.09761818040775495,0.09776127564415511
2008,Second Stage of Tertiary Education,Less important,0.04512242544205543,1051,18794,0.04507240323554408,0.045172447648566774
2008,Second Stage of Tertiary Education,Unimportant,0.007087330689290072,142,18794,0.007067114948773414,0.00710754642980673
2012,Pre-primary Level,Very important,0.0048482644696188825,190,26969,0.004831375966297148,0.004865152972940617
2012,Pre-primary Level,Important,0.006856503048570175,252,26969,0.006836439363679017,0.006876566733461332
2012,Primary Level,Very important,0.002087071861062769,66,26969,0.002075975811549964,0.0020981679105755743
2012,Primary Level,Important,0.005978890964937772,178,26969,0.005960146999258438,0.005997634930617106
2012,Primary Level,Less important,0.005220574679753667,113,26969,0.005203052992931856,0.005238096366575478
2012,Lower Secondary Level,Very important,0.01946185435878342,522,26969,0.019428266855955948,0.019495441861610893
2012,Lower Secondary Level,Important,0.05591411569927272,1440,26969,0.055858253266811264,0.05596997813173418
2012,Lower Secondary Level,Less important,0.032453474116937074,698,26969,0.032410389733107385,0.03249655850076676
2012,Lower Secondary Level,Unimportant,0.010597584848581507,198,26969,0.010572688062121947,0.010622481635041068
2012,Upper Secondary Level,Very important,0.08399436862400673,2217,26969,0.0839269270780771,0.08406181016993637
2012,Upper Secondary Level,Important,0.2700921474460208,7204,26969,0.2699841922980556,0.27020010259398597
2012,Upper Secondary Level,Less important,0.1410999010016762,3543,26969,0.14101525858766076,0.14118454341569162
2012,Upper Secondary Level,Unimportant,0.02306057324363064,497,26969,0.023024079179742907,0.023097067307518374
2012,Post-secondary Non-tertiary Level,Very important,0.01403025801009002,368,26969,0.014001661174236726,0.014058854845943313
2012,Post-secondary Non-tertiary Level,Important,0.03660545833250023,1102,26969,0.03655979912436515,0.03665111754063531
2012,Post-secondary Non-tertiary Level,Less important,0.014903026582433953,456,26969,0.014873566762328327,0.01493248640253958
2012,First Stage of Tertiary Education,Very important,0.010844476508015552,283,26969,0.010819294523852205,0.010869658492178899
2012,First Stage of Tertiary Education,Important,0.03728488101289056,994,26969,0.03723881627154243,0.0373309457542387
2012,First Stage of Tertiary Education,Less important,0.018758905062877987,483,26969,0.01872591789983344,0.018791892225922535
2012,First Stage of Tertiary Education,Unimportant,0.0020111706921868925,41,26969,0.002000277863687653,0.002022063520686132
2012,Second Stage of Tertiary Education,Very important,0.04214932411823028,1189,26969,0.04210047040569911,0.042198177830761456
2012,Second Stage of Tertiary Education,Important,0.10947802430311371,3368,26969,0.10940210728239684,0.10955394132383058
2012,Second Stage of Tertiary Education,Less important,0.04846932292423512,1455,26969,0.048417107569381175,0.04852153827908907
2012,Second Stage of Tertiary Education,Unimportant,0.003799828090573397,112,26969,0.0037848688811991044,0.00381478729994769
2016,Pre-primary Level,Very important,0.004366515364695752,162,23492,0.0043506209738157055,0.004382409755575799
2016,Pre-primary Level,Important,0.004557085186886783,153,23492,0.004540849210944216,0.00457332116282935
2016,Primary Level,Very important,0.002388108143709733,63,23492,0.002376341991852018,0.0023998742955674474
2016,Primary Level,Important,0.00699503016331019,216,23492,0.006974939366910768,0.007015120959709613
2016,Primary Level,Less important,0.004030799217980385,101,23492,0.00401552548538919,0.004046072950571581
2016,Lower Secondary Level,Very important,0.020025739363837655,490,23492,0.019991969581614717,0.020059509146060594
2016,Lower Secondary Level,Important,0.055177232835918376,1303,23492,0.055122192410887616,0.055232273260949136
2016,Lower Secondary Level,Less important,0.030951398927419757,636,23492,0.03090965055330507,0.030993147301534445
2016,Lower Secondary Level,Unimportant,0.006789435549159616,132,23492,0.0067696401553564885,0.006809230942962744
2016,Upper Secondary Level,Very important,0.07422760942271514,1747,23492,0.07416441751087047,0.07429080133455981
2016,Upper Secondary Level,Important,0.2550678292612199,5712,23492,0.25496275100576377,0.25517290751667604
2016,Upper Secondary Level,Less important,0.14299841640625927,3119,23492,0.14291402794423946,0.14308280486827907
2016,Upper Secondary Level,Unimportant,0.019010840964554004,364,23492,0.01897792099581812,0.019043760933289886
2016,Post-secondary Non-tertiary Level,Very important,0.01455679132859701,358,23492,0.014527919434612697,0.014585663222581324
2016,Post-secondary Non-tertiary Level,Important,0.0439195561829022,1106,23492,0.04387015892577303,0.04396895344003137
2016,Post-secondary Non-tertiary Level,Less important,0.019271748238423352,497,23492,0.019238607548483035,0.01930488892836367
2016,Post-secondary Non-tertiary Level,Unimportant,0.0016909117816881268,51,23492,0.001681007576408437,0.0017008159869678166
2016,First Stage of Tertiary Education,Very important,0.00966144615569252,194,23492,0.009637866386059473,0.009685025925325568
2016,First Stage of Tertiary Education,Important,0.03450045273487235,754,23492,0.034456456543744914,0.03454444892599979
2016,First Stage of Tertiary Education,Less important,0.020874383789417642,424,23492,0.020839920820833337,0.020908846758001948
2016,First Stage of Tertiary Education,Unimportant,0.0018373337318791493,32,23492,0.0018270103657344883,0.0018476570980238104
2016,Second Stage of Tertiary Education,Very important,0.04766435325893813,1146,23492,0.04761299402723959,0.047715712490636664
2016,Second Stage of Tertiary Education,Important,0.12277682682881914,3246,23492,0.12269771527837665,0.12285593837926163
2016,Second Stage of Tertiary Education,Less important,0.052170515221134695,1376,23492,0.052116910342657204,0.052224120099612185
2016,Second Stage of Tertiary Education,Unimportant,0.004489639939969168,110,23492,0.004473524012871403,0.004505755867066932
2021,Pre-primary Level,Very important,0.003465633324253122,89,16383,0.0034514053444095793,0.0034798613040966644
2021,Pre-primary Level,Important,0.003970544499824663,86,16383,0.003955319162605974,0.003985769837043351
2021,Primary Level,Very important,0.0025252577488278118,42,16383,0.0025131068164073673,0.0025374086812482563
2021,Primary Level,Important,0.005743667399345042,101,16383,0.005725371674507646,0.005761963124182439
2021,Primary Level,Less important,0.003907580417999693,51,16383,0.003892475805945874,0.003922685030053511
2021,Lower Secondary Level,Very important,0.014174237399030069,245,16383,0.014145618315092858,0.014202856482967279
2021,Lower Secondary Level,Important,0.048813956897956944,731,16383,0.048761788135229044,0.048866125660684843
2021,Lower Secondary Level,Less important,0.02375127883999584,318,16383,0.0237144125416223,0.023788145138369382
2021,Lower Secondary Level,Unimportant,0.004930903867575344,62,16383,0.004913945045544018,0.004947862689606671
2021,Upper Secondary Level,Very important,0.07346050755903263,1157,16383,0.07339734427159474,0.07352367084647053
2021,Upper Secondary Level,Important,0.2383726149741447,3518,16383,0.23826945641881664,0.23847577352947275
2021,Upper Secondary Level,Less important,0.13455556161448215,1994,16383,0.13447294332144455,0.13463817990751975
2021,Upper Secondary Level,Unimportant,0.020506645459067708,237,16383,0.020472332841178238,0.020540958076957178
2021,Post-secondary Non-tertiary Level,Very important,0.017552209632987942,284,16383,0.01752041700456493,0.017584002261410953
2021,Post-secondary Non-tertiary Level,Important,0.05234009256789771,835,16383,0.05228617264128782,0.052394012494507605
2021,Post-secondary Non-tertiary Level,Less important,0.01970919415799474,383,16383,0.019675541630004206,0.019742846685985277
2021,First Stage of Tertiary Education,Very important,0.00811935262992715,122,16383,0.008097625807958723,0.008141079451895577
2021,First Stage of Tertiary Education,Important,0.03508726325075681,516,16383,0.035042715624978564,0.03513181087653506
2021,First Stage of Tertiary Education,Less important,0.020711215518466386,332,16383,0.020676735778661984,0.020745695258270788
2021,Second Stage of Tertiary Education,Very important,0.047791194487415437,1054,16383,0.0477395474000113,0.04784284157481957
2021,Second Stage of Tertiary Education,Important,0.14895852884492775,2904,16383,0.1488723275391391,0.1490447301507164
2021,Second Stage of Tertiary Education,Less important,0.06716319320008095,1239,16383,0.06710259296618909,0.0672237934339728
2021,Second Stage of Tertiary Education,Unimportant,0.004389365708009473,83,16383,0.004373360864131397,0.004405370551887549
