year,pgisced97,sex,plh0106,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
1995,Post-secondary Non-tertiary Level,female,Less important,0.17259,35,186,0.11813,0.22704
1995,First Stage of Tertiary Education,male,Very important,0.17096,96,447,0.13602,0.20590
1995,First Stage of Tertiary Education,male,Important,0.55952,264,447,0.51345,0.60560
1995,First Stage of Tertiary Education,male,Less important,0.21928,87,447,0.18088,0.25769
1995,First Stage of Tertiary Education,female,Very important,0.19381,57,265,0.14612,0.24149
1995,First Stage of Tertiary Education,female,Important,0.50941,141,265,0.44911,0.56972
1995,First Stage of Tertiary Education,female,Less important,0.26486,67,265,0.21163,0.31809
1995,Second Stage of Tertiary Education,male,Very important,0.22090,201,892,0.19366,0.24814
1995,Second Stage of Tertiary Education,male,Important,0.52350,516,892,0.49071,0.55630
1995,Second Stage of Tertiary Education,male,Less important,0.21091,175,892,0.18412,0.23770
1995,Second Stage of Tertiary Education,female,Very important,0.21285,184,760,0.18373,0.24197
1995,Second Stage of Tertiary Education,female,Important,0.58400,457,760,0.54893,0.61906
1995,Second Stage of Tertiary Education,female,Less important,0.17003,119,760,0.14330,0.19676
2004,No answer / don't know,male,Very important,0.31933,44,124,0.23694,0.40172
2004,No answer / don't know,male,Important,0.57566,80,124,0.48831,0.66301
2004,No answer / don't know,female,Very important,0.41544,45,106,0.32118,0.50970
2004,No answer / don't know,female,Important,0.47398,61,106,0.37848,0.56949
2004,Pre-primary Level,male,Very important,0.39528,118,278,0.33770,0.45285
2004,Pre-primary Level,male,Important,0.52504,160,278,0.46623,0.58385
2004,Pre-primary Level,female,Very important,0.47737,146,310,0.42168,0.53307
2004,Pre-primary Level,female,Important,0.46732,164,310,0.41169,0.52295
2004,Primary Level,male,Important,0.47634,44,44,0.32705,0.62562
2004,Primary Level,female,Important,0.35309,50,113,0.26457,0.44160
2004,Primary Level,female,Less important,0.44132,63,113,0.34936,0.53328
2004,Lower Secondary Level,male,Very important,0.20709,167,825,0.17942,0.23476
2004,Lower Secondary Level,male,Important,0.51994,440,825,0.48583,0.55405
2004,Lower Secondary Level,male,Less important,0.21808,180,825,0.18988,0.24628
2004,Lower Secondary Level,male,Unimportant,0.05489,38,825,0.03934,0.07044
2004,Lower Secondary Level,female,Very important,0.10940,230,1713,0.09461,0.12419
2004,Lower Secondary Level,female,Important,0.44919,769,1713,0.42563,0.47275
2004,Lower Secondary Level,female,Less important,0.33838,558,1713,0.31596,0.36079
2004,Lower Secondary Level,female,Unimportant,0.10303,156,1713,0.08863,0.11743
2004,Upper Secondary Level,male,Very important,0.16205,830,5100,0.15194,0.17217
2004,Upper Secondary Level,male,Important,0.52740,2723,5100,0.51370,0.54110
2004,Upper Secondary Level,male,Less important,0.26906,1365,5100,0.25688,0.28123
2004,Upper Secondary Level,male,Unimportant,0.04149,182,5100,0.03602,0.04696
2004,Upper Secondary Level,female,Very important,0.14564,843,5581,0.13638,0.15489
2004,Upper Secondary Level,female,Important,0.52051,2972,5581,0.50740,0.53362
2004,Upper Secondary Level,female,Less important,0.28213,1535,5581,0.27032,0.29393
2004,Upper Secondary Level,female,Unimportant,0.05173,231,5581,0.04592,0.05754
2004,Post-secondary Non-tertiary Level,male,Very important,0.26411,123,467,0.22408,0.30413
2004,Post-secondary Non-tertiary Level,male,Important,0.54541,264,467,0.50020,0.59062
2004,Post-secondary Non-tertiary Level,male,Less important,0.16790,80,467,0.13396,0.20184
2004,Post-secondary Non-tertiary Level,female,Very important,0.20462,137,655,0.17370,0.23554
2004,Post-secondary Non-tertiary Level,female,Important,0.52968,359,655,0.49142,0.56793
2004,Post-secondary Non-tertiary Level,female,Less important,0.23071,159,655,0.19842,0.26299
2004,First Stage of Tertiary Education,male,Very important,0.13838,143,933,0.11621,0.16055
2004,First Stage of Tertiary Education,male,Important,0.56003,516,933,0.52816,0.59190
2004,First Stage of Tertiary Education,male,Less important,0.26015,240,933,0.23198,0.28831
2004,First Stage of Tertiary Education,male,Unimportant,0.04144,34,933,0.02865,0.05424
2004,First Stage of Tertiary Education,female,Very important,0.21943,139,687,0.18846,0.25040
2004,First Stage of Tertiary Education,female,Important,0.47886,347,687,0.44148,0.51624
2004,First Stage of Tertiary Education,female,Less important,0.28062,201,687,0.24700,0.31424
2004,Second Stage of Tertiary Education,male,Very important,0.17455,430,2405,0.15937,0.18972
2004,Second Stage of Tertiary Education,male,Important,0.54809,1322,2405,0.52820,0.56799
2004,Second Stage of Tertiary Education,male,Less important,0.24549,584,2405,0.22828,0.26269
2004,Second Stage of Tertiary Education,male,Unimportant,0.03187,69,2405,0.02485,0.03889
2004,Second Stage of Tertiary Education,female,Very important,0.21946,369,1865,0.20067,0.23825
2004,Second Stage of Tertiary Education,female,Important,0.53773,1052,1865,0.51510,0.56037
2004,Second Stage of Tertiary Education,female,Less important,0.21254,406,1865,0.19397,0.23111
2004,Second Stage of Tertiary Education,female,Unimportant,0.03027,38,1865,0.02249,0.03805
2008,No answer / don't know,male,Very important,0.45514,67,141,0.37265,0.53763
2008,No answer / don't know,male,Important,0.39701,74,141,0.31596,0.47806
2008,No answer / don't know,female,Very important,0.29513,60,139,0.21903,0.37123
2008,No answer / don't know,female,Important,0.49764,79,139,0.41422,0.58106
2008,Pre-primary Level,male,Very important,0.34870,63,155,0.27344,0.42397
2008,Pre-primary Level,male,Important,0.55264,92,155,0.47411,0.63117
2008,Pre-primary Level,female,Very important,0.44170,85,173,0.36749,0.51592
2008,Pre-primary Level,female,Important,0.51317,88,173,0.43847,0.58786
2008,Primary Level,female,Less important,0.35988,44,44,0.21642,0.50334
2008,Lower Secondary Level,male,Very important,0.15514,96,625,0.12673,0.18355
2008,Lower Secondary Level,male,Important,0.54899,349,625,0.50994,0.58803
2008,Lower Secondary Level,male,Less important,0.23523,140,625,0.20195,0.26851
2008,Lower Secondary Level,male,Unimportant,0.06064,40,625,0.04191,0.07937
2008,Lower Secondary Level,female,Very important,0.11333,168,1360,0.09648,0.13019
2008,Lower Secondary Level,female,Important,0.40229,555,1360,0.37621,0.42836
2008,Lower Secondary Level,female,Less important,0.35341,476,1360,0.32799,0.37882
2008,Lower Secondary Level,female,Unimportant,0.13098,161,1360,0.11304,0.14892
2008,Upper Secondary Level,male,Very important,0.13763,629,4580,0.12766,0.14761
2008,Upper Secondary Level,male,Important,0.51773,2360,4580,0.50325,0.53220
2008,Upper Secondary Level,male,Less important,0.28824,1358,4580,0.27512,0.30136
2008,Upper Secondary Level,male,Unimportant,0.05640,233,4580,0.04972,0.06308
2008,Upper Secondary Level,female,Very important,0.12770,647,5077,0.11852,0.13688
2008,Upper Secondary Level,female,Important,0.49864,2555,5077,0.48489,0.51240
2008,Upper Secondary Level,female,Less important,0.30103,1571,5077,0.28841,0.31365
2008,Upper Secondary Level,female,Unimportant,0.07263,304,5077,0.06549,0.07977
2008,Post-secondary Non-tertiary Level,male,Very important,0.21397,93,414,0.17442,0.25352
2008,Post-secondary Non-tertiary Level,male,Important,0.51011,230,414,0.46190,0.55832
2008,Post-secondary Non-tertiary Level,male,Less important,0.22456,91,414,0.18431,0.26480
2008,Post-secondary Non-tertiary Level,female,Very important,0.18022,109,642,0.15046,0.20997
2008,Post-secondary Non-tertiary Level,female,Important,0.53796,358,642,0.49937,0.57656
2008,Post-secondary Non-tertiary Level,female,Less important,0.25968,175,642,0.22573,0.29362
2008,First Stage of Tertiary Education,male,Very important,0.12739,97,827,0.10465,0.15013
2008,First Stage of Tertiary Education,male,Important,0.51600,453,827,0.48192,0.55008
2008,First Stage of Tertiary Education,male,Less important,0.29885,239,827,0.26763,0.33007
2008,First Stage of Tertiary Education,male,Unimportant,0.05776,38,827,0.04185,0.07367
2008,First Stage of Tertiary Education,female,Very important,0.14114,88,566,0.11243,0.16985
2008,First Stage of Tertiary Education,female,Important,0.57004,330,566,0.52922,0.61087
2008,First Stage of Tertiary Education,female,Less important,0.25125,148,566,0.21548,0.28701
2008,Second Stage of Tertiary Education,male,Very important,0.16308,348,2281,0.14791,0.17824
2008,Second Stage of Tertiary Education,male,Important,0.51704,1218,2281,0.49653,0.53755
2008,Second Stage of Tertiary Education,male,Less important,0.27443,620,2281,0.25612,0.29275
2008,Second Stage of Tertiary Education,male,Unimportant,0.04545,95,2281,0.03690,0.05400
2008,Second Stage of Tertiary Education,female,Very important,0.19815,345,1895,0.18020,0.21611
2008,Second Stage of Tertiary Education,female,Important,0.55898,1072,1895,0.53662,0.58134
2008,Second Stage of Tertiary Education,female,Less important,0.21248,431,1895,0.19406,0.23091
2008,Second Stage of Tertiary Education,female,Unimportant,0.03038,47,1895,0.02265,0.03811
2012,No answer / don't know,male,Very important,0.31057,81,196,0.24562,0.37551
2012,No answer / don't know,male,Important,0.56289,115,196,0.49327,0.63252
2012,No answer / don't know,female,Very important,0.42482,76,174,0.35116,0.49848
2012,No answer / don't know,female,Important,0.49096,98,174,0.41646,0.56545
2012,Pre-primary Level,male,Very important,0.33562,82,207,0.27113,0.40010
2012,Pre-primary Level,male,Important,0.55374,125,207,0.48585,0.62162
2012,Pre-primary Level,female,Very important,0.42425,108,235,0.36093,0.48758
2012,Pre-primary Level,female,Important,0.52070,127,235,0.45669,0.58471
2012,Primary Level,male,Very important,0.18059,37,150,0.11882,0.24236
2012,Primary Level,male,Important,0.47573,76,150,0.39554,0.55592
2012,Primary Level,male,Less important,0.31036,37,150,0.23608,0.38465
2012,Primary Level,female,Important,0.36989,102,178,0.29876,0.44101
2012,Primary Level,female,Less important,0.40064,76,178,0.32844,0.47283
2012,Lower Secondary Level,male,Very important,0.22143,223,972,0.19531,0.24754
2012,Lower Secondary Level,male,Important,0.50793,509,972,0.47648,0.53937
2012,Lower Secondary Level,male,Less important,0.21165,188,972,0.18595,0.23734
2012,Lower Secondary Level,male,Unimportant,0.05900,52,972,0.04418,0.07382
2012,Lower Secondary Level,female,Very important,0.13306,300,1890,0.11774,0.14837
2012,Lower Secondary Level,female,Important,0.45288,933,1890,0.43044,0.47533
2012,Lower Secondary Level,female,Less important,0.30778,511,1890,0.28696,0.32860
2012,Lower Secondary Level,female,Unimportant,0.10628,146,1890,0.09238,0.12018
2012,Upper Secondary Level,male,Very important,0.16345,1006,5992,0.15409,0.17281
2012,Upper Secondary Level,male,Important,0.53888,3255,5992,0.52626,0.55150
2012,Upper Secondary Level,male,Less important,0.26187,1529,5992,0.25073,0.27300
2012,Upper Secondary Level,male,Unimportant,0.03580,202,5992,0.03110,0.04050
2012,Upper Secondary Level,female,Very important,0.16049,1211,7470,0.15217,0.16882
2012,Upper Secondary Level,female,Important,0.50508,3950,7470,0.49374,0.51642
2012,Upper Secondary Level,female,Less important,0.28152,2013,7470,0.27132,0.29172
2012,Upper Secondary Level,female,Unimportant,0.05291,296,7470,0.04783,0.05799
2012,Post-secondary Non-tertiary Level,male,Very important,0.21026,139,651,0.17893,0.24158
2012,Post-secondary Non-tertiary Level,male,Important,0.53722,367,651,0.49889,0.57555
2012,Post-secondary Non-tertiary Level,male,Less important,0.23781,145,651,0.20508,0.27054
2012,Post-secondary Non-tertiary Level,female,Very important,0.21368,229,1276,0.19118,0.23619
2012,Post-secondary Non-tertiary Level,female,Important,0.55902,735,1276,0.53177,0.58628
2012,Post-secondary Non-tertiary Level,female,Less important,0.21645,312,1276,0.19384,0.23906
2012,First Stage of Tertiary Education,male,Very important,0.15592,173,1086,0.13434,0.17751
2012,First Stage of Tertiary Education,male,Important,0.56867,641,1086,0.53920,0.59814
2012,First Stage of Tertiary Education,male,Less important,0.23961,272,1086,0.21421,0.26501
2012,First Stage of Tertiary Education,female,Very important,0.16065,109,669,0.13280,0.18850
2012,First Stage of Tertiary Education,female,Important,0.49367,350,669,0.45575,0.53158
2012,First Stage of Tertiary Education,female,Less important,0.32817,210,669,0.29257,0.36378
2012,Second Stage of Tertiary Education,male,Very important,0.19743,580,3136,0.18350,0.21137
2012,Second Stage of Tertiary Education,male,Important,0.53599,1723,3136,0.51853,0.55344
2012,Second Stage of Tertiary Education,male,Less important,0.24532,763,3136,0.23026,0.26038
2012,Second Stage of Tertiary Education,male,Unimportant,0.02126,70,3136,0.01621,0.02631
2012,Second Stage of Tertiary Education,female,Very important,0.21741,609,2988,0.20261,0.23220
2012,Second Stage of Tertiary Education,female,Important,0.53885,1645,2988,0.52097,0.55672
2012,Second Stage of Tertiary Education,female,Less important,0.22804,692,2988,0.21299,0.24308
2012,Second Stage of Tertiary Education,female,Unimportant,0.01571,42,2988,0.01125,0.02017
2016,No answer / don't know,male,Very important,0.26942,82,295,0.21870,0.32013
2016,No answer / don't know,male,Important,0.59748,162,295,0.54143,0.65354
2016,No answer / don't know,male,Less important,0.11483,51,295,0.07838,0.15127
2016,No answer / don't know,female,Very important,0.36101,105,283,0.30496,0.41707
2016,No answer / don't know,female,Important,0.46126,139,283,0.40308,0.51944
2016,No answer / don't know,female,Less important,0.15836,39,283,0.11575,0.20097
2016,Pre-primary Level,male,Very important,0.36904,62,131,0.28609,0.45199
2016,Pre-primary Level,male,Important,0.54748,69,131,0.46192,0.63305
2016,Pre-primary Level,female,Very important,0.52666,100,184,0.45432,0.59900
2016,Pre-primary Level,female,Important,0.43130,84,184,0.35954,0.50305
2016,Primary Level,male,Very important,0.15896,32,165,0.10300,0.21492
2016,Primary Level,male,Important,0.64477,99,165,0.57153,0.71802
2016,Primary Level,male,Less important,0.15155,34,165,0.09667,0.20643
2016,Primary Level,female,Very important,0.17999,31,215,0.12852,0.23146
2016,Primary Level,female,Important,0.36559,117,215,0.30107,0.43012
2016,Primary Level,female,Less important,0.37672,67,215,0.31179,0.44164
2016,Lower Secondary Level,male,Very important,0.24267,227,968,0.21565,0.26969
2016,Lower Secondary Level,male,Important,0.52097,554,968,0.48948,0.55245
2016,Lower Secondary Level,male,Less important,0.19917,187,968,0.17400,0.22434
2016,Lower Secondary Level,female,Very important,0.13359,264,1568,0.11674,0.15043
2016,Lower Secondary Level,female,Important,0.46758,751,1568,0.44288,0.49229
2016,Lower Secondary Level,female,Less important,0.32421,451,1568,0.30103,0.34739
2016,Lower Secondary Level,female,Unimportant,0.07462,102,1568,0.06161,0.08763
2016,Upper Secondary Level,male,Very important,0.16063,794,4916,0.15036,0.17089
2016,Upper Secondary Level,male,Important,0.54385,2674,4916,0.52992,0.55777
2016,Upper Secondary Level,male,Less important,0.26303,1293,4916,0.25072,0.27534
2016,Upper Secondary Level,male,Unimportant,0.03250,155,4916,0.02754,0.03745
2016,Upper Secondary Level,female,Very important,0.14093,953,6027,0.13215,0.14972
2016,Upper Secondary Level,female,Important,0.49629,3040,6027,0.48367,0.50892
2016,Upper Secondary Level,female,Less important,0.31803,1824,6027,0.30627,0.32979
2016,Upper Secondary Level,female,Unimportant,0.04474,210,6027,0.03952,0.04996
2016,Post-secondary Non-tertiary Level,male,Very important,0.19453,144,724,0.16567,0.22338
2016,Post-secondary Non-tertiary Level,male,Important,0.56213,415,724,0.52597,0.59830
2016,Post-secondary Non-tertiary Level,male,Less important,0.22680,165,724,0.19627,0.25732
2016,Post-secondary Non-tertiary Level,female,Very important,0.17519,214,1238,0.15401,0.19637
2016,Post-secondary Non-tertiary Level,female,Important,0.54514,692,1238,0.51739,0.57289
2016,Post-secondary Non-tertiary Level,female,Less important,0.25493,332,1238,0.23065,0.27922
2016,First Stage of Tertiary Education,male,Very important,0.14369,125,831,0.11983,0.16756
2016,First Stage of Tertiary Education,male,Important,0.51102,447,831,0.47701,0.54503
2016,First Stage of Tertiary Education,male,Less important,0.30871,259,831,0.27728,0.34014
2016,First Stage of Tertiary Education,female,Very important,0.14950,68,535,0.11926,0.17974
2016,First Stage of Tertiary Education,female,Important,0.51942,302,535,0.47704,0.56179
2016,First Stage of Tertiary Education,female,Less important,0.31955,165,535,0.28000,0.35910
2016,Second Stage of Tertiary Education,male,Very important,0.18867,495,2914,0.17446,0.20288
2016,Second Stage of Tertiary Education,male,Important,0.55210,1631,2914,0.53405,0.57016
2016,Second Stage of Tertiary Education,male,Less important,0.23696,723,2914,0.22152,0.25240
2016,Second Stage of Tertiary Education,male,Unimportant,0.02227,65,2914,0.01691,0.02762
2016,Second Stage of Tertiary Education,female,Very important,0.23577,651,2964,0.22048,0.25105
2016,Second Stage of Tertiary Education,female,Important,0.52837,1615,2964,0.51039,0.54634
2016,Second Stage of Tertiary Education,female,Less important,0.21922,653,2964,0.20432,0.23411
2016,Second Stage of Tertiary Education,female,Unimportant,0.01665,45,2964,0.01204,0.02125
2021,No answer / don't know,male,Very important,0.16737,84,303,0.12527,0.20948
2021,No answer / don't know,male,Important,0.58000,156,303,0.52434,0.63567
2021,No answer / don't know,male,Less important,0.21137,63,303,0.16532,0.25741
2021,No answer / don't know,female,Very important,0.33071,73,284,0.27589,0.38552
2021,No answer / don't know,female,Important,0.48583,161,284,0.42760,0.54406
2021,No answer / don't know,female,Less important,0.15559,50,284,0.11336,0.19782
2021,Pre-primary Level,male,Very important,0.35666,38,87,0.25542,0.45790
2021,Pre-primary Level,male,Important,0.52057,49,87,0.41498,0.62615
2021,Pre-primary Level,female,Very important,0.51598,51,88,0.41096,0.62099
2021,Pre-primary Level,female,Important,0.45247,37,88,0.34788,0.55706
2021,Primary Level,male,Important,0.47530,49,49,0.33402,0.61657
2021,Primary Level,female,Important,0.38469,52,52,0.25116,0.51822
2021,Lower Secondary Level,male,Very important,0.20291,113,545,0.16912,0.23671
2021,Lower Secondary Level,male,Important,0.56508,318,545,0.52342,0.60674
2021,Lower Secondary Level,male,Less important,0.19591,114,545,0.16256,0.22926
2021,Lower Secondary Level,female,Very important,0.12323,133,797,0.10040,0.14607
2021,Lower Secondary Level,female,Important,0.50107,412,797,0.46634,0.53581
2021,Lower Secondary Level,female,Less important,0.30855,204,797,0.27646,0.34063
2021,Lower Secondary Level,female,Unimportant,0.06715,48,797,0.04976,0.08454
2021,Upper Secondary Level,male,Very important,0.15860,520,3094,0.14572,0.17147
2021,Upper Secondary Level,male,Important,0.52987,1622,3094,0.51228,0.54746
2021,Upper Secondary Level,male,Less important,0.27225,853,3094,0.25656,0.28793
2021,Upper Secondary Level,male,Unimportant,0.03929,99,3094,0.03244,0.04613
2021,Upper Secondary Level,female,Very important,0.15804,635,3812,0.14646,0.16962
2021,Upper Secondary Level,female,Important,0.49063,1898,3812,0.47476,0.50650
2021,Upper Secondary Level,female,Less important,0.30301,1141,3812,0.28842,0.31760
2021,Upper Secondary Level,female,Unimportant,0.04832,138,3812,0.04151,0.05513
2021,Post-secondary Non-tertiary Level,male,Very important,0.18997,114,567,0.15765,0.22228
2021,Post-secondary Non-tertiary Level,male,Important,0.63788,331,567,0.59828,0.67748
2021,Post-secondary Non-tertiary Level,male,Less important,0.15721,122,567,0.12722,0.18720
2021,Post-secondary Non-tertiary Level,female,Very important,0.19137,169,934,0.16613,0.21662
2021,Post-secondary Non-tertiary Level,female,Important,0.53541,504,934,0.50341,0.56742
2021,Post-secondary Non-tertiary Level,female,Less important,0.25382,261,934,0.22589,0.28174
2021,First Stage of Tertiary Education,male,Very important,0.14789,81,595,0.11934,0.17644
2021,First Stage of Tertiary Education,male,Important,0.53185,320,595,0.49172,0.57198
2021,First Stage of Tertiary Education,male,Less important,0.30653,194,595,0.26945,0.34361
2021,First Stage of Tertiary Education,female,Very important,0.08083,41,373,0.05313,0.10853
2021,First Stage of Tertiary Education,female,Important,0.54967,194,373,0.49911,0.60023
2021,First Stage of Tertiary Education,female,Less important,0.34907,138,373,0.30063,0.39751
2021,Second Stage of Tertiary Education,male,Very important,0.17610,520,2677,0.16167,0.19054
2021,Second Stage of Tertiary Education,male,Important,0.53625,1451,2677,0.51736,0.55515
2021,Second Stage of Tertiary Education,male,Less important,0.26761,656,2677,0.25083,0.28438
2021,Second Stage of Tertiary Education,male,Unimportant,0.02004,50,2677,0.01473,0.02535
2021,Second Stage of Tertiary Education,female,Very important,0.18171,533,2600,0.16688,0.19653
2021,Second Stage of Tertiary Education,female,Important,0.57608,1452,2600,0.55708,0.59508
2021,Second Stage of Tertiary Education,female,Less important,0.22999,582,2600,0.21381,0.24616
2021,Second Stage of Tertiary Education,female,Unimportant,0.01223,33,2600,0.00801,0.01646
