year,age_gr,plh0106,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2004,17-29 y.,Important,0.52193,2109,3910,0.50628,0.53759
2004,17-29 y.,Less important,0.09873,391,3910,0.08938,0.10808
2004,30-45 y.,Very important,0.19033,1207,6496,0.18079,0.19988
2004,30-45 y.,Important,0.57075,3770,6496,0.55871,0.58279
2004,30-45 y.,Less important,0.21894,1434,6496,0.20888,0.22900
2004,30-45 y.,Unimportant,0.01462,85,6496,0.01170,0.01753
2004,46-65 y.,Very important,0.11636,880,7302,0.10901,0.12372
2004,46-65 y.,Important,0.52827,3880,7302,0.51682,0.53972
2004,46-65 y.,Less important,0.30698,2277,7302,0.29640,0.31756
2004,46-65 y.,Unimportant,0.03790,265,7302,0.03352,0.04228
2004,66 and older,Very important,0.07383,298,3673,0.06537,0.08229
2004,66 and older,Important,0.40369,1564,3673,0.38782,0.41956
2004,66 and older,Less important,0.36070,1366,3673,0.34517,0.37623
2004,66 and older,Unimportant,0.13084,445,3673,0.11994,0.14175
2008,17-29 y.,Very important,0.30871,1046,3125,0.29251,0.32491
2008,17-29 y.,Important,0.50333,1721,3125,0.48580,0.52087
2008,17-29 y.,Less important,0.10485,358,3125,0.09411,0.11560
2008,30-45 y.,Very important,0.16677,860,5148,0.15659,0.17696
2008,30-45 y.,Important,0.57400,3006,5148,0.56049,0.58751
2008,30-45 y.,Less important,0.23484,1209,5148,0.22325,0.24642
2008,30-45 y.,Unimportant,0.01856,73,5148,0.01488,0.02225
2008,46-65 y.,Very important,0.11354,761,6655,0.10591,0.12116
2008,46-65 y.,Important,0.52421,3543,6655,0.51221,0.53621
2008,46-65 y.,Less important,0.31089,2083,6655,0.29977,0.32201
2008,46-65 y.,Unimportant,0.04488,268,6655,0.03990,0.04985
2008,66 and older,Very important,0.05711,254,4228,0.05011,0.06410
2008,66 and older,Important,0.35110,1594,4228,0.33671,0.36549
2008,66 and older,Less important,0.39564,1739,4228,0.38090,0.41038
2008,66 and older,Unimportant,0.17295,641,4228,0.16154,0.18435
2012,17-29 y.,Very important,0.34759,1452,3946,0.33273,0.36245
2012,17-29 y.,Important,0.49051,2140,3946,0.47491,0.50611
2012,17-29 y.,Less important,0.08626,354,3946,0.07750,0.09502
2012,30-45 y.,Very important,0.21252,1804,9050,0.20409,0.22095
2012,30-45 y.,Important,0.56888,5206,9050,0.55868,0.57909
2012,30-45 y.,Less important,0.20596,1950,9050,0.19763,0.21429
2012,30-45 y.,Unimportant,0.01032,90,9050,0.00824,0.01241
2012,46-65 y.,Very important,0.13373,1325,9337,0.12683,0.14064
2012,46-65 y.,Important,0.54736,5167,9337,0.53726,0.55746
2012,46-65 y.,Less important,0.28282,2594,9337,0.27368,0.29195
2012,46-65 y.,Unimportant,0.03032,251,9337,0.02684,0.03380
2012,66 and older,Very important,0.07731,411,5108,0.06998,0.08463
2012,66 and older,Important,0.41241,2238,5108,0.39891,0.42591
2012,66 and older,Less important,0.37817,1914,5108,0.36487,0.39147
2012,66 and older,Unimportant,0.11082,545,5108,0.10221,0.11943
2016,17-29 y.,Very important,0.32486,1377,3819,0.31000,0.33971
2016,17-29 y.,Important,0.48785,2025,3819,0.47199,0.50370
2016,17-29 y.,Less important,0.09744,417,3819,0.08804,0.10685
2016,30-45 y.,Very important,0.21022,1439,7068,0.20071,0.21972
2016,30-45 y.,Important,0.56675,4054,7068,0.55520,0.57830
2016,30-45 y.,Less important,0.20287,1489,7068,0.19350,0.21225
2016,30-45 y.,Unimportant,0.00963,86,7068,0.00736,0.01191
2016,46-65 y.,Very important,0.13038,1178,8554,0.12324,0.13751
2016,46-65 y.,Important,0.54275,4633,8554,0.53219,0.55331
2016,46-65 y.,Less important,0.29632,2537,8554,0.28664,0.30600
2016,46-65 y.,Unimportant,0.02287,206,8554,0.01970,0.02603
2016,66 and older,Very important,0.08404,353,4658,0.07607,0.09201
2016,66 and older,Important,0.42254,2079,4658,0.40836,0.43673
2016,66 and older,Less important,0.38542,1823,4658,0.37144,0.39940
2016,66 and older,Unimportant,0.09426,403,4658,0.08587,0.10265
2021,17-29 y.,Very important,0.31112,1007,2679,0.29358,0.32865
2021,17-29 y.,Important,0.47924,1386,2679,0.46032,0.49816
2021,17-29 y.,Less important,0.10926,286,2679,0.09745,0.12108
2021,30-45 y.,Very important,0.20918,923,4113,0.19675,0.22161
2021,30-45 y.,Important,0.58103,2364,4113,0.56594,0.59611
2021,30-45 y.,Less important,0.17546,788,4113,0.16383,0.18708
2021,30-45 y.,Unimportant,0.00972,38,4113,0.00672,0.01272
2021,46-65 y.,Very important,0.12035,917,6762,0.11260,0.12811
2021,46-65 y.,Important,0.54508,3672,6762,0.53321,0.55695
2021,46-65 y.,Less important,0.30171,2033,6762,0.29077,0.31265
2021,46-65 y.,Unimportant,0.02423,140,6762,0.02057,0.02790
2021,66 and older,Very important,0.08328,304,3483,0.07410,0.09245
2021,66 and older,Important,0.42476,1586,3483,0.40834,0.44118
2021,66 and older,Less important,0.38135,1339,3483,0.36522,0.39749
2021,66 and older,Unimportant,0.08404,254,3483,0.07482,0.09325
