year,age_gr,sex,plh0106,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2004,17-29 y.,male,Important,0.52131,1024,1885,0.49876,0.54387
2004,17-29 y.,male,Less important,0.09538,195,1885,0.08211,0.10864
2004,17-29 y.,female,Very important,0.36093,744,2025,0.34000,0.38185
2004,17-29 y.,female,Important,0.52990,1085,2025,0.50816,0.55165
2004,17-29 y.,female,Less important,0.10362,196,2025,0.09034,0.11690
2004,30-45 y.,male,Very important,0.19671,608,3106,0.18273,0.21070
2004,30-45 y.,male,Important,0.57964,1811,3106,0.56228,0.59701
2004,30-45 y.,male,Less important,0.21231,656,3106,0.19793,0.22670
2004,30-45 y.,male,Unimportant,0.01133,31,3106,0.00761,0.01506
2004,30-45 y.,female,Very important,0.18583,599,3390,0.17273,0.19892
2004,30-45 y.,female,Important,0.56781,1959,3390,0.55114,0.58449
2004,30-45 y.,female,Less important,0.22819,778,3390,0.21406,0.24232
2004,30-45 y.,female,Unimportant,0.01817,54,3390,0.01367,0.02267
2004,46-65 y.,male,Very important,0.11543,450,3595,0.10499,0.12588
2004,46-65 y.,male,Important,0.55290,1960,3595,0.53664,0.56916
2004,46-65 y.,male,Less important,0.29570,1066,3595,0.28078,0.31062
2004,46-65 y.,male,Unimportant,0.03597,119,3595,0.02988,0.04205
2004,46-65 y.,female,Very important,0.11975,430,3707,0.10929,0.13020
2004,46-65 y.,female,Important,0.51492,1920,3707,0.49883,0.53101
2004,46-65 y.,female,Less important,0.32470,1211,3707,0.30963,0.33978
2004,46-65 y.,female,Unimportant,0.04063,146,3707,0.03427,0.04699
2004,66 and older,male,Very important,0.08282,151,1682,0.06965,0.09600
2004,66 and older,male,Important,0.44186,754,1682,0.41812,0.46560
2004,66 and older,male,Less important,0.35980,598,1682,0.33685,0.38274
2004,66 and older,male,Unimportant,0.11552,179,1682,0.10023,0.13080
2004,66 and older,female,Very important,0.07136,147,1991,0.06005,0.08267
2004,66 and older,female,Important,0.39820,810,1991,0.37670,0.41971
2004,66 and older,female,Less important,0.38124,768,1991,0.35990,0.40258
2004,66 and older,female,Unimportant,0.14920,266,1991,0.13354,0.16485
2008,17-29 y.,male,Very important,0.32185,463,1495,0.29816,0.34554
2008,17-29 y.,male,Important,0.55529,861,1495,0.53009,0.58049
2008,17-29 y.,male,Less important,0.11249,171,1495,0.09647,0.12852
2008,17-29 y.,female,Very important,0.34581,583,1630,0.32272,0.36891
2008,17-29 y.,female,Important,0.53231,860,1630,0.50808,0.55654
2008,17-29 y.,female,Less important,0.11417,187,1630,0.09873,0.12962
2008,30-45 y.,male,Very important,0.16545,431,2454,0.15075,0.18016
2008,30-45 y.,male,Important,0.57944,1441,2454,0.55990,0.59897
2008,30-45 y.,male,Less important,0.23433,543,2454,0.21757,0.25109
2008,30-45 y.,male,Unimportant,0.02078,39,2454,0.01513,0.02642
2008,30-45 y.,female,Very important,0.17013,429,2694,0.15594,0.18432
2008,30-45 y.,female,Important,0.57522,1565,2694,0.55655,0.59389
2008,30-45 y.,female,Less important,0.23816,666,2694,0.22207,0.25425
2008,30-45 y.,female,Unimportant,0.01649,34,2694,0.01168,0.02130
2008,46-65 y.,male,Very important,0.12306,379,3179,0.11163,0.13448
2008,46-65 y.,male,Important,0.52484,1706,3179,0.50748,0.54221
2008,46-65 y.,male,Less important,0.30877,976,3179,0.29270,0.32483
2008,46-65 y.,male,Unimportant,0.04334,118,3179,0.03626,0.05041
2008,46-65 y.,female,Very important,0.10561,382,3476,0.09539,0.11583
2008,46-65 y.,female,Important,0.53039,1837,3476,0.51379,0.54698
2008,46-65 y.,female,Less important,0.31702,1107,3476,0.30155,0.33249
2008,46-65 y.,female,Unimportant,0.04699,150,3476,0.03995,0.05402
2008,66 and older,male,Very important,0.06469,133,2010,0.05393,0.07544
2008,66 and older,male,Important,0.37826,793,2010,0.35705,0.39947
2008,66 and older,male,Less important,0.40445,816,2010,0.38299,0.42591
2008,66 and older,male,Unimportant,0.15260,268,2010,0.13687,0.16832
2008,66 and older,female,Very important,0.05370,121,2218,0.04432,0.06309
2008,66 and older,female,Important,0.34506,801,2218,0.32527,0.36485
2008,66 and older,female,Less important,0.40549,923,2218,0.38505,0.42593
2008,66 and older,female,Unimportant,0.19575,373,2218,0.17923,0.21227
2012,17-29 y.,male,Very important,0.34580,670,1836,0.32404,0.36756
2012,17-29 y.,male,Important,0.53811,996,1836,0.51530,0.56092
2012,17-29 y.,male,Less important,0.10893,170,1836,0.09468,0.12319
2012,17-29 y.,female,Very important,0.40391,782,2110,0.38296,0.42485
2012,17-29 y.,female,Important,0.51766,1144,2110,0.49633,0.53899
2012,17-29 y.,female,Less important,0.07610,184,2110,0.06479,0.08742
2012,30-45 y.,male,Very important,0.22485,804,3773,0.21153,0.23818
2012,30-45 y.,male,Important,0.56732,2190,3773,0.55150,0.58313
2012,30-45 y.,male,Less important,0.19958,747,3773,0.18682,0.21233
2012,30-45 y.,male,Unimportant,0.00825,32,3773,0.00536,0.01114
2012,30-45 y.,female,Very important,0.20101,1000,5277,0.19019,0.21182
2012,30-45 y.,female,Important,0.57313,3016,5277,0.55978,0.58647
2012,30-45 y.,female,Less important,0.21339,1203,5277,0.20233,0.22444
2012,30-45 y.,female,Unimportant,0.01247,58,5277,0.00948,0.01547
2012,46-65 y.,male,Very important,0.13358,631,4369,0.12349,0.14367
2012,46-65 y.,male,Important,0.56356,2460,4369,0.54885,0.57826
2012,46-65 y.,male,Less important,0.27709,1176,4369,0.26382,0.29037
2012,46-65 y.,male,Unimportant,0.02577,102,4369,0.02107,0.03047
2012,46-65 y.,female,Very important,0.13542,694,4968,0.12591,0.14494
2012,46-65 y.,female,Important,0.53767,2707,4968,0.52380,0.55153
2012,46-65 y.,female,Less important,0.29174,1418,4968,0.27910,0.30438
2012,46-65 y.,female,Unimportant,0.03517,149,4968,0.03004,0.04029
2012,66 and older,male,Very important,0.08639,216,2481,0.07533,0.09745
2012,66 and older,male,Important,0.45998,1165,2481,0.44036,0.47959
2012,66 and older,male,Less important,0.36021,875,2481,0.34132,0.37911
2012,66 and older,male,Unimportant,0.09342,225,2481,0.08197,0.10487
2012,66 and older,female,Very important,0.07325,195,2627,0.06329,0.08322
2012,66 and older,female,Important,0.39146,1073,2627,0.37280,0.41013
2012,66 and older,female,Less important,0.40669,1039,2627,0.38790,0.42547
2012,66 and older,female,Unimportant,0.12860,320,2627,0.11579,0.14140
2016,17-29 y.,male,Very important,0.34987,623,1811,0.32790,0.37184
2016,17-29 y.,male,Important,0.54759,986,1811,0.52466,0.57052
2016,17-29 y.,male,Less important,0.09585,202,1811,0.08229,0.10942
2016,17-29 y.,female,Very important,0.36116,754,2008,0.34014,0.38217
2016,17-29 y.,female,Important,0.51849,1039,2008,0.49663,0.54035
2016,17-29 y.,female,Less important,0.11812,215,2008,0.10400,0.13224
2016,30-45 y.,male,Very important,0.20914,600,2982,0.19454,0.22374
2016,30-45 y.,male,Important,0.59031,1789,2982,0.57266,0.60797
2016,30-45 y.,male,Less important,0.19293,559,2982,0.17876,0.20710
2016,30-45 y.,male,Unimportant,0.00762,34,2982,0.00450,0.01074
2016,30-45 y.,female,Very important,0.21584,839,4086,0.20323,0.22846
2016,30-45 y.,female,Important,0.55483,2265,4086,0.53959,0.57007
2016,30-45 y.,female,Less important,0.21742,930,4086,0.20477,0.23007
2016,30-45 y.,female,Unimportant,0.01191,52,4086,0.00858,0.01523
2016,46-65 y.,male,Very important,0.13136,558,3951,0.12082,0.14189
2016,46-65 y.,male,Important,0.55784,2162,3951,0.54236,0.57333
2016,46-65 y.,male,Less important,0.28786,1148,3951,0.27374,0.30198
2016,46-65 y.,male,Unimportant,0.02294,83,3951,0.01827,0.02760
2016,46-65 y.,female,Very important,0.13142,620,4603,0.12166,0.14118
2016,46-65 y.,female,Important,0.53621,2471,4603,0.52180,0.55062
2016,46-65 y.,female,Less important,0.30922,1389,4603,0.29587,0.32257
2016,46-65 y.,female,Unimportant,0.02315,123,4603,0.01880,0.02749
2016,66 and older,male,Very important,0.09467,180,2282,0.08265,0.10668
2016,66 and older,male,Important,0.46937,1114,2282,0.44889,0.48985
2016,66 and older,male,Less important,0.35375,817,2282,0.33413,0.37337
2016,66 and older,male,Unimportant,0.08221,171,2282,0.07094,0.09348
2016,66 and older,female,Very important,0.07772,173,2376,0.06695,0.08849
2016,66 and older,female,Important,0.39599,965,2376,0.37632,0.41566
2016,66 and older,female,Less important,0.42013,1006,2376,0.40028,0.43998
2016,66 and older,female,Unimportant,0.10616,232,2376,0.09377,0.11855
2021,17-29 y.,male,Very important,0.33380,484,1303,0.30818,0.35941
2021,17-29 y.,male,Important,0.53244,663,1303,0.50533,0.55954
2021,17-29 y.,male,Less important,0.12032,156,1303,0.10265,0.13800
2021,17-29 y.,female,Very important,0.35066,520,1372,0.32541,0.37592
2021,17-29 y.,female,Important,0.52317,722,1372,0.49673,0.54961
2021,17-29 y.,female,Less important,0.12050,130,1372,0.10327,0.13773
2021,30-45 y.,male,Very important,0.19981,407,1804,0.18135,0.21827
2021,30-45 y.,male,Important,0.61982,1080,1804,0.59741,0.64222
2021,30-45 y.,male,Less important,0.17038,317,1804,0.15302,0.18773
2021,30-45 y.,female,Very important,0.22948,516,2270,0.21218,0.24679
2021,30-45 y.,female,Important,0.57110,1284,2270,0.55073,0.59146
2021,30-45 y.,female,Less important,0.18949,470,2270,0.17336,0.20562
2021,46-65 y.,male,Very important,0.12430,451,3146,0.11277,0.13584
2021,46-65 y.,male,Important,0.54680,1719,3146,0.52940,0.56420
2021,46-65 y.,male,Less important,0.30312,910,3146,0.28706,0.31919
2021,46-65 y.,male,Unimportant,0.02578,66,3146,0.02024,0.03131
2021,46-65 y.,female,Very important,0.11791,465,3614,0.10740,0.12843
2021,46-65 y.,female,Important,0.55318,1952,3614,0.53697,0.56939
2021,46-65 y.,female,Less important,0.30578,1123,3614,0.29075,0.32080
2021,46-65 y.,female,Unimportant,0.02313,74,3614,0.01823,0.02803
2021,66 and older,male,Very important,0.09404,153,1742,0.08033,0.10775
2021,66 and older,male,Important,0.45646,834,1742,0.43307,0.47986
2021,66 and older,male,Less important,0.37896,653,1742,0.35617,0.40175
2021,66 and older,male,Unimportant,0.07054,102,1742,0.05851,0.08257
2021,66 and older,female,Very important,0.07873,151,1741,0.06607,0.09138
2021,66 and older,female,Important,0.42019,752,1741,0.39700,0.44338
2021,66 and older,female,Less important,0.40206,686,1741,0.37902,0.42509
2021,66 and older,female,Unimportant,0.09903,152,1741,0.08499,0.11306
