year,regtyp,sex,plh0106,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2012,Rural regions,male,Important,0.57688,2686,4620,0.56264,0.59113
2012,Rural regions,male,Less important,0.23230,1033,4620,0.22012,0.24447
2012,Rural regions,male,Unimportant,0.03135,127,4620,0.02632,0.03637
2012,Rural regions,female,Very important,0.16119,909,5426,0.15140,0.17097
2012,Rural regions,female,Important,0.52662,2991,5426,0.51334,0.53991
2012,Rural regions,female,Less important,0.26555,1352,5426,0.25380,0.27730
2012,Rural regions,female,Unimportant,0.04664,174,5426,0.04103,0.05225
2016,Urban regions,male,Very important,0.18239,1268,7139,0.17343,0.19135
2016,Urban regions,male,Important,0.53738,3863,7139,0.52582,0.54895
2016,Urban regions,male,Less important,0.24755,1795,7139,0.23753,0.25756
2016,Urban regions,male,Unimportant,0.03268,213,7139,0.02856,0.03681
2016,Urban regions,female,Very important,0.17751,1605,8538,0.16940,0.18561
2016,Urban regions,female,Important,0.49140,4318,8538,0.48080,0.50201
2016,Urban regions,female,Less important,0.29034,2332,8538,0.28071,0.29997
2016,Urban regions,female,Unimportant,0.04075,283,8538,0.03656,0.04494
2016,Rural regions,male,Very important,0.17495,693,3906,0.16303,0.18687
2016,Rural regions,male,Important,0.56067,2188,3906,0.54510,0.57623
2016,Rural regions,male,Less important,0.24238,931,3906,0.22894,0.25582
2016,Rural regions,male,Unimportant,0.02201,94,3906,0.01741,0.02661
2016,Rural regions,female,Very important,0.15965,781,4542,0.14900,0.17031
2016,Rural regions,female,Important,0.52153,2422,4542,0.50700,0.53606
2016,Rural regions,female,Less important,0.28311,1208,4542,0.27000,0.29621
2016,Rural regions,female,Unimportant,0.03571,131,4542,0.03031,0.04111
2021,Urban regions,male,Very important,0.17962,1074,5315,0.16930,0.18994
2021,Urban regions,male,Important,0.53489,2776,5315,0.52148,0.54831
2021,Urban regions,male,Less important,0.25584,1344,5315,0.24411,0.26757
2021,Urban regions,male,Unimportant,0.02964,121,5315,0.02508,0.03420
2021,Urban regions,female,Very important,0.18030,1182,6008,0.17058,0.19002
2021,Urban regions,female,Important,0.50989,3100,6008,0.49725,0.52253
2021,Urban regions,female,Less important,0.27063,1561,6008,0.25940,0.28187
2021,Urban regions,female,Unimportant,0.03918,165,6008,0.03427,0.04409
2021,Rural regions,male,Very important,0.15101,421,2706,0.13751,0.16450
2021,Rural regions,male,Important,0.56021,1520,2706,0.54150,0.57891
2021,Rural regions,male,Less important,0.25887,692,2706,0.24236,0.27538
2021,Rural regions,male,Unimportant,0.02992,73,2706,0.02350,0.03634
2021,Rural regions,female,Very important,0.14029,470,3021,0.12790,0.15267
2021,Rural regions,female,Important,0.53400,1609,3021,0.51621,0.55179
2021,Rural regions,female,Less important,0.29108,848,3021,0.27488,0.30728
2021,Rural regions,female,Unimportant,0.03463,94,3021,0.02811,0.04115
