year,pgisced97,sampreg,plh0106,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2008,Second Stage of Tertiary Education,West,Very important,0.18542,508,2938,0.17136,0.19947
2008,Second Stage of Tertiary Education,West,Important,0.52353,1556,2938,0.50546,0.54159
2008,Second Stage of Tertiary Education,West,Less important,0.24817,762,2938,0.23255,0.26380
2008,Second Stage of Tertiary Education,West,Unimportant,0.04288,112,2938,0.03555,0.05021
2008,Second Stage of Tertiary Education,East,Very important,0.15501,185,1208,0.13459,0.17543
2008,Second Stage of Tertiary Education,East,Important,0.57564,734,1208,0.54775,0.60352
2008,Second Stage of Tertiary Education,East,Less important,0.24415,289,1208,0.21992,0.26839
2012,No answer / don't know,West,Very important,0.36318,131,310,0.30956,0.41680
2012,No answer / don't know,West,Important,0.53186,179,310,0.47622,0.58749
2012,No answer / don't know,East,Important,0.55443,34,34,0.38485,0.72402
2012,Pre-primary Level,West,Very important,0.36230,166,391,0.31459,0.41000
2012,Pre-primary Level,West,Important,0.54606,225,391,0.49665,0.59547
2012,Primary Level,West,Very important,0.13815,57,309,0.09961,0.17668
2012,Primary Level,West,Important,0.41206,154,309,0.35709,0.46703
2012,Primary Level,West,Less important,0.36320,98,309,0.30949,0.41691
2012,Lower Secondary Level,West,Very important,0.16494,457,2489,0.15036,0.17952
2012,Lower Secondary Level,West,Important,0.46800,1242,2489,0.44839,0.48760
2012,Lower Secondary Level,West,Less important,0.27547,614,2489,0.25791,0.29302
2012,Lower Secondary Level,West,Unimportant,0.09159,176,2489,0.08026,0.10293
2012,Lower Secondary Level,East,Very important,0.16197,66,351,0.12337,0.20057
2012,Lower Secondary Level,East,Important,0.51109,200,351,0.45872,0.56346
2012,Lower Secondary Level,East,Less important,0.25622,85,351,0.21048,0.30196
2012,Upper Secondary Level,West,Very important,0.15980,1635,10164,0.15267,0.16692
2012,Upper Secondary Level,West,Important,0.51212,5305,10164,0.50241,0.52184
2012,Upper Secondary Level,West,Less important,0.28161,2827,10164,0.27287,0.29036
2012,Upper Secondary Level,West,Unimportant,0.04647,397,10164,0.04238,0.05056
2012,Upper Secondary Level,East,Very important,0.17068,582,3298,0.15784,0.18352
2012,Upper Secondary Level,East,Important,0.55969,1900,3298,0.54274,0.57664
2012,Upper Secondary Level,East,Less important,0.23251,715,3298,0.21809,0.24693
2012,Upper Secondary Level,East,Unimportant,0.03712,101,3298,0.03067,0.04357
2012,Post-secondary Non-tertiary Level,West,Very important,0.21028,303,1633,0.19051,0.23005
2012,Post-secondary Non-tertiary Level,West,Important,0.54364,917,1633,0.51947,0.56780
2012,Post-secondary Non-tertiary Level,West,Less important,0.23400,413,1633,0.21346,0.25454
2012,Post-secondary Non-tertiary Level,East,Very important,0.22663,65,294,0.17869,0.27456
2012,Post-secondary Non-tertiary Level,East,Important,0.59555,185,294,0.53935,0.65175
2012,Post-secondary Non-tertiary Level,East,Less important,0.16260,44,294,0.12035,0.20485
2012,First Stage of Tertiary Education,West,Very important,0.15496,193,1323,0.13546,0.17447
2012,First Stage of Tertiary Education,West,Important,0.52777,727,1323,0.50085,0.55468
2012,First Stage of Tertiary Education,West,Less important,0.28994,372,1323,0.26548,0.31440
2012,First Stage of Tertiary Education,West,Unimportant,0.02733,31,1323,0.01854,0.03612
2012,First Stage of Tertiary Education,East,Very important,0.16647,89,463,0.13251,0.20044
2012,First Stage of Tertiary Education,East,Important,0.58665,264,463,0.54175,0.63156
2012,First Stage of Tertiary Education,East,Less important,0.21166,110,463,0.17441,0.24891
2012,Second Stage of Tertiary Education,West,Very important,0.20900,884,4592,0.19723,0.22076
2012,Second Stage of Tertiary Education,West,Important,0.53697,2524,4592,0.52255,0.55140
2012,Second Stage of Tertiary Education,West,Less important,0.23555,1096,4592,0.22328,0.24783
2012,Second Stage of Tertiary Education,West,Unimportant,0.01848,88,4592,0.01458,0.02237
2012,Second Stage of Tertiary Education,East,Very important,0.19760,305,1508,0.17750,0.21771
2012,Second Stage of Tertiary Education,East,Important,0.53869,844,1508,0.51353,0.56386
2012,Second Stage of Tertiary Education,East,Less important,0.24422,359,1508,0.22253,0.26591
2016,No answer / don't know,West,Very important,0.31292,159,489,0.27178,0.35406
2016,No answer / don't know,West,Important,0.52832,257,489,0.48403,0.57262
2016,No answer / don't know,West,Less important,0.13892,73,489,0.10824,0.16961
2016,No answer / don't know,East,Important,0.58152,44,44,0.43407,0.72896
2016,Pre-primary Level,West,Very important,0.45191,144,274,0.39288,0.51095
2016,Pre-primary Level,West,Important,0.48614,130,274,0.42685,0.54543
2016,Primary Level,West,Very important,0.16900,57,337,0.12893,0.20907
2016,Primary Level,West,Important,0.46271,187,337,0.40939,0.51602
2016,Primary Level,West,Less important,0.29873,93,337,0.24979,0.34767
2016,Lower Secondary Level,West,Very important,0.18187,432,2248,0.16592,0.19782
2016,Lower Secondary Level,West,Important,0.47928,1137,2248,0.45862,0.49993
2016,Lower Secondary Level,West,Less important,0.27913,565,2248,0.26058,0.29768
2016,Lower Secondary Level,West,Unimportant,0.05972,114,2248,0.04992,0.06952
2016,Lower Secondary Level,East,Very important,0.12992,59,300,0.09181,0.16803
2016,Lower Secondary Level,East,Important,0.57285,168,300,0.51677,0.62892
2016,Lower Secondary Level,East,Less important,0.23633,73,300,0.18818,0.28449
2016,Upper Secondary Level,West,Very important,0.14868,1323,8401,0.14107,0.15629
2016,Upper Secondary Level,West,Important,0.51076,4315,8401,0.50007,0.52145
2016,Upper Secondary Level,West,Less important,0.29880,2474,8401,0.28901,0.30859
2016,Upper Secondary Level,West,Unimportant,0.04176,289,8401,0.03748,0.04604
2016,Upper Secondary Level,East,Very important,0.15760,424,2542,0.14344,0.17177
2016,Upper Secondary Level,East,Important,0.55392,1399,2542,0.53459,0.57325
2016,Upper Secondary Level,East,Less important,0.26162,643,2542,0.24453,0.27871
2016,Upper Secondary Level,East,Unimportant,0.02685,76,2542,0.02057,0.03314
2016,Post-secondary Non-tertiary Level,West,Very important,0.17796,304,1741,0.15999,0.19593
2016,Post-secondary Non-tertiary Level,West,Important,0.55509,959,1741,0.53174,0.57844
2016,Post-secondary Non-tertiary Level,West,Less important,0.24449,437,1741,0.22429,0.26468
2016,Post-secondary Non-tertiary Level,West,Unimportant,0.02246,41,1741,0.01550,0.02943
2016,Post-secondary Non-tertiary Level,East,Very important,0.22761,54,262,0.17674,0.27848
2016,Post-secondary Non-tertiary Level,East,Important,0.53357,148,262,0.47305,0.59409
2016,Post-secondary Non-tertiary Level,East,Less important,0.22787,60,262,0.17698,0.27876
2016,First Stage of Tertiary Education,West,Very important,0.16170,149,1009,0.13897,0.18443
2016,First Stage of Tertiary Education,West,Important,0.48802,535,1009,0.45716,0.51887
2016,First Stage of Tertiary Education,West,Less important,0.32624,325,1009,0.29729,0.35518
2016,First Stage of Tertiary Education,East,Very important,0.09420,44,357,0.06386,0.12455
2016,First Stage of Tertiary Education,East,Important,0.59858,214,357,0.54766,0.64950
2016,First Stage of Tertiary Education,East,Less important,0.26852,99,357,0.22248,0.31456
2016,Second Stage of Tertiary Education,West,Very important,0.21048,897,4543,0.19863,0.22234
2016,Second Stage of Tertiary Education,West,Important,0.54638,2520,4543,0.53190,0.56086
2016,Second Stage of Tertiary Education,West,Less important,0.22453,1044,4543,0.21240,0.23667
2016,Second Stage of Tertiary Education,West,Unimportant,0.01861,82,4543,0.01468,0.02254
2016,Second Stage of Tertiary Education,East,Very important,0.21354,249,1307,0.19132,0.23577
2016,Second Stage of Tertiary Education,East,Important,0.51714,726,1307,0.49004,0.54424
2016,Second Stage of Tertiary Education,East,Less important,0.24552,332,1307,0.22218,0.26886
2021,No answer / don't know,West,Very important,0.23547,141,492,0.19794,0.27300
2021,No answer / don't know,West,Important,0.52264,256,492,0.47846,0.56682
2021,No answer / don't know,West,Less important,0.20122,95,492,0.16576,0.23669
2021,No answer / don't know,East,Important,0.66149,61,61,0.54175,0.78123
2021,Pre-primary Level,West,Very important,0.43436,73,144,0.35312,0.51560
2021,Pre-primary Level,West,Important,0.47526,71,144,0.39341,0.55711
2021,Primary Level,West,Very important,0.17621,34,165,0.11790,0.23453
2021,Primary Level,West,Important,0.43883,91,165,0.36288,0.51478
2021,Primary Level,West,Less important,0.28751,40,165,0.21824,0.35678
2021,Lower Secondary Level,West,Very important,0.15345,211,1143,0.13255,0.17436
2021,Lower Secondary Level,West,Important,0.53049,613,1143,0.50155,0.55944
2021,Lower Secondary Level,West,Less important,0.26037,266,1143,0.23492,0.28583
2021,Lower Secondary Level,West,Unimportant,0.05568,53,1143,0.04238,0.06898
2021,Lower Secondary Level,East,Very important,0.17916,35,205,0.12654,0.23179
2021,Lower Secondary Level,East,Important,0.50665,118,205,0.43804,0.57526
2021,Lower Secondary Level,East,Less important,0.27146,52,205,0.21043,0.33249
2021,Upper Secondary Level,West,Very important,0.15962,917,5305,0.14976,0.16948
2021,Upper Secondary Level,West,Important,0.50081,2648,5305,0.48735,0.51426
2021,Upper Secondary Level,West,Less important,0.29271,1547,5305,0.28046,0.30495
2021,Upper Secondary Level,West,Unimportant,0.04687,193,5305,0.04118,0.05256
2021,Upper Secondary Level,East,Very important,0.15273,239,1603,0.13512,0.17035
2021,Upper Secondary Level,East,Important,0.54490,873,1603,0.52052,0.56929
2021,Upper Secondary Level,East,Less important,0.27043,447,1603,0.24867,0.29218
2021,Upper Secondary Level,East,Unimportant,0.03194,44,1603,0.02333,0.04055
2021,Post-secondary Non-tertiary Level,West,Very important,0.19187,240,1289,0.17037,0.21338
2021,Post-secondary Non-tertiary Level,West,Important,0.56004,708,1289,0.53293,0.58715
2021,Post-secondary Non-tertiary Level,West,Less important,0.22926,341,1289,0.20630,0.25222
2021,Post-secondary Non-tertiary Level,East,Very important,0.18427,44,213,0.13208,0.23646
2021,Post-secondary Non-tertiary Level,East,Important,0.69716,127,213,0.63531,0.75901
2021,Post-secondary Non-tertiary Level,East,Less important,0.11002,42,213,0.06790,0.15214
2021,First Stage of Tertiary Education,West,Very important,0.11896,88,712,0.09516,0.14275
2021,First Stage of Tertiary Education,West,Important,0.53431,369,712,0.49764,0.57097
2021,First Stage of Tertiary Education,West,Less important,0.33264,255,712,0.29800,0.36727
2021,First Stage of Tertiary Education,East,Very important,0.14237,34,256,0.09949,0.18526
2021,First Stage of Tertiary Education,East,Important,0.55023,145,256,0.48917,0.61129
2021,First Stage of Tertiary Education,East,Less important,0.28498,77,256,0.22957,0.34038
2021,Second Stage of Tertiary Education,West,Very important,0.17697,820,4155,0.16536,0.18857
2021,Second Stage of Tertiary Education,West,Important,0.55857,2307,4155,0.54347,0.57367
2021,Second Stage of Tertiary Education,West,Less important,0.24864,969,4155,0.23550,0.26179
2021,Second Stage of Tertiary Education,West,Unimportant,0.01583,59,4155,0.01203,0.01962
2021,Second Stage of Tertiary Education,East,Very important,0.18918,234,1100,0.16603,0.21234
2021,Second Stage of Tertiary Education,East,Important,0.53656,596,1100,0.50708,0.56604
2021,Second Stage of Tertiary Education,East,Less important,0.25540,270,1100,0.22962,0.28119
