year,bula_h,plh0106,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2016,Baden-Wuerttemberg,Less important,0.27015,727,2839,0.25381,0.28649
2016,Baden-Wuerttemberg,Unimportant,0.03740,92,2839,0.03042,0.04438
2016,Bavaria,Very important,0.16111,666,3872,0.14953,0.17269
2016,Bavaria,Important,0.54446,2083,3872,0.52877,0.56015
2016,Bavaria,Less important,0.26032,1012,3872,0.24650,0.27414
2016,Bavaria,Unimportant,0.03411,111,3872,0.02839,0.03983
2016,Berlin,Very important,0.20163,193,885,0.17518,0.22808
2016,Berlin,Important,0.51639,459,885,0.48345,0.54933
2016,Berlin,Less important,0.25777,233,885,0.22893,0.28660
2016,Brandenburg,Very important,0.16001,146,907,0.13613,0.18388
2016,Brandenburg,Important,0.57340,504,907,0.54120,0.60561
2016,Brandenburg,Less important,0.25060,257,907,0.22239,0.27882
2016,Mecklenburg-Western Pomerania,Very important,0.21236,101,511,0.17686,0.24785
2016,Mecklenburg-Western Pomerania,Important,0.50994,287,511,0.46655,0.55333
2016,Mecklenburg-Western Pomerania,Less important,0.25738,123,511,0.21944,0.29532
2016,Saxony,Very important,0.16411,240,1437,0.14495,0.18327
2016,Saxony,Important,0.54477,790,1437,0.51901,0.57053
2016,Saxony,Less important,0.24990,354,1437,0.22750,0.27229
2016,Saxony,Unimportant,0.04122,53,1437,0.03094,0.05151
2016,Saxony-Anhalt,Very important,0.16805,147,811,0.14230,0.19380
2016,Saxony-Anhalt,Important,0.58946,483,811,0.55558,0.62334
2016,Saxony-Anhalt,Less important,0.21721,181,811,0.18881,0.24560
2016,Thuringa,Very important,0.15422,169,874,0.13026,0.17818
2016,Thuringa,Important,0.56244,493,874,0.52954,0.59535
2016,Thuringa,Less important,0.26059,212,874,0.23148,0.28971
2021,Schleswig-Holstein,Very important,0.14635,112,687,0.11990,0.17280
2021,Schleswig-Holstein,Important,0.54518,376,687,0.50792,0.58244
2021,Schleswig-Holstein,Less important,0.27561,199,687,0.24218,0.30905
2021,Hamburg,Very important,0.16907,83,374,0.13103,0.20711
2021,Hamburg,Important,0.50092,187,374,0.45017,0.55166
2021,Hamburg,Less important,0.26789,104,374,0.22294,0.31283
2021,Lower Saxony,Very important,0.15021,280,1665,0.13304,0.16737
2021,Lower Saxony,Important,0.49648,858,1665,0.47246,0.52050
2021,Lower Saxony,Less important,0.30881,471,1665,0.28661,0.33101
2021,Lower Saxony,Unimportant,0.04450,56,1665,0.03459,0.05441
2021,Bremen,Important,0.61550,65,65,0.49632,0.73469
2021,North Rhine-Westphalia,Very important,0.17474,699,3554,0.16225,0.18723
2021,North Rhine-Westphalia,Important,0.51502,1851,3554,0.49858,0.53145
2021,North Rhine-Westphalia,Less important,0.26658,897,3554,0.25204,0.28112
2021,North Rhine-Westphalia,Unimportant,0.04367,107,3554,0.03695,0.05039
2021,Hesse,Very important,0.18565,210,1057,0.16219,0.20910
2021,Hesse,Important,0.53913,573,1057,0.50907,0.56920
2021,Hesse,Less important,0.25432,274,1057,0.22806,0.28059
2021,"Rhineland-Palatinate, Saarland",Very important,0.14274,141,845,0.11914,0.16634
2021,"Rhineland-Palatinate, Saarland",Important,0.55565,489,845,0.52213,0.58918
2021,"Rhineland-Palatinate, Saarland",Less important,0.26772,215,845,0.23785,0.29759
2021,Baden-Wuerttemberg,Very important,0.17416,383,1951,0.15733,0.19100
2021,Baden-Wuerttemberg,Important,0.52536,1022,1951,0.50320,0.54752
2021,Baden-Wuerttemberg,Less important,0.27990,509,1951,0.25998,0.29983
2021,Baden-Wuerttemberg,Unimportant,0.02057,37,1951,0.01427,0.02687
2021,Bavaria,Very important,0.17748,475,2655,0.16294,0.19202
2021,Bavaria,Important,0.52470,1371,2655,0.50570,0.54370
2021,Bavaria,Less important,0.26383,730,2655,0.24706,0.28060
2021,Bavaria,Unimportant,0.03399,79,2655,0.02710,0.04089
2021,Berlin,Very important,0.19990,188,777,0.17177,0.22804
2021,Berlin,Important,0.54010,420,777,0.50503,0.57516
2021,Berlin,Less important,0.24006,169,777,0.21001,0.27011
2021,Brandenburg,Very important,0.13836,94,627,0.11132,0.16541
2021,Brandenburg,Important,0.61306,372,627,0.57490,0.65121
2021,Brandenburg,Less important,0.22586,161,627,0.19310,0.25861
2021,Mecklenburg-Western Pomerania,Very important,0.15214,70,382,0.11607,0.18820
2021,Mecklenburg-Western Pomerania,Important,0.52378,203,382,0.47363,0.57393
2021,Mecklenburg-Western Pomerania,Less important,0.28526,109,382,0.23992,0.33060
2021,Saxony,Very important,0.18636,207,1078,0.16311,0.20962
2021,Saxony,Important,0.57691,589,1078,0.54740,0.60642
2021,Saxony,Less important,0.21919,282,1078,0.19448,0.24389
2021,Saxony-Anhalt,Very important,0.11404,75,538,0.08716,0.14093
2021,Saxony-Anhalt,Important,0.56079,321,538,0.51881,0.60277
2021,Saxony-Anhalt,Less important,0.27933,142,538,0.24138,0.31727
2021,Thuringa,Very important,0.20962,111,576,0.17635,0.24289
2021,Thuringa,Important,0.48377,310,576,0.44292,0.52462
2021,Thuringa,Less important,0.27471,155,576,0.23822,0.31119
