year,migback,pgisced97,plh0106,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2004,No migration background,Second Stage of Tertiary Education,Less important,0.22964,885,3855,0.21636,0.24292
2004,No migration background,Second Stage of Tertiary Education,Unimportant,0.03042,97,3855,0.02500,0.03584
2004,Direct migration background,Primary Level,Important,0.41535,56,118,0.32605,0.50464
2004,Direct migration background,Primary Level,Less important,0.40711,62,118,0.31808,0.49613
2004,Direct migration background,Lower Secondary Level,Very important,0.10376,59,607,0.07948,0.12804
2004,Direct migration background,Lower Secondary Level,Important,0.49835,292,607,0.45854,0.53816
2004,Direct migration background,Lower Secondary Level,Less important,0.31831,206,607,0.28122,0.35539
2004,Direct migration background,Lower Secondary Level,Unimportant,0.07958,50,607,0.05803,0.10113
2004,Direct migration background,Upper Secondary Level,Very important,0.16426,141,935,0.14050,0.18802
2004,Direct migration background,Upper Secondary Level,Important,0.53814,516,935,0.50617,0.57011
2004,Direct migration background,Upper Secondary Level,Less important,0.24714,234,935,0.21948,0.27481
2004,Direct migration background,Upper Secondary Level,Unimportant,0.05046,44,935,0.03642,0.06450
2004,Direct migration background,Post-secondary Non-tertiary Level,Very important,0.20383,40,213,0.14960,0.25806
2004,Direct migration background,Post-secondary Non-tertiary Level,Important,0.54704,120,213,0.48003,0.61405
2004,Direct migration background,Post-secondary Non-tertiary Level,Less important,0.23319,53,213,0.17627,0.29011
2004,Direct migration background,First Stage of Tertiary Education,Important,0.55122,73,109,0.45741,0.64502
2004,Direct migration background,First Stage of Tertiary Education,Less important,0.23090,36,109,0.15142,0.31037
2004,Direct migration background,Second Stage of Tertiary Education,Very important,0.23558,73,345,0.19074,0.28043
2004,Direct migration background,Second Stage of Tertiary Education,Important,0.47249,178,345,0.41973,0.52525
2004,Direct migration background,Second Stage of Tertiary Education,Less important,0.25430,94,345,0.20828,0.30032
2004,Indirect migration background,Pre-primary Level,Very important,0.46992,36,71,0.35300,0.58684
2004,Indirect migration background,Pre-primary Level,Important,0.48989,35,71,0.37278,0.60700
2004,Indirect migration background,Lower Secondary Level,Very important,0.38055,60,156,0.30411,0.45699
2004,Indirect migration background,Lower Secondary Level,Important,0.45026,96,156,0.37194,0.52859
2004,Indirect migration background,Upper Secondary Level,Very important,0.33654,109,313,0.28411,0.38898
2004,Indirect migration background,Upper Secondary Level,Important,0.52507,165,313,0.46966,0.58048
2004,Indirect migration background,Upper Secondary Level,Less important,0.12188,39,313,0.08558,0.15818
2004,Indirect migration background,Second Stage of Tertiary Education,Important,0.56220,31,31,0.38467,0.73973
2008,No migration background,No answer / don't know,Very important,0.30205,80,233,0.24296,0.36113
2008,No migration background,No answer / don't know,Important,0.52156,117,233,0.45728,0.58584
2008,No migration background,No answer / don't know,Less important,0.16926,36,233,0.12101,0.21751
2008,No migration background,Pre-primary Level,Very important,0.36987,120,269,0.31207,0.42766
2008,No migration background,Pre-primary Level,Important,0.55427,149,269,0.49476,0.61377
2008,No migration background,Lower Secondary Level,Very important,0.11337,177,1409,0.09681,0.12993
2008,No migration background,Lower Secondary Level,Important,0.42174,617,1409,0.39594,0.44753
2008,No migration background,Lower Secondary Level,Less important,0.33981,459,1409,0.31507,0.36455
2008,No migration background,Lower Secondary Level,Unimportant,0.12508,156,1409,0.10780,0.14236
2008,No migration background,Upper Secondary Level,Very important,0.12152,1061,8631,0.11463,0.12842
2008,No migration background,Upper Secondary Level,Important,0.50342,4378,8631,0.49287,0.51397
2008,No migration background,Upper Secondary Level,Less important,0.30794,2705,8631,0.29820,0.31768
2008,No migration background,Upper Secondary Level,Unimportant,0.06711,487,8631,0.06184,0.07239
2008,No migration background,Post-secondary Non-tertiary Level,Very important,0.18481,160,831,0.15840,0.21121
2008,No migration background,Post-secondary Non-tertiary Level,Important,0.53594,463,831,0.50201,0.56986
2008,No migration background,Post-secondary Non-tertiary Level,Less important,0.24984,208,831,0.22039,0.27929
2008,No migration background,First Stage of Tertiary Education,Very important,0.13107,165,1260,0.11242,0.14971
2008,No migration background,First Stage of Tertiary Education,Important,0.53473,693,1260,0.50718,0.56228
2008,No migration background,First Stage of Tertiary Education,Less important,0.28486,353,1260,0.25993,0.30979
2008,No migration background,First Stage of Tertiary Education,Unimportant,0.04934,49,1260,0.03738,0.06131
2008,No migration background,Second Stage of Tertiary Education,Very important,0.17035,601,3781,0.15837,0.18234
2008,No migration background,Second Stage of Tertiary Education,Important,0.53483,2084,3781,0.51893,0.55073
2008,No migration background,Second Stage of Tertiary Education,Less important,0.25727,968,3781,0.24334,0.27121
2008,No migration background,Second Stage of Tertiary Education,Unimportant,0.03754,128,3781,0.03148,0.04360
2008,Direct migration background,Primary Level,Less important,0.33631,38,38,0.18408,0.48854
2008,Direct migration background,Lower Secondary Level,Very important,0.11508,46,419,0.08449,0.14567
2008,Direct migration background,Lower Secondary Level,Important,0.49312,193,419,0.44519,0.54105
2008,Direct migration background,Lower Secondary Level,Less important,0.29990,137,419,0.25597,0.34382
2008,Direct migration background,Lower Secondary Level,Unimportant,0.09190,43,419,0.06421,0.11960
2008,Direct migration background,Upper Secondary Level,Very important,0.16608,113,707,0.13863,0.19353
2008,Direct migration background,Upper Secondary Level,Important,0.54327,371,707,0.50652,0.58001
2008,Direct migration background,Upper Secondary Level,Less important,0.22204,175,707,0.19138,0.25269
2008,Direct migration background,Upper Secondary Level,Unimportant,0.06862,48,707,0.04997,0.08726
2008,Direct migration background,Post-secondary Non-tertiary Level,Very important,0.20943,31,185,0.15063,0.26822
2008,Direct migration background,Post-secondary Non-tertiary Level,Important,0.49200,100,185,0.41976,0.56424
2008,Direct migration background,Post-secondary Non-tertiary Level,Less important,0.24937,54,185,0.18685,0.31188
2008,Direct migration background,First Stage of Tertiary Education,Important,0.57074,70,70,0.45395,0.68754
2008,Direct migration background,Second Stage of Tertiary Education,Very important,0.19868,68,297,0.15322,0.24413
2008,Direct migration background,Second Stage of Tertiary Education,Important,0.55601,163,297,0.49940,0.61261
2008,Direct migration background,Second Stage of Tertiary Education,Less important,0.18957,66,297,0.14491,0.23422
2008,Indirect migration background,Lower Secondary Level,Very important,0.29000,41,135,0.21317,0.36684
2008,Indirect migration background,Lower Secondary Level,Important,0.56775,94,135,0.48388,0.65163
2008,Indirect migration background,Upper Secondary Level,Very important,0.28922,102,317,0.23923,0.33921
2008,Indirect migration background,Upper Secondary Level,Important,0.52667,166,317,0.47162,0.58172
2008,Indirect migration background,Upper Secondary Level,Less important,0.17953,49,317,0.13721,0.22185
2008,Indirect migration background,Second Stage of Tertiary Education,Important,0.46847,43,43,0.31756,0.61939
2012,No migration background,No answer / don't know,Very important,0.35545,112,269,0.29814,0.41276
2012,No migration background,No answer / don't know,Important,0.53600,157,269,0.47629,0.59571
2012,No migration background,Pre-primary Level,Very important,0.37054,136,337,0.31890,0.42218
2012,No migration background,Pre-primary Level,Important,0.54237,201,337,0.48910,0.59564
2012,No migration background,Primary Level,Very important,0.19059,36,194,0.13518,0.24600
2012,No migration background,Primary Level,Important,0.44400,101,194,0.37391,0.51410
2012,No migration background,Primary Level,Less important,0.32883,57,194,0.26255,0.39511
2012,No migration background,Lower Secondary Level,Very important,0.15242,345,2017,0.13673,0.16811
2012,No migration background,Lower Secondary Level,Important,0.46354,995,2017,0.44177,0.48530
2012,No migration background,Lower Secondary Level,Less important,0.29236,529,2017,0.27250,0.31221
2012,No migration background,Lower Secondary Level,Unimportant,0.09169,148,2017,0.07909,0.10428
2012,No migration background,Upper Secondary Level,Very important,0.15349,1844,11796,0.14698,0.15999
2012,No migration background,Upper Secondary Level,Important,0.52237,6299,11796,0.51336,0.53139
2012,No migration background,Upper Secondary Level,Less important,0.27836,3206,11796,0.27028,0.28645
2012,No migration background,Upper Secondary Level,Unimportant,0.04578,447,11796,0.04200,0.04955
2012,No migration background,Post-secondary Non-tertiary Level,Very important,0.19195,259,1477,0.17186,0.21204
2012,No migration background,Post-secondary Non-tertiary Level,Important,0.55620,855,1477,0.53086,0.58155
2012,No migration background,Post-secondary Non-tertiary Level,Less important,0.24000,363,1477,0.21821,0.26179
2012,No migration background,First Stage of Tertiary Education,Very important,0.14861,245,1625,0.13131,0.16591
2012,No migration background,First Stage of Tertiary Education,Important,0.54065,896,1625,0.51641,0.56489
2012,No migration background,First Stage of Tertiary Education,Less important,0.28163,447,1625,0.25975,0.30350
2012,No migration background,First Stage of Tertiary Education,Unimportant,0.02911,37,1625,0.02094,0.03729
2012,No migration background,Second Stage of Tertiary Education,Very important,0.18924,960,5313,0.17871,0.19978
2012,No migration background,Second Stage of Tertiary Education,Important,0.53616,2931,5313,0.52275,0.54957
2012,No migration background,Second Stage of Tertiary Education,Less important,0.25538,1328,5313,0.24366,0.26711
2012,No migration background,Second Stage of Tertiary Education,Unimportant,0.01922,94,5313,0.01552,0.02291
2012,Direct migration background,Primary Level,Important,0.37512,65,115,0.28624,0.46399
2012,Direct migration background,Primary Level,Less important,0.42634,50,115,0.33556,0.51713
2012,Direct migration background,Lower Secondary Level,Very important,0.14232,119,638,0.11519,0.16945
2012,Direct migration background,Lower Secondary Level,Important,0.50397,329,638,0.46515,0.54280
2012,Direct migration background,Lower Secondary Level,Less important,0.25858,146,638,0.22458,0.29258
2012,Direct migration background,Lower Secondary Level,Unimportant,0.09513,44,638,0.07234,0.11791
2012,Direct migration background,Upper Secondary Level,Very important,0.19510,231,1177,0.17246,0.21775
2012,Direct migration background,Upper Secondary Level,Important,0.51454,649,1177,0.48598,0.54311
2012,Direct migration background,Upper Secondary Level,Less important,0.24334,254,1177,0.21882,0.26787
2012,Direct migration background,Upper Secondary Level,Unimportant,0.04701,43,1177,0.03491,0.05911
2012,Direct migration background,Post-secondary Non-tertiary Level,Very important,0.25023,84,364,0.20567,0.29479
2012,Direct migration background,Post-secondary Non-tertiary Level,Important,0.55044,206,364,0.49927,0.60162
2012,Direct migration background,Post-secondary Non-tertiary Level,Less important,0.18510,74,364,0.14514,0.22505
2012,Direct migration background,First Stage of Tertiary Education,Important,0.54074,61,61,0.41464,0.66683
2012,Direct migration background,Second Stage of Tertiary Education,Very important,0.27214,182,627,0.23728,0.30701
2012,Direct migration background,Second Stage of Tertiary Education,Important,0.54826,346,627,0.50927,0.58725
2012,Direct migration background,Second Stage of Tertiary Education,Less important,0.16220,99,627,0.13332,0.19108
2012,Indirect migration background,No answer / don't know,Important,0.49841,32,32,0.32240,0.67442
2012,Indirect migration background,Pre-primary Level,Very important,0.33346,41,87,0.23381,0.43310
2012,Indirect migration background,Pre-primary Level,Important,0.61560,46,87,0.51278,0.71841
2012,Indirect migration background,Lower Secondary Level,Very important,0.42604,59,177,0.35298,0.49910
2012,Indirect migration background,Lower Secondary Level,Important,0.44340,118,177,0.37001,0.51680
2012,Indirect migration background,Upper Secondary Level,Very important,0.25918,142,481,0.21998,0.29838
2012,Indirect migration background,Upper Secondary Level,Important,0.51862,257,481,0.47392,0.56331
2012,Indirect migration background,Upper Secondary Level,Less important,0.20908,82,481,0.17270,0.24546
2012,Indirect migration background,Post-secondary Non-tertiary Level,Important,0.44567,41,41,0.29164,0.59971
2012,Indirect migration background,First Stage of Tertiary Education,Important,0.57818,34,34,0.40968,0.74667
2012,Indirect migration background,Second Stage of Tertiary Education,Very important,0.39657,47,138,0.31465,0.47848
2012,Indirect migration background,Second Stage of Tertiary Education,Important,0.51899,91,138,0.43532,0.60265
2016,No migration background,No answer / don't know,Very important,0.30704,114,353,0.25886,0.35523
2016,No migration background,No answer / don't know,Important,0.55551,191,353,0.50360,0.60743
2016,No migration background,No answer / don't know,Less important,0.12964,48,353,0.09455,0.16473
2016,No migration background,Pre-primary Level,Very important,0.45807,98,195,0.38796,0.52819
2016,No migration background,Pre-primary Level,Important,0.49375,97,195,0.42339,0.56410
2016,No migration background,Primary Level,Important,0.51017,73,73,0.39470,0.62564
2016,No migration background,Lower Secondary Level,Very important,0.14488,225,1468,0.12687,0.16289
2016,No migration background,Lower Secondary Level,Important,0.45941,711,1468,0.43391,0.48491
2016,No migration background,Lower Secondary Level,Less important,0.32668,442,1468,0.30268,0.35068
2016,No migration background,Lower Secondary Level,Unimportant,0.06903,90,1468,0.05606,0.08200
2016,No migration background,Upper Secondary Level,Very important,0.13277,1191,8691,0.12564,0.13990
2016,No migration background,Upper Secondary Level,Important,0.51606,4456,8691,0.50555,0.52657
2016,No migration background,Upper Secondary Level,Less important,0.31113,2727,8691,0.30140,0.32086
2016,No migration background,Upper Secondary Level,Unimportant,0.04004,317,8691,0.03592,0.04416
2016,No migration background,Post-secondary Non-tertiary Level,Very important,0.18770,183,1177,0.16539,0.21002
2016,No migration background,Post-secondary Non-tertiary Level,Important,0.53229,625,1177,0.50377,0.56080
2016,No migration background,Post-secondary Non-tertiary Level,Less important,0.25697,338,1177,0.23199,0.28194
2016,No migration background,Post-secondary Non-tertiary Level,Unimportant,0.02304,31,1177,0.01447,0.03162
2016,No migration background,First Stage of Tertiary Education,Very important,0.13886,160,1213,0.11939,0.15832
2016,No migration background,First Stage of Tertiary Education,Important,0.51160,660,1213,0.48346,0.53974
2016,No migration background,First Stage of Tertiary Education,Less important,0.32404,393,1213,0.29769,0.35039
2016,No migration background,Second Stage of Tertiary Education,Very important,0.18648,702,4405,0.17497,0.19798
2016,No migration background,Second Stage of Tertiary Education,Important,0.54315,2438,4405,0.52843,0.55786
2016,No migration background,Second Stage of Tertiary Education,Less important,0.24911,1170,4405,0.23634,0.26188
2016,No migration background,Second Stage of Tertiary Education,Unimportant,0.02127,95,4405,0.01701,0.02553
2016,Direct migration background,No answer / don't know,Very important,0.20429,32,92,0.12145,0.28713
2016,Direct migration background,No answer / don't know,Important,0.46054,60,92,0.35813,0.56295
2016,Direct migration background,Primary Level,Very important,0.12563,35,228,0.08252,0.16875
2016,Direct migration background,Primary Level,Important,0.47413,130,228,0.40917,0.53909
2016,Direct migration background,Primary Level,Less important,0.33565,63,228,0.27422,0.39708
2016,Direct migration background,Lower Secondary Level,Very important,0.20425,165,801,0.17631,0.23219
2016,Direct migration background,Lower Secondary Level,Important,0.53816,438,801,0.50361,0.57271
2016,Direct migration background,Lower Secondary Level,Less important,0.20354,160,801,0.17563,0.23144
2016,Direct migration background,Lower Secondary Level,Unimportant,0.05405,38,801,0.03838,0.06972
2016,Direct migration background,Upper Secondary Level,Very important,0.21044,346,1654,0.19079,0.23010
2016,Direct migration background,Upper Secondary Level,Important,0.55908,963,1654,0.53515,0.58302
2016,Direct migration background,Upper Secondary Level,Less important,0.18933,304,1654,0.17045,0.20822
2016,Direct migration background,Upper Secondary Level,Unimportant,0.04114,41,1654,0.03156,0.05071
2016,Direct migration background,Post-secondary Non-tertiary Level,Very important,0.16925,156,716,0.14176,0.19673
2016,Direct migration background,Post-secondary Non-tertiary Level,Important,0.61216,428,716,0.57644,0.64787
2016,Direct migration background,Post-secondary Non-tertiary Level,Less important,0.20024,132,716,0.17091,0.22957
2016,Direct migration background,First Stage of Tertiary Education,Important,0.50734,57,57,0.37639,0.63828
2016,Direct migration background,Second Stage of Tertiary Education,Very important,0.29683,385,1248,0.27147,0.32219
2016,Direct migration background,Second Stage of Tertiary Education,Important,0.53098,691,1248,0.50328,0.55867
2016,Direct migration background,Second Stage of Tertiary Education,Less important,0.15653,172,1248,0.13636,0.17670
2016,Indirect migration background,No answer / don't know,Very important,0.41741,41,91,0.31553,0.51929
2016,Indirect migration background,No answer / don't know,Important,0.49182,50,91,0.38854,0.59511
2016,Indirect migration background,Pre-primary Level,Very important,0.38655,35,73,0.27407,0.49903
2016,Indirect migration background,Pre-primary Level,Important,0.48963,38,73,0.37416,0.60510
2016,Indirect migration background,Lower Secondary Level,Very important,0.33492,101,293,0.28079,0.38905
2016,Indirect migration background,Lower Secondary Level,Important,0.56214,156,293,0.50524,0.61905
2016,Indirect migration background,Lower Secondary Level,Less important,0.09541,36,293,0.06172,0.12911
2016,Indirect migration background,Upper Secondary Level,Very important,0.33092,210,591,0.29295,0.36889
2016,Indirect migration background,Upper Secondary Level,Important,0.48601,295,591,0.44568,0.52634
2016,Indirect migration background,Upper Secondary Level,Less important,0.17099,86,591,0.14061,0.20137
2016,Indirect migration background,Post-secondary Non-tertiary Level,Important,0.52037,54,54,0.38587,0.65488
2016,Indirect migration background,First Stage of Tertiary Education,Important,0.62636,32,32,0.45606,0.79666
2016,Indirect migration background,Second Stage of Tertiary Education,Very important,0.35698,59,210,0.29203,0.42194
2016,Indirect migration background,Second Stage of Tertiary Education,Important,0.53275,117,210,0.46511,0.60039
2016,Indirect migration background,Second Stage of Tertiary Education,Less important,0.10696,34,210,0.06506,0.14887
2021,No migration background,No answer / don't know,Very important,0.25823,66,306,0.20911,0.30735
2021,No migration background,No answer / don't know,Important,0.51206,172,306,0.45596,0.56816
2021,No migration background,No answer / don't know,Less important,0.19001,68,306,0.14598,0.23404
2021,No migration background,Pre-primary Level,Very important,0.48331,48,92,0.38063,0.58598
2021,No migration background,Pre-primary Level,Important,0.42094,44,92,0.31950,0.52238
2021,No migration background,Primary Level,Important,0.38673,44,44,0.24116,0.53229
2021,No migration background,Lower Secondary Level,Very important,0.14251,141,883,0.11944,0.16558
2021,No migration background,Lower Secondary Level,Important,0.48490,453,883,0.45192,0.51789
2021,No migration background,Lower Secondary Level,Less important,0.31194,243,883,0.28136,0.34251
2021,No migration background,Lower Secondary Level,Unimportant,0.06065,46,883,0.04490,0.07640
2021,No migration background,Upper Secondary Level,Very important,0.14688,872,5686,0.13768,0.15608
2021,No migration background,Upper Secondary Level,Important,0.50234,2846,5686,0.48934,0.51534
2021,No migration background,Upper Secondary Level,Less important,0.30496,1763,5686,0.29299,0.31692
2021,No migration background,Upper Secondary Level,Unimportant,0.04583,205,5686,0.04039,0.05126
2021,No migration background,Post-secondary Non-tertiary Level,Very important,0.16834,171,1032,0.14550,0.19118
2021,No migration background,Post-secondary Non-tertiary Level,Important,0.57917,581,1032,0.54903,0.60930
2021,No migration background,Post-secondary Non-tertiary Level,Less important,0.22910,280,1032,0.20345,0.25475
2021,No migration background,First Stage of Tertiary Education,Very important,0.11966,104,876,0.09816,0.14117
2021,No migration background,First Stage of Tertiary Education,Important,0.53002,466,876,0.49695,0.56309
2021,No migration background,First Stage of Tertiary Education,Less important,0.33243,306,876,0.30122,0.36365
2021,No migration background,Second Stage of Tertiary Education,Very important,0.16498,696,4071,0.15358,0.17638
2021,No migration background,Second Stage of Tertiary Education,Important,0.54803,2228,4071,0.53274,0.56332
