year,plh0106,quintil_oecd,regtyp,proportion,n,lower_confidence,upper_confidence
1990,Less important,5th Quintile,Rural regions,0.008244994110718492,18165,0.006929963852740258,0.009560024368696726
1990,Unimportant,1st Quintile,Urban regions,0.3344155844155844,18165,0.32755465112545873,0.34127651770571005
1990,Unimportant,2nd Quintile,Urban regions,0.1590909090909091,18165,0.15377184068244723,0.16440997749937095
1990,Unimportant,1st Quintile,Rural regions,0.1396103896103896,18165,0.13457022386383732,0.14465055535694188
1990,Unimportant,3rd Quintile,Urban regions,0.1331168831168831,18165,0.1281767891163064,0.13805697711745982
1990,Unimportant,2nd Quintile,Rural regions,0.06493506493506493,18165,0.06135163518059286,0.068518494689537
1990,Unimportant,4th Quintile,Urban regions,0.06168831168831169,18165,0.05818955794914222,0.06518706542748116
1990,Unimportant,3rd Quintile,Rural regions,0.05519480519480519,18165,0.051873883701843725,0.05851572668776666
1990,Unimportant,5th Quintile,Urban regions,0.022727272727272728,18165,0.020559968282974156,0.0248945771715713
1990,Unimportant,4th Quintile,Rural regions,0.01948051948051948,18165,0.017470655114453847,0.021490383846585113
1990,Unimportant,5th Quintile,Rural regions,0.00974025974025974,18165,0.008312029577173837,0.011168489903345643
1992,Very important,1st Quintile,Rural regions,0.1896310135450724,17350,0.18379787326459318,0.1954641538255516
1992,Very important,1st Quintile,Urban regions,0.17188229799159271,17350,0.16626835573056015,0.17749624025262528
1992,Very important,2nd Quintile,Urban regions,0.15319943951424567,17350,0.14783992454317196,0.15855895448531937
1992,Very important,3rd Quintile,Urban regions,0.12330686595049042,17350,0.11841444559717015,0.1281992863038107
1992,Very important,2nd Quintile,Rural regions,0.11676786548341897,17350,0.11198921316877147,0.12154651779806647
1992,Very important,4th Quintile,Urban regions,0.10976179355441383,17350,0.1051103790393602,0.11441320806946746
1992,Very important,3rd Quintile,Rural regions,0.061186361513311534,17350,0.057620016615816366,0.0647527064108067
1992,Very important,5th Quintile,Urban regions,0.03829985987856142,17350,0.03544407977176835,0.041155639985354486
1992,Very important,4th Quintile,Rural regions,0.028958430639887903,17350,0.026463188168508987,0.03145367311126682
1992,Very important,5th Quintile,Rural regions,0.007006071929005138,17350,0.005764942926894553,0.008247200931115722
1992,Important,1st Quintile,Rural regions,0.210362504577078,17350,0.20429787360681329,0.21642713554734272
1992,Important,1st Quintile,Urban regions,0.17557671182716952,17350,0.16991542820373048,0.18123799545060856
1992,Important,2nd Quintile,Urban regions,0.1636763090443061,17350,0.1581709399184693,0.1691816781701429
1992,Important,3rd Quintile,Urban regions,0.12467960454046137,17350,0.1197638797147702,0.12959532936615253
1992,Important,2nd Quintile,Rural regions,0.1047235444891981,17350,0.10016729937507679,0.10927978960331941
1992,Important,4th Quintile,Urban regions,0.10161113145367998,17350,0.09711530895301958,0.10610695395434037
1992,Important,3rd Quintile,Rural regions,0.04760161113145368,17350,0.04443330977042436,0.050769912492483006
1992,Important,5th Quintile,Urban regions,0.040278286341999266,17350,0.03735268945843967,0.04320388322555886
1992,Important,4th Quintile,Rural regions,0.025448553643354084,17350,0.02310518686221214,0.02779192042449603
1992,Important,5th Quintile,Rural regions,0.0060417429512998905,17350,0.004888630858221947,0.007194855044377834
1992,Less important,1st Quintile,Rural regions,0.2197400487408611,17350,0.21357863180222492,0.22590146567949726
1992,Less important,2nd Quintile,Urban regions,0.18196588139723802,17350,0.17622488831827396,0.18770687447620207
1992,Less important,1st Quintile,Urban regions,0.1803411860276198,17350,0.1746202070855571,0.18606216496968253
1992,Less important,3rd Quintile,Urban regions,0.1141348497156783,17350,0.10940334501448502,0.11886635441687159
1992,Less important,4th Quintile,Urban regions,0.0982940698619009,17350,0.09386408284511712,0.10272405687868467
1992,Less important,2nd Quintile,Rural regions,0.08529650690495533,17350,0.08114015679066308,0.08945285701924757
1992,Less important,3rd Quintile,Rural regions,0.053208773354995936,17350,0.04986893792302034,0.05654860878697153
1992,Less important,5th Quintile,Urban regions,0.039805036555645816,17350,0.0368959606242921,0.04271411248699953
1992,Less important,4th Quintile,Rural regions,0.020308692120227456,17350,0.0182097912041396,0.022407593036315312
1992,Less important,5th Quintile,Rural regions,0.006904955320877335,17350,0.005672752565457051,0.00813715807629762
1992,Unimportant,1st Quintile,Urban regions,0.2693726937269373,17350,0.26277136946549484,0.2759740179883797
1992,Unimportant,1st Quintile,Rural regions,0.19557195571955718,17350,0.18966990112399149,0.20147401031512288
1992,Unimportant,2nd Quintile,Urban regions,0.16236162361623616,17350,0.15687410119450734,0.16784914603796497
1992,Unimportant,4th Quintile,Urban regions,0.0959409594095941,17350,0.09155861246517635,0.10032330635401185
1992,Unimportant,3rd Quintile,Urban regions,0.08118081180811808,17350,0.07711686462639335,0.08524475898984281
1992,Unimportant,2nd Quintile,Rural regions,0.06642066420664207,17350,0.06271527737251469,0.07012605104076945
1992,Unimportant,3rd Quintile,Rural regions,0.05719557195571956,17350,0.053740171849696504,0.060650972061742615
1992,Unimportant,5th Quintile,Urban regions,0.04797047970479705,17350,0.044790542308660024,0.05115041710093408
1992,Unimportant,4th Quintile,Rural regions,0.01845018450184502,17350,0.016447729058366285,0.02045263994532375
1992,Unimportant,5th Quintile,Rural regions,0.005535055350553505,17350,0.0044310731910150595,0.006639037510091951
1995,Very important,3rd Quintile,Urban regions,0.1550632911392405,17246,0.1496609939899173,0.1604655882885637
1995,Very important,2nd Quintile,Urban regions,0.15009041591320071,17246,0.14475983273655957,0.15542099908984186
1995,Very important,1st Quintile,Urban regions,0.13291139240506328,17246,0.12784469784108538,0.13797808696904118
1995,Very important,4th Quintile,Urban regions,0.12432188065099457,17246,0.11939742857729854,0.1292463327246906
1995,Very important,2nd Quintile,Rural regions,0.12070524412296564,17246,0.1158429391923024,0.12556754905362888
1995,Very important,1st Quintile,Rural regions,0.09945750452079566,17246,0.09499084585934481,0.10392416318224651
1995,Very important,3rd Quintile,Rural regions,0.08815551537070525,17246,0.08392398938093372,0.09238704136047678
1995,Very important,5th Quintile,Urban regions,0.059674502712477394,17246,0.05613904708482788,0.06320995834012691
1995,Very important,4th Quintile,Rural regions,0.05379746835443038,17246,0.050430144765380505,0.05716479194348026
1995,Very important,5th Quintile,Rural regions,0.015822784810126583,17246,0.013960311771636756,0.01768525784861641
1995,Important,2nd Quintile,Urban regions,0.1669198312236287,17246,0.16135426637895414,0.17248539606830324
1995,Important,3rd Quintile,Urban regions,0.1449789029535865,17246,0.13972414519084325,0.15023366071632976
1995,Important,1st Quintile,Urban regions,0.12286919831223629,17246,0.11796954249108778,0.12776885413338482
1995,Important,2nd Quintile,Rural regions,0.12286919831223629,17246,0.11796954249108778,0.12776885413338482
1995,Important,1st Quintile,Rural regions,0.11172995780590718,17246,0.10702810309079533,0.11643181252101903
1995,Important,4th Quintile,Urban regions,0.11021097046413503,17246,0.10553719529178583,0.11488474563648422
1995,Important,3rd Quintile,Rural regions,0.09434599156118144,17246,0.08998329744739539,0.09870868567496749
1995,Important,5th Quintile,Urban regions,0.057046413502109705,17246,0.05358485869989938,0.06050796830432003
1995,Important,4th Quintile,Rural regions,0.05012658227848101,17246,0.04686987447465362,0.0533832900823084
1995,Important,5th Quintile,Rural regions,0.01890295358649789,17246,0.01687044355095662,0.020935463622039158
1995,Less important,2nd Quintile,Urban regions,0.17687074829931973,17246,0.171176008243942,0.18256548835469746
1995,Less important,3rd Quintile,Urban regions,0.14243197278911565,17246,0.13721582466453,0.1476481209137013
1995,Less important,1st Quintile,Urban regions,0.1292517006802721,17246,0.12424471521114128,0.13425868614940295
1995,Less important,4th Quintile,Urban regions,0.1254251700680272,17246,0.12048203227443817,0.1303683078616162
1995,Less important,2nd Quintile,Rural regions,0.11777210884353742,17246,0.11296124021014654,0.1225829774769283
1995,Less important,1st Quintile,Rural regions,0.0897108843537415,17246,0.08544583437814426,0.09397593432933873
1995,Less important,3rd Quintile,Rural regions,0.08673469387755102,17246,0.08253413781577648,0.09093524993932556
1995,Less important,5th Quintile,Urban regions,0.070578231292517,17246,0.06675567679407575,0.07440078579095825
1995,Less important,4th Quintile,Rural regions,0.045068027210884355,17246,0.04197180321824189,0.04816425120352682
1995,Less important,5th Quintile,Rural regions,0.016156462585034014,17246,0.014274772750662268,0.018038152419405762
1995,Unimportant,1st Quintile,Urban regions,0.19111111111111112,17246,0.1852429870874584,0.19697923513476384
1995,Unimportant,2nd Quintile,Urban regions,0.15777777777777777,17246,0.15233716087999663,0.1632183946755589
1995,Unimportant,3rd Quintile,Urban regions,0.13333333333333333,17246,0.12825983764763316,0.1384068290190335
1995,Unimportant,1st Quintile,Rural regions,0.12222222222222222,17246,0.1173336812524742,0.12711076319197023
1995,Unimportant,4th Quintile,Urban regions,0.1,17246,0.09552252535516105,0.10447747464483896
1995,Unimportant,2nd Quintile,Rural regions,0.09333333333333334,17246,0.08899169049767744,0.09767497616898924
1995,Unimportant,3rd Quintile,Rural regions,0.07555555555555556,17246,0.07161111431795252,0.0794999967931586
1995,Unimportant,5th Quintile,Urban regions,0.06,17246,0.05645552895874291,0.06354447104125709
1995,Unimportant,4th Quintile,Rural regions,0.044444444444444446,17246,0.04136871172744507,0.04752017716144382
1995,Unimportant,5th Quintile,Rural regions,0.022222222222222223,17246,0.020022206902924354,0.024422237541520092
2004,Very important,5th Quintile,Urban regions,0.19939907129199672,26790,0.19461454081930205,0.20418360176469139
2004,Very important,4th Quintile,Urban regions,0.15760721114449605,26790,0.1532439111155868,0.1619705111734053
2004,Very important,3rd Quintile,Urban regions,0.1308385686970773,26790,0.12680036864516547,0.13487676874898913
2004,Very important,2nd Quintile,Urban regions,0.10406992624965856,26790,0.10041339410757116,0.10772645839174597
2004,Very important,4th Quintile,Rural regions,0.08276427205681508,26790,0.07946489731148497,0.08606364680214519
2004,Very important,3rd Quintile,Rural regions,0.08003277792952745,26790,0.07678347772970531,0.0832820781293496
2004,Very important,1st Quintile,Urban regions,0.07211144496039333,26790,0.06901388499541172,0.07520900492537494
2004,Very important,2nd Quintile,Rural regions,0.06446326140398798,26790,0.061522523799700815,0.06740399900827514
2004,Very important,5th Quintile,Rural regions,0.0636438131658017,26790,0.060720547048598486,0.06656707928300491
2004,Very important,1st Quintile,Rural regions,0.045069653100245834,26790,0.04258538953609532,0.047553916664396345
2004,Important,5th Quintile,Urban regions,0.18243061169496091,26790,0.1778059402648388,0.18705528312508302
2004,Important,4th Quintile,Urban regions,0.15754962723434834,26790,0.15318697527091338,0.1619122791977833
2004,Important,3rd Quintile,Urban regions,0.13787837959220337,26790,0.13374978662736514,0.1420069725570416
2004,Important,2nd Quintile,Urban regions,0.10509296685529507,26790,0.10142060471439503,0.10876532899619511
2004,Important,4th Quintile,Rural regions,0.08739782628222402,26790,0.08401592614306116,0.09077972642138687
2004,Important,3rd Quintile,Rural regions,0.08649959579628133,26790,0.08313346392769203,0.08986572766487064
2004,Important,2nd Quintile,Rural regions,0.07122967753525555,26790,0.06814965163515044,0.07430970343536067
2004,Important,1st Quintile,Urban regions,0.07069073924368993,26790,0.06762149741206393,0.07375998107531594
2004,Important,5th Quintile,Rural regions,0.05847480463486931,26790,0.05566503912333292,0.0612845701464057
2004,Important,1st Quintile,Rural regions,0.04275577113087218,26790,0.040333189249788,0.04517835301195636
2004,Less important,5th Quintile,Urban regions,0.19418369225105836,26790,0.1894467933259137,0.19892059117620303
2004,Less important,3rd Quintile,Urban regions,0.1536904104546291,26790,0.1493716637759329,0.15800915713332533
2004,Less important,4th Quintile,Urban regions,0.15313822933922328,26790,0.1488258417321408,0.15745061694630574
2004,Less important,2nd Quintile,Urban regions,0.11025216270936868,26790,0.1065015973013325,0.11400272811740485
2004,Less important,3rd Quintile,Rural regions,0.0800662617338487,26790,0.07681634103514366,0.08331618243255375
2004,Less important,4th Quintile,Rural regions,0.07583287318240382,26790,0.0726627675904602,0.07900297877434745
2004,Less important,1st Quintile,Urban regions,0.07031106202834529,26790,0.06724944845069578,0.07337267560599481
2004,Less important,2nd Quintile,Rural regions,0.0623964660408614,26790,0.05950006077134598,0.06529287131037682
2004,Less important,5th Quintile,Rural regions,0.059267439720228236,26790,0.05643988586276226,0.06209499357769421
2004,Less important,1st Quintile,Rural regions,0.040861402540033134,26790,0.038490754759797616,0.04323205032026865
2004,Unimportant,3rd Quintile,Urban regions,0.18536585365853658,26790,0.18071250185505225,0.19001920546202092
2004,Unimportant,2nd Quintile,Urban regions,0.13658536585365855,26790,0.1324730969815903,0.1406976347257268
2004,Unimportant,1st Quintile,Urban regions,0.1353658536585366,26790,0.13126909416154228,0.1394626131555309
2004,Unimportant,5th Quintile,Urban regions,0.12804878048780488,26790,0.12404745820528791,0.13205010277032186
2004,Unimportant,4th Quintile,Urban regions,0.12439024390243902,26790,0.12043823267092774,0.1283422551339503
2004,Unimportant,3rd Quintile,Rural regions,0.07073170731707316,26790,0.06766164391412036,0.07380177072002597
2004,Unimportant,2nd Quintile,Rural regions,0.06585365853658537,26790,0.06288358551516447,0.06882373155800627
2004,Unimportant,1st Quintile,Rural regions,0.05609756097560976,26790,0.05334203024776897,0.058853091703450544
2004,Unimportant,4th Quintile,Rural regions,0.05121951219512195,26790,0.048579716563419514,0.05385930782682438
2004,Unimportant,5th Quintile,Rural regions,0.046341463414634146,26790,0.043824070317442426,0.048858856511825866
2008,Very important,5th Quintile,Urban regions,0.21602191030469017,23673,0.21077950872125525,0.2212643118881251
2008,Very important,4th Quintile,Urban regions,0.15200273878808626,23673,0.1474292001368685,0.15657627743930402
2008,Very important,3rd Quintile,Urban regions,0.1218760698390962,23673,0.11770865677295675,0.12604348290523565
2008,Very important,4th Quintile,Rural regions,0.09654228004108183,23673,0.09278007800089219,0.10030448208127146
2008,Very important,2nd Quintile,Urban regions,0.08524477918521055,23673,0.08168751790031786,0.08880204047010323
2008,Very important,3rd Quintile,Rural regions,0.07976720301266689,23673,0.07631584145064192,0.08321856457469186
2008,Very important,1st Quintile,Urban regions,0.07839780896953098,23673,0.07497365618682406,0.08182196175223791
2008,Very important,5th Quintile,Rural regions,0.06983909619993153,23673,0.0665922795211659,0.07308591287869716
2008,Very important,2nd Quintile,Rural regions,0.05751454981170832,23673,0.05454865590422568,0.06048044371919095
2008,Very important,1st Quintile,Rural regions,0.04279356384799726,23673,0.040215335047941454,0.04537179264805307
2008,Important,5th Quintile,Urban regions,0.2174574209245742,23673,0.21220244745903652,0.2227123943901119
2008,Important,4th Quintile,Urban regions,0.1608880778588808,23673,0.1562074803225068,0.16556867539525477
2008,Important,3rd Quintile,Urban regions,0.12145174371451743,23673,0.11729058663682924,0.1256129007922056
2008,Important,4th Quintile,Rural regions,0.08982157339821574,23673,0.08617921212138106,0.09346393467505042
2008,Important,3rd Quintile,Rural regions,0.08941605839416059,23673,0.08578111897955448,0.09305099780876669
2008,Important,2nd Quintile,Urban regions,0.0820154095701541,23673,0.07852002594912778,0.08551079319118042
2008,Important,5th Quintile,Rural regions,0.07998783454987834,23673,0.07653211748850333,0.08344355161125336
2008,Important,2nd Quintile,Rural regions,0.060523114355231146,23673,0.057485496717841554,0.06356073199262074
2008,Important,1st Quintile,Urban regions,0.059712084347120845,23673,0.05669358584099098,0.06273058285325071
2008,Important,1st Quintile,Rural regions,0.03872668288726683,23673,0.03626881794162011,0.041184547832913546
2008,Less important,5th Quintile,Urban regions,0.21692336240489887,23673,0.211673055148352,0.22217366966144575
2008,Less important,4th Quintile,Urban regions,0.167192429022082,23673,0.16243896667305174,0.17194589137111227
2008,Less important,3rd Quintile,Urban regions,0.1282241603265912,23673,0.12396507080467023,0.13248324984851217
2008,Less important,2nd Quintile,Urban regions,0.09742067173872704,23673,0.09364323088012412,0.10119811259732996
2008,Less important,4th Quintile,Rural regions,0.08925589163110038,23673,0.0856238898407937,0.09288789342140708
2008,Less important,3rd Quintile,Rural regions,0.07700872146966042,23673,0.07361248299571492,0.08040495994360593
2008,Less important,5th Quintile,Rural regions,0.07274076823158285,23673,0.06943236111048168,0.07604917535268402
2008,Less important,2nd Quintile,Rural regions,0.05938021896455743,23673,0.056369589043906,0.06239084888520886
2008,Less important,1st Quintile,Urban regions,0.058081276674707735,23673,0.0551017024121915,0.06106085093722397
2008,Less important,1st Quintile,Rural regions,0.033772499536092036,23673,0.03147131884351779,0.036073680228666284
2008,Unimportant,2nd Quintile,Urban regions,0.16401590457256462,23673,0.15929884445116296,0.1687329646939663
2008,Unimportant,3rd Quintile,Urban regions,0.15308151093439365,23673,0.14849469197064374,0.15766832989814356
2008,Unimportant,4th Quintile,Urban regions,0.14314115308151093,23673,0.1386798028259792,0.14760250333704267
2008,Unimportant,5th Quintile,Urban regions,0.1411530815109344,23673,0.13671768464755427,0.14558847837431452
2008,Unimportant,1st Quintile,Urban regions,0.13518886679920478,23673,0.1308331411027333,0.13954459249567625
2008,Unimportant,3rd Quintile,Rural regions,0.0775347912524851,23673,0.07412794346011699,0.0809416390448532
2008,Unimportant,2nd Quintile,Rural regions,0.05467196819085487,23673,0.051775938268255904,0.05756799811345383
2008,Unimportant,1st Quintile,Rural regions,0.048707753479125246,23673,0.04596563983016005,0.051449867128090444
2008,Unimportant,4th Quintile,Rural regions,0.041749502982107355,23673,0.039201531260400116,0.04429747470381459
2008,Unimportant,5th Quintile,Rural regions,0.040755467196819085,23673,0.03823670581134038,0.04327422858229779
2012,Very important,5th Quintile,Urban regions,0.20410839160839161,40229,0.2001697737490623,0.20804700946772092
2012,Very important,4th Quintile,Urban regions,0.14291958041958042,40229,0.13949944654647883,0.146339714292682
2012,Very important,3rd Quintile,Urban regions,0.11101398601398602,40229,0.10794409635959855,0.11408387566837348
2012,Very important,2nd Quintile,Urban regions,0.11079545454545454,40229,0.10772821099743671,0.11386269809347238
2012,Very important,1st Quintile,Urban regions,0.09069055944055944,40229,0.08788432892293353,0.09349678995818535
2012,Very important,4th Quintile,Rural regions,0.08369755244755245,40229,0.08099133770762111,0.08640376718748378
2012,Very important,5th Quintile,Rural regions,0.0729895104895105,40229,0.07044760732091915,0.07553141365810184
2012,Very important,3rd Quintile,Rural regions,0.07189685314685315,40229,0.06937256157963459,0.07442114471407171
2012,Very important,2nd Quintile,Rural regions,0.06424825174825174,40229,0.06185219315725042,0.06664431033925307
2012,Very important,1st Quintile,Rural regions,0.047639860139860137,40229,0.04555837987888637,0.049721340400833904
2012,Important,5th Quintile,Urban regions,0.19605077574047955,40229,0.19217119275887676,0.19993035872208234
2012,Important,4th Quintile,Urban regions,0.14809590973201692,40229,0.14462491993994414,0.1515668995240897
2012,Important,3rd Quintile,Urban regions,0.11662088931779378,40229,0.11348436838827526,0.1197574102473123
2012,Important,4th Quintile,Rural regions,0.09687476802019153,40229,0.0939843159080877,0.09976522013229536
2012,Important,2nd Quintile,Urban regions,0.09605819909435083,40229,0.09317865384246904,0.09893774434623262
2012,Important,3rd Quintile,Rural regions,0.09152995323287061,40229,0.08871206749239073,0.09434783897335049
2012,Important,5th Quintile,Rural regions,0.08358696459060204,40229,0.08088237508192306,0.08629155409928102
2012,Important,2nd Quintile,Rural regions,0.06458317868012768,40229,0.06218131282244718,0.06698504453780818
2012,Important,1st Quintile,Urban regions,0.06280157375102072,40229,0.06043081429446497,0.06517233320757645
2012,Important,1st Quintile,Rural regions,0.04379778784054636,40229,0.041797983933267745,0.045797591747824974
2012,Less important,5th Quintile,Urban regions,0.21301392036257688,40229,0.2090128704359066,0.21701497028924716
2012,Less important,4th Quintile,Urban regions,0.16202654580770476,40229,0.1584257817072264,0.1656273099081831
2012,Less important,3rd Quintile,Urban regions,0.12641631595985756,40229,0.12316888239773109,0.129663749521984
2012,Less important,2nd Quintile,Urban regions,0.0979281320815798,40229,0.09502370312677266,0.10083256103638694
2012,Less important,5th Quintile,Rural regions,0.08951116866299773,40229,0.08672143734539348,0.09230089998060198
2012,Less important,4th Quintile,Rural regions,0.0846552282292004,40229,0.08193499777841597,0.08737545867998482
2012,Less important,3rd Quintile,Rural regions,0.07931369375202331,40229,0.07667301006428597,0.08195437743976065
2012,Less important,2nd Quintile,Rural regions,0.058595014567821305,40229,0.05629989649398432,0.06089013264165829
2012,Less important,1st Quintile,Urban regions,0.05131110391712528,40229,0.04915507768470971,0.053467130149540854
2012,Less important,1st Quintile,Rural regions,0.03722887665911298,40229,0.035378807571190066,0.039078945747035895
2012,Unimportant,5th Quintile,Urban regions,0.15724815724815724,40229,0.15369078681961906,0.16080552767669543
2012,Unimportant,3rd Quintile,Urban regions,0.14864864864864866,40229,0.1451723158146459,0.1521249814826514
2012,Unimportant,4th Quintile,Urban regions,0.14004914004914004,40229,0.13665786126012536,0.14344041883815473
2012,Unimportant,2nd Quintile,Urban regions,0.11179361179361179,40229,0.10871431256851614,0.11487291101870743
2012,Unimportant,1st Quintile,Urban regions,0.10687960687960688,40229,0.10386042775759737,0.10989878600161639
2012,Unimportant,2nd Quintile,Rural regions,0.08353808353808354,40229,0.08083421284851948,0.08624195422764759
2012,Unimportant,3rd Quintile,Rural regions,0.0773955773955774,40229,0.0747843043182149,0.0800068504729399
2012,Unimportant,5th Quintile,Rural regions,0.0687960687960688,40229,0.06632268982407569,0.0712694477680619
2012,Unimportant,4th Quintile,Rural regions,0.06511056511056511,40229,0.06269959230902719,0.06752153791210302
2012,Unimportant,1st Quintile,Rural regions,0.04054054054054054,40229,0.03861326178240961,0.04246781929867147
2016,Very important,5th Quintile,Urban regions,0.21900161030595813,41132,0.21500478762603545,0.22299843298588082
2016,Very important,4th Quintile,Urban regions,0.14837819185645273,41132,0.14494281344510823,0.15181357026779724
2016,Very important,3rd Quintile,Urban regions,0.11663216011042098,41132,0.1135301292829226,0.11973419093791936
2016,Very important,5th Quintile,Rural regions,0.09408787669657234,41132,0.09126640285950074,0.09690935053364394
2016,Very important,2nd Quintile,Urban regions,0.09178743961352658,41132,0.08899713551220542,0.09457774371484773
2016,Very important,1st Quintile,Urban regions,0.08373590982286634,41132,0.08105900849812617,0.08641281114760652
2016,Very important,4th Quintile,Rural regions,0.08258569128134345,41132,0.07992557074057233,0.08524581182211458
2016,Very important,3rd Quintile,Rural regions,0.06993328732459167,41132,0.06746858099683466,0.07239799365234868
2016,Very important,2nd Quintile,Rural regions,0.04853922245226593,41132,0.046462358682383284,0.05061608622214858
2016,Very important,1st Quintile,Rural regions,0.04531861053600184,41132,0.04330843640824693,0.04732878466375676
2016,Important,5th Quintile,Urban regions,0.23727620983504027,41132,0.23316493128500604,0.2413874883850745
2016,Important,4th Quintile,Urban regions,0.1480728637323118,41132,0.144640406603447,0.15150532086117657
2016,Important,3rd Quintile,Urban regions,0.11226643733875381,41132,0.10921550590069612,0.11531736877681151
2016,Important,5th Quintile,Rural regions,0.09858494253772183,41132,0.0957040049108054,0.10146588016463827
2016,Important,4th Quintile,Rural regions,0.09780314283480572,41132,0.094932407082185,0.10067387858742644
2016,Important,2nd Quintile,Urban regions,0.07943084981627707,41132,0.07681755160782079,0.08204414802473335
2016,Important,3rd Quintile,Rural regions,0.07591275115315456,41132,0.07335310453014535,0.07847239777616377
2016,Important,1st Quintile,Urban regions,0.061371276678914864,41132,0.059051769843249995,0.06369078351457973
2016,Important,2nd Quintile,Rural regions,0.05026972089750606,41132,0.04815808256594864,0.05238135922906348
2016,Important,1st Quintile,Rural regions,0.03901180517551403,41132,0.03714059225546263,0.04088301809556543
2016,Less important,5th Quintile,Urban regions,0.25087775295244175,41132,0.24668814311418186,0.25506736279070163
2016,Less important,4th Quintile,Urban regions,0.16278327481646984,41132,0.1592155611149587,0.166350988517981
2016,Less important,3rd Quintile,Urban regions,0.11203319502074689,41132,0.10898503414840156,0.11508135589309222
2016,Less important,5th Quintile,Rural regions,0.1007022023619534,41132,0.09779391439063179,0.10361049033327502
2016,Less important,4th Quintile,Rural regions,0.0947973188637089,41132,0.09196633691072312,0.09762830081669469
2016,Less important,2nd Quintile,Urban regions,0.07548675390999042,41132,0.07293371107265813,0.07803979674732271
2016,Less important,3rd Quintile,Rural regions,0.06990105330354293,41132,0.06743687236362443,0.07236523424346143
2016,Less important,1st Quintile,Urban regions,0.056495371848068944,41132,0.05426414045913099,0.058726603237006895
2016,Less important,2nd Quintile,Rural regions,0.04612192786466646,41132,0.044094869205404494,0.04814898652392842
2016,Less important,1st Quintile,Rural regions,0.03080114905841047,41132,0.029131381333393325,0.03247091678342762
2016,Unimportant,5th Quintile,Urban regions,0.19694868238557559,41132,0.19310529334756701,0.20079207142358416
2016,Unimportant,4th Quintile,Urban regions,0.17337031900138697,41132,0.16971176870907975,0.17702886929369419
2016,Unimportant,3rd Quintile,Urban regions,0.13592233009708737,41132,0.1326103482005257,0.13923431199364905
2016,Unimportant,2nd Quintile,Urban regions,0.09431345353675451,41132,0.09148895118900607,0.09713795588450294
2016,Unimportant,1st Quintile,Urban regions,0.08599167822468794,41132,0.08328230119116006,0.08870105525821581
