year,migback,sex,plh0106,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
1995,No migration background,female,Important,0.50904,2765,5177,0.49543,0.52266
1995,No migration background,female,Less important,0.25046,1165,5177,0.23866,0.26226
1995,No migration background,female,Unimportant,0.06339,231,5177,0.05675,0.07003
1995,Direct migration background,male,Very important,0.19789,108,532,0.16400,0.23177
1995,Direct migration background,male,Important,0.55799,292,532,0.51575,0.60023
1995,Direct migration background,male,Less important,0.16990,95,532,0.13796,0.20184
1995,Direct migration background,male,Unimportant,0.07422,37,532,0.05192,0.09652
1995,Direct migration background,female,Very important,0.19541,120,583,0.16320,0.22763
1995,Direct migration background,female,Important,0.48752,290,583,0.44691,0.52813
1995,Direct migration background,female,Less important,0.25124,139,583,0.21601,0.28648
1995,Direct migration background,female,Unimportant,0.06582,34,583,0.04567,0.08596
1995,Indirect migration background,male,Important,0.38827,32,32,0.21671,0.55983
1995,Indirect migration background,female,Important,0.54322,41,41,0.38885,0.69759
2004,No migration background,male,Very important,0.17237,1542,8710,0.16444,0.18030
2004,No migration background,male,Important,0.53513,4717,8710,0.52466,0.54561
2004,No migration background,male,Less important,0.25317,2170,8710,0.24403,0.26230
2004,No migration background,male,Unimportant,0.03933,281,8710,0.03525,0.04341
2004,No migration background,female,Very important,0.15713,1592,9416,0.14978,0.16448
2004,No migration background,female,Important,0.50697,4927,9416,0.49687,0.51707
2004,No migration background,female,Less important,0.27981,2503,9416,0.27074,0.28888
2004,No migration background,female,Unimportant,0.05609,394,9416,0.05144,0.06074
2004,Direct migration background,male,Very important,0.16418,185,1195,0.14317,0.18520
2004,Direct migration background,male,Important,0.55335,656,1195,0.52515,0.58155
2004,Direct migration background,male,Less important,0.23596,296,1195,0.21188,0.26005
2004,Direct migration background,male,Unimportant,0.04651,58,1195,0.03456,0.05845
2004,Direct migration background,female,Very important,0.17486,201,1299,0.15420,0.19552
2004,Direct migration background,female,Important,0.47303,624,1299,0.44586,0.50019
2004,Direct migration background,female,Less important,0.29338,400,1299,0.26861,0.31815
2004,Direct migration background,female,Unimportant,0.05874,74,1299,0.04594,0.07153
2004,Indirect migration background,male,Very important,0.40691,148,373,0.35698,0.45683
2004,Indirect migration background,male,Important,0.45209,176,373,0.40151,0.50266
2004,Indirect migration background,male,Less important,0.13055,49,373,0.09631,0.16478
2004,Indirect migration background,female,Very important,0.34087,127,400,0.29436,0.38738
2004,Indirect migration background,female,Important,0.53688,223,400,0.48796,0.58581
2004,Indirect migration background,female,Less important,0.10200,50,400,0.07230,0.13170
2008,No migration background,male,Very important,0.14373,1145,7916,0.13600,0.15146
2008,No migration background,male,Important,0.51788,4167,7916,0.50687,0.52889
2008,No migration background,male,Less important,0.28601,2234,7916,0.27606,0.29597
2008,No migration background,male,Unimportant,0.05238,370,7916,0.04747,0.05729
2008,No migration background,female,Very important,0.13781,1232,8616,0.13053,0.14509
2008,No migration background,female,Important,0.49281,4359,8616,0.48225,0.50337
2008,No migration background,female,Less important,0.29742,2542,8616,0.28777,0.30708
2008,No migration background,female,Unimportant,0.07195,483,8616,0.06650,0.07741
2008,Direct migration background,male,Very important,0.17912,141,869,0.15361,0.20463
2008,Direct migration background,male,Important,0.50839,435,869,0.47513,0.54165
2008,Direct migration background,male,Less important,0.23815,231,869,0.20981,0.26648
2008,Direct migration background,male,Unimportant,0.07434,62,869,0.05689,0.09180
2008,Direct migration background,female,Very important,0.16458,161,1014,0.14174,0.18741
2008,Direct migration background,female,Important,0.50561,500,1014,0.47482,0.53640
2008,Direct migration background,female,Less important,0.24525,270,1014,0.21875,0.27174
2008,Direct migration background,female,Unimportant,0.08457,83,1014,0.06743,0.10170
2008,Indirect migration background,male,Very important,0.36138,120,360,0.31169,0.41108
2008,Indirect migration background,male,Important,0.49974,199,360,0.44801,0.55146
2008,Indirect migration background,male,Less important,0.12041,41,360,0.08674,0.15407
2008,Indirect migration background,female,Very important,0.30328,122,397,0.25801,0.34856
2008,Indirect migration background,female,Important,0.50697,204,397,0.45772,0.55621
2008,Indirect migration background,female,Less important,0.18468,71,397,0.14646,0.22289
2012,No migration background,male,Very important,0.17073,1834,10534,0.16354,0.17791
2012,No migration background,male,Important,0.54392,5783,10534,0.53441,0.55343
2012,No migration background,male,Less important,0.25258,2599,10534,0.24428,0.26087
2012,No migration background,male,Unimportant,0.03277,318,10534,0.02937,0.03617
2012,No migration background,female,Very important,0.16529,2103,12569,0.15879,0.17178
2012,No migration background,female,Important,0.50198,6652,12569,0.49324,0.51072
2012,No migration background,female,Less important,0.28469,3376,12569,0.27680,0.29258
2012,No migration background,female,Unimportant,0.04804,438,12569,0.04430,0.05178
2012,Direct migration background,male,Very important,0.21397,312,1393,0.19243,0.23552
2012,Direct migration background,male,Important,0.51706,745,1393,0.49081,0.54331
2012,Direct migration background,male,Less important,0.22888,286,1393,0.20681,0.25095
2012,Direct migration background,male,Unimportant,0.04009,50,1393,0.02978,0.05040
2012,Direct migration background,female,Very important,0.19585,377,1771,0.17736,0.21434
2012,Direct migration background,female,Important,0.51602,940,1771,0.49274,0.53930
2012,Direct migration background,female,Less important,0.22559,369,1771,0.20612,0.24507
2012,Direct migration background,female,Unimportant,0.06253,85,1771,0.05125,0.07381
2012,Indirect migration background,male,Very important,0.31999,175,541,0.28064,0.35933
2012,Indirect migration background,male,Important,0.49273,283,541,0.45056,0.53490
2012,Indirect migration background,male,Less important,0.18118,83,541,0.14870,0.21367
2012,Indirect migration background,female,Very important,0.33619,191,638,0.29950,0.37287
2012,Indirect migration background,female,Important,0.52482,348,638,0.48604,0.56360
2012,Indirect migration background,female,Less important,0.11803,99,638,0.09297,0.14308
2016,No migration background,male,Very important,0.16380,1270,8122,0.15575,0.17185
2016,No migration background,male,Important,0.54072,4351,8122,0.52989,0.55156
2016,No migration background,male,Less important,0.26580,2254,8122,0.25619,0.27541
2016,No migration background,male,Unimportant,0.02968,247,8122,0.02598,0.03337
2016,No migration background,female,Very important,0.15018,1425,9561,0.14302,0.15734
2016,No migration background,female,Important,0.49703,4900,9561,0.48700,0.50705
2016,No migration background,female,Less important,0.31177,2909,9561,0.30249,0.32106
2016,No migration background,female,Unimportant,0.04102,327,9561,0.03705,0.04500
2016,Direct migration background,male,Very important,0.21282,492,2235,0.19585,0.22980
2016,Direct migration background,male,Important,0.57422,1318,2235,0.55371,0.59472
2016,Direct migration background,male,Less important,0.17730,374,2235,0.16146,0.19313
2016,Direct migration background,male,Unimportant,0.03566,51,2235,0.02797,0.04335
2016,Direct migration background,female,Very important,0.22720,674,2732,0.21149,0.24292
2016,Direct migration background,female,Important,0.52233,1467,2732,0.50360,0.54106
2016,Direct migration background,female,Less important,0.21187,512,2732,0.19654,0.22719
2016,Direct migration background,female,Unimportant,0.03860,79,2732,0.03138,0.04583
2016,Indirect migration background,male,Very important,0.31988,199,679,0.28477,0.35499
2016,Indirect migration background,male,Important,0.52713,382,679,0.48955,0.56471
2016,Indirect migration background,male,Less important,0.14644,98,679,0.11983,0.17305
2016,Indirect migration background,female,Very important,0.35078,287,779,0.31725,0.38432
2016,Indirect migration background,female,Important,0.50119,373,779,0.46605,0.53632
2016,Indirect migration background,female,Less important,0.13726,119,779,0.11308,0.16144
2021,No migration background,male,Very important,0.16367,1016,6183,0.15445,0.17289
2021,No migration background,male,Important,0.52710,3272,6183,0.51465,0.53955
2021,No migration background,male,Less important,0.27905,1731,6183,0.26787,0.29024
2021,No migration background,male,Unimportant,0.03018,164,6183,0.02591,0.03444
2021,No migration background,female,Very important,0.14849,1087,6905,0.14010,0.15688
2021,No migration background,female,Important,0.51290,3560,6905,0.50111,0.52469
2021,No migration background,female,Less important,0.29779,2044,6905,0.28701,0.30858
2021,No migration background,female,Unimportant,0.04082,214,6905,0.03615,0.04549
2021,Direct migration background,male,Very important,0.18177,357,1369,0.16133,0.20220
2021,Direct migration background,male,Important,0.59438,773,1369,0.56836,0.62040
2021,Direct migration background,male,Less important,0.18588,239,1369,0.16527,0.20649
2021,Direct migration background,female,Very important,0.21251,414,1642,0.19272,0.23231
2021,Direct migration background,female,Important,0.54767,897,1642,0.52359,0.57176
2021,Direct migration background,female,Less important,0.20606,290,1642,0.18649,0.22563
2021,Direct migration background,female,Unimportant,0.03375,41,1642,0.02502,0.04249
2021,Indirect migration background,male,Very important,0.23598,122,439,0.19622,0.27575
2021,Indirect migration background,male,Important,0.64767,251,439,0.60293,0.69241
2021,Indirect migration background,male,Less important,0.11363,66,439,0.08391,0.14335
2021,Indirect migration background,female,Very important,0.33110,151,479,0.28891,0.37329
2021,Indirect migration background,female,Important,0.50478,253,479,0.45996,0.54960
2021,Indirect migration background,female,Less important,0.16187,75,479,0.12885,0.19489
