year,migback,sampreg,plh0106,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
1995,Direct migration background,West,Very important,0.20085,206,976,0.17570,0.22600
1995,Direct migration background,West,Important,0.51923,502,976,0.48787,0.55059
1995,Direct migration background,West,Less important,0.21540,209,976,0.18960,0.24121
1995,Direct migration background,West,Unimportant,0.06452,59,976,0.04910,0.07994
1995,Direct migration background,East,Important,0.54766,80,80,0.43790,0.65741
1995,Indirect migration background,West,Very important,0.43598,45,107,0.34158,0.53039
1995,Indirect migration background,West,Important,0.44912,62,107,0.35443,0.54382
2004,No migration background,West,Very important,0.16103,2209,13081,0.15473,0.16733
2004,No migration background,West,Important,0.50942,6752,13081,0.50085,0.51799
2004,No migration background,West,Less important,0.27744,3576,13081,0.26977,0.28512
2004,No migration background,West,Unimportant,0.05211,544,13081,0.04830,0.05592
2004,No migration background,East,Very important,0.17730,925,5045,0.16676,0.18784
2004,No migration background,East,Important,0.56148,2892,5045,0.54778,0.57517
2004,No migration background,East,Less important,0.22843,1097,5045,0.21684,0.24001
2004,No migration background,East,Unimportant,0.03279,131,5045,0.02788,0.03771
2004,Direct migration background,West,Very important,0.17036,370,2395,0.15530,0.18542
2004,Direct migration background,West,Important,0.51295,1234,2395,0.49293,0.53297
2004,Direct migration background,West,Less important,0.26530,667,2395,0.24761,0.28298
2004,Direct migration background,West,Unimportant,0.05139,124,2395,0.04255,0.06024
2004,Direct migration background,East,Important,0.47966,46,46,0.33369,0.62562
2004,Indirect migration background,West,Very important,0.37103,263,739,0.33618,0.40588
2004,Indirect migration background,West,Important,0.49698,383,739,0.46091,0.53306
2004,Indirect migration background,West,Less important,0.11606,93,739,0.09295,0.13917
2008,No migration background,West,Very important,0.13791,1674,11908,0.13172,0.14411
2008,No migration background,West,Important,0.49273,5919,11908,0.48375,0.50171
2008,No migration background,West,Less important,0.30377,3641,11908,0.29551,0.31203
2008,No migration background,West,Unimportant,0.06559,674,11908,0.06115,0.07004
2008,No migration background,East,Very important,0.15063,703,4624,0.14032,0.16094
2008,No migration background,East,Important,0.54895,2607,4624,0.53461,0.56330
2008,No migration background,East,Less important,0.24941,1135,4624,0.23694,0.26188
2008,No migration background,East,Unimportant,0.05101,179,4624,0.04467,0.05735
2008,Direct migration background,West,Very important,0.17429,293,1805,0.15679,0.19180
2008,Direct migration background,West,Important,0.50154,884,1805,0.47847,0.52461
2008,Direct migration background,West,Less important,0.24333,487,1805,0.22353,0.26313
2008,Direct migration background,West,Unimportant,0.08084,141,1805,0.06826,0.09341
2008,Direct migration background,East,Important,0.67870,51,51,0.54926,0.80814
2008,Indirect migration background,West,Very important,0.33099,230,716,0.29650,0.36548
2008,Indirect migration background,West,Important,0.50394,382,716,0.46729,0.54059
2008,Indirect migration background,West,Less important,0.15374,104,716,0.12730,0.18018
2012,No migration background,West,Very important,0.16416,2830,17199,0.15863,0.16970
2012,No migration background,West,Important,0.51419,9089,17199,0.50672,0.52166
2012,No migration background,West,Less important,0.27949,4683,17199,0.27279,0.28620
2012,No migration background,West,Unimportant,0.04215,597,17199,0.03915,0.04515
2012,No migration background,East,Very important,0.18207,1107,5904,0.17222,0.19191
2012,No migration background,East,Important,0.55332,3346,5904,0.54064,0.56600
2012,No migration background,East,Less important,0.22985,1292,5904,0.21912,0.24058
2012,No migration background,East,Unimportant,0.03476,159,5904,0.03009,0.03943
2012,Direct migration background,West,Very important,0.20531,650,2989,0.19082,0.21979
2012,Direct migration background,West,Important,0.51633,1588,2989,0.49841,0.53425
2012,Direct migration background,West,Less important,0.22458,618,2989,0.20962,0.23955
2012,Direct migration background,West,Unimportant,0.05378,133,2989,0.04569,0.06187
2012,Direct migration background,East,Very important,0.17601,39,173,0.11909,0.23292
2012,Direct migration background,East,Important,0.52170,97,173,0.44705,0.59635
2012,Direct migration background,East,Less important,0.30065,37,173,0.23212,0.36917
2012,Indirect migration background,West,Very important,0.33378,346,1113,0.30606,0.36150
2012,Indirect migration background,West,Important,0.49954,596,1113,0.47015,0.52893
2012,Indirect migration background,West,Less important,0.15289,171,1113,0.13174,0.17405
2012,Indirect migration background,East,Important,0.69926,35,35,0.54511,0.85340
2016,No migration background,West,Very important,0.15546,1955,13144,0.14926,0.16165
2016,No migration background,West,Important,0.50873,6745,13144,0.50018,0.51727
2016,No migration background,West,Less important,0.29825,4000,13144,0.29043,0.30607
2016,No migration background,West,Unimportant,0.03757,444,13144,0.03432,0.04082
2016,No migration background,East,Very important,0.16201,740,4539,0.15129,0.17273
2016,No migration background,East,Important,0.55486,2506,4539,0.54040,0.56932
2016,No migration background,East,Less important,0.25554,1163,4539,0.24285,0.26823
2016,No migration background,East,Unimportant,0.02759,130,4539,0.02282,0.03235
2016,Direct migration background,West,Very important,0.21354,1052,4593,0.20169,0.22540
2016,Direct migration background,West,Important,0.55430,2594,4593,0.53992,0.56867
2016,Direct migration background,West,Less important,0.19524,831,4593,0.18378,0.20670
2016,Direct migration background,West,Unimportant,0.03692,116,4593,0.03147,0.04238
2016,Direct migration background,East,Very important,0.33529,114,360,0.28646,0.38413
2016,Direct migration background,East,Important,0.43103,191,360,0.37980,0.48225
2016,Direct migration background,East,Less important,0.19213,55,360,0.15138,0.23289
2016,Indirect migration background,West,Very important,0.33814,458,1360,0.31299,0.36330
2016,Indirect migration background,West,Important,0.50819,701,1360,0.48161,0.53477
2016,Indirect migration background,West,Less important,0.14501,201,1360,0.12629,0.16373
2016,Indirect migration background,East,Important,0.64771,54,54,0.51911,0.77632
2021,No migration background,West,Very important,0.15493,1582,9860,0.14778,0.16207
2021,No migration background,West,Important,0.51116,5071,9860,0.50129,0.52103
2021,No migration background,West,Less important,0.29646,2914,9860,0.28745,0.30548
2021,No migration background,West,Unimportant,0.03745,293,9860,0.03371,0.04120
2021,No migration background,East,Very important,0.16153,525,3235,0.14885,0.17421
2021,No migration background,East,Important,0.55440,1763,3235,0.53727,0.57153
2021,No migration background,East,Less important,0.25617,862,3235,0.24112,0.27121
2021,No migration background,East,Unimportant,0.02790,85,3235,0.02222,0.03357
2021,Direct migration background,West,Very important,0.19437,695,2771,0.17963,0.20911
2021,Direct migration background,West,Important,0.57391,1531,2771,0.55550,0.59233
2021,Direct migration background,West,Less important,0.19411,481,2771,0.17938,0.20884
2021,Direct migration background,West,Unimportant,0.03760,64,2771,0.03052,0.04469
2021,Direct migration background,East,Very important,0.25564,76,263,0.20282,0.30846
2021,Direct migration background,East,Important,0.50320,139,263,0.44266,0.56374
2021,Direct migration background,East,Less important,0.23504,48,263,0.18369,0.28638
2021,Indirect migration background,West,Very important,0.27917,247,838,0.24878,0.30956
2021,Indirect migration background,West,Important,0.57853,461,838,0.54508,0.61199
2021,Indirect migration background,West,Less important,0.13966,130,838,0.11618,0.16315
2021,Indirect migration background,East,Important,0.55262,43,43,0.40224,0.70299
