year,bula_h,pgisced97,profdev,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2016,Berlin,First Stage of Tertiary Education,No,0.93441,50,50,0.86508,1.00373
2016,Berlin,Second Stage of Tertiary Education,No,0.99060,388,388,0.98099,1.00022
2016,Brandenburg,Primary Level,No,0.95820,53,53,0.90381,1.01260
2016,Brandenburg,Lower Secondary Level,No,0.95612,84,84,0.91205,1.00019
2016,Brandenburg,Upper Secondary Level,No,0.98623,478,478,0.97577,0.99669
2016,Brandenburg,Post-secondary Non-tertiary Level,No,0.96765,67,67,0.92496,1.01033
2016,Brandenburg,Second Stage of Tertiary Education,No,0.99813,255,255,0.99282,1.00344
2016,Mecklenburg-Western Pomerania,Lower Secondary Level,No,0.96003,37,37,0.89604,1.02402
2016,Mecklenburg-Western Pomerania,Upper Secondary Level,No,0.99968,279,279,0.99760,1.00177
2016,Mecklenburg-Western Pomerania,Second Stage of Tertiary Education,No,0.96934,145,145,0.94118,0.99750
2016,Saxony,Primary Level,No,0.99053,61,61,0.96603,1.01504
2016,Saxony,Lower Secondary Level,No,0.97703,103,103,0.94796,1.00610
2016,Saxony,Upper Secondary Level,No,0.98999,759,759,0.98290,0.99707
2016,Saxony,Post-secondary Non-tertiary Level,No,0.99469,74,74,0.97802,1.01136
2016,Saxony,First Stage of Tertiary Education,No,0.97642,110,110,0.94793,1.00491
2016,Saxony,Second Stage of Tertiary Education,No,0.99471,411,411,0.98769,1.00173
2016,Saxony-Anhalt,Lower Secondary Level,No,0.90564,78,78,0.84034,0.97093
2016,Saxony-Anhalt,Upper Secondary Level,No,0.99134,447,447,0.98275,0.99994
2016,Saxony-Anhalt,Post-secondary Non-tertiary Level,No,0.98415,33,33,0.94087,1.02742
2016,Saxony-Anhalt,First Stage of Tertiary Education,No,0.98705,60,60,0.95819,1.01590
2016,Saxony-Anhalt,Second Stage of Tertiary Education,No,0.99092,215,215,0.97821,1.00363
2016,Thuringa,Lower Secondary Level,No,0.98317,73,73,0.95346,1.01288
2016,Thuringa,Upper Secondary Level,No,0.99710,514,514,0.99244,1.00175
2016,Thuringa,Post-secondary Non-tertiary Level,No,0.98690,45,45,0.95330,1.02050
2016,Thuringa,First Stage of Tertiary Education,No,0.99933,67,67,0.99310,1.00557
2016,Thuringa,Second Stage of Tertiary Education,No,0.97211,221,221,0.95035,0.99387
2017,Schleswig-Holstein,Primary Level,No,0.96060,106,106,0.92339,0.99781
2017,Schleswig-Holstein,Lower Secondary Level,No,0.98514,160,160,0.96634,1.00395
2017,Schleswig-Holstein,Upper Secondary Level,No,0.99374,461,461,0.98654,1.00095
2017,Schleswig-Holstein,Post-secondary Non-tertiary Level,No,0.99426,91,91,0.97864,1.00987
2017,Schleswig-Holstein,Second Stage of Tertiary Education,No,0.97425,241,241,0.95422,0.99429
2017,Hamburg,Primary Level,No,0.99917,31,31,0.98888,1.00946
2017,Hamburg,Upper Secondary Level,No,0.99907,158,158,0.99430,1.00384
2017,Hamburg,Post-secondary Non-tertiary Level,No,0.99731,46,46,0.98218,1.01244
2017,Hamburg,Second Stage of Tertiary Education,No,0.99943,187,187,0.99599,1.00286
2017,Lower Saxony,Pre-primary Level,No,0.41913,34,34,0.25078,0.58748
2017,Lower Saxony,Primary Level,No,0.99668,275,275,0.98987,1.00349
2017,Lower Saxony,Lower Secondary Level,No,0.97192,448,448,0.95661,0.98724
2017,Lower Saxony,Upper Secondary Level,No,0.99201,1311,1311,0.98719,0.99683
2017,Lower Saxony,Post-secondary Non-tertiary Level,No,0.98738,235,235,0.97307,1.00168
2017,Lower Saxony,First Stage of Tertiary Education,No,0.98344,130,130,0.96142,1.00546
2017,Lower Saxony,Second Stage of Tertiary Education,No,0.96365,629,629,0.94901,0.97829
2017,Bremen,Second Stage of Tertiary Education,No,0.93893,56,56,0.87565,1.00222
2017,North Rhine-Westphalia,Pre-primary Level,No,0.52151,117,117,0.43060,0.61242
2017,North Rhine-Westphalia,Primary Level,No,0.98259,446,446,0.97044,0.99474
2017,North Rhine-Westphalia,Lower Secondary Level,No,0.95911,811,811,0.94547,0.97274
2017,North Rhine-Westphalia,Upper Secondary Level,No,0.99226,2509,2509,0.98883,0.99569
2017,North Rhine-Westphalia,Post-secondary Non-tertiary Level,No,0.97947,644,644,0.96851,0.99043
2017,North Rhine-Westphalia,Second Stage of Tertiary Education,No,0.98109,1381,1381,0.97391,0.98828
2017,Hesse,Pre-primary Level,No,0.60026,42,42,0.45032,0.75020
2017,Hesse,Primary Level,No,0.97185,159,159,0.94606,0.99764
2017,Hesse,Lower Secondary Level,No,0.97796,275,275,0.96058,0.99534
2017,Hesse,Upper Secondary Level,No,0.99193,803,803,0.98574,0.99812
2017,Hesse,Post-secondary Non-tertiary Level,No,0.97083,161,161,0.94475,0.99690
2017,Hesse,Second Stage of Tertiary Education,No,0.99439,555,555,0.98817,1.00061
2017,"Rhineland-Palatinate, Saarland",Primary Level,No,0.99830,101,101,0.99023,1.00637
2017,"Rhineland-Palatinate, Saarland",Lower Secondary Level,No,0.96287,288,288,0.94099,0.98474
2017,"Rhineland-Palatinate, Saarland",Upper Secondary Level,No,0.99587,759,759,0.99130,1.00043
2017,"Rhineland-Palatinate, Saarland",Post-secondary Non-tertiary Level,No,0.98979,137,137,0.97289,1.00668
2017,"Rhineland-Palatinate, Saarland",Second Stage of Tertiary Education,No,0.99868,329,329,0.99476,1.00261
2017,Baden-Wuerttemberg,Pre-primary Level,No,0.45881,38,38,0.29824,0.61937
2017,Baden-Wuerttemberg,Primary Level,No,0.99934,188,188,0.99567,1.00302
2017,Baden-Wuerttemberg,Lower Secondary Level,No,0.97766,408,408,0.96330,0.99202
2017,Baden-Wuerttemberg,Upper Secondary Level,No,0.99007,1332,1332,0.98475,0.99540
2017,Baden-Wuerttemberg,Post-secondary Non-tertiary Level,No,0.98016,262,262,0.96324,0.99708
2017,Baden-Wuerttemberg,Second Stage of Tertiary Education,No,0.97805,925,925,0.96860,0.98750
2017,Bavaria,Pre-primary Level,No,0.55848,59,59,0.43068,0.68627
2017,Bavaria,Primary Level,No,0.99840,215,215,0.99306,1.00375
2017,Bavaria,Lower Secondary Level,No,0.95709,504,504,0.93938,0.97480
2017,Bavaria,Upper Secondary Level,No,0.98934,2040,2040,0.98488,0.99380
2017,Bavaria,Post-secondary Non-tertiary Level,No,0.98201,302,302,0.96700,0.99703
2017,Bavaria,First Stage of Tertiary Education,No,0.98946,265,265,0.97714,1.00178
2017,Bavaria,Second Stage of Tertiary Education,No,0.98450,1084,1084,0.97714,0.99186
2017,Berlin,Lower Secondary Level,No,0.98839,84,84,0.96535,1.01144
2017,Berlin,Upper Secondary Level,No,0.99987,371,371,0.99871,1.00103
2017,Berlin,Post-secondary Non-tertiary Level,No,0.98545,72,72,0.95760,1.01330
2017,Berlin,Second Stage of Tertiary Education,No,0.99264,414,414,0.98439,1.00088
2017,Brandenburg,Primary Level,No,0.96166,67,67,0.91533,1.00799
2017,Brandenburg,Lower Secondary Level,No,0.99883,105,105,0.99227,1.00539
2017,Brandenburg,Upper Secondary Level,No,0.98985,535,535,0.98135,0.99835
2017,Brandenburg,Post-secondary Non-tertiary Level,No,0.97537,76,76,0.94029,1.01045
2017,Brandenburg,Second Stage of Tertiary Education,No,0.99979,260,260,0.99800,1.00157
2017,Mecklenburg-Western Pomerania,Lower Secondary Level,No,0.99504,40,40,0.97300,1.01709
2017,Mecklenburg-Western Pomerania,Upper Secondary Level,No,0.99767,308,308,0.99228,1.00306
2017,Mecklenburg-Western Pomerania,Post-secondary Non-tertiary Level,No,0.94237,32,32,0.86033,1.02441
2017,Saxony,Primary Level,No,0.98577,72,72,0.95821,1.01332
2017,Saxony,Lower Secondary Level,No,0.99797,143,143,0.99058,1.00537
2017,Saxony,Upper Secondary Level,No,0.99178,857,857,0.98573,0.99783
2017,Saxony,Post-secondary Non-tertiary Level,No,0.99773,84,84,0.98750,1.00796
2017,Saxony,First Stage of Tertiary Education,No,0.95379,116,116,0.91542,0.99216
2017,Saxony,Second Stage of Tertiary Education,No,0.99483,453,453,0.98822,1.00144
2017,Saxony-Anhalt,Primary Level,No,0.98989,54,54,0.96296,1.01682
2017,Saxony-Anhalt,Lower Secondary Level,No,0.98932,100,100,0.96907,1.00957
2017,Saxony-Anhalt,Upper Secondary Level,No,0.99568,495,495,0.98990,1.00146
2017,Saxony-Anhalt,Post-secondary Non-tertiary Level,No,0.99018,49,49,0.96228,1.01808
2017,Saxony-Anhalt,Second Stage of Tertiary Education,No,0.99817,229,229,0.99263,1.00372
2017,Thuringa,Lower Secondary Level,No,0.96604,64,64,0.92132,1.01077
2017,Thuringa,Upper Secondary Level,No,0.98403,567,567,0.97370,0.99436
2017,Thuringa,Post-secondary Non-tertiary Level,No,0.97688,55,55,0.93679,1.01696
2017,Thuringa,Second Stage of Tertiary Education,No,0.97937,238,238,0.96128,0.99747
2018,Schleswig-Holstein,Primary Level,No,0.97246,84,84,0.93725,1.00767
2018,Schleswig-Holstein,Lower Secondary Level,No,0.97898,134,134,0.95460,1.00336
2018,Schleswig-Holstein,Upper Secondary Level,No,0.99825,460,460,0.99443,1.00207
2018,Schleswig-Holstein,Post-secondary Non-tertiary Level,No,0.99380,90,90,0.97749,1.01011
2018,Schleswig-Holstein,First Stage of Tertiary Education,No,0.99882,53,53,0.98947,1.00816
2018,Schleswig-Holstein,Second Stage of Tertiary Education,No,0.99883,218,218,0.99429,1.00338
2018,Hamburg,Lower Secondary Level,No,0.94471,64,64,0.88827,1.00115
2018,Hamburg,Upper Secondary Level,No,0.98853,174,174,0.97266,1.00440
2018,Hamburg,Post-secondary Non-tertiary Level,No,0.99630,44,44,0.97815,1.01445
2018,Hamburg,Second Stage of Tertiary Education,No,0.99436,182,182,0.98345,1.00527
2018,Lower Saxony,Pre-primary Level,No,0.52093,41,41,0.36612,0.67575
2018,Lower Saxony,Primary Level,No,0.99332,277,277,0.98371,1.00293
2018,Lower Saxony,Lower Secondary Level,No,0.98091,445,445,0.96819,0.99364
2018,Lower Saxony,Upper Secondary Level,No,0.99434,1215,1215,0.99012,0.99856
2018,Lower Saxony,Post-secondary Non-tertiary Level,No,0.99794,235,235,0.99214,1.00375
2018,Lower Saxony,First Stage of Tertiary Education,No,0.98715,115,115,0.96648,1.00783
2018,Lower Saxony,Second Stage of Tertiary Education,No,0.99171,594,594,0.98442,0.99901
2018,Bremen,Primary Level,No,0.99908,43,43,0.98990,1.00826
2018,Bremen,Upper Secondary Level,No,0.98463,98,98,0.96015,1.00911
2018,Bremen,Second Stage of Tertiary Education,No,0.91969,63,63,0.85204,0.98734
2018,North Rhine-Westphalia,Pre-primary Level,No,0.61197,103,103,0.51740,0.70654
2018,North Rhine-Westphalia,Primary Level,No,0.96487,430,430,0.94744,0.98229
2018,North Rhine-Westphalia,Lower Secondary Level,No,0.96620,782,782,0.95352,0.97887
2018,North Rhine-Westphalia,Upper Secondary Level,No,0.99421,2394,2394,0.99117,0.99725
2018,North Rhine-Westphalia,Post-secondary Non-tertiary Level,No,0.96997,620,620,0.95652,0.98341
2018,North Rhine-Westphalia,First Stage of Tertiary Education,No,0.99713,251,251,0.99050,1.00376
2018,North Rhine-Westphalia,Second Stage of Tertiary Education,No,0.98557,1334,1334,0.97917,0.99197
2018,Hesse,Pre-primary Level,No,0.80800,34,34,0.67361,0.94239
2018,Hesse,Primary Level,No,0.99592,185,185,0.98670,1.00513
2018,Hesse,Lower Secondary Level,No,0.96548,257,257,0.94312,0.98784
