"year","bula_h","hhtyp","mean","median","n","lower_confidence_mean","upper_confidence_mean"
"1984","Hessen","Paar mit Kind(ern)","41.44","0","1017","23.82","59.06"
"1984","Hessen","Sonstige","799.3","0","141","516.41","1082.19"
"1984","Mecklenburg-Vorpommern","(Ehe-)Paar ohne Kind(er)","","","","",""
"1984","Mecklenburg-Vorpommern","1-Pers.- Haushalt","","","","",""
"1984","Mecklenburg-Vorpommern","Alleinerziehende","","","","",""
"1984","Mecklenburg-Vorpommern","Paar mit Kind(ern)","","","","",""
"1984","Mecklenburg-Vorpommern","Sonstige","","","","",""
"1984","Niedersachsen","(Ehe-)Paar ohne Kind(er)","19.22","0","282","-11.07","49.51"
"1984","Niedersachsen","1-Pers.- Haushalt","126.06","0","117","-5.93","258.05"
"1984","Niedersachsen","Alleinerziehende","646.39","0","85","257.67","1035.11"
"1984","Niedersachsen","Paar mit Kind(ern)","15.88","0","983","4.25","27.51"
"1984","Niedersachsen","Sonstige","519.97","0","142","202.13","837.81"
"1984","Nordrhein-Westfalen","(Ehe-)Paar ohne Kind(er)","56.03","0","710","25.16","86.9"
"1984","Nordrhein-Westfalen","1-Pers.- Haushalt","122.17","0","368","37.77","206.57"
"1984","Nordrhein-Westfalen","Alleinerziehende","529.13","0","225","355.16","703.1"
"1984","Nordrhein-Westfalen","Paar mit Kind(ern)","32.29","0","2893","23.55","41.03"
"1984","Nordrhein-Westfalen","Sonstige","362.74","0","200","196.46","529.02"
"1984","Rheinland-Pfalz,Saarland","(Ehe-)Paar ohne Kind(er)","0","0","206","0","0"
"1984","Rheinland-Pfalz,Saarland","1-Pers.- Haushalt","21.31","0","77","-26.31","68.93"
"1984","Rheinland-Pfalz,Saarland","Alleinerziehende","985.25","0","61","420.61","1549.89"
"1984","Rheinland-Pfalz,Saarland","Paar mit Kind(ern)","12.45","0","646","6.75","18.15"
"1984","Rheinland-Pfalz,Saarland","Sonstige","208.8","0","95","38.24","379.36"
"1984","Sachsen","(Ehe-)Paar ohne Kind(er)","","","","",""
"1984","Sachsen","1-Pers.- Haushalt","","","","",""
"1984","Sachsen","Alleinerziehende","","","","",""
"1984","Sachsen","Paar mit Kind(ern)","","","","",""
"1984","Sachsen","Sonstige","","","","",""
"1984","Sachsen-Anhalt","(Ehe-)Paar ohne Kind(er)","","","","",""
"1984","Sachsen-Anhalt","1-Pers.- Haushalt","","","","",""
"1984","Sachsen-Anhalt","Alleinerziehende","","","","",""
"1984","Sachsen-Anhalt","Paar mit Kind(ern)","","","","",""
"1984","Sachsen-Anhalt","Sonstige","","","","",""
"1984","Schleswig-Holstein","(Ehe-)Paar ohne Kind(er)","0","0","88","0","0"
"1984","Schleswig-Holstein","1-Pers.- Haushalt","16.66","0","53","-29.8","63.12"
"1984","Schleswig-Holstein","Alleinerziehende","870.28","0","30","345.44","1395.12"
"1984","Schleswig-Holstein","Paar mit Kind(ern)","0","0","308","0","0"
"1984","Schleswig-Holstein","Sonstige","0","0","30","0","0"
"1984","Thüringen","(Ehe-)Paar ohne Kind(er)","","","","",""
"1984","Thüringen","1-Pers.- Haushalt","","","","",""
"1984","Thüringen","Alleinerziehende","","","","",""
"1984","Thüringen","Paar mit Kind(ern)","","","","",""
"1984","Thüringen","Sonstige","","","","",""
"1985","Baden-Württemberg","(Ehe-)Paar ohne Kind(er)","23.58","0","358","-19.13","66.29"
"1985","Baden-Württemberg","1-Pers.- Haushalt","141.81","0","177","27.22","256.4"
"1985","Baden-Württemberg","Alleinerziehende","229.19","0","132","109.21","349.17"
"1985","Baden-Württemberg","Paar mit Kind(ern)","35.39","0","1986","16.4","54.38"
"1985","Baden-Württemberg","Sonstige","610.29","0","167","433.43","787.15"
"1985","Bayern","(Ehe-)Paar ohne Kind(er)","19.48","0","438","-6.56","45.52"
"1985","Bayern","1-Pers.- Haushalt","208.76","0","169","-78.42","495.94"
"1985","Bayern","Alleinerziehende","718.76","0","120","306.45","1131.07"
"1985","Bayern","Paar mit Kind(ern)","11.66","0","1607","3.03","20.29"
"1985","Bayern","Sonstige","140.97","0","149","-44.66","326.6"
"1985","Berlin","(Ehe-)Paar ohne Kind(er)","0","0","86","0","0"
"1985","Berlin","1-Pers.- Haushalt","116.17","0","74","-78.59","310.93"
"1985","Berlin","Alleinerziehende","1781.01","0","48","571.05","2990.97"
"1985","Berlin","Paar mit Kind(ern)","173.34","0","244","51.5","295.18"
"1985","Berlin","Sonstige","","","","",""
"1985","Brandenburg","(Ehe-)Paar ohne Kind(er)","","","","",""
"1985","Brandenburg","1-Pers.- Haushalt","","","","",""
"1985","Brandenburg","Alleinerziehende","","","","",""
"1985","Brandenburg","Paar mit Kind(ern)","","","","",""
"1985","Brandenburg","Sonstige","","","","",""
"1985","Bremen","(Ehe-)Paar ohne Kind(er)","0","0","40","0","0"
"1985","Bremen","1-Pers.- Haushalt","","","","",""
"1985","Bremen","Alleinerziehende","","","","",""
"1985","Bremen","Paar mit Kind(ern)","0","0","68","0","0"
"1985","Bremen","Sonstige","","","","",""
"1985","Hamburg","(Ehe-)Paar ohne Kind(er)","28.55","0","92","-27.35","84.45"
"1985","Hamburg","1-Pers.- Haushalt","19.32","0","57","-23.8","62.44"
"1985","Hamburg","Alleinerziehende","","","","",""
"1985","Hamburg","Paar mit Kind(ern)","0","0","174","0","0"
"1985","Hamburg","Sonstige","","","","",""
"1985","Hessen","(Ehe-)Paar ohne Kind(er)","0","0","278","0","0"
"1985","Hessen","1-Pers.- Haushalt","72.14","0","100","-42.98","187.26"
"1985","Hessen","Alleinerziehende","1161.46","0","71","675.55","1647.37"
"1985","Hessen","Paar mit Kind(ern)","42.53","0","919","8.26","76.8"
"1985","Hessen","Sonstige","331.65","0","122","83.14","580.16"
"1985","Mecklenburg-Vorpommern","(Ehe-)Paar ohne Kind(er)","","","","",""
"1985","Mecklenburg-Vorpommern","1-Pers.- Haushalt","","","","",""
"1985","Mecklenburg-Vorpommern","Alleinerziehende","","","","",""
"1985","Mecklenburg-Vorpommern","Paar mit Kind(ern)","","","","",""
"1985","Mecklenburg-Vorpommern","Sonstige","","","","",""
"1985","Niedersachsen","(Ehe-)Paar ohne Kind(er)","0","0","264","0","0"
"1985","Niedersachsen","1-Pers.- Haushalt","165.55","0","104","-10.51","341.61"
"1985","Niedersachsen","Alleinerziehende","641.78","0","72","245.26","1038.3"
"1985","Niedersachsen","Paar mit Kind(ern)","34.64","0","859","-0.06","69.34"
"1985","Niedersachsen","Sonstige","426.8","0","126","211.6","642"
"1985","Nordrhein-Westfalen","(Ehe-)Paar ohne Kind(er)","50.95","0","630","13.2","88.7"
"1985","Nordrhein-Westfalen","1-Pers.- Haushalt","397.46","0","323","12.99","781.93"
"1985","Nordrhein-Westfalen","Alleinerziehende","355.42","0","194","166.04","544.8"
"1985","Nordrhein-Westfalen","Paar mit Kind(ern)","36.53","0","2612","24.32","48.74"
"1985","Nordrhein-Westfalen","Sonstige","405.6","0","209","190.99","620.21"
"1985","Rheinland-Pfalz,Saarland","(Ehe-)Paar ohne Kind(er)","13.42","0","180","-2.4","29.24"
"1985","Rheinland-Pfalz,Saarland","1-Pers.- Haushalt","34.3","0","69","-28.84","97.44"
"1985","Rheinland-Pfalz,Saarland","Alleinerziehende","240.01","0","56","26.06","453.96"
"1985","Rheinland-Pfalz,Saarland","Paar mit Kind(ern)","66.92","0","585","39.37","94.47"
"1985","Rheinland-Pfalz,Saarland","Sonstige","0","0","80","0","0"
"1985","Sachsen","(Ehe-)Paar ohne Kind(er)","","","","",""
"1985","Sachsen","1-Pers.- Haushalt","","","","",""
"1985","Sachsen","Alleinerziehende","","","","",""
"1985","Sachsen","Paar mit Kind(ern)","","","","",""
"1985","Sachsen","Sonstige","","","","",""
"1985","Sachsen-Anhalt","(Ehe-)Paar ohne Kind(er)","","","","",""
"1985","Sachsen-Anhalt","1-Pers.- Haushalt","","","","",""
"1985","Sachsen-Anhalt","Alleinerziehende","","","","",""
"1985","Sachsen-Anhalt","Paar mit Kind(ern)","","","","",""
"1985","Sachsen-Anhalt","Sonstige","","","","",""
"1985","Schleswig-Holstein","(Ehe-)Paar ohne Kind(er)","0","0","84","0","0"
"1985","Schleswig-Holstein","1-Pers.- Haushalt","474.15","0","44","-548.22","1496.52"
"1985","Schleswig-Holstein","Alleinerziehende","210.96","0","32","-11.77","433.69"
"1985","Schleswig-Holstein","Paar mit Kind(ern)","82.26","0","285","27.09","137.43"
"1985","Schleswig-Holstein","Sonstige","","","","",""
"1985","Thüringen","(Ehe-)Paar ohne Kind(er)","","","","",""
"1985","Thüringen","1-Pers.- Haushalt","","","","",""
"1985","Thüringen","Alleinerziehende","","","","",""
"1985","Thüringen","Paar mit Kind(ern)","","","","",""
"1985","Thüringen","Sonstige","","","","",""
"1986","Baden-Württemberg","(Ehe-)Paar ohne Kind(er)","66.16","0","374","2.38","129.94"
"1986","Baden-Württemberg","1-Pers.- Haushalt","96.86","0","161","-8.24","201.96"
"1986","Baden-Württemberg","Alleinerziehende","133.93","0","106","52.2","215.66"
"1986","Baden-Württemberg","Paar mit Kind(ern)","10.79","0","1879","-5.09","26.67"
"1986","Baden-Württemberg","Sonstige","171.77","0","163","76.6","266.94"
"1986","Bayern","(Ehe-)Paar ohne Kind(er)","48.79","0","398","5.18","92.4"
"1986","Bayern","1-Pers.- Haushalt","325.89","0","169","-34.63","686.41"
"1986","Bayern","Alleinerziehende","693.45","0","119","337.49","1049.41"
"1986","Bayern","Paar mit Kind(ern)","14.74","0","1476","-3.15","32.63"
"1986","Bayern","Sonstige","4.12","0","150","2.38","5.86"
"1986","Berlin","(Ehe-)Paar ohne Kind(er)","23.36","0","78","-11.04","57.76"
"1986","Berlin","1-Pers.- Haushalt","74.44","0","73","-118.22","267.1"
"1986","Berlin","Alleinerziehende","1772","0","54","591.65","2952.35"
"1986","Berlin","Paar mit Kind(ern)","7.04","0","230","-2.4","16.48"
"1986","Berlin","Sonstige","","","","",""
"1986","Brandenburg","(Ehe-)Paar ohne Kind(er)","","","","",""
"1986","Brandenburg","1-Pers.- Haushalt","","","","",""
"1986","Brandenburg","Alleinerziehende","","","","",""
"1986","Brandenburg","Paar mit Kind(ern)","","","","",""
"1986","Brandenburg","Sonstige","","","","",""
"1986","Bremen","(Ehe-)Paar ohne Kind(er)","108.46","0","36","-42.22","259.14"
"1986","Bremen","1-Pers.- Haushalt","","","","",""
"1986","Bremen","Alleinerziehende","","","","",""
"1986","Bremen","Paar mit Kind(ern)","0","0","65","0","0"
"1986","Bremen","Sonstige","","","","",""
"1986","Hamburg","(Ehe-)Paar ohne Kind(er)","19.25","0","72","-7.14","45.64"
"1986","Hamburg","1-Pers.- Haushalt","66.36","0","56","-70.88","203.6"
"1986","Hamburg","Alleinerziehende","","","","",""
"1986","Hamburg","Paar mit Kind(ern)","0","0","164","0","0"
"1986","Hamburg","Sonstige","","","","",""
"1986","Hessen","(Ehe-)Paar ohne Kind(er)","20.66","0","254","-6.2","47.52"
"1986","Hessen","1-Pers.- Haushalt","50.13","0","103","-53.38","153.64"
"1986","Hessen","Alleinerziehende","635.37","0","81","272.25","998.49"
"1986","Hessen","Paar mit Kind(ern)","37.95","0","852","25.42","50.48"
"1986","Hessen","Sonstige","520.66","0","88","124.27","917.05"
"1986","Mecklenburg-Vorpommern","(Ehe-)Paar ohne Kind(er)","","","","",""
"1986","Mecklenburg-Vorpommern","1-Pers.- Haushalt","","","","",""
"1986","Mecklenburg-Vorpommern","Alleinerziehende","","","","",""
"1986","Mecklenburg-Vorpommern","Paar mit Kind(ern)","","","","",""
"1986","Mecklenburg-Vorpommern","Sonstige","","","","",""
"1986","Niedersachsen","(Ehe-)Paar ohne Kind(er)","50.35","0","286","-31.97","132.67"
"1986","Niedersachsen","1-Pers.- Haushalt","283.19","0","98","55.2","511.18"
"1986","Niedersachsen","Alleinerziehende","1184.27","0","70","587.49","1781.05"
"1986","Niedersachsen","Paar mit Kind(ern)","40.37","0","823","14.74","66"
"1986","Niedersachsen","Sonstige","327.58","0","137","29.1","626.06"
"1986","Nordrhein-Westfalen","(Ehe-)Paar ohne Kind(er)","69.13","0","648","23.19","115.07"
"1986","Nordrhein-Westfalen","1-Pers.- Haushalt","92.39","0","289","14.75","170.03"
"1986","Nordrhein-Westfalen","Alleinerziehende","1115.95","0","179","751.43","1480.47"
"1986","Nordrhein-Westfalen","Paar mit Kind(ern)","58.5","0","2482","37.33","79.67"
"1986","Nordrhein-Westfalen","Sonstige","316.73","0","206","117.91","515.55"
"1986","Rheinland-Pfalz,Saarland","(Ehe-)Paar ohne Kind(er)","45.64","0","192","3.74","87.54"
"1986","Rheinland-Pfalz,Saarland","1-Pers.- Haushalt","100.79","0","68","-59.31","260.89"
"1986","Rheinland-Pfalz,Saarland","Alleinerziehende","641.65","0","53","262.86","1020.44"
"1986","Rheinland-Pfalz,Saarland","Paar mit Kind(ern)","21.61","0","563","7.14","36.08"
"1986","Rheinland-Pfalz,Saarland","Sonstige","76.15","0","85","5.67","146.63"
"1986","Sachsen","(Ehe-)Paar ohne Kind(er)","","","","",""
"1986","Sachsen","1-Pers.- Haushalt","","","","",""
"1986","Sachsen","Alleinerziehende","","","","",""
"1986","Sachsen","Paar mit Kind(ern)","","","","",""
"1986","Sachsen","Sonstige","","","","",""
"1986","Sachsen-Anhalt","(Ehe-)Paar ohne Kind(er)","","","","",""
"1986","Sachsen-Anhalt","1-Pers.- Haushalt","","","","",""
"1986","Sachsen-Anhalt","Alleinerziehende","","","","",""
"1986","Sachsen-Anhalt","Paar mit Kind(ern)","","","","",""
"1986","Sachsen-Anhalt","Sonstige","","","","",""
"1986","Schleswig-Holstein","(Ehe-)Paar ohne Kind(er)","0","0","72","0","0"
"1986","Schleswig-Holstein","1-Pers.- Haushalt","0","0","39","0","0"
"1986","Schleswig-Holstein","Alleinerziehende","0","0","30","0","0"
"1986","Schleswig-Holstein","Paar mit Kind(ern)","69.38","0","265","28.41","110.35"
"1986","Schleswig-Holstein","Sonstige","","","","",""
"1986","Thüringen","(Ehe-)Paar ohne Kind(er)","","","","",""
"1986","Thüringen","1-Pers.- Haushalt","","","","",""
"1986","Thüringen","Alleinerziehende","","","","",""
"1986","Thüringen","Paar mit Kind(ern)","","","","",""
"1986","Thüringen","Sonstige","","","","",""
"1987","Baden-Württemberg","(Ehe-)Paar ohne Kind(er)","3.16","0","374","-23.74","30.06"
"1987","Baden-Württemberg","1-Pers.- Haushalt","196.2","0","157","66.05","326.35"
"1987","Baden-Württemberg","Alleinerziehende","143.77","0","114","41.65","245.89"
"1987","Baden-Württemberg","Paar mit Kind(ern)","27.8","0","1840","19.76","35.84"
"1987","Baden-Württemberg","Sonstige","327.79","0","166","158.48","497.1"
"1987","Bayern","(Ehe-)Paar ohne Kind(er)","7.46","0","400","-9.58","24.5"
"1987","Bayern","1-Pers.- Haushalt","124.33","0","177","-22.31","270.97"
"1987","Bayern","Alleinerziehende","544.32","0","127","270.34","818.3"
"1987","Bayern","Paar mit Kind(ern)","7.71","0","1406","1.54","13.88"
"1987","Bayern","Sonstige","112.29","0","121","10.34","214.24"
"1987","Berlin","(Ehe-)Paar ohne Kind(er)","19.42","0","90","-1.23","40.07"
"1987","Berlin","1-Pers.- Haushalt","143.9","0","70","-77.49","365.29"
"1987","Berlin","Alleinerziehende","1942.76","0","41","402.97","3482.55"
"1987","Berlin","Paar mit Kind(ern)","554.46","0","240","293.87","815.05"
"1987","Berlin","Sonstige","0","0","35","0","0"
"1987","Brandenburg","(Ehe-)Paar ohne Kind(er)","","","","",""
"1987","Brandenburg","1-Pers.- Haushalt","","","","",""
"1987","Brandenburg","Alleinerziehende","","","","",""
"1987","Brandenburg","Paar mit Kind(ern)","","","","",""
"1987","Brandenburg","Sonstige","","","","",""
"1987","Bremen","(Ehe-)Paar ohne Kind(er)","253.79","0","36","-76.58","584.16"
"1987","Bremen","1-Pers.- Haushalt","","","","",""
"1987","Bremen","Alleinerziehende","","","","",""
"1987","Bremen","Paar mit Kind(ern)","0","0","53","0","0"
"1987","Bremen","Sonstige","","","","",""
"1987","Hamburg","(Ehe-)Paar ohne Kind(er)","0","0","68","0","0"
"1987","Hamburg","1-Pers.- Haushalt","20.57","0","50","-53.42","94.56"
"1987","Hamburg","Alleinerziehende","","","","",""
"1987","Hamburg","Paar mit Kind(ern)","248.93","0","137","103.56","394.3"
"1987","Hamburg","Sonstige","","","","",""
"1987","Hessen","(Ehe-)Paar ohne Kind(er)","6.7","0","242","-3.87","17.27"
"1987","Hessen","1-Pers.- Haushalt","35.38","0","98","-20.05","90.81"
"1987","Hessen","Alleinerziehende","1021.1","0","66","458.7","1583.5"
"1987","Hessen","Paar mit Kind(ern)","33.71","0","865","6.2","61.22"
"1987","Hessen","Sonstige","89.24","0","117","53.75","124.73"
"1987","Mecklenburg-Vorpommern","(Ehe-)Paar ohne Kind(er)","","","","",""
"1987","Mecklenburg-Vorpommern","1-Pers.- Haushalt","","","","",""
"1987","Mecklenburg-Vorpommern","Alleinerziehende","","","","",""
"1987","Mecklenburg-Vorpommern","Paar mit Kind(ern)","","","","",""
"1987","Mecklenburg-Vorpommern","Sonstige","","","","",""
"1987","Niedersachsen","(Ehe-)Paar ohne Kind(er)","85.74","0","280","-13.79","185.27"
"1987","Niedersachsen","1-Pers.- Haushalt","290.23","0","103","87.85","492.61"
"1987","Niedersachsen","Alleinerziehende","909.1","0","70","377.81","1440.39"
"1987","Niedersachsen","Paar mit Kind(ern)","113.44","0","809","53.75","173.13"
"1987","Niedersachsen","Sonstige","253.24","0","135","65","441.48"
"1987","Nordrhein-Westfalen","(Ehe-)Paar ohne Kind(er)","48.26","0","626","6.28","90.24"
"1987","Nordrhein-Westfalen","1-Pers.- Haushalt","94.09","0","297","28.25","159.93"
"1987","Nordrhein-Westfalen","Alleinerziehende","1223.61","0","182","725.99","1721.23"
"1987","Nordrhein-Westfalen","Paar mit Kind(ern)","51.11","0","2368","35.2","67.02"
"1987","Nordrhein-Westfalen","Sonstige","228.85","0","244","67.42","390.28"
"1987","Rheinland-Pfalz,Saarland","(Ehe-)Paar ohne Kind(er)","45.04","0","186","-0.86","90.94"
"1987","Rheinland-Pfalz,Saarland","1-Pers.- Haushalt","99.22","0","66","-50.17","248.61"
"1987","Rheinland-Pfalz,Saarland","Alleinerziehende","836.14","0","53","158.93","1513.35"
"1987","Rheinland-Pfalz,Saarland","Paar mit Kind(ern)","13.39","0","548","2.42","24.36"
"1987","Rheinland-Pfalz,Saarland","Sonstige","422.59","0","92","185.34","659.84"
"1987","Sachsen","(Ehe-)Paar ohne Kind(er)","","","","",""
"1987","Sachsen","1-Pers.- Haushalt","","","","",""
"1987","Sachsen","Alleinerziehende","","","","",""
"1987","Sachsen","Paar mit Kind(ern)","","","","",""
"1987","Sachsen","Sonstige","","","","",""
"1987","Sachsen-Anhalt","(Ehe-)Paar ohne Kind(er)","","","","",""
"1987","Sachsen-Anhalt","1-Pers.- Haushalt","","","","",""
"1987","Sachsen-Anhalt","Alleinerziehende","","","","",""
"1987","Sachsen-Anhalt","Paar mit Kind(ern)","","","","",""
"1987","Sachsen-Anhalt","Sonstige","","","","",""
"1987","Schleswig-Holstein","(Ehe-)Paar ohne Kind(er)","0","0","82","0","0"
"1987","Schleswig-Holstein","1-Pers.- Haushalt","56.03","0","37","-95.31","207.37"
"1987","Schleswig-Holstein","Alleinerziehende","","","","",""
"1987","Schleswig-Holstein","Paar mit Kind(ern)","29.21","0","266","1.79","56.63"
"1987","Schleswig-Holstein","Sonstige","","","","",""
"1987","Thüringen","(Ehe-)Paar ohne Kind(er)","","","","",""
"1987","Thüringen","1-Pers.- Haushalt","","","","",""
"1987","Thüringen","Alleinerziehende","","","","",""
"1987","Thüringen","Paar mit Kind(ern)","","","","",""
"1987","Thüringen","Sonstige","","","","",""
"1988","Baden-Württemberg","(Ehe-)Paar ohne Kind(er)","41.7","0","388","-2.94","86.34"
"1988","Baden-Württemberg","1-Pers.- Haushalt","206.42","0","160","-3.45","416.29"
"1988","Baden-Württemberg","Alleinerziehende","434.58","0","114","208.61","660.55"
"1988","Baden-Württemberg","Paar mit Kind(ern)","27.93","0","1749","12.9","42.96"
"1988","Baden-Württemberg","Sonstige","387.66","0","113","128.7","646.62"
"1988","Bayern","(Ehe-)Paar ohne Kind(er)","88.2","0","366","26.77","149.63"
"1988","Bayern","1-Pers.- Haushalt","355.78","0","182","85.53","626.03"
"1988","Bayern","Alleinerziehende","275.03","0","121","78.33","471.73"
"1988","Bayern","Paar mit Kind(ern)","1.99","0","1352","-0.34","4.32"
"1988","Bayern","Sonstige","205.63","0","117","-86.87","498.13"
"1988","Berlin","(Ehe-)Paar ohne Kind(er)","0","0","82","0","0"
"1988","Berlin","1-Pers.- Haushalt","94.87","0","69","-30.57","220.31"
"1988","Berlin","Alleinerziehende","3855.78","0","43","1843.76","5867.8"
"1988","Berlin","Paar mit Kind(ern)","0","0","214","0","0"
"1988","Berlin","Sonstige","0","0","32","0","0"
"1988","Brandenburg","(Ehe-)Paar ohne Kind(er)","","","","",""
"1988","Brandenburg","1-Pers.- Haushalt","","","","",""
"1988","Brandenburg","Alleinerziehende","","","","",""
"1988","Brandenburg","Paar mit Kind(ern)","","","","",""
"1988","Brandenburg","Sonstige","","","","",""
"1988","Bremen","(Ehe-)Paar ohne Kind(er)","0","0","34","0","0"
"1988","Bremen","1-Pers.- Haushalt","","","","",""
"1988","Bremen","Alleinerziehende","","","","",""
"1988","Bremen","Paar mit Kind(ern)","0","0","56","0","0"
"1988","Bremen","Sonstige","","","","",""
"1988","Hamburg","(Ehe-)Paar ohne Kind(er)","99.35","0","72","-102.21","300.91"
"1988","Hamburg","1-Pers.- Haushalt","61.22","0","46","-84.59","207.03"
"1988","Hamburg","Alleinerziehende","","","","",""
"1988","Hamburg","Paar mit Kind(ern)","0","0","109","0","0"
"1988","Hamburg","Sonstige","","","","",""
"1988","Hessen","(Ehe-)Paar ohne Kind(er)","0","0","222","0","0"
"1988","Hessen","1-Pers.- Haushalt","32.83","0","91","-61.62","127.28"
"1988","Hessen","Alleinerziehende","1376.92","0","66","869.13","1884.71"
"1988","Hessen","Paar mit Kind(ern)","14.28","0","830","5.5","23.06"
"1988","Hessen","Sonstige","247.11","0","123","149.75","344.47"
"1988","Mecklenburg-Vorpommern","(Ehe-)Paar ohne Kind(er)","","","","",""
"1988","Mecklenburg-Vorpommern","1-Pers.- Haushalt","","","","",""
"1988","Mecklenburg-Vorpommern","Alleinerziehende","","","","",""
"1988","Mecklenburg-Vorpommern","Paar mit Kind(ern)","","","","",""
"1988","Mecklenburg-Vorpommern","Sonstige","","","","",""
"1988","Niedersachsen","(Ehe-)Paar ohne Kind(er)","47.23","0","272","-45.24","139.7"
"1988","Niedersachsen","1-Pers.- Haushalt","208.19","0","98","56.34","360.04"
"1988","Niedersachsen","Alleinerziehende","1346.04","0","79","577.15","2114.93"
"1988","Niedersachsen","Paar mit Kind(ern)","83.75","0","739","15.29","152.21"
"1988","Niedersachsen","Sonstige","197.6","0","128","59.42","335.78"
"1988","Nordrhein-Westfalen","(Ehe-)Paar ohne Kind(er)","47.62","0","614","14.14","81.1"
"1988","Nordrhein-Westfalen","1-Pers.- Haushalt","155.85","0","273","65.36","246.34"
"1988","Nordrhein-Westfalen","Alleinerziehende","631.05","0","183","372.48","889.62"
"1988","Nordrhein-Westfalen","Paar mit Kind(ern)","40.3","0","2276","28.89","51.71"
"1988","Nordrhein-Westfalen","Sonstige","183.57","0","197","91","276.14"
"1988","Rheinland-Pfalz,Saarland","(Ehe-)Paar ohne Kind(er)","172.87","0","188","52.82","292.92"
"1988","Rheinland-Pfalz,Saarland","1-Pers.- Haushalt","0","0","63","0","0"
"1988","Rheinland-Pfalz,Saarland","Alleinerziehende","1382.86","0","51","631.93","2133.79"
"1988","Rheinland-Pfalz,Saarland","Paar mit Kind(ern)","8.83","0","517","0.69","16.97"
"1988","Rheinland-Pfalz,Saarland","Sonstige","135.56","0","92","5.28","265.84"
"1988","Sachsen","(Ehe-)Paar ohne Kind(er)","","","","",""
"1988","Sachsen","1-Pers.- Haushalt","","","","",""
"1988","Sachsen","Alleinerziehende","","","","",""
"1988","Sachsen","Paar mit Kind(ern)","","","","",""
"1988","Sachsen","Sonstige","","","","",""
"1988","Sachsen-Anhalt","(Ehe-)Paar ohne Kind(er)","","","","",""
"1988","Sachsen-Anhalt","1-Pers.- Haushalt","","","","",""
"1988","Sachsen-Anhalt","Alleinerziehende","","","","",""
"1988","Sachsen-Anhalt","Paar mit Kind(ern)","","","","",""
"1988","Sachsen-Anhalt","Sonstige","","","","",""
"1988","Schleswig-Holstein","(Ehe-)Paar ohne Kind(er)","0","0","98","0","0"
"1988","Schleswig-Holstein","1-Pers.- Haushalt","0","0","30","0","0"
"1988","Schleswig-Holstein","Alleinerziehende","268.39","0","31","-58.83","595.61"
"1988","Schleswig-Holstein","Paar mit Kind(ern)","0","0","268","0","0"
"1988","Schleswig-Holstein","Sonstige","","","","",""
"1988","Thüringen","(Ehe-)Paar ohne Kind(er)","","","","",""
"1988","Thüringen","1-Pers.- Haushalt","","","","",""
"1988","Thüringen","Alleinerziehende","","","","",""
"1988","Thüringen","Paar mit Kind(ern)","","","","",""
"1988","Thüringen","Sonstige","","","","",""
