"year","quintil","regtyp","mean","median","n","lower_confidence_mean","upper_confidence_mean"
"2007","1 Einkommensschwächstes Quintil","Laendlicher Raum","253.9","0","2034","200.32","307.48"
"2007","1 Einkommensschwächstes Quintil","Staedtischer Raum","670.67","0","2862","584.04","757.3"
"2007","2","Laendlicher Raum","150.05","0","2185","113.11","186.99"
"2007","2","Staedtischer Raum","230.05","0","3228","180.4","279.7"
"2007","3","Laendlicher Raum","128.17","0","2100","93.15","163.19"
"2007","3","Staedtischer Raum","193.89","0","3505","149.16","238.62"
"2007","4","Laendlicher Raum","88.97","0","1744","51.36","126.58"
"2007","4","Staedtischer Raum","134.17","0","3992","96.25","172.09"
"2007","5 Einkommensstärkstes Quintil","Laendlicher Raum","33.2","0","1098","-8.77","75.17"
"2007","5 Einkommensstärkstes Quintil","Staedtischer Raum","149.98","0","3867","70.17","229.79"
"2008","1 Einkommensschwächstes Quintil","Laendlicher Raum","321.24","0","1775","245.67","396.81"
"2008","1 Einkommensschwächstes Quintil","Staedtischer Raum","482.07","0","2509","404.19","559.95"
"2008","2","Laendlicher Raum","199.92","0","1869","161.61","238.23"
"2008","2","Staedtischer Raum","271.39","0","2807","212.51","330.27"
"2008","3","Laendlicher Raum","122.08","0","1958","81.1","163.06"
"2008","3","Staedtischer Raum","192.18","0","3441","150.62","233.74"
"2008","4","Laendlicher Raum","128.07","0","1857","94.98","161.16"
"2008","4","Staedtischer Raum","171.02","0","3691","115.39","226.65"
"2008","5 Einkommensstärkstes Quintil","Laendlicher Raum","129.46","0","1104","53.58","205.34"
"2008","5 Einkommensstärkstes Quintil","Staedtischer Raum","160.72","0","3866","94.6","226.84"
"2009","1 Einkommensschwächstes Quintil","Laendlicher Raum","181.74","0","1543","132.33","231.15"
"2009","1 Einkommensschwächstes Quintil","Staedtischer Raum","320.38","0","2235","258.64","382.12"
"2009","2","Laendlicher Raum","95.72","0","1739","50.98","140.46"
"2009","2","Staedtischer Raum","335.29","0","2569","268.41","402.17"
"2009","3","Laendlicher Raum","185.15","0","1935","145.61","224.69"
"2009","3","Staedtischer Raum","276.72","0","2939","196.8","356.64"
"2009","4","Laendlicher Raum","120.7","0","1755","82.51","158.89"
"2009","4","Staedtischer Raum","189.88","0","3598","137.44","242.32"
"2009","5 Einkommensstärkstes Quintil","Laendlicher Raum","110.77","0","1210","65.32","156.22"
"2009","5 Einkommensstärkstes Quintil","Staedtischer Raum","60.37","0","3698","28.37","92.37"
"2010","1 Einkommensschwächstes Quintil","Laendlicher Raum","411.38","0","3255","340.5","482.26"
"2010","1 Einkommensschwächstes Quintil","Staedtischer Raum","539.8","0","4878","482.27","597.33"
"2010","2","Laendlicher Raum","277.22","0","3310","216.61","337.83"
"2010","2","Staedtischer Raum","470.42","0","5049","406.16","534.68"
"2010","3","Laendlicher Raum","164.36","0","2727","112.25","216.47"
"2010","3","Staedtischer Raum","390.36","0","4494","273.55","507.17"
"2010","4","Laendlicher Raum","211.61","0","2374","125.74","297.48"
"2010","4","Staedtischer Raum","256.59","0","4931","173.93","339.25"
"2010","5 Einkommensstärkstes Quintil","Laendlicher Raum","116.45","0","1476","10.33","222.57"
"2010","5 Einkommensstärkstes Quintil","Staedtischer Raum","242.13","0","4974","183.48","300.78"
"2011","1 Einkommensschwächstes Quintil","Laendlicher Raum","439.97","0","3582","365.11","514.83"
"2011","1 Einkommensschwächstes Quintil","Staedtischer Raum","487.12","0","4995","417.46","556.78"
"2011","2","Laendlicher Raum","332.51","0","3670","274.34","390.68"
"2011","2","Staedtischer Raum","414.36","0","5599","354.44","474.28"
"2011","3","Laendlicher Raum","143.83","0","3487","74.6","213.06"
"2011","3","Staedtischer Raum","347.73","0","5258","262.86","432.6"
"2011","4","Laendlicher Raum","192.59","0","3123","140.32","244.86"
"2011","4","Staedtischer Raum","258.62","0","6173","194.03","323.21"
"2011","5 Einkommensstärkstes Quintil","Laendlicher Raum","111.13","0","1959","32.44","189.82"
"2011","5 Einkommensstärkstes Quintil","Staedtischer Raum","172.82","0","6155","111.9","233.74"
"2012","1 Einkommensschwächstes Quintil","Laendlicher Raum","456.36","0","2954","372.46","540.26"
"2012","1 Einkommensschwächstes Quintil","Staedtischer Raum","473.99","0","4183","417.29","530.69"
"2012","2","Laendlicher Raum","256.94","0","3538","201.04","312.84"
"2012","2","Staedtischer Raum","421.49","0","5033","355.92","487.06"
"2012","3","Laendlicher Raum","220.26","0","3588","167.14","273.38"
"2012","3","Staedtischer Raum","268.98","0","5254","208.59","329.37"
"2012","4","Laendlicher Raum","202.23","0","3194","149.24","255.22"
"2012","4","Staedtischer Raum","242.87","0","6127","179.94","305.8"
"2012","5 Einkommensstärkstes Quintil","Laendlicher Raum","133.24","0","2180","56.56","209.92"
"2012","5 Einkommensstärkstes Quintil","Staedtischer Raum","182.97","0","6354","120.68","245.26"
"2013","1 Einkommensschwächstes Quintil","Laendlicher Raum","459.43","0","3119","385.95","532.91"
"2013","1 Einkommensschwächstes Quintil","Staedtischer Raum","454.86","0","5662","406.58","503.14"
"2013","2","Laendlicher Raum","268.98","0","3495","207.81","330.15"
"2013","2","Staedtischer Raum","468.92","0","6124","411.8","526.04"
"2013","3","Laendlicher Raum","302.84","0","3557","232.66","373.02"
"2013","3","Staedtischer Raum","252.45","0","5789","199.69","305.21"
"2013","4","Laendlicher Raum","230.04","0","3665","123.99","336.09"
"2013","4","Staedtischer Raum","284.3","0","6893","196.83","371.77"
"2013","5 Einkommensstärkstes Quintil","Laendlicher Raum","193.32","0","2315","106.77","279.87"
"2013","5 Einkommensstärkstes Quintil","Staedtischer Raum","175.55","0","7045","124.52","226.58"
"2014","1 Einkommensschwächstes Quintil","Laendlicher Raum","462.73","0","2419","382.18","543.28"
"2014","1 Einkommensschwächstes Quintil","Staedtischer Raum","664.15","0","4122","605.05","723.25"
"2014","2","Laendlicher Raum","221.28","0","3012","172.11","270.45"
"2014","2","Staedtischer Raum","357.29","0","4833","302.42","412.16"
"2014","3","Laendlicher Raum","298.25","0","3147","243.66","352.84"
"2014","3","Staedtischer Raum","274.38","0","5095","213.06","335.7"
"2014","4","Laendlicher Raum","171.2","0","3463","111.5","230.9"
"2014","4","Staedtischer Raum","177.57","0","6174","136.26","218.88"
"2014","5 Einkommensstärkstes Quintil","Laendlicher Raum","164.42","0","2323","91.06","237.78"
"2014","5 Einkommensstärkstes Quintil","Staedtischer Raum","139.82","0","6919","89.19","190.45"
"2015","1 Einkommensschwächstes Quintil","Laendlicher Raum","670.65","0","2365","581.92","759.38"
"2015","1 Einkommensschwächstes Quintil","Staedtischer Raum","469.78","0","4202","412.23","527.33"
"2015","2","Laendlicher Raum","464","0","2718","390.89","537.11"
"2015","2","Staedtischer Raum","414.14","0","4499","355.08","473.2"
"2015","3","Laendlicher Raum","258.92","0","3076","196.24","321.6"
"2015","3","Staedtischer Raum","317.69","0","4902","262.99","372.39"
"2015","4","Laendlicher Raum","228.97","0","3433","165.67","292.27"
"2015","4","Staedtischer Raum","278.02","0","6115","218.71","337.33"
"2015","5 Einkommensstärkstes Quintil","Laendlicher Raum","123.12","0","2532","70.57","175.67"
"2015","5 Einkommensstärkstes Quintil","Staedtischer Raum","204.87","0","7208","159.03","250.71"
"2016","1 Einkommensschwächstes Quintil","Laendlicher Raum","485.98","0","1892","406.78","565.18"
"2016","1 Einkommensschwächstes Quintil","Staedtischer Raum","441.95","0","3105","376.02","507.88"
"2016","2","Laendlicher Raum","328.2","0","2319","257.22","399.18"
"2016","2","Staedtischer Raum","465.69","0","3864","398.45","532.93"
"2016","3","Laendlicher Raum","336.95","0","2636","267.56","406.34"
"2016","3","Staedtischer Raum","467.52","0","4171","387.82","547.22"
"2016","4","Laendlicher Raum","252.92","0","3354","188.83","317.01"
"2016","4","Staedtischer Raum","217.44","0","5910","175.94","258.94"
"2016","5 Einkommensstärkstes Quintil","Laendlicher Raum","149.78","0","2581","104.01","195.55"
"2016","5 Einkommensstärkstes Quintil","Staedtischer Raum","165.34","0","6958","101.24","229.44"
"2017","1 Einkommensschwächstes Quintil","Laendlicher Raum","565.91","0","2966","429.39","702.43"
"2017","1 Einkommensschwächstes Quintil","Staedtischer Raum","545.16","0","6080","477.39","612.93"
"2017","2","Laendlicher Raum","533.39","0","2269","433.36","633.42"
"2017","2","Staedtischer Raum","468.17","0","3979","389.38","546.96"
"2017","3","Laendlicher Raum","292.56","0","2881","229.84","355.28"
"2017","3","Staedtischer Raum","352.73","0","4454","296.72","408.74"
"2017","4","Laendlicher Raum","209.35","0","3770","166.49","252.21"
"2017","4","Staedtischer Raum","340.66","0","6407","267.05","414.27"
"2017","5 Einkommensstärkstes Quintil","Laendlicher Raum","180.26","0","3305","121.49","239.03"
"2017","5 Einkommensstärkstes Quintil","Staedtischer Raum","231.27","0","8536","191.85","270.69"
"2018","1 Einkommensschwächstes Quintil","Laendlicher Raum","561.3","0","3342","480.44","642.16"
"2018","1 Einkommensschwächstes Quintil","Staedtischer Raum","691.9","0","7500","619.29","764.51"
"2018","2","Laendlicher Raum","543.57","0","2091","450.59","636.55"
"2018","2","Staedtischer Raum","610.54","0","4072","494.89","726.19"
"2018","3","Laendlicher Raum","260.98","0","2719","208.67","313.29"
"2018","3","Staedtischer Raum","578.24","0","4314","499.65","656.83"
"2018","4","Laendlicher Raum","306.79","0","3755","250.61","362.97"
"2018","4","Staedtischer Raum","331.17","0","6611","280.63","381.71"
"2018","5 Einkommensstärkstes Quintil","Laendlicher Raum","105.98","0","3445","58.12","153.84"
"2018","5 Einkommensstärkstes Quintil","Staedtischer Raum","201.04","0","8637","156.08","246"
"2019","1 Einkommensschwächstes Quintil","Laendlicher Raum","620","0","2729","535.35","704.65"
"2019","1 Einkommensschwächstes Quintil","Staedtischer Raum","383.86","0","6359","347.01","420.71"
"2019","2","Laendlicher Raum","535.21","0","1919","441.41","629.01"
"2019","2","Staedtischer Raum","670.49","0","3771","593.78","747.2"
"2019","3","Laendlicher Raum","476.43","0","2448","387.22","565.64"
"2019","3","Staedtischer Raum","480.43","0","3665","398.32","562.54"
"2019","4","Laendlicher Raum","294.12","0","3830","246.45","341.79"
"2019","4","Staedtischer Raum","312.52","0","6189","262.72","362.32"
"2019","5 Einkommensstärkstes Quintil","Laendlicher Raum","170.01","0","4569","66.49","273.53"
"2019","5 Einkommensstärkstes Quintil","Staedtischer Raum","279.28","0","11232","245.54","313.02"
"2020","1 Einkommensschwächstes Quintil","Laendlicher Raum","486.78","0","2432","401.54","572.02"
"2020","1 Einkommensschwächstes Quintil","Staedtischer Raum","553.73","0","5215","515.49","591.97"
"2020","2","Laendlicher Raum","521.46","0","2016","441.84","601.08"
"2020","2","Staedtischer Raum","643.87","0","4420","588.87","698.87"
"2020","3","Laendlicher Raum","377.39","0","2357","283","471.78"
"2020","3","Staedtischer Raum","436.38","0","3888","375.01","497.75"
"2020","4","Laendlicher Raum","300.31","0","3818","254.06","346.56"
"2020","4","Staedtischer Raum","453.01","0","6638","392.09","513.93"
"2020","5 Einkommensstärkstes Quintil","Laendlicher Raum","147.14","0","4573","105.53","188.75"
"2020","5 Einkommensstärkstes Quintil","Staedtischer Raum","236.24","0","11193","202.2","270.28"
