year,age_gr,quintil_oecd,plj0089,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2014,66 and older,1st Quintile,No,0.95705,782,782,0.94283,0.97127
2014,66 and older,2nd Quintile,No,0.97974,1208,1208,0.97179,0.98769
2014,66 and older,3rd Quintile,No,0.97512,1050,1050,0.96569,0.98454
2014,66 and older,4th Quintile,Yes,0.03525,31,887,0.02310,0.04739
2014,66 and older,4th Quintile,No,0.96475,856,887,0.95261,0.97690
2014,66 and older,5th Quintile,Yes,0.05177,44,915,0.03741,0.06614
2014,66 and older,5th Quintile,No,0.94823,871,915,0.93386,0.96259
2019,17-29 y.,1st Quintile,Yes,0.29005,307,1106,0.26330,0.31681
2019,17-29 y.,1st Quintile,No,0.70995,799,1106,0.68319,0.73670
2019,17-29 y.,2nd Quintile,Yes,0.28784,221,850,0.25738,0.31829
2019,17-29 y.,2nd Quintile,No,0.71216,629,850,0.68171,0.74262
2019,17-29 y.,3rd Quintile,Yes,0.23734,182,674,0.20520,0.26949
2019,17-29 y.,3rd Quintile,No,0.76266,492,674,0.73051,0.79480
2019,17-29 y.,4th Quintile,Yes,0.26830,178,572,0.23196,0.30465
2019,17-29 y.,4th Quintile,No,0.73170,394,572,0.69535,0.76804
2019,17-29 y.,5th Quintile,Yes,0.28349,141,427,0.24069,0.32629
2019,17-29 y.,5th Quintile,No,0.71651,286,427,0.67371,0.75931
2019,30-45 y.,1st Quintile,Yes,0.15124,197,1225,0.13117,0.17131
2019,30-45 y.,1st Quintile,No,0.84876,1028,1225,0.82869,0.86883
2019,30-45 y.,2nd Quintile,Yes,0.15545,192,1258,0.13542,0.17549
2019,30-45 y.,2nd Quintile,No,0.84455,1066,1258,0.82451,0.86458
2019,30-45 y.,3rd Quintile,Yes,0.19682,172,1208,0.17439,0.21925
2019,30-45 y.,3rd Quintile,No,0.80318,1036,1208,0.78075,0.82561
2019,30-45 y.,4th Quintile,Yes,0.13251,149,1021,0.11171,0.15332
2019,30-45 y.,4th Quintile,No,0.86749,872,1021,0.84668,0.88829
2019,30-45 y.,5th Quintile,Yes,0.19948,174,939,0.17391,0.22506
2019,30-45 y.,5th Quintile,No,0.80052,765,939,0.77494,0.82609
2019,46-65 y.,1st Quintile,Yes,0.11427,147,1339,0.09722,0.13131
2019,46-65 y.,1st Quintile,No,0.88573,1192,1339,0.86869,0.90278
2019,46-65 y.,2nd Quintile,Yes,0.11312,127,1464,0.09689,0.12935
2019,46-65 y.,2nd Quintile,No,0.88688,1337,1464,0.87065,0.90311
2019,46-65 y.,3rd Quintile,Yes,0.08459,144,1583,0.07088,0.09831
2019,46-65 y.,3rd Quintile,No,0.91541,1439,1583,0.90169,0.92912
2019,46-65 y.,4th Quintile,Yes,0.07876,159,1800,0.06631,0.09120
2019,46-65 y.,4th Quintile,No,0.92124,1641,1800,0.90880,0.93369
2019,46-65 y.,5th Quintile,Yes,0.10583,267,2507,0.09378,0.11787
2019,46-65 y.,5th Quintile,No,0.89417,2240,2507,0.88213,0.90622
2019,66 and older,1st Quintile,Yes,0.04328,31,753,0.02873,0.05782
2019,66 and older,1st Quintile,No,0.95672,722,753,0.94218,0.97127
2019,66 and older,2nd Quintile,No,0.96983,1158,1158,0.95998,0.97969
2019,66 and older,3rd Quintile,No,0.96907,917,917,0.95786,0.98029
2019,66 and older,4th Quintile,No,0.96234,836,836,0.94943,0.97525
2019,66 and older,5th Quintile,Yes,0.03844,45,936,0.02612,0.05076
2019,66 and older,5th Quintile,No,0.96156,891,936,0.94924,0.97388
