year,migback,pgisced97,plj0089,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2014,No migration background,No answer / don't know,Yes,0.20702,87,370,0.16568,0.24836
2014,No migration background,No answer / don't know,No,0.79298,283,370,0.75164,0.83432
2014,No migration background,Pre-primary Level,Yes,0.43143,112,283,0.37362,0.48923
2014,No migration background,Pre-primary Level,No,0.56857,171,283,0.51077,0.62638
2014,No migration background,Primary Level,No,0.93230,155,155,0.89261,0.97198
2014,No migration background,Lower Secondary Level,Yes,0.08848,160,1699,0.07498,0.10199
2014,No migration background,Lower Secondary Level,No,0.91152,1539,1699,0.89801,0.92502
2014,No migration background,Upper Secondary Level,Yes,0.08967,917,9972,0.08406,0.09528
2014,No migration background,Upper Secondary Level,No,0.91033,9055,9972,0.90472,0.91594
2014,No migration background,Post-secondary Non-tertiary Level,Yes,0.12197,145,1298,0.10416,0.13978
2014,No migration background,Post-secondary Non-tertiary Level,No,0.87803,1153,1298,0.86022,0.89584
2014,No migration background,First Stage of Tertiary Education,Yes,0.07955,105,1415,0.06544,0.09365
2014,No migration background,First Stage of Tertiary Education,No,0.92045,1310,1415,0.90635,0.93456
2014,No migration background,Second Stage of Tertiary Education,Yes,0.13316,580,4814,0.12356,0.14276
2014,No migration background,Second Stage of Tertiary Education,No,0.86684,4234,4814,0.85724,0.87644
2014,Direct migration background,No answer / don't know,No,0.87749,111,111,0.81621,0.93876
2014,Direct migration background,Pre-primary Level,No,0.61490,35,35,0.45133,0.77847
2014,Direct migration background,Primary Level,Yes,0.20922,46,281,0.16158,0.25687
2014,Direct migration background,Primary Level,No,0.79078,235,281,0.74313,0.83842
2014,Direct migration background,Lower Secondary Level,Yes,0.18906,144,1042,0.16527,0.21284
2014,Direct migration background,Lower Secondary Level,No,0.81094,898,1042,0.78716,0.83473
2014,Direct migration background,Upper Secondary Level,Yes,0.16827,254,1837,0.15115,0.18538
2014,Direct migration background,Upper Secondary Level,No,0.83173,1583,1837,0.81462,0.84885
2014,Direct migration background,Post-secondary Non-tertiary Level,Yes,0.18100,84,626,0.15081,0.21118
2014,Direct migration background,Post-secondary Non-tertiary Level,No,0.81900,542,626,0.78882,0.84919
2014,Direct migration background,First Stage of Tertiary Education,No,0.82230,100,100,0.74700,0.89760
2014,Direct migration background,Second Stage of Tertiary Education,Yes,0.21039,216,1148,0.18680,0.23397
2014,Direct migration background,Second Stage of Tertiary Education,No,0.78961,932,1148,0.76603,0.81320
2014,Indirect migration background,No answer / don't know,No,0.69410,78,78,0.59118,0.79703
2014,Indirect migration background,Pre-primary Level,Yes,0.41326,34,106,0.31907,0.50744
2014,Indirect migration background,Pre-primary Level,No,0.58674,72,106,0.49256,0.68093
2014,Indirect migration background,Primary Level,No,0.76744,35,35,0.62544,0.90945
2014,Indirect migration background,Lower Secondary Level,Yes,0.18294,64,352,0.14249,0.22339
2014,Indirect migration background,Lower Secondary Level,No,0.81706,288,352,0.77661,0.85751
2014,Indirect migration background,Upper Secondary Level,Yes,0.25618,163,679,0.22333,0.28904
2014,Indirect migration background,Upper Secondary Level,No,0.74382,516,679,0.71096,0.77667
2014,Indirect migration background,Post-secondary Non-tertiary Level,No,0.76955,92,92,0.68302,0.85607
2014,Indirect migration background,First Stage of Tertiary Education,No,0.79415,47,47,0.67730,0.91099
2014,Indirect migration background,Second Stage of Tertiary Education,Yes,0.35554,71,243,0.29523,0.41585
2014,Indirect migration background,Second Stage of Tertiary Education,No,0.64446,172,243,0.58415,0.70477
2019,No migration background,No answer / don't know,Yes,0.22997,75,344,0.18544,0.27451
2019,No migration background,No answer / don't know,No,0.77003,269,344,0.72549,0.81456
2019,No migration background,Pre-primary Level,Yes,0.42454,82,202,0.35621,0.49288
2019,No migration background,Pre-primary Level,No,0.57546,120,202,0.50712,0.64379
2019,No migration background,Primary Level,No,0.89759,132,132,0.84567,0.94951
2019,No migration background,Lower Secondary Level,Yes,0.08104,184,1573,0.06755,0.09454
2019,No migration background,Lower Secondary Level,No,0.91896,1389,1573,0.90546,0.93245
2019,No migration background,Upper Secondary Level,Yes,0.09531,958,9178,0.08930,0.10131
2019,No migration background,Upper Secondary Level,No,0.90469,8220,9178,0.89869,0.91070
2019,No migration background,Post-secondary Non-tertiary Level,Yes,0.15114,215,1509,0.13306,0.16922
2019,No migration background,Post-secondary Non-tertiary Level,No,0.84886,1294,1509,0.83078,0.86694
2019,No migration background,First Stage of Tertiary Education,Yes,0.06638,110,1511,0.05382,0.07893
2019,No migration background,First Stage of Tertiary Education,No,0.93362,1401,1511,0.92107,0.94618
2019,No migration background,Second Stage of Tertiary Education,Yes,0.13670,743,5607,0.12771,0.14570
2019,No migration background,Second Stage of Tertiary Education,No,0.86330,4864,5607,0.85430,0.87229
2019,Direct migration background,No answer / don't know,No,0.89682,96,96,0.83564,0.95799
2019,Direct migration background,Primary Level,Yes,0.19557,38,206,0.14128,0.24987
2019,Direct migration background,Primary Level,No,0.80443,168,206,0.75013,0.85872
2019,Direct migration background,Lower Secondary Level,Yes,0.17713,90,610,0.14681,0.20745
2019,Direct migration background,Lower Secondary Level,No,0.82287,520,610,0.79255,0.85319
2019,Direct migration background,Upper Secondary Level,Yes,0.15930,189,1307,0.13946,0.17915
2019,Direct migration background,Upper Secondary Level,No,0.84070,1118,1307,0.82085,0.86054
2019,Direct migration background,Post-secondary Non-tertiary Level,Yes,0.19399,91,530,0.16029,0.22769
2019,Direct migration background,Post-secondary Non-tertiary Level,No,0.80601,439,530,0.77231,0.83971
2019,Direct migration background,First Stage of Tertiary Education,No,0.82155,66,66,0.72847,0.91464
2019,Direct migration background,Second Stage of Tertiary Education,Yes,0.23103,247,1107,0.20619,0.25587
2019,Direct migration background,Second Stage of Tertiary Education,No,0.76897,860,1107,0.74413,0.79381
2019,Indirect migration background,No answer / don't know,No,0.84235,80,80,0.76200,0.92271
2019,Indirect migration background,Pre-primary Level,Yes,0.35970,32,81,0.25453,0.46486
2019,Indirect migration background,Pre-primary Level,No,0.64030,49,81,0.53514,0.74547
2019,Indirect migration background,Lower Secondary Level,Yes,0.26906,60,231,0.21175,0.32638
2019,Indirect migration background,Lower Secondary Level,No,0.73094,171,231,0.67362,0.78825
2019,Indirect migration background,Upper Secondary Level,Yes,0.22088,157,628,0.18840,0.25335
2019,Indirect migration background,Upper Secondary Level,No,0.77912,471,628,0.74665,0.81160
2019,Indirect migration background,Post-secondary Non-tertiary Level,No,0.83264,105,105,0.76090,0.90439
2019,Indirect migration background,First Stage of Tertiary Education,No,0.75254,50,50,0.63171,0.87337
2019,Indirect migration background,Second Stage of Tertiary Education,Yes,0.16992,59,287,0.12639,0.21345
2019,Indirect migration background,Second Stage of Tertiary Education,No,0.83008,228,287,0.78655,0.87361
