year,bula_h,hhtyp,hlf0180,proportion,n,N,proportion_lower_confidence,proportion_upper_confidence
2003,Saxony-Anhalt,Couple without children,Yes,1.00000,148,10776,1.00000,1.00000
2003,Saxony-Anhalt,Couple with children,Yes,1.00000,155,10776,1.00000,1.00000
2003,Thuringa,Single-person household,Yes,0.38410,43,10776,0.38271,0.38550
2003,Thuringa,Single-person household,No,0.61590,74,10776,0.61450,0.61729
2003,Thuringa,Couple without children,Yes,1.00000,139,10776,1.00000,1.00000
2003,Thuringa,Couple with children,Yes,1.00000,165,10776,1.00000,1.00000
2005,Schleswig-Holstein,Single-person household,Yes,0.44911,44,10217,0.44771,0.45051
2005,Schleswig-Holstein,Single-person household,No,0.55089,46,10217,0.54949,0.55229
2005,Schleswig-Holstein,Couple without children,Yes,1.00000,120,10217,1.00000,1.00000
2005,Schleswig-Holstein,Couple with children,Yes,1.00000,104,10217,1.00000,1.00000
2005,Hamburg,Single-person household,No,1.00000,40,10217,1.00000,1.00000
2005,Hamburg,Couple without children,Yes,1.00000,39,10217,1.00000,1.00000
2005,Hamburg,Couple with children,Yes,1.00000,42,10217,1.00000,1.00000
2005,Lower Saxony,Single-person household,Yes,0.63835,144,10217,0.63750,0.63920
2005,Lower Saxony,Single-person household,No,0.36165,74,10217,0.36080,0.36250
2005,Lower Saxony,Couple without children,Yes,1.00000,298,10217,1.00000,1.00000
2005,Lower Saxony,Single parent,Yes,1.00000,39,10217,1.00000,1.00000
2005,Lower Saxony,Couple with children,Yes,1.00000,313,10217,1.00000,1.00000
2005,North Rhine-Westphalia,Single-person household,Yes,0.54593,333,10217,0.54537,0.54649
2005,North Rhine-Westphalia,Single-person household,No,0.45407,241,10217,0.45351,0.45463
2005,North Rhine-Westphalia,Couple without children,Yes,0.88274,742,10217,0.88235,0.88313
2005,North Rhine-Westphalia,Couple without children,No,0.11726,87,10217,0.11687,0.11765
2005,North Rhine-Westphalia,Single parent,Yes,0.61378,84,10217,0.61248,0.61508
2005,North Rhine-Westphalia,Single parent,No,0.38622,51,10217,0.38492,0.38752
2005,North Rhine-Westphalia,Couple with children,Yes,1.00000,749,10217,1.00000,1.00000
2005,Hesse,Single-person household,Yes,0.52904,120,10217,0.52808,0.53000
2005,Hesse,Single-person household,No,0.47096,82,10217,0.47000,0.47192
2005,Hesse,Couple without children,Yes,1.00000,252,10217,1.00000,1.00000
2005,Hesse,Couple with children,Yes,1.00000,231,10217,1.00000,1.00000
2005,"Rhineland-Palatinate, Saarland",Single-person household,Yes,0.59106,112,10217,0.59005,0.59207
2005,"Rhineland-Palatinate, Saarland",Single-person household,No,0.40894,75,10217,0.40793,0.40995
2005,"Rhineland-Palatinate, Saarland",Couple without children,Yes,1.00000,174,10217,1.00000,1.00000
2005,"Rhineland-Palatinate, Saarland",Single parent,Yes,1.00000,37,10217,1.00000,1.00000
2005,"Rhineland-Palatinate, Saarland",Couple with children,Yes,1.00000,222,10217,1.00000,1.00000
2005,Baden-Wuerttemberg,Single-person household,Yes,0.60829,208,10217,0.60756,0.60902
2005,Baden-Wuerttemberg,Single-person household,No,0.39171,111,10217,0.39098,0.39244
2005,Baden-Wuerttemberg,Couple without children,Yes,0.91002,366,10217,0.90955,0.91049
2005,Baden-Wuerttemberg,Couple without children,No,0.08998,33,10217,0.08951,0.09045
2005,Baden-Wuerttemberg,Single parent,Yes,1.00000,56,10217,1.00000,1.00000
2005,Baden-Wuerttemberg,Couple with children,Yes,1.00000,475,10217,1.00000,1.00000
2005,Bavaria,Single-person household,Yes,0.60432,246,10217,0.60368,0.60497
2005,Bavaria,Single-person household,No,0.39568,135,10217,0.39503,0.39632
2005,Bavaria,Couple without children,Yes,0.89512,447,10217,0.89465,0.89560
2005,Bavaria,Couple without children,No,0.10488,37,10217,0.10440,0.10535
2005,Bavaria,Single parent,Yes,1.00000,76,10217,1.00000,1.00000
2005,Bavaria,Couple with children,Yes,1.00000,546,10217,1.00000,1.00000
2005,Berlin,Single-person household,Yes,0.32969,58,10217,0.32874,0.33064
2005,Berlin,Single-person household,No,0.67031,122,10217,0.66936,0.67126
2005,Berlin,Couple without children,Yes,1.00000,101,10217,1.00000,1.00000
2005,Berlin,Couple with children,Yes,1.00000,93,10217,1.00000,1.00000
2005,Brandenburg,Single-person household,Yes,0.52561,60,10217,0.52409,0.52713
2005,Brandenburg,Single-person household,No,0.47439,54,10217,0.47287,0.47591
2005,Brandenburg,Couple without children,Yes,1.00000,147,10217,1.00000,1.00000
2005,Brandenburg,Single parent,Yes,1.00000,31,10217,1.00000,1.00000
2005,Brandenburg,Couple with children,Yes,1.00000,134,10217,1.00000,1.00000
2005,Mecklenburg-Western Pomerania,Single-person household,No,1.00000,48,10217,1.00000,1.00000
2005,Mecklenburg-Western Pomerania,Couple without children,Yes,1.00000,76,10217,1.00000,1.00000
2005,Mecklenburg-Western Pomerania,Couple with children,Yes,1.00000,77,10217,1.00000,1.00000
2005,Saxony,Single-person household,Yes,0.45837,104,10217,0.45729,0.45946
2005,Saxony,Single-person household,No,0.54163,110,10217,0.54054,0.54271
2005,Saxony,Couple without children,Yes,0.87473,251,10217,0.87396,0.87550
2005,Saxony,Couple without children,No,0.12527,34,10217,0.12450,0.12604
2005,Saxony,Single parent,Yes,1.00000,43,10217,1.00000,1.00000
2005,Saxony,Couple with children,Yes,1.00000,230,10217,1.00000,1.00000
2005,Saxony-Anhalt,Single-person household,Yes,0.38235,52,10217,0.38086,0.38384
2005,Saxony-Anhalt,Single-person household,No,0.61765,65,10217,0.61616,0.61914
2005,Saxony-Anhalt,Couple without children,Yes,1.00000,147,10217,1.00000,1.00000
2005,Saxony-Anhalt,Couple with children,Yes,1.00000,150,10217,1.00000,1.00000
2005,Thuringa,Single-person household,Yes,0.47974,54,10217,0.47830,0.48119
2005,Thuringa,Single-person household,No,0.52026,61,10217,0.51881,0.52170
2005,Thuringa,Couple without children,Yes,1.00000,135,10217,1.00000,1.00000
2005,Thuringa,Couple with children,Yes,1.00000,149,10217,1.00000,1.00000
2007,Schleswig-Holstein,Single-person household,Yes,0.56061,57,10531,0.55925,0.56197
2007,Schleswig-Holstein,Single-person household,No,0.43939,42,10531,0.43803,0.44075
2007,Schleswig-Holstein,Couple without children,Yes,1.00000,121,10531,1.00000,1.00000
2007,Schleswig-Holstein,Couple with children,Yes,1.00000,94,10531,1.00000,1.00000
2007,Hamburg,Single-person household,Yes,0.35739,31,10531,0.35606,0.35873
2007,Hamburg,Single-person household,No,0.64261,47,10531,0.64127,0.64394
2007,Hamburg,Couple without children,Yes,1.00000,44,10531,1.00000,1.00000
2007,Hamburg,Couple with children,Yes,1.00000,38,10531,1.00000,1.00000
2007,Lower Saxony,Single-person household,Yes,0.64117,156,10531,0.64035,0.64198
2007,Lower Saxony,Single-person household,No,0.35883,83,10531,0.35802,0.35965
2007,Lower Saxony,Couple without children,Yes,1.00000,337,10531,1.00000,1.00000
2007,Lower Saxony,Single parent,Yes,1.00000,43,10531,1.00000,1.00000
2007,Lower Saxony,Couple with children,Yes,1.00000,316,10531,1.00000,1.00000
2007,North Rhine-Westphalia,Single-person household,Yes,0.53760,343,10531,0.53705,0.53815
2007,North Rhine-Westphalia,Single-person household,No,0.46240,248,10531,0.46185,0.46295
2007,North Rhine-Westphalia,Couple without children,Yes,0.89893,741,10531,0.89856,0.89930
2007,North Rhine-Westphalia,Couple without children,No,0.10107,73,10531,0.10070,0.10144
2007,North Rhine-Westphalia,Single parent,Yes,0.55225,80,10531,0.55084,0.55366
2007,North Rhine-Westphalia,Single parent,No,0.44775,51,10531,0.44634,0.44916
2007,North Rhine-Westphalia,Couple with children,Yes,1.00000,731,10531,1.00000,1.00000
2007,Hesse,Single-person household,Yes,0.49665,115,10531,0.49567,0.49762
2007,Hesse,Single-person household,No,0.50335,79,10531,0.50238,0.50433
2007,Hesse,Couple without children,Yes,1.00000,258,10531,1.00000,1.00000
2007,Hesse,Single parent,Yes,1.00000,33,10531,1.00000,1.00000
2007,Hesse,Couple with children,Yes,1.00000,247,10531,1.00000,1.00000
2007,"Rhineland-Palatinate, Saarland",Single-person household,Yes,0.57675,119,10531,0.57578,0.57772
2007,"Rhineland-Palatinate, Saarland",Single-person household,No,0.42325,77,10531,0.42228,0.42422
2007,"Rhineland-Palatinate, Saarland",Couple without children,Yes,1.00000,173,10531,1.00000,1.00000
2007,"Rhineland-Palatinate, Saarland",Single parent,Yes,1.00000,34,10531,1.00000,1.00000
2007,"Rhineland-Palatinate, Saarland",Couple with children,Yes,1.00000,213,10531,1.00000,1.00000
2007,Baden-Wuerttemberg,Single-person household,Yes,0.64293,245,10531,0.64223,0.64363
2007,Baden-Wuerttemberg,Single-person household,No,0.35707,114,10531,0.35637,0.35777
2007,Baden-Wuerttemberg,Couple without children,Yes,0.91188,391,10531,0.91142,0.91234
2007,Baden-Wuerttemberg,Couple without children,No,0.08812,32,10531,0.08766,0.08858
2007,Baden-Wuerttemberg,Single parent,Yes,1.00000,62,10531,1.00000,1.00000
2007,Baden-Wuerttemberg,Couple with children,Yes,1.00000,448,10531,1.00000,1.00000
2007,Bavaria,Single-person household,Yes,0.62243,289,10531,0.62179,0.62306
2007,Bavaria,Single-person household,No,0.37757,138,10531,0.37694,0.37821
2007,Bavaria,Couple without children,Yes,0.89152,487,10531,0.89105,0.89198
2007,Bavaria,Couple without children,No,0.10848,41,10531,0.10802,0.10895
2007,Bavaria,Single parent,Yes,1.00000,83,10531,1.00000,1.00000
2007,Bavaria,Couple with children,Yes,1.00000,536,10531,1.00000,1.00000
2007,Berlin,Single-person household,Yes,0.32430,59,10531,0.32332,0.32527
2007,Berlin,Single-person household,No,0.67570,108,10531,0.67473,0.67668
2007,Berlin,Couple without children,Yes,1.00000,117,10531,1.00000,1.00000
2007,Berlin,Couple with children,Yes,1.00000,88,10531,1.00000,1.00000
2007,Brandenburg,Single-person household,Yes,0.53562,71,10531,0.53423,0.53701
2007,Brandenburg,Single-person household,No,0.46438,65,10531,0.46299,0.46577
2007,Brandenburg,Couple without children,Yes,1.00000,158,10531,1.00000,1.00000
2007,Brandenburg,Couple with children,Yes,1.00000,131,10531,1.00000,1.00000
2007,Mecklenburg-Western Pomerania,Single-person household,Yes,0.43069,31,10531,0.42901,0.43238
2007,Mecklenburg-Western Pomerania,Single-person household,No,0.56931,46,10531,0.56762,0.57099
2007,Mecklenburg-Western Pomerania,Couple without children,Yes,1.00000,93,10531,1.00000,1.00000
2007,Mecklenburg-Western Pomerania,Couple with children,Yes,1.00000,75,10531,1.00000,1.00000
2007,Saxony,Single-person household,Yes,0.48122,126,10531,0.48018,0.48226
2007,Saxony,Single-person household,No,0.51878,108,10531,0.51774,0.51982
2007,Saxony,Couple without children,Yes,1.00000,273,10531,1.00000,1.00000
2007,Saxony,Single parent,Yes,1.00000,40,10531,1.00000,1.00000
2007,Saxony,Couple with children,Yes,1.00000,220,10531,1.00000,1.00000
2007,Saxony-Anhalt,Single-person household,Yes,0.46788,61,10531,0.46644,0.46932
2007,Saxony-Anhalt,Single-person household,No,0.53212,61,10531,0.53068,0.53356
2007,Saxony-Anhalt,Couple without children,Yes,1.00000,153,10531,1.00000,1.00000
2007,Saxony-Anhalt,Couple with children,Yes,1.00000,137,10531,1.00000,1.00000
2007,Thuringa,Single-person household,Yes,0.49470,60,10531,0.49329,0.49612
2007,Thuringa,Single-person household,No,0.50530,72,10531,0.50388,0.50671
2007,Thuringa,Couple without children,Yes,1.00000,150,10531,1.00000,1.00000
2007,Thuringa,Couple with children,Yes,1.00000,138,10531,1.00000,1.00000
2011,Schleswig-Holstein,Single-person household,Yes,0.51315,60,11148,0.51182,0.51447
2011,Schleswig-Holstein,Single-person household,No,0.48685,58,11148,0.48553,0.48818
2011,Schleswig-Holstein,Couple without children,Yes,1.00000,142,11148,1.00000,1.00000
2011,Schleswig-Holstein,Couple with children,Yes,1.00000,90,11148,1.00000,1.00000
2011,Hamburg,Single-person household,Yes,0.44602,35,11148,0.44454,0.44751
2011,Hamburg,Single-person household,No,0.55398,38,11148,0.55249,0.55546
2011,Hamburg,Couple without children,Yes,1.00000,54,11148,1.00000,1.00000
2011,Hamburg,Couple with children,Yes,1.00000,41,11148,1.00000,1.00000
2011,Lower Saxony,Single-person household,Yes,0.61846,175,11148,0.61764,0.61927
2011,Lower Saxony,Single-person household,No,0.38154,95,11148,0.38073,0.38236
2011,Lower Saxony,Couple without children,Yes,1.00000,398,11148,1.00000,1.00000
2011,Lower Saxony,Single parent,Yes,1.00000,46,11148,1.00000,1.00000
2011,Lower Saxony,Couple with children,Yes,1.00000,299,11148,1.00000,1.00000
2011,North Rhine-Westphalia,Single-person household,Yes,0.56624,371,11148,0.56570,0.56679
2011,North Rhine-Westphalia,Single-person household,No,0.43376,259,11148,0.43321,0.43430
2011,North Rhine-Westphalia,Couple without children,Yes,0.90571,768,11148,0.90535,0.90607
2011,North Rhine-Westphalia,Couple without children,No,0.09429,77,11148,0.09393,0.09465
2011,North Rhine-Westphalia,Single parent,Yes,0.63152,99,11148,0.62959,0.63346
2011,North Rhine-Westphalia,Single parent,No,0.36848,55,11148,0.36654,0.37041
2011,North Rhine-Westphalia,Couple with children,Yes,1.00000,656,11148,1.00000,1.00000
2011,Hesse,Single-person household,Yes,0.63837,148,11148,0.63749,0.63925
2011,Hesse,Single-person household,No,0.36163,82,11148,0.36075,0.36251
2011,Hesse,Couple without children,Yes,1.00000,261,11148,1.00000,1.00000
2011,Hesse,Single parent,Yes,1.00000,42,11148,1.00000,1.00000
2011,Hesse,Couple with children,Yes,1.00000,241,11148,1.00000,1.00000
2011,"Rhineland-Palatinate, Saarland",Single-person household,Yes,0.64281,144,11148,0.64188,0.64374
2011,"Rhineland-Palatinate, Saarland",Single-person household,No,0.35719,79,11148,0.35626,0.35812
2011,"Rhineland-Palatinate, Saarland",Couple without children,Yes,1.00000,220,11148,1.00000,1.00000
2011,"Rhineland-Palatinate, Saarland",Single parent,Yes,1.00000,32,11148,1.00000,1.00000
2011,"Rhineland-Palatinate, Saarland",Couple with children,Yes,1.00000,181,11148,1.00000,1.00000
2011,Baden-Wuerttemberg,Single-person household,Yes,0.69344,277,11148,0.69280,0.69409
2011,Baden-Wuerttemberg,Single-person household,No,0.30656,120,11148,0.30591,0.30720
2011,Baden-Wuerttemberg,Couple without children,Yes,1.00000,458,11148,1.00000,1.00000
2011,Baden-Wuerttemberg,Single parent,Yes,1.00000,65,11148,1.00000,1.00000
2011,Baden-Wuerttemberg,Couple with children,Yes,1.00000,393,11148,1.00000,1.00000
2011,Bavaria,Single-person household,Yes,0.65491,341,11148,0.65430,0.65551
2011,Bavaria,Single-person household,No,0.34509,167,11148,0.34449,0.34570
2011,Bavaria,Couple without children,Yes,0.86705,595,11148,0.86655,0.86755
2011,Bavaria,Couple without children,No,0.13295,57,11148,0.13245,0.13345
2011,Bavaria,Single parent,Yes,1.00000,95,11148,1.00000,1.00000
2011,Bavaria,Couple with children,Yes,1.00000,517,11148,1.00000,1.00000
2011,Berlin,Single-person household,Yes,0.34208,79,11148,0.34116,0.34301
2011,Berlin,Single-person household,No,0.65792,133,11148,0.65699,0.65884
2011,Berlin,Couple without children,Yes,0.78497,136,11148,0.78380,0.78614
2011,Berlin,Couple without children,No,0.21503,31,11148,0.21386,0.21620
2011,Berlin,Couple with children,Yes,1.00000,81,11148,1.00000,1.00000
2011,Brandenburg,Single-person household,Yes,0.48395,76,11148,0.48260,0.48531
2011,Brandenburg,Single-person household,No,0.51605,80,11148,0.51469,0.51740
2011,Brandenburg,Couple without children,Yes,1.00000,189,11148,1.00000,1.00000
2011,Brandenburg,Couple with children,Yes,1.00000,104,11148,1.00000,1.00000
2011,Mecklenburg-Western Pomerania,Single-person household,Yes,0.43507,43,11148,0.43334,0.43680
2011,Mecklenburg-Western Pomerania,Single-person household,No,0.56493,54,11148,0.56320,0.56666
2011,Mecklenburg-Western Pomerania,Couple without children,Yes,1.00000,111,11148,1.00000,1.00000
2011,Mecklenburg-Western Pomerania,Couple with children,Yes,1.00000,56,11148,1.00000,1.00000
2011,Saxony,Single-person household,Yes,0.56784,135,11148,0.56680,0.56887
2011,Saxony,Single-person household,No,0.43216,100,11148,0.43113,0.43320
2011,Saxony,Couple without children,Yes,1.00000,275,11148,1.00000,1.00000
2011,Saxony,Single parent,Yes,1.00000,36,11148,1.00000,1.00000
2011,Saxony,Couple with children,Yes,1.00000,197,11148,1.00000,1.00000
2011,Saxony-Anhalt,Single-person household,Yes,0.51139,75,11148,0.50997,0.51281
2011,Saxony-Anhalt,Single-person household,No,0.48861,78,11148,0.48719,0.49003
2011,Saxony-Anhalt,Couple without children,Yes,1.00000,169,11148,1.00000,1.00000
2011,Saxony-Anhalt,Couple with children,Yes,1.00000,124,11148,1.00000,1.00000
2011,Thuringa,Single-person household,Yes,0.39789,59,11148,0.39649,0.39930
