"hlf0180","year","hhtyp","quintil","n","percent","lower_confidence","upper_confidence"
"Nein","2003","Alleinerziehende","2","95","0.22278879558","0.182411780622818","0.263165810537183"
"Nein","2003","Alleinerziehende","3","45","0.1968570982895","0.149603423147243","0.244110773431756"
"Nein","2003","Alleinerziehende","4","","","",""
"Nein","2003","Alleinerziehende","5","","","",""
"Nein","2003","Paar mit Kind(ern)","1","413","0.134856946795007","0.122792042798702","0.146921850791312"
"Nein","2003","Paar mit Kind(ern)","2","93","0.029915283064261","0.0243925279059355","0.0354380382225864"
"Nein","2003","Paar mit Kind(ern)","3","36","0.00856216802150099","0.00551022337738425","0.0116141126656177"
"Nein","2003","Paar mit Kind(ern)","4","41","0.0114799469121777","0.00766479039678471","0.0152951034275707"
"Nein","2003","Paar mit Kind(ern)","5","","","",""
"Nein","2003","Sonstige","1","33","0.147548646954221","0.101514183531347","0.193583110377095"
"Nein","2003","Sonstige","2","","","",""
"Nein","2003","Sonstige","3","","","",""
"Nein","2003","Sonstige","4","","","",""
"Nein","2003","Sonstige","5","","","",""
"Ja","2004","1-Pers.- Haushalt","1","","","",""
"Ja","2004","1-Pers.- Haushalt","2","","","",""
"Ja","2004","1-Pers.- Haushalt","3","","","",""
"Ja","2004","1-Pers.- Haushalt","4","","","",""
"Ja","2004","1-Pers.- Haushalt","5","","","",""
"Ja","2004","(Ehe-)Paar ohne Kind(er)","1","","","",""
"Ja","2004","(Ehe-)Paar ohne Kind(er)","2","","","",""
"Ja","2004","(Ehe-)Paar ohne Kind(er)","3","","","",""
"Ja","2004","(Ehe-)Paar ohne Kind(er)","4","","","",""
"Ja","2004","(Ehe-)Paar ohne Kind(er)","5","","","",""
"Ja","2004","Alleinerziehende","1","","","",""
"Ja","2004","Alleinerziehende","2","","","",""
"Ja","2004","Alleinerziehende","3","","","",""
"Ja","2004","Alleinerziehende","4","","","",""
"Ja","2004","Alleinerziehende","5","","","",""
"Ja","2004","Paar mit Kind(ern)","1","","","",""
"Ja","2004","Paar mit Kind(ern)","2","","","",""
"Ja","2004","Paar mit Kind(ern)","3","","","",""
"Ja","2004","Paar mit Kind(ern)","4","","","",""
"Ja","2004","Paar mit Kind(ern)","5","","","",""
"Ja","2004","Sonstige","1","","","",""
"Ja","2004","Sonstige","2","","","",""
"Ja","2004","Sonstige","3","","","",""
"Ja","2004","Sonstige","4","","","",""
"Ja","2004","Sonstige","5","","","",""
"Nein","2004","1-Pers.- Haushalt","1","","","",""
"Nein","2004","1-Pers.- Haushalt","2","","","",""
"Nein","2004","1-Pers.- Haushalt","3","","","",""
"Nein","2004","1-Pers.- Haushalt","4","","","",""
"Nein","2004","1-Pers.- Haushalt","5","","","",""
"Nein","2004","(Ehe-)Paar ohne Kind(er)","1","","","",""
"Nein","2004","(Ehe-)Paar ohne Kind(er)","2","","","",""
"Nein","2004","(Ehe-)Paar ohne Kind(er)","3","","","",""
"Nein","2004","(Ehe-)Paar ohne Kind(er)","4","","","",""
"Nein","2004","(Ehe-)Paar ohne Kind(er)","5","","","",""
"Nein","2004","Alleinerziehende","1","","","",""
"Nein","2004","Alleinerziehende","2","","","",""
"Nein","2004","Alleinerziehende","3","","","",""
"Nein","2004","Alleinerziehende","4","","","",""
"Nein","2004","Alleinerziehende","5","","","",""
"Nein","2004","Paar mit Kind(ern)","1","","","",""
"Nein","2004","Paar mit Kind(ern)","2","","","",""
"Nein","2004","Paar mit Kind(ern)","3","","","",""
"Nein","2004","Paar mit Kind(ern)","4","","","",""
"Nein","2004","Paar mit Kind(ern)","5","","","",""
"Nein","2004","Sonstige","1","","","",""
"Nein","2004","Sonstige","2","","","",""
"Nein","2004","Sonstige","3","","","",""
"Nein","2004","Sonstige","4","","","",""
"Nein","2004","Sonstige","5","","","",""
"Ja","2005","1-Pers.- Haushalt","1","226","0.298276777264807","0.264041119301147","0.332512435228467"
"Ja","2005","1-Pers.- Haushalt","2","235","0.393824276775889","0.353027786407442","0.434620767144337"
"Ja","2005","1-Pers.- Haushalt","3","327","0.524441948214816","0.483834050596774","0.565049845832858"
"Ja","2005","1-Pers.- Haushalt","4","451","0.701782087802463","0.666087578693025","0.737476596911901"
"Ja","2005","1-Pers.- Haushalt","5","372","0.799377970377451","0.762377501140825","0.836378439614076"
"Ja","2005","(Ehe-)Paar ohne Kind(er)","1","610","0.71414301682379","0.683945873147413","0.744340160500168"
"Ja","2005","(Ehe-)Paar ohne Kind(er)","2","980","0.838983775733634","0.817832785879924","0.860134765587344"
"Ja","2005","(Ehe-)Paar ohne Kind(er)","3","1366","0.874621649846051","0.858114779760063","0.89112851993204"
"Ja","2005","(Ehe-)Paar ohne Kind(er)","4","1652","0.962146466877429","0.953127481704849","0.971165452050009"
"Ja","2005","(Ehe-)Paar ohne Kind(er)","5","2024","0.972940857204683","0.965954457104237","0.979927257305129"
"Ja","2005","Alleinerziehende","1","455","0.533222276366285","0.499604257803255","0.566840294929314"
"Ja","2005","Alleinerziehende","2","291","0.704654468158369","0.658846723406557","0.750462212910182"
"Ja","2005","Alleinerziehende","3","216","0.835355330262321","0.790014341041818","0.880696319482823"
"Ja","2005","Alleinerziehende","4","148","0.912819688721893","0.869244742469171","0.956394634974615"
"Ja","2005","Alleinerziehende","5","78","0.988184245339383","0.964505821354736","1.01186266932403"
"Ja","2005","Paar mit Kind(ern)","1","2320","0.820025064045944","0.805640642998288","0.834409485093601"
"Ja","2005","Paar mit Kind(ern)","2","3080","0.972222863388839","0.966510320424712","0.977935406352967"
"Ja","2005","Paar mit Kind(ern)","3","2980","0.997160234626782","0.995256675144023","0.999063794109541"
"Ja","2005","Paar mit Kind(ern)","4","2801","0.99203095889142","0.988751076295354","0.995310841487486"
"Ja","2005","Paar mit Kind(ern)","5","2128","0.998581537222862","0.996984733187887","1.00017834125784"
"Ja","2005","Sonstige","1","169","0.772659037643384","0.717895736020923","0.827422339265845"
"Ja","2005","Sonstige","2","169","0.840457112022604","0.789452200471851","0.891462023573356"
"Ja","2005","Sonstige","3","128","0.93284428514053","0.890623405950867","0.975065164330193"
"Ja","2005","Sonstige","4","106","0.984803455682157","0.961942259483873","1.00766465188044"
"Ja","2005","Sonstige","5","79","0.992737838447812","0.974247033294695","1.01122864360093"
"Nein","2005","1-Pers.- Haushalt","1","460","0.701723222735193","0.667487564771533","0.735958880698853"
"Nein","2005","1-Pers.- Haushalt","2","316","0.606175723224111","0.565379232855663","0.646972213592558"
"Nein","2005","1-Pers.- Haushalt","3","254","0.475558051785184","0.434950154167142","0.516165949403226"
"Nein","2005","1-Pers.- Haushalt","4","180","0.298217912197537","0.262523403088099","0.333912421306975"
"Nein","2005","1-Pers.- Haushalt","5","78","0.200622029622549","0.163621560385924","0.237622498859175"
"Nein","2005","(Ehe-)Paar ohne Kind(er)","1","250","0.28585698317621","0.255659839499832","0.316054126852587"
"Nein","2005","(Ehe-)Paar ohne Kind(er)","2","180","0.161016224266366","0.139865234412656","0.182167214120076"
"Nein","2005","(Ehe-)Paar ohne Kind(er)","3","180","0.125378350153949","0.10887148006796","0.141885220239937"
"Nein","2005","(Ehe-)Paar ohne Kind(er)","4","68","0.0378535331225712","0.0288345479499914","0.046872518295151"
"Nein","2005","(Ehe-)Paar ohne Kind(er)","5","48","0.0270591427953167","0.0200727426948709","0.0340455428957626"
"Nein","2005","Alleinerziehende","1","391","0.466777723633715","0.433159705070686","0.500395742196745"
"Nein","2005","Alleinerziehende","2","90","0.295345531841631","0.249537787089818","0.341153276593443"
"Nein","2005","Alleinerziehende","3","41","0.164644669737679","0.119303680517177","0.209985658958182"
"Nein","2005","Alleinerziehende","4","","","",""
"Nein","2005","Alleinerziehende","5","","","",""
"Nein","2005","Paar mit Kind(ern)","1","420","0.179974935954056","0.165590514906399","0.194359357001712"
"Nein","2005","Paar mit Kind(ern)","2","99","0.0277771366111607","0.0220645936470332","0.0334896795752882"
"Nein","2005","Paar mit Kind(ern)","3","","","",""
"Nein","2005","Paar mit Kind(ern)","4","","","",""
"Nein","2005","Paar mit Kind(ern)","5","","","",""
"Nein","2005","Sonstige","1","56","0.227340962356616","0.172577660734155","0.282104263979077"
"Nein","2005","Sonstige","2","","","",""
"Nein","2005","Sonstige","3","","","",""
"Nein","2005","Sonstige","4","","","",""
"Nein","2005","Sonstige","5","","","",""
"Ja","2006","1-Pers.- Haushalt","1","","","",""
"Ja","2006","1-Pers.- Haushalt","2","","","",""
"Ja","2006","1-Pers.- Haushalt","3","","","",""
"Ja","2006","1-Pers.- Haushalt","4","","","",""
"Ja","2006","1-Pers.- Haushalt","5","","","",""
"Ja","2006","(Ehe-)Paar ohne Kind(er)","1","","","",""
"Ja","2006","(Ehe-)Paar ohne Kind(er)","2","","","",""
"Ja","2006","(Ehe-)Paar ohne Kind(er)","3","","","",""
"Ja","2006","(Ehe-)Paar ohne Kind(er)","4","","","",""
"Ja","2006","(Ehe-)Paar ohne Kind(er)","5","","","",""
"Ja","2006","Alleinerziehende","1","","","",""
"Ja","2006","Alleinerziehende","2","","","",""
"Ja","2006","Alleinerziehende","3","","","",""
"Ja","2006","Alleinerziehende","4","","","",""
"Ja","2006","Alleinerziehende","5","","","",""
"Ja","2006","Paar mit Kind(ern)","1","","","",""
"Ja","2006","Paar mit Kind(ern)","2","","","",""
"Ja","2006","Paar mit Kind(ern)","3","","","",""
"Ja","2006","Paar mit Kind(ern)","4","","","",""
"Ja","2006","Paar mit Kind(ern)","5","","","",""
"Ja","2006","Sonstige","1","","","",""
"Ja","2006","Sonstige","2","","","",""
"Ja","2006","Sonstige","3","","","",""
"Ja","2006","Sonstige","4","","","",""
"Ja","2006","Sonstige","5","","","",""
"Nein","2006","1-Pers.- Haushalt","1","","","",""
"Nein","2006","1-Pers.- Haushalt","2","","","",""
"Nein","2006","1-Pers.- Haushalt","3","","","",""
"Nein","2006","1-Pers.- Haushalt","4","","","",""
"Nein","2006","1-Pers.- Haushalt","5","","","",""
"Nein","2006","(Ehe-)Paar ohne Kind(er)","1","","","",""
"Nein","2006","(Ehe-)Paar ohne Kind(er)","2","","","",""
"Nein","2006","(Ehe-)Paar ohne Kind(er)","3","","","",""
"Nein","2006","(Ehe-)Paar ohne Kind(er)","4","","","",""
"Nein","2006","(Ehe-)Paar ohne Kind(er)","5","","","",""
"Nein","2006","Alleinerziehende","1","","","",""
"Nein","2006","Alleinerziehende","2","","","",""
"Nein","2006","Alleinerziehende","3","","","",""
"Nein","2006","Alleinerziehende","4","","","",""
"Nein","2006","Alleinerziehende","5","","","",""
"Nein","2006","Paar mit Kind(ern)","1","","","",""
"Nein","2006","Paar mit Kind(ern)","2","","","",""
"Nein","2006","Paar mit Kind(ern)","3","","","",""
"Nein","2006","Paar mit Kind(ern)","4","","","",""
"Nein","2006","Paar mit Kind(ern)","5","","","",""
"Nein","2006","Sonstige","1","","","",""
"Nein","2006","Sonstige","2","","","",""
"Nein","2006","Sonstige","3","","","",""
"Nein","2006","Sonstige","4","","","",""
"Nein","2006","Sonstige","5","","","",""
"Ja","2007","1-Pers.- Haushalt","1","242","0.306797018939321","0.273480090011504","0.340113947867138"
"Ja","2007","1-Pers.- Haushalt","2","252","0.417002865321393","0.376055758341766","0.45794997230102"
"Ja","2007","1-Pers.- Haushalt","3","321","0.515854818716198","0.475288521679964","0.556421115752431"
"Ja","2007","1-Pers.- Haushalt","4","544","0.738714064889569","0.706420983223457","0.771007146555681"
"Ja","2007","1-Pers.- Haushalt","5","425","0.792230827208785","0.756810770925906","0.827650883491663"
"Ja","2007","(Ehe-)Paar ohne Kind(er)","1","598","0.724575146810686","0.694036101080357","0.755114192541014"
"Ja","2007","(Ehe-)Paar ohne Kind(er)","2","1112","0.83703478526255","0.817110610824493","0.856958959700607"
"Ja","2007","(Ehe-)Paar ohne Kind(er)","3","1416","0.9037407704194","0.88905741300878","0.918424127830021"
"Ja","2007","(Ehe-)Paar ohne Kind(er)","4","1780","0.956385512781958","0.947118833101018","0.965652192462898"
"Ja","2007","(Ehe-)Paar ohne Kind(er)","5","2144","0.983213463236847","0.977815584712243","0.988611341761452"
"Ja","2007","Alleinerziehende","1","429","0.50890162894368","0.474747018150582","0.543056239736779"
"Ja","2007","Alleinerziehende","2","298","0.692422206784484","0.647806254985291","0.737038158583676"
"Ja","2007","Alleinerziehende","3","241","0.856255471014339","0.815235790562166","0.897275151466511"
"Ja","2007","Alleinerziehende","4","135","0.897707545071097","0.848553314590839","0.946861775551356"
"Ja","2007","Alleinerziehende","5","107","0.915994018433142","0.863918180561784","0.9680698563045"
"Ja","2007","Paar mit Kind(ern)","1","1964","0.852532753284517","0.83801684863406","0.867048657934973"
"Ja","2007","Paar mit Kind(ern)","2","2861","0.958589011604305","0.951419933049046","0.965758090159564"
"Ja","2007","Paar mit Kind(ern)","3","3007","0.986344764220464","0.982228069501195","0.990461458939732"
"Ja","2007","Paar mit Kind(ern)","4","2882","0.994921327075602","0.992334641036829","0.997508013114375"
"Ja","2007","Paar mit Kind(ern)","5","2090","0.99560965641543","0.992779266576222","0.998440046254638"
"Ja","2007","Sonstige","1","138","0.729596245646036","0.665764125021094","0.793428366270977"
"Ja","2007","Sonstige","2","130","0.930149194679068","0.888803177657807","0.971495211700329"
"Ja","2007","Sonstige","3","122","0.984647369062878","0.963263908108546","1.00603083001721"
"Ja","2007","Sonstige","4","84","0.92467537930799","0.870151096710873","0.979199661905107"
"Ja","2007","Sonstige","5","70","1","1","1"
"Nein","2007","1-Pers.- Haushalt","1","494","0.693202981060679","0.659886052132862","0.726519909988496"
"Nein","2007","1-Pers.- Haushalt","2","305","0.582997134678607","0.54205002769898","0.623944241658234"
"Nein","2007","1-Pers.- Haushalt","3","262","0.484145181283802","0.443578884247569","0.524711478320036"
"Nein","2007","1-Pers.- Haushalt","4","167","0.261285935110431","0.228992853444319","0.293579016776543"
"Nein","2007","1-Pers.- Haushalt","5","79","0.207769172791215","0.172349116508337","0.243189229074094"
"Nein","2007","(Ehe-)Paar ohne Kind(er)","1","224","0.275424853189314","0.244885807458986","0.305963898919643"
"Nein","2007","(Ehe-)Paar ohne Kind(er)","2","208","0.16296521473745","0.143041040299393","0.182889389175507"
"Nein","2007","(Ehe-)Paar ohne Kind(er)","3","134","0.0962592295805997","0.0815758721699792","0.11094258699122"
"Nein","2007","(Ehe-)Paar ohne Kind(er)","4","86","0.0436144872180422","0.0343478075371019","0.0528811668989824"
"Nein","2007","(Ehe-)Paar ohne Kind(er)","5","32","0.0167865367631528","0.0113886582385482","0.0221844152877574"
"Nein","2007","Alleinerziehende","1","394","0.49109837105632","0.456943760263221","0.525252981849418"
"Nein","2007","Alleinerziehende","2","113","0.307577793215516","0.262961841416324","0.352193745014709"
"Nein","2007","Alleinerziehende","3","40","0.143744528985661","0.102724848533489","0.184764209437834"
"Nein","2007","Alleinerziehende","4","","","",""
"Nein","2007","Alleinerziehende","5","","","",""
"Nein","2007","Paar mit Kind(ern)","1","328","0.147467246715483","0.132951342065027","0.16198315136594"
"Nein","2007","Paar mit Kind(ern)","2","106","0.0414109883956952","0.0342419098404365","0.0485800669509539"
"Nein","2007","Paar mit Kind(ern)","3","46","0.0136552357795362","0.00953854106026792","0.0177719304988045"
"Nein","2007","Paar mit Kind(ern)","4","","","",""
"Nein","2007","Paar mit Kind(ern)","5","","","",""
"Nein","2007","Sonstige","1","48","0.270403754353965","0.206571633729023","0.334235874978906"
"Nein","2007","Sonstige","2","","","",""
"Nein","2007","Sonstige","3","","","",""
"Nein","2007","Sonstige","4","","","",""
"Nein","2007","Sonstige","5","","","",""
"Ja","2008","1-Pers.- Haushalt","1","","","",""
"Ja","2008","1-Pers.- Haushalt","2","","","",""
"Ja","2008","1-Pers.- Haushalt","3","","","",""
"Ja","2008","1-Pers.- Haushalt","4","","","",""
"Ja","2008","1-Pers.- Haushalt","5","","","",""
"Ja","2008","(Ehe-)Paar ohne Kind(er)","1","","","",""
"Ja","2008","(Ehe-)Paar ohne Kind(er)","2","","","",""
"Ja","2008","(Ehe-)Paar ohne Kind(er)","3","","","",""
"Ja","2008","(Ehe-)Paar ohne Kind(er)","4","","","",""
"Ja","2008","(Ehe-)Paar ohne Kind(er)","5","","","",""
"Ja","2008","Alleinerziehende","1","","","",""
"Ja","2008","Alleinerziehende","2","","","",""
"Ja","2008","Alleinerziehende","3","","","",""
"Ja","2008","Alleinerziehende","4","","","",""
"Ja","2008","Alleinerziehende","5","","","",""
"Ja","2008","Paar mit Kind(ern)","1","","","",""
"Ja","2008","Paar mit Kind(ern)","2","","","",""
"Ja","2008","Paar mit Kind(ern)","3","","","",""
"Ja","2008","Paar mit Kind(ern)","4","","","",""
"Ja","2008","Paar mit Kind(ern)","5","","","",""
"Ja","2008","Sonstige","1","","","",""
"Ja","2008","Sonstige","2","","","",""
"Ja","2008","Sonstige","3","","","",""
