year,quintil_oecd_hh,regtyp,hlf0180,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2003,4th Quintile,Urban regions,Yes,0.85128,1365,1537,0.83349,0.86908
2003,4th Quintile,Urban regions,No,0.14872,172,1537,0.13092,0.16651
2003,4th Quintile,Rural regions,Yes,0.90537,684,732,0.88416,0.92659
2003,4th Quintile,Rural regions,No,0.09463,48,732,0.07341,0.11584
2003,5th Quintile,Urban regions,Yes,0.91516,2214,2325,0.90383,0.92649
2003,5th Quintile,Urban regions,No,0.08484,111,2325,0.07351,0.09617
2003,5th Quintile,Rural regions,Yes,0.95029,684,684,0.93399,0.96659
2005,1st Quintile,Urban regions,Yes,0.44127,625,1266,0.41391,0.46863
2005,1st Quintile,Urban regions,No,0.55873,641,1266,0.53137,0.58609
2005,1st Quintile,Rural regions,Yes,0.54199,404,688,0.50473,0.57924
2005,1st Quintile,Rural regions,No,0.45801,284,688,0.42076,0.49527
2005,2nd Quintile,Urban regions,Yes,0.69616,959,1265,0.67081,0.72152
2005,2nd Quintile,Urban regions,No,0.30384,306,1265,0.27848,0.32919
2005,2nd Quintile,Rural regions,Yes,0.73510,631,794,0.70439,0.76582
2005,2nd Quintile,Rural regions,No,0.26490,163,794,0.23418,0.29561
2005,3rd Quintile,Urban regions,Yes,0.76380,1084,1329,0.74095,0.78664
2005,3rd Quintile,Urban regions,No,0.23620,245,1329,0.21336,0.25905
2005,3rd Quintile,Rural regions,Yes,0.85744,675,766,0.83267,0.88222
2005,3rd Quintile,Rural regions,No,0.14256,91,766,0.11778,0.16733
2005,4th Quintile,Urban regions,Yes,0.85722,1322,1480,0.83939,0.87505
2005,4th Quintile,Urban regions,No,0.14278,158,1480,0.12495,0.16061
2005,4th Quintile,Rural regions,Yes,0.91580,687,726,0.89559,0.93602
2005,4th Quintile,Rural regions,No,0.08420,39,726,0.06398,0.10441
2005,5th Quintile,Urban regions,Yes,0.91862,2081,2180,0.90714,0.93010
2005,5th Quintile,Urban regions,No,0.08138,99,2180,0.06990,0.09286
2005,5th Quintile,Rural regions,Yes,0.94941,640,640,0.93242,0.96641
2007,1st Quintile,Urban regions,Yes,0.45833,633,1227,0.43044,0.48622
2007,1st Quintile,Urban regions,No,0.54167,594,1227,0.51378,0.56956
2007,1st Quintile,Rural regions,Yes,0.52607,408,717,0.48950,0.56265
2007,1st Quintile,Rural regions,No,0.47393,309,717,0.43735,0.51050
2007,2nd Quintile,Urban regions,Yes,0.65417,931,1297,0.62827,0.68006
2007,2nd Quintile,Urban regions,No,0.34583,366,1297,0.31994,0.37173
2007,2nd Quintile,Rural regions,Yes,0.76660,649,803,0.73733,0.79588
2007,2nd Quintile,Rural regions,No,0.23340,154,803,0.20412,0.26267
2007,3rd Quintile,Urban regions,Yes,0.79273,1161,1371,0.77126,0.81419
2007,3rd Quintile,Urban regions,No,0.20727,210,1371,0.18581,0.22874
2007,3rd Quintile,Rural regions,Yes,0.85777,744,838,0.83411,0.88144
2007,3rd Quintile,Rural regions,No,0.14223,94,838,0.11856,0.16589
2007,4th Quintile,Urban regions,Yes,0.86043,1393,1544,0.84314,0.87772
2007,4th Quintile,Urban regions,No,0.13957,151,1544,0.12228,0.15686
2007,4th Quintile,Rural regions,Yes,0.91548,736,779,0.89594,0.93503
2007,4th Quintile,Rural regions,No,0.08452,43,779,0.06497,0.10406
2007,5th Quintile,Urban regions,Yes,0.91642,2034,2131,0.90466,0.92817
2007,5th Quintile,Urban regions,No,0.08358,97,2131,0.07183,0.09534
2007,5th Quintile,Rural regions,Yes,0.96260,678,678,0.94831,0.97689
2011,1st Quintile,Urban regions,Yes,0.40594,668,1383,0.38005,0.43183
2011,1st Quintile,Urban regions,No,0.59406,715,1383,0.56817,0.61995
2011,1st Quintile,Rural regions,Yes,0.51511,490,861,0.48171,0.54851
2011,1st Quintile,Rural regions,No,0.48489,371,861,0.45149,0.51829
2011,2nd Quintile,Urban regions,Yes,0.67515,956,1331,0.64998,0.70032
2011,2nd Quintile,Urban regions,No,0.32485,375,1331,0.29968,0.35002
2011,2nd Quintile,Rural regions,Yes,0.76409,729,903,0.73639,0.79180
2011,2nd Quintile,Rural regions,No,0.23591,174,903,0.20820,0.26361
2011,3rd Quintile,Urban regions,Yes,0.81157,1220,1446,0.79141,0.83173
2011,3rd Quintile,Urban regions,No,0.18843,226,1446,0.16827,0.20859
2011,3rd Quintile,Rural regions,Yes,0.87902,834,921,0.85795,0.90010
2011,3rd Quintile,Rural regions,No,0.12098,87,921,0.09990,0.14205
2011,4th Quintile,Urban regions,Yes,0.87454,1480,1633,0.85847,0.89061
2011,4th Quintile,Urban regions,No,0.12546,153,1633,0.10939,0.14153
2011,4th Quintile,Rural regions,Yes,0.93819,763,799,0.92148,0.95490
2011,4th Quintile,Rural regions,No,0.06181,36,799,0.04510,0.07852
2011,5th Quintile,Urban regions,Yes,0.91988,1952,2061,0.90816,0.93160
2011,5th Quintile,Urban regions,No,0.08012,109,2061,0.06840,0.09184
2011,5th Quintile,Rural regions,Yes,0.96910,697,697,0.95625,0.98196
2013,1st Quintile,Urban regions,Yes,0.43038,1031,2033,0.40886,0.45191
2013,1st Quintile,Urban regions,No,0.56962,1002,2033,0.54809,0.59114
2013,1st Quintile,Rural regions,Yes,0.53088,621,1007,0.50004,0.56171
2013,1st Quintile,Rural regions,No,0.46912,386,1007,0.43829,0.49996
2013,2nd Quintile,Urban regions,Yes,0.64335,1257,1771,0.62104,0.66567
2013,2nd Quintile,Urban regions,No,0.35665,514,1771,0.33433,0.37896
2013,2nd Quintile,Rural regions,Yes,0.77263,840,1030,0.74703,0.79824
2013,2nd Quintile,Rural regions,No,0.22737,190,1030,0.20176,0.25297
2013,3rd Quintile,Urban regions,Yes,0.80758,1405,1671,0.78867,0.82648
2013,3rd Quintile,Urban regions,No,0.19242,266,1671,0.17352,0.21133
2013,3rd Quintile,Rural regions,Yes,0.88878,875,956,0.86884,0.90872
2013,3rd Quintile,Rural regions,No,0.11122,81,956,0.09128,0.13116
2013,4th Quintile,Urban regions,Yes,0.87022,1518,1711,0.85429,0.88615
2013,4th Quintile,Urban regions,No,0.12978,193,1711,0.11385,0.14571
2013,4th Quintile,Rural regions,Yes,0.90588,827,878,0.88655,0.92520
2013,4th Quintile,Rural regions,No,0.09412,51,878,0.07480,0.11345
2013,5th Quintile,Urban regions,Yes,0.92582,2050,2171,0.91480,0.93685
2013,5th Quintile,Urban regions,No,0.07418,121,2171,0.06315,0.08520
2013,5th Quintile,Rural regions,Yes,0.95935,674,674,0.94443,0.97427
2016,1st Quintile,Urban regions,Yes,0.43872,1027,1983,0.41687,0.46057
2016,1st Quintile,Urban regions,No,0.56128,956,1983,0.53943,0.58313
2016,1st Quintile,Rural regions,Yes,0.54633,704,1106,0.51698,0.57569
2016,1st Quintile,Rural regions,No,0.45367,402,1106,0.42431,0.48302
2016,2nd Quintile,Urban regions,Yes,0.69589,1415,1846,0.67490,0.71688
2016,2nd Quintile,Urban regions,No,0.30411,431,1846,0.28312,0.32510
2016,2nd Quintile,Rural regions,Yes,0.78029,991,1191,0.75676,0.80381
2016,2nd Quintile,Rural regions,No,0.21971,200,1191,0.19619,0.24324
2016,3rd Quintile,Urban regions,Yes,0.79639,1446,1724,0.77737,0.81540
2016,3rd Quintile,Urban regions,No,0.20361,278,1724,0.18460,0.22263
2016,3rd Quintile,Rural regions,Yes,0.88009,928,1017,0.86012,0.90007
2016,3rd Quintile,Rural regions,No,0.11991,89,1017,0.09993,0.13988
2016,4th Quintile,Urban regions,Yes,0.86771,1569,1756,0.85186,0.88356
2016,4th Quintile,Urban regions,No,0.13229,187,1756,0.11644,0.14814
2016,4th Quintile,Rural regions,Yes,0.90546,853,900,0.88634,0.92459
2016,4th Quintile,Rural regions,No,0.09454,47,900,0.07541,0.11366
2016,5th Quintile,Urban regions,Yes,0.93373,1933,2049,0.92296,0.94451
2016,5th Quintile,Urban regions,No,0.06627,116,2049,0.05549,0.07704
2016,5th Quintile,Rural regions,Yes,0.97919,694,694,0.96856,0.98982
2017,Not included in this version of the questionnaire,Urban regions,No,0.64399,34,34,0.48062,0.80736
2017,1st Quintile,Urban regions,Yes,0.42919,1276,3178,0.41197,0.44640
2017,1st Quintile,Urban regions,No,0.57081,1902,3178,0.55360,0.58803
2017,1st Quintile,Rural regions,Yes,0.54281,865,1664,0.51886,0.56675
2017,1st Quintile,Rural regions,No,0.45719,799,1664,0.43325,0.48114
2017,2nd Quintile,Urban regions,Yes,0.69372,1510,2028,0.67365,0.71379
2017,2nd Quintile,Urban regions,No,0.30628,518,2028,0.28621,0.32635
2017,2nd Quintile,Rural regions,Yes,0.76500,1078,1300,0.74194,0.78805
2017,2nd Quintile,Rural regions,No,0.23500,222,1300,0.21195,0.25806
2017,3rd Quintile,Urban regions,Yes,0.80600,1627,1912,0.78827,0.82373
2017,3rd Quintile,Urban regions,No,0.19400,285,1912,0.17627,0.21173
2017,3rd Quintile,Rural regions,Yes,0.91180,1114,1193,0.89570,0.92790
2017,3rd Quintile,Rural regions,No,0.08820,79,1193,0.07210,0.10430
2017,4th Quintile,Urban regions,Yes,0.87630,1852,2015,0.86192,0.89068
2017,4th Quintile,Urban regions,No,0.12370,163,2015,0.10932,0.13808
2017,4th Quintile,Rural regions,Yes,0.91450,986,1029,0.89740,0.93159
2017,4th Quintile,Rural regions,No,0.08550,43,1029,0.06841,0.10260
2017,5th Quintile,Urban regions,Yes,0.92377,2181,2320,0.91297,0.93457
2017,5th Quintile,Urban regions,No,0.07623,139,2320,0.06543,0.08703
2017,5th Quintile,Rural regions,Yes,0.97674,757,757,0.96599,0.98748
2018,Not included in this version of the questionnaire,Urban regions,No,0.83494,79,79,0.75256,0.91733
2018,1st Quintile,Urban regions,Yes,0.43820,1497,3586,0.42196,0.45444
2018,1st Quintile,Urban regions,No,0.56180,2089,3586,0.54556,0.57804
2018,1st Quintile,Rural regions,Yes,0.55929,948,1776,0.53619,0.58238
2018,1st Quintile,Rural regions,No,0.44071,828,1776,0.41762,0.46381
2018,2nd Quintile,Urban regions,Yes,0.71016,1571,2153,0.69099,0.72933
2018,2nd Quintile,Urban regions,No,0.28984,582,2153,0.27067,0.30901
2018,2nd Quintile,Rural regions,Yes,0.77170,1097,1292,0.74880,0.79459
2018,2nd Quintile,Rural regions,No,0.22830,195,1292,0.20541,0.25120
2018,3rd Quintile,Urban regions,Yes,0.81919,1596,1900,0.80188,0.83650
2018,3rd Quintile,Urban regions,No,0.18081,304,1900,0.16350,0.19812
2018,3rd Quintile,Rural regions,Yes,0.86818,1002,1095,0.84813,0.88822
2018,3rd Quintile,Rural regions,No,0.13182,93,1095,0.11178,0.15187
2018,4th Quintile,Urban regions,Yes,0.87055,1747,1935,0.85559,0.88551
2018,4th Quintile,Urban regions,No,0.12945,188,1935,0.11449,0.14441
2018,4th Quintile,Rural regions,Yes,0.94345,935,935,0.92863,0.95826
2018,5th Quintile,Urban regions,Yes,0.92980,2089,2243,0.91922,0.94037
2018,5th Quintile,Urban regions,No,0.07020,154,2243,0.05963,0.08078
2018,5th Quintile,Rural regions,Yes,0.97788,756,756,0.96739,0.98837
2019,1st Quintile,No answer / don't know,Yes,0.38981,44,108,0.29740,0.48223
2019,1st Quintile,No answer / don't know,No,0.61019,64,108,0.51777,0.70260
2019,1st Quintile,Urban regions,Yes,0.46391,929,1813,0.44095,0.48687
2019,1st Quintile,Urban regions,No,0.53609,884,1813,0.51313,0.55905
2019,1st Quintile,Rural regions,Yes,0.60925,653,1021,0.57930,0.63919
2019,1st Quintile,Rural regions,No,0.39075,368,1021,0.36081,0.42070
2019,2nd Quintile,No answer / don't know,Yes,0.68026,59,98,0.58744,0.77307
2019,2nd Quintile,No answer / don't know,No,0.31974,39,98,0.22693,0.41256
2019,2nd Quintile,Urban regions,Yes,0.72384,1365,1779,0.70305,0.74462
2019,2nd Quintile,Urban regions,No,0.27616,414,1779,0.25538,0.29695
2019,2nd Quintile,Rural regions,Yes,0.74784,977,1157,0.72281,0.77287
2019,2nd Quintile,Rural regions,No,0.25216,180,1157,0.22713,0.27719
2019,3rd Quintile,No answer / don't know,Yes,0.74200,55,55,0.62530,0.85870
2019,3rd Quintile,Urban regions,Yes,0.80650,1506,1763,0.78805,0.82494
2019,3rd Quintile,Urban regions,No,0.19350,257,1763,0.17506,0.21195
2019,3rd Quintile,Rural regions,Yes,0.88384,966,1035,0.86431,0.90337
2019,3rd Quintile,Rural regions,No,0.11616,69,1035,0.09663,0.13569
2019,4th Quintile,No answer / don't know,Yes,0.82142,59,59,0.72285,0.91999
2019,4th Quintile,Urban regions,Yes,0.88930,1685,1862,0.87504,0.90356
2019,4th Quintile,Urban regions,No,0.11070,177,1862,0.09644,0.12496
2019,4th Quintile,Rural regions,Yes,0.93125,951,988,0.91547,0.94704
2019,4th Quintile,Rural regions,No,0.06875,37,988,0.05296,0.08453
2019,5th Quintile,No answer / don't know,Yes,0.80756,89,89,0.72520,0.88993
2019,5th Quintile,Urban regions,Yes,0.92201,2914,3091,0.91256,0.93147
2019,5th Quintile,Urban regions,No,0.07799,177,3091,0.06853,0.08744
2019,5th Quintile,Rural regions,Yes,0.97986,1125,1125,0.97165,0.98807
2021,1st Quintile,Urban regions,Yes,0.49859,1186,2305,0.47818,0.51901
2021,1st Quintile,Urban regions,No,0.50141,1119,2305,0.48099,0.52182
2021,1st Quintile,Rural regions,Yes,0.65884,637,936,0.62845,0.68923
2021,1st Quintile,Rural regions,No,0.34116,299,936,0.31077,0.37155
2021,2nd Quintile,Urban regions,Yes,0.73571,1103,1490,0.71332,0.75811
2021,2nd Quintile,Urban regions,No,0.26429,387,1490,0.24189,0.28668
2021,2nd Quintile,Rural regions,Yes,0.80741,766,884,0.78140,0.83342
2021,2nd Quintile,Rural regions,No,0.19259,118,884,0.16658,0.21860
2021,3rd Quintile,Urban regions,Yes,0.84975,1112,1341,0.83061,0.86888
2021,3rd Quintile,Urban regions,No,0.15025,229,1341,0.13112,0.16939
2021,3rd Quintile,Rural regions,Yes,0.89166,679,733,0.86914,0.91417
2021,3rd Quintile,Rural regions,No,0.10834,54,733,0.08583,0.13086
2021,4th Quintile,Urban regions,Yes,0.84901,1217,1414,0.83034,0.86768
2021,4th Quintile,Urban regions,No,0.15099,197,1414,0.13232,0.16966
2021,4th Quintile,Rural regions,Yes,0.94698,658,658,0.92985,0.96412
2021,5th Quintile,Urban regions,Yes,0.90519,1834,2029,0.89244,0.91794
2021,5th Quintile,Urban regions,No,0.09481,195,2029,0.08206,0.10756
2021,5th Quintile,Rural regions,Yes,0.97441,679,679,0.96253,0.98630
