year,hhtyp,regtyp,hlf0180,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2018,Single-person household,Rural regions,No,0.36219,544,1377,0.33679,0.38758
2018,Couple without children,Urban regions,Yes,0.89448,2559,2927,0.88335,0.90562
2018,Couple without children,Urban regions,No,0.10552,368,2927,0.09438,0.11665
2018,Couple without children,Rural regions,Yes,0.94758,1582,1706,0.93700,0.95816
2018,Couple without children,Rural regions,No,0.05242,124,1706,0.04184,0.06300
2018,Single parent,Urban regions,Yes,0.65984,690,1182,0.63282,0.68686
2018,Single parent,Urban regions,No,0.34016,492,1182,0.31314,0.36718
2018,Single parent,Rural regions,Yes,0.78669,395,558,0.75267,0.82071
2018,Single parent,Rural regions,No,0.21331,163,558,0.17929,0.24733
2018,Couple with children,Urban regions,Yes,0.92802,3450,4334,0.92032,0.93571
2018,Couple with children,Urban regions,No,0.07198,884,4334,0.06429,0.07968
2018,Couple with children,Rural regions,Yes,0.94610,1828,2131,0.93651,0.95569
2018,Couple with children,Rural regions,No,0.05390,303,2131,0.04431,0.06349
2018,Multi-generational household,Urban regions,Yes,0.84022,74,113,0.77236,0.90808
2018,Multi-generational household,Urban regions,No,0.15978,39,113,0.09192,0.22764
2018,Multi-generational household,Rural regions,Yes,0.80458,34,34,0.66928,0.93987
2018,Other Combinations,Urban regions,Yes,0.77395,158,292,0.72589,0.82201
2018,Other Combinations,Urban regions,No,0.22605,134,292,0.17799,0.27411
2018,Other Combinations,Rural regions,Yes,0.90558,75,117,0.85236,0.95879
2018,Other Combinations,Rural regions,No,0.09442,42,117,0.04121,0.14764
2019,Single-person household,No answer / don't know,Yes,0.51333,123,242,0.45023,0.57644
2019,Single-person household,No answer / don't know,No,0.48667,119,242,0.42356,0.54977
2019,Single-person household,Urban regions,Yes,0.60399,1594,2664,0.58541,0.62257
2019,Single-person household,Urban regions,No,0.39601,1070,2664,0.37743,0.41459
2019,Single-person household,Rural regions,Yes,0.66084,841,1235,0.63442,0.68725
2019,Single-person household,Rural regions,No,0.33916,394,1235,0.31275,0.36558
2019,Couple without children,No answer / don't know,Yes,0.81779,105,105,0.74360,0.89198
2019,Couple without children,Urban regions,Yes,0.89844,2856,3150,0.88788,0.90899
2019,Couple without children,Urban regions,No,0.10156,294,3150,0.09101,0.11212
2019,Couple without children,Rural regions,Yes,0.93864,1699,1809,0.92758,0.94970
2019,Couple without children,Rural regions,No,0.06136,110,1809,0.05030,0.07242
2019,Single parent,Urban regions,Yes,0.66181,660,936,0.63148,0.69213
2019,Single parent,Urban regions,No,0.33819,276,936,0.30787,0.36852
2019,Single parent,Rural regions,Yes,0.81631,368,466,0.78111,0.85151
2019,Single parent,Rural regions,No,0.18369,98,466,0.14849,0.21889
2019,Couple with children,No answer / don't know,Yes,0.90554,33,33,0.80420,1.00687
2019,Couple with children,Urban regions,Yes,0.94295,3149,3372,0.93512,0.95078
2019,Couple with children,Urban regions,No,0.05705,223,3372,0.04922,0.06488
2019,Couple with children,Rural regions,Yes,0.97066,1678,1745,0.96274,0.97858
2019,Couple with children,Rural regions,No,0.02934,67,1745,0.02142,0.03726
2019,Multi-generational household,Urban regions,Yes,0.87401,53,53,0.78382,0.96421
2019,Multi-generational household,Rural regions,Yes,0.88990,32,32,0.77972,1.00009
2019,Other Combinations,No answer / don't know,Yes,0.94499,34,34,0.86720,1.02278
2019,Other Combinations,Urban regions,Yes,0.69329,88,124,0.61179,0.77478
2019,Other Combinations,Urban regions,No,0.30671,36,124,0.22522,0.38821
2019,Other Combinations,Rural regions,Yes,0.88082,54,54,0.79359,0.96805
2021,Single-person household,Urban regions,Yes,0.62143,1389,2531,0.60253,0.64033
2021,Single-person household,Urban regions,No,0.37857,1142,2531,0.35967,0.39747
2021,Single-person household,Rural regions,Yes,0.69850,690,999,0.67003,0.72697
2021,Single-person household,Rural regions,No,0.30150,309,999,0.27303,0.32997
2021,Couple without children,Urban regions,Yes,0.89623,1980,2271,0.88368,0.90877
2021,Couple without children,Urban regions,No,0.10377,291,2271,0.09123,0.11632
2021,Couple without children,Rural regions,Yes,0.96045,1150,1211,0.94947,0.97143
2021,Couple without children,Rural regions,No,0.03955,61,1211,0.02857,0.05053
2021,Single parent,Urban regions,Yes,0.70266,445,684,0.66838,0.73694
2021,Single parent,Urban regions,No,0.29734,239,684,0.26306,0.33162
2021,Single parent,Rural regions,Yes,0.86432,283,342,0.82797,0.90067
2021,Single parent,Rural regions,No,0.13568,59,342,0.09933,0.17203
2021,Couple with children,Urban regions,Yes,0.92765,2405,2771,0.91800,0.93730
2021,Couple with children,Urban regions,No,0.07235,366,2771,0.06270,0.08200
2021,Couple with children,Rural regions,Yes,0.97824,1178,1239,0.97011,0.98636
2021,Couple with children,Rural regions,No,0.02176,61,1239,0.01364,0.02989
2021,Multi-generational household,Urban regions,Yes,0.78064,44,44,0.65695,0.90433
2021,Other Combinations,Urban regions,Yes,0.86174,178,259,0.81962,0.90386
2021,Other Combinations,Urban regions,No,0.13826,81,259,0.09614,0.18038
2021,Other Combinations,Rural regions,Yes,0.95505,84,84,0.91048,0.99963
