year,pgisced97,sex,doctoryn,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
1985,First Stage of Tertiary Education,male,No,0.31757,118,360,0.26941,0.36573
1985,First Stage of Tertiary Education,female,Yes,0.78498,201,259,0.73485,0.83512
1985,First Stage of Tertiary Education,female,No,0.21502,58,259,0.16488,0.26515
1985,Second Stage of Tertiary Education,male,Yes,0.59882,299,509,0.55620,0.64144
1985,Second Stage of Tertiary Education,male,No,0.40118,210,509,0.35856,0.44380
1985,Second Stage of Tertiary Education,female,Yes,0.78790,190,246,0.73671,0.83909
1985,Second Stage of Tertiary Education,female,No,0.21210,56,246,0.16091,0.26329
1986,Pre-primary Level,male,Yes,0.56842,66,115,0.47749,0.65934
1986,Pre-primary Level,male,No,0.43158,49,115,0.34066,0.52251
1986,Pre-primary Level,female,Yes,0.75926,48,48,0.63703,0.88149
1986,Primary Level,male,Yes,0.60158,193,323,0.54811,0.65506
1986,Primary Level,male,No,0.39842,130,323,0.34494,0.45189
1986,Primary Level,female,Yes,0.77002,323,455,0.73131,0.80873
1986,Primary Level,female,No,0.22998,132,455,0.19127,0.26869
1986,Lower Secondary Level,male,Yes,0.64396,611,1008,0.61439,0.67354
1986,Lower Secondary Level,male,No,0.35573,397,1008,0.32617,0.38530
1986,Lower Secondary Level,female,Yes,0.80742,1480,1899,0.78968,0.82517
1986,Lower Secondary Level,female,No,0.19200,419,1899,0.17428,0.20972
1986,Upper Secondary Level,male,Yes,0.66240,1758,2733,0.64467,0.68013
1986,Upper Secondary Level,male,No,0.33760,975,2733,0.31987,0.35533
1986,Upper Secondary Level,female,Yes,0.80161,1763,2260,0.78516,0.81805
1986,Upper Secondary Level,female,No,0.19839,497,2260,0.18195,0.21484
1986,Post-secondary Non-tertiary Level,male,Yes,0.73767,114,163,0.66993,0.80541
1986,Post-secondary Non-tertiary Level,male,No,0.26233,49,163,0.19459,0.33007
1986,Post-secondary Non-tertiary Level,female,Yes,0.78747,83,83,0.69892,0.87601
1986,First Stage of Tertiary Education,male,Yes,0.71080,233,333,0.66203,0.75957
1986,First Stage of Tertiary Education,male,No,0.28920,100,333,0.24043,0.33797
1986,First Stage of Tertiary Education,female,Yes,0.85233,205,248,0.80808,0.89657
1986,First Stage of Tertiary Education,female,No,0.14767,43,248,0.10343,0.19192
1986,Second Stage of Tertiary Education,male,Yes,0.62168,305,505,0.57934,0.66402
1986,Second Stage of Tertiary Education,male,No,0.37832,200,505,0.33598,0.42066
1986,Second Stage of Tertiary Education,female,Yes,0.81247,195,244,0.76339,0.86155
1986,Second Stage of Tertiary Education,female,No,0.18753,49,244,0.13845,0.23661
1987,Pre-primary Level,male,Yes,0.63431,57,101,0.53991,0.72871
1987,Pre-primary Level,male,No,0.36569,44,101,0.27129,0.46009
1987,Pre-primary Level,female,Yes,0.67917,56,90,0.58219,0.77615
1987,Pre-primary Level,female,No,0.31867,34,90,0.22186,0.41547
1987,Primary Level,male,Yes,0.67877,194,309,0.62663,0.73092
1987,Primary Level,male,No,0.32123,115,309,0.26908,0.37337
1987,Primary Level,female,Yes,0.72378,308,442,0.68205,0.76552
1987,Primary Level,female,No,0.27622,134,442,0.23448,0.31795
1987,Lower Secondary Level,male,Yes,0.62296,579,999,0.59289,0.65303
1987,Lower Secondary Level,male,No,0.37688,420,999,0.34681,0.40695
1987,Lower Secondary Level,female,Yes,0.80719,1410,1837,0.78915,0.82524
1987,Lower Secondary Level,female,No,0.19281,427,1837,0.17476,0.21085
1987,Upper Secondary Level,male,Yes,0.66333,1747,2729,0.64559,0.68106
1987,Upper Secondary Level,male,No,0.33667,982,2729,0.31894,0.35441
1987,Upper Secondary Level,female,Yes,0.79364,1738,2241,0.77688,0.81040
1987,Upper Secondary Level,female,No,0.20636,503,2241,0.18960,0.22312
1987,Post-secondary Non-tertiary Level,male,Yes,0.64422,96,158,0.56933,0.71911
1987,Post-secondary Non-tertiary Level,male,No,0.35578,62,158,0.28089,0.43067
1987,Post-secondary Non-tertiary Level,female,Yes,0.84568,93,93,0.77185,0.91950
1987,First Stage of Tertiary Education,male,Yes,0.72101,232,320,0.67179,0.77023
1987,First Stage of Tertiary Education,male,No,0.27899,88,320,0.22977,0.32821
1987,First Stage of Tertiary Education,female,Yes,0.82183,203,245,0.77381,0.86984
1987,First Stage of Tertiary Education,female,No,0.17817,42,245,0.13016,0.22619
1987,Second Stage of Tertiary Education,male,Yes,0.62074,296,494,0.57791,0.66357
1987,Second Stage of Tertiary Education,male,No,0.37926,198,494,0.33643,0.42209
1987,Second Stage of Tertiary Education,female,Yes,0.77822,186,248,0.72641,0.83003
1987,Second Stage of Tertiary Education,female,No,0.22178,62,248,0.16997,0.27359
1988,Pre-primary Level,male,Yes,0.47537,42,90,0.37162,0.57913
1988,Pre-primary Level,male,No,0.50829,48,90,0.40443,0.61216
1988,Pre-primary Level,female,Yes,0.68327,46,46,0.54734,0.81919
1988,Primary Level,male,Yes,0.62375,174,273,0.56618,0.68132
1988,Primary Level,male,No,0.37625,99,273,0.31868,0.43382
1988,Primary Level,female,Yes,0.69559,289,417,0.65138,0.73981
1988,Primary Level,female,No,0.30188,128,417,0.25776,0.34599
1988,Lower Secondary Level,male,Yes,0.58339,542,972,0.55238,0.61440
1988,Lower Secondary Level,male,No,0.41615,430,972,0.38514,0.44715
1988,Lower Secondary Level,female,Yes,0.74754,1252,1736,0.72709,0.76798
1988,Lower Secondary Level,female,No,0.24849,484,1736,0.22815,0.26882
1988,Upper Secondary Level,male,Yes,0.63002,1560,2579,0.61138,0.64866
1988,Upper Secondary Level,male,No,0.36795,1019,2579,0.34933,0.38656
1988,Upper Secondary Level,female,Yes,0.75679,1586,2149,0.73865,0.77494
1988,Upper Secondary Level,female,No,0.24016,563,2149,0.22209,0.25822
1988,Post-secondary Non-tertiary Level,male,Yes,0.66894,94,152,0.59388,0.74400
1988,Post-secondary Non-tertiary Level,male,No,0.33106,58,152,0.25600,0.40612
1988,Post-secondary Non-tertiary Level,female,Yes,0.72410,82,114,0.64168,0.80651
1988,Post-secondary Non-tertiary Level,female,No,0.26887,32,114,0.18712,0.35062
1988,First Stage of Tertiary Education,male,Yes,0.66386,201,310,0.61119,0.71653
1988,First Stage of Tertiary Education,male,No,0.33230,109,310,0.27978,0.38482
1988,First Stage of Tertiary Education,female,Yes,0.67227,150,226,0.61094,0.73360
1988,First Stage of Tertiary Education,female,No,0.31732,76,226,0.25650,0.37814
1988,Second Stage of Tertiary Education,male,Yes,0.56721,258,471,0.52241,0.61200
1988,Second Stage of Tertiary Education,male,No,0.42958,213,471,0.38482,0.47433
1988,Second Stage of Tertiary Education,female,Yes,0.70326,162,228,0.64384,0.76269
1988,Second Stage of Tertiary Education,female,No,0.28314,66,228,0.22454,0.34175
1989,Pre-primary Level,male,Yes,0.51435,43,90,0.41052,0.61819
1989,Pre-primary Level,male,No,0.48565,47,90,0.38181,0.58948
1989,Pre-primary Level,female,Yes,0.57251,47,85,0.46671,0.67830
1989,Pre-primary Level,female,No,0.42749,38,85,0.32170,0.53329
1989,Primary Level,male,Yes,0.67244,159,256,0.61484,0.73005
1989,Primary Level,male,No,0.32326,97,256,0.26585,0.38066
1989,Primary Level,female,Yes,0.73522,280,390,0.69138,0.77907
1989,Primary Level,female,No,0.24485,110,390,0.20212,0.28758
1989,Lower Secondary Level,male,Yes,0.58991,498,904,0.55782,0.62199
1989,Lower Secondary Level,male,No,0.40813,406,904,0.37607,0.44019
1989,Lower Secondary Level,female,Yes,0.78540,1261,1659,0.76563,0.80516
1989,Lower Secondary Level,female,No,0.21090,398,1659,0.19126,0.23053
1989,Upper Secondary Level,male,Yes,0.61547,1499,2512,0.59644,0.63449
1989,Upper Secondary Level,male,No,0.38266,1013,2512,0.36365,0.40167
1989,Upper Secondary Level,female,Yes,0.76705,1562,2096,0.74895,0.78515
1989,Upper Secondary Level,female,No,0.22973,534,2096,0.21172,0.24775
1989,Post-secondary Non-tertiary Level,male,Yes,0.58581,90,156,0.50826,0.66336
1989,Post-secondary Non-tertiary Level,male,No,0.41419,66,156,0.33664,0.49174
1989,Post-secondary Non-tertiary Level,female,Yes,0.74437,97,131,0.66938,0.81936
1989,Post-secondary Non-tertiary Level,female,No,0.24906,34,131,0.17471,0.32340
1989,First Stage of Tertiary Education,male,Yes,0.66932,193,293,0.61536,0.72328
1989,First Stage of Tertiary Education,male,No,0.32606,100,293,0.27229,0.37982
1989,First Stage of Tertiary Education,female,Yes,0.76360,166,218,0.70707,0.82013
1989,First Stage of Tertiary Education,female,No,0.22019,52,218,0.16505,0.27532
1989,Second Stage of Tertiary Education,male,Yes,0.63113,290,470,0.58747,0.67480
1989,Second Stage of Tertiary Education,male,No,0.36377,180,470,0.32023,0.40731
1989,Second Stage of Tertiary Education,female,Yes,0.72770,164,226,0.66953,0.78586
1989,Second Stage of Tertiary Education,female,No,0.27230,62,226,0.21414,0.33047
1991,Pre-primary Level,male,Yes,0.58865,44,91,0.48698,0.69031
1991,Pre-primary Level,male,No,0.41135,47,91,0.30969,0.51302
1991,Pre-primary Level,female,Yes,0.60419,40,40,0.45071,0.75768
1991,Primary Level,male,Yes,0.64639,162,259,0.58806,0.70473
1991,Primary Level,male,No,0.33971,97,259,0.28192,0.39750
1991,Primary Level,female,Yes,0.70397,275,392,0.65872,0.74922
1991,Primary Level,female,No,0.28991,117,392,0.24494,0.33488
1991,Lower Secondary Level,male,Yes,0.62466,580,975,0.59425,0.65507
1991,Lower Secondary Level,male,No,0.36792,395,975,0.33764,0.39821
1991,Lower Secondary Level,female,Yes,0.79356,1414,1865,0.77518,0.81193
1991,Lower Secondary Level,female,No,0.20161,451,1865,0.18340,0.21983
1991,Upper Secondary Level,male,Yes,0.62400,2081,3567,0.60810,0.63990
1991,Upper Secondary Level,male,No,0.37306,1486,3567,0.35719,0.38893
1991,Upper Secondary Level,female,Yes,0.75280,2385,3314,0.73811,0.76749
1991,Upper Secondary Level,female,No,0.24297,929,3314,0.22836,0.25757
1991,Post-secondary Non-tertiary Level,male,Yes,0.63948,135,214,0.57500,0.70397
1991,Post-secondary Non-tertiary Level,male,No,0.36052,79,214,0.29603,0.42500
1991,Post-secondary Non-tertiary Level,female,Yes,0.83430,126,164,0.77721,0.89138
1991,Post-secondary Non-tertiary Level,female,No,0.16570,38,164,0.10862,0.22279
1991,First Stage of Tertiary Education,male,Yes,0.63357,302,490,0.59087,0.67628
1991,First Stage of Tertiary Education,male,No,0.35155,188,490,0.30923,0.39387
1991,First Stage of Tertiary Education,female,Yes,0.74253,192,261,0.68938,0.79568
1991,First Stage of Tertiary Education,female,No,0.25187,69,261,0.19910,0.30463
1991,Second Stage of Tertiary Education,male,Yes,0.59876,534,918,0.56703,0.63048
1991,Second Stage of Tertiary Education,male,No,0.39751,384,918,0.36583,0.42918
1991,Second Stage of Tertiary Education,female,Yes,0.73505,526,752,0.70349,0.76661
1991,Second Stage of Tertiary Education,female,No,0.26090,226,752,0.22949,0.29231
1992,Pre-primary Level,male,Yes,0.57090,52,93,0.46976,0.67204
1992,Pre-primary Level,male,No,0.41935,41,93,0.31852,0.52019
1992,Pre-primary Level,female,Yes,0.66507,64,64,0.54852,0.78161
1992,Primary Level,male,Yes,0.54948,140,242,0.48666,0.61229
1992,Primary Level,male,No,0.41147,102,242,0.34934,0.47360
1992,Primary Level,female,Yes,0.66820,252,364,0.61976,0.71664
1992,Primary Level,female,No,0.29325,112,364,0.24642,0.34009
1992,Lower Secondary Level,male,Yes,0.60978,542,954,0.57881,0.64076
1992,Lower Secondary Level,male,No,0.37300,412,954,0.34230,0.40371
1992,Lower Secondary Level,female,Yes,0.76360,1341,1792,0.74392,0.78328
1992,Lower Secondary Level,female,No,0.22508,451,1792,0.20573,0.24442
1992,Upper Secondary Level,male,Yes,0.62768,2050,3395,0.61141,0.64394
1992,Upper Secondary Level,male,No,0.35942,1345,3395,0.34327,0.37556
1992,Upper Secondary Level,female,Yes,0.76056,2438,3255,0.74589,0.77522
1992,Upper Secondary Level,female,No,0.23017,817,3255,0.21571,0.24463
1992,Post-secondary Non-tertiary Level,male,Yes,0.64760,130,217,0.58389,0.71131
1992,Post-secondary Non-tertiary Level,male,No,0.35240,87,217,0.28869,0.41611
1992,Post-secondary Non-tertiary Level,female,Yes,0.81398,127,165,0.75442,0.87353
1992,Post-secondary Non-tertiary Level,female,No,0.18511,38,165,0.12567,0.24456
1992,First Stage of Tertiary Education,male,Yes,0.64356,303,490,0.60111,0.68601
1992,First Stage of Tertiary Education,male,No,0.35221,187,490,0.30987,0.39455
1992,First Stage of Tertiary Education,female,Yes,0.71504,197,267,0.66080,0.76929
1992,First Stage of Tertiary Education,female,No,0.25801,70,267,0.20543,0.31060
1992,Second Stage of Tertiary Education,male,Yes,0.64998,576,906,0.61890,0.68106
1992,Second Stage of Tertiary Education,male,No,0.34600,330,906,0.31501,0.37699
1992,Second Stage of Tertiary Education,female,Yes,0.72292,541,733,0.69050,0.75535
1992,Second Stage of Tertiary Education,female,No,0.25341,192,733,0.22190,0.28492
1994,Pre-primary Level,male,Yes,0.65375,67,106,0.56275,0.74476
1994,Pre-primary Level,male,No,0.33288,39,106,0.24274,0.42301
1994,Pre-primary Level,female,Yes,0.74281,94,131,0.66767,0.81795
1994,Pre-primary Level,female,No,0.25066,37,131,0.17616,0.32516
1994,Primary Level,male,Yes,0.68414,152,224,0.62312,0.74515
1994,Primary Level,male,No,0.30536,72,224,0.24491,0.36581
1994,Primary Level,female,Yes,0.70937,243,326,0.66000,0.75873
1994,Primary Level,female,No,0.27464,83,326,0.22611,0.32316
1994,Lower Secondary Level,male,Yes,0.68939,570,850,0.65826,0.72052
1994,Lower Secondary Level,male,No,0.30445,280,850,0.27350,0.33541
1994,Lower Secondary Level,female,Yes,0.82598,1331,1623,0.80753,0.84443
1994,Lower Secondary Level,female,No,0.16350,292,1623,0.14551,0.18150
1994,Upper Secondary Level,male,Yes,0.70537,2263,3307,0.68983,0.72091
1994,Upper Secondary Level,male,No,0.28843,1044,3307,0.27299,0.30387
1994,Upper Secondary Level,female,Yes,0.83837,2683,3237,0.82569,0.85105
1994,Upper Secondary Level,female,No,0.15748,554,3237,0.14493,0.17003
1994,Post-secondary Non-tertiary Level,male,Yes,0.67278,147,214,0.60977,0.73579
1994,Post-secondary Non-tertiary Level,male,No,0.31392,67,214,0.25159,0.37624
1994,Post-secondary Non-tertiary Level,female,Yes,0.92810,158,158,0.88769,0.96851
1994,First Stage of Tertiary Education,male,Yes,0.75656,351,471,0.71777,0.79536
1994,First Stage of Tertiary Education,male,No,0.23728,120,471,0.19882,0.27574
1994,First Stage of Tertiary Education,female,Yes,0.80715,216,272,0.76018,0.85413
1994,First Stage of Tertiary Education,female,No,0.18869,56,272,0.14211,0.23528
1994,Second Stage of Tertiary Education,male,Yes,0.74544,667,910,0.71712,0.77376
1994,Second Stage of Tertiary Education,male,No,0.24929,243,910,0.22116,0.27741
1994,Second Stage of Tertiary Education,female,Yes,0.83653,632,737,0.80982,0.86325
1994,Second Stage of Tertiary Education,female,No,0.15345,105,737,0.12741,0.17948
1995,Pre-primary Level,male,Yes,0.51116,78,141,0.42835,0.59396
1995,Pre-primary Level,male,No,0.47954,63,141,0.39679,0.56230
1995,Pre-primary Level,female,Yes,0.61766,93,142,0.53745,0.69787
1995,Pre-primary Level,female,No,0.37349,49,142,0.29365,0.45334
1995,Primary Level,male,Yes,0.58121,122,209,0.51417,0.64826
1995,Primary Level,male,No,0.41247,87,209,0.34557,0.47937
1995,Primary Level,female,Yes,0.74609,242,322,0.69848,0.79371
1995,Primary Level,female,No,0.25391,80,322,0.20629,0.30152
1995,Lower Secondary Level,male,Yes,0.61908,506,862,0.58664,0.65152
1995,Lower Secondary Level,male,No,0.36831,356,862,0.33609,0.40053
1995,Lower Secondary Level,female,Yes,0.81864,1278,1612,0.79983,0.83746
1995,Lower Secondary Level,female,No,0.16984,334,1612,0.15150,0.18818
1995,Upper Secondary Level,male,Yes,0.64574,2069,3364,0.62958,0.66191
1995,Upper Secondary Level,male,No,0.34439,1295,3364,0.32833,0.36045
1995,Upper Secondary Level,female,Yes,0.77575,2537,3305,0.76153,0.78997
1995,Upper Secondary Level,female,No,0.21106,768,3305,0.19714,0.22497
1995,Post-secondary Non-tertiary Level,male,Yes,0.63391,153,247,0.57371,0.69411
1995,Post-secondary Non-tertiary Level,male,No,0.36061,94,247,0.30060,0.42061
1995,Post-secondary Non-tertiary Level,female,Yes,0.78028,165,220,0.72544,0.83512
1995,Post-secondary Non-tertiary Level,female,No,0.20979,55,220,0.15586,0.26371
1995,First Stage of Tertiary Education,male,Yes,0.66113,301,469,0.61825,0.70402
1995,First Stage of Tertiary Education,male,No,0.32904,168,469,0.28647,0.37161
1995,First Stage of Tertiary Education,female,Yes,0.74785,206,279,0.69680,0.79889
1995,First Stage of Tertiary Education,female,No,0.24904,73,279,0.19820,0.29988
1995,Second Stage of Tertiary Education,male,Yes,0.65544,622,949,0.62519,0.68570
1995,Second Stage of Tertiary Education,male,No,0.33952,327,949,0.30937,0.36966
1995,Second Stage of Tertiary Education,female,Yes,0.76052,618,794,0.73082,0.79023
1995,Second Stage of Tertiary Education,female,No,0.23033,176,794,0.20103,0.25964
1996,Pre-primary Level,male,Yes,0.52257,74,138,0.43893,0.60621
1996,Pre-primary Level,male,No,0.47743,64,138,0.39379,0.56107
1996,Pre-primary Level,female,Yes,0.63109,98,155,0.55489,0.70730
1996,Pre-primary Level,female,No,0.35688,57,155,0.28122,0.43255
1996,Primary Level,male,Yes,0.66942,134,198,0.60373,0.73511
1996,Primary Level,male,No,0.30114,64,198,0.23707,0.36520
1996,Primary Level,female,Yes,0.73885,208,287,0.68795,0.78976
1996,Primary Level,female,No,0.25109,79,287,0.20083,0.30135
1996,Lower Secondary Level,male,Yes,0.65483,515,810,0.62207,0.68759
1996,Lower Secondary Level,male,No,0.32812,295,810,0.29577,0.36048
1996,Lower Secondary Level,female,Yes,0.80163,1217,1540,0.78171,0.82155
1996,Lower Secondary Level,female,No,0.18059,323,1540,0.16137,0.19981
1996,Upper Secondary Level,male,Yes,0.63956,2031,3292,0.62316,0.65597
1996,Upper Secondary Level,male,No,0.34446,1261,3292,0.32822,0.36069
1996,Upper Secondary Level,female,Yes,0.76649,2469,3243,0.75193,0.78105
1996,Upper Secondary Level,female,No,0.21432,774,3243,0.20020,0.22845
1996,Post-secondary Non-tertiary Level,male,Yes,0.60976,146,237,0.54753,0.67200
1996,Post-secondary Non-tertiary Level,male,No,0.38581,91,237,0.32370,0.44792
1996,Post-secondary Non-tertiary Level,female,Yes,0.76184,175,232,0.70690,0.81677
1996,Post-secondary Non-tertiary Level,female,No,0.23816,57,232,0.18323,0.29310
1996,First Stage of Tertiary Education,male,Yes,0.68845,310,469,0.64649,0.73041
1996,First Stage of Tertiary Education,male,No,0.30452,159,469,0.26282,0.34621
1996,First Stage of Tertiary Education,female,Yes,0.72172,205,283,0.66941,0.77403
1996,First Stage of Tertiary Education,female,No,0.24596,78,283,0.19569,0.29622
1996,Second Stage of Tertiary Education,male,Yes,0.66097,642,961,0.63103,0.69092
1996,Second Stage of Tertiary Education,male,No,0.33325,319,961,0.30343,0.36307
1996,Second Stage of Tertiary Education,female,Yes,0.75995,609,795,0.73024,0.78966
1996,Second Stage of Tertiary Education,female,No,0.22675,186,795,0.19763,0.25588
1997,Pre-primary Level,male,Yes,0.56484,90,156,0.48679,0.64289
1997,Pre-primary Level,male,No,0.43516,66,156,0.35711,0.51321
1997,Pre-primary Level,female,Yes,0.66514,105,158,0.59132,0.73897
1997,Pre-primary Level,female,No,0.32452,53,158,0.25128,0.39776
1997,Primary Level,male,Yes,0.66166,135,190,0.59420,0.72911
1997,Primary Level,male,No,0.33221,55,190,0.26506,0.39936
1997,Primary Level,female,Yes,0.73891,197,269,0.68633,0.79150
1997,Primary Level,female,No,0.25154,72,269,0.19959,0.30349
1997,Lower Secondary Level,male,Yes,0.60084,472,825,0.56740,0.63428
1997,Lower Secondary Level,male,No,0.39428,353,825,0.36091,0.42765
1997,Lower Secondary Level,female,Yes,0.80757,1178,1488,0.78754,0.82761
1997,Lower Secondary Level,female,No,0.18286,310,1488,0.16321,0.20251
1997,Upper Secondary Level,male,Yes,0.63220,1930,3229,0.61556,0.64883
1997,Upper Secondary Level,male,No,0.36421,1299,3229,0.34761,0.38082
1997,Upper Secondary Level,female,Yes,0.78319,2465,3235,0.76899,0.79739
1997,Upper Secondary Level,female,No,0.21192,770,3235,0.19783,0.22600
1997,Post-secondary Non-tertiary Level,male,Yes,0.49943,128,231,0.43481,0.56405
1997,Post-secondary Non-tertiary Level,male,No,0.49330,103,231,0.42869,0.55791
1997,Post-secondary Non-tertiary Level,female,Yes,0.74890,166,219,0.69133,0.80646
1997,Post-secondary Non-tertiary Level,female,No,0.25110,53,219,0.19354,0.30867
1997,First Stage of Tertiary Education,male,Yes,0.63860,289,473,0.59526,0.68194
1997,First Stage of Tertiary Education,male,No,0.36140,184,473,0.31806,0.40474
1997,First Stage of Tertiary Education,female,Yes,0.76334,208,280,0.71346,0.81321
1997,First Stage of Tertiary Education,female,No,0.23264,72,280,0.18306,0.28221
1997,Second Stage of Tertiary Education,male,Yes,0.62983,614,964,0.59934,0.66033
1997,Second Stage of Tertiary Education,male,No,0.36643,350,964,0.33599,0.39686
1997,Second Stage of Tertiary Education,female,Yes,0.77636,612,794,0.74736,0.80536
1997,Second Stage of Tertiary Education,female,No,0.22047,182,794,0.19161,0.24932
1998,Pre-primary Level,male,Yes,0.51421,84,163,0.43724,0.59117
1998,Pre-primary Level,male,No,0.48168,79,163,0.40473,0.55862
1998,Pre-primary Level,female,Yes,0.60235,103,168,0.52812,0.67658
1998,Pre-primary Level,female,No,0.39265,65,168,0.31858,0.46672
1998,Primary Level,male,Yes,0.60664,112,181,0.53528,0.67801
1998,Primary Level,male,No,0.37251,69,181,0.30188,0.44314
1998,Primary Level,female,Yes,0.72192,185,258,0.66714,0.77670
1998,Primary Level,female,No,0.25955,73,258,0.20595,0.31315
1998,Lower Secondary Level,male,Yes,0.57505,519,914,0.54299,0.60712
1998,Lower Secondary Level,male,No,0.42068,395,914,0.38866,0.45271
1998,Lower Secondary Level,female,Yes,0.76725,1208,1606,0.74658,0.78793
1998,Lower Secondary Level,female,No,0.22319,398,1606,0.20282,0.24356
1998,Upper Secondary Level,male,Yes,0.60092,2032,3495,0.58469,0.61716
1998,Upper Secondary Level,male,No,0.39119,1463,3495,0.37501,0.40737
1998,Upper Secondary Level,female,Yes,0.75114,2585,3471,0.73675,0.76552
1998,Upper Secondary Level,female,No,0.23465,886,3471,0.22055,0.24875
1998,Post-secondary Non-tertiary Level,male,Yes,0.59910,145,239,0.53684,0.66137
1998,Post-secondary Non-tertiary Level,male,No,0.39613,94,239,0.33399,0.45827
1998,Post-secondary Non-tertiary Level,female,Yes,0.77136,203,265,0.72070,0.82202
1998,Post-secondary Non-tertiary Level,female,No,0.22864,62,265,0.17798,0.27930
1998,First Stage of Tertiary Education,male,Yes,0.63078,309,490,0.58801,0.67356
1998,First Stage of Tertiary Education,male,No,0.35019,181,490,0.30791,0.39247
1998,First Stage of Tertiary Education,female,Yes,0.70273,227,318,0.65242,0.75305
1998,First Stage of Tertiary Education,female,No,0.26855,91,318,0.21976,0.31734
1998,Second Stage of Tertiary Education,male,Yes,0.64769,688,1075,0.61912,0.67626
1998,Second Stage of Tertiary Education,male,No,0.34949,387,1075,0.32098,0.37801
1998,Second Stage of Tertiary Education,female,Yes,0.74356,659,885,0.71477,0.77235
1998,Second Stage of Tertiary Education,female,No,0.24677,226,885,0.21835,0.27519
1999,Pre-primary Level,male,Yes,0.55981,83,156,0.48166,0.63796
1999,Pre-primary Level,male,No,0.42202,73,156,0.34426,0.49977
1999,Pre-primary Level,female,Yes,0.64791,107,159,0.57344,0.72239
1999,Pre-primary Level,female,No,0.35209,52,159,0.27761,0.42656
1999,Primary Level,male,Yes,0.70136,120,173,0.63297,0.76976
1999,Primary Level,male,No,0.29083,53,173,0.22296,0.35870
1999,Primary Level,female,Yes,0.74239,184,250,0.68808,0.79671
