year,age_gr,quintil_oecd,doctoryn,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
1985,46-65 y.,2nd Quintile,No,0.23427,147,564,0.19928,0.26925
1985,46-65 y.,3rd Quintile,Yes,0.78090,537,700,0.75023,0.81156
1985,46-65 y.,3rd Quintile,No,0.21910,163,700,0.18844,0.24977
1985,46-65 y.,4th Quintile,Yes,0.75389,532,705,0.72207,0.78571
1985,46-65 y.,4th Quintile,No,0.24611,173,705,0.21429,0.27793
1985,46-65 y.,5th Quintile,Yes,0.71613,575,798,0.68483,0.74744
1985,46-65 y.,5th Quintile,No,0.28387,223,798,0.25256,0.31517
1985,66 and older,1st Quintile,Yes,0.88368,226,258,0.84448,0.92288
1985,66 and older,1st Quintile,No,0.11632,32,258,0.07712,0.15552
1985,66 and older,2nd Quintile,Yes,0.85763,225,262,0.81524,0.90003
1985,66 and older,2nd Quintile,No,0.14237,37,262,0.09997,0.18476
1985,66 and older,3rd Quintile,Yes,0.86042,186,218,0.81431,0.90653
1985,66 and older,3rd Quintile,No,0.13958,32,218,0.09347,0.18569
1985,66 and older,4th Quintile,Yes,0.83316,165,196,0.78083,0.88549
1985,66 and older,4th Quintile,No,0.16684,31,196,0.11451,0.21917
1985,66 and older,5th Quintile,Yes,0.84304,147,147,0.78403,0.90205
1986,17-29 y.,1st Quintile,Yes,0.68655,410,663,0.65121,0.72189
1986,17-29 y.,1st Quintile,No,0.31345,253,663,0.27811,0.34879
1986,17-29 y.,2nd Quintile,Yes,0.63842,372,610,0.60026,0.67658
1986,17-29 y.,2nd Quintile,No,0.36125,238,610,0.32310,0.39940
1986,17-29 y.,3rd Quintile,Yes,0.70294,412,621,0.66697,0.73891
1986,17-29 y.,3rd Quintile,No,0.29665,209,621,0.26070,0.33261
1986,17-29 y.,4th Quintile,Yes,0.69028,443,661,0.65501,0.72556
1986,17-29 y.,4th Quintile,No,0.30972,218,661,0.27444,0.34499
1986,17-29 y.,5th Quintile,Yes,0.68728,331,495,0.64639,0.72816
1986,17-29 y.,5th Quintile,No,0.31272,164,495,0.27184,0.35361
1986,30-45 y.,1st Quintile,Yes,0.66776,390,606,0.63023,0.70529
1986,30-45 y.,1st Quintile,No,0.33224,216,606,0.29471,0.36977
1986,30-45 y.,2nd Quintile,Yes,0.66587,467,693,0.63072,0.70101
1986,30-45 y.,2nd Quintile,No,0.33413,226,693,0.29899,0.36928
1986,30-45 y.,3rd Quintile,Yes,0.66424,438,650,0.62791,0.70058
1986,30-45 y.,3rd Quintile,No,0.33576,212,650,0.29942,0.37209
1986,30-45 y.,4th Quintile,Yes,0.65506,424,639,0.61817,0.69195
1986,30-45 y.,4th Quintile,No,0.34494,215,639,0.30805,0.38183
1986,30-45 y.,5th Quintile,Yes,0.67403,442,680,0.63877,0.70928
1986,30-45 y.,5th Quintile,No,0.32597,238,680,0.29072,0.36123
1986,46-65 y.,1st Quintile,Yes,0.79652,428,550,0.76284,0.83019
1986,46-65 y.,1st Quintile,No,0.20348,122,550,0.16981,0.23716
1986,46-65 y.,2nd Quintile,Yes,0.75921,409,546,0.72331,0.79511
1986,46-65 y.,2nd Quintile,No,0.24079,137,546,0.20489,0.27669
1986,46-65 y.,3rd Quintile,Yes,0.76893,478,622,0.73578,0.80208
1986,46-65 y.,3rd Quintile,No,0.23107,144,622,0.19792,0.26422
1986,46-65 y.,4th Quintile,Yes,0.75868,558,747,0.72797,0.78938
1986,46-65 y.,4th Quintile,No,0.24132,189,747,0.21062,0.27203
1986,46-65 y.,5th Quintile,Yes,0.75235,568,763,0.72170,0.78300
1986,46-65 y.,5th Quintile,No,0.24765,195,763,0.21700,0.27830
1986,66 and older,1st Quintile,Yes,0.86220,219,255,0.81981,0.90459
1986,66 and older,1st Quintile,No,0.13780,36,255,0.09541,0.18019
1986,66 and older,2nd Quintile,Yes,0.83353,203,243,0.78660,0.88046
1986,66 and older,2nd Quintile,No,0.16647,40,243,0.11954,0.21340
1986,66 and older,3rd Quintile,Yes,0.85641,176,176,0.80445,0.90837
1986,66 and older,4th Quintile,Yes,0.90659,153,153,0.86033,0.95285
1986,66 and older,5th Quintile,Yes,0.87512,135,135,0.81914,0.93109
1987,17-29 y.,1st Quintile,Yes,0.66467,400,652,0.62841,0.70094
1987,17-29 y.,1st Quintile,No,0.33459,252,652,0.29835,0.37084
1987,17-29 y.,2nd Quintile,Yes,0.68729,405,629,0.65103,0.72355
1987,17-29 y.,2nd Quintile,No,0.31238,224,629,0.27613,0.34863
1987,17-29 y.,3rd Quintile,Yes,0.68101,395,609,0.64396,0.71806
1987,17-29 y.,3rd Quintile,No,0.31899,214,609,0.28194,0.35604
1987,17-29 y.,4th Quintile,Yes,0.64004,396,632,0.60259,0.67749
1987,17-29 y.,4th Quintile,No,0.35750,236,632,0.32010,0.39489
1987,17-29 y.,5th Quintile,Yes,0.69475,324,484,0.65368,0.73582
1987,17-29 y.,5th Quintile,No,0.30525,160,484,0.26418,0.34632
1987,30-45 y.,1st Quintile,Yes,0.60530,332,551,0.56445,0.64615
1987,30-45 y.,1st Quintile,No,0.39470,219,551,0.35385,0.43555
1987,30-45 y.,2nd Quintile,Yes,0.65363,439,666,0.61747,0.68979
1987,30-45 y.,2nd Quintile,No,0.34637,227,666,0.31021,0.38253
1987,30-45 y.,3rd Quintile,Yes,0.64551,421,649,0.60868,0.68234
1987,30-45 y.,3rd Quintile,No,0.35449,228,649,0.31766,0.39132
1987,30-45 y.,4th Quintile,Yes,0.67375,411,616,0.63670,0.71081
1987,30-45 y.,4th Quintile,No,0.32625,205,616,0.28919,0.36330
1987,30-45 y.,5th Quintile,Yes,0.63466,438,685,0.59857,0.67074
1987,30-45 y.,5th Quintile,No,0.36534,247,685,0.32926,0.40143
1987,46-65 y.,1st Quintile,Yes,0.76037,375,518,0.72357,0.79717
1987,46-65 y.,1st Quintile,No,0.23963,143,518,0.20283,0.27643
1987,46-65 y.,2nd Quintile,Yes,0.76614,406,545,0.73057,0.80171
1987,46-65 y.,2nd Quintile,No,0.23386,139,545,0.19829,0.26943
1987,46-65 y.,3rd Quintile,Yes,0.76781,467,632,0.73487,0.80076
1987,46-65 y.,3rd Quintile,No,0.23219,165,632,0.19924,0.26513
1987,46-65 y.,4th Quintile,Yes,0.78110,574,743,0.75134,0.81085
1987,46-65 y.,4th Quintile,No,0.21890,169,743,0.18915,0.24866
1987,46-65 y.,5th Quintile,Yes,0.75069,573,770,0.72011,0.78127
1987,46-65 y.,5th Quintile,No,0.24931,197,770,0.21873,0.27989
1987,66 and older,1st Quintile,Yes,0.87755,274,314,0.84124,0.91387
1987,66 and older,1st Quintile,No,0.12245,40,314,0.08613,0.15876
1987,66 and older,2nd Quintile,Yes,0.85436,188,223,0.80796,0.90076
1987,66 and older,2nd Quintile,No,0.14564,35,223,0.09924,0.19204
1987,66 and older,3rd Quintile,Yes,0.86834,184,184,0.81935,0.91733
1987,66 and older,4th Quintile,Yes,0.86210,143,143,0.80539,0.91881
1987,66 and older,5th Quintile,Yes,0.89508,133,133,0.84281,0.94736
1988,17-29 y.,1st Quintile,Yes,0.61429,352,647,0.57676,0.65183
1988,17-29 y.,1st Quintile,No,0.38425,295,647,0.34674,0.42176
1988,17-29 y.,2nd Quintile,Yes,0.57623,319,562,0.53534,0.61712
1988,17-29 y.,2nd Quintile,No,0.42284,243,562,0.38196,0.46372
1988,17-29 y.,3rd Quintile,Yes,0.62118,357,601,0.58236,0.65999
1988,17-29 y.,3rd Quintile,No,0.37811,244,601,0.33931,0.41691
1988,17-29 y.,4th Quintile,Yes,0.57956,367,616,0.54055,0.61857
1988,17-29 y.,4th Quintile,No,0.42044,249,616,0.38143,0.45945
1988,17-29 y.,5th Quintile,Yes,0.64151,267,437,0.59649,0.68652
1988,17-29 y.,5th Quintile,No,0.35459,170,437,0.30969,0.39950
1988,30-45 y.,1st Quintile,Yes,0.60789,322,536,0.56652,0.64926
1988,30-45 y.,1st Quintile,No,0.39043,214,536,0.34909,0.43177
1988,30-45 y.,2nd Quintile,Yes,0.62597,388,636,0.58833,0.66360
1988,30-45 y.,2nd Quintile,No,0.37133,248,636,0.33375,0.40891
1988,30-45 y.,3rd Quintile,Yes,0.61680,373,603,0.57796,0.65564
1988,30-45 y.,3rd Quintile,No,0.38244,230,603,0.34362,0.42127
1988,30-45 y.,4th Quintile,Yes,0.57249,321,552,0.53118,0.61380
1988,30-45 y.,4th Quintile,No,0.42584,231,552,0.38456,0.46713
1988,30-45 y.,5th Quintile,Yes,0.58494,366,614,0.54593,0.62395
1988,30-45 y.,5th Quintile,No,0.40863,248,614,0.36971,0.44754
1988,46-65 y.,1st Quintile,Yes,0.77103,389,507,0.73442,0.80764
1988,46-65 y.,1st Quintile,No,0.22261,118,507,0.18636,0.25885
1988,46-65 y.,2nd Quintile,Yes,0.70546,367,515,0.66605,0.74486
1988,46-65 y.,2nd Quintile,No,0.29100,148,515,0.25173,0.33027
1988,46-65 y.,3rd Quintile,Yes,0.71007,444,615,0.67418,0.74596
1988,46-65 y.,3rd Quintile,No,0.28024,171,615,0.24472,0.31577
1988,46-65 y.,4th Quintile,Yes,0.73693,545,738,0.70514,0.76872
1988,46-65 y.,4th Quintile,No,0.26307,193,738,0.23128,0.29486
1988,46-65 y.,5th Quintile,Yes,0.65736,481,724,0.62277,0.69195
1988,46-65 y.,5th Quintile,No,0.33737,243,724,0.30290,0.37183
1988,66 and older,1st Quintile,Yes,0.82665,226,274,0.78175,0.87156
1988,66 and older,1st Quintile,No,0.16852,48,274,0.12412,0.21293
1988,66 and older,2nd Quintile,Yes,0.87064,227,264,0.83008,0.91120
1988,66 and older,2nd Quintile,No,0.12792,37,264,0.08755,0.16828
1988,66 and older,3rd Quintile,Yes,0.86344,152,152,0.80867,0.91821
1988,66 and older,4th Quintile,Yes,0.86920,135,135,0.81211,0.92629
1988,66 and older,5th Quintile,Yes,0.84065,133,133,0.77821,0.90309
1989,17-29 y.,1st Quintile,Yes,0.62340,367,643,0.58592,0.66088
1989,17-29 y.,1st Quintile,No,0.37312,276,643,0.33570,0.41053
1989,17-29 y.,2nd Quintile,Yes,0.59768,360,610,0.55873,0.63663
1989,17-29 y.,2nd Quintile,No,0.39985,250,610,0.36095,0.43876
1989,17-29 y.,3rd Quintile,Yes,0.61922,324,526,0.57769,0.66076
1989,17-29 y.,3rd Quintile,No,0.37608,202,526,0.33465,0.41752
1989,17-29 y.,4th Quintile,Yes,0.63657,384,611,0.59840,0.67474
1989,17-29 y.,4th Quintile,No,0.36343,227,611,0.32526,0.40160
1989,17-29 y.,5th Quintile,Yes,0.69303,295,428,0.64928,0.73678
1989,17-29 y.,5th Quintile,No,0.30697,133,428,0.26322,0.35072
1989,30-45 y.,1st Quintile,Yes,0.60522,318,513,0.56288,0.64756
1989,30-45 y.,1st Quintile,No,0.38703,195,513,0.34484,0.42922
1989,30-45 y.,2nd Quintile,Yes,0.60916,372,604,0.57022,0.64811
1989,30-45 y.,2nd Quintile,No,0.39058,232,604,0.35164,0.42952
1989,30-45 y.,3rd Quintile,Yes,0.61525,371,596,0.57616,0.65435
1989,30-45 y.,3rd Quintile,No,0.37510,225,596,0.33620,0.41400
1989,30-45 y.,4th Quintile,Yes,0.61084,330,530,0.56929,0.65239
1989,30-45 y.,4th Quintile,No,0.38793,200,530,0.34641,0.42946
1989,30-45 y.,5th Quintile,Yes,0.57900,351,589,0.53909,0.61891
1989,30-45 y.,5th Quintile,No,0.42034,238,589,0.38044,0.46024
1989,46-65 y.,1st Quintile,Yes,0.77746,350,481,0.74025,0.81467
1989,46-65 y.,1st Quintile,No,0.21509,131,481,0.17833,0.25185
1989,46-65 y.,2nd Quintile,Yes,0.69736,367,530,0.65821,0.73651
1989,46-65 y.,2nd Quintile,No,0.29974,163,530,0.26069,0.33878
1989,46-65 y.,3rd Quintile,Yes,0.73625,420,576,0.70023,0.77226
1989,46-65 y.,3rd Quintile,No,0.25633,156,576,0.22064,0.29202
1989,46-65 y.,4th Quintile,Yes,0.74154,513,704,0.70917,0.77390
1989,46-65 y.,4th Quintile,No,0.25529,191,704,0.22305,0.28752
1989,46-65 y.,5th Quintile,Yes,0.69699,464,679,0.66240,0.73158
1989,46-65 y.,5th Quintile,No,0.30178,215,679,0.26722,0.33633
1989,66 and older,1st Quintile,Yes,0.83266,231,282,0.78901,0.87630
1989,66 and older,1st Quintile,No,0.16234,51,282,0.11922,0.20546
1989,66 and older,2nd Quintile,Yes,0.83989,179,211,0.79029,0.88948
1989,66 and older,2nd Quintile,No,0.14416,32,211,0.09665,0.19166
1989,66 and older,3rd Quintile,Yes,0.89990,169,169,0.85452,0.94529
1989,66 and older,4th Quintile,Yes,0.84617,135,135,0.78508,0.90725
1989,66 and older,5th Quintile,Yes,0.87822,143,143,0.82443,0.93201
1991,17-29 y.,1st Quintile,Yes,0.62068,366,612,0.58221,0.65916
1991,17-29 y.,1st Quintile,No,0.37102,246,612,0.33271,0.40932
1991,17-29 y.,2nd Quintile,Yes,0.65635,333,544,0.61641,0.69630
1991,17-29 y.,2nd Quintile,No,0.33576,211,544,0.29604,0.37548
1991,17-29 y.,3rd Quintile,Yes,0.69231,342,533,0.65309,0.73153
1991,17-29 y.,3rd Quintile,No,0.30744,191,533,0.26823,0.34665
1991,17-29 y.,4th Quintile,Yes,0.64817,360,556,0.60844,0.68790
1991,17-29 y.,4th Quintile,No,0.34568,196,556,0.30611,0.38525
1991,17-29 y.,5th Quintile,Yes,0.70170,288,422,0.65800,0.74540
1991,17-29 y.,5th Quintile,No,0.29784,134,422,0.25416,0.34153
1991,30-45 y.,1st Quintile,Yes,0.65190,281,444,0.60754,0.69626
1991,30-45 y.,1st Quintile,No,0.34043,163,444,0.29630,0.38455
1991,30-45 y.,2nd Quintile,Yes,0.63792,402,645,0.60080,0.67504
1991,30-45 y.,2nd Quintile,No,0.35989,243,645,0.32282,0.39696
1991,30-45 y.,3rd Quintile,Yes,0.66108,388,587,0.62276,0.69941
1991,30-45 y.,3rd Quintile,No,0.33849,199,587,0.30017,0.37680
1991,30-45 y.,4th Quintile,Yes,0.64561,334,520,0.60446,0.68676
1991,30-45 y.,4th Quintile,No,0.35149,186,520,0.31041,0.39257
1991,30-45 y.,5th Quintile,Yes,0.56041,350,609,0.52096,0.59987
1991,30-45 y.,5th Quintile,No,0.43536,259,609,0.39595,0.47478
1991,46-65 y.,1st Quintile,Yes,0.78245,361,476,0.74535,0.81955
1991,46-65 y.,1st Quintile,No,0.21371,115,476,0.17685,0.25058
1991,46-65 y.,2nd Quintile,Yes,0.76011,336,451,0.72066,0.79956
1991,46-65 y.,2nd Quintile,No,0.23034,115,451,0.19144,0.26925
1991,46-65 y.,3rd Quintile,Yes,0.75301,419,570,0.71757,0.78844
1991,46-65 y.,3rd Quintile,No,0.24342,151,570,0.20815,0.27868
1991,46-65 y.,4th Quintile,Yes,0.75790,519,675,0.72557,0.79024
1991,46-65 y.,4th Quintile,No,0.22920,156,675,0.19747,0.26093
1991,46-65 y.,5th Quintile,Yes,0.71320,467,656,0.67856,0.74784
1991,46-65 y.,5th Quintile,No,0.27904,189,656,0.24469,0.31339
1991,66 and older,1st Quintile,Yes,0.88053,259,297,0.84358,0.91748
1991,66 and older,1st Quintile,No,0.11470,38,297,0.07840,0.15100
1991,66 and older,2nd Quintile,Yes,0.82856,205,244,0.78117,0.87595
1991,66 and older,2nd Quintile,No,0.17144,39,244,0.12405,0.21883
1991,66 and older,3rd Quintile,Yes,0.87951,165,165,0.82968,0.92933
1991,66 and older,4th Quintile,Yes,0.86855,153,153,0.81484,0.92227
1991,66 and older,5th Quintile,Yes,0.87995,132,132,0.82429,0.93561
1992,17-29 y.,1st Quintile,Yes,0.57349,391,694,0.53666,0.61031
1992,17-29 y.,1st Quintile,No,0.42400,303,694,0.38720,0.46079
1992,17-29 y.,2nd Quintile,Yes,0.62891,485,808,0.59558,0.66224
1992,17-29 y.,2nd Quintile,No,0.36195,323,808,0.32879,0.39510
1992,17-29 y.,3rd Quintile,Yes,0.59646,443,753,0.56139,0.63152
1992,17-29 y.,3rd Quintile,No,0.38830,310,753,0.35347,0.42314
1992,17-29 y.,4th Quintile,Yes,0.61071,438,719,0.57505,0.64638
1992,17-29 y.,4th Quintile,No,0.38704,281,719,0.35141,0.42267
1992,17-29 y.,5th Quintile,Yes,0.65563,360,574,0.61672,0.69454
1992,17-29 y.,5th Quintile,No,0.34000,214,574,0.30122,0.37879
1992,30-45 y.,1st Quintile,Yes,0.58326,471,805,0.54918,0.61734
1992,30-45 y.,1st Quintile,No,0.40659,334,805,0.37264,0.44054
1992,30-45 y.,2nd Quintile,Yes,0.59776,638,1033,0.56784,0.62768
1992,30-45 y.,2nd Quintile,No,0.39498,395,1033,0.36516,0.42481
1992,30-45 y.,3rd Quintile,Yes,0.63399,571,882,0.60218,0.66580
1992,30-45 y.,3rd Quintile,No,0.35722,311,882,0.32557,0.38886
1992,30-45 y.,4th Quintile,Yes,0.63990,496,774,0.60606,0.67374
1992,30-45 y.,4th Quintile,No,0.35515,278,774,0.32141,0.38888
1992,30-45 y.,5th Quintile,Yes,0.66077,476,717,0.62609,0.69545
1992,30-45 y.,5th Quintile,No,0.32153,241,717,0.28732,0.35574
1992,46-65 y.,1st Quintile,Yes,0.76451,556,740,0.73392,0.79510
1992,46-65 y.,1st Quintile,No,0.22323,184,740,0.19321,0.25326
1992,46-65 y.,2nd Quintile,Yes,0.71654,489,696,0.68303,0.75004
1992,46-65 y.,2nd Quintile,No,0.26656,207,696,0.23369,0.29943
1992,46-65 y.,3rd Quintile,Yes,0.69362,551,781,0.66127,0.72597
1992,46-65 y.,3rd Quintile,No,0.28705,230,781,0.25530,0.31880
1992,46-65 y.,4th Quintile,Yes,0.72487,636,867,0.69513,0.75462
1992,46-65 y.,4th Quintile,No,0.26023,231,867,0.23101,0.28945
1992,46-65 y.,5th Quintile,Yes,0.71160,638,883,0.68170,0.74149
1992,46-65 y.,5th Quintile,No,0.27477,245,883,0.24531,0.30423
1992,66 and older,1st Quintile,Yes,0.85367,433,499,0.82263,0.88471
1992,66 and older,1st Quintile,No,0.12672,66,499,0.09750,0.15594
1992,66 and older,2nd Quintile,Yes,0.81651,247,299,0.77256,0.86046
1992,66 and older,2nd Quintile,No,0.16808,52,299,0.12562,0.21053
1992,66 and older,3rd Quintile,Yes,0.82168,187,221,0.77109,0.87226
1992,66 and older,3rd Quintile,No,0.16316,34,221,0.11433,0.21198
1992,66 and older,4th Quintile,Yes,0.87009,189,189,0.82204,0.91815
1992,66 and older,5th Quintile,Yes,0.87063,168,168,0.81973,0.92153
1994,17-29 y.,1st Quintile,Yes,0.71462,481,702,0.68119,0.74805
1994,17-29 y.,1st Quintile,No,0.28196,221,702,0.24865,0.31527
1994,17-29 y.,2nd Quintile,Yes,0.69485,465,679,0.66019,0.72951
1994,17-29 y.,2nd Quintile,No,0.29889,214,679,0.26443,0.33335
1994,17-29 y.,3rd Quintile,Yes,0.69995,491,712,0.66627,0.73364
1994,17-29 y.,3rd Quintile,No,0.29868,221,712,0.26504,0.33232
1994,17-29 y.,4th Quintile,Yes,0.72910,515,710,0.69639,0.76181
1994,17-29 y.,4th Quintile,No,0.27028,195,710,0.23759,0.30297
1994,17-29 y.,5th Quintile,Yes,0.71076,358,526,0.67198,0.74955
1994,17-29 y.,5th Quintile,No,0.28924,168,526,0.25045,0.32802
1994,30-45 y.,1st Quintile,Yes,0.71159,503,727,0.67863,0.74454
1994,30-45 y.,1st Quintile,No,0.28147,224,727,0.24876,0.31418
1994,30-45 y.,2nd Quintile,Yes,0.71122,669,930,0.68208,0.74037
1994,30-45 y.,2nd Quintile,No,0.28878,261,930,0.25963,0.31792
1994,30-45 y.,3rd Quintile,Yes,0.71551,697,935,0.68658,0.74445
1994,30-45 y.,3rd Quintile,No,0.28027,238,935,0.25146,0.30907
1994,30-45 y.,4th Quintile,Yes,0.70329,569,775,0.67111,0.73547
1994,30-45 y.,4th Quintile,No,0.28298,206,775,0.25125,0.31472
1994,30-45 y.,5th Quintile,Yes,0.73882,543,757,0.70751,0.77014
1994,30-45 y.,5th Quintile,No,0.25219,214,757,0.22124,0.28315
1994,46-65 y.,1st Quintile,Yes,0.80968,566,682,0.78019,0.83916
1994,46-65 y.,1st Quintile,No,0.17531,116,682,0.14675,0.20387
1994,46-65 y.,2nd Quintile,Yes,0.76788,507,666,0.73580,0.79997
1994,46-65 y.,2nd Quintile,No,0.23212,159,666,0.20003,0.26420
1994,46-65 y.,3rd Quintile,Yes,0.78818,608,764,0.75919,0.81718
1994,46-65 y.,3rd Quintile,No,0.19673,156,764,0.16852,0.22494
1994,46-65 y.,4th Quintile,Yes,0.80904,669,820,0.78212,0.83596
1994,46-65 y.,4th Quintile,No,0.18794,151,820,0.16118,0.21470
1994,46-65 y.,5th Quintile,Yes,0.78673,740,931,0.76040,0.81306
1994,46-65 y.,5th Quintile,No,0.20451,191,931,0.17859,0.23044
1994,66 and older,1st Quintile,Yes,0.88469,347,389,0.85291,0.91647
1994,66 and older,1st Quintile,No,0.10861,42,389,0.07765,0.13957
1994,66 and older,2nd Quintile,Yes,0.93319,364,364,0.90750,0.95887
1994,66 and older,3rd Quintile,Yes,0.88400,256,256,0.84470,0.92331
1994,66 and older,4th Quintile,Yes,0.86878,197,197,0.82152,0.91605
1994,66 and older,5th Quintile,Yes,0.91383,182,182,0.87295,0.95471
1995,17-29 y.,1st Quintile,Yes,0.60575,447,766,0.57112,0.64038
1995,17-29 y.,1st Quintile,No,0.37860,319,766,0.34423,0.41297
1995,17-29 y.,2nd Quintile,Yes,0.59609,428,710,0.55997,0.63221
1995,17-29 y.,2nd Quintile,No,0.39473,282,710,0.35875,0.43070
1995,17-29 y.,3rd Quintile,Yes,0.63477,436,684,0.59866,0.67088
1995,17-29 y.,3rd Quintile,No,0.35767,248,684,0.32172,0.39361
1995,17-29 y.,4th Quintile,Yes,0.63570,431,686,0.59966,0.67174
1995,17-29 y.,4th Quintile,No,0.35427,255,686,0.31845,0.39009
1995,17-29 y.,5th Quintile,Yes,0.64054,314,487,0.59788,0.68320
1995,17-29 y.,5th Quintile,No,0.35231,173,487,0.30984,0.39478
1995,30-45 y.,1st Quintile,Yes,0.63012,521,843,0.59751,0.66273
1995,30-45 y.,1st Quintile,No,0.34960,322,843,0.31739,0.38181
1995,30-45 y.,2nd Quintile,Yes,0.65176,649,1014,0.62242,0.68110
1995,30-45 y.,2nd Quintile,No,0.34430,365,1014,0.31504,0.37356
1995,30-45 y.,3rd Quintile,Yes,0.66222,625,940,0.63196,0.69247
1995,30-45 y.,3rd Quintile,No,0.33384,315,940,0.30368,0.36400
1995,30-45 y.,4th Quintile,Yes,0.63215,527,821,0.59915,0.66516
1995,30-45 y.,4th Quintile,No,0.36227,294,821,0.32937,0.39517
