year,hhtyp,quintil_oecd_hh,hlf0180,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2005,Couple with children,2nd Quintile,No,0.04323,32,701,0.02817,0.05830
2005,Couple with children,3rd Quintile,Yes,0.98660,780,780,0.97853,0.99467
2005,Couple with children,4th Quintile,Yes,0.98739,815,815,0.97973,0.99506
2005,Couple with children,5th Quintile,Yes,0.99812,917,917,0.99532,1.00093
2007,Single-person household,1st Quintile,Yes,0.31389,285,824,0.28218,0.34559
2007,Single-person household,1st Quintile,No,0.68611,539,824,0.65441,0.71782
2007,Single-person household,2nd Quintile,Yes,0.41794,264,587,0.37801,0.45788
2007,Single-person household,2nd Quintile,No,0.58206,323,587,0.54212,0.62199
2007,Single-person household,3rd Quintile,Yes,0.58720,344,556,0.54624,0.62816
2007,Single-person household,3rd Quintile,No,0.41280,212,556,0.37184,0.45376
2007,Single-person household,4th Quintile,Yes,0.70496,411,558,0.66709,0.74284
2007,Single-person household,4th Quintile,No,0.29504,147,558,0.25716,0.33291
2007,Single-person household,5th Quintile,Yes,0.81310,468,554,0.78061,0.84559
2007,Single-person household,5th Quintile,No,0.18690,86,554,0.15441,0.21939
2007,Couple without children,1st Quintile,Yes,0.69035,261,384,0.64404,0.73665
2007,Couple without children,1st Quintile,No,0.30965,123,384,0.26335,0.35596
2007,Couple without children,2nd Quintile,Yes,0.81786,527,632,0.78775,0.84798
2007,Couple without children,2nd Quintile,No,0.18214,105,632,0.15202,0.21225
2007,Couple without children,3rd Quintile,Yes,0.90972,662,720,0.88877,0.93067
2007,Couple without children,3rd Quintile,No,0.09028,58,720,0.06933,0.11123
2007,Couple without children,4th Quintile,Yes,0.96061,781,815,0.94724,0.97397
2007,Couple without children,4th Quintile,No,0.03939,34,815,0.02603,0.05276
2007,Couple without children,5th Quintile,Yes,0.98144,1294,1294,0.97408,0.98880
2007,Single parent,1st Quintile,Yes,0.45622,144,295,0.39929,0.51316
2007,Single parent,1st Quintile,No,0.54378,151,295,0.48684,0.60071
2007,Single parent,2nd Quintile,Yes,0.64893,94,141,0.56986,0.72799
2007,Single parent,2nd Quintile,No,0.35107,47,141,0.27201,0.43014
2007,Single parent,3rd Quintile,Yes,0.85950,108,108,0.79366,0.92535
2007,Single parent,4th Quintile,Yes,0.93487,75,75,0.87865,0.99109
2007,Single parent,5th Quintile,Yes,0.98853,65,65,0.96245,1.01462
2007,Couple with children,1st Quintile,Yes,0.80300,333,409,0.76441,0.84160
2007,Couple with children,1st Quintile,No,0.19700,76,409,0.15840,0.23559
2007,Couple with children,2nd Quintile,Yes,0.94643,663,701,0.92975,0.96311
2007,Couple with children,2nd Quintile,No,0.05357,38,701,0.03689,0.07025
2007,Couple with children,3rd Quintile,Yes,0.98313,768,768,0.97402,0.99225
2007,Couple with children,4th Quintile,Yes,0.98995,819,819,0.98311,0.99679
2007,Couple with children,5th Quintile,Yes,0.99490,848,848,0.99011,0.99970
2011,Single-person household,1st Quintile,Yes,0.30748,333,1011,0.27902,0.33593
2011,Single-person household,1st Quintile,No,0.69252,678,1011,0.66407,0.72098
2011,Single-person household,2nd Quintile,Yes,0.51157,352,722,0.47508,0.54806
2011,Single-person household,2nd Quintile,No,0.48843,370,722,0.45194,0.52492
2011,Single-person household,3rd Quintile,Yes,0.66526,434,655,0.62910,0.70143
2011,Single-person household,3rd Quintile,No,0.33474,221,655,0.29857,0.37090
2011,Single-person household,4th Quintile,Yes,0.76338,422,545,0.72766,0.79909
2011,Single-person household,4th Quintile,No,0.23662,123,545,0.20091,0.27234
2011,Single-person household,5th Quintile,Yes,0.85017,489,559,0.82056,0.87979
2011,Single-person household,5th Quintile,No,0.14983,70,559,0.12021,0.17944
2011,Couple without children,1st Quintile,Yes,0.67306,324,474,0.63079,0.71534
2011,Couple without children,1st Quintile,No,0.32694,150,474,0.28466,0.36921
2011,Couple without children,2nd Quintile,Yes,0.86451,627,719,0.83947,0.88954
2011,Couple without children,2nd Quintile,No,0.13549,92,719,0.11046,0.16053
2011,Couple without children,3rd Quintile,Yes,0.93685,744,801,0.92000,0.95371
2011,Couple without children,3rd Quintile,No,0.06315,57,801,0.04629,0.08000
2011,Couple without children,4th Quintile,Yes,0.95129,910,954,0.93763,0.96496
2011,Couple without children,4th Quintile,No,0.04871,44,954,0.03504,0.06237
2011,Couple without children,5th Quintile,Yes,0.96584,1373,1414,0.95637,0.97531
2011,Couple without children,5th Quintile,No,0.03416,41,1414,0.02469,0.04363
2011,Single parent,1st Quintile,Yes,0.49835,150,319,0.44339,0.55330
2011,Single parent,1st Quintile,No,0.50165,169,319,0.44670,0.55661
2011,Single parent,2nd Quintile,Yes,0.71073,124,173,0.64296,0.77849
2011,Single parent,2nd Quintile,No,0.28927,49,173,0.22151,0.35704
2011,Single parent,3rd Quintile,Yes,0.82749,116,116,0.75843,0.89654
2011,Single parent,4th Quintile,Yes,0.82201,81,81,0.73819,0.90583
2011,Single parent,5th Quintile,Yes,0.92957,54,54,0.86068,0.99846
2011,Couple with children,1st Quintile,Yes,0.83943,330,405,0.80363,0.87523
2011,Couple with children,1st Quintile,No,0.16057,75,405,0.12477,0.19637
2011,Couple with children,2nd Quintile,Yes,0.95374,552,583,0.93667,0.97080
2011,Couple with children,2nd Quintile,No,0.04626,31,583,0.02920,0.06333
2011,Couple with children,3rd Quintile,Yes,0.98972,725,725,0.98237,0.99707
2011,Couple with children,4th Quintile,Yes,0.98887,791,791,0.98155,0.99618
2011,Couple with children,5th Quintile,Yes,0.98821,709,709,0.98025,0.99616
2013,Single-person household,1st Quintile,Yes,0.32655,344,1056,0.29825,0.35485
2013,Single-person household,1st Quintile,No,0.67345,712,1056,0.64515,0.70175
2013,Single-person household,2nd Quintile,Yes,0.49584,401,815,0.46149,0.53019
2013,Single-person household,2nd Quintile,No,0.50416,414,815,0.46981,0.53851
2013,Single-person household,3rd Quintile,Yes,0.66826,440,664,0.63242,0.70410
2013,Single-person household,3rd Quintile,No,0.33174,224,664,0.29590,0.36758
2013,Single-person household,4th Quintile,Yes,0.75397,446,595,0.71934,0.78861
2013,Single-person household,4th Quintile,No,0.24603,149,595,0.21139,0.28066
2013,Single-person household,5th Quintile,Yes,0.84730,493,576,0.81790,0.87670
2013,Single-person household,5th Quintile,No,0.15270,83,576,0.12330,0.18210
2013,Couple without children,1st Quintile,Yes,0.68020,368,564,0.64168,0.71873
2013,Couple without children,1st Quintile,No,0.31980,196,564,0.28127,0.35832
2013,Couple without children,2nd Quintile,Yes,0.85247,644,754,0.82714,0.87780
2013,Couple without children,2nd Quintile,No,0.14753,110,754,0.12220,0.17286
2013,Couple without children,3rd Quintile,Yes,0.93391,813,873,0.91742,0.95040
2013,Couple without children,3rd Quintile,No,0.06609,60,873,0.04960,0.08258
2013,Couple without children,4th Quintile,Yes,0.94534,910,962,0.93097,0.95971
2013,Couple without children,4th Quintile,No,0.05466,52,962,0.04029,0.06903
2013,Couple without children,5th Quintile,Yes,0.97127,1391,1434,0.96262,0.97992
2013,Couple without children,5th Quintile,No,0.02873,43,1434,0.02008,0.03738
2013,Single parent,1st Quintile,Yes,0.44092,202,427,0.39377,0.48807
2013,Single parent,1st Quintile,No,0.55908,225,427,0.51193,0.60623
2013,Single parent,2nd Quintile,Yes,0.72500,155,236,0.66791,0.78209
2013,Single parent,2nd Quintile,No,0.27500,81,236,0.21791,0.33209
2013,Single parent,3rd Quintile,Yes,0.87546,135,135,0.81956,0.93137
2013,Single parent,4th Quintile,Yes,0.90596,77,77,0.84033,0.97158
2013,Single parent,5th Quintile,Yes,0.95727,68,68,0.90884,1.00570
2013,Couple with children,1st Quintile,Yes,0.76154,643,836,0.73264,0.79045
2013,Couple with children,1st Quintile,No,0.23846,193,836,0.20955,0.26736
2013,Couple with children,2nd Quintile,Yes,0.93634,819,889,0.92028,0.95240
2013,Couple with children,2nd Quintile,No,0.06366,70,889,0.04760,0.07972
2013,Couple with children,3rd Quintile,Yes,0.98112,825,825,0.97182,0.99041
2013,Couple with children,4th Quintile,Yes,0.97818,844,844,0.96832,0.98804
2013,Couple with children,5th Quintile,Yes,0.99057,736,736,0.98358,0.99756
2013,Other Combinations,1st Quintile,Yes,0.63152,74,122,0.54556,0.71747
2013,Other Combinations,1st Quintile,No,0.36848,48,122,0.28253,0.45444
2013,Other Combinations,2nd Quintile,Yes,0.63502,56,56,0.50778,0.76225
2013,Other Combinations,3rd Quintile,Yes,0.80661,44,44,0.68855,0.92466
2013,Other Combinations,4th Quintile,Yes,0.90382,44,44,0.81570,0.99195
2016,Single-person household,1st Quintile,Yes,0.33252,341,985,0.30309,0.36196
2016,Single-person household,1st Quintile,No,0.66748,644,985,0.63804,0.69691
2016,Single-person household,2nd Quintile,Yes,0.51674,378,727,0.48039,0.55309
2016,Single-person household,2nd Quintile,No,0.48326,349,727,0.44691,0.51961
2016,Single-person household,3rd Quintile,Yes,0.66880,414,632,0.63207,0.70552
2016,Single-person household,3rd Quintile,No,0.33120,218,632,0.29448,0.36793
2016,Single-person household,4th Quintile,Yes,0.74421,415,554,0.70784,0.78057
2016,Single-person household,4th Quintile,No,0.25579,139,554,0.21943,0.29216
2016,Single-person household,5th Quintile,Yes,0.86902,420,479,0.83877,0.89926
2016,Single-person household,5th Quintile,No,0.13098,59,479,0.10074,0.16123
2016,Couple without children,1st Quintile,Yes,0.72799,295,432,0.68597,0.77000
2016,Couple without children,1st Quintile,No,0.27201,137,432,0.23000,0.31403
2016,Couple without children,2nd Quintile,Yes,0.87613,611,709,0.85186,0.90039
2016,Couple without children,2nd Quintile,No,0.12387,98,709,0.09961,0.14814
2016,Couple without children,3rd Quintile,Yes,0.92298,697,760,0.90401,0.94195
2016,Couple without children,3rd Quintile,No,0.07702,63,760,0.05805,0.09599
2016,Couple without children,4th Quintile,Yes,0.95547,873,924,0.94216,0.96878
2016,Couple without children,4th Quintile,No,0.04453,51,924,0.03122,0.05784
2016,Couple without children,5th Quintile,Yes,0.97210,1217,1264,0.96302,0.98118
2016,Couple without children,5th Quintile,No,0.02790,47,1264,0.01882,0.03698
2016,Single parent,1st Quintile,Yes,0.51993,354,653,0.48158,0.55828
2016,Single parent,1st Quintile,No,0.48007,299,653,0.44172,0.51842
2016,Single parent,2nd Quintile,Yes,0.69672,301,406,0.65195,0.74149
2016,Single parent,2nd Quintile,No,0.30328,105,406,0.25851,0.34805
2016,Single parent,3rd Quintile,Yes,0.86260,194,230,0.81801,0.90719
2016,Single parent,3rd Quintile,No,0.13740,36,230,0.09281,0.18199
2016,Single parent,4th Quintile,Yes,0.87085,134,134,0.81385,0.92785
2016,Single parent,5th Quintile,Yes,0.92910,77,77,0.87140,0.98681
2016,Couple with children,1st Quintile,Yes,0.74009,699,925,0.71181,0.76837
2016,Couple with children,1st Quintile,No,0.25991,226,925,0.23163,0.28819
2016,Couple with children,2nd Quintile,Yes,0.95960,1044,1112,0.94802,0.97118
2016,Couple with children,2nd Quintile,No,0.04040,68,1112,0.02882,0.05198
2016,Couple with children,3rd Quintile,Yes,0.96000,1020,1057,0.94818,0.97182
2016,Couple with children,3rd Quintile,No,0.04000,37,1057,0.02818,0.05182
2016,Couple with children,4th Quintile,Yes,0.96621,967,967,0.95481,0.97760
2016,Couple with children,5th Quintile,Yes,0.99012,886,886,0.98361,0.99664
2016,Multi-generational household,2nd Quintile,Yes,0.95464,33,33,0.88254,1.02674
2016,Other Combinations,1st Quintile,No,0.70696,35,35,0.55397,0.85996
2016,Other Combinations,2nd Quintile,Yes,0.83333,39,39,0.71483,0.95182
2017,Single-person household,1st Quintile,Yes,0.33903,409,1397,0.31420,0.36386
2017,Single-person household,1st Quintile,No,0.66097,988,1397,0.63614,0.68580
2017,Single-person household,2nd Quintile,Yes,0.52671,447,837,0.49287,0.56056
2017,Single-person household,2nd Quintile,No,0.47329,390,837,0.43944,0.50713
2017,Single-person household,3rd Quintile,Yes,0.67390,471,709,0.63936,0.70843
2017,Single-person household,3rd Quintile,No,0.32610,238,709,0.29157,0.36064
2017,Single-person household,4th Quintile,Yes,0.74220,475,604,0.70728,0.77711
2017,Single-person household,4th Quintile,No,0.25780,129,604,0.22289,0.29272
2017,Single-person household,5th Quintile,Yes,0.85438,481,561,0.82516,0.88359
2017,Single-person household,5th Quintile,No,0.14562,80,561,0.11641,0.17484
2017,Couple without children,1st Quintile,Yes,0.73757,327,514,0.69949,0.77564
2017,Couple without children,1st Quintile,No,0.26243,187,514,0.22436,0.30051
2017,Couple without children,2nd Quintile,Yes,0.86123,652,764,0.83670,0.88576
2017,Couple without children,2nd Quintile,No,0.13877,112,764,0.11424,0.16330
2017,Couple without children,3rd Quintile,Yes,0.93998,839,890,0.92436,0.95559
2017,Couple without children,3rd Quintile,No,0.06002,51,890,0.04441,0.07564
2017,Couple without children,4th Quintile,Yes,0.96311,1031,1075,0.95184,0.97438
2017,Couple without children,4th Quintile,No,0.03689,44,1075,0.02562,0.04816
2017,Couple without children,5th Quintile,Yes,0.96862,1379,1427,0.95957,0.97767
2017,Couple without children,5th Quintile,No,0.03138,48,1427,0.02233,0.04043
2017,Single parent,1st Quintile,Yes,0.46711,367,791,0.43232,0.50191
2017,Single parent,1st Quintile,No,0.53289,424,791,0.49809,0.56768
2017,Single parent,2nd Quintile,Yes,0.76576,304,403,0.72435,0.80716
2017,Single parent,2nd Quintile,No,0.23424,99,403,0.19284,0.27565
2017,Single parent,3rd Quintile,Yes,0.86021,200,235,0.81578,0.90464
2017,Single parent,3rd Quintile,No,0.13979,35,235,0.09536,0.18422
2017,Single parent,4th Quintile,Yes,0.92004,155,155,0.87720,0.96288
2017,Single parent,5th Quintile,Yes,0.93455,93,93,0.88402,0.98509
2017,Couple with children,1st Quintile,Yes,0.71414,950,1886,0.69374,0.73454
2017,Couple with children,1st Quintile,No,0.28586,936,1886,0.26546,0.30626
2017,Couple with children,2nd Quintile,Yes,0.93852,1122,1241,0.92515,0.95189
2017,Couple with children,2nd Quintile,No,0.06148,119,1241,0.04811,0.07485
2017,Couple with children,3rd Quintile,Yes,0.97993,1170,1204,0.97201,0.98786
2017,Couple with children,3rd Quintile,No,0.02007,34,1204,0.01214,0.02799
2017,Couple with children,4th Quintile,Yes,0.98453,1104,1104,0.97725,0.99181
2017,Couple with children,5th Quintile,Yes,0.98244,944,944,0.97406,0.99083
2017,Multi-generational household,1st Quintile,Yes,0.53395,33,64,0.41077,0.65713
2017,Multi-generational household,1st Quintile,No,0.46605,31,64,0.34287,0.58923
2017,Other Combinations,1st Quintile,Yes,0.47308,55,190,0.40189,0.54426
2017,Other Combinations,1st Quintile,No,0.52692,135,190,0.45574,0.59811
2017,Other Combinations,2nd Quintile,Yes,0.74881,44,44,0.61918,0.87844
2017,Other Combinations,3rd Quintile,Yes,0.92604,38,38,0.84172,1.01037
2017,Other Combinations,4th Quintile,Yes,0.88000,51,51,0.78992,0.97007
2018,Single-person household,Not included in this version of the questionnaire,No,0.87736,32,32,0.76189,0.99283
2018,Single-person household,1st Quintile,Yes,0.35874,455,1592,0.33517,0.38231
2018,Single-person household,1st Quintile,No,0.64126,1137,1592,0.61769,0.66483
2018,Single-person household,2nd Quintile,Yes,0.55351,509,915,0.52128,0.58574
2018,Single-person household,2nd Quintile,No,0.44649,406,915,0.41426,0.47872
2018,Single-person household,3rd Quintile,Yes,0.68914,472,698,0.65477,0.72350
2018,Single-person household,3rd Quintile,No,0.31086,226,698,0.27650,0.34523
2018,Single-person household,4th Quintile,Yes,0.76302,503,642,0.73010,0.79593
2018,Single-person household,4th Quintile,No,0.23698,139,642,0.20407,0.26990
2018,Single-person household,5th Quintile,Yes,0.87060,483,566,0.84292,0.89828
2018,Single-person household,5th Quintile,No,0.12940,83,566,0.10172,0.15708
2018,Couple without children,1st Quintile,Yes,0.71579,368,580,0.67906,0.75253
2018,Couple without children,1st Quintile,No,0.28421,212,580,0.24747,0.32094
2018,Couple without children,2nd Quintile,Yes,0.86572,688,796,0.84202,0.88942
2018,Couple without children,2nd Quintile,No,0.13428,108,796,0.11058,0.15798
2018,Couple without children,3rd Quintile,Yes,0.90810,795,867,0.88886,0.92734
2018,Couple without children,3rd Quintile,No,0.09190,72,867,0.07266,0.11114
2018,Couple without children,4th Quintile,Yes,0.95928,939,979,0.94689,0.97166
2018,Couple without children,4th Quintile,No,0.04072,40,979,0.02834,0.05311
2018,Couple without children,5th Quintile,Yes,0.96935,1350,1404,0.96033,0.97837
2018,Couple without children,5th Quintile,No,0.03065,54,1404,0.02163,0.03967
2018,Single parent,1st Quintile,Yes,0.48326,341,820,0.44903,0.51748
2018,Single parent,1st Quintile,No,0.51674,479,820,0.48252,0.55097
2018,Single parent,2nd Quintile,Yes,0.76692,312,408,0.72585,0.80800
2018,Single parent,2nd Quintile,No,0.23308,96,408,0.19200,0.27415
2018,Single parent,3rd Quintile,Yes,0.85657,198,245,0.81259,0.90055
2018,Single parent,3rd Quintile,No,0.14343,47,245,0.09945,0.18741
2018,Single parent,4th Quintile,Yes,0.95131,154,154,0.91721,0.98541
2018,Single parent,5th Quintile,Yes,0.93993,78,78,0.88685,0.99300
2018,Couple with children,Not included in this version of the questionnaire,No,0.75933,46,46,0.63443,0.88424
2018,Couple with children,1st Quintile,Yes,0.72575,1158,2061,0.70648,0.74501
2018,Couple with children,1st Quintile,No,0.27425,903,2061,0.25499,0.29352
2018,Couple with children,2nd Quintile,Yes,0.92959,1097,1238,0.91534,0.94385
2018,Couple with children,2nd Quintile,No,0.07041,141,1238,0.05615,0.08466
2018,Couple with children,3rd Quintile,Yes,0.96602,1081,1127,0.95544,0.97660
2018,Couple with children,3rd Quintile,No,0.03398,46,1127,0.02340,0.04456
2018,Couple with children,4th Quintile,Yes,0.97780,1032,1032,0.96880,0.98679
2018,Couple with children,5th Quintile,Yes,0.98163,888,888,0.97279,0.99047
2018,Multi-generational household,1st Quintile,Yes,0.44178,34,80,0.33227,0.55129
2018,Multi-generational household,1st Quintile,No,0.55822,46,80,0.44871,0.66773
2018,Other Combinations,1st Quintile,Yes,0.57602,89,229,0.51187,0.64017
2018,Other Combinations,1st Quintile,No,0.42398,140,229,0.35983,0.48813
2018,Other Combinations,2nd Quintile,Yes,0.70754,34,34,0.55234,0.86275
2018,Other Combinations,3rd Quintile,Yes,0.93277,36,36,0.84980,1.01573
2018,Other Combinations,4th Quintile,Yes,0.96892,34,34,0.90971,1.02813
2018,Other Combinations,5th Quintile,Yes,0.98856,37,37,0.95383,1.02330
2019,Single-person household,1st Quintile,Yes,0.39843,451,1213,0.37086,0.42599
2019,Single-person household,1st Quintile,No,0.60157,762,1213,0.57401,0.62914
2019,Single-person household,2nd Quintile,Yes,0.55385,455,817,0.51974,0.58796
2019,Single-person household,2nd Quintile,No,0.44615,362,817,0.41204,0.48026
2019,Single-person household,3rd Quintile,Yes,0.66304,482,704,0.62810,0.69798
2019,Single-person household,3rd Quintile,No,0.33696,222,704,0.30202,0.37190
2019,Single-person household,4th Quintile,Yes,0.79754,520,658,0.76682,0.82827
2019,Single-person household,4th Quintile,No,0.20246,138,658,0.17173,0.23318
2019,Single-person household,5th Quintile,Yes,0.86264,649,745,0.83791,0.88738
2019,Single-person household,5th Quintile,No,0.13736,96,745,0.11262,0.16209
2019,Couple without children,1st Quintile,Yes,0.71829,334,460,0.67713,0.75944
2019,Couple without children,1st Quintile,No,0.28171,126,460,0.24056,0.32287
2019,Couple without children,2nd Quintile,Yes,0.85225,685,798,0.82762,0.87689
2019,Couple without children,2nd Quintile,No,0.14775,113,798,0.12311,0.17238
2019,Couple without children,3rd Quintile,Yes,0.93314,772,829,0.91613,0.95015
2019,Couple without children,3rd Quintile,No,0.06686,57,829,0.04985,0.08387
2019,Couple without children,4th Quintile,Yes,0.94096,951,1000,0.92634,0.95557
2019,Couple without children,4th Quintile,No,0.05904,49,1000,0.04443,0.07366
2019,Couple without children,5th Quintile,Yes,0.96418,1918,2003,0.95603,0.97232
2019,Couple without children,5th Quintile,No,0.03582,85,2003,0.02768,0.04397
2019,Single parent,1st Quintile,Yes,0.52517,286,525,0.48242,0.56793
2019,Single parent,1st Quintile,No,0.47483,239,525,0.43207,0.51758
