year,bula_h,hhtyp,hlf0180,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2001,Saxony-Anhalt,Single-person household,Yes,0.33240,39,105,0.24186,0.42294
2001,Saxony-Anhalt,Single-person household,No,0.66760,66,105,0.57706,0.75814
2001,Saxony-Anhalt,Couple without children,Yes,0.77247,147,183,0.71156,0.83338
2001,Saxony-Anhalt,Couple without children,No,0.22753,36,183,0.16662,0.28844
2001,Saxony-Anhalt,Couple with children,Yes,0.95083,164,164,0.91763,0.98402
2001,Thuringa,Single-person household,Yes,0.38351,50,123,0.29723,0.46979
2001,Thuringa,Single-person household,No,0.61649,73,123,0.53021,0.70277
2001,Thuringa,Couple without children,Yes,0.85686,129,129,0.79619,0.91754
2001,Thuringa,Couple with children,Yes,0.90881,165,165,0.86476,0.95287
2003,Schleswig-Holstein,Single-person household,Yes,0.42327,40,95,0.32338,0.52315
2003,Schleswig-Holstein,Single-person household,No,0.57673,55,95,0.47685,0.67662
2003,Schleswig-Holstein,Couple without children,Yes,0.91539,122,122,0.86580,0.96498
2003,Schleswig-Holstein,Couple with children,Yes,0.95825,112,112,0.92104,0.99546
2003,Hamburg,Single-person household,Yes,0.38276,33,71,0.26890,0.49663
2003,Hamburg,Single-person household,No,0.61724,38,71,0.50337,0.73110
2003,Hamburg,Couple without children,Yes,0.69826,39,39,0.55231,0.84420
2003,Hamburg,Couple with children,Yes,0.89302,45,45,0.80169,0.98435
2003,Lower Saxony,Single-person household,Yes,0.64221,140,209,0.57707,0.70735
2003,Lower Saxony,Single-person household,No,0.35779,69,209,0.29265,0.42293
2003,Lower Saxony,Couple without children,Yes,0.91636,290,290,0.88444,0.94828
2003,Lower Saxony,Single parent,Yes,0.78109,45,45,0.65891,0.90328
2003,Lower Saxony,Couple with children,Yes,0.97432,362,362,0.95800,0.99063
2003,North Rhine-Westphalia,Single-person household,Yes,0.54573,354,620,0.50651,0.58496
2003,North Rhine-Westphalia,Single-person household,No,0.45427,266,620,0.41504,0.49349
2003,North Rhine-Westphalia,Couple without children,Yes,0.88829,736,819,0.86670,0.90988
2003,North Rhine-Westphalia,Couple without children,No,0.11171,83,819,0.09012,0.13330
2003,North Rhine-Westphalia,Single parent,Yes,0.66386,87,132,0.58297,0.74476
2003,North Rhine-Westphalia,Single parent,No,0.33614,45,132,0.25524,0.41703
2003,North Rhine-Westphalia,Couple with children,Yes,0.96400,846,846,0.95144,0.97656
2003,Hesse,Single-person household,Yes,0.51727,103,181,0.44427,0.59027
2003,Hesse,Single-person household,No,0.48273,78,181,0.40973,0.55573
2003,Hesse,Couple without children,Yes,0.88780,256,256,0.84906,0.92654
2003,Hesse,Couple with children,Yes,0.95481,280,280,0.93044,0.97919
2003,"Rhineland-Palatinate, Saarland",Single-person household,Yes,0.60001,106,175,0.52722,0.67280
2003,"Rhineland-Palatinate, Saarland",Single-person household,No,0.39999,69,175,0.32720,0.47278
2003,"Rhineland-Palatinate, Saarland",Couple without children,Yes,0.89210,200,200,0.84899,0.93521
2003,"Rhineland-Palatinate, Saarland",Single parent,Yes,0.75454,36,36,0.61196,0.89712
2003,"Rhineland-Palatinate, Saarland",Couple with children,Yes,0.95533,244,244,0.92935,0.98130
2003,Baden-Wuerttemberg,Single-person household,Yes,0.61966,202,312,0.56570,0.67361
2003,Baden-Wuerttemberg,Single-person household,No,0.38034,110,312,0.32639,0.43430
2003,Baden-Wuerttemberg,Couple without children,Yes,0.90828,382,421,0.88067,0.93588
2003,Baden-Wuerttemberg,Couple without children,No,0.09172,39,421,0.06412,0.11933
2003,Baden-Wuerttemberg,Single parent,Yes,0.64902,59,59,0.52619,0.77185
2003,Baden-Wuerttemberg,Couple with children,Yes,0.97145,537,537,0.95735,0.98555
2003,Bavaria,Single-person household,Yes,0.59203,238,382,0.54268,0.64138
2003,Bavaria,Single-person household,No,0.40797,144,382,0.35862,0.45732
2003,Bavaria,Couple without children,Yes,0.87914,463,514,0.85093,0.90735
2003,Bavaria,Couple without children,No,0.12086,51,514,0.09265,0.14907
2003,Bavaria,Single parent,Yes,0.76492,82,82,0.67257,0.85727
2003,Bavaria,Couple with children,Yes,0.96582,598,598,0.95125,0.98040
2003,Berlin,Single-person household,Yes,0.39253,79,193,0.32346,0.46161
2003,Berlin,Single-person household,No,0.60747,114,193,0.53839,0.67654
2003,Berlin,Couple without children,Yes,0.76360,99,99,0.67947,0.84772
2003,Berlin,Couple with children,Yes,0.83846,108,108,0.76872,0.90819
2003,Brandenburg,Single-person household,Yes,0.48887,61,116,0.39750,0.58023
2003,Brandenburg,Single-person household,No,0.51113,55,116,0.41977,0.60250
2003,Brandenburg,Couple without children,Yes,0.86005,157,157,0.80561,0.91450
2003,Brandenburg,Couple with children,Yes,0.93906,148,148,0.90039,0.97773
2003,Mecklenburg-Western Pomerania,Single-person household,Yes,0.44468,31,69,0.32657,0.56279
2003,Mecklenburg-Western Pomerania,Single-person household,No,0.55532,38,69,0.43721,0.67343
2003,Mecklenburg-Western Pomerania,Couple without children,Yes,0.87731,81,81,0.80542,0.94920
2003,Mecklenburg-Western Pomerania,Couple with children,Yes,0.97058,84,84,0.93422,1.00693
2003,Saxony,Single-person household,Yes,0.44986,96,204,0.38142,0.51830
2003,Saxony,Single-person household,No,0.55014,108,204,0.48170,0.61858
2003,Saxony,Couple without children,Yes,0.84474,253,296,0.80342,0.88607
2003,Saxony,Couple without children,No,0.15526,43,296,0.11393,0.19658
2003,Saxony,Single parent,Yes,0.67487,34,34,0.51505,0.83470
2003,Saxony,Couple with children,Yes,0.97016,264,264,0.94959,0.99072
2003,Saxony-Anhalt,Single-person household,Yes,0.35644,47,115,0.26852,0.44436
2003,Saxony-Anhalt,Single-person household,No,0.64356,68,115,0.55564,0.73148
2003,Saxony-Anhalt,Couple without children,Yes,0.82439,148,148,0.76288,0.88590
2003,Saxony-Anhalt,Couple with children,Yes,0.96330,155,155,0.93361,0.99300
2003,Thuringa,Single-person household,Yes,0.38412,43,117,0.29561,0.47264
2003,Thuringa,Single-person household,No,0.61588,74,117,0.52736,0.70439
2003,Thuringa,Couple without children,Yes,0.90141,139,139,0.85167,0.95115
2003,Thuringa,Couple with children,Yes,0.90763,165,165,0.86332,0.95195
2005,Schleswig-Holstein,Single-person household,Yes,0.44910,44,90,0.34576,0.55244
2005,Schleswig-Holstein,Single-person household,No,0.55090,46,90,0.44756,0.65424
2005,Schleswig-Holstein,Couple without children,Yes,0.92686,120,120,0.88009,0.97364
2005,Schleswig-Holstein,Couple with children,Yes,0.91036,104,104,0.85519,0.96553
2005,Hamburg,Single-person household,No,0.61010,40,40,0.45702,0.76317
2005,Hamburg,Couple without children,Yes,0.78316,39,39,0.65213,0.91418
2005,Hamburg,Couple with children,Yes,0.94889,42,42,0.88148,1.01630
2005,Lower Saxony,Single-person household,Yes,0.63837,144,218,0.57444,0.70230
2005,Lower Saxony,Single-person household,No,0.36163,74,218,0.29770,0.42556
2005,Lower Saxony,Couple without children,Yes,0.91914,298,298,0.88813,0.95014
2005,Lower Saxony,Single parent,Yes,0.72815,39,39,0.58669,0.86961
2005,Lower Saxony,Couple with children,Yes,0.94745,313,313,0.92269,0.97221
2005,North Rhine-Westphalia,Single-person household,Yes,0.54595,333,574,0.50518,0.58672
2005,North Rhine-Westphalia,Single-person household,No,0.45405,241,574,0.41328,0.49482
2005,North Rhine-Westphalia,Couple without children,Yes,0.88275,742,829,0.86083,0.90466
2005,North Rhine-Westphalia,Couple without children,No,0.11725,87,829,0.09534,0.13917
2005,North Rhine-Westphalia,Single parent,Yes,0.61385,84,135,0.53141,0.69628
2005,North Rhine-Westphalia,Single parent,No,0.38615,51,135,0.30372,0.46859
2005,North Rhine-Westphalia,Couple with children,Yes,0.96543,749,749,0.95234,0.97853
2005,Hesse,Single-person household,Yes,0.52907,120,202,0.46006,0.59808
2005,Hesse,Single-person household,No,0.47093,82,202,0.40192,0.53994
2005,Hesse,Couple without children,Yes,0.89296,252,252,0.85471,0.93121
2005,Hesse,Couple with children,Yes,0.96687,231,231,0.94374,0.99000
2005,"Rhineland-Palatinate, Saarland",Single-person household,Yes,0.59106,112,187,0.52041,0.66172
2005,"Rhineland-Palatinate, Saarland",Single-person household,No,0.40894,75,187,0.33828,0.47959
2005,"Rhineland-Palatinate, Saarland",Couple without children,Yes,0.88047,174,174,0.83213,0.92881
2005,"Rhineland-Palatinate, Saarland",Single parent,Yes,0.83103,37,37,0.70863,0.95344
2005,"Rhineland-Palatinate, Saarland",Couple with children,Yes,0.94412,222,222,0.91384,0.97441
2005,Baden-Wuerttemberg,Single-person household,Yes,0.60826,208,319,0.55461,0.66191
2005,Baden-Wuerttemberg,Single-person household,No,0.39174,111,319,0.33809,0.44539
2005,Baden-Wuerttemberg,Couple without children,Yes,0.91003,366,399,0.88191,0.93814
2005,Baden-Wuerttemberg,Couple without children,No,0.08997,33,399,0.06186,0.11809
2005,Baden-Wuerttemberg,Single parent,Yes,0.65703,56,56,0.53157,0.78249
2005,Baden-Wuerttemberg,Couple with children,Yes,0.96119,475,475,0.94380,0.97858
2005,Bavaria,Single-person household,Yes,0.60433,246,381,0.55517,0.65350
2005,Bavaria,Single-person household,No,0.39567,135,381,0.34650,0.44483
2005,Bavaria,Couple without children,Yes,0.89513,447,484,0.86781,0.92245
2005,Bavaria,Couple without children,No,0.10487,37,484,0.07755,0.13219
2005,Bavaria,Single parent,Yes,0.82821,76,76,0.74284,0.91357
2005,Bavaria,Couple with children,Yes,0.96731,546,546,0.95238,0.98224
2005,Berlin,Single-person household,Yes,0.32966,58,180,0.26079,0.39852
2005,Berlin,Single-person household,No,0.67034,122,180,0.60148,0.73921
2005,Berlin,Couple without children,Yes,0.82105,101,101,0.74592,0.89618
2005,Berlin,Couple with children,Yes,0.82783,93,93,0.75068,0.90497
2005,Brandenburg,Single-person household,Yes,0.52560,60,114,0.43353,0.61767
2005,Brandenburg,Single-person household,No,0.47440,54,114,0.38233,0.56647
2005,Brandenburg,Couple without children,Yes,0.90153,147,147,0.85320,0.94986
2005,Brandenburg,Single parent,Yes,0.79861,31,31,0.65510,0.94212
2005,Brandenburg,Couple with children,Yes,0.93761,134,134,0.89650,0.97871
2005,Mecklenburg-Western Pomerania,Single-person household,No,0.62052,48,48,0.48179,0.75925
2005,Mecklenburg-Western Pomerania,Couple without children,Yes,0.86152,76,76,0.78335,0.93969
2005,Mecklenburg-Western Pomerania,Couple with children,Yes,0.96831,77,77,0.92893,1.00769
2005,Saxony,Single-person household,Yes,0.45838,104,214,0.39146,0.52530
2005,Saxony,Single-person household,No,0.54162,110,214,0.47470,0.60854
2005,Saxony,Couple without children,Yes,0.87475,251,285,0.83625,0.91324
2005,Saxony,Couple without children,No,0.12525,34,285,0.08676,0.16375
2005,Saxony,Single parent,Yes,0.71138,43,43,0.57434,0.84842
2005,Saxony,Couple with children,Yes,0.91826,230,230,0.88278,0.95374
2005,Saxony-Anhalt,Single-person household,Yes,0.38238,52,117,0.29394,0.47082
2005,Saxony-Anhalt,Single-person household,No,0.61762,65,117,0.52918,0.70606
2005,Saxony-Anhalt,Couple without children,Yes,0.84264,147,147,0.78357,0.90170
2005,Saxony-Anhalt,Couple with children,Yes,0.94874,150,150,0.91333,0.98415
2005,Thuringa,Single-person household,Yes,0.47979,54,115,0.38808,0.57150
2005,Thuringa,Single-person household,No,0.52021,61,115,0.42850,0.61192
2005,Thuringa,Couple without children,Yes,0.91230,135,135,0.86440,0.96019
2005,Thuringa,Couple with children,Yes,0.89065,149,149,0.84037,0.94093
2007,Schleswig-Holstein,Single-person household,Yes,0.56058,57,99,0.46232,0.65885
2007,Schleswig-Holstein,Single-person household,No,0.43942,42,99,0.34115,0.53768
2007,Schleswig-Holstein,Couple without children,Yes,0.92725,121,121,0.88078,0.97372
2007,Schleswig-Holstein,Couple with children,Yes,0.90938,94,94,0.85103,0.96772
2007,Hamburg,Single-person household,Yes,0.35728,31,78,0.25024,0.46431
2007,Hamburg,Single-person household,No,0.64272,47,78,0.53569,0.74976
2007,Hamburg,Couple without children,Yes,0.76425,44,44,0.63738,0.89112
2007,Hamburg,Couple with children,Yes,0.87334,38,38,0.76617,0.98051
2007,Lower Saxony,Single-person household,Yes,0.64118,156,239,0.58024,0.70211
2007,Lower Saxony,Single-person household,No,0.35882,83,239,0.29789,0.41976
2007,Lower Saxony,Couple without children,Yes,0.94758,337,337,0.92375,0.97141
2007,Lower Saxony,Single parent,Yes,0.79520,43,43,0.67316,0.91725
2007,Lower Saxony,Couple with children,Yes,0.94656,316,316,0.92172,0.97140
2007,North Rhine-Westphalia,Single-person household,Yes,0.53756,343,591,0.49733,0.57779
2007,North Rhine-Westphalia,Single-person household,No,0.46244,248,591,0.42221,0.50267
2007,North Rhine-Westphalia,Couple without children,Yes,0.89893,741,814,0.87821,0.91965
2007,North Rhine-Westphalia,Couple without children,No,0.10107,73,814,0.08035,0.12179
2007,North Rhine-Westphalia,Single parent,Yes,0.55242,80,131,0.46694,0.63790
2007,North Rhine-Westphalia,Single parent,No,0.44758,51,131,0.36210,0.53306
2007,North Rhine-Westphalia,Couple with children,Yes,0.96546,731,731,0.95221,0.97871
2007,Hesse,Single-person household,Yes,0.49668,115,194,0.42614,0.56722
2007,Hesse,Single-person household,No,0.50332,79,194,0.43278,0.57386
2007,Hesse,Couple without children,Yes,0.88573,258,258,0.84683,0.92462
2007,Hesse,Single parent,Yes,0.64098,33,33,0.47476,0.80719
2007,Hesse,Couple with children,Yes,0.98545,247,247,0.97049,1.00041
2007,"Rhineland-Palatinate, Saarland",Single-person household,Yes,0.57677,119,196,0.50743,0.64612
2007,"Rhineland-Palatinate, Saarland",Single-person household,No,0.42323,77,196,0.35388,0.49257
2007,"Rhineland-Palatinate, Saarland",Couple without children,Yes,0.94774,173,173,0.91448,0.98100
2007,"Rhineland-Palatinate, Saarland",Single parent,Yes,0.70972,34,34,0.55486,0.86459
2007,"Rhineland-Palatinate, Saarland",Couple with children,Yes,0.96264,213,213,0.93711,0.98817
2007,Baden-Wuerttemberg,Single-person household,Yes,0.64293,245,359,0.59330,0.69257
2007,Baden-Wuerttemberg,Single-person household,No,0.35707,114,359,0.30743,0.40670
2007,Baden-Wuerttemberg,Couple without children,Yes,0.91191,391,423,0.88487,0.93895
2007,Baden-Wuerttemberg,Couple without children,No,0.08809,32,423,0.06105,0.11513
2007,Baden-Wuerttemberg,Single parent,Yes,0.71493,62,62,0.60164,0.82822
2007,Baden-Wuerttemberg,Couple with children,Yes,0.96954,448,448,0.95361,0.98547
2007,Bavaria,Single-person household,Yes,0.62241,289,427,0.57637,0.66845
2007,Bavaria,Single-person household,No,0.37759,138,427,0.33155,0.42363
2007,Bavaria,Couple without children,Yes,0.89152,487,528,0.86497,0.91807
2007,Bavaria,Couple without children,No,0.10848,41,528,0.08193,0.13503
2007,Bavaria,Single parent,Yes,0.87840,83,83,0.80766,0.94914
2007,Bavaria,Couple with children,Yes,0.95121,536,536,0.93295,0.96946
2007,Berlin,Single-person household,Yes,0.32428,59,167,0.25307,0.39549
2007,Berlin,Single-person household,No,0.67572,108,167,0.60451,0.74693
2007,Berlin,Couple without children,Yes,0.75209,117,117,0.67351,0.83067
2007,Berlin,Couple with children,Yes,0.83640,88,88,0.75867,0.91413
2007,Brandenburg,Single-person household,Yes,0.53563,71,136,0.45150,0.61976
2007,Brandenburg,Single-person household,No,0.46437,65,136,0.38024,0.54850
2007,Brandenburg,Couple without children,Yes,0.90355,158,158,0.85738,0.94973
2007,Brandenburg,Couple with children,Yes,0.97030,131,131,0.94111,0.99948
2007,Mecklenburg-Western Pomerania,Single-person household,Yes,0.43091,31,77,0.31958,0.54225
2007,Mecklenburg-Western Pomerania,Single-person household,No,0.56909,46,77,0.45775,0.68042
2007,Mecklenburg-Western Pomerania,Couple without children,Yes,0.88988,93,93,0.82592,0.95385
2007,Mecklenburg-Western Pomerania,Couple with children,Yes,0.95937,75,75,0.91438,1.00435
2007,Saxony,Single-person household,Yes,0.48124,126,234,0.41709,0.54540
2007,Saxony,Single-person household,No,0.51876,108,234,0.45460,0.58291
2007,Saxony,Couple without children,Yes,0.90241,273,273,0.86714,0.93767
2007,Saxony,Single parent,Yes,0.71516,40,40,0.57351,0.85682
2007,Saxony,Couple with children,Yes,0.94684,220,220,0.91712,0.97655
2007,Saxony-Anhalt,Single-person household,Yes,0.46790,61,122,0.37899,0.55680
2007,Saxony-Anhalt,Single-person household,No,0.53210,61,122,0.44320,0.62101
2007,Saxony-Anhalt,Couple without children,Yes,0.88367,153,153,0.83270,0.93464
2007,Saxony-Anhalt,Couple with children,Yes,0.96462,137,137,0.93357,0.99567
2007,Thuringa,Single-person household,Yes,0.49470,60,132,0.40908,0.58032
2007,Thuringa,Single-person household,No,0.50530,72,132,0.41968,0.59092
2007,Thuringa,Couple without children,Yes,0.90441,150,150,0.85720,0.95162
2007,Thuringa,Couple with children,Yes,0.92275,138,138,0.87804,0.96746
2011,Schleswig-Holstein,Single-person household,Yes,0.51300,60,118,0.42243,0.60357
2011,Schleswig-Holstein,Single-person household,No,0.48700,58,118,0.39643,0.57757
2011,Schleswig-Holstein,Couple without children,Yes,0.90290,142,142,0.85403,0.95178
2011,Schleswig-Holstein,Couple with children,Yes,0.90769,90,90,0.84755,0.96783
2011,Hamburg,Single-person household,Yes,0.44617,35,73,0.33134,0.56099
2011,Hamburg,Single-person household,No,0.55383,38,73,0.43901,0.66866
2011,Hamburg,Couple without children,Yes,0.82228,54,54,0.71936,0.92520
2011,Hamburg,Couple with children,Yes,0.83147,41,41,0.71546,0.94748
2011,Lower Saxony,Single-person household,Yes,0.61841,175,270,0.56035,0.67646
2011,Lower Saxony,Single-person household,No,0.38159,95,270,0.32354,0.43965
2011,Lower Saxony,Couple without children,Yes,0.92852,398,398,0.90318,0.95386
2011,Lower Saxony,Single parent,Yes,0.83575,46,46,0.72749,0.94400
2011,Lower Saxony,Couple with children,Yes,0.96496,299,299,0.94408,0.98583
2011,North Rhine-Westphalia,Single-person household,Yes,0.56623,371,630,0.52750,0.60496
2011,North Rhine-Westphalia,Single-person household,No,0.43377,259,630,0.39504,0.47250
2011,North Rhine-Westphalia,Couple without children,Yes,0.90551,768,845,0.88578,0.92525
2011,North Rhine-Westphalia,Couple without children,No,0.09449,77,845,0.07475,0.11422
2011,North Rhine-Westphalia,Single parent,Yes,0.62933,99,154,0.55280,0.70586
2011,North Rhine-Westphalia,Single parent,No,0.37067,55,154,0.29414,0.44720
2011,North Rhine-Westphalia,Couple with children,Yes,0.98044,656,656,0.96983,0.99104
2011,Hesse,Single-person household,Yes,0.63907,148,230,0.57687,0.70128
2011,Hesse,Single-person household,No,0.36093,82,230,0.29872,0.42313
2011,Hesse,Couple without children,Yes,0.92587,261,261,0.89402,0.95771
2011,Hesse,Single parent,Yes,0.77688,42,42,0.64944,0.90432
2011,Hesse,Couple with children,Yes,0.99215,241,241,0.98098,1.00331
2011,"Rhineland-Palatinate, Saarland",Single-person household,Yes,0.64299,144,223,0.57996,0.70601
2011,"Rhineland-Palatinate, Saarland",Single-person household,No,0.35701,79,223,0.29399,0.42004
2011,"Rhineland-Palatinate, Saarland",Couple without children,Yes,0.95268,220,220,0.92456,0.98080
2011,"Rhineland-Palatinate, Saarland",Single parent,Yes,0.60761,32,32,0.43572,0.77950
2011,"Rhineland-Palatinate, Saarland",Couple with children,Yes,0.98122,181,181,0.96138,1.00105
2011,Baden-Wuerttemberg,Single-person household,Yes,0.69350,277,397,0.64809,0.73891
2011,Baden-Wuerttemberg,Single-person household,No,0.30650,120,397,0.26109,0.35191
2011,Baden-Wuerttemberg,Couple without children,Yes,0.94385,458,458,0.92274,0.96495
2011,Baden-Wuerttemberg,Single parent,Yes,0.78645,65,65,0.68605,0.88686
2011,Baden-Wuerttemberg,Couple with children,Yes,0.97946,393,393,0.96542,0.99350
2011,Bavaria,Single-person household,Yes,0.65461,341,508,0.61322,0.69600
2011,Bavaria,Single-person household,No,0.34539,167,508,0.30400,0.38678
2011,Bavaria,Couple without children,Yes,0.86748,595,652,0.84143,0.89352
2011,Bavaria,Couple without children,No,0.13252,57,652,0.10648,0.15857
2011,Bavaria,Single parent,Yes,0.87253,95,95,0.80511,0.93995
2011,Bavaria,Couple with children,Yes,0.96863,517,517,0.95360,0.98367
2011,Berlin,Single-person household,Yes,0.34199,79,212,0.27798,0.40600
2011,Berlin,Single-person household,No,0.65801,133,212,0.59400,0.72202
2011,Berlin,Couple without children,Yes,0.78511,136,167,0.72262,0.84759
2011,Berlin,Couple without children,No,0.21489,31,167,0.15241,0.27738
2011,Berlin,Couple with children,Yes,0.94195,81,81,0.89071,0.99319
2011,Brandenburg,Single-person household,Yes,0.48402,76,156,0.40534,0.56269
2011,Brandenburg,Single-person household,No,0.51598,80,156,0.43731,0.59466
2011,Brandenburg,Couple without children,Yes,0.92535,189,189,0.88778,0.96292
2011,Brandenburg,Couple with children,Yes,0.91409,104,104,0.85997,0.96821
2011,Mecklenburg-Western Pomerania,Single-person household,Yes,0.43537,43,97,0.33619,0.53455
2011,Mecklenburg-Western Pomerania,Single-person household,No,0.56463,54,97,0.46545,0.66381
2011,Mecklenburg-Western Pomerania,Couple without children,Yes,0.92395,111,111,0.87441,0.97349
2011,Mecklenburg-Western Pomerania,Couple with children,Yes,0.96840,56,56,0.92216,1.01463
2011,Saxony,Single-person household,Yes,0.56767,135,235,0.50420,0.63115
2011,Saxony,Single-person household,No,0.43233,100,235,0.36885,0.49580
2011,Saxony,Couple without children,Yes,0.91995,275,275,0.88782,0.95209
2011,Saxony,Single parent,Yes,0.71628,36,36,0.56693,0.86563
2011,Saxony,Couple with children,Yes,0.97459,197,197,0.95256,0.99662
2011,Saxony-Anhalt,Single-person household,Yes,0.51111,75,153,0.43164,0.59058
2011,Saxony-Anhalt,Single-person household,No,0.48889,78,153,0.40942,0.56836
2011,Saxony-Anhalt,Couple without children,Yes,0.90928,169,169,0.86584,0.95271
2011,Saxony-Anhalt,Couple with children,Yes,0.96246,124,124,0.92887,0.99605
2011,Thuringa,Single-person household,Yes,0.39789,59,164,0.32275,0.47303
2011,Thuringa,Single-person household,No,0.60211,105,164,0.52697,0.67725
2011,Thuringa,Couple without children,Yes,0.93316,179,179,0.89647,0.96985
2011,Thuringa,Couple with children,Yes,0.93390,112,112,0.88768,0.98012
2013,Schleswig-Holstein,Single-person household,Yes,0.51447,82,148,0.43368,0.59527
2013,Schleswig-Holstein,Single-person household,No,0.48553,66,148,0.40473,0.56632
2013,Schleswig-Holstein,Couple without children,Yes,0.88969,130,130,0.83563,0.94375
2013,Schleswig-Holstein,Couple with children,Yes,0.91044,114,114,0.85778,0.96309
2013,Hamburg,Single-person household,Yes,0.44726,33,75,0.33397,0.56055
2013,Hamburg,Single-person household,No,0.55274,42,75,0.43945,0.66603
