year,hhtyp,rentown,hlf0180,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2011,Single parent,Tenant,Yes,0.59854,317,557,0.55779,0.63928
2011,Single parent,Tenant,No,0.40146,240,557,0.36072,0.44221
2011,Couple with children,Owner,Yes,0.99656,2020,2020,0.99400,0.99911
2011,Couple with children,Tenant,Yes,0.91863,1087,1209,0.90322,0.93405
2011,Couple with children,Tenant,No,0.08137,122,1209,0.06595,0.09678
2011,Multi-generational household,Owner,Yes,0.98135,56,56,0.94559,1.01710
2011,Other Combinations,Owner,Yes,0.92137,41,41,0.83795,1.00478
2011,Other Combinations,Tenant,Yes,0.72888,33,33,0.57486,0.88291
2013,Single-person household,Owner,Yes,0.77884,819,1040,0.75360,0.80407
2013,Single-person household,Owner,No,0.22116,221,1040,0.19593,0.24640
2013,Single-person household,Tenant,Yes,0.49341,1305,2670,0.47445,0.51238
2013,Single-person household,Tenant,No,0.50659,1365,2670,0.48762,0.52555
2013,Couple without children,Owner,Yes,0.96102,2422,2516,0.95345,0.96858
2013,Couple without children,Owner,No,0.03898,94,2516,0.03142,0.04655
2013,Couple without children,Tenant,Yes,0.83033,1705,2073,0.81417,0.84650
2013,Couple without children,Tenant,No,0.16967,368,2073,0.15350,0.18583
2013,Single parent,Owner,Yes,0.93379,228,228,0.90145,0.96614
2013,Single parent,Tenant,Yes,0.57939,409,740,0.54380,0.61499
2013,Single parent,Tenant,No,0.42061,331,740,0.38501,0.45620
2013,Couple with children,Owner,Yes,0.98864,2102,2102,0.98411,0.99317
2013,Couple with children,Tenant,Yes,0.88121,1765,2059,0.86723,0.89519
2013,Couple with children,Tenant,No,0.11879,294,2059,0.10481,0.13277
2013,Multi-generational household,Owner,Yes,0.99293,64,64,0.97224,1.01362
2013,Multi-generational household,Tenant,Yes,0.72325,36,36,0.57502,0.87147
2013,Other Combinations,Owner,Yes,0.90885,89,89,0.84871,0.96898
2013,Other Combinations,Tenant,Yes,0.63241,155,245,0.57191,0.69291
2013,Other Combinations,Tenant,No,0.36759,90,245,0.30709,0.42809
2016,Single-person household,Owner,Yes,0.78346,739,930,0.75697,0.80995
2016,Single-person household,Owner,No,0.21654,191,930,0.19005,0.24303
2016,Single-person household,Tenant,Yes,0.49175,1228,2450,0.47195,0.51155
2016,Single-person household,Tenant,No,0.50825,1222,2450,0.48845,0.52805
2016,Couple without children,Owner,Yes,0.96838,2147,2219,0.96110,0.97566
2016,Couple without children,Owner,No,0.03162,72,2219,0.02434,0.03890
2016,Couple without children,Tenant,Yes,0.84959,1546,1870,0.83339,0.86580
2016,Couple without children,Tenant,No,0.15041,324,1870,0.13420,0.16661
2016,Single parent,Owner,Yes,0.90910,349,382,0.88023,0.93796
2016,Single parent,Owner,No,0.09090,33,382,0.06204,0.11977
2016,Single parent,Tenant,Yes,0.59557,711,1141,0.56708,0.62406
2016,Single parent,Tenant,No,0.40443,430,1141,0.37594,0.43292
2016,Couple with children,Owner,Yes,0.98603,2626,2662,0.98157,0.99049
2016,Couple with children,Owner,No,0.01397,36,2662,0.00951,0.01843
2016,Couple with children,Tenant,Yes,0.86674,1990,2324,0.85292,0.88057
2016,Couple with children,Tenant,No,0.13326,334,2324,0.11943,0.14708
2016,Multi-generational household,Owner,Yes,0.98773,49,49,0.95659,1.01887
2016,Multi-generational household,Tenant,Yes,0.70028,37,37,0.55062,0.84994
2016,Other Combinations,Owner,Yes,0.93717,47,47,0.86704,1.00729
2016,Other Combinations,Tenant,Yes,0.62579,90,143,0.54619,0.70538
2016,Other Combinations,Tenant,No,0.37421,53,143,0.29462,0.45381
2017,Single-person household,Owner,Yes,0.77917,819,1016,0.75365,0.80469
2017,Single-person household,Owner,No,0.22083,197,1016,0.19531,0.24635
2017,Single-person household,Tenant,Yes,0.49617,1466,3112,0.47860,0.51374
2017,Single-person household,Tenant,No,0.50383,1646,3112,0.48626,0.52140
2017,Couple without children,Owner,Yes,0.97092,2454,2527,0.96437,0.97747
2017,Couple without children,Owner,No,0.02908,73,2527,0.02253,0.03563
2017,Couple without children,Tenant,Yes,0.85197,1774,2147,0.83695,0.86700
2017,Couple without children,Tenant,No,0.14803,373,2147,0.13300,0.16305
2017,Single parent,Owner,Yes,0.93570,382,382,0.91107,0.96033
2017,Single parent,Tenant,Yes,0.58478,737,1291,0.55789,0.61167
2017,Single parent,Tenant,No,0.41522,554,1291,0.38833,0.44211
2017,Couple with children,Owner,Yes,0.99274,2927,2927,0.98966,0.99582
2017,Couple with children,Tenant,Yes,0.85375,2367,3476,0.84201,0.86550
2017,Couple with children,Tenant,No,0.14625,1109,3476,0.13450,0.15799
2017,Multi-generational household,Owner,Yes,0.97262,53,53,0.92826,1.01697
2017,Multi-generational household,Tenant,Yes,0.61825,49,85,0.51435,0.72214
2017,Multi-generational household,Tenant,No,0.38175,36,85,0.27786,0.48565
2017,Other Combinations,Owner,Yes,0.96818,88,88,0.93130,1.00506
2017,Other Combinations,Tenant,Yes,0.64353,137,293,0.58859,0.69846
2017,Other Combinations,Tenant,No,0.35647,156,293,0.30154,0.41141
2018,Single-person household,Owner,Yes,0.80062,828,1006,0.77592,0.82533
2018,Single-person household,Owner,No,0.19938,178,1006,0.17467,0.22408
2018,Single-person household,Tenant,Yes,0.51244,1599,3444,0.49574,0.52913
2018,Single-person household,Tenant,No,0.48756,1845,3444,0.47087,0.50426
2018,Couple without children,Owner,Yes,0.97265,2399,2462,0.96620,0.97909
2018,Couple without children,Owner,No,0.02735,63,2462,0.02091,0.03380
2018,Couple without children,Tenant,Yes,0.82383,1742,2171,0.80780,0.83986
2018,Couple without children,Tenant,No,0.17617,429,2171,0.16014,0.19220
2018,Single parent,Owner,Yes,0.92458,359,359,0.89722,0.95193
2018,Single parent,Tenant,Yes,0.60415,726,1356,0.57811,0.63019
2018,Single parent,Tenant,No,0.39585,630,1356,0.36981,0.42189
2018,Couple with children,Owner,Yes,0.98899,2728,2760,0.98509,0.99288
2018,Couple with children,Owner,No,0.01101,32,2760,0.00712,0.01491
2018,Couple with children,Tenant,Yes,0.85064,2550,3705,0.83916,0.86212
2018,Couple with children,Tenant,No,0.14936,1155,3705,0.13788,0.16084
2018,Multi-generational household,Owner,Yes,0.98665,52,52,0.95516,1.01815
2018,Multi-generational household,Tenant,Yes,0.65045,56,106,0.55925,0.74166
2018,Multi-generational household,Tenant,No,0.34955,50,106,0.25834,0.44075
2018,Other Combinations,Owner,Yes,0.97240,83,83,0.93695,1.00786
2018,Other Combinations,Tenant,Yes,0.69772,150,323,0.64755,0.74788
2018,Other Combinations,Tenant,No,0.30228,173,323,0.25212,0.35245
2019,Single-person household,Owner,Yes,0.80631,993,1186,0.78381,0.82881
2019,Single-person household,Owner,No,0.19369,193,1186,0.17119,0.21619
2019,Single-person household,Tenant,Yes,0.52368,1565,2955,0.50567,0.54170
2019,Single-person household,Tenant,No,0.47632,1390,2955,0.45830,0.49433
2019,Couple without children,Owner,Yes,0.96593,2894,2981,0.95942,0.97244
2019,Couple without children,Owner,No,0.03407,87,2981,0.02756,0.04058
2019,Couple without children,Tenant,Yes,0.82964,1766,2109,0.81359,0.84569
2019,Couple without children,Tenant,No,0.17036,343,2109,0.15431,0.18641
2019,Single parent,Owner,Yes,0.93493,367,367,0.90966,0.96020
2019,Single parent,Tenant,Yes,0.62783,671,1028,0.59826,0.65739
2019,Single parent,Tenant,No,0.37217,357,1028,0.34261,0.40174
2019,Couple with children,Owner,Yes,0.98945,3125,3164,0.98588,0.99301
2019,Couple with children,Owner,No,0.01055,39,3164,0.00699,0.01412
2019,Couple with children,Tenant,Yes,0.88955,1735,1992,0.87578,0.90332
2019,Couple with children,Tenant,No,0.11045,257,1992,0.09668,0.12422
2019,Multi-generational household,Owner,Yes,0.95213,51,51,0.89296,1.01131
2019,Multi-generational household,Tenant,Yes,0.79944,35,35,0.66484,0.93404
2019,Other Combinations,Owner,Yes,0.96277,96,96,0.92469,1.00084
2019,Other Combinations,Tenant,Yes,0.62948,80,124,0.54413,0.71483
2019,Other Combinations,Tenant,No,0.37052,44,124,0.28517,0.45587
2021,No answer / don't know,Tenant,Yes,0.62587,32,32,0.45553,0.79622
2021,Single-person household,Owner,Yes,0.81661,732,863,0.79078,0.84245
2021,Single-person household,Owner,No,0.18339,131,863,0.15755,0.20922
2021,Single-person household,Tenant,Yes,0.55823,1348,2668,0.53939,0.57708
2021,Single-person household,Tenant,No,0.44177,1320,2668,0.42292,0.46061
2021,Couple without children,Owner,Yes,0.97065,1868,1924,0.96311,0.97820
2021,Couple without children,Owner,No,0.02935,56,1924,0.02180,0.03689
2021,Couple without children,Tenant,Yes,0.83417,1261,1557,0.81569,0.85265
2021,Couple without children,Tenant,No,0.16583,296,1557,0.14735,0.18431
2021,Single parent,Owner,Yes,0.96002,242,242,0.93529,0.98476
2021,Single parent,Tenant,Yes,0.67606,486,777,0.64314,0.70899
2021,Single parent,Tenant,No,0.32394,291,777,0.29101,0.35686
2021,Couple with children,Owner,Yes,0.98960,1866,1866,0.98499,0.99420
2021,Couple with children,Tenant,Yes,0.87222,1715,2113,0.85798,0.88646
2021,Couple with children,Tenant,No,0.12778,398,2113,0.11354,0.14202
2021,Multi-generational household,Owner,Yes,0.96743,37,37,0.90944,1.02542
2021,Other Combinations,Owner,Yes,0.99036,105,105,0.97158,1.00914
2021,Other Combinations,Tenant,Yes,0.81728,157,246,0.76889,0.86567
2021,Other Combinations,Tenant,No,0.18272,89,246,0.13433,0.23111
