"plh0172","year","bildungsniveau","sex","n","percent","lower_confidence","upper_confidence"
"3 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2008","Hauptschulabschluss","weiblich","260","0.0797205048818573","0.0708104822428379","0.0886305275208767"
"3 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2008","Realschulabschluss","maennlich","105","0.0490213811843971","0.0399348846969608","0.0581078776718334"
"3 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2008","Realschulabschluss","weiblich","183","0.0771354318062334","0.0675351217036309","0.0867357419088359"
"3 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2008","(Fach-)Abitur","maennlich","42","0.0405656529140849","0.0281888051726096","0.0529425006555601"
"3 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2008","(Fach-)Abitur","weiblich","63","0.0669028734048705","0.0528248650954005","0.0809808817143405"
"3 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2008","AkademikerInnen","maennlich","92","0.0435265384507807","0.0351824073149755","0.0518706695865859"
"3 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2008","AkademikerInnen","weiblich","88","0.0476384785541183","0.0380760874084721","0.0572008696997645"
"4 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2008","(noch) kein Abschluss","maennlich","","","",""
"4 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2008","(noch) kein Abschluss","weiblich","","","",""
"4 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2008","Hauptschulabschluss","maennlich","237","0.0653224055831152","0.0568970144237401","0.0737477967424902"
"4 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2008","Hauptschulabschluss","weiblich","276","0.0840267047542473","0.0749006307382278","0.0931527787702667"
"4 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2008","Realschulabschluss","maennlich","130","0.0587963473865067","0.0488963451990104","0.068696349574003"
"4 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2008","Realschulabschluss","weiblich","194","0.0651250685079645","0.0562465568016381","0.074003580214291"
"4 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2008","(Fach-)Abitur","maennlich","45","0.0600335446600266","0.0451304536634188","0.0749366356566345"
"4 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2008","(Fach-)Abitur","weiblich","64","0.0452674610605608","0.0335538894654839","0.0569810326556378"
"4 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2008","AkademikerInnen","maennlich","110","0.054607340037281","0.0453155536384608","0.0638991264361013"
"4 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2008","AkademikerInnen","weiblich","110","0.0569292739370833","0.0465270404564575","0.0673315074177091"
"5 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2008","(noch) kein Abschluss","maennlich","","","",""
"5 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2008","(noch) kein Abschluss","weiblich","35","0.107933617998633","0.0724039429957446","0.14346329300152"
"5 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2008","Hauptschulabschluss","maennlich","382","0.125391966384013","0.114099997849754","0.136683934918272"
"5 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2008","Hauptschulabschluss","weiblich","534","0.150370469630475","0.138612563413113","0.162128375847836"
"5 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2008","Realschulabschluss","maennlich","217","0.0980085402945575","0.085495827153899","0.110521253435216"
"5 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2008","Realschulabschluss","weiblich","342","0.120078997137167","0.10838279982978","0.131775194444554"
"5 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2008","(Fach-)Abitur","maennlich","91","0.100336238480147","0.0814870696780393","0.119185407282255"
"5 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2008","(Fach-)Abitur","weiblich","145","0.117469345897608","0.0993274537514569","0.13561123804376"
"5 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2008","AkademikerInnen","maennlich","201","0.100966309794322","0.0886453704783203","0.113287249110324"
"5 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2008","AkademikerInnen","weiblich","199","0.0968554845533362","0.0835776462229965","0.110133322883676"
"6 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2008","(noch) kein Abschluss","maennlich","","","",""
"6 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2008","(noch) kein Abschluss","weiblich","32","0.111380691535826","0.0753579212489858","0.147403461822666"
"6 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2008","Hauptschulabschluss","maennlich","358","0.101734983445192","0.091427195532888","0.112042771357496"
"6 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2008","Hauptschulabschluss","weiblich","354","0.0921990823422121","0.0826822477199805","0.101715916964444"
"6 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2008","Realschulabschluss","maennlich","219","0.11591966894591","0.102447337916498","0.129391999975321"
"6 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2008","Realschulabschluss","weiblich","305","0.101105761058234","0.0902582133794615","0.111953308737006"
"6 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2008","(Fach-)Abitur","maennlich","113","0.10182335224764","0.0828507126355758","0.120795991859703"
"6 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2008","(Fach-)Abitur","weiblich","127","0.130526386979821","0.1115447891557","0.149507984803942"
"6 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2008","AkademikerInnen","maennlich","256","0.109518391046288","0.0967474294748277","0.122289352617749"
"6 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2008","AkademikerInnen","weiblich","222","0.134520546145785","0.119202289731047","0.149838802560523"
"7 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2008","(noch) kein Abschluss","maennlich","49","0.182865305252559","0.135138726478004","0.230591884027113"
"7 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2008","(noch) kein Abschluss","weiblich","36","0.0928057535544859","0.0595817568397483","0.126029750269223"
"7 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2008","Hauptschulabschluss","maennlich","472","0.134047450281179","0.122430171850828","0.145664728711531"
"7 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2008","Hauptschulabschluss","weiblich","506","0.132538953058991","0.121384952205728","0.143692953912255"
"7 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2008","Realschulabschluss","maennlich","378","0.17746322702742","0.161384555473628","0.193541898581213"
"7 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2008","Realschulabschluss","weiblich","457","0.151780370820627","0.138869626462015","0.164691115179238"
"7 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2008","(Fach-)Abitur","maennlich","158","0.136737116306089","0.115182617701422","0.158291614910756"
"7 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2008","(Fach-)Abitur","weiblich","186","0.135261482652972","0.115991342222597","0.154531623083347"
"7 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2008","AkademikerInnen","maennlich","378","0.16118515218921","0.14614808414772","0.176222220230701"
"7 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2008","AkademikerInnen","weiblich","318","0.16402421632512","0.14740014179988","0.180648290850359"
"8 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2008","(noch) kein Abschluss","maennlich","43","0.142104417434688","0.0989953303760239","0.185213504493352"
"8 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2008","(noch) kein Abschluss","weiblich","60","0.244135972296882","0.194948782905997","0.293323161687766"
"8 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2008","Hauptschulabschluss","maennlich","761","0.225363438218768","0.211116590009767","0.23961028642777"
"8 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2008","Hauptschulabschluss","weiblich","717","0.200165476604685","0.187003273900849","0.213327679308522"
"8 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2008","Realschulabschluss","maennlich","460","0.204000037472501","0.187041438815801","0.2209586361292"
"8 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2008","Realschulabschluss","weiblich","635","0.198296357677902","0.183949604895657","0.212643110460147"
"8 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2008","(Fach-)Abitur","maennlich","227","0.208960255145635","0.183453560709653","0.234466949581616"
"8 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2008","(Fach-)Abitur","weiblich","272","0.228012191141441","0.204372616329956","0.251651765952927"
"8 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2008","AkademikerInnen","maennlich","575","0.239321156617817","0.221872628055695","0.256769685179939"
"8 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2008","AkademikerInnen","weiblich","433","0.216610282314223","0.198116952691647","0.235103611936799"
"9 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2008","(noch) kein Abschluss","maennlich","55","0.178103554021543","0.130865427527541","0.225341680515544"
"9 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2008","(noch) kein Abschluss","weiblich","37","0.089024153418292","0.0564163429347557","0.121631963901828"
"9 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2008","Hauptschulabschluss","maennlich","394","0.119225271774631","0.108175720163725","0.130274823385536"
"9 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2008","Hauptschulabschluss","weiblich","364","0.101966042753686","0.0920118034670774","0.111920282040295"
"9 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2008","Realschulabschluss","maennlich","321","0.139815126594886","0.125220556870408","0.154409696319364"
"9 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2008","Realschulabschluss","weiblich","404","0.128449961019955","0.116410626837006","0.140489295202904"
"9 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2008","(Fach-)Abitur","maennlich","161","0.186771670933643","0.162321329183044","0.211222012684241"
"9 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2008","(Fach-)Abitur","weiblich","176","0.125984981114483","0.107287881527909","0.144682080701056"
"9 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2008","AkademikerInnen","maennlich","388","0.159373909958386","0.144405432090242","0.17434238782653"
"9 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2008","AkademikerInnen","weiblich","258","0.140851017061976","0.125233899604299","0.156468134519653"
"10 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2008","(noch) kein Abschluss","maennlich","46","0.195005806717748","0.146087888543124","0.243923724892371"
"10 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2008","(noch) kein Abschluss","weiblich","48","0.129303354858114","0.0908837748536238","0.167722934862604"
"10 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2008","Hauptschulabschluss","maennlich","366","0.109261190916067","0.0986237729472935","0.119898608884841"
"10 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2008","Hauptschulabschluss","weiblich","295","0.0957258681774679","0.0860475783127989","0.105404158042137"
"10 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2008","Realschulabschluss","maennlich","253","0.109922116012602","0.0967585104629788","0.123085721562225"
"10 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2008","Realschulabschluss","weiblich","307","0.0980572975944327","0.0873564358629833","0.108758159325882"
"10 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2008","(Fach-)Abitur","maennlich","105","0.111708000060869","0.0919454403151742","0.131470559806563"
"10 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2008","(Fach-)Abitur","weiblich","130","0.11550745032301","0.0974977082071155","0.133517192438904"
"10 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2008","AkademikerInnen","maennlich","224","0.0970168750294244","0.0849128154880875","0.109120934570761"
"10 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2008","AkademikerInnen","weiblich","186","0.102602691087324","0.0889801414154796","0.116225240759169"
"0 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2009","(noch) kein Abschluss","maennlich","","","",""
"0 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2009","(noch) kein Abschluss","weiblich","","","",""
"0 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2009","Hauptschulabschluss","maennlich","","","",""
"0 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2009","Hauptschulabschluss","weiblich","34","0.0127442704228723","0.00887298179231699","0.0166155590534275"
"0 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2009","Realschulabschluss","maennlich","","","",""
"0 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2009","Realschulabschluss","weiblich","","","",""
"0 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2009","(Fach-)Abitur","maennlich","","","",""
"0 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2009","(Fach-)Abitur","weiblich","","","",""
"0 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2009","AkademikerInnen","maennlich","","","",""
"0 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2009","AkademikerInnen","weiblich","","","",""
"1 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2009","(noch) kein Abschluss","maennlich","","","",""
"1 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2009","(noch) kein Abschluss","weiblich","","","",""
"1 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2009","Hauptschulabschluss","maennlich","35","0.0148640355152309","0.0105496662318514","0.0191784047986104"
"1 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2009","Hauptschulabschluss","weiblich","51","0.0138022728719725","0.00977565390622376","0.0178288918377213"
"1 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2009","Realschulabschluss","maennlich","","","",""
"1 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2009","Realschulabschluss","weiblich","","","",""
"1 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2009","(Fach-)Abitur","maennlich","","","",""
"1 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2009","(Fach-)Abitur","weiblich","","","",""
"1 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2009","AkademikerInnen","maennlich","","","",""
"1 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2009","AkademikerInnen","weiblich","","","",""
"2 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2009","(noch) kein Abschluss","maennlich","","","",""
"2 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2009","(noch) kein Abschluss","weiblich","","","",""
"2 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2009","Hauptschulabschluss","maennlich","90","0.0314785914598575","0.0252532508366898","0.0377039320830251"
"2 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2009","Hauptschulabschluss","weiblich","137","0.0403703412617911","0.0335772683993596","0.0471634141242226"
"2 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2009","Realschulabschluss","maennlich","56","0.0365722324520351","0.0284026580744743","0.0447418068295959"
"2 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2009","Realschulabschluss","weiblich","76","0.0324947005695337","0.0259248244311408","0.0390645767079266"
"2 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2009","(Fach-)Abitur","maennlich","","","",""
"2 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2009","(Fach-)Abitur","weiblich","31","0.0255261237067055","0.0163017742343069","0.0347504731791041"
"2 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2009","AkademikerInnen","maennlich","49","0.0230216906432158","0.01673770043106","0.0293056808553716"
"2 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2009","AkademikerInnen","weiblich","47","0.0291275631795413","0.0214770200580841","0.0367781063009985"
"3 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2009","(noch) kein Abschluss","maennlich","","","",""
"3 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2009","(noch) kein Abschluss","weiblich","","","",""
"3 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2009","Hauptschulabschluss","maennlich","153","0.0554603235626502","0.0473000980042406","0.0636205491210598"
"3 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2009","Hauptschulabschluss","weiblich","258","0.082005156448158","0.0725357243734865","0.0914745885228295"
"3 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2009","Realschulabschluss","maennlich","118","0.0676831602968888","0.0567502396885465","0.078616080905231"
"3 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2009","Realschulabschluss","weiblich","171","0.0748313838049267","0.065082013411899","0.0845807541979544"
"3 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2009","(Fach-)Abitur","maennlich","39","0.0378694994890409","0.0253849838847522","0.0503540150933296"
"3 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2009","(Fach-)Abitur","weiblich","55","0.0483960480031014","0.0358446737106006","0.0609474222956022"
"3 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2009","AkademikerInnen","maennlich","87","0.0448176091396116","0.0361481515120577","0.0534870667671654"
"3 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2009","AkademikerInnen","weiblich","108","0.0595774984959267","0.048808836559813","0.0703461604320404"
"4 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2009","(noch) kein Abschluss","maennlich","","","",""
"4 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2009","(noch) kein Abschluss","weiblich","","","",""
"4 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2009","Hauptschulabschluss","maennlich","218","0.0748700590173029","0.0654867435596693","0.0842533744749366"
"4 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2009","Hauptschulabschluss","weiblich","252","0.0725354493418977","0.0635837179127939","0.0814871807710015"
"4 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2009","Realschulabschluss","maennlich","111","0.0518270912856549","0.0421791132824839","0.0614750692888259"
"4 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2009","Realschulabschluss","weiblich","186","0.0653206142412693","0.0561651430973703","0.0744760853851682"
"4 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2009","(Fach-)Abitur","maennlich","59","0.0659679947800816","0.0497328022515246","0.0822031873086386"
"4 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2009","(Fach-)Abitur","weiblich","65","0.0697088104835083","0.054814805225358","0.0846028157416585"
"4 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2009","AkademikerInnen","maennlich","125","0.0634544815784763","0.053239913028244","0.0736690501287087"
"4 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2009","AkademikerInnen","weiblich","115","0.0659412251398537","0.0546504251729025","0.0772320251068049"
"5 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2009","(noch) kein Abschluss","maennlich","","","",""
"5 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2009","(noch) kein Abschluss","weiblich","","","",""
"5 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2009","Hauptschulabschluss","maennlich","355","0.125834948706152","0.114010028494314","0.137659868917991"
"5 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2009","Hauptschulabschluss","weiblich","502","0.165492180247716","0.152666300150511","0.178318060344922"
"5 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2009","Realschulabschluss","maennlich","220","0.100365918329885","0.0872879525407161","0.113443884119053"
"5 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2009","Realschulabschluss","weiblich","355","0.126405437670837","0.114092488820796","0.138718386520878"
"5 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2009","(Fach-)Abitur","maennlich","83","0.0964931866542507","0.0771813329328255","0.115805040375676"
"5 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2009","(Fach-)Abitur","weiblich","116","0.119261484503535","0.100306134288471","0.138216834718599"
"5 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2009","AkademikerInnen","maennlich","184","0.0944005560175778","0.0821493235150699","0.106651788520086"
"5 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2009","AkademikerInnen","weiblich","190","0.100865792927984","0.0871650751992732","0.114566510656694"
"6 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2009","(noch) kein Abschluss","maennlich","","","",""
"6 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2009","(noch) kein Abschluss","weiblich","","","",""
"6 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2009","Hauptschulabschluss","maennlich","298","0.0931096366920978","0.0827492594176384","0.103470013966557"
"6 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2009","Hauptschulabschluss","weiblich","328","0.0925754874007923","0.0825723441411669","0.102578630660418"
"6 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2009","Realschulabschluss","maennlich","218","0.117483797231237","0.103469721920092","0.131497872542383"
"6 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2009","Realschulabschluss","weiblich","296","0.109228050807516","0.0976702662700719","0.12078583534496"
"6 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2009","(Fach-)Abitur","maennlich","92","0.106034792454131","0.0858978083903364","0.126171776517927"
"6 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2009","(Fach-)Abitur","weiblich","126","0.109863168950991","0.0915732130055973","0.128153124896384"
"6 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2009","AkademikerInnen","maennlich","198","0.107898257780733","0.0948983927876601","0.120898122773806"
"6 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2009","AkademikerInnen","weiblich","209","0.109584789524707","0.0953735968020199","0.123795982247394"
"7 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2009","(noch) kein Abschluss","maennlich","42","0.171432378654179","0.124431062554415","0.218433694753943"
"7 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2009","(noch) kein Abschluss","weiblich","30","0.131972043877023","0.0887903258513888","0.175153761902657"
"7 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2009","Hauptschulabschluss","maennlich","510","0.153062815896097","0.140225881824939","0.165899749967255"
"7 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2009","Hauptschulabschluss","weiblich","472","0.143872552466837","0.131759839770979","0.155985265162696"
"7 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2009","Realschulabschluss","maennlich","327","0.153094728617213","0.137423189453352","0.168766267781073"
"7 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2009","Realschulabschluss","weiblich","418","0.128387626558031","0.115992598489964","0.140782654626099"
"7 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2009","(Fach-)Abitur","maennlich","149","0.157686044638485","0.133849486250927","0.181522603026043"
"7 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2009","(Fach-)Abitur","weiblich","175","0.162113651041909","0.140558028815948","0.18366927326787"
"7 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2009","AkademikerInnen","maennlich","394","0.167651316381028","0.151998929832929","0.183303702929127"
"7 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2009","AkademikerInnen","weiblich","316","0.153446392097699","0.13704938146316","0.169843402732238"
"8 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2009","(noch) kein Abschluss","maennlich","47","0.197679802596218","0.148014323832907","0.247345281359528"
"8 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2009","(noch) kein Abschluss","weiblich","61","0.257508775722","0.201721677887307","0.313295873556693"
"8 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2009","Hauptschulabschluss","maennlich","696","0.223646004897458","0.208789682023345","0.238502327771571"
"8 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2009","Hauptschulabschluss","weiblich","604","0.184613317092698","0.171222824565638","0.198003809619758"
"8 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2009","Realschulabschluss","maennlich","479","0.232615368574507","0.214227141143333","0.251003596005681"
