"plh0172","year","bula_h","sampreg","n","percent","lower_confidence","upper_confidence"
"3 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2008","Baden-Wuerttemberg","Ostdeutschland, neue Bundeslaender","","","",""
"3 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2008","Bayern","Westdeutschland, alte Bundeslaender","149","0.0664232119827619","0.0571446970651502","0.0757017269003737"
"3 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2008","Bayern","Ostdeutschland, neue Bundeslaender","","","",""
"3 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2008","Saarland","Westdeutschland, alte Bundeslaender","","","",""
"3 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2008","Saarland","Ostdeutschland, neue Bundeslaender","","","",""
"3 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2008","Berlin","Westdeutschland, alte Bundeslaender","30","0.0785635266868576","0.0517918597734695","0.105335193600246"
"3 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2008","Berlin","Ostdeutschland, neue Bundeslaender","","","",""
"3 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2008","Brandenburg","Westdeutschland, alte Bundeslaender","","","",""
"3 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2008","Brandenburg","Ostdeutschland, neue Bundeslaender","52","0.0682265010714711","0.0510215737002798","0.0854314284426624"
"3 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2008","Mecklenburg-Vorpommern","Westdeutschland, alte Bundeslaender","","","",""
"3 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2008","Mecklenburg-Vorpommern","Ostdeutschland, neue Bundeslaender","","","",""
"3 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2008","Sachsen","Westdeutschland, alte Bundeslaender","","","",""
"3 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2008","Sachsen","Ostdeutschland, neue Bundeslaender","81","0.0644781036046123","0.0517663161808744","0.0771898910283502"
"3 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2008","Sachsen-Anhalt","Westdeutschland, alte Bundeslaender","","","",""
"3 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2008","Sachsen-Anhalt","Ostdeutschland, neue Bundeslaender","63","0.0954550559939955","0.0753430352433298","0.115567076744661"
"3 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2008","Thueringen","Westdeutschland, alte Bundeslaender","","","",""
"3 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2008","Thueringen","Ostdeutschland, neue Bundeslaender","57","0.0744026312986058","0.0570837832602147","0.0917214793369969"
"4 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2008","Schleswig-Holstein","Westdeutschland, alte Bundeslaender","","","",""
"4 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2008","Schleswig-Holstein","Ostdeutschland, neue Bundeslaender","","","",""
"4 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2008","Hamburg","Westdeutschland, alte Bundeslaender","","","",""
"4 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2008","Hamburg","Ostdeutschland, neue Bundeslaender","","","",""
"4 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2008","Niedersachsen","Westdeutschland, alte Bundeslaender","88","0.0529686942778851","0.0424841650568874","0.0634532234988828"
"4 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2008","Niedersachsen","Ostdeutschland, neue Bundeslaender","","","",""
"4 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2008","Bremen","Westdeutschland, alte Bundeslaender","","","",""
"4 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2008","Bremen","Ostdeutschland, neue Bundeslaender","","","",""
"4 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2008","Nordrhein-Westfalen","Westdeutschland, alte Bundeslaender","253","0.0747231638578938","0.0665127802063628","0.0829335475094248"
"4 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2008","Nordrhein-Westfalen","Ostdeutschland, neue Bundeslaender","","","",""
"4 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2008","Hessen","Westdeutschland, alte Bundeslaender","79","0.056913818904169","0.0444109335850695","0.0694167042232685"
"4 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2008","Hessen","Ostdeutschland, neue Bundeslaender","","","",""
"4 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2008","Rheinland-Pfalz,Saarland","Westdeutschland, alte Bundeslaender","63","0.064469363412817","0.0481970326819607","0.0807416941436733"
"4 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2008","Rheinland-Pfalz,Saarland","Ostdeutschland, neue Bundeslaender","","","",""
"4 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2008","Baden-Wuerttemberg","Westdeutschland, alte Bundeslaender","129","0.062943201427014","0.0531697463571534","0.0727166564968746"
"4 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2008","Baden-Wuerttemberg","Ostdeutschland, neue Bundeslaender","","","",""
"4 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2008","Bayern","Westdeutschland, alte Bundeslaender","163","0.0556856409319167","0.0471414013104166","0.0642298805534168"
"4 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2008","Bayern","Ostdeutschland, neue Bundeslaender","","","",""
"4 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2008","Saarland","Westdeutschland, alte Bundeslaender","","","",""
"4 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2008","Saarland","Ostdeutschland, neue Bundeslaender","","","",""
"4 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2008","Berlin","Westdeutschland, alte Bundeslaender","","","",""
"4 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2008","Berlin","Ostdeutschland, neue Bundeslaender","","","",""
"4 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2008","Brandenburg","Westdeutschland, alte Bundeslaender","","","",""
"4 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2008","Brandenburg","Ostdeutschland, neue Bundeslaender","68","0.0913256796783826","0.0716684776725505","0.110982881684215"
"4 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2008","Mecklenburg-Vorpommern","Westdeutschland, alte Bundeslaender","","","",""
"4 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2008","Mecklenburg-Vorpommern","Ostdeutschland, neue Bundeslaender","","","",""
"4 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2008","Sachsen","Westdeutschland, alte Bundeslaender","","","",""
"4 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2008","Sachsen","Ostdeutschland, neue Bundeslaender","113","0.0790271027024809","0.065063902326672","0.0929903030782898"
"4 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2008","Sachsen-Anhalt","Westdeutschland, alte Bundeslaender","","","",""
"4 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2008","Sachsen-Anhalt","Ostdeutschland, neue Bundeslaender","62","0.0641770536228874","0.0474033912496808","0.0809507159960939"
"4 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2008","Thueringen","Westdeutschland, alte Bundeslaender","","","",""
"4 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2008","Thueringen","Ostdeutschland, neue Bundeslaender","61","0.0617006450978421","0.0458214180057768","0.0775798721899075"
"5 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2008","Schleswig-Holstein","Westdeutschland, alte Bundeslaender","54","0.103854541891808","0.0784279866452275","0.129281097138389"
"5 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2008","Schleswig-Holstein","Ostdeutschland, neue Bundeslaender","","","",""
"5 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2008","Hamburg","Westdeutschland, alte Bundeslaender","36","0.112496256609852","0.0756825958756134","0.149309917344091"
"5 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2008","Hamburg","Ostdeutschland, neue Bundeslaender","","","",""
"5 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2008","Niedersachsen","Westdeutschland, alte Bundeslaender","210","0.134207704398333","0.118250650375876","0.15016475842079"
"5 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2008","Niedersachsen","Ostdeutschland, neue Bundeslaender","","","",""
"5 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2008","Bremen","Westdeutschland, alte Bundeslaender","","","",""
"5 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2008","Bremen","Ostdeutschland, neue Bundeslaender","","","",""
"5 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2008","Nordrhein-Westfalen","Westdeutschland, alte Bundeslaender","433","0.110524281460864","0.100733984194242","0.120314578727486"
"5 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2008","Nordrhein-Westfalen","Ostdeutschland, neue Bundeslaender","","","",""
"5 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2008","Hessen","Westdeutschland, alte Bundeslaender","151","0.123194647058068","0.105457931213803","0.140931362902334"
"5 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2008","Hessen","Ostdeutschland, neue Bundeslaender","","","",""
"5 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2008","Rheinland-Pfalz,Saarland","Westdeutschland, alte Bundeslaender","117","0.161138552476923","0.136777900281076","0.185499204672769"
"5 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2008","Rheinland-Pfalz,Saarland","Ostdeutschland, neue Bundeslaender","","","",""
"5 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2008","Baden-Wuerttemberg","Westdeutschland, alte Bundeslaender","201","0.0886668707625835","0.077227292374503","0.100106449150664"
"5 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2008","Baden-Wuerttemberg","Ostdeutschland, neue Bundeslaender","","","",""
"5 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2008","Bayern","Westdeutschland, alte Bundeslaender","310","0.121289529860185","0.109125483452428","0.133453576267943"
"5 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2008","Bayern","Ostdeutschland, neue Bundeslaender","","","",""
"5 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2008","Saarland","Westdeutschland, alte Bundeslaender","33","0.146415300518771","0.1001196037978","0.192710997239741"
"5 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2008","Saarland","Ostdeutschland, neue Bundeslaender","","","",""
"5 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2008","Berlin","Westdeutschland, alte Bundeslaender","47","0.129078173281599","0.0957164695768245","0.162439876986374"
"5 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2008","Berlin","Ostdeutschland, neue Bundeslaender","46","0.126905241882653","0.0912604438321837","0.162550039933121"
"5 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2008","Brandenburg","Westdeutschland, alte Bundeslaender","","","",""
"5 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2008","Brandenburg","Ostdeutschland, neue Bundeslaender","104","0.142886419570893","0.119006339326481","0.166766499815305"
"5 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2008","Mecklenburg-Vorpommern","Westdeutschland, alte Bundeslaender","","","",""
"5 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2008","Mecklenburg-Vorpommern","Ostdeutschland, neue Bundeslaender","50","0.108216856370522","0.0807946927491047","0.135639019991939"
"5 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2008","Sachsen","Westdeutschland, alte Bundeslaender","","","",""
"5 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2008","Sachsen","Ostdeutschland, neue Bundeslaender","172","0.113822104824855","0.0973841690996356","0.130260040550075"
"5 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2008","Sachsen-Anhalt","Westdeutschland, alte Bundeslaender","","","",""
"5 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2008","Sachsen-Anhalt","Ostdeutschland, neue Bundeslaender","103","0.137777714057681","0.114187044126352","0.161368383989009"
"5 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2008","Thueringen","Westdeutschland, alte Bundeslaender","","","",""
"5 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2008","Thueringen","Ostdeutschland, neue Bundeslaender","129","0.140240357386649","0.117324356465057","0.163156358308241"
"6 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2008","Schleswig-Holstein","Westdeutschland, alte Bundeslaender","56","0.12080755165462","0.0936447513164789","0.147970351992761"
