"plh0172","year","migback","sampreg","n","percent","lower_confidence","upper_confidence"
"3 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2009","direkter Migrationshintergrund","Westdeutschland, alte Bundeslaender","84","0.0600110155283854","0.0483331622996179","0.0716888687571529"
"3 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2009","direkter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"3 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2009","indirekter Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"3 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2009","indirekter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"4 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2009","kein Migrationshintergrund","Westdeutschland, alte Bundeslaender","689","0.0621516978858783","0.0576963016035164","0.0666070941682401"
"4 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2009","kein Migrationshintergrund","Ostdeutschland, neue Bundeslaender","331","0.0732866672960821","0.0656176889015619","0.0809556456906022"
"4 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2009","direkter Migrationshintergrund","Westdeutschland, alte Bundeslaender","125","0.0838423104421423","0.0702152282057857","0.097469392678499"
"4 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2009","direkter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"4 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2009","indirekter Migrationshintergrund","Westdeutschland, alte Bundeslaender","37","0.0695158403005232","0.0503152525430356","0.0887164280580107"
"4 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2009","indirekter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"5 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2009","kein Migrationshintergrund","Westdeutschland, alte Bundeslaender","1258","0.121203263838466","0.115180512728778","0.127226014948155"
"5 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2009","kein Migrationshintergrund","Ostdeutschland, neue Bundeslaender","550","0.122137349379459","0.112501503309512","0.131773195449406"
"5 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2009","direkter Migrationshintergrund","Westdeutschland, alte Bundeslaender","183","0.123510066530146","0.107332589698475","0.139687543361817"
"5 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2009","direkter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"5 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2009","indirekter Migrationshintergrund","Westdeutschland, alte Bundeslaender","75","0.103913626614678","0.0808764458347664","0.126950807394589"
"5 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2009","indirekter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"6 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2009","kein Migrationshintergrund","Westdeutschland, alte Bundeslaender","1129","0.102550887372744","0.0969524326686885","0.108149342076799"
"6 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2009","kein Migrationshintergrund","Ostdeutschland, neue Bundeslaender","499","0.122056935498114","0.112423820842282","0.131690050153947"
"6 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2009","direkter Migrationshintergrund","Westdeutschland, alte Bundeslaender","158","0.0876893089282211","0.0737823923897725","0.10159622546667"
"6 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2009","direkter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"6 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2009","indirekter Migrationshintergrund","Westdeutschland, alte Bundeslaender","50","0.0742003202517572","0.0544133388431333","0.0939873016603812"
"6 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2009","indirekter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"7 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2009","kein Migrationshintergrund","Westdeutschland, alte Bundeslaender","1778","0.146363941125761","0.139840947339603","0.152886934911918"
"7 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2009","kein Migrationshintergrund","Ostdeutschland, neue Bundeslaender","738","0.153022802833712","0.142428649422014","0.16361695624541"
"7 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2009","direkter Migrationshintergrund","Westdeutschland, alte Bundeslaender","257","0.155882721347365","0.138047170500485","0.173718272194245"
"7 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2009","direkter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"7 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2009","indirekter Migrationshintergrund","Westdeutschland, alte Bundeslaender","100","0.147308547478862","0.120552123374032","0.174064971583691"
"7 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2009","indirekter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"8 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2009","kein Migrationshintergrund","Westdeutschland, alte Bundeslaender","2509","0.215466645460522","0.207879310235776","0.223053980685268"
"8 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2009","kein Migrationshintergrund","Ostdeutschland, neue Bundeslaender","916","0.212050865469876","0.200022089446422","0.22407964149333"
"8 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2009","direkter Migrationshintergrund","Westdeutschland, alte Bundeslaender","337","0.193772674480748","0.174338720679215","0.213206628282282"
"8 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2009","direkter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"8 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2009","indirekter Migrationshintergrund","Westdeutschland, alte Bundeslaender","150","0.196048726912934","0.166076775519651","0.226020678306217"
"8 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2009","indirekter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"9 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2009","kein Migrationshintergrund","Westdeutschland, alte Bundeslaender","1594","0.140336109540191","0.133926337269553","0.14674588181083"
"9 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2009","kein Migrationshintergrund","Ostdeutschland, neue Bundeslaender","546","0.115419864043541","0.106016977566415","0.124822750520668"
"9 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2009","direkter Migrationshintergrund","Westdeutschland, alte Bundeslaender","213","0.137181738386998","0.120265883237818","0.154097593536179"
"9 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2009","direkter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"9 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2009","indirekter Migrationshintergrund","Westdeutschland, alte Bundeslaender","114","0.167692801542253","0.139488381215833","0.195897221868674"
"9 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2009","indirekter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"10 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2009","kein Migrationshintergrund","Westdeutschland, alte Bundeslaender","1212","0.0993183598819049","0.0937989332375823","0.104837786526227"
"10 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2009","kein Migrationshintergrund","Ostdeutschland, neue Bundeslaender","361","0.0858513864456347","0.0776074548164854","0.0940953180747841"
"10 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2009","direkter Migrationshintergrund","Westdeutschland, alte Bundeslaender","156","0.0999684899622188","0.0852200336651836","0.114716946259254"
"10 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2009","direkter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"10 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2009","indirekter Migrationshintergrund","Westdeutschland, alte Bundeslaender","96","0.170580496472801","0.14218366058794","0.198977332357663"
"10 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2009","indirekter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"0 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2010","kein Migrationshintergrund","Westdeutschland, alte Bundeslaender","106","0.00825062610641646","0.00678813598866491","0.00971311622416802"
"0 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2010","kein Migrationshintergrund","Ostdeutschland, neue Bundeslaender","51","0.00935939898545696","0.00676190648450131","0.0119568914864126"
"0 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2010","direkter Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"0 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2010","direkter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"0 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2010","indirekter Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"0 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2010","indirekter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"1 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2010","kein Migrationshintergrund","Westdeutschland, alte Bundeslaender","134","0.0099791396174754","0.00837213456730487","0.0115861446676459"
"1 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2010","kein Migrationshintergrund","Ostdeutschland, neue Bundeslaender","64","0.0129981294911043","0.00994270414135037","0.0160535548408583"
"1 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2010","direkter Migrationshintergrund","Westdeutschland, alte Bundeslaender","37","0.0124698589260998","0.00834330124188359","0.0165964166103161"
"1 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2010","direkter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"1 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2010","indirekter Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"1 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2010","indirekter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"2 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2010","kein Migrationshintergrund","Westdeutschland, alte Bundeslaender","418","0.0289845740716481","0.0262722283464565","0.0316969197968397"
"2 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2010","kein Migrationshintergrund","Ostdeutschland, neue Bundeslaender","184","0.0352030241708355","0.0302316069349361","0.0401744414067349"
"2 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2010","direkter Migrationshintergrund","Westdeutschland, alte Bundeslaender","81","0.0424319628837707","0.0349362429369603","0.0499276828305811"
"2 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2010","direkter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"2 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2010","indirekter Migrationshintergrund","Westdeutschland, alte Bundeslaender","34","0.0294098057588994","0.0192912766972063","0.0395283348205925"
"2 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2010","indirekter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"3 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2010","kein Migrationshintergrund","Westdeutschland, alte Bundeslaender","811","0.0608221796025472","0.056958034529804","0.0646863246752903"
"3 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2010","kein Migrationshintergrund","Ostdeutschland, neue Bundeslaender","341","0.0740283992353681","0.0669657071454782","0.081091091325258"
"3 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2010","direkter Migrationshintergrund","Westdeutschland, alte Bundeslaender","148","0.0608644766723465","0.0519739385085645","0.0697550148361284"
"3 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2010","direkter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"3 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2010","indirekter Migrationshintergrund","Westdeutschland, alte Bundeslaender","45","0.0430522401306007","0.0308961098007479","0.0552083704604536"
"3 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2010","indirekter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"4 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2010","kein Migrationshintergrund","Westdeutschland, alte Bundeslaender","914","0.0667702622157833","0.0627344184565796","0.0708061059749869"
"4 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2010","kein Migrationshintergrund","Ostdeutschland, neue Bundeslaender","338","0.0677753070456518","0.0609947041914871","0.0745559098998164"
"4 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2010","direkter Migrationshintergrund","Westdeutschland, alte Bundeslaender","170","0.0701151590143229","0.0606199940158936","0.0796103240127522"
"4 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2010","direkter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"4 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2010","indirekter Migrationshintergrund","Westdeutschland, alte Bundeslaender","73","0.0816676393326984","0.0652663382582209","0.098068940407176"
"4 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2010","indirekter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"5 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2010","kein Migrationshintergrund","Westdeutschland, alte Bundeslaender","1688","0.122538023853317","0.117236531877094","0.127839515829539"
"5 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2010","kein Migrationshintergrund","Ostdeutschland, neue Bundeslaender","691","0.13903125230621","0.129698232854511","0.148364271757908"
"5 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2010","direkter Migrationshintergrund","Westdeutschland, alte Bundeslaender","308","0.105321949858067","0.0939069790030411","0.116736920713093"
