"year","alter_gr","migback","mean","median","n","lower_confidence","upper_confidence"
"1994","66 und älter","kein Migrationshintergrund ","","","","",""
"1995","16-34 Jahre alt","direkter Migrationshintergrund","35.59","38","512","34.93","36.25"
"1995","16-34 Jahre alt","indirekter Migrationshintergrund","34.73","38","251","33.78","35.68"
"1995","16-34 Jahre alt","kein Migrationshintergrund ","36.54","38.5","2170","36.23","36.85"
"1995","35-65 Jahre alt","direkter Migrationshintergrund","34.48","37.5","872","33.95","35.01"
"1995","35-65 Jahre alt","indirekter Migrationshintergrund","","","","",""
"1995","35-65 Jahre alt","kein Migrationshintergrund ","34.85","38.5","2916","34.55","35.15"
"1995","66 und älter","direkter Migrationshintergrund","","","","",""
"1995","66 und älter","indirekter Migrationshintergrund","","","","",""
"1995","66 und älter","kein Migrationshintergrund ","","","","",""
"1996","16-34 Jahre alt","direkter Migrationshintergrund","36.12","38.5","454","35.5","36.74"
"1996","16-34 Jahre alt","indirekter Migrationshintergrund","36.47","38","268","35.69","37.25"
"1996","16-34 Jahre alt","kein Migrationshintergrund ","36.2","38.5","2054","35.89","36.51"
"1996","35-65 Jahre alt","direkter Migrationshintergrund","34.68","37.5","829","34.16","35.2"
"1996","35-65 Jahre alt","indirekter Migrationshintergrund","","","","",""
"1996","35-65 Jahre alt","kein Migrationshintergrund ","34.74","38.5","2884","34.44","35.04"
"1996","66 und älter","direkter Migrationshintergrund","","","","",""
"1996","66 und älter","indirekter Migrationshintergrund","","","","",""
"1996","66 und älter","kein Migrationshintergrund ","","","","",""
"1997","16-34 Jahre alt","direkter Migrationshintergrund","35.71","38.5","410","35.03","36.39"
"1997","16-34 Jahre alt","indirekter Migrationshintergrund","36.86","38","284","36.02","37.7"
"1997","16-34 Jahre alt","kein Migrationshintergrund ","36.18","38.5","1928","35.86","36.5"
"1997","35-65 Jahre alt","direkter Migrationshintergrund","35.04","37.5","753","34.5","35.58"
"1997","35-65 Jahre alt","indirekter Migrationshintergrund","","","","",""
"1997","35-65 Jahre alt","kein Migrationshintergrund ","34.86","38.5","2762","34.56","35.16"
"1997","66 und älter","direkter Migrationshintergrund","","","","",""
"1997","66 und älter","indirekter Migrationshintergrund","","","","",""
"1997","66 und älter","kein Migrationshintergrund ","","","","",""
"1998","16-34 Jahre alt","direkter Migrationshintergrund","35.73","38","378","35.03","36.43"
"1998","16-34 Jahre alt","indirekter Migrationshintergrund","36.48","38.5","282","35.68","37.28"
"1998","16-34 Jahre alt","kein Migrationshintergrund ","36.04","38.5","2088","35.71","36.37"
"1998","35-65 Jahre alt","direkter Migrationshintergrund","34.74","37.5","744","34.16","35.32"
"1998","35-65 Jahre alt","indirekter Migrationshintergrund","","","","",""
"1998","35-65 Jahre alt","kein Migrationshintergrund ","34.66","38.5","3226","34.37","34.95"
"1998","66 und älter","direkter Migrationshintergrund","","","","",""
"1998","66 und älter","indirekter Migrationshintergrund","","","","",""
"1998","66 und älter","kein Migrationshintergrund ","","","","",""
"1999","16-34 Jahre alt","direkter Migrationshintergrund","34.88","38","344","34.03","35.73"
"1999","16-34 Jahre alt","indirekter Migrationshintergrund","35.79","38","303","34.93","36.65"
"1999","16-34 Jahre alt","kein Migrationshintergrund ","35.97","38.5","2056","35.63","36.31"
"1999","35-65 Jahre alt","direkter Migrationshintergrund","34.77","37.5","702","34.16","35.38"
"1999","35-65 Jahre alt","indirekter Migrationshintergrund","31.36","35.61","31","27.21","35.51"
"1999","35-65 Jahre alt","kein Migrationshintergrund ","34.64","38.5","3274","34.35","34.93"
"1999","66 und älter","direkter Migrationshintergrund","","","","",""
"1999","66 und älter","indirekter Migrationshintergrund","","","","",""
"1999","66 und älter","kein Migrationshintergrund ","","","","",""
"2000","16-34 Jahre alt","direkter Migrationshintergrund","34.91","38","479","34.09","35.73"
"2000","16-34 Jahre alt","indirekter Migrationshintergrund","35.82","38.5","367","35.03","36.61"
"2000","16-34 Jahre alt","kein Migrationshintergrund ","35.92","38.5","3149","35.64","36.2"
"2000","35-65 Jahre alt","direkter Migrationshintergrund","34.35","37.5","1040","33.82","34.88"
"2000","35-65 Jahre alt","indirekter Migrationshintergrund","32.95","37.92","56","30.6","35.3"
"2000","35-65 Jahre alt","kein Migrationshintergrund ","34.61","38.5","6051","34.39","34.83"
"2000","66 und älter","direkter Migrationshintergrund","","","","",""
"2000","66 und älter","indirekter Migrationshintergrund","","","","",""
"2000","66 und älter","kein Migrationshintergrund ","","","","",""
"2001","16-34 Jahre alt","direkter Migrationshintergrund","34.74","38","445","33.87","35.61"
"2001","16-34 Jahre alt","indirekter Migrationshintergrund","35.03","38","354","34.15","35.91"
"2001","16-34 Jahre alt","kein Migrationshintergrund ","35.42","38.5","2794","35.09","35.75"
"2001","35-65 Jahre alt","direkter Migrationshintergrund","34.6","38","971","34.06","35.14"
"2001","35-65 Jahre alt","indirekter Migrationshintergrund","32.59","37.39","66","30.48","34.7"
"2001","35-65 Jahre alt","kein Migrationshintergrund ","34.15","38","5811","33.91","34.39"
"2001","66 und älter","direkter Migrationshintergrund","","","","",""
"2001","66 und älter","indirekter Migrationshintergrund","","","","",""
"2001","66 und älter","kein Migrationshintergrund ","","","","",""
"2002","16-34 Jahre alt","direkter Migrationshintergrund","35.27","38","367","34.34","36.2"
"2002","16-34 Jahre alt","indirekter Migrationshintergrund","35.71","38.5","316","34.74","36.68"
"2002","16-34 Jahre alt","kein Migrationshintergrund ","36.1","38.5","2654","35.78","36.42"
"2002","35-65 Jahre alt","direkter Migrationshintergrund","34.09","37.5","908","33.49","34.69"
"2002","35-65 Jahre alt","indirekter Migrationshintergrund","31.56","37.5","83","29.43","33.69"
"2002","35-65 Jahre alt","kein Migrationshintergrund ","33.97","38","6209","33.74","34.2"
"2002","66 und älter","direkter Migrationshintergrund","","","","",""
"2002","66 und älter","indirekter Migrationshintergrund","","","","",""
"2002","66 und älter","kein Migrationshintergrund ","","","","",""
"2003","16-34 Jahre alt","direkter Migrationshintergrund","33.95","38","333","32.87","35.03"
"2003","16-34 Jahre alt","indirekter Migrationshintergrund","34.68","38","334","33.59","35.77"
"2003","16-34 Jahre alt","kein Migrationshintergrund ","35.16","38.5","2544","34.8","35.52"
"2003","35-65 Jahre alt","direkter Migrationshintergrund","33.65","37.5","869","33.03","34.27"
"2003","35-65 Jahre alt","indirekter Migrationshintergrund","31.66","37.5","88","29.44","33.88"
"2003","35-65 Jahre alt","kein Migrationshintergrund ","33.78","38","6089","33.55","34.01"
"2003","66 und älter","direkter Migrationshintergrund","","","","",""
"2003","66 und älter","indirekter Migrationshintergrund","","","","",""
"2003","66 und älter","kein Migrationshintergrund ","19.99","15","32","15.12","24.86"
"2004","16-34 Jahre alt","direkter Migrationshintergrund","34.98","38.5","294","33.84","36.12"
"2004","16-34 Jahre alt","indirekter Migrationshintergrund","36.6","38.5","302","35.66","37.54"
"2004","16-34 Jahre alt","kein Migrationshintergrund ","35.82","38.5","2278","35.46","36.18"
"2004","35-65 Jahre alt","direkter Migrationshintergrund","33.94","37.5","783","33.29","34.59"
"2004","35-65 Jahre alt","indirekter Migrationshintergrund","30.81","37.5","100","28.72","32.9"
"2004","35-65 Jahre alt","kein Migrationshintergrund ","33.97","38","5779","33.73","34.21"
"2004","66 und älter","direkter Migrationshintergrund","","","","",""
"2004","66 und älter","indirekter Migrationshintergrund","","","","",""
"2004","66 und älter","kein Migrationshintergrund ","","","","",""
"2005","16-34 Jahre alt","direkter Migrationshintergrund","35.24","38.5","230","33.85","36.63"
"2005","16-34 Jahre alt","indirekter Migrationshintergrund","35.72","38.5","299","34.7","36.74"
"2005","16-34 Jahre alt","kein Migrationshintergrund ","36.24","38.5","2128","35.88","36.6"
"2005","35-65 Jahre alt","direkter Migrationshintergrund","33.53","37.5","777","32.86","34.2"
"2005","35-65 Jahre alt","indirekter Migrationshintergrund","32.65","37.5","97","30.75","34.55"
"2005","35-65 Jahre alt","kein Migrationshintergrund ","34.42","38.5","5538","34.18","34.66"
"2005","66 und älter","direkter Migrationshintergrund","","","","",""
"2005","66 und älter","indirekter Migrationshintergrund","","","","",""
"2005","66 und älter","kein Migrationshintergrund ","","","","",""
"2006","16-34 Jahre alt","direkter Migrationshintergrund","34.02","38.5","249","32.67","35.37"
"2006","16-34 Jahre alt","indirekter Migrationshintergrund","36.57","38.5","296","35.63","37.51"
"2006","16-34 Jahre alt","kein Migrationshintergrund ","36.02","39","2075","35.65","36.39"
"2006","35-65 Jahre alt","direkter Migrationshintergrund","33.48","38","757","32.78","34.18"
"2006","35-65 Jahre alt","indirekter Migrationshintergrund","31.73","37.5","103","29.76","33.7"
"2006","35-65 Jahre alt","kein Migrationshintergrund ","34.24","38.5","5968","34.01","34.47"
"2006","66 und älter","direkter Migrationshintergrund","","","","",""
"2006","66 und älter","indirekter Migrationshintergrund","","","","",""
"2006","66 und älter","kein Migrationshintergrund ","17.76","15","40","14.04","21.48"
"2007","16-34 Jahre alt","direkter Migrationshintergrund","34.61","39","207","33.22","36"
"2007","16-34 Jahre alt","indirekter Migrationshintergrund","35.5","38.5","308","34.56","36.44"
"2007","16-34 Jahre alt","kein Migrationshintergrund ","36.05","40","2002","35.64","36.46"
"2007","35-65 Jahre alt","direkter Migrationshintergrund","33.35","38","677","32.59","34.11"
"2007","35-65 Jahre alt","indirekter Migrationshintergrund","32.05","37.5","119","30.09","34.01"
"2007","35-65 Jahre alt","kein Migrationshintergrund ","34.36","38.5","5797","34.12","34.6"
"2007","66 und älter","direkter Migrationshintergrund","","","","",""
"2007","66 und älter","indirekter Migrationshintergrund","","","","",""
"2007","66 und älter","kein Migrationshintergrund ","14.77","12","47","10.96","18.58"
"2008","16-34 Jahre alt","direkter Migrationshintergrund","32.34","38.5","191","30.78","33.9"
"2008","16-34 Jahre alt","indirekter Migrationshintergrund","36.28","39.5","285","35.35","37.21"
"2008","16-34 Jahre alt","kein Migrationshintergrund ","36.56","40","1879","36.16","36.96"
"2008","35-65 Jahre alt","direkter Migrationshintergrund","33.54","38","635","32.8","34.28"
"2008","35-65 Jahre alt","indirekter Migrationshintergrund","32.49","38","132","30.71","34.27"
"2008","35-65 Jahre alt","kein Migrationshintergrund ","34.32","38.5","5520","34.07","34.57"
"2008","66 und älter","direkter Migrationshintergrund","","","","",""
"2008","66 und älter","indirekter Migrationshintergrund","","","","",""
"2008","66 und älter","kein Migrationshintergrund ","13.77","10","35","9.67","17.87"
"2009","16-34 Jahre alt","direkter Migrationshintergrund","30.37","38.5","161","28.56","32.18"
"2009","16-34 Jahre alt","indirekter Migrationshintergrund","35.65","38.9","257","34.58","36.72"
"2009","16-34 Jahre alt","kein Migrationshintergrund ","36.07","40","1783","35.66","36.48"
"2009","35-65 Jahre alt","direkter Migrationshintergrund","32.94","37.59","537","32.08","33.8"
"2009","35-65 Jahre alt","indirekter Migrationshintergrund","33.95","37.5","127","32.15","35.75"
"2009","35-65 Jahre alt","kein Migrationshintergrund ","34.58","38.5","5249","34.32","34.84"
"2009","66 und älter","direkter Migrationshintergrund","","","","",""
"2009","66 und älter","indirekter Migrationshintergrund","","","","",""
"2009","66 und älter","kein Migrationshintergrund ","14.25","10","49","11.13","17.37"
"2010","16-34 Jahre alt","direkter Migrationshintergrund","32.94","38.5","384","31.78","34.1"
"2010","16-34 Jahre alt","indirekter Migrationshintergrund","34.58","38.5","347","33.5","35.66"
"2010","16-34 Jahre alt","kein Migrationshintergrund ","35.85","40","2557","35.45","36.25"
"2010","35-65 Jahre alt","direkter Migrationshintergrund","32.2","37.5","852","31.46","32.94"
"2010","35-65 Jahre alt","indirekter Migrationshintergrund","32.08","37.5","236","30.7","33.46"
"2010","35-65 Jahre alt","kein Migrationshintergrund ","34.16","38.5","6986","33.92","34.4"
"2010","66 und älter","direkter Migrationshintergrund","","","","",""
"2010","66 und älter","indirekter Migrationshintergrund","","","","",""
"2010","66 und älter","kein Migrationshintergrund ","11.45","8","64","8.84","14.06"
"2011","16-34 Jahre alt","direkter Migrationshintergrund","34.86","40","414","33.73","35.99"
"2011","16-34 Jahre alt","indirekter Migrationshintergrund","34.64","38.5","388","33.62","35.66"
"2011","16-34 Jahre alt","kein Migrationshintergrund ","36.08","40","2868","35.71","36.45"
"2011","35-65 Jahre alt","direkter Migrationshintergrund","32","38","1066","31.33","32.67"
"2011","35-65 Jahre alt","indirekter Migrationshintergrund","32.4","37.5","330","31.23","33.57"
"2011","35-65 Jahre alt","kein Migrationshintergrund ","34.31","38.5","8735","34.1","34.52"
"2011","66 und älter","direkter Migrationshintergrund","","","","",""
"2011","66 und älter","indirekter Migrationshintergrund","","","","",""
"2011","66 und älter","kein Migrationshintergrund ","15.35","10","56","12.36","18.34"
"2012","16-34 Jahre alt","direkter Migrationshintergrund","32.66","40","390","31.5","33.82"
"2012","16-34 Jahre alt","indirekter Migrationshintergrund","34.67","39","361","33.59","35.75"
"2012","16-34 Jahre alt","kein Migrationshintergrund ","35.92","40","2703","35.54","36.3"
"2012","35-65 Jahre alt","direkter Migrationshintergrund","33.22","38","1097","32.59","33.85"
"2012","35-65 Jahre alt","indirekter Migrationshintergrund","33.46","38","364","32.39","34.53"
"2012","35-65 Jahre alt","kein Migrationshintergrund ","34.35","38.5","8658","34.14","34.56"
"2012","66 und älter","direkter Migrationshintergrund","","","","",""
"2012","66 und älter","indirekter Migrationshintergrund","","","","",""
"2012","66 und älter","kein Migrationshintergrund ","12.65","10","80","10.19","15.11"
"2013","16-34 Jahre alt","direkter Migrationshintergrund","33.27","40","1019","32.56","33.98"
"2013","16-34 Jahre alt","indirekter Migrationshintergrund","35.03","39","704","34.28","35.78"
"2013","16-34 Jahre alt","kein Migrationshintergrund ","35.78","40","2608","35.39","36.17"
"2013","35-65 Jahre alt","direkter Migrationshintergrund","32.95","38","2407","32.51","33.39"
"2013","35-65 Jahre alt","indirekter Migrationshintergrund","33.6","38","489","32.71","34.49"
"2013","35-65 Jahre alt","kein Migrationshintergrund ","34.48","38.5","8265","34.27","34.69"
"2013","66 und älter","direkter Migrationshintergrund","","","","",""
"2013","66 und älter","indirekter Migrationshintergrund","","","","",""
"2013","66 und älter","kein Migrationshintergrund ","10.62","10","76","8.81","12.43"
"2014","16-34 Jahre alt","direkter Migrationshintergrund","33.12","40","794","32.31","33.93"
"2014","16-34 Jahre alt","indirekter Migrationshintergrund","34.15","39","583","33.28","35.02"
"2014","16-34 Jahre alt","kein Migrationshintergrund ","34.78","39","2363","34.37","35.19"
"2014","35-65 Jahre alt","direkter Migrationshintergrund","32.36","38","2014","31.87","32.85"
"2014","35-65 Jahre alt","indirekter Migrationshintergrund","33.56","38.4","458","32.61","34.51"
"2014","35-65 Jahre alt","kein Migrationshintergrund ","34.05","38.5","7670","33.83","34.27"
"2014","66 und älter","direkter Migrationshintergrund","","","","",""
"2014","66 und älter","indirekter Migrationshintergrund","","","","",""
"2014","66 und älter","kein Migrationshintergrund ","12.7","9","102","10.73","14.67"
"2015","16-34 Jahre alt","direkter Migrationshintergrund","33.64","39","1090","33.01","34.27"
"2015","16-34 Jahre alt","indirekter Migrationshintergrund","35.62","40","488","34.72","36.52"
"2015","16-34 Jahre alt","kein Migrationshintergrund ","35.24","39.5","2175","34.82","35.66"
"2015","35-65 Jahre alt","direkter Migrationshintergrund","32.97","38.5","2125","32.5","33.44"
"2015","35-65 Jahre alt","indirekter Migrationshintergrund","34.5","38.5","452","33.59","35.41"
"2015","35-65 Jahre alt","kein Migrationshintergrund ","34","38.5","7320","33.77","34.23"
"2015","66 und älter","direkter Migrationshintergrund","","","","",""
"2015","66 und älter","indirekter Migrationshintergrund","","","","",""
"2015","66 und älter","kein Migrationshintergrund ","10.46","8.83","101","8.61","12.31"
"2016","16-34 Jahre alt","direkter Migrationshintergrund","33.07","39","801","32.3","33.84"
"2016","16-34 Jahre alt","indirekter Migrationshintergrund","34.15","38.5","456","33.14","35.16"
"2016","16-34 Jahre alt","kein Migrationshintergrund ","34.75","39","1980","34.31","35.19"
"2016","35-65 Jahre alt","direkter Migrationshintergrund","32.37","38","1901","31.87","32.87"
"2016","35-65 Jahre alt","indirekter Migrationshintergrund","34.14","38.5","462","33.19","35.09"
"2016","35-65 Jahre alt","kein Migrationshintergrund ","34.09","38.5","6939","33.86","34.32"
"2016","66 und älter","direkter Migrationshintergrund","","","","",""
"2016","66 und älter","indirekter Migrationshintergrund","","","","",""
"2016","66 und älter","kein Migrationshintergrund ","12.26","10","108","10.39","14.13"
"2017","16-34 Jahre alt","direkter Migrationshintergrund","33.77","40","984","33.03","34.51"
"2017","16-34 Jahre alt","indirekter Migrationshintergrund","33.71","38.5","503","32.76","34.66"
"2017","16-34 Jahre alt","kein Migrationshintergrund ","34.84","39","2471","34.45","35.23"
"2017","35-65 Jahre alt","direkter Migrationshintergrund","32.55","38","2057","32.06","33.04"
"2017","35-65 Jahre alt","indirekter Migrationshintergrund","34.28","38.07","499","33.39","35.17"
"2017","35-65 Jahre alt","kein Migrationshintergrund ","34.14","38.5","8118","33.93","34.35"
"2017","66 und älter","direkter Migrationshintergrund","","","","",""
"2017","66 und älter","indirekter Migrationshintergrund","","","","",""
"2017","66 und älter","kein Migrationshintergrund ","12.89","10","133","11.21","14.57"
"2018","16-34 Jahre alt","direkter Migrationshintergrund","33.56","40","1158","32.9","34.22"
"2018","16-34 Jahre alt","indirekter Migrationshintergrund","33.11","38.5","521","32.13","34.09"
"2018","16-34 Jahre alt","kein Migrationshintergrund ","34.71","39","2435","34.31","35.11"
"2018","35-65 Jahre alt","direkter Migrationshintergrund","33.28","38.5","2165","32.82","33.74"
"2018","35-65 Jahre alt","indirekter Migrationshintergrund","34.56","39","515","33.67","35.45"
"2018","35-65 Jahre alt","kein Migrationshintergrund ","34.02","38.5","7724","33.81","34.23"
"2018","66 und älter","direkter Migrationshintergrund","","","","",""
"2018","66 und älter","indirekter Migrationshintergrund","","","","",""
"2018","66 und älter","kein Migrationshintergrund ","12.14","10","162","10.68","13.6"
"2019","16-34 Jahre alt","direkter Migrationshintergrund","34.01","39","1079","33.33","34.69"
"2019","16-34 Jahre alt","indirekter Migrationshintergrund","34.98","39","467","34.04","35.92"
"2019","16-34 Jahre alt","kein Migrationshintergrund ","35.11","39","2270","34.71","35.51"
"2019","35-65 Jahre alt","direkter Migrationshintergrund","33.31","38","2035","32.84","33.78"
"2019","35-65 Jahre alt","indirekter Migrationshintergrund","34.79","38","491","33.96","35.62"
"2019","35-65 Jahre alt","kein Migrationshintergrund ","33.96","38","7443","33.74","34.18"
"2019","66 und älter","direkter Migrationshintergrund","","","","",""
"2019","66 und älter","indirekter Migrationshintergrund","","","","",""
"2019","66 und älter","kein Migrationshintergrund ","14.84","10","168","13","16.68"
