"year","bildungsniveau","migback","mean","median","n","lower_confidence_mean","upper_confidence_mean"
"1987","(Fach-)Abitur","kein Migrationshintergrund","37.11","39.5","223","36.02","38.2"
"1987","(noch) kein Abschluss","direkter Migrationshintergrund","36.94","39.5","408","36.27","37.61"
"1987","(noch) kein Abschluss","indirekter Migrationshintergrund","","","","",""
"1987","(noch) kein Abschluss","kein Migrationshintergrund","","","","",""
"1987","AkademikerIn","direkter Migrationshintergrund","36.51","39.5","55","34.59","38.43"
"1987","AkademikerIn","indirekter Migrationshintergrund","","","","",""
"1987","AkademikerIn","kein Migrationshintergrund","36.23","39.5","372","35.4","37.06"
"1987","Hauptschule","direkter Migrationshintergrund","38.07","39.5","964","37.74","38.4"
"1987","Hauptschule","indirekter Migrationshintergrund","37.63","39.5","51","36.12","39.14"
"1987","Hauptschule","kein Migrationshintergrund","36.87","39.5","2021","36.52","37.22"
"1987","Realschule","direkter Migrationshintergrund","36.45","39.5","76","34.95","37.95"
"1987","Realschule","indirekter Migrationshintergrund","","","","",""
"1987","Realschule","kein Migrationshintergrund","37.25","39.5","869","36.79","37.71"
"1988","(Fach-)Abitur","direkter Migrationshintergrund","34.96","38.75","122","33.63","36.29"
"1988","(Fach-)Abitur","indirekter Migrationshintergrund","","","","",""
"1988","(Fach-)Abitur","kein Migrationshintergrund","37.17","39.5","216","36.05","38.29"
"1988","(noch) kein Abschluss","direkter Migrationshintergrund","36.87","39.5","355","36.17","37.57"
"1988","(noch) kein Abschluss","indirekter Migrationshintergrund","","","","",""
"1988","(noch) kein Abschluss","kein Migrationshintergrund","","","","",""
"1988","AkademikerIn","direkter Migrationshintergrund","36.73","39.5","47","35.06","38.4"
"1988","AkademikerIn","indirekter Migrationshintergrund","","","","",""
"1988","AkademikerIn","kein Migrationshintergrund","36.25","39.5","367","35.43","37.07"
"1988","Hauptschule","direkter Migrationshintergrund","37.73","39.5","917","37.35","38.11"
"1988","Hauptschule","indirekter Migrationshintergrund","35.8","39.5","65","34.49","37.11"
"1988","Hauptschule","kein Migrationshintergrund","36.67","39.75","1870","36.31","37.03"
"1988","Realschule","direkter Migrationshintergrund","35.92","38.75","76","34.39","37.45"
"1988","Realschule","indirekter Migrationshintergrund","","","","",""
"1988","Realschule","kein Migrationshintergrund","36.77","39.75","850","36.27","37.27"
"1989","(Fach-)Abitur","direkter Migrationshintergrund","35.01","38.25","112","33.64","36.38"
"1989","(Fach-)Abitur","indirekter Migrationshintergrund","","","","",""
"1989","(Fach-)Abitur","kein Migrationshintergrund","35.8","38.75","232","34.63","36.97"
"1989","(noch) kein Abschluss","direkter Migrationshintergrund","37.08","38.75","336","36.35","37.81"
"1989","(noch) kein Abschluss","indirekter Migrationshintergrund","","","","",""
"1989","(noch) kein Abschluss","kein Migrationshintergrund","","","","",""
"1989","AkademikerIn","direkter Migrationshintergrund","37.92","39.5","51","36.33","39.51"
"1989","AkademikerIn","indirekter Migrationshintergrund","","","","",""
"1989","AkademikerIn","kein Migrationshintergrund","36.19","39.5","357","35.39","36.99"
"1989","Hauptschule","direkter Migrationshintergrund","37.22","38.75","915","36.85","37.59"
"1989","Hauptschule","indirekter Migrationshintergrund","35.2","39.5","67","33.66","36.74"
"1989","Hauptschule","kein Migrationshintergrund","36.47","38.75","1839","36.1","36.84"
"1989","Realschule","direkter Migrationshintergrund","35.29","38.25","80","33.53","37.05"
"1989","Realschule","indirekter Migrationshintergrund","","","","",""
"1989","Realschule","kein Migrationshintergrund","36.89","38.75","838","36.4","37.38"
"1990","(Fach-)Abitur","direkter Migrationshintergrund","35.55","38.25","100","34.04","37.06"
"1990","(Fach-)Abitur","indirekter Migrationshintergrund","","","","",""
"1990","(Fach-)Abitur","kein Migrationshintergrund","37.37","38.75","299","36.5","38.24"
"1990","(noch) kein Abschluss","direkter Migrationshintergrund","37.06","38.75","315","36.29","37.83"
"1990","(noch) kein Abschluss","indirekter Migrationshintergrund","","","","",""
"1990","(noch) kein Abschluss","kein Migrationshintergrund","35.41","37.65","32","32.02","38.8"
"1990","AkademikerIn","direkter Migrationshintergrund","37.93","38.75","83","36.65","39.21"
"1990","AkademikerIn","indirekter Migrationshintergrund","","","","",""
"1990","AkademikerIn","kein Migrationshintergrund","37.6","38.9","1083","37.16","38.04"
"1990","Hauptschule","direkter Migrationshintergrund","37.49","38.25","929","37.1","37.88"
"1990","Hauptschule","indirekter Migrationshintergrund","34.91","37.75","90","33.58","36.24"
"1990","Hauptschule","kein Migrationshintergrund","36.64","38.25","2752","36.34","36.94"
"1990","Realschule","direkter Migrationshintergrund","36.25","38.25","90","34.77","37.73"
"1990","Realschule","indirekter Migrationshintergrund","35.63","38.25","34","33.24","38.02"
"1990","Realschule","kein Migrationshintergrund","38.14","38.9","2102","37.84","38.44"
"1991","(Fach-)Abitur","direkter Migrationshintergrund","38.63","38.25","105","37.52","39.74"
"1991","(Fach-)Abitur","indirekter Migrationshintergrund","","","","",""
"1991","(Fach-)Abitur","kein Migrationshintergrund","35.97","38.25","310","35.07","36.87"
"1991","(noch) kein Abschluss","direkter Migrationshintergrund","36.12","37.75","322","35.26","36.98"
"1991","(noch) kein Abschluss","indirekter Migrationshintergrund","","","","",""
"1991","(noch) kein Abschluss","kein Migrationshintergrund","34.68","38.25","45","31.83","37.53"
"1991","AkademikerIn","direkter Migrationshintergrund","36.59","38.25","77","35.26","37.92"
"1991","AkademikerIn","indirekter Migrationshintergrund","","","","",""
"1991","AkademikerIn","kein Migrationshintergrund","36.23","38.25","1015","35.8","36.66"
"1991","Hauptschule","direkter Migrationshintergrund","36.09","37.75","914","35.67","36.51"
"1991","Hauptschule","indirekter Migrationshintergrund","33.89","37.85","106","32.32","35.46"
"1991","Hauptschule","kein Migrationshintergrund","36.06","38.25","2420","35.75","36.37"
"1991","Realschule","direkter Migrationshintergrund","36.23","38.25","89","34.8","37.66"
"1991","Realschule","indirekter Migrationshintergrund","35.96","37.75","38","33.88","38.04"
"1991","Realschule","kein Migrationshintergrund","37.04","38.25","1901","36.74","37.34"
"1992","(Fach-)Abitur","direkter Migrationshintergrund","34.93","37.75","100","33.76","36.1"
"1992","(Fach-)Abitur","indirekter Migrationshintergrund","","","","",""
"1992","(Fach-)Abitur","kein Migrationshintergrund","36.06","38.25","307","35.22","36.9"
"1992","(noch) kein Abschluss","direkter Migrationshintergrund","36.6","37.9","285","35.78","37.42"
"1992","(noch) kein Abschluss","indirekter Migrationshintergrund","","","","",""
"1992","(noch) kein Abschluss","kein Migrationshintergrund","33.19","37.75","49","30.31","36.07"
"1992","AkademikerIn","direkter Migrationshintergrund","35.73","39.25","73","34.29","37.17"
"1992","AkademikerIn","indirekter Migrationshintergrund","","","","",""
"1992","AkademikerIn","kein Migrationshintergrund","35.63","38.25","920","35.19","36.07"
"1992","Hauptschule","direkter Migrationshintergrund","36.46","37.9","852","36.04","36.88"
"1992","Hauptschule","indirekter Migrationshintergrund","34.58","37.75","116","32.97","36.19"
"1992","Hauptschule","kein Migrationshintergrund","35.9","38.25","2183","35.57","36.23"
"1992","Realschule","direkter Migrationshintergrund","35.22","37.75","86","33.71","36.73"
"1992","Realschule","indirekter Migrationshintergrund","35.47","37.75","53","33.78","37.16"
"1992","Realschule","kein Migrationshintergrund","36.88","38.25","1769","36.58","37.18"
"1993","(Fach-)Abitur","direkter Migrationshintergrund","37.36","38.25","102","35.94","38.78"
"1993","(Fach-)Abitur","indirekter Migrationshintergrund","","","","",""
"1993","(Fach-)Abitur","kein Migrationshintergrund","35.37","38.25","306","34.48","36.26"
"1993","(noch) kein Abschluss","direkter Migrationshintergrund","36.34","37.75","269","35.45","37.23"
"1993","(noch) kein Abschluss","indirekter Migrationshintergrund","","","","",""
"1993","(noch) kein Abschluss","kein Migrationshintergrund","37.28","38.75","44","35.13","39.43"
"1993","AkademikerIn","direkter Migrationshintergrund","34.95","37.75","77","33.36","36.54"
"1993","AkademikerIn","indirekter Migrationshintergrund","","","","",""
"1993","AkademikerIn","kein Migrationshintergrund","36.01","38.25","898","35.6","36.42"
"1993","Hauptschule","direkter Migrationshintergrund","36.44","37.75","797","36.03","36.85"
"1993","Hauptschule","indirekter Migrationshintergrund","35.85","37.75","134","34.77","36.93"
"1993","Hauptschule","kein Migrationshintergrund","35.49","37.85","2008","35.14","35.84"
"1993","Realschule","direkter Migrationshintergrund","35.12","37.75","72","33.24","37"
"1993","Realschule","indirekter Migrationshintergrund","35.83","37.9","67","34.73","36.93"
"1993","Realschule","kein Migrationshintergrund","36.51","38.25","1740","36.19","36.83"
"1994","(Fach-)Abitur","direkter Migrationshintergrund","35.57","37.75","97","34.04","37.1"
"1994","(Fach-)Abitur","indirekter Migrationshintergrund","","","","",""
"1994","(Fach-)Abitur","kein Migrationshintergrund","35.37","38.25","320","34.51","36.23"
"1994","(noch) kein Abschluss","direkter Migrationshintergrund","36.05","37.75","241","34.99","37.11"
"1994","(noch) kein Abschluss","indirekter Migrationshintergrund","","","","",""
"1994","(noch) kein Abschluss","kein Migrationshintergrund","37.45","38.25","41","34.93","39.97"
"1994","AkademikerIn","direkter Migrationshintergrund","35.34","38.25","68","33.28","37.4"
"1994","AkademikerIn","indirekter Migrationshintergrund","","","","",""
"1994","AkademikerIn","kein Migrationshintergrund","35.76","38.25","923","35.32","36.2"
"1994","Hauptschule","direkter Migrationshintergrund","35.91","37.9","687","35.43","36.39"
"1994","Hauptschule","indirekter Migrationshintergrund","35.67","37.75","125","34.38","36.96"
"1994","Hauptschule","kein Migrationshintergrund","35.57","38.25","1887","35.2","35.94"
"1994","Realschule","direkter Migrationshintergrund","35.08","38.15","67","33.27","36.89"
"1994","Realschule","indirekter Migrationshintergrund","35.33","37.75","64","33.75","36.91"
"1994","Realschule","kein Migrationshintergrund","36.14","38.25","1718","35.8","36.48"
"1995","(Fach-)Abitur","direkter Migrationshintergrund","34.11","38.15","157","32.72","35.5"
"1995","(Fach-)Abitur","indirekter Migrationshintergrund","","","","",""
"1995","(Fach-)Abitur","kein Migrationshintergrund","34.28","38.25","330","33.31","35.25"
"1995","(noch) kein Abschluss","direkter Migrationshintergrund","34.99","37.25","210","33.93","36.05"
"1995","(noch) kein Abschluss","indirekter Migrationshintergrund","","","","",""
"1995","(noch) kein Abschluss","kein Migrationshintergrund","35.8","37.75","36","33.23","38.37"
"1995","AkademikerIn","direkter Migrationshintergrund","34.53","37.35","105","32.76","36.3"
"1995","AkademikerIn","indirekter Migrationshintergrund","","","","",""
"1995","AkademikerIn","kein Migrationshintergrund","35.4","38.25","960","34.94","35.86"
"1995","Hauptschule","direkter Migrationshintergrund","35.11","37.45","752","34.58","35.64"
"1995","Hauptschule","indirekter Migrationshintergrund","32","37.25","116","30.38","33.62"
"1995","Hauptschule","kein Migrationshintergrund","35.2","37.75","1863","34.81","35.59"
"1995","Realschule","direkter Migrationshintergrund","35.21","37.75","82","33.56","36.86"
"1995","Realschule","indirekter Migrationshintergrund","34.79","37.25","74","33.06","36.52"
"1995","Realschule","kein Migrationshintergrund","35.88","38.4","1810","35.54","36.22"
"1996","(Fach-)Abitur","direkter Migrationshintergrund","35.25","38.25","145","34.01","36.49"
"1996","(Fach-)Abitur","indirekter Migrationshintergrund","","","","",""
"1996","(Fach-)Abitur","kein Migrationshintergrund","33.52","38.25","341","32.52","34.52"
"1996","(noch) kein Abschluss","direkter Migrationshintergrund","34.86","37.25","202","33.84","35.88"
"1996","(noch) kein Abschluss","indirekter Migrationshintergrund","","","","",""
"1996","(noch) kein Abschluss","kein Migrationshintergrund","31.29","37.25","40","27.76","34.82"
"1996","AkademikerIn","direkter Migrationshintergrund","35.2","38.25","96","33.54","36.86"
"1996","AkademikerIn","indirekter Migrationshintergrund","","","","",""
"1996","AkademikerIn","kein Migrationshintergrund","35.73","38.25","936","35.31","36.15"
"1996","Hauptschule","direkter Migrationshintergrund","35.07","37.35","697","34.54","35.6"
"1996","Hauptschule","indirekter Migrationshintergrund","34.23","37.35","127","32.99","35.47"
"1996","Hauptschule","kein Migrationshintergrund","35.03","37.85","1753","34.64","35.42"
"1996","Realschule","direkter Migrationshintergrund","34.57","37.75","69","32.63","36.51"
"1996","Realschule","indirekter Migrationshintergrund","35.68","37.75","77","34","37.36"
"1996","Realschule","kein Migrationshintergrund","35.85","38.25","1776","35.5","36.2"
"1997","(Fach-)Abitur","direkter Migrationshintergrund","35","38.25","133","33.46","36.54"
"1997","(Fach-)Abitur","indirekter Migrationshintergrund","","","","",""
"1997","(Fach-)Abitur","kein Migrationshintergrund","34.47","38.3","357","33.56","35.38"
"1997","(noch) kein Abschluss","direkter Migrationshintergrund","35.6","37.4","168","34.59","36.61"
"1997","(noch) kein Abschluss","indirekter Migrationshintergrund","","","","",""
"1997","(noch) kein Abschluss","kein Migrationshintergrund","31.73","37","39","28.03","35.43"
"1997","AkademikerIn","direkter Migrationshintergrund","34.12","37.75","101","32.45","35.79"
"1997","AkademikerIn","indirekter Migrationshintergrund","","","","",""
"1997","AkademikerIn","kein Migrationshintergrund","35.88","38.45","920","35.45","36.31"
"1997","Hauptschule","direkter Migrationshintergrund","35.67","37.75","631","35.11","36.23"
"1997","Hauptschule","indirekter Migrationshintergrund","35.1","37.25","131","34","36.2"
"1997","Hauptschule","kein Migrationshintergrund","34.9","37.85","1597","34.49","35.31"
"1997","Realschule","direkter Migrationshintergrund","34.87","36.75","65","33.01","36.73"
"1997","Realschule","indirekter Migrationshintergrund","36.17","37.95","88","34.43","37.91"
"1997","Realschule","kein Migrationshintergrund","35.73","38.45","1677","35.38","36.08"
"1998","(Fach-)Abitur","direkter Migrationshintergrund","33.51","37.25","140","31.9","35.12"
"1998","(Fach-)Abitur","indirekter Migrationshintergrund","","","","",""
"1998","(Fach-)Abitur","kein Migrationshintergrund","33.67","38.4","405","32.78","34.56"
"1998","(noch) kein Abschluss","direkter Migrationshintergrund","35.91","37.75","151","34.64","37.18"
"1998","(noch) kein Abschluss","indirekter Migrationshintergrund","","","","",""
"1998","(noch) kein Abschluss","kein Migrationshintergrund","32.82","37.25","38","29","36.64"
"1998","AkademikerIn","direkter Migrationshintergrund","33.58","37.75","97","31.82","35.34"
"1998","AkademikerIn","indirekter Migrationshintergrund","","","","",""
"1998","AkademikerIn","kein Migrationshintergrund","35.47","38.25","1005","35.02","35.92"
"1998","Hauptschule","direkter Migrationshintergrund","35.56","37.35","592","34.98","36.14"
"1998","Hauptschule","indirekter Migrationshintergrund","33.65","37.25","140","32.27","35.03"
"1998","Hauptschule","kein Migrationshintergrund","34.74","37.9","1757","34.34","35.14"
"1998","Realschule","direkter Migrationshintergrund","35.32","37.75","70","33.76","36.88"
"1998","Realschule","indirekter Migrationshintergrund","37.07","37.75","86","35.61","38.53"
"1998","Realschule","kein Migrationshintergrund","35.75","38.25","1876","35.39","36.11"
"1999","(Fach-)Abitur","direkter Migrationshintergrund","32.98","38.25","127","31.09","34.87"
"1999","(Fach-)Abitur","indirekter Migrationshintergrund","34.75","38.25","33","31.7","37.8"
"1999","(Fach-)Abitur","kein Migrationshintergrund","34.52","38.25","437","33.69","35.35"
"1999","(noch) kein Abschluss","direkter Migrationshintergrund","35.33","37.25","152","34.09","36.57"
"1999","(noch) kein Abschluss","indirekter Migrationshintergrund","","","","",""
"1999","(noch) kein Abschluss","kein Migrationshintergrund","33.43","37.75","40","29.48","37.38"
"1999","AkademikerIn","direkter Migrationshintergrund","34.54","37.25","97","32.97","36.11"
"1999","AkademikerIn","indirekter Migrationshintergrund","","","","",""
"1999","AkademikerIn","kein Migrationshintergrund","35.49","38.25","1030","35.07","35.91"
"1999","Hauptschule","direkter Migrationshintergrund","35.49","37.75","557","34.87","36.11"
"1999","Hauptschule","indirekter Migrationshintergrund","35.06","37.75","150","33.72","36.4"
"1999","Hauptschule","kein Migrationshintergrund","34.67","37.9","1763","34.25","35.09"
"1999","Realschule","direkter Migrationshintergrund","32.9","38.25","71","30.69","35.11"
"1999","Realschule","indirekter Migrationshintergrund","36.44","38.25","86","35.07","37.81"
"1999","Realschule","kein Migrationshintergrund","35.35","38.4","1940","34.99","35.71"
"2000","(Fach-)Abitur","direkter Migrationshintergrund","34.37","38.25","259","33.21","35.53"
"2000","(Fach-)Abitur","indirekter Migrationshintergrund","35.6","38.25","47","32.72","38.48"
"2000","(Fach-)Abitur","kein Migrationshintergrund","34.36","38.25","828","33.73","34.99"
"2000","(noch) kein Abschluss","direkter Migrationshintergrund","35.04","37.75","99","33.28","36.8"
"2000","(noch) kein Abschluss","indirekter Migrationshintergrund","","","","",""
"2000","(noch) kein Abschluss","kein Migrationshintergrund","32.05","38.25","49","28.14","35.96"
"2000","AkademikerIn","direkter Migrationshintergrund","33.58","37.25","199","32.27","34.89"
"2000","AkademikerIn","indirekter Migrationshintergrund","36.77","38.25","32","34.5","39.04"
"2000","AkademikerIn","kein Migrationshintergrund","35.68","38.45","1815","35.34","36.02"
"2000","Hauptschule","direkter Migrationshintergrund","34.8","37.85","808","34.2","35.4"
"2000","Hauptschule","indirekter Migrationshintergrund","35.18","37.85","189","34.14","36.22"
"2000","Hauptschule","kein Migrationshintergrund","34.48","37.9","3056","34.16","34.8"
"2000","Realschule","direkter Migrationshintergrund","34.71","37.9","147","33.47","35.95"
"2000","Realschule","indirekter Migrationshintergrund","36.01","38.4","147","34.83","37.19"
"2000","Realschule","kein Migrationshintergrund","35.42","38.45","3435","35.14","35.7"
"2001","(Fach-)Abitur","direkter Migrationshintergrund","33.36","37.8","245","32.06","34.66"
"2001","(Fach-)Abitur","indirekter Migrationshintergrund","31.78","37.75","59","29.06","34.5"
"2001","(Fach-)Abitur","kein Migrationshintergrund","34.07","38.25","812","33.39","34.75"
"2001","(noch) kein Abschluss","direkter Migrationshintergrund","34.96","37.25","74","33.11","36.81"
"2001","(noch) kein Abschluss","indirekter Migrationshintergrund","","","","",""
"2001","(noch) kein Abschluss","kein Migrationshintergrund","25","32.5","71","21.36","28.64"
"2001","AkademikerIn","direkter Migrationshintergrund","34.41","37.75","180","33.23","35.59"
"2001","AkademikerIn","indirekter Migrationshintergrund","36.38","38.25","37","34.14","38.62"
"2001","AkademikerIn","kein Migrationshintergrund","35.06","38.4","1751","34.69","35.43"
"2001","Hauptschule","direkter Migrationshintergrund","35.18","37.85","771","34.58","35.78"
"2001","Hauptschule","indirekter Migrationshintergrund","35.47","37.75","175","34.32","36.62"
"2001","Hauptschule","kein Migrationshintergrund","34.01","37.9","2705","33.64","34.38"
"2001","Realschule","direkter Migrationshintergrund","34.48","37.9","134","33.04","35.92"
"2001","Realschule","indirekter Migrationshintergrund","36","38.25","131","34.74","37.26"
"2001","Realschule","kein Migrationshintergrund","35.04","38.4","3230","34.74","35.34"
"2002","(Fach-)Abitur","direkter Migrationshintergrund","35.14","38.25","220","33.95","36.33"
"2002","(Fach-)Abitur","indirekter Migrationshintergrund","36.03","38.25","53","33.7","38.36"
"2002","(Fach-)Abitur","kein Migrationshintergrund","34.06","38.25","903","33.42","34.7"
"2002","(noch) kein Abschluss","direkter Migrationshintergrund","33.7","36.25","61","31.48","35.92"
"2002","(noch) kein Abschluss","indirekter Migrationshintergrund","","","","",""
"2002","(noch) kein Abschluss","kein Migrationshintergrund","28.75","33.25","55","24.64","32.86"
"2002","AkademikerIn","direkter Migrationshintergrund","34.24","37.8","190","32.91","35.57"
"2002","AkademikerIn","indirekter Migrationshintergrund","35.34","38.25","43","33.05","37.63"
"2002","AkademikerIn","kein Migrationshintergrund","35.31","38.4","2166","34.97","35.65"
"2002","Hauptschule","direkter Migrationshintergrund","34.36","37.85","661","33.65","35.07"
"2002","Hauptschule","indirekter Migrationshintergrund","34.02","37.25","148","32.65","35.39"
"2002","Hauptschule","kein Migrationshintergrund","34","37.85","2452","33.63","34.37"
"2002","Realschule","direkter Migrationshintergrund","34.66","37.75","124","33.2","36.12"
"2002","Realschule","indirekter Migrationshintergrund","35.92","38.25","132","34.41","37.43"
"2002","Realschule","kein Migrationshintergrund","34.91","38.4","3219","34.61","35.21"
"2003","(Fach-)Abitur","direkter Migrationshintergrund","33.37","37.75","219","31.99","34.75"
"2003","(Fach-)Abitur","indirekter Migrationshintergrund","33.16","37.75","62","30.36","35.96"
"2003","(Fach-)Abitur","kein Migrationshintergrund","32.87","37.85","939","32.17","33.57"
"2003","(noch) kein Abschluss","direkter Migrationshintergrund","29.76","35.5","56","26.62","32.9"
"2003","(noch) kein Abschluss","indirekter Migrationshintergrund","","","","",""
"2003","(noch) kein Abschluss","kein Migrationshintergrund","26.42","33.75","42","21.72","31.12"
"2003","AkademikerIn","direkter Migrationshintergrund","33.47","37.75","179","32.03","34.91"
"2003","AkademikerIn","indirekter Migrationshintergrund","36.31","38.25","44","33.93","38.69"
"2003","AkademikerIn","kein Migrationshintergrund","35.08","38.4","2099","34.72","35.44"
"2003","Hauptschule","direkter Migrationshintergrund","33.84","37.25","623","33.09","34.59"
"2003","Hauptschule","indirekter Migrationshintergrund","34.12","37.75","145","32.54","35.7"
"2003","Hauptschule","kein Migrationshintergrund","33.68","37.25","2339","33.28","34.08"
"2003","Realschule","direkter Migrationshintergrund","34.23","37.9","113","32.68","35.78"
"2003","Realschule","indirekter Migrationshintergrund","34.7","37.75","140","33.11","36.29"
"2003","Realschule","kein Migrationshintergrund","34.45","38.35","3129","34.13","34.77"
"2004","(Fach-)Abitur","direkter Migrationshintergrund","33.25","37.75","203","31.84","34.66"
"2004","(Fach-)Abitur","indirekter Migrationshintergrund","32.54","37.75","58","29.61","35.47"
"2004","(Fach-)Abitur","kein Migrationshintergrund","33.73","38.25","861","33.06","34.4"
"2004","(noch) kein Abschluss","direkter Migrationshintergrund","28.47","32.5","46","24.63","32.31"
"2004","(noch) kein Abschluss","indirekter Migrationshintergrund","","","","",""
"2004","(noch) kein Abschluss","kein Migrationshintergrund","28.7","37.25","38","23.7","33.7"
"2004","AkademikerIn","direkter Migrationshintergrund","33.38","37.75","166","31.88","34.88"
"2004","AkademikerIn","indirekter Migrationshintergrund","38.29","38.25","37","36.56","40.02"
"2004","AkademikerIn","kein Migrationshintergrund","35.43","38.25","2000","35.08","35.78"
"2004","Hauptschule","direkter Migrationshintergrund","34.42","37.85","541","33.62","35.22"
"2004","Hauptschule","indirekter Migrationshintergrund","32.94","37.25","146","31.32","34.56"
"2004","Hauptschule","kein Migrationshintergrund","33.79","37.9","2101","33.37","34.21"
"2004","Realschule","direkter Migrationshintergrund","35.74","38.15","111","34.2","37.28"
"2004","Realschule","indirekter Migrationshintergrund","36.57","38.25","130","35.14","38"
"2004","Realschule","kein Migrationshintergrund","34.67","38.25","2970","34.34","35"
"2005","(Fach-)Abitur","direkter Migrationshintergrund","33.36","37.25","189","31.93","34.79"
"2005","(Fach-)Abitur","indirekter Migrationshintergrund","33.78","37.25","62","31.19","36.37"
"2005","(Fach-)Abitur","kein Migrationshintergrund","33.62","38.4","849","32.93","34.31"
"2005","(noch) kein Abschluss","direkter Migrationshintergrund","29.02","32.5","40","24.95","33.09"
"2005","(noch) kein Abschluss","indirekter Migrationshintergrund","","","","",""
"2005","(noch) kein Abschluss","kein Migrationshintergrund","","","","",""
"2005","AkademikerIn","direkter Migrationshintergrund","34.22","38.25","155","32.67","35.77"
"2005","AkademikerIn","indirekter Migrationshintergrund","36.25","38.25","41","33.89","38.61"
"2005","AkademikerIn","kein Migrationshintergrund","35.41","38.25","1904","35.05","35.77"
"2005","Hauptschule","direkter Migrationshintergrund","33.68","37.9","509","32.8","34.56"
"2005","Hauptschule","indirekter Migrationshintergrund","34.04","37.75","138","32.54","35.54"
"2005","Hauptschule","kein Migrationshintergrund","34.32","38.35","1939","33.88","34.76"
"2005","Realschule","direkter Migrationshintergrund","35.49","38.25","104","33.76","37.22"
"2005","Realschule","indirekter Migrationshintergrund","36.81","38.25","122","35.23","38.39"
"2005","Realschule","kein Migrationshintergrund","35.09","38.25","2820","34.76","35.42"
