year,age_gr,pgisced97,plb0418,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
1985,17-29 y.,Upper Secondary Level,"In the distant future, in more than five years",0.02858,41,330,0.01057,0.04658
1985,30-45 y.,Lower Secondary Level,As soon as possible,0.08106,51,51,0.00541,0.15671
1985,30-45 y.,Upper Secondary Level,As soon as possible,0.05154,90,226,0.02265,0.08043
1985,30-45 y.,Upper Secondary Level,Next year,0.01817,33,226,0.00072,0.03563
1985,30-45 y.,Upper Secondary Level,In the next 2 to 5 years,0.03543,61,226,0.01127,0.05958
1985,30-45 y.,Upper Secondary Level,"In the distant future, in more than five years",0.02351,42,226,0.00371,0.04330
1985,46-65 y.,Lower Secondary Level,As soon as possible,0.03146,38,38,-0.02479,0.08771
1985,46-65 y.,Upper Secondary Level,As soon as possible,0.03732,52,52,-0.01470,0.08933
1986,17-29 y.,Pre-primary Level,In the next 2 to 5 years,0.30619,66,103,0.21674,0.39564
1986,17-29 y.,Pre-primary Level,"In the distant future, in more than five years",0.22887,37,103,0.14734,0.31040
1986,17-29 y.,Lower Secondary Level,As soon as possible,0.08603,86,296,0.05403,0.11803
1986,17-29 y.,Lower Secondary Level,Next year,0.07361,68,296,0.04381,0.10342
1986,17-29 y.,Lower Secondary Level,In the next 2 to 5 years,0.08041,89,296,0.04938,0.11145
1986,17-29 y.,Lower Secondary Level,"In the distant future, in more than five years",0.05659,53,296,0.03022,0.08296
1986,17-29 y.,Upper Secondary Level,As soon as possible,0.04857,76,317,0.02487,0.07228
1986,17-29 y.,Upper Secondary Level,Next year,0.04841,64,317,0.02475,0.07208
1986,17-29 y.,Upper Secondary Level,In the next 2 to 5 years,0.08734,120,317,0.05621,0.11847
1986,17-29 y.,Upper Secondary Level,"In the distant future, in more than five years",0.04224,57,317,0.02006,0.06442
1986,30-45 y.,Lower Secondary Level,As soon as possible,0.07259,40,40,-0.00884,0.15402
1986,30-45 y.,Upper Secondary Level,As soon as possible,0.04793,81,249,0.02134,0.07451
1986,30-45 y.,Upper Secondary Level,Next year,0.01873,32,249,0.00185,0.03560
1986,30-45 y.,Upper Secondary Level,In the next 2 to 5 years,0.04198,72,249,0.01702,0.06694
1986,30-45 y.,Upper Secondary Level,"In the distant future, in more than five years",0.03655,64,249,0.01319,0.05990
1986,46-65 y.,Lower Secondary Level,As soon as possible,0.03964,42,42,-0.02008,0.09937
1986,46-65 y.,Upper Secondary Level,As soon as possible,0.02772,45,45,-0.02079,0.07623
1987,17-29 y.,Pre-primary Level,Next year,0.17743,39,134,0.11250,0.24236
1987,17-29 y.,Pre-primary Level,In the next 2 to 5 years,0.32521,60,134,0.24559,0.40482
1987,17-29 y.,Pre-primary Level,"In the distant future, in more than five years",0.21779,35,134,0.14764,0.28794
1987,17-29 y.,Lower Secondary Level,As soon as possible,0.08209,79,290,0.05044,0.11374
1987,17-29 y.,Lower Secondary Level,Next year,0.05940,78,290,0.03214,0.08665
1987,17-29 y.,Lower Secondary Level,In the next 2 to 5 years,0.09397,92,290,0.06033,0.12761
1987,17-29 y.,Lower Secondary Level,"In the distant future, in more than five years",0.03928,41,290,0.01688,0.06168
1987,17-29 y.,Upper Secondary Level,As soon as possible,0.04801,75,308,0.02410,0.07193
1987,17-29 y.,Upper Secondary Level,Next year,0.05533,75,308,0.02976,0.08091
1987,17-29 y.,Upper Secondary Level,In the next 2 to 5 years,0.08391,114,308,0.05290,0.11492
1987,17-29 y.,Upper Secondary Level,"In the distant future, in more than five years",0.03277,44,308,0.01285,0.05268
1987,30-45 y.,Lower Secondary Level,As soon as possible,0.06856,37,37,-0.01399,0.15110
1987,30-45 y.,Upper Secondary Level,As soon as possible,0.04479,73,247,0.01894,0.07064
1987,30-45 y.,Upper Secondary Level,Next year,0.02654,38,247,0.00645,0.04662
1987,30-45 y.,Upper Secondary Level,In the next 2 to 5 years,0.05080,83,247,0.02336,0.07824
1987,30-45 y.,Upper Secondary Level,"In the distant future, in more than five years",0.03565,53,247,0.01248,0.05882
1987,46-65 y.,Lower Secondary Level,As soon as possible,0.03388,43,43,-0.02084,0.08861
1987,46-65 y.,Upper Secondary Level,As soon as possible,0.03323,52,52,-0.01596,0.08242
1988,17-29 y.,Pre-primary Level,In the next 2 to 5 years,0.36983,55,91,0.27009,0.46957
1988,17-29 y.,Pre-primary Level,"In the distant future, in more than five years",0.20274,36,91,0.11968,0.28581
1988,17-29 y.,Lower Secondary Level,As soon as possible,0.07494,85,255,0.04256,0.10731
1988,17-29 y.,Lower Secondary Level,Next year,0.08472,76,255,0.05048,0.11897
1988,17-29 y.,Lower Secondary Level,In the next 2 to 5 years,0.10124,94,255,0.06414,0.13833
1988,17-29 y.,Upper Secondary Level,As soon as possible,0.04877,73,323,0.02524,0.07229
1988,17-29 y.,Upper Secondary Level,Next year,0.06515,69,323,0.03819,0.09210
1988,17-29 y.,Upper Secondary Level,In the next 2 to 5 years,0.10163,138,323,0.06863,0.13464
1988,17-29 y.,Upper Secondary Level,"In the distant future, in more than five years",0.03495,43,323,0.01489,0.05501
1988,30-45 y.,Upper Secondary Level,As soon as possible,0.04671,66,231,0.01943,0.07398
1988,30-45 y.,Upper Secondary Level,Next year,0.03302,48,231,0.00993,0.05612
1988,30-45 y.,Upper Secondary Level,In the next 2 to 5 years,0.05267,79,231,0.02380,0.08154
1988,30-45 y.,Upper Secondary Level,"In the distant future, in more than five years",0.02299,38,231,0.00362,0.04236
1988,46-65 y.,Lower Secondary Level,As soon as possible,0.04239,43,43,-0.01854,0.10333
1988,46-65 y.,Upper Secondary Level,As soon as possible,0.03120,46,46,-0.01960,0.08200
1989,17-29 y.,Pre-primary Level,In the next 2 to 5 years,0.35440,60,95,0.25770,0.45110
1989,17-29 y.,Pre-primary Level,"In the distant future, in more than five years",0.21063,35,95,0.12820,0.29306
1989,17-29 y.,Lower Secondary Level,As soon as possible,0.05399,62,229,0.02466,0.08333
1989,17-29 y.,Lower Secondary Level,Next year,0.06052,47,229,0.02957,0.09148
1989,17-29 y.,Lower Secondary Level,In the next 2 to 5 years,0.09655,87,229,0.05821,0.13488
1989,17-29 y.,Lower Secondary Level,"In the distant future, in more than five years",0.03772,33,229,0.01299,0.06245
1989,17-29 y.,Upper Secondary Level,As soon as possible,0.03382,50,291,0.01301,0.05462
1989,17-29 y.,Upper Secondary Level,Next year,0.05221,65,291,0.02660,0.07781
1989,17-29 y.,Upper Secondary Level,In the next 2 to 5 years,0.09284,121,291,0.05944,0.12624
1989,17-29 y.,Upper Secondary Level,"In the distant future, in more than five years",0.03633,55,291,0.01479,0.05786
1989,30-45 y.,Upper Secondary Level,As soon as possible,0.03732,49,166,0.00840,0.06624
1989,30-45 y.,Upper Secondary Level,In the next 2 to 5 years,0.05509,83,166,0.02028,0.08991
1989,30-45 y.,Upper Secondary Level,"In the distant future, in more than five years",0.02544,34,166,0.00142,0.04947
1989,46-65 y.,Lower Secondary Level,As soon as possible,0.03375,34,34,-0.02786,0.09536
1989,46-65 y.,Upper Secondary Level,As soon as possible,0.03052,46,46,-0.01974,0.08078
1990,17-29 y.,Pre-primary Level,Next year,0.14239,34,133,0.08278,0.20201
1990,17-29 y.,Pre-primary Level,In the next 2 to 5 years,0.26475,53,133,0.18948,0.34001
1990,17-29 y.,Pre-primary Level,"In the distant future, in more than five years",0.28781,46,133,0.21058,0.36505
1990,17-29 y.,Lower Secondary Level,As soon as possible,0.05738,54,252,0.02861,0.08616
1990,17-29 y.,Lower Secondary Level,Next year,0.07700,64,252,0.04402,0.10998
1990,17-29 y.,Lower Secondary Level,In the next 2 to 5 years,0.08128,91,252,0.04748,0.11509
1990,17-29 y.,Lower Secondary Level,"In the distant future, in more than five years",0.04722,43,252,0.02098,0.07346
1990,17-29 y.,Upper Secondary Level,As soon as possible,0.03350,77,393,0.01569,0.05131
1990,17-29 y.,Upper Secondary Level,Next year,0.05894,111,393,0.03563,0.08225
1990,17-29 y.,Upper Secondary Level,In the next 2 to 5 years,0.08839,150,393,0.06029,0.11649
1990,17-29 y.,Upper Secondary Level,"In the distant future, in more than five years",0.02898,55,393,0.01238,0.04559
1990,30-45 y.,Upper Secondary Level,As soon as possible,0.02741,58,209,0.00522,0.04960
1990,30-45 y.,Upper Secondary Level,Next year,0.01986,43,209,0.00090,0.03881
1990,30-45 y.,Upper Secondary Level,In the next 2 to 5 years,0.03500,69,209,0.01002,0.05997
1990,30-45 y.,Upper Secondary Level,"In the distant future, in more than five years",0.02236,39,209,0.00227,0.04246
1990,46-65 y.,Upper Secondary Level,As soon as possible,0.02093,43,43,-0.02236,0.06423
1991,17-29 y.,Pre-primary Level,In the next 2 to 5 years,0.24605,39,80,0.15107,0.34103
1991,17-29 y.,Pre-primary Level,"In the distant future, in more than five years",0.26565,41,80,0.16825,0.36304
1991,17-29 y.,Lower Secondary Level,As soon as possible,0.05314,52,241,0.02476,0.08152
1991,17-29 y.,Lower Secondary Level,Next year,0.06864,66,241,0.03665,0.10063
1991,17-29 y.,Lower Secondary Level,In the next 2 to 5 years,0.08287,78,241,0.04799,0.11775
1991,17-29 y.,Lower Secondary Level,"In the distant future, in more than five years",0.05033,45,241,0.02267,0.07799
1991,17-29 y.,Upper Secondary Level,As soon as possible,0.05092,114,422,0.02992,0.07192
1991,17-29 y.,Upper Secondary Level,Next year,0.05488,94,422,0.03313,0.07664
1991,17-29 y.,Upper Secondary Level,In the next 2 to 5 years,0.09414,172,422,0.06624,0.12203
1991,17-29 y.,Upper Secondary Level,"In the distant future, in more than five years",0.02194,42,422,0.00795,0.03593
1991,30-45 y.,Upper Secondary Level,As soon as possible,0.03786,106,276,0.01530,0.06042
1991,30-45 y.,Upper Secondary Level,Next year,0.02373,56,276,0.00574,0.04172
1991,30-45 y.,Upper Secondary Level,In the next 2 to 5 years,0.03846,79,276,0.01573,0.06119
1991,30-45 y.,Upper Secondary Level,"In the distant future, in more than five years",0.01998,35,276,0.00344,0.03653
1991,30-45 y.,Second Stage of Tertiary Education,As soon as possible,0.03820,34,34,-0.02720,0.10361
1991,46-65 y.,Lower Secondary Level,As soon as possible,0.03857,40,40,-0.02187,0.09901
1991,46-65 y.,Upper Secondary Level,As soon as possible,0.02332,64,64,-0.01395,0.06059
1992,17-29 y.,Pre-primary Level,In the next 2 to 5 years,0.23682,50,93,0.14995,0.32369
1992,17-29 y.,Pre-primary Level,"In the distant future, in more than five years",0.25864,43,93,0.16916,0.34812
1992,17-29 y.,Lower Secondary Level,As soon as possible,0.06779,59,255,0.03688,0.09871
1992,17-29 y.,Lower Secondary Level,Next year,0.06187,54,255,0.03224,0.09150
1992,17-29 y.,Lower Secondary Level,In the next 2 to 5 years,0.10973,106,255,0.07130,0.14817
1992,17-29 y.,Lower Secondary Level,"In the distant future, in more than five years",0.04167,36,255,0.01709,0.06624
1992,17-29 y.,Upper Secondary Level,As soon as possible,0.06388,125,440,0.04100,0.08675
1992,17-29 y.,Upper Secondary Level,Next year,0.07139,115,440,0.04731,0.09548
1992,17-29 y.,Upper Secondary Level,In the next 2 to 5 years,0.09495,165,440,0.06753,0.12237
1992,17-29 y.,Upper Secondary Level,"In the distant future, in more than five years",0.01987,35,440,0.00681,0.03292
1992,17-29 y.,Post-secondary Non-tertiary Level,In the next 2 to 5 years,0.17798,37,37,0.05303,0.30293
1992,30-45 y.,Upper Secondary Level,As soon as possible,0.05286,144,335,0.02886,0.07686
1992,30-45 y.,Upper Secondary Level,Next year,0.02378,64,335,0.00744,0.04012
1992,30-45 y.,Upper Secondary Level,In the next 2 to 5 years,0.04648,95,335,0.02390,0.06905
1992,30-45 y.,Upper Secondary Level,"In the distant future, in more than five years",0.01717,32,335,0.00324,0.03110
1992,30-45 y.,Second Stage of Tertiary Education,As soon as possible,0.03635,39,79,-0.00519,0.07789
1992,30-45 y.,Second Stage of Tertiary Education,Next year,0.04820,40,79,0.00067,0.09574
1992,46-65 y.,Lower Secondary Level,As soon as possible,0.02823,35,35,-0.02744,0.08390
1992,46-65 y.,Upper Secondary Level,As soon as possible,0.03942,98,130,0.00584,0.07300
1992,46-65 y.,Upper Secondary Level,Next year,0.01586,32,130,-0.00570,0.03742
1993,17-29 y.,Pre-primary Level,Next year,0.14100,32,131,0.08118,0.20083
1993,17-29 y.,Pre-primary Level,In the next 2 to 5 years,0.26831,48,131,0.19214,0.34448
1993,17-29 y.,Pre-primary Level,"In the distant future, in more than five years",0.27182,51,131,0.19534,0.34830
1993,17-29 y.,Lower Secondary Level,As soon as possible,0.06174,64,253,0.03202,0.09145
1993,17-29 y.,Lower Secondary Level,Next year,0.05579,44,253,0.02745,0.08413
1993,17-29 y.,Lower Secondary Level,In the next 2 to 5 years,0.12044,105,253,0.08025,0.16062
1993,17-29 y.,Lower Secondary Level,"In the distant future, in more than five years",0.05130,40,253,0.02406,0.07854
1993,17-29 y.,Upper Secondary Level,As soon as possible,0.07740,135,450,0.05268,0.10211
1993,17-29 y.,Upper Secondary Level,Next year,0.06064,106,450,0.03856,0.08271
1993,17-29 y.,Upper Secondary Level,In the next 2 to 5 years,0.10080,172,450,0.07295,0.12864
1993,17-29 y.,Upper Secondary Level,"In the distant future, in more than five years",0.01868,37,450,0.00616,0.03121
1993,17-29 y.,Post-secondary Non-tertiary Level,In the next 2 to 5 years,0.15051,32,32,0.02463,0.27638
1993,30-45 y.,Upper Secondary Level,As soon as possible,0.06463,173,363,0.03930,0.08996
1993,30-45 y.,Upper Secondary Level,Next year,0.02539,69,363,0.00918,0.04159
1993,30-45 y.,Upper Secondary Level,In the next 2 to 5 years,0.04418,86,363,0.02301,0.06535
1993,30-45 y.,Upper Secondary Level,"In the distant future, in more than five years",0.01792,35,363,0.00426,0.03159
1993,30-45 y.,Second Stage of Tertiary Education,As soon as possible,0.03923,40,40,-0.02170,0.10015
1993,46-65 y.,Lower Secondary Level,As soon as possible,0.03483,34,34,-0.02773,0.09740
1993,46-65 y.,Upper Secondary Level,As soon as possible,0.04699,115,150,0.01301,0.08097
1993,46-65 y.,Upper Secondary Level,Next year,0.01919,35,150,-0.00284,0.04121
1994,17-29 y.,Pre-primary Level,Next year,0.16537,33,165,0.10851,0.22222
1994,17-29 y.,Pre-primary Level,In the next 2 to 5 years,0.29635,70,165,0.22646,0.36624
1994,17-29 y.,Pre-primary Level,"In the distant future, in more than five years",0.24285,62,165,0.17722,0.30848
1994,17-29 y.,Lower Secondary Level,As soon as possible,0.09885,83,208,0.05819,0.13951
1994,17-29 y.,Lower Secondary Level,Next year,0.07106,48,208,0.03606,0.10606
1994,17-29 y.,Lower Secondary Level,In the next 2 to 5 years,0.11496,77,208,0.07150,0.15841
1994,17-29 y.,Upper Secondary Level,As soon as possible,0.08673,147,420,0.05979,0.11368
1994,17-29 y.,Upper Secondary Level,Next year,0.06720,110,420,0.04323,0.09117
1994,17-29 y.,Upper Secondary Level,In the next 2 to 5 years,0.10167,163,420,0.07273,0.13061
1994,17-29 y.,Post-secondary Non-tertiary Level,In the next 2 to 5 years,0.20333,38,38,0.07364,0.33302
1994,30-45 y.,Lower Secondary Level,As soon as possible,0.05891,31,31,-0.02535,0.14316
1994,30-45 y.,Upper Secondary Level,As soon as possible,0.07220,190,390,0.04648,0.09792
1994,30-45 y.,Upper Secondary Level,Next year,0.02902,68,390,0.01234,0.04570
1994,30-45 y.,Upper Secondary Level,In the next 2 to 5 years,0.04971,96,390,0.02811,0.07131
1994,30-45 y.,Upper Secondary Level,"In the distant future, in more than five years",0.01938,36,390,0.00568,0.03308
1994,30-45 y.,Second Stage of Tertiary Education,As soon as possible,0.04511,35,35,-0.02465,0.11488
1994,46-65 y.,Upper Secondary Level,As soon as possible,0.04970,120,163,0.01623,0.08316
1994,46-65 y.,Upper Secondary Level,Next year,0.02364,43,163,0.00024,0.04703
1994,46-65 y.,Second Stage of Tertiary Education,As soon as possible,0.05844,32,32,-0.02414,0.14102
1995,17-29 y.,Pre-primary Level,Next year,0.14838,47,204,0.09948,0.19728
1995,17-29 y.,Pre-primary Level,In the next 2 to 5 years,0.30864,90,204,0.24510,0.37219
1995,17-29 y.,Pre-primary Level,"In the distant future, in more than five years",0.26876,67,204,0.20778,0.32975
1995,17-29 y.,Lower Secondary Level,As soon as possible,0.07612,61,189,0.03821,0.11403
1995,17-29 y.,Lower Secondary Level,Next year,0.05966,46,189,0.02580,0.09352
1995,17-29 y.,Lower Secondary Level,In the next 2 to 5 years,0.11089,82,189,0.06601,0.15578
1995,17-29 y.,Upper Secondary Level,As soon as possible,0.07363,112,443,0.04928,0.09798
1995,17-29 y.,Upper Secondary Level,Next year,0.07858,123,443,0.05350,0.10367
1995,17-29 y.,Upper Secondary Level,In the next 2 to 5 years,0.09821,163,443,0.07047,0.12596
1995,17-29 y.,Upper Secondary Level,"In the distant future, in more than five years",0.02646,45,443,0.01149,0.04142
1995,30-45 y.,Lower Secondary Level,As soon as possible,0.08258,36,71,0.01810,0.14706
1995,30-45 y.,Lower Secondary Level,In the next 2 to 5 years,0.09650,35,71,0.02732,0.16567
1995,30-45 y.,Upper Secondary Level,As soon as possible,0.05926,168,422,0.03670,0.08181
1995,30-45 y.,Upper Secondary Level,Next year,0.02623,74,422,0.01096,0.04150
1995,30-45 y.,Upper Secondary Level,In the next 2 to 5 years,0.05888,133,422,0.03639,0.08137
1995,30-45 y.,Upper Secondary Level,"In the distant future, in more than five years",0.01876,47,422,0.00580,0.03172
1995,30-45 y.,Second Stage of Tertiary Education,As soon as possible,0.03939,31,31,-0.03022,0.10900
1995,46-65 y.,Lower Secondary Level,As soon as possible,0.04842,51,51,-0.01108,0.10791
1995,46-65 y.,Upper Secondary Level,As soon as possible,0.04514,116,162,0.01307,0.07722
1995,46-65 y.,Upper Secondary Level,Next year,0.02142,46,162,-0.00095,0.04378
1996,17-29 y.,Pre-primary Level,Next year,0.17054,56,222,0.12096,0.22013
1996,17-29 y.,Pre-primary Level,In the next 2 to 5 years,0.34781,98,222,0.28501,0.41060
1996,17-29 y.,Pre-primary Level,"In the distant future, in more than five years",0.25246,68,222,0.19518,0.30973
1996,17-29 y.,Lower Secondary Level,As soon as possible,0.08967,69,187,0.04861,0.13073
1996,17-29 y.,Lower Secondary Level,Next year,0.07503,46,187,0.03717,0.11289
1996,17-29 y.,Lower Secondary Level,In the next 2 to 5 years,0.10590,72,187,0.06168,0.15012
1996,17-29 y.,Upper Secondary Level,As soon as possible,0.07562,124,420,0.05030,0.10094
1996,17-29 y.,Upper Secondary Level,Next year,0.07766,110,420,0.05203,0.10329
1996,17-29 y.,Upper Secondary Level,In the next 2 to 5 years,0.10893,144,420,0.07910,0.13876
1996,17-29 y.,Upper Secondary Level,"In the distant future, in more than five years",0.02544,42,420,0.01036,0.04052
1996,30-45 y.,Lower Secondary Level,As soon as possible,0.06419,31,66,0.00461,0.12377
1996,30-45 y.,Lower Secondary Level,In the next 2 to 5 years,0.08079,35,66,0.01454,0.14704
1996,30-45 y.,Upper Secondary Level,As soon as possible,0.05917,168,422,0.03663,0.08171
1996,30-45 y.,Upper Secondary Level,Next year,0.03525,92,422,0.01764,0.05287
1996,30-45 y.,Upper Secondary Level,In the next 2 to 5 years,0.05104,114,422,0.03002,0.07207
1996,30-45 y.,Upper Secondary Level,"In the distant future, in more than five years",0.02142,48,422,0.00759,0.03525
1996,30-45 y.,Second Stage of Tertiary Education,As soon as possible,0.04272,36,71,-0.00466,0.09009
1996,30-45 y.,Second Stage of Tertiary Education,In the next 2 to 5 years,0.04224,35,71,-0.00488,0.08935
1996,46-65 y.,Lower Secondary Level,As soon as possible,0.04085,40,40,-0.02128,0.10297
1996,46-65 y.,Upper Secondary Level,As soon as possible,0.05434,130,162,0.01932,0.08936
1996,46-65 y.,Upper Secondary Level,Next year,0.01521,32,162,-0.00370,0.03411
1996,46-65 y.,Second Stage of Tertiary Education,As soon as possible,0.04550,32,32,-0.02786,0.11886
1997,17-29 y.,Pre-primary Level,Next year,0.15081,54,234,0.10486,0.19676
1997,17-29 y.,Pre-primary Level,In the next 2 to 5 years,0.35782,107,234,0.29627,0.41937
1997,17-29 y.,Pre-primary Level,"In the distant future, in more than five years",0.26429,73,234,0.20767,0.32091
1997,17-29 y.,Lower Secondary Level,As soon as possible,0.08318,66,190,0.04381,0.12255
1997,17-29 y.,Lower Secondary Level,Next year,0.06578,44,190,0.03044,0.10112
1997,17-29 y.,Lower Secondary Level,In the next 2 to 5 years,0.12101,80,190,0.07451,0.16751
1997,17-29 y.,Upper Secondary Level,As soon as possible,0.08591,126,385,0.05788,0.11394
1997,17-29 y.,Upper Secondary Level,Next year,0.05523,67,385,0.03238,0.07808
1997,17-29 y.,Upper Secondary Level,In the next 2 to 5 years,0.12447,157,385,0.09145,0.15748
1997,17-29 y.,Upper Secondary Level,"In the distant future, in more than five years",0.02344,35,385,0.00831,0.03857
1997,30-45 y.,Lower Secondary Level,As soon as possible,0.09518,46,46,0.00944,0.18092
1997,30-45 y.,Upper Secondary Level,As soon as possible,0.07560,199,444,0.05098,0.10022
1997,30-45 y.,Upper Secondary Level,Next year,0.03566,82,444,0.01839,0.05292
1997,30-45 y.,Upper Secondary Level,In the next 2 to 5 years,0.05493,126,444,0.03371,0.07615
1997,30-45 y.,Upper Secondary Level,"In the distant future, in more than five years",0.02074,37,444,0.00747,0.03401
1997,46-65 y.,Lower Secondary Level,As soon as possible,0.07121,60,60,0.00559,0.13684
1997,46-65 y.,Upper Secondary Level,As soon as possible,0.05722,130,169,0.02210,0.09234
1997,46-65 y.,Upper Secondary Level,Next year,0.02546,39,169,0.00164,0.04927
1997,46-65 y.,Second Stage of Tertiary Education,As soon as possible,0.05417,35,35,-0.02192,0.13025
1998,17-29 y.,Pre-primary Level,Next year,0.18811,70,232,0.13771,0.23850
1998,17-29 y.,Pre-primary Level,In the next 2 to 5 years,0.32338,106,232,0.26306,0.38370
1998,17-29 y.,Pre-primary Level,"In the distant future, in more than five years",0.19008,56,232,0.13948,0.24068
1998,17-29 y.,Lower Secondary Level,As soon as possible,0.09421,70,203,0.05393,0.13450
1998,17-29 y.,Lower Secondary Level,Next year,0.06971,50,203,0.03459,0.10483
1998,17-29 y.,Lower Secondary Level,In the next 2 to 5 years,0.11084,83,203,0.06755,0.15413
1998,17-29 y.,Upper Secondary Level,As soon as possible,0.07722,117,403,0.05113,0.10332
1998,17-29 y.,Upper Secondary Level,Next year,0.06505,88,403,0.04094,0.08916
1998,17-29 y.,Upper Secondary Level,In the next 2 to 5 years,0.12187,150,403,0.08989,0.15385
1998,17-29 y.,Upper Secondary Level,"In the distant future, in more than five years",0.03685,48,403,0.01844,0.05527
1998,30-45 y.,Lower Secondary Level,As soon as possible,0.08986,45,45,0.00536,0.17436
1998,30-45 y.,Upper Secondary Level,As soon as possible,0.06923,205,469,0.04623,0.09223
1998,30-45 y.,Upper Secondary Level,Next year,0.03444,87,469,0.01791,0.05096
1998,30-45 y.,Upper Secondary Level,In the next 2 to 5 years,0.05395,127,469,0.03348,0.07441
1998,30-45 y.,Upper Secondary Level,"In the distant future, in more than five years",0.02001,50,469,0.00733,0.03270
1998,30-45 y.,Second Stage of Tertiary Education,As soon as possible,0.04748,41,41,-0.01842,0.11339
1998,46-65 y.,Lower Secondary Level,As soon as possible,0.05694,49,49,-0.00862,0.12249
1998,46-65 y.,Upper Secondary Level,As soon as possible,0.05651,141,176,0.02230,0.09072
1998,46-65 y.,Upper Secondary Level,Next year,0.01598,35,176,-0.00260,0.03457
1998,46-65 y.,Second Stage of Tertiary Education,As soon as possible,0.05234,43,43,-0.01502,0.11970
1999,17-29 y.,Pre-primary Level,Next year,0.20222,64,219,0.14890,0.25554
1999,17-29 y.,Pre-primary Level,In the next 2 to 5 years,0.26453,92,219,0.20598,0.32308
1999,17-29 y.,Pre-primary Level,"In the distant future, in more than five years",0.19110,63,219,0.13891,0.24329
1999,17-29 y.,Lower Secondary Level,As soon as possible,0.09728,62,182,0.05411,0.14045
1999,17-29 y.,Lower Secondary Level,Next year,0.06742,45,182,0.03089,0.10395
1999,17-29 y.,Lower Secondary Level,In the next 2 to 5 years,0.10687,75,182,0.06186,0.15188
1999,17-29 y.,Upper Secondary Level,As soon as possible,0.08074,115,371,0.05298,0.10850
1999,17-29 y.,Upper Secondary Level,Next year,0.06401,85,371,0.03907,0.08895
1999,17-29 y.,Upper Secondary Level,In the next 2 to 5 years,0.11033,136,371,0.07841,0.14225
1999,17-29 y.,Upper Secondary Level,"In the distant future, in more than five years",0.02612,35,371,0.00987,0.04237
1999,30-45 y.,Lower Secondary Level,As soon as possible,0.08546,40,40,-0.00228,0.17321
1999,30-45 y.,Upper Secondary Level,As soon as possible,0.06028,164,387,0.03654,0.08403
