"year","quintil","sampreg","mean","median","n","lower_confidence_mean","upper_confidence_mean"
"2001","1 Einkommensschwächstes Quintil","Ostdeutschland","55.62","49.83","809","52.82","58.42"
"2001","1 Einkommensschwächstes Quintil","Westdeutschland","53.76","42.38","1649","51.94","55.58"
"2001","2","Ostdeutschland","55.54","46.62","915","53.19","57.89"
"2001","2","Westdeutschland","53.23","46.79","2453","51.91","54.55"
"2001","3","Ostdeutschland","60.31","50.92","713","57.26","63.36"
"2001","3","Westdeutschland","55.53","46.42","2548","54.18","56.88"
"2001","4","Ostdeutschland","54.87","49.08","390","51.77","57.97"
"2001","4","Westdeutschland","57.55","51.08","2131","56.06","59.04"
"2001","5 Einkommensstärkstes Quintil","Ostdeutschland","74.89","58.58","151","68.58","81.2"
"2001","5 Einkommensstärkstes Quintil","Westdeutschland","61.75","53.04","1590","59.68","63.82"
"2002","1 Einkommensschwächstes Quintil","Ostdeutschland","59.09","49.08","645","55.71","62.47"
"2002","1 Einkommensschwächstes Quintil","Westdeutschland","54.63","49.79","1264","52.66","56.6"
"2002","2","Ostdeutschland","59.45","44.79","785","56.35","62.55"
"2002","2","Westdeutschland","57.84","49.58","2091","56.07","59.61"
"2002","3","Ostdeutschland","58.52","50.42","697","55.93","61.11"
"2002","3","Westdeutschland","57.58","49.79","2294","56.08","59.08"
"2002","4","Ostdeutschland","56.66","48.75","447","53.17","60.15"
"2002","4","Westdeutschland","59.99","49.83","2698","58.37","61.61"
"2002","5 Einkommensstärkstes Quintil","Ostdeutschland","71.16","65.62","356","66.24","76.08"
"2002","5 Einkommensstärkstes Quintil","Westdeutschland","67.05","54.92","3292","65.46","68.64"
"2003","1 Einkommensschwächstes Quintil","Ostdeutschland","53.28","47.92","638","50.56","56"
"2003","1 Einkommensschwächstes Quintil","Westdeutschland","57.13","49.17","1008","54.78","59.48"
"2003","2","Ostdeutschland","61.64","49.38","704","58.74","64.54"
"2003","2","Westdeutschland","58.17","47.92","1897","56.01","60.33"
"2003","3","Ostdeutschland","59.86","49.5","707","56.9","62.82"
"2003","3","Westdeutschland","62.24","49.58","2433","60.7","63.78"
"2003","4","Ostdeutschland","65.1","51.38","547","61.46","68.74"
"2003","4","Westdeutschland","62.55","49.79","2653","60.98","64.12"
"2003","5 Einkommensstärkstes Quintil","Ostdeutschland","73.38","66.04","308","67.19","79.57"
"2003","5 Einkommensstärkstes Quintil","Westdeutschland","65.71","53.96","2969","63.83","67.59"
"2004","1 Einkommensschwächstes Quintil","Ostdeutschland","69.53","49.25","591","64.49","74.57"
"2004","1 Einkommensschwächstes Quintil","Westdeutschland","59.94","54.04","1110","57.44","62.44"
"2004","2","Ostdeutschland","63.12","54.58","692","59.95","66.29"
"2004","2","Westdeutschland","64.99","54.08","1823","63.05","66.93"
"2004","3","Ostdeutschland","55.83","49.17","688","52.78","58.88"
"2004","3","Westdeutschland","62.8","51.62","2369","61.08","64.52"
"2004","4","Ostdeutschland","63.3","49.58","544","59.34","67.26"
"2004","4","Westdeutschland","65.24","52.42","2671","63.58","66.9"
"2004","5 Einkommensstärkstes Quintil","Ostdeutschland","68.99","60.42","341","64.23","73.75"
"2004","5 Einkommensstärkstes Quintil","Westdeutschland","72.17","59.83","2866","70.2","74.14"
"2005","1 Einkommensschwächstes Quintil","Ostdeutschland","70.91","52.83","663","65.51","76.31"
"2005","1 Einkommensschwächstes Quintil","Westdeutschland","62.35","53.33","1032","59.73","64.97"
"2005","2","Ostdeutschland","57.67","49.17","652","54.95","60.39"
"2005","2","Westdeutschland","59.82","51.62","1838","58.02","61.62"
"2005","3","Ostdeutschland","59.23","49.58","634","56.43","62.03"
"2005","3","Westdeutschland","69.15","53.08","2053","67.08","71.22"
"2005","4","Ostdeutschland","67.86","57.92","516","62.66","73.06"
"2005","4","Westdeutschland","66.55","51.83","2680","64.83","68.27"
"2005","5 Einkommensstärkstes Quintil","Ostdeutschland","79.28","60","377","72.82","85.74"
"2005","5 Einkommensstärkstes Quintil","Westdeutschland","74.19","59.96","2800","72.24","76.14"
"2006","1 Einkommensschwächstes Quintil","Ostdeutschland","57.45","48.75","623","53.26","61.64"
"2006","1 Einkommensschwächstes Quintil","Westdeutschland","63.14","49.75","1070","59.94","66.34"
"2006","2","Ostdeutschland","65.13","58.25","728","62.37","67.89"
"2006","2","Westdeutschland","64.52","49.83","1964","62.63","66.41"
"2006","3","Ostdeutschland","60.47","49.29","739","57.66","63.28"
"2006","3","Westdeutschland","65.91","55.42","2293","64.11","67.71"
"2006","4","Ostdeutschland","68.54","51.08","577","64.81","72.27"
"2006","4","Westdeutschland","67.3","52.62","2894","65.56","69.04"
"2006","5 Einkommensstärkstes Quintil","Ostdeutschland","72.4","65.25","333","67.31","77.49"
"2006","5 Einkommensstärkstes Quintil","Westdeutschland","74.88","58.25","3046","72.95","76.81"
"2007","1 Einkommensschwächstes Quintil","Ostdeutschland","62.52","48.21","494","58.5","66.54"
"2007","1 Einkommensschwächstes Quintil","Westdeutschland","65.05","54.08","931","62.29","67.81"
"2007","2","Ostdeutschland","64.44","53.75","692","60.52","68.36"
"2007","2","Westdeutschland","63.5","53.75","1686","61.41","65.59"
"2007","3","Ostdeutschland","68.69","58.08","718","65.92","71.46"
"2007","3","Westdeutschland","64.75","57","2120","63.13","66.37"
"2007","4","Ostdeutschland","64.73","52.92","541","61.45","68.01"
"2007","4","Westdeutschland","65.63","53.96","2715","63.88","67.38"
"2007","5 Einkommensstärkstes Quintil","Ostdeutschland","73.58","57.92","352","68.85","78.31"
"2007","5 Einkommensstärkstes Quintil","Westdeutschland","72.44","57.92","2993","70.38","74.5"
"2008","1 Einkommensschwächstes Quintil","Ostdeutschland","70.76","57.96","449","65.71","75.81"
"2008","1 Einkommensschwächstes Quintil","Westdeutschland","60.12","49.17","739","57.06","63.18"
"2008","2","Ostdeutschland","68.8","60.42","614","65.25","72.35"
"2008","2","Westdeutschland","63.24","54.58","1470","61.22","65.26"
"2008","3","Ostdeutschland","65.7","56.25","646","62.44","68.96"
"2008","3","Westdeutschland","64.8","53.92","2118","63.07","66.53"
"2008","4","Ostdeutschland","67","54.58","588","63.48","70.52"
"2008","4","Westdeutschland","66.27","54","2536","64.55","67.99"
"2008","5 Einkommensstärkstes Quintil","Ostdeutschland","76.18","66.33","375","71.32","81.04"
"2008","5 Einkommensstärkstes Quintil","Westdeutschland","74.1","60.58","2949","72.23","75.97"
"2009","1 Einkommensschwächstes Quintil","Ostdeutschland","58.53","48.33","327","53.35","63.71"
"2009","1 Einkommensschwächstes Quintil","Westdeutschland","56.28","49.83","658","52.84","59.72"
"2009","2","Ostdeutschland","70.98","62.08","646","67.3","74.66"
"2009","2","Westdeutschland","58.08","49.58","1278","55.83","60.33"
"2009","3","Ostdeutschland","60.23","51.25","688","57.53","62.93"
"2009","3","Westdeutschland","66.36","57.92","1785","64.35","68.37"
"2009","4","Ostdeutschland","59.08","44.92","587","55.36","62.8"
"2009","4","Westdeutschland","70.26","56.5","2472","68.45","72.07"
"2009","5 Einkommensstärkstes Quintil","Ostdeutschland","66.97","59.17","376","62.16","71.78"
"2009","5 Einkommensstärkstes Quintil","Westdeutschland","74.64","65.62","2879","72.58","76.7"
"2010","1 Einkommensschwächstes Quintil","Ostdeutschland","54.14","49.5","505","49.53","58.75"
"2010","1 Einkommensschwächstes Quintil","Westdeutschland","57.02","45.42","1196","54.33","59.71"
"2010","2","Ostdeutschland","55.25","46.58","841","52.99","57.51"
"2010","2","Westdeutschland","61.7","53.88","2187","60.26","63.14"
"2010","3","Ostdeutschland","57.45","49.71","716","54.93","59.97"
"2010","3","Westdeutschland","55.43","49.62","2778","54.13","56.73"
"2010","4","Ostdeutschland","57.28","49.17","690","54.58","59.98"
"2010","4","Westdeutschland","60.91","54.04","3275","59.56","62.26"
"2010","5 Einkommensstärkstes Quintil","Ostdeutschland","59.76","51.46","454","56.61","62.91"
"2010","5 Einkommensstärkstes Quintil","Westdeutschland","64.8","53.54","3592","63.42","66.18"
"2011","1 Einkommensschwächstes Quintil","Ostdeutschland","53.6","49.58","547","50.19","57.01"
"2011","1 Einkommensschwächstes Quintil","Westdeutschland","57.9","49.75","1358","55.62","60.18"
"2011","2","Ostdeutschland","52.43","49.17","784","49.88","54.98"
"2011","2","Westdeutschland","55.65","49.58","2767","54.19","57.11"
"2011","3","Ostdeutschland","56.43","49.17","977","54.35","58.51"
"2011","3","Westdeutschland","56.2","49.58","3436","54.99","57.41"
"2011","4","Ostdeutschland","56.2","49.58","819","53.75","58.65"
"2011","4","Westdeutschland","59.99","49.79","4599","58.94","61.04"
"2011","5 Einkommensstärkstes Quintil","Ostdeutschland","61.51","57.17","601","58.54","64.48"
"2011","5 Einkommensstärkstes Quintil","Westdeutschland","65.09","54.46","4769","63.79","66.39"
"2012","1 Einkommensschwächstes Quintil","Ostdeutschland","47.04","40.83","450","43.55","50.53"
"2012","1 Einkommensschwächstes Quintil","Westdeutschland","56.49","49.17","1133","53.87","59.11"
"2012","2","Ostdeutschland","56","49.58","702","53.41","58.59"
"2012","2","Westdeutschland","62.97","49.58","2459","61.37","64.57"
"2012","3","Ostdeutschland","55.32","49.38","911","53.4","57.24"
"2012","3","Westdeutschland","60","49.96","3477","58.78","61.22"
"2012","4","Ostdeutschland","54.93","46.88","809","52.74","57.12"
"2012","4","Westdeutschland","62.17","49.92","4571","61.01","63.33"
"2012","5 Einkommensstärkstes Quintil","Ostdeutschland","64.6","58","664","61.56","67.64"
"2012","5 Einkommensstärkstes Quintil","Westdeutschland","68.15","58.04","4933","66.95","69.35"
"2013","1 Einkommensschwächstes Quintil","Ostdeutschland","49.67","41.46","368","43.72","55.62"
"2013","1 Einkommensschwächstes Quintil","Westdeutschland","59.59","49.83","1181","57.45","61.73"
"2013","2","Ostdeutschland","55.58","49.58","683","53.35","57.81"
"2013","2","Westdeutschland","58.2","49.5","2279","56.56","59.84"
"2013","3","Ostdeutschland","51.36","46.92","784","48.96","53.76"
"2013","3","Westdeutschland","61.93","52.21","3370","60.71","63.15"
"2013","4","Ostdeutschland","55.14","50.96","892","53.07","57.21"
"2013","4","Westdeutschland","60.06","49.92","4798","59.03","61.09"
"2013","5 Einkommensstärkstes Quintil","Ostdeutschland","61.4","57.92","685","58","64.8"
"2013","5 Einkommensstärkstes Quintil","Westdeutschland","67.07","57.25","5268","65.84","68.3"
"2014","1 Einkommensschwächstes Quintil","Ostdeutschland","32.17","24.54","441","28.53","35.81"
"2014","1 Einkommensschwächstes Quintil","Westdeutschland","34.58","27.5","1619","32.58","36.58"
"2014","2","Ostdeutschland","49.19","41.25","667","45.92","52.46"
"2014","2","Westdeutschland","53.4","43.04","2454","51.64","55.16"
"2014","3","Ostdeutschland","53.76","49.17","764","51.41","56.11"
"2014","3","Westdeutschland","54.59","49.71","3437","53.31","55.87"
"2014","4","Ostdeutschland","52.08","49.25","934","50.11","54.05"
"2014","4","Westdeutschland","56.87","49.88","4714","55.76","57.98"
"2014","5 Einkommensstärkstes Quintil","Ostdeutschland","59.19","49.17","667","56.26","62.12"
"2014","5 Einkommensstärkstes Quintil","Westdeutschland","64.52","53.96","5495","63.32","65.72"
"2015","1 Einkommensschwächstes Quintil","Ostdeutschland","3","3","307","3","3"
"2015","1 Einkommensschwächstes Quintil","Westdeutschland","3","3","1639","3","3"
"2015","2","Ostdeutschland","3","3","238","3","3"
"2015","2","Westdeutschland","3","3","1286","3","3"
"2015","3","Ostdeutschland","3","3","204","3","3"
"2015","3","Westdeutschland","3","3","1036","3","3"
"2015","4","Ostdeutschland","3","3","174","3","3"
"2015","4","Westdeutschland","3","3","924","3","3"
"2015","5 Einkommensstärkstes Quintil","Ostdeutschland","3","3","83","3","3"
"2015","5 Einkommensstärkstes Quintil","Westdeutschland","3","3","696","3","3"
"2016","1 Einkommensschwächstes Quintil","Ostdeutschland","30.72","19.17","388","25.88","35.56"
"2016","1 Einkommensschwächstes Quintil","Westdeutschland","27.78","3","1443","26.04","29.52"
"2016","2","Ostdeutschland","48.45","46.58","485","45.24","51.66"
"2016","2","Westdeutschland","40.72","29.58","1940","38.75","42.69"
"2016","3","Ostdeutschland","43.75","40.88","689","40.78","46.72"
"2016","3","Westdeutschland","42.11","34.58","2863","40.73","43.49"
"2016","4","Ostdeutschland","57.86","48.33","985","54.77","60.95"
"2016","4","Westdeutschland","52.65","47.67","4541","51.46","53.84"
"2016","5 Einkommensstärkstes Quintil","Ostdeutschland","54.88","49.79","754","52.05","57.71"
"2016","5 Einkommensstärkstes Quintil","Westdeutschland","56.87","49.92","5634","55.74","58"
"2017","1 Einkommensschwächstes Quintil","Ostdeutschland","40.25","20.42","309","33.48","47.02"
"2017","1 Einkommensschwächstes Quintil","Westdeutschland","31","5.42","1169","28.64","33.36"
"2017","2","Ostdeutschland","48.37","48.54","435","45.09","51.65"
"2017","2","Westdeutschland","39.67","33.21","1739","37.76","41.58"
"2017","3","Ostdeutschland","45.48","41.25","784","43.05","47.91"
"2017","3","Westdeutschland","52.5","41.5","2963","50.91","54.09"
"2017","4","Ostdeutschland","52.48","49.17","1155","50.41","54.55"
"2017","4","Westdeutschland","53.33","41.58","4881","52.06","54.6"
"2017","5 Einkommensstärkstes Quintil","Ostdeutschland","63.15","53.33","956","60.1","66.2"
"2017","5 Einkommensstärkstes Quintil","Westdeutschland","59.2","49.92","6828","58.07","60.33"
"2018","1 Einkommensschwächstes Quintil","Ostdeutschland","31.41","19.54","334","25.87","36.95"
"2018","1 Einkommensschwächstes Quintil","Westdeutschland","28.66","3","980","26","31.32"
"2018","2","Ostdeutschland","39.06","34.17","330","34.58","43.54"
"2018","2","Westdeutschland","40.39","32.37","1489","38.03","42.75"
"2018","3","Ostdeutschland","50.64","48.25","702","48.07","53.21"
"2018","3","Westdeutschland","47.99","37.08","2601","46.28","49.7"
"2018","4","Ostdeutschland","52.18","49.17","1158","49.94","54.42"
"2018","4","Westdeutschland","53.58","45.62","4638","52.32","54.84"
"2018","5 Einkommensstärkstes Quintil","Ostdeutschland","62.6","54.12","987","60.21","64.99"
"2018","5 Einkommensstärkstes Quintil","Westdeutschland","59.79","49.83","6951","58.73","60.85"
"2019","1 Einkommensschwächstes Quintil","Ostdeutschland","51.42","47.92","255","46.32","56.52"
"2019","1 Einkommensschwächstes Quintil","Westdeutschland","33.45","14.58","745","29.9","37"
"2019","2","Ostdeutschland","40.33","22.08","324","30.16","50.5"
"2019","2","Westdeutschland","43.63","33.04","1257","41.04","46.22"
"2019","3","Ostdeutschland","56.46","49.83","589","53.03","59.89"
"2019","3","Westdeutschland","49.2","41.5","2212","47.29","51.11"
"2019","4","Ostdeutschland","48.36","47.08","1277","46.35","50.37"
"2019","4","Westdeutschland","54.57","44.58","4358","53.24","55.9"
"2019","5 Einkommensstärkstes Quintil","Ostdeutschland","64.48","56.12","1672","61.92","67.04"
"2019","5 Einkommensstärkstes Quintil","Westdeutschland","62.33","49.92","8956","61.13","63.53"
"2020","1 Einkommensschwächstes Quintil","Ostdeutschland","28.25","2.33","882","25.28","31.22"
"2020","1 Einkommensschwächstes Quintil","Westdeutschland","25.29","3","2601","24.42","26.16"
"2020","2","Ostdeutschland","38.93","40.83","404","35.19","42.67"
"2020","2","Westdeutschland","41.64","28","1727","39.67","43.61"
"2020","3","Ostdeutschland","50.87","49.62","545","47.72","54.02"
"2020","3","Westdeutschland","44.45","39.58","2034","42.64","46.26"
"2020","4","Ostdeutschland","60.87","52.92","1073","56.49","65.25"
"2020","4","Westdeutschland","56.92","46.58","4308","55.48","58.36"
"2020","5 Einkommensstärkstes Quintil","Ostdeutschland","66.43","55.08","1587","63.46","69.4"
"2020","5 Einkommensstärkstes Quintil","Westdeutschland","63.64","49.96","8536","62.4","64.88"
