"year","hhtyp","quintil","mean","median","n","lower_confidence_mean","upper_confidence_mean"
"2001","(Ehe-)Paar ohne Kind(er)","1 Einkommensschwächstes Quintil","45.23","38.12","398","42.79","47.67"
"2001","(Ehe-)Paar ohne Kind(er)","2","46.65","39.75","564","44.08","49.22"
"2001","(Ehe-)Paar ohne Kind(er)","3","49.69","42.25","804","47.17","52.21"
"2001","(Ehe-)Paar ohne Kind(er)","4","50.34","41.96","740","48.25","52.43"
"2001","(Ehe-)Paar ohne Kind(er)","5 Einkommensstärkstes Quintil","55.58","51","756","53.43","57.73"
"2001","1-Pers.- Haushalt","1 Einkommensschwächstes Quintil","36.46","27.54","132","31.57","41.35"
"2001","1-Pers.- Haushalt","2","39.78","35.17","154","35.82","43.74"
"2001","1-Pers.- Haushalt","3","40.58","36.75","124","36.29","44.87"
"2001","1-Pers.- Haushalt","4","43.86","37.38","139","39.01","48.71"
"2001","1-Pers.- Haushalt","5 Einkommensstärkstes Quintil","49.71","42.38","135","44.05","55.37"
"2001","Alleinerziehende","1 Einkommensschwächstes Quintil","44.7","32.17","95","37.93","51.47"
"2001","Alleinerziehende","2","52.32","49","108","47.33","57.31"
"2001","Alleinerziehende","3","46.68","40.46","105","42.32","51.04"
"2001","Alleinerziehende","4","64.41","44.33","81","54.04","74.78"
"2001","Alleinerziehende","5 Einkommensstärkstes Quintil","49.64","49.62","30","38.93","60.35"
"2001","Paar mit Kind(ern)","1 Einkommensschwächstes Quintil","59.96","50.08","1656","57.95","61.97"
"2001","Paar mit Kind(ern)","2","57.79","50.08","2337","56.35","59.23"
"2001","Paar mit Kind(ern)","3","61.37","53.88","2079","59.8","62.94"
"2001","Paar mit Kind(ern)","4","63.43","59.54","1453","61.63","65.23"
"2001","Paar mit Kind(ern)","5 Einkommensstärkstes Quintil","75.84","62.83","763","72.25","79.43"
"2001","Sonstige","1 Einkommensschwächstes Quintil","65.92","62.62","177","61.04","70.8"
"2001","Sonstige","2","52.86","41.75","205","48.86","56.86"
"2001","Sonstige","3","62.89","49","149","56.34","69.44"
"2001","Sonstige","4","67.09","48.38","108","59.2","74.98"
"2001","Sonstige","5 Einkommensstärkstes Quintil","72","55.42","57","62.37","81.63"
"2002","(Ehe-)Paar ohne Kind(er)","1 Einkommensschwächstes Quintil","48.86","40.42","342","45.63","52.09"
"2002","(Ehe-)Paar ohne Kind(er)","2","46.92","37.92","580","44.23","49.61"
"2002","(Ehe-)Paar ohne Kind(er)","3","50.57","43.79","690","48.39","52.75"
"2002","(Ehe-)Paar ohne Kind(er)","4","55.97","43.96","790","53.3","58.64"
"2002","(Ehe-)Paar ohne Kind(er)","5 Einkommensstärkstes Quintil","63.86","53.46","1354","61.69","66.03"
"2002","1-Pers.- Haushalt","1 Einkommensschwächstes Quintil","44.54","36.88","110","38.71","50.37"
"2002","1-Pers.- Haushalt","2","41.25","32.92","137","36.77","45.73"
"2002","1-Pers.- Haushalt","3","45.73","32.08","113","38.86","52.6"
"2002","1-Pers.- Haushalt","4","49.95","41.25","146","44.25","55.65"
"2002","1-Pers.- Haushalt","5 Einkommensstärkstes Quintil","47.09","40.83","143","41.01","53.17"
"2002","Alleinerziehende","1 Einkommensschwächstes Quintil","59.42","39.58","100","49.2","69.64"
"2002","Alleinerziehende","2","63.1","53.33","94","52.54","73.66"
"2002","Alleinerziehende","3","50.31","40.83","81","42.78","57.84"
"2002","Alleinerziehende","4","62.44","43.12","114","52.17","72.71"
"2002","Alleinerziehende","5 Einkommensstärkstes Quintil","56.28","44.38","50","46.31","66.25"
"2002","Paar mit Kind(ern)","1 Einkommensschwächstes Quintil","59.74","51.58","1236","57.56","61.92"
"2002","Paar mit Kind(ern)","2","63.26","49.62","1915","61.31","65.21"
"2002","Paar mit Kind(ern)","3","62.55","55.67","1984","60.88","64.22"
"2002","Paar mit Kind(ern)","4","63.83","53.75","1943","62.06","65.6"
"2002","Paar mit Kind(ern)","5 Einkommensstärkstes Quintil","78.04","65.96","1996","75.85","80.23"
"2002","Sonstige","1 Einkommensschwächstes Quintil","60.02","46.29","121","52.33","67.71"
"2002","Sonstige","2","74.92","59.33","150","67.27","82.57"
"2002","Sonstige","3","57.5","56.25","123","51.59","63.41"
"2002","Sonstige","4","76.68","49.04","152","65.89","87.47"
"2002","Sonstige","5 Einkommensstärkstes Quintil","63.52","39.58","105","52.94","74.1"
"2003","(Ehe-)Paar ohne Kind(er)","1 Einkommensschwächstes Quintil","48.82","40.92","308","45.52","52.12"
"2003","(Ehe-)Paar ohne Kind(er)","2","53.54","42.58","534","50.37","56.71"
"2003","(Ehe-)Paar ohne Kind(er)","3","52.27","43.25","698","49.75","54.79"
"2003","(Ehe-)Paar ohne Kind(er)","4","57.63","48.12","840","55.08","60.18"
"2003","(Ehe-)Paar ohne Kind(er)","5 Einkommensstärkstes Quintil","62.13","49.83","1242","59.71","64.55"
"2003","1-Pers.- Haushalt","1 Einkommensschwächstes Quintil","41.81","32.08","110","37.06","46.56"
"2003","1-Pers.- Haushalt","2","40.28","32.88","133","35.92","44.64"
"2003","1-Pers.- Haushalt","3","42.59","37.17","114","37.82","47.36"
"2003","1-Pers.- Haushalt","4","46.04","37.08","168","41.09","50.99"
"2003","1-Pers.- Haushalt","5 Einkommensstärkstes Quintil","49.73","37.92","139","42.58","56.88"
"2003","Alleinerziehende","1 Einkommensschwächstes Quintil","48.84","39.58","73","42.14","55.54"
"2003","Alleinerziehende","2","60.57","45.83","91","51.71","69.43"
"2003","Alleinerziehende","3","65.64","37.25","85","56.45","74.83"
"2003","Alleinerziehende","4","53.39","42.92","95","48.33","58.45"
"2003","Alleinerziehende","5 Einkommensstärkstes Quintil","49.61","36.25","43","37.9","61.32"
"2003","Paar mit Kind(ern)","1 Einkommensschwächstes Quintil","61.69","47.92","1052","59.3","64.08"
"2003","Paar mit Kind(ern)","2","62.65","49.58","1717","60.52","64.78"
"2003","Paar mit Kind(ern)","3","67.86","58.17","2137","66.16","69.56"
"2003","Paar mit Kind(ern)","4","71.11","59.58","1977","69.18","73.04"
"2003","Paar mit Kind(ern)","5 Einkommensstärkstes Quintil","75.48","65.38","1781","72.75","78.21"
"2003","Sonstige","1 Einkommensschwächstes Quintil","61.84","54.17","103","55.07","68.61"
"2003","Sonstige","2","74.99","64.58","126","61.6","88.38"
"2003","Sonstige","3","56.46","48.75","106","48.17","64.75"
"2003","Sonstige","4","61.04","56.25","120","55.86","66.22"
"2003","Sonstige","5 Einkommensstärkstes Quintil","59.17","49","72","50.31","68.03"
"2004","(Ehe-)Paar ohne Kind(er)","1 Einkommensschwächstes Quintil","54.5","47.92","304","50.02","58.98"
"2004","(Ehe-)Paar ohne Kind(er)","2","59.78","46.92","502","56.03","63.53"
"2004","(Ehe-)Paar ohne Kind(er)","3","55.09","49.58","714","52.7","57.48"
"2004","(Ehe-)Paar ohne Kind(er)","4","56.88","48.12","846","54.43","59.33"
"2004","(Ehe-)Paar ohne Kind(er)","5 Einkommensstärkstes Quintil","65.03","53.79","1288","62.74","67.32"
"2004","1-Pers.- Haushalt","1 Einkommensschwächstes Quintil","42.46","31.67","113","36.1","48.82"
"2004","1-Pers.- Haushalt","2","39.93","32.92","134","35.41","44.45"
"2004","1-Pers.- Haushalt","3","47.18","33.62","127","40.62","53.74"
"2004","1-Pers.- Haushalt","4","45","36.04","164","40.08","49.92"
"2004","1-Pers.- Haushalt","5 Einkommensstärkstes Quintil","57.16","41.46","161","46.75","67.57"
"2004","Alleinerziehende","1 Einkommensschwächstes Quintil","59.73","49.25","91","48.95","70.51"
"2004","Alleinerziehende","2","51.59","51.04","71","44.14","59.04"
"2004","Alleinerziehende","3","61.31","45.83","98","52.93","69.69"
"2004","Alleinerziehende","4","59.28","40.17","70","50.76","67.8"
"2004","Alleinerziehende","5 Einkommensstärkstes Quintil","78.59","80.21","55","68.67","88.51"
"2004","Paar mit Kind(ern)","1 Einkommensschwächstes Quintil","68.4","57.92","1092","65.24","71.56"
"2004","Paar mit Kind(ern)","2","70.17","62.08","1696","68.2","72.14"
"2004","Paar mit Kind(ern)","3","66.59","58.17","1986","64.6","68.58"
"2004","Paar mit Kind(ern)","4","75.88","61.46","2045","73.83","77.93"
"2004","Paar mit Kind(ern)","5 Einkommensstärkstes Quintil","86.47","78.04","1621","83.62","89.32"
"2004","Sonstige","1 Einkommensschwächstes Quintil","72.58","71.67","101","62.11","83.05"
"2004","Sonstige","2","79.92","68.75","112","69.97","89.87"
"2004","Sonstige","3","59.6","51.88","132","52.89","66.31"
"2004","Sonstige","4","56.1","50","90","48.73","63.47"
"2004","Sonstige","5 Einkommensstärkstes Quintil","55.71","43.75","82","47.15","64.27"
"2005","(Ehe-)Paar ohne Kind(er)","1 Einkommensschwächstes Quintil","55.8","48.33","298","51.61","59.99"
"2005","(Ehe-)Paar ohne Kind(er)","2","52.16","47.08","518","49.55","54.77"
"2005","(Ehe-)Paar ohne Kind(er)","3","61.92","49.58","622","58.65","65.19"
"2005","(Ehe-)Paar ohne Kind(er)","4","61.31","49.75","866","58.1","64.52"
"2005","(Ehe-)Paar ohne Kind(er)","5 Einkommensstärkstes Quintil","70.53","58.12","1302","67.85","73.21"
"2005","1-Pers.- Haushalt","1 Einkommensschwächstes Quintil","45.02","39.58","106","39.38","50.66"
"2005","1-Pers.- Haushalt","2","40.76","32.75","130","35.78","45.74"
"2005","1-Pers.- Haushalt","3","44.43","36.25","137","39.14","49.72"
"2005","1-Pers.- Haushalt","4","52.95","40.83","176","47.38","58.52"
"2005","1-Pers.- Haushalt","5 Einkommensstärkstes Quintil","55.99","48.75","159","50.61","61.37"
"2005","Alleinerziehende","1 Einkommensschwächstes Quintil","60.73","47.92","121","54.16","67.3"
"2005","Alleinerziehende","2","48.96","44.79","76","41.45","56.47"
"2005","Alleinerziehende","3","58.22","48.54","87","51.33","65.11"
"2005","Alleinerziehende","4","60.15","46.25","87","50.95","69.35"
"2005","Alleinerziehende","5 Einkommensstärkstes Quintil","66.87","47.92","56","57.45","76.29"
"2005","Paar mit Kind(ern)","1 Einkommensschwächstes Quintil","73.78","62.29","1053","70","77.56"
"2005","Paar mit Kind(ern)","2","64.61","60.58","1646","62.79","66.43"
"2005","Paar mit Kind(ern)","3","74.27","58.17","1741","72.04","76.5"
"2005","Paar mit Kind(ern)","4","73.26","62.29","1991","71.14","75.38"
"2005","Paar mit Kind(ern)","5 Einkommensstärkstes Quintil","86.26","72.79","1608","83.46","89.06"
"2005","Sonstige","1 Einkommensschwächstes Quintil","55.27","47.92","117","45.14","65.4"
"2005","Sonstige","2","74.68","62.5","120","62.78","86.58"
"2005","Sonstige","3","56.44","42.08","100","47.98","64.9"
"2005","Sonstige","4","74.23","77.08","76","64.71","83.75"
"2005","Sonstige","5 Einkommensstärkstes Quintil","80.25","47.29","52","58.25","102.25"
"2006","(Ehe-)Paar ohne Kind(er)","1 Einkommensschwächstes Quintil","50.27","41.42","340","46.61","53.93"
"2006","(Ehe-)Paar ohne Kind(er)","2","54.59","45.75","634","51.65","57.53"
"2006","(Ehe-)Paar ohne Kind(er)","3","58.42","49.58","786","55.6","61.24"
"2006","(Ehe-)Paar ohne Kind(er)","4","58.75","49.67","968","56.2","61.3"
"2006","(Ehe-)Paar ohne Kind(er)","5 Einkommensstärkstes Quintil","66.61","57.71","1488","64.42","68.8"
"2006","1-Pers.- Haushalt","1 Einkommensschwächstes Quintil","44.2","37.92","115","38.65","49.75"
"2006","1-Pers.- Haushalt","2","45.45","37.08","129","40.17","50.73"
"2006","1-Pers.- Haushalt","3","47.18","39.58","168","42.07","52.29"
"2006","1-Pers.- Haushalt","4","50.93","41.25","213","46.59","55.27"
"2006","1-Pers.- Haushalt","5 Einkommensstärkstes Quintil","62.39","49.96","194","55.34","69.44"
"2006","Alleinerziehende","1 Einkommensschwächstes Quintil","55.51","39.17","143","49.22","61.8"
"2006","Alleinerziehende","2","46.9","39.92","80","38.06","55.74"
"2006","Alleinerziehende","3","64.59","47.33","85","56.5","72.68"
"2006","Alleinerziehende","4","68.76","50.83","117","62.5","75.02"
"2006","Alleinerziehende","5 Einkommensstärkstes Quintil","66.17","52.5","54","56.17","76.17"
"2006","Paar mit Kind(ern)","1 Einkommensschwächstes Quintil","69.47","58","988","66.31","72.63"
"2006","Paar mit Kind(ern)","2","72.06","61.79","1701","70.13","73.99"
"2006","Paar mit Kind(ern)","3","71.95","65.83","1908","69.98","73.92"
"2006","Paar mit Kind(ern)","4","76.9","66.25","2079","74.71","79.09"
"2006","Paar mit Kind(ern)","5 Einkommensstärkstes Quintil","89.29","71.67","1603","86.31","92.27"
"2006","Sonstige","1 Einkommensschwächstes Quintil","73.14","53.33","107","52.24","94.04"
"2006","Sonstige","2","67.47","47.92","148","58.32","76.62"
"2006","Sonstige","3","51.94","47.92","85","43.81","60.07"
"2006","Sonstige","4","68.04","54.17","94","60.33","75.75"
"2006","Sonstige","5 Einkommensstärkstes Quintil","71.87","63.75","40","47.46","96.28"
"2007","(Ehe-)Paar ohne Kind(er)","1 Einkommensschwächstes Quintil","57.81","47.38","282","52.55","63.07"
"2007","(Ehe-)Paar ohne Kind(er)","2","57.89","49.83","578","53.39","62.39"
"2007","(Ehe-)Paar ohne Kind(er)","3","61.12","51.04","716","58.35","63.89"
"2007","(Ehe-)Paar ohne Kind(er)","4","62.55","53.08","972","60.14","64.96"
"2007","(Ehe-)Paar ohne Kind(er)","5 Einkommensstärkstes Quintil","68.54","57.29","1448","65.94","71.14"
"2007","1-Pers.- Haushalt","1 Einkommensschwächstes Quintil","44.84","36.25","110","38.56","51.12"
"2007","1-Pers.- Haushalt","2","40.35","35.21","117","35.89","44.81"
"2007","1-Pers.- Haushalt","3","44.85","36.54","146","40.31","49.39"
"2007","1-Pers.- Haushalt","4","50.14","41.25","212","45.11","55.17"
"2007","1-Pers.- Haushalt","5 Einkommensstärkstes Quintil","54.15","40.83","184","47.07","61.23"
"2007","Alleinerziehende","1 Einkommensschwächstes Quintil","61.56","61.25","130","56.72","66.4"
"2007","Alleinerziehende","2","62.67","58.75","124","56.53","68.81"
"2007","Alleinerziehende","3","58.8","47.92","92","50.63","66.97"
"2007","Alleinerziehende","4","59.41","49.83","71","51.71","67.11"
"2007","Alleinerziehende","5 Einkommensstärkstes Quintil","66.17","56.46","78","57.88","74.46"
"2007","Paar mit Kind(ern)","1 Einkommensschwächstes Quintil","71.74","57.92","809","68.72","74.76"
"2007","Paar mit Kind(ern)","2","70.1","57.5","1459","67.8","72.4"
"2007","Paar mit Kind(ern)","3","70.63","62.92","1791","68.86","72.4"
"2007","Paar mit Kind(ern)","4","71.69","58.21","1939","69.52","73.86"
"2007","Paar mit Kind(ern)","5 Einkommensstärkstes Quintil","83.81","65.83","1586","80.77","86.85"
"2007","Sonstige","1 Einkommensschwächstes Quintil","69.98","69","94","58.96","81"
"2007","Sonstige","2","63.79","53.33","100","56.87","70.71"
"2007","Sonstige","3","69.29","62.5","93","62.94","75.64"
"2007","Sonstige","4","62.11","61.04","62","51.84","72.38"
"2007","Sonstige","5 Einkommensstärkstes Quintil","51.61","46.67","49","45.18","58.04"
"2008","(Ehe-)Paar ohne Kind(er)","1 Einkommensschwächstes Quintil","52.31","40.83","250","47.75","56.87"
