year,migback,quintil_oecd,plj0104,proportion,n,proportion_lower_confidence,proportion_upper_confidence
2009,Indirect migration background,3rd Quintile,No,0.5099337748344371,21983,0.5033253665561936,0.5165421831126806
2009,Indirect migration background,3rd Quintile,Yes,0.4900662251655629,21983,0.4834578168873194,0.4966746334438064
2009,Indirect migration background,4th Quintile,Yes,0.6540880503144654,21983,0.647800036582186,0.6603760640467448
2009,Indirect migration background,4th Quintile,No,0.34591194968553457,21983,0.3396239359532552,0.35219996341781395
2009,Indirect migration background,5th Quintile,Yes,0.636986301369863,21983,0.630629492631732,0.643343110107994
2009,Indirect migration background,5th Quintile,No,0.363013698630137,21983,0.35665688989200595,0.36937050736826804
2014,No migration background,1st Quintile,No,0.7842669845053635,38694,0.780168488358678,0.7883654806520489
2014,No migration background,1st Quintile,Yes,0.21573301549463647,38694,0.21163451934795105,0.2198315116413219
2014,No migration background,2nd Quintile,No,0.7760276603918556,38694,0.7718736263454086,0.7801816944383025
2014,No migration background,2nd Quintile,Yes,0.22397233960814444,38694,0.2198183055616974,0.22812637365459149
2014,No migration background,3rd Quintile,No,0.7553811091415549,38694,0.7510979687101799,0.7596642495729299
2014,No migration background,3rd Quintile,Yes,0.24461889085844518,38694,0.24033575042707023,0.24890203128982014
2014,No migration background,4th Quintile,No,0.7046859421734796,38694,0.700140521088569,0.7092313632583902
2014,No migration background,4th Quintile,Yes,0.2953140578265204,38694,0.29076863674160974,0.2998594789114311
2014,No migration background,5th Quintile,No,0.6057579318448884,38694,0.6008886457230097,0.610627217966767
2014,No migration background,5th Quintile,Yes,0.39424206815511165,38694,0.38937278203323306,0.39911135427699024
2014,Direct migration background,1st Quintile,Yes,0.7286821705426356,38694,0.7242517750519439,0.7331125660333273
2014,Direct migration background,1st Quintile,No,0.2713178294573643,38694,0.2668874339666727,0.27574822494805595
2014,Direct migration background,2nd Quintile,Yes,0.7605633802816901,38694,0.7563113411805666,0.7648154193828136
2014,Direct migration background,2nd Quintile,No,0.23943661971830985,38694,0.23518458061718633,0.24368865881943336
2014,Direct migration background,3rd Quintile,Yes,0.7511394712853237,38694,0.7468315023843051,0.7554474401863422
2014,Direct migration background,3rd Quintile,No,0.2488605287146764,38694,0.24455255981365775,0.25316849761569504
2014,Direct migration background,4th Quintile,Yes,0.7764705882352941,38694,0.7723194795891659,0.7806216968814224
2014,Direct migration background,4th Quintile,No,0.2235294117647059,38694,0.21937830311857762,0.22768052041083417
2014,Direct migration background,5th Quintile,Yes,0.8372739916550765,38694,0.8335961202200579,0.8409518630900952
2014,Direct migration background,5th Quintile,No,0.1627260083449235,38694,0.15904813690990488,0.16640387977994214
2014,Indirect migration background,1st Quintile,Yes,0.5743944636678201,38694,0.5694679123084105,0.5793210150272297
2014,Indirect migration background,1st Quintile,No,0.42560553633217996,38694,0.4206789849727704,0.4305320876915895
2014,Indirect migration background,2nd Quintile,Yes,0.6037735849056604,38694,0.5989000618538549,0.6086471079574658
2014,Indirect migration background,2nd Quintile,No,0.39622641509433965,38694,0.39135289204253426,0.40109993814614503
2014,Indirect migration background,3rd Quintile,Yes,0.6205882352941177,38694,0.6157532915707303,0.625423179017505
2014,Indirect migration background,3rd Quintile,No,0.37941176470588234,38694,0.374576820982495,0.38424670842926967
2014,Indirect migration background,4th Quintile,Yes,0.6205962059620597,38694,0.6157612819761653,0.625431129947954
2014,Indirect migration background,4th Quintile,No,0.3794037940379404,38694,0.374568870052046,0.3842387180238348
2014,Indirect migration background,5th Quintile,Yes,0.6822157434402333,38694,0.6775763488117238,0.6868551380687428
2014,Indirect migration background,5th Quintile,No,0.3177842565597668,38694,0.3131448619312573,0.32242365118827626
2019,No migration background,1st Quintile,No,0.8055248618784531,42417,0.8017581915096489,0.8092915322472573
2019,No migration background,1st Quintile,Yes,0.19447513812154696,42417,0.19070846775274278,0.19824180849035114
2019,No migration background,2nd Quintile,No,0.7736625514403292,42417,0.7696801953334866,0.7776449075471719
2019,No migration background,2nd Quintile,Yes,0.22633744855967078,42417,0.22235509245282817,0.2303198046665134
2019,No migration background,3rd Quintile,No,0.7876071706936867,42417,0.7837148299472925,0.7914995114400809
2019,No migration background,3rd Quintile,Yes,0.21239282930631334,42417,0.20850048855991915,0.21628517005270753
2019,No migration background,4th Quintile,No,0.741810737033667,42417,0.7376458642233084,0.7459756098440256
2019,No migration background,4th Quintile,Yes,0.25818926296633304,42417,0.25402439015597444,0.26235413577669164
2019,No migration background,5th Quintile,No,0.6327179361780169,42417,0.6281302782300229,0.6373055941260108
2019,No migration background,5th Quintile,Yes,0.36728206382198314,42417,0.3626944058739892,0.37186972176997707
2019,Direct migration background,1st Quintile,Yes,0.7846481876332623,42417,0.780736196603543,0.7885601786629816
2019,Direct migration background,1st Quintile,No,0.21535181236673773,42417,0.2114398213370184,0.21926380339645704
2019,Direct migration background,2nd Quintile,Yes,0.8068669527896996,42417,0.8031101763011176,0.8106237292782815
2019,Direct migration background,2nd Quintile,No,0.19313304721030042,42417,0.18937627072171848,0.19688982369888236
2019,Direct migration background,3rd Quintile,Yes,0.7746835443037975,42417,0.7707075594831767,0.7786595291244183
2019,Direct migration background,3rd Quintile,No,0.22531645569620254,42417,0.22134047087558176,0.22929244051682332
2019,Direct migration background,4th Quintile,Yes,0.7625570776255708,42417,0.7585075730938932,0.7666065821572484
2019,Direct migration background,4th Quintile,No,0.2374429223744292,42417,0.2333934178427516,0.2414924269061068
2019,Direct migration background,5th Quintile,Yes,0.8308026030368764,42417,0.8272345454120861,0.8343706606616667
2019,Direct migration background,5th Quintile,No,0.16919739696312364,42417,0.16562933933833335,0.17276545458791392
2019,Indirect migration background,1st Quintile,Yes,0.5214285714285715,42417,0.5166745964401699,0.526182546416973
2019,Indirect migration background,1st Quintile,No,0.4785714285714286,42417,0.47381745358302696,0.4833254035598302
2019,Indirect migration background,2nd Quintile,Yes,0.5428571428571428,42417,0.538116307815527,0.5475979778987586
2019,Indirect migration background,2nd Quintile,No,0.45714285714285713,42417,0.4524020221012413,0.46188369218447295
2019,Indirect migration background,3rd Quintile,Yes,0.5223880597014925,42417,0.517634485194401,0.527141634208584
2019,Indirect migration background,3rd Quintile,No,0.47761194029850745,42417,0.47285836579141605,0.48236551480559886
2019,Indirect migration background,4th Quintile,Yes,0.5617977528089888,42417,0.5570758896624743,0.5665196159555033
2019,Indirect migration background,4th Quintile,No,0.43820224719101125,42417,0.43348038404449685,0.44292411033752566
2019,Indirect migration background,5th Quintile,Yes,0.5921658986175116,42417,0.5874890903893581,0.596842706845665
2019,Indirect migration background,5th Quintile,No,0.4078341013824885,42417,0.40315729315433513,0.41251090961064185
