"plh0183","year","bildungsniveau","n","percent","lower_confidence","upper_confidence"
"0 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1991","(noch) kein Abschluss","","","",""
"0 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1991","Hauptschulabschluss","36","0.00706413097980172","0.00504832583916814","0.00907993612043529"
"0 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1991","Realschulabschluss","","","",""
"0 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1991","(Fach-)Abitur","","","",""
"0 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1991","AkademikerInnen","","","",""
"1 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1991","(noch) kein Abschluss","","","",""
"1 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1991","Hauptschulabschluss","32","0.00676465404295959","0.00479174321832764","0.00873756486759154"
"1 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1991","Realschulabschluss","","","",""
"1 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1991","(Fach-)Abitur","","","",""
"1 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1991","AkademikerInnen","","","",""
"2 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1991","(noch) kein Abschluss","","","",""
"2 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1991","Hauptschulabschluss","89","0.0155723032834866","0.012592230193929","0.0185523763730443"
"2 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1991","Realschulabschluss","","","",""
"2 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1991","(Fach-)Abitur","","","",""
"2 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1991","AkademikerInnen","","","",""
"3 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1991","(noch) kein Abschluss","","","",""
"3 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1991","Hauptschulabschluss","166","0.0282455295017064","0.0242579283662331","0.0322331306371796"
"3 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1991","Realschulabschluss","47","0.0189493040894094","0.0141512012516574","0.0237474069271613"
"3 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1991","(Fach-)Abitur","","","",""
"3 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1991","AkademikerInnen","33","0.0218669381761372","0.0148315671657598","0.0289023091865146"
"4 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1991","(noch) kein Abschluss","31","0.0312160996971901","0.019640558145082","0.0427916412492981"
"4 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1991","Hauptschulabschluss","243","0.0394505630395522","0.0347651806500343","0.0441359454290702"
"4 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1991","Realschulabschluss","67","0.0301949417325263","0.0241730004758981","0.0362168829891545"
"4 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1991","(Fach-)Abitur","","","",""
"4 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1991","AkademikerInnen","53","0.0308408504187814","0.0225240789189167","0.0391576219186461"
"5 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1991","(noch) kein Abschluss","85","0.0932569278890071","0.0739006781146937","0.112613177663321"
"5 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1991","Hauptschulabschluss","795","0.134115682740236","0.125913521615622","0.14231784386485"
"5 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1991","Realschulabschluss","266","0.0930127662749003","0.0827916327494725","0.103233899800328"
"5 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1991","(Fach-)Abitur","50","0.0599388947028422","0.0441927812465247","0.0756850081591597"
"5 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1991","AkademikerInnen","146","0.0894092153690716","0.0756831262516615","0.103135304486482"
"6 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1991","(noch) kein Abschluss","86","0.0919419423012834","0.0727087139637521","0.111175170638815"
"6 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1991","Hauptschulabschluss","683","0.11001583201938","0.102484404318968","0.117547259719791"
"6 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1991","Realschulabschluss","239","0.0799586079165544","0.0704138813876501","0.0895033344454587"
"6 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1991","(Fach-)Abitur","61","0.067707244048543","0.051041116840683","0.084373371256403"
"6 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1991","AkademikerInnen","148","0.079116154451848","0.0661315399916634","0.0921007689120327"
"7 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1991","(noch) kein Abschluss","168","0.187000490190995","0.161046444991191","0.212954535390798"
"7 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1991","Hauptschulabschluss","1158","0.173341653058305","0.164230505680898","0.182452800435713"
"7 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1991","Realschulabschluss","526","0.174587819605739","0.161228953359661","0.187946685851818"
"7 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1991","(Fach-)Abitur","160","0.192314309056254","0.166170554169954","0.218458063942555"
"7 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1991","AkademikerInnen","333","0.188795287311642","0.169969426034737","0.207621148588546"
"8 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1991","(noch) kein Abschluss","227","0.269443690392116","0.239911245697945","0.298976135086287"
"8 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1991","Hauptschulabschluss","1907","0.276314867026891","0.265551812790056","0.287077921263726"
"8 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1991","Realschulabschluss","1006","0.320139332838365","0.303721846252561","0.336556819424169"
"8 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1991","(Fach-)Abitur","303","0.371212670966434","0.339164425680497","0.403260916252371"
"8 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1991","AkademikerInnen","551","0.339513388987225","0.316733347588523","0.362293430385927"
"9 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1991","(noch) kein Abschluss","150","0.192244026680461","0.16601361790702","0.218474435453901"
"9 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1991","Hauptschulabschluss","913","0.121939599966105","0.114063827592336","0.129815372339873"
"9 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1991","Realschulabschluss","660","0.193184942735623","0.179291789418232","0.207078096053014"
"9 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1991","(Fach-)Abitur","194","0.195550235921668","0.169240311191671","0.221860160651665"
"9 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1991","AkademikerInnen","284","0.181272394662967","0.162740082800166","0.199804706525768"
"10 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1991","(noch) kein Abschluss","84","0.0949117118685899","0.0754023116430892","0.114421112094091"
"10 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1991","Hauptschulabschluss","609","0.0871751843415758","0.0803855132995164","0.0939648553836351"
"10 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1991","Realschulabschluss","250","0.0775843503560057","0.0681702767514262","0.0869984239605853"
"10 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1991","(Fach-)Abitur","61","0.0587892292588788","0.0431853242930353","0.0743931342247222"
"10 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1991","AkademikerInnen","92","0.0559558713951941","0.0448994896192604","0.0670122531711279"
"0 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1992","(noch) kein Abschluss","","","",""
"0 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1992","Hauptschulabschluss","40","0.00798870118307252","0.0058136463343431","0.0101637560318019"
"0 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1992","Realschulabschluss","","","",""
"0 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1992","(Fach-)Abitur","","","",""
"0 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1992","AkademikerInnen","","","",""
"1 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1992","(noch) kein Abschluss","","","",""
"1 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1992","Hauptschulabschluss","46","0.00949519065226946","0.00712570570365434","0.0118646756008846"
"1 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1992","Realschulabschluss","","","",""
"1 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1992","(Fach-)Abitur","","","",""
"1 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1992","AkademikerInnen","","","",""
"2 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1992","(noch) kein Abschluss","","","",""
"2 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1992","Hauptschulabschluss","100","0.0196927508499214","0.0162979983592178","0.0230875033406249"
"2 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1992","Realschulabschluss","","","",""
"2 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1992","(Fach-)Abitur","","","",""
"2 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1992","AkademikerInnen","","","",""
"3 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1992","(noch) kein Abschluss","","","",""
"3 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1992","Hauptschulabschluss","223","0.0402092609667213","0.035409438895231","0.0450090830382117"
"3 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1992","Realschulabschluss","55","0.0200048955108632","0.0150520018920828","0.0249577891296435"
"3 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1992","(Fach-)Abitur","","","",""
"3 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1992","AkademikerInnen","54","0.0359709234627784","0.0269390912935384","0.0450027556320184"
"4 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1992","(noch) kein Abschluss","33","0.0342687087997181","0.022124436949197","0.0464129806502392"
"4 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1992","Hauptschulabschluss","333","0.0593481431403114","0.0535752722891625","0.0651210139914602"
"4 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1992","Realschulabschluss","93","0.036535344421218","0.0298986258806522","0.0431720629617837"
"4 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1992","(Fach-)Abitur","","","",""
"4 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1992","AkademikerInnen","45","0.0254597470196563","0.0178199480352237","0.033099546004089"
"5 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1992","(noch) kein Abschluss","99","0.106119721098441","0.08555929144214","0.126680150754741"
"5 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1992","Hauptschulabschluss","853","0.146905338771635","0.138255834510606","0.155554843032663"
"5 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1992","Realschulabschluss","284","0.0974390761807586","0.0869488767280928","0.107929275633424"
"5 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1992","(Fach-)Abitur","58","0.0598050833472152","0.0442176284479344","0.0753925382464961"
"5 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1992","AkademikerInnen","135","0.0762289917649163","0.0633584374837676","0.089099546046065"
"6 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1992","(noch) kein Abschluss","89","0.0973900449188331","0.0775974926392756","0.117182597198391"
"6 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1992","Hauptschulabschluss","760","0.118106817101583","0.110221497672454","0.125992136530713"
"6 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1992","Realschulabschluss","315","0.104991008946731","0.0941475295908362","0.115834488302626"
"6 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1992","(Fach-)Abitur","70","0.0834426328818783","0.0652635890695976","0.101621676694159"
"6 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1992","AkademikerInnen","184","0.110548260545881","0.0953395585680251","0.125756962523738"
"7 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1992","(noch) kein Abschluss","153","0.164618823923098","0.139863047721653","0.189374600124544"
"7 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1992","Hauptschulabschluss","1164","0.17309094708934","0.163847374292848","0.182334519885832"
"7 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1992","Realschulabschluss","554","0.176166324251557","0.162690351630289","0.189642296872825"
"7 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1992","(Fach-)Abitur","159","0.165222017426193","0.140809269665821","0.189634765186565"
"7 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1992","AkademikerInnen","331","0.194443474881583","0.175247963105785","0.213638986657381"
"8 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1992","(noch) kein Abschluss","241","0.277062883214551","0.247186095991918","0.306939670437184"
"8 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1992","Hauptschulabschluss","1655","0.244834972386879","0.234329115598126","0.255340829175632"
"8 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1992","Realschulabschluss","940","0.298706286282494","0.28251612938496","0.314896443180029"
"8 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1992","(Fach-)Abitur","310","0.370885978015445","0.3391331727273","0.402638783303591"
"8 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1992","AkademikerInnen","516","0.312792717226968","0.290305941330861","0.335279493123074"
"9 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1992","(noch) kein Abschluss","134","0.172927919613382","0.14768156391378","0.198174275312984"
"9 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1992","Hauptschulabschluss","802","0.113814092851133","0.106054583593068","0.121573602109199"
"9 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1992","Realschulabschluss","571","0.17324023318754","0.159852934592759","0.186627531782322"
"9 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1992","(Fach-)Abitur","167","0.18914670826427","0.163403199100096","0.214890217428444"
"9 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1992","AkademikerInnen","268","0.170909303814551","0.152651906276198","0.189166701352904"
"10 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1992","(noch) kein Abschluss","64","0.0901702488589866","0.0710494444396488","0.109291053278324"
"10 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1992","Hauptschulabschluss","459","0.0665137850071338","0.0604256594411191","0.0726019105731485"
"10 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1992","Realschulabschluss","202","0.0660238666113118","0.0572397666385902","0.0748079665840335"
"10 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1992","(Fach-)Abitur","78","0.074478350762288","0.0572197522010741","0.091736949323502"
"10 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1992","AkademikerInnen","73","0.0553174232893999","0.0442300435422661","0.0664048030365337"
"0 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1993","(noch) kein Abschluss","","","",""
"0 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1993","Hauptschulabschluss","63","0.0126941521471304","0.00992488317536851","0.0154634211188924"
"0 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1993","Realschulabschluss","","","",""
"0 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1993","(Fach-)Abitur","","","",""
"0 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1993","AkademikerInnen","","","",""
"1 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1993","(noch) kein Abschluss","","","",""
"1 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1993","Hauptschulabschluss","67","0.0143055102985372","0.0113681293289755","0.0172428912680989"
"1 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1993","Realschulabschluss","","","",""
"1 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1993","(Fach-)Abitur","","","",""
"1 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1993","AkademikerInnen","","","",""
"2 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1993","(noch) kein Abschluss","","","",""
"2 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1993","Hauptschulabschluss","133","0.0250873766749418","0.0212188294084418","0.0289559239414418"
"2 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1993","Realschulabschluss","41","0.0149254400780604","0.0106327357540624","0.0192181444020585"
"2 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1993","(Fach-)Abitur","","","",""
"2 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1993","AkademikerInnen","","","",""
"3 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1993","(noch) kein Abschluss","","","",""
"3 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1993","Hauptschulabschluss","246","0.0420115297389137","0.037049014833692","0.0469740446441353"
"3 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1993","Realschulabschluss","76","0.026319326583822","0.0206519964359603","0.0319866567316838"
"3 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1993","(Fach-)Abitur","","","",""
"3 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1993","AkademikerInnen","47","0.0284699147463132","0.0203762748765976","0.0365635546160288"
"4 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1993","(noch) kein Abschluss","33","0.0425024616946924","0.0288683775972235","0.0561365457921613"
"4 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1993","Hauptschulabschluss","349","0.0596506313315975","0.0537920889467986","0.0655091737163964"
"4 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1993","Realschulabschluss","109","0.0358037880181556","0.0292259973154539","0.0423815787208573"
"4 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1993","(Fach-)Abitur","","","",""
"4 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1993","AkademikerInnen","71","0.0401343726750475","0.0305825527671373","0.0496861925829577"
"5 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1993","(noch) kein Abschluss","127","0.153055771246726","0.128722395931968","0.177389146561484"
"5 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1993","Hauptschulabschluss","951","0.155721359909207","0.146752144999758","0.164690574818657"
"5 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1993","Realschulabschluss","335","0.113965691355882","0.102715881406055","0.125215501305709"
"5 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1993","(Fach-)Abitur","79","0.0882428465477141","0.0697729979059961","0.106712695189432"
"5 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1993","AkademikerInnen","194","0.112267191872594","0.0969036895206948","0.127630694224493"
"6 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1993","(noch) kein Abschluss","105","0.114564920348807","0.0930393690114897","0.136090471686123"
"6 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1993","Hauptschulabschluss","830","0.136892415705271","0.128389662074282","0.145395169336261"
"6 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1993","Realschulabschluss","292","0.103630173095599","0.0928402194744656","0.114420126716733"
"6 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1993","(Fach-)Abitur","76","0.0937100741872721","0.0747338103803651","0.112686337994179"
"6 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1993","AkademikerInnen","176","0.109360176550304","0.0941720809395289","0.124548272161079"
"7 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1993","(noch) kein Abschluss","161","0.185708747048133","0.159426883395647","0.211990610700618"
"7 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1993","Hauptschulabschluss","1061","0.16505060886899","0.155867788753507","0.174233428984473"
"7 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1993","Realschulabschluss","573","0.179470497911632","0.165884971040822","0.193056024782441"
"7 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1993","(Fach-)Abitur","179","0.208388577854612","0.181941543851385","0.234835611857839"
"7 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1993","AkademikerInnen","321","0.19995937421601","0.180494591011293","0.219424157420727"
"8 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1993","(noch) kein Abschluss","206","0.234974538448013","0.206319668580257","0.263629408315769"
"8 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1993","Hauptschulabschluss","1451","0.221346310318764","0.21107689420335","0.231615726434179"
"8 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1993","Realschulabschluss","896","0.297243352354623","0.281062872086555","0.313423832622692"
"8 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1993","(Fach-)Abitur","275","0.292427519501225","0.262807961109197","0.322047077893253"
"8 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1993","AkademikerInnen","473","0.296693628797465","0.274463137944201","0.318924119650729"
"9 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1993","(noch) kein Abschluss","92","0.117089793693696","0.0953593856123983","0.138820201774994"
"9 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1993","Hauptschulabschluss","702","0.100857904732545","0.0934087572724099","0.10830705219268"
"9 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1993","Realschulabschluss","524","0.157689223252141","0.14478683705485","0.170591609449432"
"9 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1993","(Fach-)Abitur","190","0.205470084013472","0.179160534102501","0.231779633924443"
"9 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1993","AkademikerInnen","249","0.154801436480241","0.137198321147281","0.172404551813201"
"10 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1993","(noch) kein Abschluss","68","0.0962966525010675","0.0763592473756425","0.116234057626493"
