year,age_gr,bula_h,germborn,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
1984,46-65 y.,"Rhineland-Palatinate, Saarland",Not born in Germany,0.03925,40,285,0.01667,0.06184
1984,46-65 y.,Baden-Wuerttemberg,Born in Germany or immigrated <1950,0.83593,381,647,0.80738,0.86449
1984,46-65 y.,Baden-Wuerttemberg,Not born in Germany,0.16407,266,647,0.13551,0.19262
1984,46-65 y.,Bavaria,Born in Germany or immigrated <1950,0.91734,483,614,0.89554,0.93914
1984,46-65 y.,Bavaria,Not born in Germany,0.08266,131,614,0.06086,0.10446
1984,46-65 y.,Berlin,Born in Germany or immigrated <1950,0.93002,94,125,0.88511,0.97492
1984,46-65 y.,Berlin,Not born in Germany,0.06998,31,125,0.02508,0.11489
1984,66 and older,Lower Saxony,Born in Germany or immigrated <1950,0.98625,151,151,0.96761,1.00489
1984,66 and older,North Rhine-Westphalia,Born in Germany or immigrated <1950,0.97626,272,272,0.95813,0.99438
1984,66 and older,Hesse,Born in Germany or immigrated <1950,0.95254,96,96,0.90978,0.99529
1984,66 and older,"Rhineland-Palatinate, Saarland",Born in Germany or immigrated <1950,0.97426,109,109,0.94440,1.00413
1984,66 and older,Baden-Wuerttemberg,Born in Germany or immigrated <1950,0.97703,207,207,0.95658,0.99749
1984,66 and older,Bavaria,Born in Germany or immigrated <1950,0.98125,228,228,0.96361,0.99890
1984,66 and older,Berlin,Born in Germany or immigrated <1950,0.97354,46,46,0.92665,1.02043
1985,17-29 y.,Schleswig-Holstein,Born in Germany or immigrated <1950,0.96817,74,74,0.92789,1.00844
1985,17-29 y.,Hamburg,Born in Germany or immigrated <1950,0.94126,51,51,0.87608,1.00643
1985,17-29 y.,Lower Saxony,Born in Germany or immigrated <1950,0.95573,266,302,0.93249,0.97897
1985,17-29 y.,Lower Saxony,Not born in Germany,0.04427,36,302,0.02103,0.06751
1985,17-29 y.,North Rhine-Westphalia,Born in Germany or immigrated <1950,0.90841,626,863,0.88916,0.92767
1985,17-29 y.,North Rhine-Westphalia,Not born in Germany,0.09159,237,863,0.07233,0.11084
1985,17-29 y.,Hesse,Born in Germany or immigrated <1950,0.85919,196,334,0.82183,0.89655
1985,17-29 y.,Hesse,Not born in Germany,0.14081,138,334,0.10345,0.17817
1985,17-29 y.,"Rhineland-Palatinate, Saarland",Born in Germany or immigrated <1950,0.91810,197,241,0.88341,0.95280
1985,17-29 y.,"Rhineland-Palatinate, Saarland",Not born in Germany,0.08190,44,241,0.04720,0.11659
1985,17-29 y.,Baden-Wuerttemberg,Born in Germany or immigrated <1950,0.86677,385,614,0.83987,0.89367
1985,17-29 y.,Baden-Wuerttemberg,Not born in Germany,0.13323,229,614,0.10633,0.16013
1985,17-29 y.,Bavaria,Born in Germany or immigrated <1950,0.93958,441,523,0.91914,0.96002
1985,17-29 y.,Bavaria,Not born in Germany,0.06042,82,523,0.03998,0.08086
1985,17-29 y.,Berlin,Born in Germany or immigrated <1950,0.87305,62,95,0.80574,0.94035
1985,17-29 y.,Berlin,Not born in Germany,0.12695,33,95,0.05965,0.19426
1985,30-45 y.,Schleswig-Holstein,Born in Germany or immigrated <1950,0.94509,110,110,0.90233,0.98786
1985,30-45 y.,Hamburg,Born in Germany or immigrated <1950,0.82060,60,100,0.74502,0.89618
1985,30-45 y.,Hamburg,Not born in Germany,0.17940,40,100,0.10382,0.25498
1985,30-45 y.,Lower Saxony,Born in Germany or immigrated <1950,0.92451,280,351,0.89683,0.95219
1985,30-45 y.,Lower Saxony,Not born in Germany,0.07549,71,351,0.04781,0.10317
1985,30-45 y.,North Rhine-Westphalia,Born in Germany or immigrated <1950,0.86188,671,991,0.84039,0.88338
1985,30-45 y.,North Rhine-Westphalia,Not born in Germany,0.13812,320,991,0.11662,0.15961
1985,30-45 y.,Hesse,Born in Germany or immigrated <1950,0.83072,184,337,0.79062,0.87081
1985,30-45 y.,Hesse,Not born in Germany,0.16928,153,337,0.12919,0.20938
1985,30-45 y.,"Rhineland-Palatinate, Saarland",Born in Germany or immigrated <1950,0.90387,126,169,0.85930,0.94845
1985,30-45 y.,"Rhineland-Palatinate, Saarland",Not born in Germany,0.09613,43,169,0.05155,0.14070
1985,30-45 y.,Baden-Wuerttemberg,Born in Germany or immigrated <1950,0.82690,346,644,0.79765,0.85614
1985,30-45 y.,Baden-Wuerttemberg,Not born in Germany,0.17310,298,644,0.14386,0.20235
1985,30-45 y.,Bavaria,Born in Germany or immigrated <1950,0.86200,423,606,0.83451,0.88948
1985,30-45 y.,Bavaria,Not born in Germany,0.13800,183,606,0.11052,0.16549
1985,30-45 y.,Berlin,Born in Germany or immigrated <1950,0.81230,77,120,0.74214,0.88246
1985,30-45 y.,Berlin,Not born in Germany,0.18770,43,120,0.11754,0.25786
1985,46-65 y.,Schleswig-Holstein,Born in Germany or immigrated <1950,0.96040,91,91,0.92011,1.00069
1985,46-65 y.,Hamburg,Born in Germany or immigrated <1950,0.92896,56,56,0.86106,0.99685
1985,46-65 y.,Lower Saxony,Born in Germany or immigrated <1950,0.92906,282,327,0.90119,0.95693
1985,46-65 y.,Lower Saxony,Not born in Germany,0.07094,45,327,0.04307,0.09881
1985,46-65 y.,North Rhine-Westphalia,Born in Germany or immigrated <1950,0.89428,626,860,0.87372,0.91484
1985,46-65 y.,North Rhine-Westphalia,Not born in Germany,0.10572,234,860,0.08516,0.12628
1985,46-65 y.,Hesse,Born in Germany or immigrated <1950,0.86605,247,369,0.83125,0.90085
1985,46-65 y.,Hesse,Not born in Germany,0.13395,122,369,0.09915,0.16875
1985,46-65 y.,"Rhineland-Palatinate, Saarland",Born in Germany or immigrated <1950,0.95688,226,265,0.93238,0.98138
1985,46-65 y.,"Rhineland-Palatinate, Saarland",Not born in Germany,0.04312,39,265,0.01862,0.06762
1985,46-65 y.,Baden-Wuerttemberg,Born in Germany or immigrated <1950,0.82455,352,602,0.79414,0.85496
1985,46-65 y.,Baden-Wuerttemberg,Not born in Germany,0.17545,250,602,0.14504,0.20586
1985,46-65 y.,Bavaria,Born in Germany or immigrated <1950,0.91813,450,561,0.89543,0.94084
1985,46-65 y.,Bavaria,Not born in Germany,0.08187,111,561,0.05916,0.10457
1985,46-65 y.,Berlin,Born in Germany or immigrated <1950,0.93066,87,87,0.87696,0.98435
1985,66 and older,Lower Saxony,Born in Germany or immigrated <1950,0.98323,125,125,0.96062,1.00583
1985,66 and older,Bremen,Born in Germany or immigrated <1950,0.97610,32,32,0.92234,1.02987
1985,66 and older,North Rhine-Westphalia,Born in Germany or immigrated <1950,0.97211,238,238,0.95114,0.99307
1985,66 and older,Hesse,Born in Germany or immigrated <1950,0.94008,87,87,0.88991,0.99024
1985,66 and older,"Rhineland-Palatinate, Saarland",Born in Germany or immigrated <1950,0.96653,94,94,0.92998,1.00309
1985,66 and older,Baden-Wuerttemberg,Born in Germany or immigrated <1950,0.96743,173,173,0.94090,0.99396
1985,66 and older,Bavaria,Born in Germany or immigrated <1950,0.97373,201,201,0.95157,0.99590
1985,66 and older,Berlin,Born in Germany or immigrated <1950,0.96918,37,37,0.91273,1.02564
1986,17-29 y.,Schleswig-Holstein,Born in Germany or immigrated <1950,0.97332,73,73,0.93610,1.01054
1986,17-29 y.,Hamburg,Born in Germany or immigrated <1950,0.94041,46,46,0.87124,1.00958
1986,17-29 y.,Lower Saxony,Born in Germany or immigrated <1950,0.94840,276,326,0.92435,0.97245
1986,17-29 y.,Lower Saxony,Not born in Germany,0.05160,50,326,0.02755,0.07565
1986,17-29 y.,North Rhine-Westphalia,Born in Germany or immigrated <1950,0.90756,605,830,0.88784,0.92727
1986,17-29 y.,North Rhine-Westphalia,Not born in Germany,0.09244,225,830,0.07273,0.11216
1986,17-29 y.,Hesse,Born in Germany or immigrated <1950,0.87491,197,310,0.83802,0.91179
1986,17-29 y.,Hesse,Not born in Germany,0.12509,113,310,0.08821,0.16198
1986,17-29 y.,"Rhineland-Palatinate, Saarland",Born in Germany or immigrated <1950,0.92788,191,233,0.89460,0.96117
1986,17-29 y.,"Rhineland-Palatinate, Saarland",Not born in Germany,0.07212,42,233,0.03883,0.10540
1986,17-29 y.,Baden-Wuerttemberg,Born in Germany or immigrated <1950,0.86376,390,616,0.83664,0.89087
1986,17-29 y.,Baden-Wuerttemberg,Not born in Germany,0.13624,226,616,0.10913,0.16336
1986,17-29 y.,Bavaria,Born in Germany or immigrated <1950,0.93638,404,489,0.91472,0.95803
1986,17-29 y.,Bavaria,Not born in Germany,0.06362,85,489,0.04197,0.08528
1986,17-29 y.,Berlin,Born in Germany or immigrated <1950,0.85450,57,90,0.78124,0.92775
1986,17-29 y.,Berlin,Not born in Germany,0.14550,33,90,0.07225,0.21876
1986,30-45 y.,Schleswig-Holstein,Born in Germany or immigrated <1950,0.94080,97,97,0.89360,0.98801
1986,30-45 y.,Hamburg,Born in Germany or immigrated <1950,0.81142,50,89,0.72969,0.89315
1986,30-45 y.,Hamburg,Not born in Germany,0.18858,39,89,0.10685,0.27031
1986,30-45 y.,Lower Saxony,Born in Germany or immigrated <1950,0.91333,255,323,0.88260,0.94406
1986,30-45 y.,Lower Saxony,Not born in Germany,0.08667,68,323,0.05594,0.11740
1986,30-45 y.,North Rhine-Westphalia,Born in Germany or immigrated <1950,0.86262,646,936,0.84055,0.88468
1986,30-45 y.,North Rhine-Westphalia,Not born in Germany,0.13738,290,936,0.11532,0.15945
1986,30-45 y.,Hesse,Born in Germany or immigrated <1950,0.82536,177,321,0.78376,0.86695
1986,30-45 y.,Hesse,Not born in Germany,0.17464,144,321,0.13305,0.21624
1986,30-45 y.,"Rhineland-Palatinate, Saarland",Born in Germany or immigrated <1950,0.88587,133,179,0.83915,0.93258
1986,30-45 y.,"Rhineland-Palatinate, Saarland",Not born in Germany,0.11413,46,179,0.06742,0.16085
1986,30-45 y.,Baden-Wuerttemberg,Born in Germany or immigrated <1950,0.81537,325,603,0.78437,0.84636
1986,30-45 y.,Baden-Wuerttemberg,Not born in Germany,0.18463,278,603,0.15364,0.21563
1986,30-45 y.,Bavaria,Born in Germany or immigrated <1950,0.86226,402,569,0.83392,0.89060
1986,30-45 y.,Bavaria,Not born in Germany,0.13774,167,569,0.10940,0.16608
1986,30-45 y.,Berlin,Born in Germany or immigrated <1950,0.78893,66,107,0.71125,0.86662
1986,30-45 y.,Berlin,Not born in Germany,0.21107,41,107,0.13338,0.28875
1986,46-65 y.,Schleswig-Holstein,Born in Germany or immigrated <1950,0.95600,83,83,0.91161,1.00039
1986,46-65 y.,Hamburg,Born in Germany or immigrated <1950,0.91757,50,50,0.84056,0.99457
1986,46-65 y.,Lower Saxony,Born in Germany or immigrated <1950,0.92451,287,338,0.89631,0.95272
1986,46-65 y.,Lower Saxony,Not born in Germany,0.07549,51,338,0.04728,0.10369
1986,46-65 y.,North Rhine-Westphalia,Born in Germany or immigrated <1950,0.88880,610,857,0.86774,0.90986
1986,46-65 y.,North Rhine-Westphalia,Not born in Germany,0.11120,247,857,0.09014,0.13226
1986,46-65 y.,Hesse,Born in Germany or immigrated <1950,0.84881,214,327,0.80992,0.88769
1986,46-65 y.,Hesse,Not born in Germany,0.15119,113,327,0.11231,0.19008
1986,46-65 y.,"Rhineland-Palatinate, Saarland",Born in Germany or immigrated <1950,0.95893,228,261,0.93480,0.98305
1986,46-65 y.,"Rhineland-Palatinate, Saarland",Not born in Germany,0.04107,33,261,0.01695,0.06520
1986,46-65 y.,Baden-Wuerttemberg,Born in Germany or immigrated <1950,0.82625,358,610,0.79616,0.85634
1986,46-65 y.,Baden-Wuerttemberg,Not born in Germany,0.17375,252,610,0.14366,0.20384
1986,46-65 y.,Bavaria,Born in Germany or immigrated <1950,0.91215,416,528,0.88799,0.93632
1986,46-65 y.,Bavaria,Not born in Germany,0.08785,112,528,0.06368,0.11201
1986,46-65 y.,Berlin,Born in Germany or immigrated <1950,0.92237,88,119,0.87409,0.97065
1986,46-65 y.,Berlin,Not born in Germany,0.07763,31,119,0.02935,0.12591
1986,66 and older,Hamburg,Born in Germany or immigrated <1950,0.99575,40,40,0.97533,1.01617
1986,66 and older,Lower Saxony,Born in Germany or immigrated <1950,0.97239,118,118,0.94270,1.00208
1986,66 and older,Bremen,Born in Germany or immigrated <1950,0.97398,32,32,0.91794,1.03002
1986,66 and older,North Rhine-Westphalia,Born in Germany or immigrated <1950,0.95810,223,223,0.93175,0.98446
1986,66 and older,Hesse,Born in Germany or immigrated <1950,0.92587,83,83,0.86917,0.98258
1986,66 and older,"Rhineland-Palatinate, Saarland",Born in Germany or immigrated <1950,0.96257,91,91,0.92336,1.00179
1986,66 and older,Baden-Wuerttemberg,Born in Germany or immigrated <1950,0.94449,149,149,0.90761,0.98138
1986,66 and older,Bavaria,Born in Germany or immigrated <1950,0.95791,178,178,0.92833,0.98749
1986,66 and older,Berlin,Born in Germany or immigrated <1950,0.96827,35,35,0.90935,1.02719
1987,17-29 y.,Schleswig-Holstein,Born in Germany or immigrated <1950,0.96530,73,73,0.92303,1.00758
1987,17-29 y.,Hamburg,Born in Germany or immigrated <1950,0.92177,32,32,0.82724,1.01630
1987,17-29 y.,Lower Saxony,Born in Germany or immigrated <1950,0.94597,278,326,0.92139,0.97055
1987,17-29 y.,Lower Saxony,Not born in Germany,0.05403,48,326,0.02945,0.07861
1987,17-29 y.,North Rhine-Westphalia,Born in Germany or immigrated <1950,0.90444,593,816,0.88425,0.92462
1987,17-29 y.,North Rhine-Westphalia,Not born in Germany,0.09556,223,816,0.07538,0.11575
1987,17-29 y.,Hesse,Born in Germany or immigrated <1950,0.85324,185,310,0.81379,0.89270
1987,17-29 y.,Hesse,Not born in Germany,0.14676,125,310,0.10730,0.18621
1987,17-29 y.,"Rhineland-Palatinate, Saarland",Born in Germany or immigrated <1950,0.92574,184,225,0.89141,0.96008
1987,17-29 y.,"Rhineland-Palatinate, Saarland",Not born in Germany,0.07426,41,225,0.03992,0.10859
1987,17-29 y.,Baden-Wuerttemberg,Born in Germany or immigrated <1950,0.87154,384,594,0.84461,0.89847
1987,17-29 y.,Baden-Wuerttemberg,Not born in Germany,0.12846,210,594,0.10153,0.15539
1987,17-29 y.,Bavaria,Born in Germany or immigrated <1950,0.92812,409,495,0.90534,0.95090
1987,17-29 y.,Bavaria,Not born in Germany,0.07188,86,495,0.04910,0.09466
1987,17-29 y.,Berlin,Born in Germany or immigrated <1950,0.86757,58,94,0.79868,0.93646
1987,17-29 y.,Berlin,Not born in Germany,0.13243,36,94,0.06354,0.20132
1987,30-45 y.,Schleswig-Holstein,Born in Germany or immigrated <1950,0.94198,94,94,0.89446,0.98949
1987,30-45 y.,Hamburg,Born in Germany or immigrated <1950,0.82517,46,79,0.74088,0.90946
1987,30-45 y.,Hamburg,Not born in Germany,0.17483,33,79,0.09054,0.25912
1987,30-45 y.,Lower Saxony,Born in Germany or immigrated <1950,0.91283,242,302,0.88096,0.94470
1987,30-45 y.,Lower Saxony,Not born in Germany,0.08717,60,302,0.05530,0.11904
1987,30-45 y.,North Rhine-Westphalia,Born in Germany or immigrated <1950,0.86196,646,925,0.83972,0.88420
1987,30-45 y.,North Rhine-Westphalia,Not born in Germany,0.13804,279,925,0.11580,0.16028
1987,30-45 y.,Hesse,Born in Germany or immigrated <1950,0.82672,181,318,0.78505,0.86838
1987,30-45 y.,Hesse,Not born in Germany,0.17328,137,318,0.13162,0.21495
1987,30-45 y.,"Rhineland-Palatinate, Saarland",Born in Germany or immigrated <1950,0.87913,129,175,0.83070,0.92757
1987,30-45 y.,"Rhineland-Palatinate, Saarland",Not born in Germany,0.12087,46,175,0.07243,0.16930
1987,30-45 y.,Baden-Wuerttemberg,Born in Germany or immigrated <1950,0.79521,312,593,0.76270,0.82772
1987,30-45 y.,Baden-Wuerttemberg,Not born in Germany,0.20479,281,593,0.17228,0.23730
1987,30-45 y.,Bavaria,Born in Germany or immigrated <1950,0.86714,384,532,0.83827,0.89601
1987,30-45 y.,Bavaria,Not born in Germany,0.13286,148,532,0.10399,0.16173
1987,30-45 y.,Berlin,Born in Germany or immigrated <1950,0.79442,70,111,0.71890,0.86994
1987,30-45 y.,Berlin,Not born in Germany,0.20558,41,111,0.13006,0.28110
1987,46-65 y.,Schleswig-Holstein,Born in Germany or immigrated <1950,0.94610,84,84,0.89751,0.99468
1987,46-65 y.,Hamburg,Born in Germany or immigrated <1950,0.91187,49,49,0.83167,0.99207
1987,46-65 y.,Lower Saxony,Born in Germany or immigrated <1950,0.92193,293,350,0.89378,0.95007
1987,46-65 y.,Lower Saxony,Not born in Germany,0.07807,57,350,0.04993,0.10622
1987,46-65 y.,North Rhine-Westphalia,Born in Germany or immigrated <1950,0.88310,597,843,0.86140,0.90480
1987,46-65 y.,North Rhine-Westphalia,Not born in Germany,0.11690,246,843,0.09520,0.13860
1987,46-65 y.,Hesse,Born in Germany or immigrated <1950,0.81460,195,320,0.77195,0.85724
1987,46-65 y.,Hesse,Not born in Germany,0.18540,125,320,0.14276,0.22805
1987,46-65 y.,"Rhineland-Palatinate, Saarland",Born in Germany or immigrated <1950,0.95357,227,265,0.92818,0.97895
1987,46-65 y.,"Rhineland-Palatinate, Saarland",Not born in Germany,0.04643,38,265,0.02105,0.07182
1987,46-65 y.,Baden-Wuerttemberg,Born in Germany or immigrated <1950,0.81657,359,615,0.78595,0.84718
1987,46-65 y.,Baden-Wuerttemberg,Not born in Germany,0.18343,256,615,0.15282,0.21405
1987,46-65 y.,Bavaria,Born in Germany or immigrated <1950,0.90232,393,508,0.87648,0.92816
1987,46-65 y.,Bavaria,Not born in Germany,0.09768,115,508,0.07184,0.12352
1987,46-65 y.,Berlin,Born in Germany or immigrated <1950,0.90922,84,119,0.85738,0.96106
1987,46-65 y.,Berlin,Not born in Germany,0.09078,35,119,0.03894,0.14262
1987,66 and older,Hamburg,Born in Germany or immigrated <1950,0.99499,36,36,0.97158,1.01839
1987,66 and older,Lower Saxony,Born in Germany or immigrated <1950,0.97379,124,124,0.94556,1.00202
1987,66 and older,Bremen,Born in Germany or immigrated <1950,0.97355,32,32,0.91705,1.03004
1987,66 and older,North Rhine-Westphalia,Born in Germany or immigrated <1950,0.94895,227,227,0.92026,0.97765
1987,66 and older,Hesse,Born in Germany or immigrated <1950,0.93406,101,101,0.88542,0.98270
1987,66 and older,"Rhineland-Palatinate, Saarland",Born in Germany or immigrated <1950,0.97384,96,96,0.94175,1.00594
1987,66 and older,Baden-Wuerttemberg,Born in Germany or immigrated <1950,0.94142,148,148,0.90346,0.97938
1987,66 and older,Bavaria,Born in Germany or immigrated <1950,0.95632,179,179,0.92630,0.98635
1987,66 and older,Berlin,Born in Germany or immigrated <1950,0.97003,37,37,0.91432,1.02573
1988,17-29 y.,Schleswig-Holstein,Born in Germany or immigrated <1950,0.95602,66,66,0.90617,1.00587
1988,17-29 y.,Hamburg,Born in Germany or immigrated <1950,0.95394,31,31,0.87894,1.02895
1988,17-29 y.,Lower Saxony,Born in Germany or immigrated <1950,0.94612,259,311,0.92098,0.97125
1988,17-29 y.,Lower Saxony,Not born in Germany,0.05388,52,311,0.02875,0.07902
1988,17-29 y.,North Rhine-Westphalia,Born in Germany or immigrated <1950,0.90783,588,794,0.88770,0.92797
1988,17-29 y.,North Rhine-Westphalia,Not born in Germany,0.09217,206,794,0.07203,0.11230
1988,17-29 y.,Hesse,Born in Germany or immigrated <1950,0.85897,162,275,0.81776,0.90018
1988,17-29 y.,Hesse,Not born in Germany,0.14103,113,275,0.09982,0.18224
1988,17-29 y.,"Rhineland-Palatinate, Saarland",Born in Germany or immigrated <1950,0.91668,172,217,0.87982,0.95354
1988,17-29 y.,"Rhineland-Palatinate, Saarland",Not born in Germany,0.08332,45,217,0.04646,0.12018
1988,17-29 y.,Baden-Wuerttemberg,Born in Germany or immigrated <1950,0.87705,380,581,0.85033,0.90378
1988,17-29 y.,Baden-Wuerttemberg,Not born in Germany,0.12295,201,581,0.09622,0.14967
1988,17-29 y.,Bavaria,Born in Germany or immigrated <1950,0.93045,376,463,0.90726,0.95365
1988,17-29 y.,Bavaria,Not born in Germany,0.06955,87,463,0.04635,0.09274
1988,17-29 y.,Berlin,Born in Germany or immigrated <1950,0.82086,52,90,0.74119,0.90053
1988,17-29 y.,Berlin,Not born in Germany,0.17914,38,90,0.09947,0.25881
1988,30-45 y.,Schleswig-Holstein,Born in Germany or immigrated <1950,0.95964,94,94,0.91964,0.99964
1988,30-45 y.,Hamburg,Born in Germany or immigrated <1950,0.86630,43,43,0.76337,0.96923
1988,30-45 y.,Lower Saxony,Born in Germany or immigrated <1950,0.90902,218,270,0.87465,0.94339
1988,30-45 y.,Lower Saxony,Not born in Germany,0.09098,52,270,0.05661,0.12535
1988,30-45 y.,North Rhine-Westphalia,Born in Germany or immigrated <1950,0.88007,625,858,0.85832,0.90182
1988,30-45 y.,North Rhine-Westphalia,Not born in Germany,0.11993,233,858,0.09818,0.14168
1988,30-45 y.,Hesse,Born in Germany or immigrated <1950,0.84478,174,304,0.80400,0.88555
1988,30-45 y.,Hesse,Not born in Germany,0.15522,130,304,0.11445,0.19600
1988,30-45 y.,"Rhineland-Palatinate, Saarland",Born in Germany or immigrated <1950,0.87884,126,166,0.82904,0.92863
1988,30-45 y.,"Rhineland-Palatinate, Saarland",Not born in Germany,0.12116,40,166,0.07137,0.17096
1988,30-45 y.,Baden-Wuerttemberg,Born in Germany or immigrated <1950,0.80196,297,554,0.76875,0.83518
1988,30-45 y.,Baden-Wuerttemberg,Not born in Germany,0.19804,257,554,0.16482,0.23125
1988,30-45 y.,Bavaria,Born in Germany or immigrated <1950,0.87478,364,505,0.84589,0.90368
1988,30-45 y.,Bavaria,Not born in Germany,0.12522,141,505,0.09632,0.15411
1988,30-45 y.,Berlin,Born in Germany or immigrated <1950,0.81719,64,98,0.74027,0.89411
1988,30-45 y.,Berlin,Not born in Germany,0.18281,34,98,0.10589,0.25973
1988,46-65 y.,Schleswig-Holstein,Born in Germany or immigrated <1950,0.93574,86,86,0.88362,0.98787
1988,46-65 y.,Hamburg,Born in Germany or immigrated <1950,0.90045,42,42,0.80880,0.99209
1988,46-65 y.,Lower Saxony,Born in Germany or immigrated <1950,0.92277,285,345,0.89456,0.95098
1988,46-65 y.,Lower Saxony,Not born in Germany,0.07723,60,345,0.04902,0.10544
1988,46-65 y.,North Rhine-Westphalia,Born in Germany or immigrated <1950,0.87955,569,808,0.85710,0.90201
1988,46-65 y.,North Rhine-Westphalia,Not born in Germany,0.12045,239,808,0.09799,0.14290
1988,46-65 y.,Hesse,Born in Germany or immigrated <1950,0.81773,193,318,0.77523,0.86023
1988,46-65 y.,Hesse,Not born in Germany,0.18227,125,318,0.13977,0.22477
1988,46-65 y.,"Rhineland-Palatinate, Saarland",Born in Germany or immigrated <1950,0.95206,215,256,0.92584,0.97828
1988,46-65 y.,"Rhineland-Palatinate, Saarland",Not born in Germany,0.04794,41,256,0.02172,0.07416
1988,46-65 y.,Baden-Wuerttemberg,Born in Germany or immigrated <1950,0.82486,340,590,0.79417,0.85556
1988,46-65 y.,Baden-Wuerttemberg,Not born in Germany,0.17514,250,590,0.14444,0.20583
1988,46-65 y.,Bavaria,Born in Germany or immigrated <1950,0.89756,375,496,0.87084,0.92427
1988,46-65 y.,Bavaria,Not born in Germany,0.10244,121,496,0.07573,0.12916
1988,46-65 y.,Berlin,Born in Germany or immigrated <1950,0.92588,84,84,0.86952,0.98224
