year,age_gr,pgisced97,plj0589,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2013,46-65 y.,Second Stage of Tertiary Education,Seldom,0.27684,634,2317,0.25862,0.29506
2013,46-65 y.,Second Stage of Tertiary Education,Never,0.55979,1459,2317,0.53958,0.58001
2013,66 and older,Lower Secondary Level,Sometimes,0.13444,93,672,0.10863,0.16025
2013,66 and older,Lower Secondary Level,Seldom,0.23044,162,672,0.19857,0.26230
2013,66 and older,Lower Secondary Level,Never,0.54104,417,672,0.50333,0.57874
2013,66 and older,Upper Secondary Level,Often,0.03794,87,2510,0.03047,0.04542
2013,66 and older,Upper Secondary Level,Sometimes,0.09036,207,2510,0.07914,0.10158
2013,66 and older,Upper Secondary Level,Seldom,0.25637,636,2510,0.23928,0.27345
2013,66 and older,Upper Secondary Level,Never,0.59937,1580,2510,0.58020,0.61855
2013,66 and older,Post-secondary Non-tertiary Level,Never,0.53382,74,74,0.41938,0.64825
2013,66 and older,First Stage of Tertiary Education,Sometimes,0.09314,32,331,0.06178,0.12450
2013,66 and older,First Stage of Tertiary Education,Seldom,0.29391,104,331,0.24476,0.34306
2013,66 and older,First Stage of Tertiary Education,Never,0.55819,195,331,0.50461,0.61177
2013,66 and older,Second Stage of Tertiary Education,Sometimes,0.06237,69,1123,0.04822,0.07652
2013,66 and older,Second Stage of Tertiary Education,Seldom,0.29449,306,1123,0.26782,0.32116
2013,66 and older,Second Stage of Tertiary Education,Never,0.60238,748,1123,0.57374,0.63102
2020,17-29 y.,Primary Level,Seldom,0.02328,35,88,-0.00841,0.05496
2020,17-29 y.,Primary Level,Never,0.03150,53,88,-0.00520,0.06820
2020,17-29 y.,Lower Secondary Level,Never,0.00537,38,38,-0.01818,0.02893
2020,30-45 y.,Primary Level,Sometimes,0.01469,37,135,-0.00568,0.03506
2020,30-45 y.,Primary Level,Seldom,0.01087,36,135,-0.00669,0.02842
2020,30-45 y.,Primary Level,Never,0.02498,62,135,-0.00145,0.05140
2021,17-29 y.,Pre-primary Level,Sometimes,0.07611,40,176,0.03682,0.11540
2021,17-29 y.,Pre-primary Level,Seldom,0.18734,61,176,0.12953,0.24516
2021,17-29 y.,Pre-primary Level,Never,0.20236,75,176,0.14284,0.26189
2021,17-29 y.,Primary Level,Sometimes,0.29872,71,200,0.23513,0.36232
2021,17-29 y.,Primary Level,Seldom,0.19346,35,200,0.13858,0.24834
2021,17-29 y.,Primary Level,Never,0.34009,94,200,0.27427,0.40591
2021,17-29 y.,Lower Secondary Level,Often,0.11379,66,538,0.08693,0.14065
2021,17-29 y.,Lower Secondary Level,Sometimes,0.18660,104,538,0.15365,0.21955
2021,17-29 y.,Lower Secondary Level,Seldom,0.25672,157,538,0.21978,0.29367
2021,17-29 y.,Lower Secondary Level,Never,0.30948,211,538,0.27038,0.34858
2021,17-29 y.,Upper Secondary Level,Very often,0.02777,33,1204,0.01849,0.03706
2021,17-29 y.,Upper Secondary Level,Often,0.06127,94,1204,0.04772,0.07482
2021,17-29 y.,Upper Secondary Level,Sometimes,0.15943,218,1204,0.13874,0.18011
2021,17-29 y.,Upper Secondary Level,Seldom,0.32015,379,1204,0.29378,0.34651
2021,17-29 y.,Upper Secondary Level,Never,0.42598,480,1204,0.39804,0.45393
2021,17-29 y.,Post-secondary Non-tertiary Level,Sometimes,0.22896,50,214,0.17253,0.28539
2021,17-29 y.,Post-secondary Non-tertiary Level,Seldom,0.27460,74,214,0.21466,0.33454
2021,17-29 y.,Post-secondary Non-tertiary Level,Never,0.40200,90,214,0.33616,0.46785
2021,17-29 y.,Second Stage of Tertiary Education,Often,0.05307,37,524,0.03385,0.07228
2021,17-29 y.,Second Stage of Tertiary Education,Sometimes,0.16132,85,524,0.12979,0.19284
2021,17-29 y.,Second Stage of Tertiary Education,Seldom,0.33607,163,524,0.29559,0.37656
2021,17-29 y.,Second Stage of Tertiary Education,Never,0.44261,239,524,0.40004,0.48518
2021,30-45 y.,Primary Level,Very often,0.09890,33,494,0.07254,0.12525
2021,30-45 y.,Primary Level,Often,0.11275,62,494,0.08483,0.14067
2021,30-45 y.,Primary Level,Sometimes,0.26168,111,494,0.22287,0.30048
2021,30-45 y.,Primary Level,Seldom,0.19695,77,494,0.16184,0.23205
2021,30-45 y.,Primary Level,Never,0.27800,211,494,0.23846,0.31755
2021,30-45 y.,Lower Secondary Level,Very often,0.05432,36,509,0.03461,0.07403
2021,30-45 y.,Lower Secondary Level,Often,0.13072,66,509,0.10140,0.16003
2021,30-45 y.,Lower Secondary Level,Sometimes,0.17366,95,509,0.14072,0.20660
2021,30-45 y.,Lower Secondary Level,Seldom,0.25699,112,509,0.21899,0.29499
2021,30-45 y.,Lower Secondary Level,Never,0.38206,200,509,0.33980,0.42431
2021,30-45 y.,Upper Secondary Level,Very often,0.02974,44,1548,0.02128,0.03821
2021,30-45 y.,Upper Secondary Level,Often,0.07031,122,1548,0.05757,0.08305
2021,30-45 y.,Upper Secondary Level,Sometimes,0.13783,218,1548,0.12065,0.15501
2021,30-45 y.,Upper Secondary Level,Seldom,0.34083,436,1548,0.31721,0.36445
2021,30-45 y.,Upper Secondary Level,Never,0.41480,728,1548,0.39025,0.43935
2021,30-45 y.,Post-secondary Non-tertiary Level,Often,0.05641,37,535,0.03684,0.07597
2021,30-45 y.,Post-secondary Non-tertiary Level,Sometimes,0.13516,74,535,0.10616,0.16416
2021,30-45 y.,Post-secondary Non-tertiary Level,Seldom,0.28688,149,535,0.24852,0.32525
2021,30-45 y.,Post-secondary Non-tertiary Level,Never,0.50048,275,535,0.45807,0.54289
2021,30-45 y.,First Stage of Tertiary Education,Seldom,0.36693,58,168,0.29383,0.44003
2021,30-45 y.,First Stage of Tertiary Education,Never,0.51609,110,168,0.44030,0.59189
2021,30-45 y.,Second Stage of Tertiary Education,Very often,0.00691,41,1763,0.00304,0.01077
2021,30-45 y.,Second Stage of Tertiary Education,Often,0.04970,110,1763,0.03955,0.05985
2021,30-45 y.,Second Stage of Tertiary Education,Sometimes,0.11155,230,1763,0.09685,0.12625
2021,30-45 y.,Second Stage of Tertiary Education,Seldom,0.29966,517,1763,0.27827,0.32106
2021,30-45 y.,Second Stage of Tertiary Education,Never,0.53196,865,1763,0.50867,0.55526
2021,46-65 y.,Primary Level,Sometimes,0.19574,46,194,0.13977,0.25172
2021,46-65 y.,Primary Level,Seldom,0.13087,32,194,0.08329,0.17845
2021,46-65 y.,Primary Level,Never,0.39798,116,194,0.32892,0.46703
2021,46-65 y.,Lower Secondary Level,Often,0.09878,48,410,0.06986,0.12770
2021,46-65 y.,Lower Secondary Level,Sometimes,0.13024,62,410,0.09762,0.16286
2021,46-65 y.,Lower Secondary Level,Seldom,0.35519,113,410,0.30881,0.40157
2021,46-65 y.,Lower Secondary Level,Never,0.38725,187,410,0.34004,0.43446
2021,46-65 y.,Upper Secondary Level,Very often,0.01651,57,2906,0.01188,0.02115
2021,46-65 y.,Upper Secondary Level,Often,0.05851,170,2906,0.04997,0.06704
2021,46-65 y.,Upper Secondary Level,Sometimes,0.09156,290,2906,0.08107,0.10205
2021,46-65 y.,Upper Secondary Level,Seldom,0.32691,873,2906,0.30985,0.34397
2021,46-65 y.,Upper Secondary Level,Never,0.50516,1516,2906,0.48697,0.52334
2021,46-65 y.,Post-secondary Non-tertiary Level,Often,0.05796,35,679,0.04037,0.07555
2021,46-65 y.,Post-secondary Non-tertiary Level,Sometimes,0.10480,63,679,0.08174,0.12785
2021,46-65 y.,Post-secondary Non-tertiary Level,Seldom,0.30157,168,679,0.26702,0.33611
2021,46-65 y.,Post-secondary Non-tertiary Level,Never,0.52091,413,679,0.48331,0.55852
2021,46-65 y.,First Stage of Tertiary Education,Sometimes,0.11620,49,499,0.08806,0.14435
2021,46-65 y.,First Stage of Tertiary Education,Seldom,0.29505,152,499,0.25500,0.33511
2021,46-65 y.,First Stage of Tertiary Education,Never,0.54920,298,499,0.50550,0.59290
2021,46-65 y.,Second Stage of Tertiary Education,Very often,0.01071,33,2294,0.00650,0.01493
2021,46-65 y.,Second Stage of Tertiary Education,Often,0.03812,104,2294,0.03028,0.04596
2021,46-65 y.,Second Stage of Tertiary Education,Sometimes,0.09757,168,2294,0.08542,0.10972
2021,46-65 y.,Second Stage of Tertiary Education,Seldom,0.24699,558,2294,0.22934,0.26464
2021,46-65 y.,Second Stage of Tertiary Education,Never,0.60170,1431,2294,0.58166,0.62174
2021,66 and older,Lower Secondary Level,Sometimes,0.09664,34,297,0.06298,0.13030
2021,66 and older,Lower Secondary Level,Seldom,0.32652,90,297,0.27310,0.37994
2021,66 and older,Lower Secondary Level,Never,0.52821,173,297,0.47134,0.58508
2021,66 and older,Upper Secondary Level,Often,0.04942,80,1690,0.03909,0.05976
2021,66 and older,Upper Secondary Level,Sometimes,0.09510,137,1690,0.08111,0.10909
2021,66 and older,Upper Secondary Level,Seldom,0.30427,537,1690,0.28233,0.32622
2021,66 and older,Upper Secondary Level,Never,0.53387,936,1690,0.51008,0.55766
2021,66 and older,Post-secondary Non-tertiary Level,Never,0.57454,69,69,0.45702,0.69205
2021,66 and older,First Stage of Tertiary Education,Seldom,0.36140,79,222,0.29806,0.42474
2021,66 and older,First Stage of Tertiary Education,Never,0.48203,143,222,0.41615,0.54791
2021,66 and older,Second Stage of Tertiary Education,Sometimes,0.09764,86,1079,0.07992,0.11536
2021,66 and older,Second Stage of Tertiary Education,Seldom,0.29400,306,1079,0.26680,0.32120
2021,66 and older,Second Stage of Tertiary Education,Never,0.58139,687,1079,0.55194,0.61084
