year,age_gr,quintil_oecd,pli0083,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
1998,17-29 y.,2nd Quintile,At least once per week,0.12709,71,628,0.10102,0.15316
1998,17-29 y.,3rd Quintile,Daily,0.80540,455,521,0.77137,0.83943
1998,17-29 y.,3rd Quintile,At least once per week,0.14946,66,521,0.11882,0.18011
1998,17-29 y.,4th Quintile,Daily,0.80451,488,563,0.77172,0.83730
1998,17-29 y.,4th Quintile,At least once per week,0.13408,75,563,0.10591,0.16225
1998,17-29 y.,5th Quintile,Daily,0.72432,278,350,0.67744,0.77120
1998,17-29 y.,5th Quintile,At least once per week,0.22445,72,350,0.18067,0.26822
1998,30-45 y.,1st Quintile,Daily,0.82696,640,701,0.79893,0.85498
1998,30-45 y.,1st Quintile,At least once per week,0.09492,61,701,0.07321,0.11663
1998,30-45 y.,2nd Quintile,Daily,0.79445,782,913,0.76822,0.82068
1998,30-45 y.,2nd Quintile,At least once per week,0.12302,97,913,0.10171,0.14434
1998,30-45 y.,2nd Quintile,Seldom,0.03964,34,913,0.02698,0.05230
1998,30-45 y.,3rd Quintile,Daily,0.79988,727,848,0.77293,0.82682
1998,30-45 y.,3rd Quintile,At least once per week,0.13977,121,848,0.11642,0.16312
1998,30-45 y.,4th Quintile,Daily,0.78449,684,846,0.75677,0.81222
1998,30-45 y.,4th Quintile,At least once per week,0.14997,130,846,0.12590,0.17404
1998,30-45 y.,4th Quintile,Seldom,0.04368,32,846,0.02990,0.05746
1998,30-45 y.,5th Quintile,Daily,0.70671,557,723,0.67350,0.73992
1998,30-45 y.,5th Quintile,At least once per week,0.22908,166,723,0.19843,0.25973
1998,46-65 y.,1st Quintile,Daily,0.90026,531,531,0.87475,0.92577
1998,46-65 y.,2nd Quintile,Daily,0.90539,560,591,0.88178,0.92901
1998,46-65 y.,2nd Quintile,At least once per week,0.05764,31,591,0.03883,0.07645
1998,46-65 y.,3rd Quintile,Daily,0.91622,682,682,0.89541,0.93703
1998,46-65 y.,4th Quintile,Daily,0.86959,757,831,0.84668,0.89250
1998,46-65 y.,4th Quintile,At least once per week,0.08490,74,831,0.06594,0.10387
1998,46-65 y.,5th Quintile,Daily,0.82823,768,871,0.80317,0.85329
1998,46-65 y.,5th Quintile,At least once per week,0.11368,103,871,0.09259,0.13477
1998,66 and older,1st Quintile,Daily,0.90188,292,292,0.86770,0.93606
1998,66 and older,2nd Quintile,Daily,0.96618,345,345,0.94708,0.98528
1998,66 and older,3rd Quintile,Daily,0.96371,356,356,0.94425,0.98316
1998,66 and older,4th Quintile,Daily,0.93037,252,252,0.89889,0.96186
1998,66 and older,5th Quintile,Daily,0.93598,218,218,0.90341,0.96855
2003,17-29 y.,1st Quintile,Daily,0.80024,698,808,0.77266,0.82783
2003,17-29 y.,1st Quintile,At least once per week,0.13619,110,808,0.11253,0.15986
2003,17-29 y.,2nd Quintile,Daily,0.87881,669,734,0.85519,0.90244
2003,17-29 y.,2nd Quintile,At least once per week,0.07738,65,734,0.05804,0.09673
2003,17-29 y.,3rd Quintile,Daily,0.81145,616,726,0.78298,0.83992
2003,17-29 y.,3rd Quintile,At least once per week,0.14530,110,726,0.11965,0.17096
2003,17-29 y.,4th Quintile,Daily,0.78287,640,761,0.75356,0.81218
2003,17-29 y.,4th Quintile,At least once per week,0.16787,121,761,0.14130,0.19445
2003,17-29 y.,5th Quintile,Daily,0.77481,630,778,0.74544,0.80419
2003,17-29 y.,5th Quintile,At least once per week,0.16870,148,778,0.14237,0.19503
2003,30-45 y.,1st Quintile,Daily,0.85428,823,904,0.83126,0.87729
2003,30-45 y.,1st Quintile,At least once per week,0.07537,81,904,0.05815,0.09259
2003,30-45 y.,2nd Quintile,Daily,0.86580,1091,1217,0.84664,0.88496
2003,30-45 y.,2nd Quintile,At least once per week,0.09955,126,1217,0.08272,0.11638
2003,30-45 y.,3rd Quintile,Daily,0.82869,1155,1312,0.80829,0.84909
2003,30-45 y.,3rd Quintile,At least once per week,0.11767,157,1312,0.10023,0.13511
2003,30-45 y.,4th Quintile,Daily,0.82400,1240,1432,0.80427,0.84373
2003,30-45 y.,4th Quintile,At least once per week,0.13561,192,1432,0.11787,0.15335
2003,30-45 y.,5th Quintile,Daily,0.75542,1388,1809,0.73561,0.77523
2003,30-45 y.,5th Quintile,At least once per week,0.19691,369,1809,0.17858,0.21524
2003,30-45 y.,5th Quintile,Seldom,0.02330,52,1809,0.01635,0.03026
2003,46-65 y.,1st Quintile,Daily,0.90888,817,848,0.88950,0.92826
2003,46-65 y.,1st Quintile,At least once per week,0.03963,31,848,0.02649,0.05276
2003,46-65 y.,2nd Quintile,Daily,0.92802,899,939,0.91148,0.94456
2003,46-65 y.,2nd Quintile,At least once per week,0.03463,40,939,0.02293,0.04633
2003,46-65 y.,3rd Quintile,Daily,0.89671,1130,1201,0.87949,0.91393
2003,46-65 y.,3rd Quintile,At least once per week,0.07793,71,1201,0.06276,0.09310
2003,46-65 y.,4th Quintile,Daily,0.87552,1382,1540,0.85903,0.89201
2003,46-65 y.,4th Quintile,At least once per week,0.07570,120,1540,0.06248,0.08891
2003,46-65 y.,4th Quintile,Seldom,0.02309,38,1540,0.01559,0.03060
2003,46-65 y.,5th Quintile,Daily,0.83876,2418,2877,0.82532,0.85220
2003,46-65 y.,5th Quintile,At least once per week,0.10926,348,2877,0.09786,0.12066
2003,46-65 y.,5th Quintile,Seldom,0.02548,74,2877,0.01972,0.03124
2003,46-65 y.,5th Quintile,Never,0.01604,37,2877,0.01145,0.02063
2003,66 and older,1st Quintile,Daily,0.95095,666,666,0.93453,0.96736
2003,66 and older,2nd Quintile,Daily,0.95469,836,836,0.94059,0.96880
2003,66 and older,3rd Quintile,Daily,0.94734,728,728,0.93110,0.96357
2003,66 and older,4th Quintile,Daily,0.94612,538,538,0.92702,0.96521
2003,66 and older,5th Quintile,Daily,0.90173,674,709,0.87980,0.92366
2003,66 and older,5th Quintile,At least once per week,0.04625,35,709,0.03078,0.06173
2008,17-29 y.,1st Quintile,Daily,0.67771,566,721,0.64357,0.71185
2008,17-29 y.,1st Quintile,At least once per week,0.17229,155,721,0.14470,0.19987
2008,17-29 y.,2nd Quintile,Daily,0.70920,434,537,0.67075,0.74764
2008,17-29 y.,2nd Quintile,At least once per week,0.17408,103,537,0.14198,0.20619
2008,17-29 y.,3rd Quintile,Daily,0.74966,509,597,0.71488,0.78444
2008,17-29 y.,3rd Quintile,At least once per week,0.12838,88,597,0.10153,0.15524
2008,17-29 y.,4th Quintile,Daily,0.73911,460,578,0.70328,0.77494
2008,17-29 y.,4th Quintile,At least once per week,0.16771,118,578,0.13723,0.19820
2008,17-29 y.,5th Quintile,Daily,0.71032,415,525,0.67148,0.74916
2008,17-29 y.,5th Quintile,At least once per week,0.19004,110,525,0.15644,0.22363
2008,30-45 y.,1st Quintile,Daily,0.77585,590,696,0.74485,0.80685
2008,30-45 y.,1st Quintile,At least once per week,0.11448,73,696,0.09081,0.13815
2008,30-45 y.,1st Quintile,Seldom,0.05340,33,696,0.03669,0.07012
2008,30-45 y.,2nd Quintile,Daily,0.84065,766,865,0.81625,0.86506
2008,30-45 y.,2nd Quintile,At least once per week,0.10719,99,865,0.08657,0.12782
2008,30-45 y.,3rd Quintile,Daily,0.76475,849,1064,0.73925,0.79025
2008,30-45 y.,3rd Quintile,At least once per week,0.17332,183,1064,0.15056,0.19607
2008,30-45 y.,3rd Quintile,Seldom,0.03008,32,1064,0.01981,0.04035
2008,30-45 y.,4th Quintile,Daily,0.77763,900,1079,0.75281,0.80246
2008,30-45 y.,4th Quintile,At least once per week,0.16625,179,1079,0.14402,0.18847
2008,30-45 y.,5th Quintile,Daily,0.71993,931,1241,0.69493,0.74492
2008,30-45 y.,5th Quintile,At least once per week,0.23948,310,1241,0.21572,0.26323
2008,46-65 y.,1st Quintile,Daily,0.87901,705,753,0.85570,0.90231
2008,46-65 y.,1st Quintile,At least once per week,0.06025,48,753,0.04324,0.07726
2008,46-65 y.,2nd Quintile,Daily,0.88501,740,789,0.86273,0.90728
2008,46-65 y.,2nd Quintile,At least once per week,0.06887,49,789,0.05119,0.08655
2008,46-65 y.,3rd Quintile,Daily,0.87849,960,1055,0.85877,0.89822
2008,46-65 y.,3rd Quintile,At least once per week,0.07779,95,1055,0.06162,0.09396
2008,46-65 y.,4th Quintile,Daily,0.84527,1267,1442,0.82659,0.86394
2008,46-65 y.,4th Quintile,At least once per week,0.09568,138,1442,0.08050,0.11087
2008,46-65 y.,4th Quintile,Seldom,0.02425,37,1442,0.01631,0.03219
2008,46-65 y.,5th Quintile,Daily,0.80071,1978,2452,0.78489,0.81652
2008,46-65 y.,5th Quintile,At least once per week,0.14263,361,2452,0.12879,0.15648
2008,46-65 y.,5th Quintile,At least once per month,0.01278,38,2452,0.00834,0.01723
2008,46-65 y.,5th Quintile,Seldom,0.02949,75,2452,0.02279,0.03619
2008,66 and older,1st Quintile,Daily,0.90663,661,661,0.88443,0.92883
2008,66 and older,2nd Quintile,Daily,0.95355,992,992,0.94044,0.96665
2008,66 and older,3rd Quintile,Daily,0.96236,904,904,0.94995,0.97478
2008,66 and older,4th Quintile,Daily,0.92549,659,659,0.90543,0.94556
2008,66 and older,5th Quintile,Daily,0.87478,799,868,0.85275,0.89681
2008,66 and older,5th Quintile,At least once per week,0.07072,69,868,0.05366,0.08778
2013,17-29 y.,1st Quintile,Daily,0.58126,783,1088,0.55193,0.61059
2013,17-29 y.,1st Quintile,At least once per week,0.23599,225,1088,0.21075,0.26123
2013,17-29 y.,1st Quintile,At least once per month,0.01761,31,1088,0.00979,0.02543
2013,17-29 y.,1st Quintile,Seldom,0.03799,49,1088,0.02663,0.04936
2013,17-29 y.,2nd Quintile,Daily,0.61649,550,723,0.58103,0.65196
2013,17-29 y.,2nd Quintile,At least once per week,0.18117,173,723,0.15307,0.20926
2013,17-29 y.,3rd Quintile,Daily,0.65312,466,629,0.61589,0.69035
2013,17-29 y.,3rd Quintile,At least once per week,0.22351,163,629,0.19092,0.25609
2013,17-29 y.,4th Quintile,Daily,0.65159,392,537,0.61125,0.69192
2013,17-29 y.,4th Quintile,At least once per week,0.22434,145,537,0.18903,0.25966
2013,17-29 y.,5th Quintile,Daily,0.61601,271,409,0.56882,0.66320
2013,17-29 y.,5th Quintile,At least once per week,0.23771,138,409,0.19641,0.27902
2013,30-45 y.,1st Quintile,Daily,0.73481,1377,1770,0.71424,0.75538
2013,30-45 y.,1st Quintile,At least once per week,0.15098,262,1770,0.13429,0.16766
2013,30-45 y.,1st Quintile,At least once per month,0.04063,32,1770,0.03143,0.04983
2013,30-45 y.,1st Quintile,Seldom,0.02980,66,1770,0.02187,0.03772
2013,30-45 y.,1st Quintile,Never,0.02150,33,1770,0.01474,0.02826
2013,30-45 y.,2nd Quintile,Daily,0.75305,1344,1759,0.73289,0.77321
2013,30-45 y.,2nd Quintile,At least once per week,0.15623,295,1759,0.13925,0.17320
2013,30-45 y.,2nd Quintile,At least once per month,0.02213,34,1759,0.01525,0.02900
2013,30-45 y.,2nd Quintile,Seldom,0.04606,86,1759,0.03626,0.05586
2013,30-45 y.,3rd Quintile,Daily,0.71447,1125,1537,0.69188,0.73706
2013,30-45 y.,3rd Quintile,At least once per week,0.20272,320,1537,0.18261,0.22282
2013,30-45 y.,3rd Quintile,At least once per month,0.01777,43,1537,0.01117,0.02438
2013,30-45 y.,3rd Quintile,Seldom,0.03226,49,1537,0.02342,0.04109
2013,30-45 y.,4th Quintile,Daily,0.68022,1022,1507,0.65667,0.70378
2013,30-45 y.,4th Quintile,At least once per week,0.25349,382,1507,0.23152,0.27546
2013,30-45 y.,4th Quintile,At least once per month,0.02597,53,1507,0.01793,0.03400
2013,30-45 y.,4th Quintile,Seldom,0.03297,50,1507,0.02395,0.04199
2013,30-45 y.,5th Quintile,Daily,0.62149,877,1364,0.59574,0.64724
2013,30-45 y.,5th Quintile,At least once per week,0.29302,402,1364,0.26886,0.31719
2013,30-45 y.,5th Quintile,At least once per month,0.04234,51,1364,0.03165,0.05303
2013,30-45 y.,5th Quintile,Seldom,0.02307,34,1364,0.01510,0.03104
2013,46-65 y.,1st Quintile,Daily,0.84895,1212,1402,0.83020,0.86770
2013,46-65 y.,1st Quintile,At least once per week,0.08769,143,1402,0.07288,0.10250
2013,46-65 y.,1st Quintile,Seldom,0.02825,47,1402,0.01957,0.03692
2013,46-65 y.,2nd Quintile,Daily,0.81175,1107,1326,0.79070,0.83280
2013,46-65 y.,2nd Quintile,At least once per week,0.10367,161,1326,0.08726,0.12008
2013,46-65 y.,2nd Quintile,Seldom,0.04727,58,1326,0.03585,0.05870
2013,46-65 y.,3rd Quintile,Daily,0.82748,1294,1606,0.80899,0.84596
2013,46-65 y.,3rd Quintile,At least once per week,0.10393,227,1606,0.08900,0.11886
2013,46-65 y.,3rd Quintile,At least once per month,0.01902,34,1606,0.01233,0.02570
2013,46-65 y.,3rd Quintile,Seldom,0.03593,51,1606,0.02682,0.04503
2013,46-65 y.,4th Quintile,Daily,0.79104,1509,1893,0.77272,0.80936
2013,46-65 y.,4th Quintile,At least once per week,0.12635,280,1893,0.11138,0.14132
2013,46-65 y.,4th Quintile,At least once per month,0.03086,42,1893,0.02307,0.03866
2013,46-65 y.,4th Quintile,Seldom,0.03279,62,1893,0.02477,0.04082
2013,46-65 y.,5th Quintile,Daily,0.76903,1978,2621,0.75289,0.78517
2013,46-65 y.,5th Quintile,At least once per week,0.15744,448,2621,0.14349,0.17139
2013,46-65 y.,5th Quintile,At least once per month,0.02529,84,2621,0.01927,0.03130
2013,46-65 y.,5th Quintile,Seldom,0.03704,111,2621,0.02981,0.04427
2013,66 and older,1st Quintile,Daily,0.89788,754,754,0.87625,0.91950
2013,66 and older,2nd Quintile,Daily,0.91680,1137,1176,0.90100,0.93259
2013,66 and older,2nd Quintile,At least once per week,0.04024,39,1176,0.02901,0.05148
2013,66 and older,3rd Quintile,Daily,0.91521,972,1012,0.89804,0.93238
2013,66 and older,3rd Quintile,At least once per week,0.04247,40,1012,0.03004,0.05490
2013,66 and older,4th Quintile,Daily,0.87089,774,816,0.84786,0.89391
2013,66 and older,4th Quintile,At least once per week,0.05218,42,816,0.03691,0.06744
2013,66 and older,5th Quintile,Daily,0.87527,859,931,0.85403,0.89651
2013,66 and older,5th Quintile,At least once per week,0.07606,72,931,0.05903,0.09310
2019,17-29 y.,1st Quintile,Daily,0.60047,761,1094,0.57143,0.62951
2019,17-29 y.,1st Quintile,At least once per week,0.20691,243,1094,0.18290,0.23093
2019,17-29 y.,1st Quintile,At least once per month,0.02228,32,1094,0.01353,0.03103
2019,17-29 y.,1st Quintile,Seldom,0.03737,58,1094,0.02613,0.04861
2019,17-29 y.,2nd Quintile,Daily,0.62412,602,816,0.59086,0.65737
2019,17-29 y.,2nd Quintile,At least once per week,0.20435,170,816,0.17666,0.23203
2019,17-29 y.,2nd Quintile,Seldom,0.03101,44,816,0.01911,0.04291
2019,17-29 y.,3rd Quintile,Daily,0.64372,498,650,0.60687,0.68056
2019,17-29 y.,3rd Quintile,At least once per week,0.20684,152,650,0.17568,0.23801
2019,17-29 y.,4th Quintile,Daily,0.66163,407,531,0.62135,0.70191
2019,17-29 y.,4th Quintile,At least once per week,0.21926,124,531,0.18403,0.25448
2019,17-29 y.,5th Quintile,Daily,0.63903,285,402,0.59202,0.68603
2019,17-29 y.,5th Quintile,At least once per week,0.22184,117,402,0.18117,0.26251
2019,30-45 y.,1st Quintile,Daily,0.71313,912,1174,0.68725,0.73902
2019,30-45 y.,1st Quintile,At least once per week,0.15818,192,1174,0.13730,0.17906
2019,30-45 y.,1st Quintile,Seldom,0.03255,70,1174,0.02239,0.04270
2019,30-45 y.,2nd Quintile,Daily,0.71032,897,1195,0.68459,0.73605
2019,30-45 y.,2nd Quintile,At least once per week,0.20255,237,1195,0.17976,0.22535
2019,30-45 y.,2nd Quintile,Seldom,0.04405,61,1195,0.03241,0.05569
2019,30-45 y.,3rd Quintile,Daily,0.69402,851,1210,0.66804,0.72000
2019,30-45 y.,3rd Quintile,At least once per week,0.20887,259,1210,0.18595,0.23178
2019,30-45 y.,3rd Quintile,At least once per month,0.03170,39,1210,0.02182,0.04157
2019,30-45 y.,3rd Quintile,Seldom,0.05057,61,1210,0.03822,0.06292
2019,30-45 y.,4th Quintile,Daily,0.63417,672,990,0.60415,0.66419
2019,30-45 y.,4th Quintile,At least once per week,0.29857,278,990,0.27005,0.32709
2019,30-45 y.,4th Quintile,Seldom,0.03193,40,990,0.02098,0.04289
2019,30-45 y.,5th Quintile,Daily,0.63654,591,920,0.60544,0.66764
2019,30-45 y.,5th Quintile,At least once per week,0.26050,267,920,0.23212,0.28887
2019,30-45 y.,5th Quintile,At least once per month,0.03961,31,920,0.02700,0.05222
2019,30-45 y.,5th Quintile,Seldom,0.04531,31,920,0.03186,0.05875
2019,46-65 y.,1st Quintile,Daily,0.81197,1099,1277,0.79053,0.83341
2019,46-65 y.,1st Quintile,At least once per week,0.10778,135,1277,0.09077,0.12480
2019,46-65 y.,1st Quintile,Seldom,0.02814,43,1277,0.01907,0.03721
2019,46-65 y.,2nd Quintile,Daily,0.81247,1191,1428,0.79222,0.83272
2019,46-65 y.,2nd Quintile,At least once per week,0.11361,184,1428,0.09715,0.13008
2019,46-65 y.,2nd Quintile,Seldom,0.04814,53,1428,0.03703,0.05925
2019,46-65 y.,3rd Quintile,Daily,0.81693,1290,1601,0.79798,0.83588
2019,46-65 y.,3rd Quintile,At least once per week,0.12803,232,1601,0.11166,0.14440
2019,46-65 y.,3rd Quintile,At least once per month,0.02300,32,1601,0.01565,0.03034
2019,46-65 y.,3rd Quintile,Seldom,0.02462,47,1601,0.01702,0.03221
2019,46-65 y.,4th Quintile,Daily,0.78094,1408,1786,0.76175,0.80012
2019,46-65 y.,4th Quintile,At least once per week,0.15268,302,1786,0.13600,0.16937
2019,46-65 y.,4th Quintile,Seldom,0.04114,76,1786,0.03193,0.05035
2019,46-65 y.,5th Quintile,Daily,0.73183,1763,2452,0.71429,0.74937
2019,46-65 y.,5th Quintile,At least once per week,0.19357,534,2452,0.17792,0.20921
2019,46-65 y.,5th Quintile,At least once per month,0.02656,70,2452,0.02019,0.03292
2019,46-65 y.,5th Quintile,Seldom,0.03647,85,2452,0.02904,0.04389
2019,66 and older,1st Quintile,Daily,0.92046,692,692,0.90028,0.94063
2019,66 and older,2nd Quintile,Daily,0.90488,1109,1160,0.88799,0.92177
2019,66 and older,2nd Quintile,At least once per week,0.05713,51,1160,0.04377,0.07049
2019,66 and older,3rd Quintile,Daily,0.86877,851,910,0.84682,0.89072
2019,66 and older,3rd Quintile,At least once per week,0.05864,59,910,0.04337,0.07392
2019,66 and older,4th Quintile,Daily,0.89470,755,803,0.87346,0.91595
2019,66 and older,4th Quintile,At least once per week,0.05719,48,803,0.04112,0.07327
2019,66 and older,5th Quintile,Daily,0.84601,791,917,0.82263,0.86938
2019,66 and older,5th Quintile,At least once per week,0.08269,93,917,0.06485,0.10052
2019,66 and older,5th Quintile,Seldom,0.03346,33,917,0.02181,0.04510
2021,17-29 y.,1st Quintile,Daily,0.56053,523,809,0.52630,0.59475
2021,17-29 y.,1st Quintile,At least once per week,0.23918,232,809,0.20977,0.26860
2021,17-29 y.,1st Quintile,Seldom,0.06093,54,809,0.04444,0.07743
2021,17-29 y.,2nd Quintile,Daily,0.66905,419,542,0.62939,0.70870
2021,17-29 y.,2nd Quintile,At least once per week,0.18471,123,542,0.15201,0.21741
2021,17-29 y.,3rd Quintile,Daily,0.63356,323,435,0.58823,0.67889
2021,17-29 y.,3rd Quintile,At least once per week,0.23857,112,435,0.19847,0.27867
2021,17-29 y.,4th Quintile,Daily,0.65624,318,432,0.61140,0.70108
2021,17-29 y.,4th Quintile,At least once per week,0.25319,114,432,0.21214,0.29425
2021,17-29 y.,5th Quintile,Daily,0.57042,202,297,0.51402,0.62681
2021,17-29 y.,5th Quintile,At least once per week,0.26157,95,297,0.21150,0.31164
2021,30-45 y.,1st Quintile,Daily,0.63809,548,794,0.60464,0.67154
2021,30-45 y.,1st Quintile,At least once per week,0.16735,176,794,0.14137,0.19333
2021,30-45 y.,1st Quintile,Seldom,0.06692,70,794,0.04953,0.08431
2021,30-45 y.,2nd Quintile,Daily,0.73136,629,844,0.70144,0.76128
2021,30-45 y.,2nd Quintile,At least once per week,0.20073,215,844,0.17369,0.22777
2021,30-45 y.,3rd Quintile,Daily,0.64847,518,777,0.61488,0.68206
2021,30-45 y.,3rd Quintile,At least once per week,0.27743,228,777,0.24593,0.30894
2021,30-45 y.,3rd Quintile,At least once per month,0.03084,31,777,0.01867,0.04300
2021,30-45 y.,4th Quintile,Daily,0.61024,515,730,0.57483,0.64564
2021,30-45 y.,4th Quintile,At least once per week,0.32320,215,730,0.28925,0.35715
2021,30-45 y.,5th Quintile,Daily,0.59977,474,774,0.56523,0.63431
2021,30-45 y.,5th Quintile,At least once per week,0.33169,268,774,0.29850,0.36488
2021,30-45 y.,5th Quintile,Seldom,0.03454,32,774,0.02167,0.04741
2021,46-65 y.,1st Quintile,Daily,0.76237,697,852,0.73377,0.79097
2021,46-65 y.,1st Quintile,At least once per week,0.09210,110,852,0.07267,0.11153
2021,46-65 y.,1st Quintile,Seldom,0.06601,45,852,0.04933,0.08269
