year,age_gr,regtyp,pli0083,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2013,17-29 y.,Rural regions,At least once per week,0.19260,265,1204,0.17032,0.21489
2013,17-29 y.,Rural regions,Seldom,0.02342,39,1204,0.01487,0.03196
2013,30-45 y.,Urban regions,Daily,0.55170,3586,5130,0.53809,0.56531
2013,30-45 y.,Urban regions,At least once per week,0.20339,1165,5130,0.19238,0.21441
2013,30-45 y.,Urban regions,At least once per month,0.02259,142,5130,0.01853,0.02666
2013,30-45 y.,Urban regions,Seldom,0.02636,178,5130,0.02198,0.03075
2013,30-45 y.,Urban regions,Never,0.00887,59,5130,0.00630,0.01143
2013,30-45 y.,Rural regions,Daily,0.67159,2160,2866,0.65439,0.68879
2013,30-45 y.,Rural regions,At least once per week,0.14146,496,2866,0.12870,0.15422
2013,30-45 y.,Rural regions,At least once per month,0.03157,71,2866,0.02517,0.03798
2013,30-45 y.,Rural regions,Seldom,0.02942,107,2866,0.02323,0.03561
2013,30-45 y.,Rural regions,Never,0.01208,32,2866,0.00808,0.01608
2013,46-65 y.,Urban regions,Daily,0.74402,4293,5542,0.73253,0.75551
2013,46-65 y.,Urban regions,At least once per week,0.12596,854,5542,0.11722,0.13469
2013,46-65 y.,Urban regions,At least once per month,0.01859,129,5542,0.01503,0.02215
2013,46-65 y.,Urban regions,Seldom,0.03531,209,5542,0.03045,0.04017
2013,46-65 y.,Urban regions,Never,0.00813,57,5542,0.00576,0.01049
2013,46-65 y.,Rural regions,Daily,0.79579,2807,3403,0.78225,0.80934
2013,46-65 y.,Rural regions,At least once per week,0.09931,405,3403,0.08926,0.10936
2013,46-65 y.,Rural regions,At least once per month,0.02458,71,3403,0.01938,0.02979
2013,46-65 y.,Rural regions,Seldom,0.03236,120,3403,0.02641,0.03831
2013,66 and older,Urban regions,Daily,0.88986,2867,3134,0.87890,0.90083
2013,66 and older,Urban regions,At least once per week,0.04499,147,3134,0.03773,0.05224
2013,66 and older,Urban regions,Seldom,0.01611,57,3134,0.01170,0.02052
2013,66 and older,Urban regions,Never,0.02583,63,3134,0.02028,0.03139
2013,66 and older,Rural regions,Daily,0.89875,1630,1701,0.88441,0.91309
2013,66 and older,Rural regions,At least once per week,0.05151,71,1701,0.04100,0.06202
2019,17-29 y.,Urban regions,Daily,0.62846,1747,2534,0.60964,0.64728
2019,17-29 y.,Urban regions,At least once per week,0.21866,604,2534,0.20256,0.23475
2019,17-29 y.,Urban regions,At least once per month,0.02207,69,2534,0.01635,0.02779
2019,17-29 y.,Urban regions,Seldom,0.02990,114,2534,0.02327,0.03654
2019,17-29 y.,Rural regions,Daily,0.61701,847,1151,0.58891,0.64510
2019,17-29 y.,Rural regions,At least once per week,0.18327,222,1151,0.16091,0.20563
2019,17-29 y.,Rural regions,At least once per month,0.03346,37,1151,0.02306,0.04385
2019,17-29 y.,Rural regions,Seldom,0.03591,45,1151,0.02515,0.04666
2019,30-45 y.,Urban regions,Daily,0.65856,2701,4051,0.64396,0.67317
2019,30-45 y.,Urban regions,At least once per week,0.23984,965,4051,0.22669,0.25300
2019,30-45 y.,Urban regions,At least once per month,0.02894,115,4051,0.02377,0.03410
2019,30-45 y.,Urban regions,Seldom,0.04189,192,4051,0.03572,0.04806
2019,30-45 y.,Urban regions,Never,0.01562,78,4051,0.01180,0.01944
2019,30-45 y.,Rural regions,Daily,0.70841,1483,2049,0.68872,0.72809
2019,30-45 y.,Rural regions,At least once per week,0.20098,414,2049,0.18362,0.21834
2019,30-45 y.,Rural regions,At least once per month,0.02007,46,2049,0.01400,0.02614
2019,30-45 y.,Rural regions,Seldom,0.04003,106,2049,0.03154,0.04852
2019,46-65 y.,Urban regions,Daily,0.76418,4739,6520,0.75387,0.77448
2019,46-65 y.,Urban regions,At least once per week,0.15843,1239,6520,0.14957,0.16730
2019,46-65 y.,Urban regions,At least once per month,0.02164,151,6520,0.01811,0.02517
2019,46-65 y.,Urban regions,Seldom,0.03852,287,6520,0.03385,0.04319
2019,46-65 y.,Urban regions,Never,0.01294,104,6520,0.01020,0.01568
2019,46-65 y.,Rural regions,Daily,0.81095,2936,3696,0.79833,0.82358
2019,46-65 y.,Rural regions,At least once per week,0.13067,544,3696,0.11980,0.14154
2019,46-65 y.,Rural regions,At least once per month,0.01492,58,3696,0.01102,0.01883
2019,46-65 y.,Rural regions,Seldom,0.03220,122,3696,0.02651,0.03789
2019,46-65 y.,Rural regions,Never,0.00858,36,3696,0.00561,0.01155
2019,66 and older,Urban regions,Daily,0.88735,2836,3193,0.87639,0.89832
2019,66 and older,Urban regions,At least once per week,0.05636,216,3193,0.04836,0.06436
2019,66 and older,Urban regions,Seldom,0.02751,93,3193,0.02184,0.03318
2019,66 and older,Urban regions,Never,0.01827,48,3193,0.01362,0.02291
2019,66 and older,Rural regions,Daily,0.88723,1672,1834,0.87274,0.90171
2019,66 and older,Rural regions,At least once per week,0.05841,110,1834,0.04768,0.06915
2019,66 and older,Rural regions,Seldom,0.03079,52,1834,0.02288,0.03869
2021,17-29 y.,Urban regions,Daily,0.59260,1248,1909,0.57055,0.61464
2021,17-29 y.,Urban regions,At least once per week,0.25069,519,1909,0.23124,0.27014
2021,17-29 y.,Urban regions,At least once per month,0.02208,58,1909,0.01549,0.02868
2021,17-29 y.,Urban regions,Seldom,0.03423,84,1909,0.02607,0.04239
2021,17-29 y.,Rural regions,Daily,0.66326,559,729,0.62892,0.69759
2021,17-29 y.,Rural regions,At least once per week,0.18106,170,729,0.15309,0.20903
2021,30-45 y.,Urban regions,Daily,0.62960,1778,2812,0.61174,0.64745
2021,30-45 y.,Urban regions,At least once per week,0.27271,792,2812,0.25625,0.28917
2021,30-45 y.,Urban regions,At least once per month,0.02734,87,2812,0.02131,0.03337
2021,30-45 y.,Urban regions,Seldom,0.04150,124,2812,0.03413,0.04887
2021,30-45 y.,Urban regions,Never,0.00713,31,2812,0.00402,0.01024
2021,30-45 y.,Rural regions,Daily,0.66360,910,1321,0.63811,0.68909
2021,30-45 y.,Rural regions,At least once per week,0.24038,311,1321,0.21733,0.26343
2021,30-45 y.,Rural regions,At least once per month,0.02607,43,1321,0.01748,0.03467
2021,30-45 y.,Rural regions,Seldom,0.03275,57,1321,0.02315,0.04235
2021,46-65 y.,Urban regions,Daily,0.72779,3051,4426,0.71467,0.74090
2021,46-65 y.,Urban regions,At least once per week,0.17809,973,4426,0.16682,0.18937
2021,46-65 y.,Urban regions,At least once per month,0.02042,133,4426,0.01625,0.02458
2021,46-65 y.,Urban regions,Seldom,0.04267,177,4426,0.03672,0.04863
2021,46-65 y.,Urban regions,Never,0.02174,92,4426,0.01744,0.02603
2021,46-65 y.,Rural regions,Daily,0.73265,1704,2363,0.71480,0.75050
2021,46-65 y.,Rural regions,At least once per week,0.17456,451,2363,0.15925,0.18987
2021,46-65 y.,Rural regions,At least once per month,0.03485,68,2363,0.02745,0.04225
2021,46-65 y.,Rural regions,Seldom,0.04394,108,2363,0.03567,0.05220
2021,46-65 y.,Rural regions,Never,0.01121,32,2363,0.00696,0.01546
2021,66 and older,Urban regions,Daily,0.81739,1784,2219,0.80131,0.83346
2021,66 and older,Urban regions,At least once per week,0.09753,244,2219,0.08519,0.10988
2021,66 and older,Urban regions,At least once per month,0.01176,31,2219,0.00727,0.01625
2021,66 and older,Urban regions,Seldom,0.03713,87,2219,0.02926,0.04500
2021,66 and older,Urban regions,Never,0.03282,73,2219,0.02541,0.04023
2021,66 and older,Rural regions,Daily,0.81633,1106,1307,0.79533,0.83733
2021,66 and older,Rural regions,At least once per week,0.11415,128,1307,0.09690,0.13140
2021,66 and older,Rural regions,Seldom,0.02796,41,1307,0.01902,0.03691
2021,66 and older,Rural regions,Never,0.03384,32,1307,0.02403,0.04365
