"year","bildungsniveau","sampreg","mean","median","n","percentile_10","percentile_25","percentile_75","percentile_90","percentile_99","lower_confidence_mean","upper_confidence_mean","minimum","maximum","lower_confidence_median","upper_confidence_median"
"1987","Realschule","Westdeutschland","6.84","6.5","1740","4","5","8","10","10","6.74","6.94","0","10","7","7"
"1988","(Fach-)Abitur","Ostdeutschland","","","","","","","","","","","","","",""
"1988","(Fach-)Abitur","Westdeutschland","6.47","6.5","727","3","5","8","9","10","6.31","6.63","0","10","7","7"
"1988","(noch) kein Abschluss","Ostdeutschland","","","","","","","","","","","","","",""
"1988","(noch) kein Abschluss","Westdeutschland","6.16","5.5","880","3","5","8","10","10","6","6.32","0","10","6","7"
"1988","AkademikerIn","Ostdeutschland","","","","","","","","","","","","","",""
"1988","AkademikerIn","Westdeutschland","7.19","7.5","699","4","6","9","10","10","7.03","7.35","0","10","8","8"
"1988","Hauptschule","Ostdeutschland","","","","","","","","","","","","","",""
"1988","Hauptschule","Westdeutschland","6.46","6.5","5698","3","5","8","9","10","6.4","6.52","0","10","7","7"
"1988","Realschule","Ostdeutschland","","","","","","","","","","","","","",""
"1988","Realschule","Westdeutschland","6.78","6.5","1675","4","5","8","9","10","6.68","6.88","0","10","7","7"
"1989","(Fach-)Abitur","Ostdeutschland","","","","","","","","","","","","","",""
"1989","(Fach-)Abitur","Westdeutschland","6.6","6.5","742","3","5","8","9","10","6.44","6.76","0","10","7","7"
"1989","(noch) kein Abschluss","Ostdeutschland","","","","","","","","","","","","","",""
"1989","(noch) kein Abschluss","Westdeutschland","6.08","5.5","853","2","5","8","9","10","5.92","6.24","0","10","6","6"
"1989","AkademikerIn","Ostdeutschland","","","","","","","","","","","","","",""
"1989","AkademikerIn","Westdeutschland","7.3","7.5","697","5","6","9","10","10","7.15","7.45","0","10","8","8"
"1989","Hauptschule","Ostdeutschland","","","","","","","","","","","","","",""
"1989","Hauptschule","Westdeutschland","6.46","6.5","5454","3","5","8","9","10","6.4","6.52","0","10","7","7"
"1989","Realschule","Ostdeutschland","","","","","","","","","","","","","",""
"1989","Realschule","Westdeutschland","6.9","6.5","1632","4","5","8","9","10","6.8","7","0","10","7","7"
"1990","(Fach-)Abitur","Ostdeutschland","5.6","5.5","121","2","5","7","8","10","5.22","5.98","0","10","5","6"
"1990","(Fach-)Abitur","Westdeutschland","6.52","6.5","744","3","5","8","9","10","6.37","6.67","0","10","7","7"
"1990","(noch) kein Abschluss","Ostdeutschland","6.07","5.5","36","4","5","7","9","10","5.39","6.75","1","10","5","7"
"1990","(noch) kein Abschluss","Westdeutschland","6.32","5.5","823","3","5","8","9","10","6.17","6.47","0","10","6","6"
"1990","AkademikerIn","Ostdeutschland","6.1","5.5","990","3","5","8","9","10","5.96","6.24","0","10","6","6"
"1990","AkademikerIn","Westdeutschland","7.25","7.5","698","5","6","9","10","10","7.1","7.4","0","10","7","8"
"1990","Hauptschule","Ostdeutschland","5.39","4.5","1659","2","4","7","9","10","5.27","5.51","0","10","5","5"
"1990","Hauptschule","Westdeutschland","6.59","6.5","5300","4","5","8","9","10","6.53","6.65","0","10","7","7"
"1990","Realschule","Ostdeutschland","5.28","4.5","1539","2","4","7","8","10","5.16","5.4","0","10","5","5"
"1990","Realschule","Westdeutschland","6.93","6.5","1612","4","5","8","9","10","6.83","7.03","0","10","7","7"
"1991","(Fach-)Abitur","Ostdeutschland","4.43","4.5","115","2","3","6","7","9","4.05","4.81","0","9","4","5"
"1991","(Fach-)Abitur","Westdeutschland","6.77","6.5","763","4","5","8","9","10","6.62","6.92","0","10","7","7"
"1991","(noch) kein Abschluss","Ostdeutschland","5.76","4.5","46","2","5","7","10","10","5.02","6.5","1","10","5","7"
"1991","(noch) kein Abschluss","Westdeutschland","6.56","6.5","797","3","5","8","10","10","6.4","6.72","0","10","7","7"
"1991","AkademikerIn","Ostdeutschland","5.04","4.5","952","2","4","7","8","10","4.9","5.18","0","10","5","5"
"1991","AkademikerIn","Westdeutschland","7.36","7.5","724","5","6","9","10","10","7.22","7.5","0","10","8","8"
"1991","Hauptschule","Ostdeutschland","4.73","4.5","1492","1","3","6","8","10","4.61","4.85","0","10","5","5"
"1991","Hauptschule","Westdeutschland","6.83","6.5","5221","4","5","8","9","10","6.77","6.89","0","10","7","7"
"1991","Realschule","Ostdeutschland","4.58","4.5","1475","1","3","6","8","10","4.45","4.71","0","10","5","5"
"1991","Realschule","Westdeutschland","7.05","6.5","1634","5","6","8","9","10","6.95","7.15","0","10","7","8"
"1992","(Fach-)Abitur","Ostdeutschland","4.89","4.5","116","2","4","6","8","10","4.51","5.27","0","10","4","5"
"1992","(Fach-)Abitur","Westdeutschland","6.72","6.5","772","4","5","8","9","10","6.57","6.87","0","10","7","7"
"1992","(noch) kein Abschluss","Ostdeutschland","5.29","4.5","57","3","5","7","7","10","4.69","5.89","0","10","5","6"
"1992","(noch) kein Abschluss","Westdeutschland","6.35","6.5","772","3","5","8","9","10","6.19","6.51","0","10","6","7"
"1992","AkademikerIn","Ostdeutschland","5.21","4.5","913","3","4","7","8","10","5.08","5.34","0","10","5","6"
"1992","AkademikerIn","Westdeutschland","7.41","7.5","738","5","7","9","10","10","7.28","7.54","0","10","8","8"
"1992","Hauptschule","Ostdeutschland","4.8","4.5","1406","2","3","6","8","10","4.69","4.91","0","10","5","5"
"1992","Hauptschule","Westdeutschland","6.57","6.5","5091","4","5","8","9","10","6.51","6.63","0","10","7","7"
"1992","Realschule","Ostdeutschland","4.79","4.5","1413","2","3","6","8","10","4.68","4.9","0","10","5","5"
"1992","Realschule","Westdeutschland","6.94","6.5","1656","4","6","8","9","10","6.85","7.03","0","10","7","7"
"1993","(Fach-)Abitur","Ostdeutschland","5.17","5.5","116","2","3","7","8","10","4.73","5.61","0","10","5","6"
"1993","(Fach-)Abitur","Westdeutschland","6.6","6.5","758","4","5","8","9","10","6.44","6.76","0","10","7","7"
"1993","(noch) kein Abschluss","Ostdeutschland","5.96","5.5","58","3","5","8","9","10","5.34","6.58","0","10","5","7"
"1993","(noch) kein Abschluss","Westdeutschland","5.99","5.5","720","3","5","8","9","10","5.82","6.16","0","10","6","6"
"1993","AkademikerIn","Ostdeutschland","5.76","5.5","862","3","5","7","8","10","5.62","5.9","0","10","6","6"
"1993","AkademikerIn","Westdeutschland","7.07","6.5","756","4","6","9","9","10","6.93","7.21","0","10","7","8"
"1993","Hauptschule","Ostdeutschland","5.18","4.5","1312","2","4","7","8","10","5.06","5.3","0","10","5","5"
"1993","Hauptschule","Westdeutschland","6.5","6.5","4912","3","5","8","9","10","6.44","6.56","0","10","7","7"
"1993","Realschule","Ostdeutschland","5.2","4.5","1361","2","4","7","8","10","5.08","5.32","0","10","5","5"
"1993","Realschule","Westdeutschland","6.78","6.5","1649","4","5","8","9","10","6.68","6.88","0","10","7","7"
"1994","(Fach-)Abitur","Ostdeutschland","4.89","4.5","131","2","3","7","8","9","4.48","5.3","0","10","5","5"
"1994","(Fach-)Abitur","Westdeutschland","6.29","6.5","766","3","5","8","9","10","6.12","6.46","0","10","6","7"
"1994","(noch) kein Abschluss","Ostdeutschland","6.17","5.5","70","4","5","7","9","10","5.69","6.65","1","10","6","7"
"1994","(noch) kein Abschluss","Westdeutschland","5.88","5.5","696","2","4","8","9","10","5.7","6.06","0","10","5","6"
"1994","AkademikerIn","Ostdeutschland","5.88","5.5","855","2","5","8","8","10","5.73","6.03","0","10","6","7"
"1994","AkademikerIn","Westdeutschland","6.91","6.5","794","4","6","8","9","10","6.76","7.06","0","10","7","8"
"1994","Hauptschule","Ostdeutschland","5.5","4.5","1267","2","4","7","8","10","5.37","5.63","0","10","5","5"
"1994","Hauptschule","Westdeutschland","6.33","6.5","4724","3","5","8","9","10","6.27","6.39","0","10","7","7"
"1994","Realschule","Ostdeutschland","5.1","4.5","1341","2","3","7","8","10","4.98","5.22","0","10","5","5"
"1994","Realschule","Westdeutschland","6.64","6.5","1633","4","5","8","9","10","6.53","6.75","0","10","7","7"
"1995","(Fach-)Abitur","Ostdeutschland","5.54","4.5","145","3","4","7","8","10","5.19","5.89","0","10","5","6"
"1995","(Fach-)Abitur","Westdeutschland","6.26","6.5","888","3","5","8","9","10","6.1","6.42","0","10","6","7"
"1995","(noch) kein Abschluss","Ostdeutschland","5.78","5.5","81","2","4","8","8","10","5.26","6.3","0","10","5","7"
"1995","(noch) kein Abschluss","Westdeutschland","5.96","5.5","703","3","5","8","9","10","5.79","6.13","0","10","6","6"
"1995","AkademikerIn","Ostdeutschland","5.86","5.5","832","3","5","8","8","10","5.72","6","0","10","6","6"
"1995","AkademikerIn","Westdeutschland","6.86","6.5","913","3","6","8","9","10","6.72","7","0","10","7","8"
"1995","Hauptschule","Ostdeutschland","5.69","5.5","1209","3","4","7","8","10","5.56","5.82","0","10","5","6"
"1995","Hauptschule","Westdeutschland","6.4","6.5","4832","3","5","8","9","10","6.34","6.46","0","10","7","7"
"1995","Realschule","Ostdeutschland","5.26","4.5","1306","2","4","7","8","10","5.14","5.38","0","10","5","5"
"1995","Realschule","Westdeutschland","6.64","6.5","1731","4","5","8","9","10","6.54","6.74","0","10","7","7"
"1996","(Fach-)Abitur","Ostdeutschland","5.46","4.5","156","3","4","7","8","10","5.13","5.79","0","10","5","6"
"1996","(Fach-)Abitur","Westdeutschland","6.36","6.5","854","3","5","8","9","10","6.21","6.51","0","10","6","7"
"1996","(noch) kein Abschluss","Ostdeutschland","5.75","5.5","85","3","4","7","9","10","5.25","6.25","0","10","5","7"
"1996","(noch) kein Abschluss","Westdeutschland","6.08","5.5","678","3","5","8","9","10","5.91","6.25","0","10","6","6"
"1996","AkademikerIn","Ostdeutschland","6.09","5.5","836","3","5","8","8","10","5.95","6.23","0","10","6","7"
"1996","AkademikerIn","Westdeutschland","7.03","7.5","921","4","6","8","9","10","6.89","7.17","0","10","7","8"
"1996","Hauptschule","Ostdeutschland","5.75","5.5","1180","3","4","8","8","10","5.62","5.88","0","10","5","6"
"1996","Hauptschule","Westdeutschland","6.42","6.5","4679","3","5","8","9","10","6.36","6.48","0","10","7","7"
"1996","Realschule","Ostdeutschland","5.31","4.5","1309","2","4","7","8","10","5.19","5.43","0","10","5","5"
"1996","Realschule","Westdeutschland","6.66","6.5","1740","4","5","8","9","10","6.56","6.76","0","10","7","7"
"1997","(Fach-)Abitur","Ostdeutschland","5.17","4.5","161","2","4","7","8","10","4.83","5.51","0","10","5","6"
"1997","(Fach-)Abitur","Westdeutschland","6.24","6.5","822","3","5","8","9","10","6.09","6.39","0","10","6","7"
"1997","(noch) kein Abschluss","Ostdeutschland","5.85","5.5","92","3","4","8","8","10","5.39","6.31","0","10","5","7"
"1997","(noch) kein Abschluss","Westdeutschland","5.82","5.5","665","3","4","8","9","10","5.64","6","0","10","5","6"
"1997","AkademikerIn","Ostdeutschland","5.94","5.5","834","3","5","7","8","10","5.8","6.08","0","10","6","6"
"1997","AkademikerIn","Westdeutschland","6.92","6.5","925","4","6","8","9","10","6.79","7.05","0","10","7","7"
"1997","Hauptschule","Ostdeutschland","5.34","4.5","1137","2","4","7","8","10","5.21","5.47","0","10","5","5"
"1997","Hauptschule","Westdeutschland","6.15","5.5","4540","3","5","8","9","10","6.09","6.21","0","10","6","7"
"1997","Realschule","Ostdeutschland","5.12","4.5","1266","2","4","7","8","10","5","5.24","0","10","5","5"
"1997","Realschule","Westdeutschland","6.52","6.5","1740","3","5","8","9","10","6.42","6.62","0","10","7","7"
"1998","(Fach-)Abitur","Ostdeutschland","5.32","4.5","157","2","3","8","8","9","4.96","5.68","0","10","5","6"
"1998","(Fach-)Abitur","Westdeutschland","6.33","6.5","951","3","5","8","9","10","6.19","6.47","0","10","7","7"
"1998","(noch) kein Abschluss","Ostdeutschland","6.28","5.5","94","4","5","8","8","10","5.86","6.7","0","10","6","7"
"1998","(noch) kein Abschluss","Westdeutschland","5.83","5.5","642","2","4","8","9","10","5.65","6.01","0","10","6","6"
"1998","AkademikerIn","Ostdeutschland","5.95","5.5","863","3","5","8","8","10","5.81","6.09","0","10","6","6"
"1998","AkademikerIn","Westdeutschland","6.94","6.5","1093","4","6","8","9","10","6.81","7.07","0","10","7","7"
"1998","Hauptschule","Ostdeutschland","5.54","5.5","1157","2","4","7","8","10","5.41","5.67","0","10","5","6"
"1998","Hauptschule","Westdeutschland","6.31","6.5","4910","3","5","8","9","10","6.25","6.37","0","10","6","7"
"1998","Realschule","Ostdeutschland","5.24","4.5","1375","2","4","7","8","10","5.12","5.36","0","10","5","5"
"1998","Realschule","Westdeutschland","6.54","6.5","1956","3","5","8","9","10","6.44","6.64","0","10","7","7"
"1999","(Fach-)Abitur","Ostdeutschland","5.48","5.5","180","2","4","7","8","9","5.17","5.79","0","10","5","6"
"1999","(Fach-)Abitur","Westdeutschland","6.32","6.5","932","3","5","8","9","10","6.18","6.46","0","10","6","7"
"1999","(noch) kein Abschluss","Ostdeutschland","5.91","5.5","95","3","5","7","8","10","5.48","6.34","0","10","5","6"
"1999","(noch) kein Abschluss","Westdeutschland","6.06","5.5","609","3","5","8","9","10","5.88","6.24","0","10","6","6"
"1999","AkademikerIn","Ostdeutschland","6.06","5.5","852","3","5","8","8","10","5.92","6.2","0","10","6","7"
"1999","AkademikerIn","Westdeutschland","7.01","6.5","1092","4","6","8","10","10","6.89","7.13","0","10","7","7"
"1999","Hauptschule","Ostdeutschland","5.61","5.5","1136","2","4","7","8","10","5.48","5.74","0","10","5","6"
"1999","Hauptschule","Westdeutschland","6.35","6.5","4786","3","5","8","9","10","6.29","6.41","0","10","7","7"
"1999","Realschule","Ostdeutschland","5.4","4.5","1370","2","4","7","8","10","5.28","5.52","0","10","5","6"
"1999","Realschule","Westdeutschland","6.63","6.5","1945","4","5","8","9","10","6.54","6.72","0","10","7","7"
"2000","(Fach-)Abitur","Ostdeutschland","5.72","5.5","331","2","4","8","9","10","5.47","5.97","0","10","5","6"
"2000","(Fach-)Abitur","Westdeutschland","6.53","6.5","1950","3","5","8","9","10","6.43","6.63","0","10","7","7"
"2000","(noch) kein Abschluss","Ostdeutschland","5.98","5.5","132","3","4","8","9","10","5.56","6.4","0","10","5","7"
"2000","(noch) kein Abschluss","Westdeutschland","5.85","5.5","673","2","5","8","9","10","5.67","6.03","0","10","6","6"
"2000","AkademikerIn","Ostdeutschland","6.27","6.5","1284","3","5","8","9","10","6.15","6.39","0","10","6","7"
"2000","AkademikerIn","Westdeutschland","7.2","7.5","2509","4","6","9","10","10","7.12","7.28","0","10","8","8"
"2000","Hauptschule","Ostdeutschland","5.82","5.5","1754","3","4","8","9","10","5.71","5.93","0","10","5","6"
"2000","Hauptschule","Westdeutschland","6.49","6.5","8760","3","5","8","9","10","6.44","6.54","0","10","7","7"
"2000","Realschule","Ostdeutschland","5.45","4.5","2218","2","4","7","8","10","5.35","5.55","0","10","5","6"
"2000","Realschule","Westdeutschland","6.85","6.5","3952","4","5","8","10","10","6.78","6.92","0","10","7","7"
"2001","(Fach-)Abitur","Ostdeutschland","5.6","5.5","332","3","4","7","8","10","5.36","5.84","0","10","5","6"
"2001","(Fach-)Abitur","Westdeutschland","6.62","6.5","1839","4","5","8","9","10","6.52","6.72","0","10","7","7"
"2001","(noch) kein Abschluss","Ostdeutschland","5.79","5.5","152","2","4","8","9","10","5.38","6.2","0","10","5","7"
"2001","(noch) kein Abschluss","Westdeutschland","6.29","6.5","654","3","5","8","9","10","6.11","6.47","0","10","6","7"
"2001","AkademikerIn","Ostdeutschland","6.41","6.5","1216","3","5","8","9","10","6.29","6.53","0","10","6","7"
"2001","AkademikerIn","Westdeutschland","7.27","7.5","2312","4","6","9","10","10","7.19","7.35","0","10","8","8"
"2001","Hauptschule","Ostdeutschland","5.94","5.5","1588","3","4","8","9","10","5.83","6.05","0","10","6","6"
"2001","Hauptschule","Westdeutschland","6.55","6.5","7674","3","5","8","9","10","6.5","6.6","0","10","7","7"
"2001","Realschule","Ostdeutschland","5.5","5.5","2039","2","4","7","8","10","5.4","5.6","0","10","5","6"
"2001","Realschule","Westdeutschland","6.89","6.5","3644","4","6","8","9","10","6.82","6.96","0","10","7","7"
"2002","(Fach-)Abitur","Ostdeutschland","5.66","5.5","339","2","4","7","8","10","5.41","5.91","0","10","5","6"
"2002","(Fach-)Abitur","Westdeutschland","6.4","6.5","2054","3","5","8","9","10","6.31","6.49","0","10","7","7"
"2002","(noch) kein Abschluss","Ostdeutschland","6.08","5.5","139","1","4","8","9","10","5.66","6.5","0","10","6","7"
"2002","(noch) kein Abschluss","Westdeutschland","6","5.5","644","3","5","8","9","10","5.82","6.18","0","10","6","7"
"2002","AkademikerIn","Ostdeutschland","6.1","5.5","1317","3","5","8","8","10","5.99","6.21","0","10","7","7"
"2002","AkademikerIn","Westdeutschland","7.07","7.5","3219","4","6","9","10","10","7","7.14","0","10","8","8"
"2002","Hauptschule","Ostdeutschland","5.55","5.5","1486","2","4","7","8","10","5.43","5.67","0","10","5","6"
"2002","Hauptschule","Westdeutschland","6.3","6.5","7310","3","5","8","9","10","6.25","6.35","0","10","7","7"
"2002","Realschule","Ostdeutschland","5.28","4.5","2002","2","4","7","8","10","5.18","5.38","0","10","5","6"
"2002","Realschule","Westdeutschland","6.6","6.5","3907","4","5","8","9","10","6.53","6.67","0","10","7","7"
"2003","(Fach-)Abitur","Ostdeutschland","5.57","5.5","356","3","4","7","8","10","5.32","5.82","0","10","6","6"
"2003","(Fach-)Abitur","Westdeutschland","6.25","6.5","2006","3","5","8","9","10","6.15","6.35","0","10","7","7"
"2003","(noch) kein Abschluss","Ostdeutschland","5.63","5.5","148","1","4","8","9","10","5.22","6.04","0","10","6","7"
"2003","(noch) kein Abschluss","Westdeutschland","5.92","5.5","626","3","5","8","9","10","5.73","6.11","0","10","6","7"
"2003","AkademikerIn","Ostdeutschland","5.98","5.5","1288","3","4","8","9","10","5.86","6.1","0","10","7","7"
"2003","AkademikerIn","Westdeutschland","6.96","6.5","3051","4","6","8","9","10","6.89","7.03","0","10","8","8"
"2003","Hauptschule","Ostdeutschland","5.45","4.5","1427","2","4","7","8","10","5.33","5.57","0","10","5","6"
"2003","Hauptschule","Westdeutschland","6.24","6.5","6940","3","5","8","9","10","6.19","6.29","0","10","7","7"
"2003","Realschule","Ostdeutschland","5.13","4.5","1980","2","3","7","8","10","5.03","5.23","0","10","5","5"
"2003","Realschule","Westdeutschland","6.46","6.5","3734","3","5","8","9","10","6.39","6.53","0","10","7","7"
"2004","(Fach-)Abitur","Ostdeutschland","5.32","4.5","374","2","3","7","8","10","5.08","5.56","0","10","5","6"
"2004","(Fach-)Abitur","Westdeutschland","6.26","6.5","1965","3","5","8","9","10","6.16","6.36","0","10","7","7"
"2004","(noch) kein Abschluss","Ostdeutschland","5.83","5.5","145","2","4","8","9","10","5.39","6.27","0","10","6","7"
"2004","(noch) kein Abschluss","Westdeutschland","5.79","5.5","633","2","4","8","9","10","5.6","5.98","0","10","6","7"
"2004","AkademikerIn","Ostdeutschland","5.84","5.5","1270","3","5","8","8","10","5.72","5.96","0","10","6","7"
"2004","AkademikerIn","Westdeutschland","6.86","6.5","2993","4","5","8","9","10","6.79","6.93","0","10","8","8"
"2004","Hauptschule","Ostdeutschland","5.24","4.5","1353","2","4","7","8","10","5.12","5.36","0","10","5","5"
"2004","Hauptschule","Westdeutschland","6","5.5","6585","3","5","8","9","10","5.95","6.05","0","10","6","7"
"2004","Realschule","Ostdeutschland","4.89","4.5","1894","1","3","7","8","10","4.78","5","0","10","5","5"
"2004","Realschule","Westdeutschland","6.34","6.5","3622","3","5","8","9","10","6.27","6.41","0","10","7","7"
"2005","(Fach-)Abitur","Ostdeutschland","5.41","5.5","386","2","4","7","8","9","5.19","5.63","0","10","5","6"
"2005","(Fach-)Abitur","Westdeutschland","6.14","6.5","1870","3","5","8","9","10","6.04","6.24","0","10","7","7"
"2005","(noch) kein Abschluss","Ostdeutschland","6.05","5.5","133","3","4","8","9","10","5.61","6.49","0","10","6","7"
"2005","(noch) kein Abschluss","Westdeutschland","5.91","5.5","663","3","4","8","9","10","5.72","6.1","0","10","6","7"
"2005","AkademikerIn","Ostdeutschland","6.03","5.5","1242","3","5","8","9","10","5.91","6.15","0","10","6","7"
"2005","AkademikerIn","Westdeutschland","6.84","6.5","2894","3","5","8","9","10","6.76","6.92","0","10","8","8"
"2005","Hauptschule","Ostdeutschland","5.41","4.5","1265","2","4","7","8","10","5.28","5.54","0","10","5","6"
"2005","Hauptschule","Westdeutschland","5.98","5.5","6194","3","5","8","9","10","5.92","6.04","0","10","6","7"
"2005","Realschule","Ostdeutschland","4.98","4.5","1828","2","3","7","8","10","4.87","5.09","0","10","5","5"
"2005","Realschule","Westdeutschland","6.37","6.5","3480","3","5","8","9","10","6.3","6.44","0","10","7","7"
"2006","(Fach-)Abitur","Ostdeutschland","5.29","5.5","398","2","4","7","8","10","5.06","5.52","0","10","5","6"
"2006","(Fach-)Abitur","Westdeutschland","6.17","6.5","2010","3","5","8","9","10","6.07","6.27","0","10","7","7"
"2006","(noch) kein Abschluss","Ostdeutschland","5.77","6.5","78","1","4","8","9","10","5.19","6.35","0","10","6","8"
"2006","(noch) kein Abschluss","Westdeutschland","5.71","5.5","513","2","4","8","9","10","5.5","5.92","0","10","6","7"
"2006","AkademikerIn","Ostdeutschland","5.95","5.5","1325","3","5","8","8","10","5.83","6.07","0","10","6","7"
"2006","AkademikerIn","Westdeutschland","6.86","6.5","3228","4","5","8","9","10","6.79","6.93","0","10","8","8"
"2006","Hauptschule","Ostdeutschland","5.22","4.5","1362","2","4","7","8","10","5.1","5.34","0","10","5","5"
"2006","Hauptschule","Westdeutschland","6","5.5","6617","3","5","8","9","10","5.95","6.05","0","10","6","7"
"2006","Realschule","Ostdeutschland","5.04","4.5","1932","2","3","7","8","10","4.93","5.15","0","10","5","5"
"2006","Realschule","Westdeutschland","6.24","6.5","3724","3","5","8","9","10","6.17","6.31","0","10","7","7"
"2007","(Fach-)Abitur","Ostdeutschland","5.46","4.5","381","2","4","7","8","10","5.24","5.68","0","10","5","6"
"2007","(Fach-)Abitur","Westdeutschland","6.24","6.5","1937","3","5","8","9","10","6.14","6.34","0","10","7","7"
"2007","(noch) kein Abschluss","Ostdeutschland","5.22","4.5","89","1","3","7","9","10","4.62","5.82","0","10","5","7"
"2007","(noch) kein Abschluss","Westdeutschland","5.61","5.5","422","2","4","7","9","10","5.37","5.85","0","10","6","7"
"2007","AkademikerIn","Ostdeutschland","5.99","5.5","1290","3","5","8","8","10","5.87","6.11","0","10","6","7"
"2007","AkademikerIn","Westdeutschland","6.94","6.5","3065","4","6","8","9","10","6.87","7.01","0","10","8","8"
"2007","Hauptschule","Ostdeutschland","5.31","4.5","1252","2","4","7","8","10","5.18","5.44","0","10","5","6"
"2007","Hauptschule","Westdeutschland","5.93","5.5","5996","3","5","8","9","10","5.87","5.99","0","10","6","7"
"2007","Realschule","Ostdeutschland","5.16","4.5","1808","2","4","7","8","10","5.05","5.27","0","10","5","5"
"2007","Realschule","Westdeutschland","6.33","6.5","3524","3","5","8","9","10","6.26","6.4","0","10","7","7"
"2008","(Fach-)Abitur","Ostdeutschland","5.38","4.5","359","2","4","7","8","10","5.14","5.62","0","10","5","6"
"2008","(Fach-)Abitur","Westdeutschland","6.22","6.5","1771","3","5","8","9","10","6.12","6.32","0","10","7","7"
"2008","(noch) kein Abschluss","Ostdeutschland","5.89","5.5","86","3","4","8","9","10","5.35","6.43","0","10","5","7"
"2008","(noch) kein Abschluss","Westdeutschland","5.77","5.5","402","2","4","8","9","10","5.53","6.01","0","10","6","7"
"2008","AkademikerIn","Ostdeutschland","6.12","6.5","1235","3","5","8","9","10","6","6.24","0","10","7","7"
"2008","AkademikerIn","Westdeutschland","6.96","6.5","2925","4","6","8","9","10","6.89","7.03","0","10","8","8"
"2008","Hauptschule","Ostdeutschland","5.24","4.5","1185","2","4","7","8","10","5.11","5.37","0","10","5","5"
