syear,regtyp,mean,mean_lower_confidence,mean_upper_confidence,lower_quartile,boxplot_median,upper_quartile,lower_whisker,upper_whisker,median,median_lower_confidence,median_upper_confidence,n
2008,Urban regions,6.161641567200462,6.141790332569799,6.1814928018311255,5.0,7.0,8.0,0.5,10.0,7.0,7.0,7.0,12461.0
2008,Rural regions,5.964739460328394,5.937598356601025,5.991880564055763,5.0,6.0,8.0,0.5,10.0,6.0,6.0,6.0,6545.0
2009,Urban regions,6.243173176230642,6.222727046468508,6.263619305992776,5.0,7.0,8.0,0.5,10.0,7.0,7.0,7.0,11487.0
2009,Rural regions,5.9645078882110445,5.935756899866092,5.993258876555997,5.0,6.0,8.0,0.5,10.0,6.0,6.0,6.0,6232.0
2010,Urban regions,6.326337619035612,6.308538919677501,6.344136318393723,5.0,7.0,8.0,0.5,10.0,7.0,7.0,7.0,15414.0
2010,Rural regions,6.107633488932109,6.082795966156397,6.132471011707821,5.0,7.0,8.0,0.5,10.0,7.0,7.0,8.0,8237.0
2011,Urban regions,6.510064636785989,6.493107668108642,6.527021605463336,5.0,7.0,8.0,0.5,10.0,7.0,7.0,7.0,16358.0
2011,Rural regions,6.220766410193531,6.197205964403043,6.244326855984019,5.0,7.0,8.0,0.5,10.0,7.0,7.0,7.0,9122.0
2012,Urban regions,6.587302267930104,6.570689942512278,6.60391459334793,5.0,7.0,8.0,0.5,10.0,7.0,7.0,7.0,16568.0
2012,Rural regions,6.371853602371711,6.3491558606993586,6.394551344044064,5.0,7.0,8.0,0.5,10.0,7.0,7.0,7.0,9531.0
2013,Urban regions,6.681992413911377,6.666602409862495,6.6973824179602595,5.0,7.0,8.0,0.5,10.0,7.0,7.0,7.0,19924.0
2013,Rural regions,6.479812213074498,6.458348144605691,6.501276281543306,5.0,7.0,8.0,0.5,10.0,7.0,7.0,7.0,10368.0
2014,Urban regions,6.691392204808858,6.675155173492245,6.707629236125472,5.0,7.0,8.0,0.5,10.0,7.0,7.0,7.0,17380.0
2014,Rural regions,6.502339620244007,6.479542215674342,6.525137024813673,5.0,7.0,8.0,0.5,10.0,7.0,7.0,7.0,9308.0
2015,Urban regions,6.845329807119017,6.828654855631006,6.8620047586070285,5.0,7.0,8.0,0.5,10.0,7.0,7.0,7.0,15935.0
2015,Rural regions,6.608003454514221,6.585110410377314,6.630896498651128,5.0,7.0,8.0,0.5,10.0,7.0,7.0,7.0,8733.0
2016,Urban regions,6.874988964128147,6.8582426198918505,6.891735308364444,5.0,7.0,8.0,0.5,10.0,7.0,7.0,7.0,15427.0
2016,Rural regions,6.755475814620316,6.732495673602577,6.778455955638054,5.0,7.0,8.0,0.5,10.0,7.0,7.0,7.0,8381.0
2017,Urban regions,6.913641889897552,6.897661830980033,6.929621948815072,6.0,7.0,8.0,3.0,10.0,7.0,7.0,7.0,16832.0
2017,Rural regions,6.732838467977994,6.71114454006338,6.754532395892609,5.0,7.0,8.0,0.5,10.0,7.0,7.0,7.0,9239.0
2018,Urban regions,6.929105871035035,6.913219807883037,6.944991934187033,6.0,7.0,8.0,3.0,10.0,7.0,7.0,7.0,16419.0
2018,Rural regions,6.702651130630405,6.68071896411118,6.724583297149629,5.0,7.0,8.0,0.5,10.0,7.0,7.0,7.0,8861.0
2019,Urban regions,7.112671069992551,7.096966435907346,7.128375704077756,6.0,8.0,8.015544426759352,2.9766833598609725,10.0,8.0,8.0,9.0,16166.0
2019,Rural regions,6.927065732557826,6.90557535754917,6.948556107566482,6.0,7.0,8.0,3.0,10.0,7.0,7.0,7.0,8712.0
2020,Urban regions,7.069609397819115,7.054401200453503,7.084817595184727,6.0,7.0,8.0,3.0,10.0,7.0,6.0,7.0,16744.0
2020,Rural regions,6.949739582316175,6.928224712539836,6.971254452092514,6.0,7.0,8.0,3.0,10.0,7.0,7.0,7.0,8534.0
2021,Urban regions,7.343838424195141,7.325508574347699,7.362168274042583,6.0,8.0,9.0,1.5,10.0,8.0,8.0,8.0,11297.0
2021,Rural regions,7.162130370046347,7.136009846156355,7.188250893936338,6.0,8.0,9.0,1.5,10.0,8.0,8.0,8.0,5759.0
