syear,age_gr,quintil_oecd,mean,mean_lower_confidence,mean_upper_confidence,lower_quartile,boxplot_median,upper_quartile,lower_whisker,upper_whisker,median,median_lower_confidence,median_upper_confidence,n
1986,30-45 J.,1. Quintil,6.606393096735832,6.55940230476982,6.653383888701845,5.0,7.0,8.0,0.5,10.0,7.0,7.0,7.0,2089.0
1986,30-45 J.,2. Quintil,6.633870532827562,6.5730953934649206,6.694645672190203,5.0,7.0,8.0,0.5,10.0,7.0,7.0,7.0,1161.0
1986,46-65 J.,1. Quintil,6.594464920928562,6.547836219981414,6.641093621875711,5.0,7.0,8.0,0.5,10.0,7.0,7.0,7.0,2228.0
1986,46-65 J.,2. Quintil,6.3158509865848735,6.243334406185773,6.388367566983974,5.0,7.0,8.0,0.5,10.0,7.0,7.0,8.0,988.0
1986,66 und älter,1. Quintil,7.064850940262789,6.995942967895651,7.1337589126299275,5.0,7.0,9.0,0.0,10.0,7.0,6.0,7.0,955.0
1986,66 und älter,2. Quintil,6.6767710605482815,6.3939080192135975,6.9596341018829655,5.0,7.0,8.0,0.5,10.0,7.0,6.0,8.0,68.0
1987,17-29 J.,1. Quintil,6.183411303682772,6.12906027993249,6.237762327433054,5.0,7.0,8.0,0.5,10.0,7.0,7.0,8.0,1681.0
1987,17-29 J.,2. Quintil,6.312438336218354,6.250250988675948,6.37462568376076,5.0,7.0,8.0,0.5,10.0,7.0,7.0,8.0,1239.0
1987,30-45 J.,1. Quintil,6.547205613121534,6.500658869925755,6.593752356317313,5.0,7.0,8.0,0.5,10.0,7.0,7.0,7.0,2066.0
1987,30-45 J.,2. Quintil,6.591065902223332,6.527942603437988,6.654189201008676,5.0,7.0,8.0,0.5,10.0,7.0,7.0,7.0,1091.0
1987,46-65 J.,1. Quintil,6.564593755683177,6.517713409575719,6.611474101790635,5.0,7.0,8.0,0.5,10.0,7.0,7.0,7.0,2230.0
1987,46-65 J.,2. Quintil,6.3140912468198,6.245133398538528,6.383049095101072,5.0,7.0,8.0,0.5,10.0,7.0,7.0,7.0,966.0
1987,66 und älter,1. Quintil,7.149516637114463,7.083630760435726,7.215402513793199,6.0,7.0,9.0,1.5,10.0,7.0,6.0,7.0,991.0
1987,66 und älter,2. Quintil,6.722449974870043,6.491503350748036,6.953396598992049,5.0,7.0,8.0,2.0,10.0,7.0,6.0,8.0,74.0
1988,17-29 J.,1. Quintil,6.2285526659977,6.1732611190753826,6.283844212920018,5.0,7.0,8.0,0.5,10.0,7.0,7.0,8.0,1600.0
1988,17-29 J.,2. Quintil,6.4263875639230825,6.361812991675291,6.490962136170874,5.0,7.0,8.0,0.5,10.0,7.0,7.0,8.0,1177.0
1988,30-45 J.,1. Quintil,6.47514457044082,6.4275904511671635,6.522698689714477,5.0,7.0,8.0,0.5,10.0,7.0,7.0,7.0,1926.0
1988,30-45 J.,2. Quintil,6.608500186403107,6.5419386700836375,6.675061702722577,5.0,7.0,8.0,0.5,10.0,7.0,7.0,7.0,1018.0
1988,46-65 J.,1. Quintil,6.619201491774862,6.572716971724264,6.66568601182546,5.0,7.0,8.0,0.5,10.0,7.0,7.0,7.0,2173.0
1988,46-65 J.,2. Quintil,6.265351156574769,6.195994773239823,6.334707539909715,5.0,7.0,8.0,0.5,10.0,7.0,7.0,7.0249999999999995,927.0
1988,66 und älter,1. Quintil,7.029326951202952,6.959320285090731,7.099333617315173,5.0,7.0,9.0,0.0,10.0,7.0,6.0,7.0,963.0
1988,66 und älter,2. Quintil,7.029267920616813,6.792367800590285,7.266168040643341,5.325940650018387,7.162924585237963,8.0,2.0,10.0,7.0,6.0,7.0,70.0
1989,17-29 J.,1. Quintil,6.287520184492883,6.2335447702035465,6.3414955987822195,5.0,7.0,8.0,0.5,10.0,7.0,7.0,8.0,1604.0
1989,17-29 J.,2. Quintil,6.420374214275172,6.354950708466355,6.485797720083989,5.0,7.0,8.0,0.5,10.0,7.0,7.0,7.0,1147.0
1989,30-45 J.,1. Quintil,6.619180872204114,6.571876278258451,6.666485466149777,5.0,7.0,8.0,0.5,10.0,7.0,7.0,7.0,1833.0
1989,30-45 J.,2. Quintil,6.615788454085021,6.549655806422877,6.681921101747165,5.0,7.0,8.0,0.5,10.0,7.0,7.0,7.0,999.0
1989,46-65 J.,1. Quintil,6.549304535476492,6.50274043629487,6.595868634658114,5.0,7.0,8.0,0.5,10.0,7.0,7.0,7.0,2087.0
1989,46-65 J.,2. Quintil,6.5108455743340645,6.441674962701115,6.580016185967014,5.0,7.0,8.0,0.5,10.0,7.0,7.0,7.0,876.0
1989,66 und älter,1. Quintil,7.087145326969426,7.018551804095649,7.155738849843203,5.0,7.0,9.0,0.0,10.0,7.0,6.0,7.0,942.0
1989,66 und älter,2. Quintil,7.1697720656768915,6.920878656651591,7.418665474702192,5.0,8.0,9.0,1.0,10.0,8.0,8.0,9.0,65.0
1990,17-29 J.,1. Quintil,6.0090333989832825,5.961835346730349,6.056231451236216,5.0,6.0,8.0,0.5,10.0,6.0,5.0,6.0,2359.0
1990,17-29 J.,2. Quintil,6.363475947791906,6.306529263315986,6.420422632267825,5.0,7.0,8.0,0.5,10.0,7.0,7.0,8.0,1386.0
1990,30-45 J.,1. Quintil,6.551889216522808,6.51277577440597,6.5910026586396455,5.0,7.0,8.0,0.5,10.0,7.0,7.0,7.0,2781.0
1990,30-45 J.,2. Quintil,6.510315047644075,6.457680732799729,6.56294936248842,5.0,7.0,8.0,0.5,10.0,7.0,7.0,7.0,1513.0
1990,46-65 J.,1. Quintil,6.427006383830683,6.389108053463305,6.464904714198061,5.0,7.0,8.0,0.5,10.0,7.0,7.0,7.0,3225.0
1990,46-65 J.,2. Quintil,6.424787862812919,6.363154141372948,6.4864215842528905,5.0,7.0,8.0,0.5,10.0,7.0,7.0,7.0,1014.0
1990,66 und älter,1. Quintil,6.885340440263641,6.823646811174147,6.947034069353135,5.0,7.0,9.0,0.0,10.0,7.0,7.0,7.0,1358.0
1990,66 und älter,2. Quintil,6.826209001233463,6.57431976036671,7.078098242100215,5.0,7.2078654708958965,8.0,0.5,10.0,7.0,6.0,8.0,91.0
1991,17-29 J.,1. Quintil,6.029641158081535,5.981345368460275,6.077936947702796,5.0,6.0,8.0,0.5,10.0,6.0,5.0,6.0,2298.0
1991,17-29 J.,2. Quintil,6.517149247870464,6.454102405633604,6.580196090107323,5.0,7.0,8.0,0.5,10.0,7.0,7.0,7.0,1288.0
1991,30-45 J.,1. Quintil,6.407856067662654,6.36702478772547,6.448687347599837,5.0,7.0,8.0,0.5,10.0,7.0,7.0,7.0,2779.0
1991,30-45 J.,2. Quintil,6.443064469419803,6.387443671806125,6.498685267033482,5.0,7.0,8.0,0.5,10.0,7.0,7.0,7.0,1526.0
1991,46-65 J.,1. Quintil,6.346240568208211,6.3063705057104995,6.3861106307059226,5.0,7.0,8.0,0.5,10.0,7.0,7.0,7.0,3160.0
1991,46-65 J.,2. Quintil,6.575877447775452,6.510395552289271,6.641359343261632,5.0,7.0,8.0,0.5,10.0,7.0,7.0,7.0,959.0
1991,66 und älter,1. Quintil,7.019583495402927,6.961483206720988,7.077683784084865,5.0,7.0,9.0,0.0,10.0,7.0,6.0,7.0,1359.0
1991,66 und älter,2. Quintil,7.183505113324249,6.96789305878448,7.399117167864018,5.0,8.0,8.0,0.5,10.0,8.0,8.0,9.0,80.0
1992,17-29 J.,1. Quintil,6.02730366178494,5.982775560225932,6.071831763343948,5.0,6.0,8.0,0.5,10.0,6.0,5.0,6.0,2254.0
1992,17-29 J.,2. Quintil,6.56278146452019,6.505307333829296,6.620255595211083,5.0,7.0,8.0,0.5,10.0,7.0,7.0,7.0,1218.0
1992,30-45 J.,1. Quintil,6.336089867966417,6.295657594702274,6.37652214123056,5.0,7.0,8.0,0.5,10.0,7.0,7.0,7.0,2760.0
1992,30-45 J.,2. Quintil,6.289182870416572,6.236458057132082,6.341907683701062,5.0,7.0,8.0,0.5,10.0,7.0,7.0,8.0,1491.0
1992,46-65 J.,1. Quintil,6.254463962032734,6.215153301769186,6.293774622296282,5.0,7.0,8.0,0.5,10.0,7.0,7.0,7.0249999999999995,3106.0
1992,46-65 J.,2. Quintil,6.605044375835685,6.540272391641942,6.669816360029428,5.0,7.0,8.0,0.5,10.0,7.0,7.0,7.0,909.0
1992,66 und älter,1. Quintil,6.701359670037809,6.644121186377473,6.758598153698146,5.0,7.0,8.0,0.5,10.0,7.0,7.0,7.0,1373.0
1992,66 und älter,2. Quintil,7.0877958425406895,6.849322714209498,7.326268970871881,6.0,8.0,8.0,3.0,10.0,8.0,8.0,9.0,66.0
1993,17-29 J.,1. Quintil,5.9055126815006505,5.85810400079194,5.952921362209361,5.0,6.0,8.0,0.5,10.0,6.0,6.0,6.0,2193.0
1993,17-29 J.,2. Quintil,6.29049082735369,6.225871631185346,6.355110023522033,5.0,6.0,8.0,0.5,10.0,6.0,5.0,6.0,1052.0
1993,30-45 J.,1. Quintil,6.287972647831447,6.2465600468219815,6.329385248840913,5.0,7.0,8.0,0.5,10.0,7.0,7.0,7.0,2727.0
1993,30-45 J.,2. Quintil,6.326790076459872,6.271161039742384,6.38241911317736,5.0,7.0,8.0,0.5,10.0,7.0,7.0,8.0,1434.0
1993,46-65 J.,1. Quintil,6.30574447846558,6.265657811735438,6.345831145195722,5.0,7.0,8.0,0.5,10.0,7.0,7.0,7.0,3074.0
1993,46-65 J.,2. Quintil,6.44809009594761,6.376248607836994,6.519931584058226,5.0,7.0,8.0,0.5,10.0,7.0,7.0,7.0,838.0
1993,66 und älter,1. Quintil,6.8131009224594425,6.754822351534312,6.871379493384573,5.0,7.0,8.0,0.5,10.0,7.0,7.0,7.0,1370.0
1993,66 und älter,2. Quintil,7.112798828117423,6.85945245512504,7.3661452011098065,6.0,8.0,9.0,1.5,10.0,8.0,8.0,10.0,68.0
1994,17-29 J.,1. Quintil,5.675221027612687,5.624390960046776,5.7260510951785974,4.0,6.0,8.0,0.0,10.0,6.0,6.0,6.0,2137.0
1994,17-29 J.,2. Quintil,6.263081156384793,6.193880888529817,6.332281424239769,5.0,6.0,8.0,0.5,10.0,6.0,5.0,6.0,1001.0
1994,30-45 J.,1. Quintil,6.0414758098195,5.99947969858361,6.08347192105539,5.0,6.0,8.0,0.5,10.0,6.0,5.0,6.0,2671.0
1994,30-45 J.,2. Quintil,6.062734991518371,6.006220172094221,6.119249810942521,5.0,6.0,8.0,0.5,10.0,6.0,5.0,6.0,1440.0
1994,46-65 J.,1. Quintil,6.226840055115591,6.187179219209897,6.266500891021286,5.0,7.0,8.0,0.5,10.0,7.0,7.0,8.0,3074.0
1994,46-65 J.,2. Quintil,6.264131615230354,6.184065804481198,6.34419742597951,5.0,7.0,8.0,0.5,10.0,7.0,7.0,8.0,772.0
1994,66 und älter,1. Quintil,6.918041774208779,6.8614979649864765,6.974585583431082,5.0,7.0,8.0,0.5,10.0,7.0,7.0,7.0,1397.0
1994,66 und älter,2. Quintil,7.078814474962376,6.8709437570876615,7.28668519283709,5.180990858947179,7.0,8.0,2.0,10.0,7.0,6.0,8.0,71.0
1995,17-29 J.,2. Quintil,4.928653489508988,4.863505104646451,4.993801874371525,3.0,5.0,7.0,0.0,10.0,5.0,5.0,5.0,1239.0
1995,17-29 J.,3. Quintil,6.077120796179999,6.016481996328941,6.137759596031057,5.0,6.0,8.0,0.5,10.0,6.0,5.0,6.0,1132.0
1995,17-29 J.,4. Quintil,6.840106858030365,6.766462639508124,6.913751076552605,6.0,7.0,8.0,3.0,10.0,7.0,7.0,7.0,597.0
1995,17-29 J.,5. Quintil,7.335886407206965,7.198581623020599,7.473191191393332,6.0,8.0,9.0,2.0,10.0,8.0,8.0,9.0,181.0
1995,30-45 J.,2. Quintil,4.9502909531430745,4.892497501729931,5.008084404556218,3.0,5.0,7.0,0.0,10.0,5.0,5.0,5.0,1661.0
1995,30-45 J.,3. Quintil,6.215235908419688,6.167322184367181,6.263149632472195,5.0,7.0,8.0,0.5,10.0,7.0,7.0,8.0,1573.0
1995,30-45 J.,4. Quintil,6.912431020313823,6.8494320539000215,6.975429986727625,6.0,7.0,8.0,3.0,10.0,7.0,6.974999999999994,7.0,795.0
1995,30-45 J.,5. Quintil,7.509973994220636,7.421426986681944,7.5985210017593285,7.0,8.0,9.0,4.0,10.0,8.0,8.0,8.0,372.0
1995,46-65 J.,2. Quintil,5.071078828363158,5.0059983041591325,5.136159352567183,3.0,5.0,7.0,0.0,10.0,5.0,5.0,5.0,1206.0
1995,46-65 J.,3. Quintil,6.186444629829286,6.1366253887113285,6.236263870947244,5.0,6.0,8.0,0.5,10.0,6.0,5.0,6.0,1504.0
1995,46-65 J.,4. Quintil,6.933282457426872,6.870095733689588,6.996469181164155,6.0,7.0,8.0,3.0,10.0,7.0,6.0,7.0,852.0
1995,46-65 J.,5. Quintil,7.7985471445506205,7.714407022941939,7.882687266159302,7.0,8.0,9.0,4.0,10.0,8.0,8.0,8.0,362.0
1995,66 und älter,2. Quintil,5.885786795031643,5.7956501784962615,5.975923411567024,5.0,6.0,8.0,0.5,10.0,6.0,6.0,6.0,501.0
1995,66 und älter,3. Quintil,7.3766946496159935,7.302963409560322,7.450425889671665,6.0,8.0,9.0,1.5,10.0,8.0,8.0,9.0,621.0
1995,66 und älter,4. Quintil,8.037780530879914,7.93971738679484,8.135843674964988,7.0,8.0,9.0,4.0,10.0,8.0,8.0,8.0,261.0
1995,66 und älter,5. Quintil,8.476014520383153,8.337924547763429,8.614104493002877,8.0,8.0,10.0,5.0,10.0,8.0,7.0,8.0,118.0
1996,17-29 J.,2. Quintil,4.959052855714422,4.891723166627556,5.0263825448012875,3.0,5.0,7.0,0.0,10.0,5.0,5.0,5.0,1139.0
1996,17-29 J.,3. Quintil,6.222331479769901,6.159953886814926,6.284709072724875,5.0,7.0,8.0,0.5,10.0,7.0,7.0,8.0,1062.0
1996,17-29 J.,4. Quintil,6.907066729557454,6.831357233339108,6.9827762257758,6.0,7.0,8.0,3.0,10.0,7.0,6.0,7.0,602.0
1996,17-29 J.,5. Quintil,7.213648422108275,7.077893831832658,7.349403012383891,6.0,7.0,8.0,3.0,10.0,7.0,6.0,7.0,184.0
1996,30-45 J.,2. Quintil,4.938656771909687,4.878574783618326,4.998738760201048,3.0,5.0,7.0,0.0,10.0,5.0,5.0,5.0,1432.0
1996,30-45 J.,3. Quintil,6.1994687267532145,6.154055195665103,6.244882257841326,5.0,6.0,8.0,0.5,10.0,6.0,5.0,6.0,1710.0
1996,30-45 J.,4. Quintil,6.810349391472888,6.747349863799114,6.873348919146663,6.0,7.0,8.0,3.0,10.0,7.0,7.0,7.0,863.0
1996,30-45 J.,5. Quintil,7.529387823712965,7.445081508081669,7.613694139344261,7.0,8.0,9.0,4.0,10.0,8.0,8.0,8.0,396.0
1996,46-65 J.,2. Quintil,4.952568620801966,4.88404515434344,5.021092087260492,3.0,5.0,7.0,0.0,10.0,5.0,5.0,5.0,1114.0
1996,46-65 J.,3. Quintil,6.282561524830103,6.23247669347145,6.332646356188756,5.0,6.0,8.0,0.5,10.0,6.0,5.0,6.0,1425.0
1996,46-65 J.,4. Quintil,7.125343228731405,7.0658667423049435,7.184819715157867,6.0,7.0,8.0,3.0,10.0,7.0,6.0,7.0,899.0
1996,46-65 J.,5. Quintil,7.712947877522431,7.63056090254161,7.795334852503252,7.0,8.0,9.0,4.0,10.0,8.0,8.0,8.0,426.0
1996,66 und älter,2. Quintil,6.025201767312854,5.919555089408382,6.130848445217326,5.0,6.0,8.0,0.5,10.0,6.0,5.0,6.0,492.0
1996,66 und älter,3. Quintil,7.058204987475261,6.9852903644490505,7.131119610501471,6.0,7.0,8.0,3.0,10.0,7.0,6.0,7.0,624.0
1996,66 und älter,4. Quintil,7.999388319046134,7.908378695831446,8.090397942260822,7.0,8.0,9.0,4.0,10.0,8.0,8.0,8.0,290.0
1996,66 und älter,5. Quintil,8.254803891138076,8.088834036539465,8.420773745736687,7.0,9.0,10.0,2.5,10.0,9.0,9.0,10.0,124.0
1997,17-29 J.,2. Quintil,4.713476893357628,4.6437143784165205,4.783239408298735,3.0,5.0,6.0,0.0,10.0,5.0,5.0,5.0,1041.0
1997,17-29 J.,3. Quintil,6.0269209263090255,5.963576257314787,6.090265595303264,5.0,6.0,8.0,0.5,10.0,6.0,6.0,6.0,996.0
1997,17-29 J.,4. Quintil,6.833271688565266,6.764389872449078,6.902153504681454,6.0,7.0,8.0,3.0,10.0,7.0,7.0,7.0,633.0
1997,17-29 J.,5. Quintil,7.311178436451357,7.147660274842382,7.474696598060332,7.0,8.0,9.0,4.0,10.0,8.0,8.0,8.024999999999999,162.0
1997,30-45 J.,2. Quintil,4.677751104209952,4.61592627807257,4.739575930347335,3.0,5.0,7.0,0.0,10.0,5.0,5.0,5.0,1343.0
1997,30-45 J.,3. Quintil,6.0604656969284365,6.014025917247984,6.106905476608889,5.0,6.0,8.0,0.5,10.0,6.0,5.0,6.0,1655.0
1997,30-45 J.,4. Quintil,6.673329860196603,6.614683420817875,6.73197629957533,6.0,7.0,8.0,3.0,10.0,7.0,7.0,7.0,904.0
1997,30-45 J.,5. Quintil,7.565070681222911,7.4934568821868055,7.636684480259017,7.0,8.0,9.0,4.0,10.0,8.0,8.0,8.0,427.0
1997,46-65 J.,2. Quintil,4.541683724902349,4.4748844286569485,4.608483021147749,3.0,5.0,6.0,0.0,10.0,5.0,5.0,5.0,1104.0
1997,46-65 J.,3. Quintil,6.041321644467946,5.990264104316616,6.092379184619276,5.0,6.0,7.0,2.0,10.0,6.0,6.0,6.0,1359.0
1997,46-65 J.,4. Quintil,6.744590933815931,6.686763293330655,6.802418574301207,5.0,7.0,8.0,0.5,10.0,7.0,7.0,7.0,928.0
1997,46-65 J.,5. Quintil,7.561103184614626,7.480953259643217,7.641253109586035,7.0,8.0,9.0,4.0,10.0,8.0,8.0,8.0,424.0
1997,66 und älter,2. Quintil,5.532106897357124,5.4313955022805365,5.632818292433712,4.0,5.3034627868516,7.0,0.0,10.0,5.0,4.0,5.0,445.0
1997,66 und älter,3. Quintil,6.846949202960066,6.781079901175146,6.912818504744986,5.0,7.0,8.0,0.5,10.0,7.0,7.0,7.0,703.0
1997,66 und älter,4. Quintil,7.733076683100294,7.633785987134933,7.832367379065655,7.0,8.0,9.0,4.0,10.0,8.0,8.0,8.0,285.0
1997,66 und älter,5. Quintil,8.546401434731186,8.420474361756378,8.672328507705993,8.0,9.0,10.0,5.0,10.0,9.0,9.0,10.0,125.0
1998,17-29 J.,2. Quintil,5.074098375186536,5.003967757008089,5.144228993364983,3.0,5.0,7.0,0.0,10.0,5.0,5.0,5.0,1098.0
1998,17-29 J.,3. Quintil,5.948351678396776,5.882526341463056,6.014177015330495,5.0,6.0,8.0,0.5,10.0,6.0,5.0,6.0,1014.0
1998,17-29 J.,4. Quintil,6.802241876382397,6.725709214123324,6.878774538641471,5.0,7.0,8.0,0.5,10.0,7.0,7.0,7.0,628.0
1998,17-29 J.,5. Quintil,7.5537974428573404,7.418703926780755,7.688890958933926,7.0,8.0,9.0,4.0,10.0,8.0,8.0,8.0,191.0
1998,30-45 J.,2. Quintil,4.83610779311651,4.776072831931421,4.8961427543016,3.0,5.0,7.0,0.0,10.0,5.0,5.0,5.0,1457.0
1998,30-45 J.,3. Quintil,6.006589180583979,5.960329861747512,6.0528484994204454,5.0,6.0,8.0,0.5,10.0,6.0,6.0,6.0,1822.0
1998,30-45 J.,4. Quintil,6.705319114187181,6.647373399230286,6.763264829144076,5.0,7.0,8.0,0.5,10.0,7.0,7.0,7.0,1006.0
1998,30-45 J.,5. Quintil,7.670953775675036,7.60128032118334,7.740627230166732,7.0,8.0,9.0,4.0,10.0,8.0,8.0,8.0,504.0
1998,46-65 J.,2. Quintil,4.8647789410029745,4.796928535612652,4.932629346393297,3.0,5.0,7.0,0.0,10.0,5.0,5.0,5.0,1208.0
1998,46-65 J.,3. Quintil,6.096597969281105,6.045241440935086,6.147954497627125,5.0,6.0,8.0,0.5,10.0,6.0,6.0,6.0,1517.0
1998,46-65 J.,4. Quintil,6.773021745912397,6.713602189229668,6.832441302595125,5.0,7.0,8.0,0.5,10.0,7.0,7.0,7.0,1067.0
1998,46-65 J.,5. Quintil,7.617437330797437,7.546394322091114,7.68848033950376,7.0,8.0,9.0,4.0,10.0,8.0,8.0,8.0,546.0
1998,66 und älter,2. Quintil,5.7438210552745,5.652035355237,5.835606755312,4.0,6.0,7.0,0.0,10.0,6.0,6.0,6.0,493.0
1998,66 und älter,3. Quintil,7.020902464762412,6.958541208788394,7.08326372073643,6.0,7.0,8.0,3.0,10.0,7.0,7.0,7.0,801.0
1998,66 und älter,4. Quintil,7.642170442445618,7.543472341002751,7.740868543888485,7.0,8.0,9.0,4.0,10.0,8.0,8.0,8.0,377.0
1998,66 und älter,5. Quintil,8.469745364527883,8.353047906916467,8.586442822139299,8.0,9.0,10.0,5.0,10.0,9.0,9.0,10.0,150.0
1999,17-29 J.,2. Quintil,4.958036338738953,4.878094515437937,5.03797816203997,3.0,5.0,7.0,0.0,10.0,5.0,5.0,5.0,937.0
1999,17-29 J.,3. Quintil,6.049161590437946,5.987421796197953,6.110901384677939,5.0,6.0,8.0,0.5,10.0,6.0,6.0,6.0,1006.0
1999,17-29 J.,4. Quintil,6.7752923649221355,6.700696868148893,6.849887861695378,6.0,7.0,8.0,3.0,10.0,7.0,7.0,7.0,602.0
1999,17-29 J.,5. Quintil,7.264167220163127,7.145583817799118,7.382750622527136,6.0,8.0,9.0,1.5,10.0,8.0,8.0,9.0,215.0
1999,30-45 J.,2. Quintil,4.801742886450612,4.734945574244855,4.86854019865637,3.0,5.0,7.0,0.0,10.0,5.0,5.0,5.0,1200.0
1999,30-45 J.,3. Quintil,6.011103783357452,5.967732981604086,6.054474585110818,5.0,6.0,8.0,0.5,10.0,6.0,6.0,6.0,1856.0
1999,30-45 J.,4. Quintil,6.82878642427591,6.775089057595957,6.882483790955864,6.0,7.0,8.0,3.0,10.0,7.0,7.0,7.0,1056.0
1999,30-45 J.,5. Quintil,7.690619854460309,7.624150421798277,7.75708928712234,7.0,8.0,9.0,4.0,10.0,8.0,8.0,8.0,572.0
1999,46-65 J.,2. Quintil,4.67502833817621,4.600239391485225,4.749817284867195,3.0,5.0,6.0,0.0,10.0,5.0,5.0,5.0,958.0
1999,46-65 J.,3. Quintil,6.098995190240901,6.048362339280956,6.149628041200845,5.0,6.0,8.0,0.5,10.0,6.0,6.0,6.0,1459.0
1999,46-65 J.,4. Quintil,6.875670853315271,6.821359742320286,6.929981964310256,5.0,7.0,8.0,0.5,10.0,7.0,6.974999999999994,7.0,1140.0
1999,46-65 J.,5. Quintil,7.670197575372239,7.598680374831123,7.741714775913354,7.0,8.0,9.0,4.0,10.0,8.0,8.0,8.0,589.0
1999,66 und älter,2. Quintil,5.731432746576258,5.627460248511624,5.835405244640891,4.0,6.0,7.0,0.0,10.0,6.0,6.0,7.0,447.0
1999,66 und älter,3. Quintil,6.965421278273827,6.901384170081001,7.029458386466653,6.0,7.0,8.0,3.0,10.0,7.0,7.0,7.0,756.0
1999,66 und älter,4. Quintil,7.593164728178,7.4957828171617855,7.690546639194215,7.0,8.0,9.0,4.0,10.0,8.0,8.0,8.0,395.0
1999,66 und älter,5. Quintil,8.176662187405983,8.036434399335096,8.316889975476869,7.0,9.0,10.0,2.5,10.0,9.0,9.0,10.0,174.0
2000,17-29 J.,2. Quintil,5.17508052416882,5.110298915068761,5.239862133268878,3.0,5.0,7.0,0.0,10.0,5.0,5.0,5.0,1337.0
2000,17-29 J.,3. Quintil,6.21937888505876,6.167479237168926,6.271278532948594,5.0,6.0,8.0,0.5,10.0,6.0,5.0,6.0,1606.0
2000,17-29 J.,4. Quintil,6.910670133339272,6.849660637251901,6.971679629426642,6.0,7.0,8.0,3.0,10.0,7.0,7.0,7.0,942.0
2000,17-29 J.,5. Quintil,7.734051257537289,7.649390318260205,7.818712196814373,7.0,8.0,9.0,4.0,10.0,8.0,8.0,8.0,373.0
2000,30-45 J.,2. Quintil,4.866769380020206,4.813474261417924,4.920064498622488,3.0,5.0,7.0,0.0,10.0,5.0,5.0,5.0,1958.0
2000,30-45 J.,3. Quintil,6.191274761545194,6.1553388945464595,6.227210628543928,5.0,7.0,8.0,0.5,10.0,7.0,7.0,8.0,3054.0
2000,30-45 J.,4. Quintil,6.992324571464163,6.951993334509366,7.03265580841896,6.0,7.0,8.0,3.0,10.0,7.0,7.0,7.0,1955.0
2000,30-45 J.,5. Quintil,7.641815762710524,7.591195599004209,7.69243592641684,7.0,8.0,9.0,4.0,10.0,8.0,8.0,8.0,1140.0
2000,46-65 J.,2. Quintil,4.720546123996602,4.659044061931338,4.782048186061866,3.0,5.0,7.0,0.0,10.0,5.0,5.0,5.0,1581.0
