"year","bildungsniveau","migback","mean","median","n","lower_confidence","upper_confidence"
"1986","(Fach-)Abitur","direkter Migrationshintergrund","5.87","5.5","227","5.54","6.2"
"1986","(Fach-)Abitur","indirekter Migrationshintergrund","","","","",""
"1986","(Fach-)Abitur","kein Migrationshintergrund","6.46","6.5","564","6.25","6.67"
"1986","(noch) kein Abschluss","direkter Migrationshintergrund","6.09","5.5","780","5.92","6.26"
"1986","(noch) kein Abschluss","indirekter Migrationshintergrund","","","","",""
"1986","(noch) kein Abschluss","kein Migrationshintergrund","6.36","6.5","195","5.99","6.73"
"1986","AkademikerIn","direkter Migrationshintergrund","6.72","6.5","109","6.34","7.1"
"1986","AkademikerIn","indirekter Migrationshintergrund","","","","",""
"1986","AkademikerIn","kein Migrationshintergrund","7.36","7.5","633","7.2","7.52"
"1986","Hauptschule","direkter Migrationshintergrund","6.42","6.5","1460","6.3","6.54"
"1986","Hauptschule","indirekter Migrationshintergrund","6.22","5.5","82","5.7","6.74"
"1986","Hauptschule","kein Migrationshintergrund","6.41","6.5","4489","6.34","6.48"
"1986","Realschule","direkter Migrationshintergrund","6.61","6.5","143","6.21","7.01"
"1986","Realschule","indirekter Migrationshintergrund","6.3","6.5","30","5.44","7.16"
"1986","Realschule","kein Migrationshintergrund","6.88","6.5","1569","6.77","6.99"
"1987","(Fach-)Abitur","direkter Migrationshintergrund","6.09","6.5","226","5.79","6.39"
"1987","(Fach-)Abitur","indirekter Migrationshintergrund","","","","",""
"1987","(Fach-)Abitur","kein Migrationshintergrund","6.57","6.5","532","6.37","6.77"
"1987","(noch) kein Abschluss","direkter Migrationshintergrund","5.99","5.5","757","5.83","6.15"
"1987","(noch) kein Abschluss","indirekter Migrationshintergrund","","","","",""
"1987","(noch) kein Abschluss","kein Migrationshintergrund","6.42","6.5","195","6.06","6.78"
"1987","AkademikerIn","direkter Migrationshintergrund","6.89","7.5","99","6.44","7.34"
"1987","AkademikerIn","indirekter Migrationshintergrund","","","","",""
"1987","AkademikerIn","kein Migrationshintergrund","7.17","7.5","637","7","7.34"
"1987","Hauptschule","direkter Migrationshintergrund","6.44","6.5","1477","6.33","6.55"
"1987","Hauptschule","indirekter Migrationshintergrund","6.33","6.5","94","5.85","6.81"
"1987","Hauptschule","kein Migrationshintergrund","6.45","6.5","4393","6.38","6.52"
"1987","Realschule","direkter Migrationshintergrund","6.77","6.5","146","6.4","7.14"
"1987","Realschule","indirekter Migrationshintergrund","6.97","6.5","34","6.12","7.82"
"1987","Realschule","kein Migrationshintergrund","6.84","6.5","1560","6.74","6.94"
"1988","(Fach-)Abitur","direkter Migrationshintergrund","6.2","6.5","210","5.89","6.51"
"1988","(Fach-)Abitur","indirekter Migrationshintergrund","","","","",""
"1988","(Fach-)Abitur","kein Migrationshintergrund","6.53","6.5","498","6.34","6.72"
"1988","(noch) kein Abschluss","direkter Migrationshintergrund","5.89","5.5","689","5.71","6.07"
"1988","(noch) kein Abschluss","indirekter Migrationshintergrund","","","","",""
"1988","(noch) kein Abschluss","kein Migrationshintergrund","6.37","5.5","165","5.99","6.75"
"1988","AkademikerIn","direkter Migrationshintergrund","7.09","7.5","85","6.6","7.58"
"1988","AkademikerIn","indirekter Migrationshintergrund","","","","",""
"1988","AkademikerIn","kein Migrationshintergrund","7.2","7.5","611","7.03","7.37"
"1988","Hauptschule","direkter Migrationshintergrund","6.25","5.5","1437","6.13","6.37"
"1988","Hauptschule","indirekter Migrationshintergrund","6.11","6.5","112","5.65","6.57"
"1988","Hauptschule","kein Migrationshintergrund","6.48","6.5","4149","6.41","6.55"
"1988","Realschule","direkter Migrationshintergrund","6.63","6.5","147","6.29","6.97"
"1988","Realschule","indirekter Migrationshintergrund","6.48","6.5","43","5.95","7.01"
"1988","Realschule","kein Migrationshintergrund","6.8","6.5","1485","6.69","6.91"
"1989","(Fach-)Abitur","direkter Migrationshintergrund","6.3","5.5","208","5.98","6.62"
"1989","(Fach-)Abitur","indirekter Migrationshintergrund","","","","",""
"1989","(Fach-)Abitur","kein Migrationshintergrund","6.64","6.5","512","6.45","6.83"
"1989","(noch) kein Abschluss","direkter Migrationshintergrund","5.78","5.5","659","5.6","5.96"
"1989","(noch) kein Abschluss","indirekter Migrationshintergrund","6.94","6.5","39","6.26","7.62"
"1989","(noch) kein Abschluss","kein Migrationshintergrund","6.27","6.5","155","5.85","6.69"
"1989","AkademikerIn","direkter Migrationshintergrund","7.25","7.5","87","6.81","7.69"
"1989","AkademikerIn","indirekter Migrationshintergrund","","","","",""
"1989","AkademikerIn","kein Migrationshintergrund","7.31","7.5","606","7.15","7.47"
"1989","Hauptschule","direkter Migrationshintergrund","6.24","5.5","1394","6.12","6.36"
"1989","Hauptschule","indirekter Migrationshintergrund","6.22","6.5","126","5.8","6.64"
"1989","Hauptschule","kein Migrationshintergrund","6.49","6.5","3934","6.42","6.56"
"1989","Realschule","direkter Migrationshintergrund","6.57","6.5","145","6.21","6.93"
"1989","Realschule","indirekter Migrationshintergrund","7.81","7.5","49","7.23","8.39"
"1989","Realschule","kein Migrationshintergrund","6.92","6.5","1438","6.81","7.03"
"1990","(Fach-)Abitur","direkter Migrationshintergrund","6.16","6.5","203","5.84","6.48"
"1990","(Fach-)Abitur","indirekter Migrationshintergrund","","","","",""
"1990","(Fach-)Abitur","kein Migrationshintergrund","6.49","6.5","635","6.33","6.65"
"1990","(noch) kein Abschluss","direkter Migrationshintergrund","6","5.5","636","5.83","6.17"
"1990","(noch) kein Abschluss","indirekter Migrationshintergrund","5.95","5.5","45","5.39","6.51"
"1990","(noch) kein Abschluss","kein Migrationshintergrund","6.59","6.5","178","6.25","6.93"
"1990","AkademikerIn","direkter Migrationshintergrund","6.64","6.5","125","6.26","7.02"
"1990","AkademikerIn","indirekter Migrationshintergrund","","","","",""
"1990","AkademikerIn","kein Migrationshintergrund","6.85","6.5","1560","6.74","6.96"
"1990","Hauptschule","direkter Migrationshintergrund","6.35","6.5","1439","6.23","6.47"
"1990","Hauptschule","indirekter Migrationshintergrund","6.42","6.5","142","6.05","6.79"
"1990","Hauptschule","kein Migrationshintergrund","6.41","6.5","5378","6.35","6.47"
"1990","Realschule","direkter Migrationshintergrund","6.31","5.5","159","5.96","6.66"
"1990","Realschule","indirekter Migrationshintergrund","7.54","7.5","51","7","8.08"
"1990","Realschule","kein Migrationshintergrund","6.46","6.5","2941","6.37","6.55"
"1991","(Fach-)Abitur","direkter Migrationshintergrund","6.44","6.5","202","6.12","6.76"
"1991","(Fach-)Abitur","indirekter Migrationshintergrund","5.81","5.5","37","5.05","6.57"
"1991","(Fach-)Abitur","kein Migrationshintergrund","6.63","6.5","639","6.46","6.8"
"1991","(noch) kein Abschluss","direkter Migrationshintergrund","6.37","6.5","609","6.2","6.54"
"1991","(noch) kein Abschluss","indirekter Migrationshintergrund","6.82","7.5","47","6.14","7.5"
"1991","(noch) kein Abschluss","kein Migrationshintergrund","6.61","6.5","187","6.25","6.97"
"1991","AkademikerIn","direkter Migrationshintergrund","6.4","6.5","126","5.97","6.83"
"1991","AkademikerIn","indirekter Migrationshintergrund","","","","",""
"1991","AkademikerIn","kein Migrationshintergrund","6.52","6.5","1548","6.4","6.64"
"1991","Hauptschule","direkter Migrationshintergrund","6.5","6.5","1419","6.38","6.62"
"1991","Hauptschule","indirekter Migrationshintergrund","6.78","6.5","162","6.47","7.09"
"1991","Hauptschule","kein Migrationshintergrund","6.5","6.5","5132","6.43","6.57"
"1991","Realschule","direkter Migrationshintergrund","6.52","6.5","162","6.14","6.9"
"1991","Realschule","indirekter Migrationshintergrund","6.67","6.5","63","6.16","7.18"
"1991","Realschule","kein Migrationshintergrund","6.3","6.5","2884","6.21","6.39"
"1992","(Fach-)Abitur","direkter Migrationshintergrund","5.98","6.5","206","5.65","6.31"
"1992","(Fach-)Abitur","indirekter Migrationshintergrund","6.16","5.5","37","5.48","6.84"
"1992","(Fach-)Abitur","kein Migrationshintergrund","6.69","6.5","645","6.53","6.85"
"1992","(noch) kein Abschluss","direkter Migrationshintergrund","5.87","5.5","578","5.69","6.05"
"1992","(noch) kein Abschluss","indirekter Migrationshintergrund","6.63","6.5","65","6.08","7.18"
"1992","(noch) kein Abschluss","kein Migrationshintergrund","6.64","6.5","186","6.29","6.99"
"1992","AkademikerIn","direkter Migrationshintergrund","6.56","6.5","131","6.16","6.96"
"1992","AkademikerIn","indirekter Migrationshintergrund","","","","",""
"1992","AkademikerIn","kein Migrationshintergrund","6.62","6.5","1517","6.51","6.73"
"1992","Hauptschule","direkter Migrationshintergrund","6.3","6.5","1375","6.18","6.42"
"1992","Hauptschule","indirekter Migrationshintergrund","6.2","6.5","182","5.86","6.54"
"1992","Hauptschule","kein Migrationshintergrund","6.3","6.5","4940","6.24","6.36"
"1992","Realschule","direkter Migrationshintergrund","6.47","6.5","155","6.12","6.82"
"1992","Realschule","indirekter Migrationshintergrund","6.07","5.5","77","5.56","6.58"
"1992","Realschule","kein Migrationshintergrund","6.31","6.5","2837","6.22","6.4"
"1993","(Fach-)Abitur","direkter Migrationshintergrund","6.09","6.5","196","5.74","6.44"
"1993","(Fach-)Abitur","indirekter Migrationshintergrund","6.09","5.5","38","5.5","6.68"
"1993","(Fach-)Abitur","kein Migrationshintergrund","6.57","6.5","640","6.4","6.74"
"1993","(noch) kein Abschluss","direkter Migrationshintergrund","5.69","5.5","555","5.5","5.88"
"1993","(noch) kein Abschluss","indirekter Migrationshintergrund","6.1","5.5","57","5.52","6.68"
"1993","(noch) kein Abschluss","kein Migrationshintergrund","6.34","6.5","166","5.96","6.72"
"1993","AkademikerIn","direkter Migrationshintergrund","6.79","6.5","130","6.39","7.19"
"1993","AkademikerIn","indirekter Migrationshintergrund","","","","",""
"1993","AkademikerIn","kein Migrationshintergrund","6.6","6.5","1483","6.49","6.71"
"1993","Hauptschule","direkter Migrationshintergrund","6.2","5.5","1326","6.08","6.32"
"1993","Hauptschule","indirekter Migrationshintergrund","5.93","5.5","192","5.61","6.25"
"1993","Hauptschule","kein Migrationshintergrund","6.32","6.5","4706","6.25","6.39"
"1993","Realschule","direkter Migrationshintergrund","6.49","6.5","144","6.1","6.88"
"1993","Realschule","indirekter Migrationshintergrund","6.31","6.5","99","5.87","6.75"
"1993","Realschule","kein Migrationshintergrund","6.3","6.5","2767","6.21","6.39"
"1994","(Fach-)Abitur","direkter Migrationshintergrund","5.42","4.5","190","5.08","5.76"
"1994","(Fach-)Abitur","indirekter Migrationshintergrund","5.46","4.5","46","4.87","6.05"
"1994","(Fach-)Abitur","kein Migrationshintergrund","6.34","6.5","661","6.16","6.52"
"1994","(noch) kein Abschluss","direkter Migrationshintergrund","5.43","4.5","519","5.23","5.63"
"1994","(noch) kein Abschluss","indirekter Migrationshintergrund","6.18","5.5","66","5.59","6.77"
"1994","(noch) kein Abschluss","kein Migrationshintergrund","6.4","6.5","181","6.06","6.74"
"1994","AkademikerIn","direkter Migrationshintergrund","6.66","6.5","123","6.24","7.08"
"1994","AkademikerIn","indirekter Migrationshintergrund","","","","",""
"1994","AkademikerIn","kein Migrationshintergrund","6.55","6.5","1517","6.44","6.66"
"1994","Hauptschule","direkter Migrationshintergrund","5.92","5.5","1245","5.79","6.05"
"1994","Hauptschule","indirekter Migrationshintergrund","6.13","6.5","192","5.79","6.47"
"1994","Hauptschule","kein Migrationshintergrund","6.24","6.5","4554","6.17","6.31"
"1994","Realschule","direkter Migrationshintergrund","6.25","6.5","135","5.83","6.67"
"1994","Realschule","indirekter Migrationshintergrund","5.48","5.5","104","5","5.96"
"1994","Realschule","kein Migrationshintergrund","6.2","6.5","2735","6.11","6.29"
"1995","(Fach-)Abitur","direkter Migrationshintergrund","5.4","4.5","307","5.12","5.68"
"1995","(Fach-)Abitur","indirekter Migrationshintergrund","5.55","4.5","54","4.85","6.25"
"1995","(Fach-)Abitur","kein Migrationshintergrund","6.46","6.5","672","6.29","6.63"
"1995","(noch) kein Abschluss","direkter Migrationshintergrund","5.73","5.5","536","5.54","5.92"
"1995","(noch) kein Abschluss","indirekter Migrationshintergrund","6.14","5.5","58","5.66","6.62"
"1995","(noch) kein Abschluss","kein Migrationshintergrund","6.16","5.5","190","5.8","6.52"
"1995","AkademikerIn","direkter Migrationshintergrund","6.08","5.5","191","5.75","6.41"
"1995","AkademikerIn","indirekter Migrationshintergrund","","","","",""
"1995","AkademikerIn","kein Migrationshintergrund","6.63","6.5","1543","6.52","6.74"
"1995","Hauptschule","direkter Migrationshintergrund","6.11","5.5","1399","5.99","6.23"
"1995","Hauptschule","indirekter Migrationshintergrund","6.13","6.5","191","5.83","6.43"
"1995","Hauptschule","kein Migrationshintergrund","6.32","6.5","4451","6.25","6.39"
"1995","Realschule","direkter Migrationshintergrund","6.65","6.5","156","6.28","7.02"
"1995","Realschule","indirekter Migrationshintergrund","6.16","6.5","112","5.75","6.57"
"1995","Realschule","kein Migrationshintergrund","6.23","6.5","2769","6.14","6.32"
"1996","(Fach-)Abitur","direkter Migrationshintergrund","5.65","5.5","288","5.37","5.93"
"1996","(Fach-)Abitur","indirekter Migrationshintergrund","6.11","6.5","58","5.46","6.76"
"1996","(Fach-)Abitur","kein Migrationshintergrund","6.48","6.5","664","6.31","6.65"
"1996","(noch) kein Abschluss","direkter Migrationshintergrund","5.68","5.5","493","5.48","5.88"
"1996","(noch) kein Abschluss","indirekter Migrationshintergrund","6.48","5.5","58","5.98","6.98"
"1996","(noch) kein Abschluss","kein Migrationshintergrund","6.37","6.5","212","6.04","6.7"
"1996","AkademikerIn","direkter Migrationshintergrund","6.31","6.5","182","5.97","6.65"
"1996","AkademikerIn","indirekter Migrationshintergrund","","","","",""
"1996","AkademikerIn","kein Migrationshintergrund","6.8","6.5","1559","6.7","6.9"
"1996","Hauptschule","direkter Migrationshintergrund","6.09","5.5","1331","5.97","6.21"
"1996","Hauptschule","indirekter Migrationshintergrund","5.99","6.5","205","5.66","6.32"
"1996","Hauptschule","kein Migrationshintergrund","6.36","6.5","4323","6.29","6.43"
"1996","Realschule","direkter Migrationshintergrund","6.65","6.5","148","6.27","7.03"
"1996","Realschule","indirekter Migrationshintergrund","6.53","6.5","120","6.11","6.95"
"1996","Realschule","kein Migrationshintergrund","6.25","6.5","2781","6.16","6.34"
"1997","(Fach-)Abitur","direkter Migrationshintergrund","5.6","5.5","259","5.31","5.89"
"1997","(Fach-)Abitur","indirekter Migrationshintergrund","5.29","4.5","58","4.7","5.88"
"1997","(Fach-)Abitur","kein Migrationshintergrund","6.32","6.5","666","6.16","6.48"
"1997","(noch) kein Abschluss","direkter Migrationshintergrund","5.47","4.5","463","5.27","5.67"
"1997","(noch) kein Abschluss","indirekter Migrationshintergrund","5.72","4.5","70","5.15","6.29"
"1997","(noch) kein Abschluss","kein Migrationshintergrund","6.2","6.5","224","5.88","6.52"
"1997","AkademikerIn","direkter Migrationshintergrund","6.61","6.5","178","6.28","6.94"
"1997","AkademikerIn","indirekter Migrationshintergrund","","","","",""
"1997","AkademikerIn","kein Migrationshintergrund","6.61","6.5","1563","6.51","6.71"
"1997","Hauptschule","direkter Migrationshintergrund","5.73","5.5","1268","5.61","5.85"
"1997","Hauptschule","indirekter Migrationshintergrund","5.74","5.5","207","5.45","6.03"
"1997","Hauptschule","kein Migrationshintergrund","6.09","5.5","4202","6.02","6.16"
"1997","Realschule","direkter Migrationshintergrund","6.68","6.5","150","6.32","7.04"
"1997","Realschule","indirekter Migrationshintergrund","6.07","5.5","118","5.66","6.48"
"1997","Realschule","kein Migrationshintergrund","6.1","5.5","2738","6.02","6.18"
"1998","(Fach-)Abitur","direkter Migrationshintergrund","5.57","5.5","256","5.28","5.86"
"1998","(Fach-)Abitur","indirekter Migrationshintergrund","5.95","5.5","66","5.4","6.5"
"1998","(Fach-)Abitur","kein Migrationshintergrund","6.44","6.5","786","6.28","6.6"
"1998","(noch) kein Abschluss","direkter Migrationshintergrund","5.47","5.5","427","5.25","5.69"
"1998","(noch) kein Abschluss","indirekter Migrationshintergrund","6.07","5.5","72","5.58","6.56"
"1998","(noch) kein Abschluss","kein Migrationshintergrund","6.27","6.5","237","5.96","6.58"
"1998","AkademikerIn","direkter Migrationshintergrund","6.78","6.5","187","6.45","7.11"
"1998","AkademikerIn","indirekter Migrationshintergrund","","","","",""
"1998","AkademikerIn","kein Migrationshintergrund","6.63","6.5","1745","6.53","6.73"
"1998","Hauptschule","direkter Migrationshintergrund","5.95","5.5","1203","5.83","6.07"
"1998","Hauptschule","indirekter Migrationshintergrund","5.89","5.5","213","5.56","6.22"
"1998","Hauptschule","kein Migrationshintergrund","6.25","6.5","4651","6.18","6.32"
"1998","Realschule","direkter Migrationshintergrund","6.56","6.5","141","6.17","6.95"
"1998","Realschule","indirekter Migrationshintergrund","5.92","6.5","133","5.54","6.3"
"1998","Realschule","kein Migrationshintergrund","6.15","6.5","3057","6.07","6.23"
"1999","(Fach-)Abitur","direkter Migrationshintergrund","5.75","5.5","234","5.44","6.06"
"1999","(Fach-)Abitur","indirekter Migrationshintergrund","5.84","5.5","74","5.36","6.32"
"1999","(Fach-)Abitur","kein Migrationshintergrund","6.39","6.5","804","6.24","6.54"
"1999","(noch) kein Abschluss","direkter Migrationshintergrund","5.63","5.5","398","5.42","5.84"
"1999","(noch) kein Abschluss","indirekter Migrationshintergrund","6.7","5.5","64","6.19","7.21"
"1999","(noch) kein Abschluss","kein Migrationshintergrund","6.33","5.5","242","6.03","6.63"
"1999","AkademikerIn","direkter Migrationshintergrund","6.82","6.5","176","6.51","7.13"
"1999","AkademikerIn","indirekter Migrationshintergrund","","","","",""
"1999","AkademikerIn","kein Migrationshintergrund","6.72","6.5","1742","6.62","6.82"
"1999","Hauptschule","direkter Migrationshintergrund","5.88","5.5","1126","5.75","6.01"
"1999","Hauptschule","indirekter Migrationshintergrund","5.97","5.5","222","5.66","6.28"
"1999","Hauptschule","kein Migrationshintergrund","6.32","6.5","4574","6.25","6.39"
"1999","Realschule","direkter Migrationshintergrund","6.81","6.5","131","6.42","7.2"
"1999","Realschule","indirekter Migrationshintergrund","5.67","5.5","129","5.26","6.08"
"1999","Realschule","kein Migrationshintergrund","6.27","6.5","3055","6.19","6.35"
"2000","(Fach-)Abitur","direkter Migrationshintergrund","6.02","5.5","494","5.83","6.21"
"2000","(Fach-)Abitur","indirekter Migrationshintergrund","6.12","5.5","120","5.73","6.51"
"2000","(Fach-)Abitur","kein Migrationshintergrund","6.59","6.5","1667","6.48","6.7"
"2000","(noch) kein Abschluss","direkter Migrationshintergrund","5.43","5.5","374","5.19","5.67"
"2000","(noch) kein Abschluss","indirekter Migrationshintergrund","6.34","5.5","65","5.72","6.96"
"2000","(noch) kein Abschluss","kein Migrationshintergrund","6.23","6.5","366","5.98","6.48"
"2000","AkademikerIn","direkter Migrationshintergrund","6.65","6.5","393","6.42","6.88"
"2000","AkademikerIn","indirekter Migrationshintergrund","6.84","6.5","52","6.33","7.35"
"2000","AkademikerIn","kein Migrationshintergrund","7","6.5","3348","6.93","7.07"
"2000","Hauptschule","direkter Migrationshintergrund","6.02","5.5","1732","5.91","6.13"
"2000","Hauptschule","indirekter Migrationshintergrund","6.01","5.5","329","5.76","6.26"
"2000","Hauptschule","kein Migrationshintergrund","6.46","6.5","8453","6.41","6.51"
"2000","Realschule","direkter Migrationshintergrund","6.52","6.5","252","6.23","6.81"
"2000","Realschule","indirekter Migrationshintergrund","6.38","6.5","225","6.1","6.66"
"2000","Realschule","kein Migrationshintergrund","6.44","6.5","5693","6.38","6.5"
"2001","(Fach-)Abitur","direkter Migrationshintergrund","6.07","5.5","451","5.87","6.27"
"2001","(Fach-)Abitur","indirekter Migrationshintergrund","6.37","6.5","116","5.96","6.78"
"2001","(Fach-)Abitur","kein Migrationshintergrund","6.64","6.5","1604","6.53","6.75"
"2001","(noch) kein Abschluss","direkter Migrationshintergrund","5.64","5.5","275","5.37","5.91"
"2001","(noch) kein Abschluss","indirekter Migrationshintergrund","6.88","6.5","72","6.35","7.41"
"2001","(noch) kein Abschluss","kein Migrationshintergrund","6.47","6.5","459","6.25","6.69"
"2001","AkademikerIn","direkter Migrationshintergrund","6.58","6.5","361","6.34","6.82"
"2001","AkademikerIn","indirekter Migrationshintergrund","6.99","6.5","56","6.48","7.5"
"2001","AkademikerIn","kein Migrationshintergrund","7.12","7.5","3111","7.05","7.19"
"2001","Hauptschule","direkter Migrationshintergrund","6.02","5.5","1552","5.91","6.13"
"2001","Hauptschule","indirekter Migrationshintergrund","6.22","5.5","298","5.98","6.46"
"2001","Hauptschule","kein Migrationshintergrund","6.54","6.5","7412","6.49","6.59"
"2001","Realschule","direkter Migrationshintergrund","6.54","6.5","228","6.25","6.83"
"2001","Realschule","indirekter Migrationshintergrund","6.47","6.5","198","6.16","6.78"
"2001","Realschule","kein Migrationshintergrund","6.5","6.5","5257","6.44","6.56"
"2002","(Fach-)Abitur","direkter Migrationshintergrund","5.85","5.5","434","5.65","6.05"
"2002","(Fach-)Abitur","indirekter Migrationshintergrund","5.96","5.5","128","5.58","6.34"
"2002","(Fach-)Abitur","kein Migrationshintergrund","6.48","6.5","1831","6.38","6.58"
"2002","(noch) kein Abschluss","direkter Migrationshintergrund","5.67","5.5","250","5.4","5.94"
"2002","(noch) kein Abschluss","indirekter Migrationshintergrund","5.89","5.5","75","5.36","6.42"
"2002","(noch) kein Abschluss","kein Migrationshintergrund","6.27","6.5","458","6.06","6.48"
"2002","AkademikerIn","direkter Migrationshintergrund","6.08","6.5","392","5.84","6.32"
"2002","AkademikerIn","indirekter Migrationshintergrund","6.71","6.5","66","6.21","7.21"
"2002","AkademikerIn","kein Migrationshintergrund","6.92","6.5","4078","6.86","6.98"
"2002","Hauptschule","direkter Migrationshintergrund","5.8","5.5","1427","5.69","5.91"
"2002","Hauptschule","indirekter Migrationshintergrund","5.62","4.5","252","5.35","5.89"
"2002","Hauptschule","kein Migrationshintergrund","6.27","6.5","7117","6.22","6.32"
"2002","Realschule","direkter Migrationshintergrund","6.26","5.5","225","5.99","6.53"
"2002","Realschule","indirekter Migrationshintergrund","6.15","5.5","201","5.86","6.44"
"2002","Realschule","kein Migrationshintergrund","6.23","6.5","5483","6.17","6.29"
"2003","(Fach-)Abitur","direkter Migrationshintergrund","5.58","5.5","403","5.35","5.81"
"2003","(Fach-)Abitur","indirekter Migrationshintergrund","5.91","5.5","134","5.54","6.28"
"2003","(Fach-)Abitur","kein Migrationshintergrund","6.35","6.5","1825","6.25","6.45"
"2003","(noch) kein Abschluss","direkter Migrationshintergrund","5.43","4.5","225","5.16","5.7"
"2003","(noch) kein Abschluss","indirekter Migrationshintergrund","6.11","5.5","68","5.48","6.74"
"2003","(noch) kein Abschluss","kein Migrationshintergrund","6.13","5.5","481","5.91","6.35"
"2003","AkademikerIn","direkter Migrationshintergrund","5.99","5.5","369","5.75","6.23"
"2003","AkademikerIn","indirekter Migrationshintergrund","6.86","6.5","62","6.38","7.34"
"2003","AkademikerIn","kein Migrationshintergrund","6.82","6.5","3908","6.75","6.89"
"2003","Hauptschule","direkter Migrationshintergrund","5.58","5.5","1351","5.46","5.7"
"2003","Hauptschule","indirekter Migrationshintergrund","5.43","4.5","248","5.12","5.74"
"2003","Hauptschule","kein Migrationshintergrund","6.25","6.5","6768","6.2","6.3"
"2003","Realschule","direkter Migrationshintergrund","6.04","5.5","209","5.73","6.35"
"2003","Realschule","indirekter Migrationshintergrund","5.98","5.5","201","5.68","6.28"
"2003","Realschule","kein Migrationshintergrund","6.08","5.5","5304","6.02","6.14"
"2004","(Fach-)Abitur","direkter Migrationshintergrund","5.71","5.5","388","5.48","5.94"
"2004","(Fach-)Abitur","indirekter Migrationshintergrund","6","5.5","140","5.66","6.34"
"2004","(Fach-)Abitur","kein Migrationshintergrund","6.29","6.5","1811","6.18","6.4"
"2004","(noch) kein Abschluss","direkter Migrationshintergrund","5.3","4.5","231","5","5.6"
"2004","(noch) kein Abschluss","indirekter Migrationshintergrund","5.97","5.5","80","5.44","6.5"
"2004","(noch) kein Abschluss","kein Migrationshintergrund","6.1","6.5","467","5.88","6.32"
"2004","AkademikerIn","direkter Migrationshintergrund","5.95","5.5","354","5.72","6.18"
"2004","AkademikerIn","indirekter Migrationshintergrund","6.36","5.5","60","5.83","6.89"
"2004","AkademikerIn","kein Migrationshintergrund","6.7","6.5","3849","6.63","6.77"
"2004","Hauptschule","direkter Migrationshintergrund","5.58","5.5","1284","5.46","5.7"
"2004","Hauptschule","indirekter Migrationshintergrund","5.43","4.5","252","5.14","5.72"
"2004","Hauptschule","kein Migrationshintergrund","5.97","5.5","6402","5.91","6.03"
"2004","Realschule","direkter Migrationshintergrund","6.04","5.5","202","5.74","6.34"
"2004","Realschule","indirekter Migrationshintergrund","5.68","5.5","193","5.36","6"
"2004","Realschule","kein Migrationshintergrund","5.93","5.5","5121","5.87","5.99"
"2005","(Fach-)Abitur","direkter Migrationshintergrund","5.5","5.5","371","5.26","5.74"
"2005","(Fach-)Abitur","indirekter Migrationshintergrund","5.57","4.5","138","5.23","5.91"
"2005","(Fach-)Abitur","kein Migrationshintergrund","6.23","6.5","1747","6.12","6.34"
"2005","(noch) kein Abschluss","direkter Migrationshintergrund","5.39","4.5","214","5.08","5.7"
