"year","alter_gr","migback","mean","median","n","lower_confidence","upper_confidence"
"1999","35-65 Jahre alt","kein Migrationshintergrund ","6.26","7","5886","6.2","6.32"
"1999","66 und älter","direkter Migrationshintergrund","6.54","7","247","6.23","6.85"
"1999","66 und älter","indirekter Migrationshintergrund","","","","",""
"1999","66 und älter","kein Migrationshintergrund ","6.97","7","1552","6.87","7.07"
"2000","16-34 Jahre alt","direkter Migrationshintergrund","6.05","6","978","5.91","6.19"
"2000","16-34 Jahre alt","indirekter Migrationshintergrund","6.07","6","686","5.9","6.24"
"2000","16-34 Jahre alt","kein Migrationshintergrund ","6.24","7","5143","6.18","6.3"
"2000","35-65 Jahre alt","direkter Migrationshintergrund","5.98","6","1972","5.88","6.08"
"2000","35-65 Jahre alt","indirekter Migrationshintergrund","6.38","6","97","5.97","6.79"
"2000","35-65 Jahre alt","kein Migrationshintergrund ","6.47","7","11293","6.43","6.51"
"2000","66 und älter","direkter Migrationshintergrund","6.48","7","357","6.24","6.72"
"2000","66 und älter","indirekter Migrationshintergrund","","","","",""
"2000","66 und älter","kein Migrationshintergrund ","7.04","7","3224","6.97","7.11"
"2001","16-34 Jahre alt","direkter Migrationshintergrund","6.03","6","824","5.88","6.18"
"2001","16-34 Jahre alt","indirekter Migrationshintergrund","6.36","7","638","6.19","6.53"
"2001","16-34 Jahre alt","kein Migrationshintergrund ","6.25","7","4621","6.18","6.32"
"2001","35-65 Jahre alt","direkter Migrationshintergrund","6.01","6","1760","5.9","6.12"
"2001","35-65 Jahre alt","indirekter Migrationshintergrund","6.63","7","104","6.22","7.04"
"2001","35-65 Jahre alt","kein Migrationshintergrund ","6.55","7","10336","6.51","6.59"
"2001","66 und älter","direkter Migrationshintergrund","6.51","7","338","6.28","6.74"
"2001","66 und älter","indirekter Migrationshintergrund","","","","",""
"2001","66 und älter","kein Migrationshintergrund ","7.18","8","3052","7.11","7.25"
"2002","16-34 Jahre alt","direkter Migrationshintergrund","5.86","6","727","5.71","6.01"
"2002","16-34 Jahre alt","indirekter Migrationshintergrund","5.81","6","612","5.64","5.98"
"2002","16-34 Jahre alt","kein Migrationshintergrund ","6.05","6","4539","5.98","6.12"
"2002","35-65 Jahre alt","direkter Migrationshintergrund","5.74","6","1711","5.63","5.85"
"2002","35-65 Jahre alt","indirekter Migrationshintergrund","5.96","6","128","5.57","6.35"
"2002","35-65 Jahre alt","kein Migrationshintergrund ","6.29","7","11404","6.25","6.33"
"2002","66 und älter","direkter Migrationshintergrund","6.46","7","348","6.24","6.68"
"2002","66 und älter","indirekter Migrationshintergrund","","","","",""
"2002","66 und älter","kein Migrationshintergrund ","6.84","7","3240","6.77","6.91"
"2003","16-34 Jahre alt","direkter Migrationshintergrund","5.62","6","665","5.45","5.79"
"2003","16-34 Jahre alt","indirekter Migrationshintergrund","5.82","6","611","5.63","6.01"
"2003","16-34 Jahre alt","kein Migrationshintergrund ","5.95","6","4334","5.88","6.02"
"2003","35-65 Jahre alt","direkter Migrationshintergrund","5.52","6","1597","5.41","5.63"
"2003","35-65 Jahre alt","indirekter Migrationshintergrund","5.62","5","136","5.22","6.02"
"2003","35-65 Jahre alt","kein Migrationshintergrund ","6.16","7","10911","6.12","6.2"
"2003","66 und älter","direkter Migrationshintergrund","6.11","6","359","5.89","6.33"
"2003","66 und älter","indirekter Migrationshintergrund","","","","",""
"2003","66 und älter","kein Migrationshintergrund ","6.87","7","3298","6.8","6.94"
"2004","16-34 Jahre alt","direkter Migrationshintergrund","5.76","6","611","5.59","5.93"
"2004","16-34 Jahre alt","indirekter Migrationshintergrund","5.66","6","616","5.48","5.84"
"2004","16-34 Jahre alt","kein Migrationshintergrund ","5.82","6","4109","5.75","5.89"
"2004","35-65 Jahre alt","direkter Migrationshintergrund","5.51","5","1545","5.4","5.62"
"2004","35-65 Jahre alt","indirekter Migrationshintergrund","5.89","6","151","5.53","6.25"
"2004","35-65 Jahre alt","kein Migrationshintergrund ","6.01","6","10458","5.97","6.05"
"2004","66 und älter","direkter Migrationshintergrund","6.14","6","358","5.91","6.37"
"2004","66 und älter","indirekter Migrationshintergrund","","","","",""
"2004","66 und älter","kein Migrationshintergrund ","6.51","7","3387","6.44","6.58"
"2005","16-34 Jahre alt","direkter Migrationshintergrund","5.53","5","520","5.33","5.73"
"2005","16-34 Jahre alt","indirekter Migrationshintergrund","5.51","6","637","5.33","5.69"
"2005","16-34 Jahre alt","kein Migrationshintergrund ","5.94","6","3947","5.87","6.01"
"2005","35-65 Jahre alt","direkter Migrationshintergrund","5.35","5","1468","5.23","5.47"
"2005","35-65 Jahre alt","indirekter Migrationshintergrund","5.96","6","154","5.59","6.33"
"2005","35-65 Jahre alt","kein Migrationshintergrund ","6.02","6","9927","5.97","6.07"
"2005","66 und älter","direkter Migrationshintergrund","6.04","6","370","5.81","6.27"
"2005","66 und älter","indirekter Migrationshintergrund","","","","",""
"2005","66 und älter","kein Migrationshintergrund ","6.62","7","3388","6.55","6.69"
"2006","16-34 Jahre alt","direkter Migrationshintergrund","5.61","6","527","5.41","5.81"
"2006","16-34 Jahre alt","indirekter Migrationshintergrund","5.47","6","603","5.28","5.66"
"2006","16-34 Jahre alt","kein Migrationshintergrund ","5.93","6","3811","5.85","6.01"
"2006","35-65 Jahre alt","direkter Migrationshintergrund","5.39","5","1445","5.28","5.5"
"2006","35-65 Jahre alt","indirekter Migrationshintergrund","5.78","6","182","5.42","6.14"
"2006","35-65 Jahre alt","kein Migrationshintergrund ","6.01","6","10718","5.97","6.05"
"2006","66 und älter","direkter Migrationshintergrund","5.71","6","388","5.49","5.93"
"2006","66 und älter","indirekter Migrationshintergrund","","","","",""
"2006","66 und älter","kein Migrationshintergrund ","6.49","7","4014","6.42","6.56"
"2007","16-34 Jahre alt","direkter Migrationshintergrund","5.51","6","442","5.29","5.73"
"2007","16-34 Jahre alt","indirekter Migrationshintergrund","5.54","6","567","5.35","5.73"
"2007","16-34 Jahre alt","kein Migrationshintergrund ","6.09","6","3556","6.01","6.17"
"2007","35-65 Jahre alt","direkter Migrationshintergrund","5.33","5","1297","5.21","5.45"
"2007","35-65 Jahre alt","indirekter Migrationshintergrund","5.96","6","185","5.61","6.31"
"2007","35-65 Jahre alt","kein Migrationshintergrund ","6.02","6","9916","5.97","6.07"
"2007","66 und älter","direkter Migrationshintergrund","5.69","5","377","5.46","5.92"
"2007","66 und älter","indirekter Migrationshintergrund","","","","",""
"2007","66 und älter","kein Migrationshintergrund ","6.53","7","3954","6.46","6.6"
"2008","16-34 Jahre alt","direkter Migrationshintergrund","5.81","6","363","5.58","6.04"
"2008","16-34 Jahre alt","indirekter Migrationshintergrund","5.79","6","545","5.6","5.98"
"2008","16-34 Jahre alt","kein Migrationshintergrund ","6.11","6","3284","6.03","6.19"
"2008","35-65 Jahre alt","direkter Migrationshintergrund","5.45","6","1164","5.32","5.58"
"2008","35-65 Jahre alt","indirekter Migrationshintergrund","5.89","6","192","5.56","6.22"
"2008","35-65 Jahre alt","kein Migrationshintergrund ","6.04","7","9260","5.99","6.09"
"2008","66 und älter","direkter Migrationshintergrund","5.67","6","368","5.44","5.9"
"2008","66 und älter","indirekter Migrationshintergrund","","","","",""
"2008","66 und älter","kein Migrationshintergrund ","6.53","7","3925","6.46","6.6"
"2009","16-34 Jahre alt","direkter Migrationshintergrund","5.73","6","294","5.47","5.99"
"2009","16-34 Jahre alt","indirekter Migrationshintergrund","5.78","6","490","5.57","5.99"
"2009","16-34 Jahre alt","kein Migrationshintergrund ","6.15","6","3045","6.07","6.23"
"2009","35-65 Jahre alt","direkter Migrationshintergrund","5.58","6","1016","5.44","5.72"
"2009","35-65 Jahre alt","indirekter Migrationshintergrund","6.17","6","191","5.83","6.51"
"2009","35-65 Jahre alt","kein Migrationshintergrund ","6.14","7","8629","6.09","6.19"
"2009","66 und älter","direkter Migrationshintergrund","5.72","6","335","5.47","5.97"
"2009","66 und älter","indirekter Migrationshintergrund","","","","",""
"2009","66 und älter","kein Migrationshintergrund ","6.54","7","3821","6.47","6.61"
"2010","16-34 Jahre alt","direkter Migrationshintergrund","6.13","7","925","5.97","6.29"
"2010","16-34 Jahre alt","indirekter Migrationshintergrund","5.5","5","728","5.32","5.68"
"2010","16-34 Jahre alt","kein Migrationshintergrund ","6.34","7","4760","6.27","6.41"
"2010","35-65 Jahre alt","direkter Migrationshintergrund","5.64","6","1647","5.52","5.76"
"2010","35-65 Jahre alt","indirekter Migrationshintergrund","6.01","6","381","5.75","6.27"
"2010","35-65 Jahre alt","kein Migrationshintergrund ","6.19","7","11280","6.15","6.23"
"2010","66 und älter","direkter Migrationshintergrund","5.93","6","317","5.68","6.18"
"2010","66 und älter","indirekter Migrationshintergrund","","","","",""
"2010","66 und älter","kein Migrationshintergrund ","6.69","7","3709","6.62","6.76"
"2011","16-34 Jahre alt","direkter Migrationshintergrund","6.37","7","794","6.21","6.53"
"2011","16-34 Jahre alt","indirekter Migrationshintergrund","6.1","6","701","5.92","6.28"
"2011","16-34 Jahre alt","kein Migrationshintergrund ","6.5","7","4654","6.43","6.57"
"2011","35-65 Jahre alt","direkter Migrationshintergrund","6.08","6","1733","5.97","6.19"
"2011","35-65 Jahre alt","indirekter Migrationshintergrund","6.26","7","470","6.04","6.48"
"2011","35-65 Jahre alt","kein Migrationshintergrund ","6.37","7","12761","6.33","6.41"
"2011","66 und älter","direkter Migrationshintergrund","6.01","6","360","5.77","6.25"
"2011","66 und älter","indirekter Migrationshintergrund","","","","",""
"2011","66 und älter","kein Migrationshintergrund ","6.66","7","4111","6.6","6.72"
"2012","16-34 Jahre alt","direkter Migrationshintergrund","6.29","7","704","6.13","6.45"
"2012","16-34 Jahre alt","indirekter Migrationshintergrund","6.4","7","680","6.22","6.58"
"2012","16-34 Jahre alt","kein Migrationshintergrund ","6.55","7","4513","6.48","6.62"
"2012","35-65 Jahre alt","direkter Migrationshintergrund","6.24","7","1786","6.13","6.35"
"2012","35-65 Jahre alt","indirekter Migrationshintergrund","6.26","7","508","6.05","6.47"
"2012","35-65 Jahre alt","kein Migrationshintergrund ","6.47","7","13101","6.43","6.51"
"2012","66 und älter","direkter Migrationshintergrund","6.29","7","399","6.08","6.5"
"2012","66 und älter","indirekter Migrationshintergrund","","","","",""
"2012","66 und älter","kein Migrationshintergrund ","6.78","7","4504","6.72","6.84"
"2013","16-34 Jahre alt","direkter Migrationshintergrund","6.46","7","1911","6.36","6.56"
"2013","16-34 Jahre alt","indirekter Migrationshintergrund","6.34","7","1347","6.21","6.47"
"2013","16-34 Jahre alt","kein Migrationshintergrund ","6.64","7","4412","6.57","6.71"
"2013","35-65 Jahre alt","direkter Migrationshintergrund","6.14","6","4010","6.07","6.21"
"2013","35-65 Jahre alt","indirekter Migrationshintergrund","6.45","7","735","6.28","6.62"
"2013","35-65 Jahre alt","kein Migrationshintergrund ","6.61","7","12956","6.57","6.65"
"2013","66 und älter","direkter Migrationshintergrund","6.27","7","444","6.06","6.48"
"2013","66 und älter","indirekter Migrationshintergrund","","","","",""
"2013","66 und älter","kein Migrationshintergrund ","6.91","7","4601","6.85","6.97"
"2014","16-34 Jahre alt","direkter Migrationshintergrund","6.48","7","1390","6.36","6.6"
"2014","16-34 Jahre alt","indirekter Migrationshintergrund","6.3","7","1055","6.16","6.44"
"2014","16-34 Jahre alt","kein Migrationshintergrund ","6.68","7","3873","6.61","6.75"
"2014","35-65 Jahre alt","direkter Migrationshintergrund","6.14","6","3258","6.06","6.22"
"2014","35-65 Jahre alt","indirekter Migrationshintergrund","6.41","7","680","6.23","6.59"
"2014","35-65 Jahre alt","kein Migrationshintergrund ","6.61","7","11603","6.57","6.65"
"2014","66 und älter","direkter Migrationshintergrund","6.28","7","435","6.07","6.49"
"2014","66 und älter","indirekter Migrationshintergrund","","","","",""
"2014","66 und älter","kein Migrationshintergrund ","6.95","7","4511","6.89","7.01"
"2015","16-34 Jahre alt","direkter Migrationshintergrund","6.88","7","1067","6.75","7.01"
"2015","16-34 Jahre alt","indirekter Migrationshintergrund","6.62","7","903","6.46","6.78"
"2015","16-34 Jahre alt","kein Migrationshintergrund ","6.71","7","3525","6.64","6.78"
"2015","35-65 Jahre alt","direkter Migrationshintergrund","6.29","7","2810","6.21","6.37"
"2015","35-65 Jahre alt","indirekter Migrationshintergrund","6.56","7","669","6.39","6.73"
"2015","35-65 Jahre alt","kein Migrationshintergrund ","6.72","7","10906","6.68","6.76"
"2015","66 und älter","direkter Migrationshintergrund","6.52","7","423","6.32","6.72"
"2015","66 und älter","indirekter Migrationshintergrund","","","","",""
"2015","66 und älter","kein Migrationshintergrund ","7.1","8","4486","7.04","7.16"
"2016","16-34 Jahre alt","direkter Migrationshintergrund","6.86","7","1310","6.74","6.98"
"2016","16-34 Jahre alt","indirekter Migrationshintergrund","6.77","7","857","6.62","6.92"
"2016","16-34 Jahre alt","kein Migrationshintergrund ","6.72","7","3197","6.64","6.8"
"2016","35-65 Jahre alt","direkter Migrationshintergrund","6.39","7","3054","6.31","6.47"
"2016","35-65 Jahre alt","indirekter Migrationshintergrund","6.75","7","652","6.57","6.93"
"2016","35-65 Jahre alt","kein Migrationshintergrund ","6.82","7","10153","6.78","6.86"
"2016","66 und älter","direkter Migrationshintergrund","6.45","7","397","6.23","6.67"
"2016","66 und älter","indirekter Migrationshintergrund","","","","",""
"2016","66 und älter","kein Migrationshintergrund ","7.19","8","4323","7.13","7.25"
"2017","16-34 Jahre alt","direkter Migrationshintergrund","6.61","7","1109","6.49","6.73"
"2017","16-34 Jahre alt","indirekter Migrationshintergrund","6.85","7","913","6.7","7"
"2017","16-34 Jahre alt","kein Migrationshintergrund ","6.88","7","3874","6.81","6.95"
"2017","35-65 Jahre alt","direkter Migrationshintergrund","6.44","7","3015","6.36","6.52"
"2017","35-65 Jahre alt","indirekter Migrationshintergrund","6.81","7","721","6.65","6.97"
"2017","35-65 Jahre alt","kein Migrationshintergrund ","6.84","7","11617","6.8","6.88"
"2017","66 und älter","direkter Migrationshintergrund","6.41","7","427","6.19","6.63"
"2017","66 und älter","indirekter Migrationshintergrund","","","","",""
"2017","66 und älter","kein Migrationshintergrund ","7.12","8","4547","7.06","7.18"
"2018","16-34 Jahre alt","direkter Migrationshintergrund","6.56","7","1021","6.43","6.69"
"2018","16-34 Jahre alt","indirekter Migrationshintergrund","6.79","7","931","6.65","6.93"
"2018","16-34 Jahre alt","kein Migrationshintergrund ","6.83","7","3815","6.76","6.9"
"2018","35-65 Jahre alt","direkter Migrationshintergrund","6.42","7","2901","6.34","6.5"
"2018","35-65 Jahre alt","indirekter Migrationshintergrund","6.85","7","709","6.68","7.02"
"2018","35-65 Jahre alt","kein Migrationshintergrund ","6.88","7","11022","6.84","6.92"
"2018","66 und älter","direkter Migrationshintergrund","6.21","6.76","443","6","6.42"
"2018","66 und älter","indirekter Migrationshintergrund","","","","",""
"2018","66 und älter","kein Migrationshintergrund ","7.16","8","4561","7.1","7.22"
"2019","16-34 Jahre alt","direkter Migrationshintergrund","6.9","7","797","6.75","7.05"
"2019","16-34 Jahre alt","indirekter Migrationshintergrund","6.97","7","851","6.81","7.13"
"2019","16-34 Jahre alt","kein Migrationshintergrund ","7.11","8","3583","7.04","7.18"
"2019","35-65 Jahre alt","direkter Migrationshintergrund","6.59","7","2608","6.5","6.68"
"2019","35-65 Jahre alt","indirekter Migrationshintergrund","7.05","8","789","6.9","7.2"
"2019","35-65 Jahre alt","kein Migrationshintergrund ","7.08","8","11740","7.04","7.12"
"2019","66 und älter","direkter Migrationshintergrund","6.54","7","427","6.32","6.76"
"2019","66 und älter","indirekter Migrationshintergrund","7.23","7","36","6.37","8.09"
"2019","66 und älter","kein Migrationshintergrund ","7.28","8","4743","7.22","7.34"
