year,pgisced97,ple0022,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2013,Second Stage of Tertiary Education,Yes,0.13645,613,4466,0.12639,0.14652
2013,Second Stage of Tertiary Education,No,0.86355,3853,4466,0.85348,0.87361
2015,No answer / don't know,Yes,0.08530,41,614,0.06319,0.10741
2015,No answer / don't know,No,0.91470,573,614,0.89259,0.93681
2015,Pre-primary Level,No,0.95137,339,339,0.92844,0.97430
2015,Primary Level,Yes,0.22738,79,409,0.18670,0.26805
2015,Primary Level,No,0.77262,330,409,0.73195,0.81330
2015,Lower Secondary Level,Yes,0.20170,503,2673,0.18648,0.21691
2015,Lower Secondary Level,No,0.79830,2170,2673,0.78309,0.81352
2015,Upper Secondary Level,Yes,0.20666,2196,11649,0.19931,0.21402
2015,Upper Secondary Level,No,0.79334,9453,11649,0.78598,0.80069
2015,Post-secondary Non-tertiary Level,Yes,0.14194,263,1952,0.12645,0.15742
2015,Post-secondary Non-tertiary Level,No,0.85806,1689,1952,0.84258,0.87355
2015,First Stage of Tertiary Education,Yes,0.18479,278,1520,0.16527,0.20430
2015,First Stage of Tertiary Education,No,0.81521,1242,1520,0.79570,0.83473
2015,Second Stage of Tertiary Education,Yes,0.12877,734,5873,0.12020,0.13734
2015,Second Stage of Tertiary Education,No,0.87123,5139,5873,0.86266,0.87980
2017,No answer / don't know,Yes,0.06367,41,614,0.04434,0.08300
2017,No answer / don't know,No,0.93633,573,614,0.91700,0.95566
2017,Pre-primary Level,No,0.96122,400,400,0.94227,0.98016
2017,Primary Level,Yes,0.20903,88,453,0.17154,0.24651
2017,Primary Level,No,0.79097,365,453,0.75349,0.82846
2017,Lower Secondary Level,Yes,0.20970,497,2745,0.19447,0.22494
2017,Lower Secondary Level,No,0.79030,2248,2745,0.77506,0.80553
2017,Upper Secondary Level,Yes,0.19519,2144,12073,0.18812,0.20226
2017,Upper Secondary Level,No,0.80481,9929,12073,0.79774,0.81188
2017,Post-secondary Non-tertiary Level,Yes,0.11702,288,2211,0.10362,0.13042
2017,Post-secondary Non-tertiary Level,No,0.88298,1923,2211,0.86958,0.89638
2017,First Stage of Tertiary Education,Yes,0.17621,288,1527,0.15709,0.19533
2017,First Stage of Tertiary Education,No,0.82379,1239,1527,0.80467,0.84291
2017,Second Stage of Tertiary Education,Yes,0.11369,719,6515,0.10598,0.12140
2017,Second Stage of Tertiary Education,No,0.88631,5796,6515,0.87860,0.89402
2019,No answer / don't know,Yes,0.06036,34,577,0.04091,0.07981
2019,No answer / don't know,No,0.93964,543,577,0.92019,0.95909
2019,Pre-primary Level,No,0.98021,326,326,0.96507,0.99535
2019,Primary Level,Yes,0.18132,72,390,0.14304,0.21961
2019,Primary Level,No,0.81868,318,390,0.78039,0.85696
2019,Lower Secondary Level,Yes,0.21965,439,2424,0.20316,0.23613
2019,Lower Secondary Level,No,0.78035,1985,2424,0.76387,0.79684
2019,Upper Secondary Level,Yes,0.19494,1997,11150,0.18758,0.20229
2019,Upper Secondary Level,No,0.80506,9153,11150,0.79771,0.81242
2019,Post-secondary Non-tertiary Level,Yes,0.12645,295,2174,0.11248,0.14042
2019,Post-secondary Non-tertiary Level,No,0.87355,1879,2174,0.85958,0.88752
2019,First Stage of Tertiary Education,Yes,0.19313,302,1657,0.17412,0.21214
2019,First Stage of Tertiary Education,No,0.80687,1355,1657,0.78786,0.82588
2019,Second Stage of Tertiary Education,Yes,0.11602,820,7023,0.10853,0.12351
2019,Second Stage of Tertiary Education,No,0.88398,6203,7023,0.87649,0.89147
2021,No answer / don't know,Yes,0.12551,98,788,0.10237,0.14866
2021,No answer / don't know,No,0.87449,690,788,0.85134,0.89763
2021,Pre-primary Level,No,0.98345,187,187,0.96511,1.00178
2021,Primary Level,Yes,0.29635,162,927,0.26694,0.32576
2021,Primary Level,No,0.70365,765,927,0.67424,0.73306
2021,Lower Secondary Level,Yes,0.26072,343,1744,0.24011,0.28133
2021,Lower Secondary Level,No,0.73928,1401,1744,0.71867,0.75989
2021,Upper Secondary Level,Yes,0.22206,1486,7298,0.21253,0.23160
2021,Upper Secondary Level,No,0.77794,5812,7298,0.76840,0.78747
2021,Post-secondary Non-tertiary Level,Yes,0.15311,243,1589,0.13540,0.17082
2021,Post-secondary Non-tertiary Level,No,0.84689,1346,1589,0.82918,0.86460
2021,First Stage of Tertiary Education,Yes,0.21399,197,992,0.18845,0.23952
2021,First Stage of Tertiary Education,No,0.78601,795,992,0.76048,0.81155
2021,Second Stage of Tertiary Education,Yes,0.12962,729,5635,0.12085,0.13839
2021,Second Stage of Tertiary Education,No,0.87038,4906,5635,0.86161,0.87915
